Time,israel
2024-12-01,31.66929825602792
2024-12-02,35.18810917336435
2024-12-03,42.22573100803723
2024-12-04,35.18810917336435
2024-12-05,35.18810917336435
2024-12-06,35.18810917336435
2024-12-07,31.66929825602792
2024-12-08,56.30097467738297
2024-12-09,49.2633528427101
2024-12-10,49.2633528427101
2024-12-11,42.22573100803723
2024-12-12,38.70692009070079
2024-12-13,35.18810917336435
2024-12-14,31.66929825602792
2024-12-15,35.18810917336435
2024-12-16,45.74454192537366
2024-12-17,42.22573100803723
2024-12-18,35.18810917336435
2024-12-19,35.18810917336435
2024-12-20,31.66929825602792
2024-12-21,31.66929825602792
2024-12-22,31.66929825602792
2024-12-23,31.66929825602792
2024-12-24,31.66929825602792
2024-12-25,35.18810917336435
2024-12-26,35.18810917336435
2024-12-27,31.66929825602792
2024-12-28,28.150487338691484
2024-12-29,31.66929825602792
2024-12-30,31.66929825602792
2024-12-31,31.66929825602792
2025-01-01,31.66929825602792
2025-01-02,31.66929825602792
2025-01-03,31.66929825602792
2025-01-04,28.150487338691484
2025-01-05,31.66929825602792
2025-01-06,31.66929825602792
2025-01-07,28.150487338691484
2025-01-08,31.66929825602792
2025-01-09,31.66929825602792
2025-01-10,31.66929825602792
2025-01-11,31.66929825602792
2025-01-12,31.66929825602792
2025-01-13,31.66929825602792
2025-01-14,35.18810917336435
2025-01-15,63.33859651205584
2025-01-16,59.819785594719406
2025-01-17,42.22573100803723
2025-01-18,35.18810917336435
2025-01-19,63.33859651205584
2025-01-20,42.22573100803723
2025-01-21,35.18810917336435
2025-01-22,35.18810917336435
2025-01-23,45.74454192537366
2025-01-24,35.18810917336435
2025-01-25,35.18810917336435
2025-01-26,38.70692009070079
2025-01-27,35.18810917336435
2025-01-28,35.18810917336435
2025-01-29,35.18810917336435
2025-01-30,35.18810917336435
2025-01-31,31.66929825602792
2025-02-01,59.819785594719406
2025-02-02,52.78216376004653
2025-02-03,31.66929825602792
2025-02-04,35.18810917336435
2025-02-05,63.33859651205584
2025-02-06,45.74454192537366
2025-02-07,42.22573100803723
2025-02-08,35.18810917336435
2025-02-09,38.70692009070079
2025-02-10,31.66929825602792
2025-02-11,38.70692009070079
2025-02-12,35.18810917336435
2025-02-13,31.66929825602792
2025-02-14,28.150487338691484
2025-02-15,35.18810917336435
2025-02-16,38.70692009070079
2025-02-17,31.66929825602792
2025-02-18,35.18810917336435
2025-02-19,35.18810917336435
2025-02-20,49.2633528427101
2025-02-21,52.78216376004653
2025-02-22,38.70692009070079
2025-02-23,38.70692009070079
2025-02-24,38.70692009070079
2025-02-25,35.18810917336435
2025-02-26,35.18810917336435
2025-02-27,35.18810917336435
2025-02-28,35.18810917336435
2025-03-01,31.66929825602792
2025-03-02,42.22573100803723
2025-03-03,45.74454192537366
2025-03-04,38.70692009070079
2025-03-05,35.18810917336435
2025-03-06,35.18810917336435
2025-03-07,31.66929825602792
2025-03-08,28.150487338691484
2025-03-09,38.70692009070079
2025-03-10,35.18810917336435
2025-03-11,35.18810917336435
2025-03-12,31.66929825602792
2025-03-13,31.66929825602792
2025-03-14,28.150487338691484
2025-03-15,28.150487338691484
2025-03-16,31.66929825602792
2025-03-17,31.66929825602792
2025-03-18,59.819785594719406
2025-03-19,49.2633528427101
2025-03-20,45.74454192537366
2025-03-21,38.70692009070079
2025-03-22,35.18810917336435
2025-03-23,38.70692009070079
2025-03-24,38.70692009070079
2025-03-25,42.22573100803723
2025-03-26,42.22573100803723
2025-03-27,35.18810917336435
2025-03-28,31.66929825602792
2025-03-29,28.150487338691484
2025-03-30,42.22573100803723
2025-03-31,42.22573100803723
2025-04-01,31.66929825602792
2025-04-02,35.18810917336435
2025-04-03,35.18810917336435
2025-04-04,31.66929825602792
2025-04-05,31.66929825602792
2025-04-06,35.18810917336435
2025-04-07,42.22573100803723
2025-04-08,38.70692009070079
2025-04-09,31.66929825602792
2025-04-10,31.66929825602792
2025-04-11,28.150487338691484
2025-04-12,28.150487338691484
2025-04-13,31.66929825602792
2025-04-14,31.66929825602792
2025-04-15,31.199228095315036
2025-04-16,31.199228095315036
2025-04-17,31.199228095315036
2025-04-18,31.199228095315036
2025-04-19,31.199228095315036
2025-04-20,36.79977829580852
2025-04-21,32.958633553983255
2025-04-22,36.79977829580852
2025-04-23,32.958633553983255
2025-04-24,31.199228095315036
2025-04-25,31.199228095315036
2025-04-26,29.439822636646817
2025-04-27,31.199228095315036
2025-04-28,31.199228095315036
2025-04-29,36.79977829580852
2025-04-30,40.31858921314496
2025-05-01,53.279095072800146
2025-05-02,40.31858921314496
2025-05-03,31.199228095315036
2025-05-04,51.519689614131934
2025-05-05,53.279095072800146
2025-05-06,45.91913941363845
2025-05-07,44.15973395497023
2025-05-08,44.15973395497023
2025-05-09,38.55918375447674
2025-05-10,36.79977829580852
2025-05-11,44.15973395497023
2025-05-12,45.91913941363845
2025-05-13,45.91913941363845
2025-05-14,44.15973395497023
2025-05-15,38.41144741825269
2025-05-16,38.41144741825269
2025-05-17,38.41144741825269
2025-05-18,53.77602638555377
2025-05-19,38.41144741825269
2025-05-20,38.41144741825269
2025-05-21,53.77602638555377
2025-05-22,69.14060535285485
2025-05-23,46.09373690190323
2025-05-24,38.41144741825269
2025-05-25,38.41144741825269
2025-05-26,38.41144741825269
2025-05-27,46.09373690190323
2025-05-28,46.09373690190323
2025-05-29,38.41144741825269
2025-05-30,38.41144741825269
2025-05-31,30.729157934602153
2025-06-01,38.41144741825269
2025-06-02,38.41144741825269
2025-06-03,38.41144741825269
2025-06-04,38.41144741825269
2025-06-05,38.41144741825269
2025-06-06,38.41144741825269
2025-06-07,30.729157934602153
2025-06-08,38.41144741825269
2025-06-09,46.09373690190323
2025-06-10,38.41144741825269
2025-06-11,38.41144741825269
2025-06-12,69.14060535285485
2025-06-13,768.2289483650538
2025-06-14,445.5727900517312
2025-06-15,361.06760573157527
2025-06-16,299.609289862371
2025-06-17,376.43218469887637
2025-06-18,376.43218469887637
2025-06-19,314.9738688296721
2025-06-20,238.15097399316667
2025-06-21,192.05723709126346
2025-06-22,499.348816437285
2025-06-23,276.5624214114194
2025-06-24,353.3853162479248
2025-06-25,153.64578967301077
2025-06-26,107.55205277110754
2025-06-27,92.18747380380645
2025-06-28,69.14060535285485
2025-06-29,76.82289483650538
2025-06-30,61.458315869204306
2025-07-01,53.77602638555377
2025-07-02,46.09373690190323
2025-07-03,46.09373690190323
2025-07-04,46.09373690190323
2025-07-05,38.41144741825269
2025-07-06,46.09373690190323
2025-07-07,53.77602638555377
2025-07-08,46.09373690190323
2025-07-09,46.09373690190323
2025-07-10,46.09373690190323
2025-07-11,46.09373690190323
2025-07-12,38.41144741825269
2025-07-13,53.77602638555377
2025-07-14,46.09373690190323
2025-07-15,46.09373690190323
2025-07-16,61.458315869204306
2025-07-17,76.82289483650538
2025-07-18,53.77602638555377
2025-07-19,76.82289483650538
2025-07-20,84.50518432015592
2025-07-21,69.14060535285485
2025-07-22,61.458315869204306
2025-07-23,61.458315869204306
2025-07-24,61.458315869204306
2025-07-25,61.458315869204306
2025-07-26,69.14060535285485
2025-07-27,76.82289483650538
2025-07-28,61.458315869204306
2025-07-29,84.50518432015592
2025-07-30,107.55205277110754
2025-07-31,99.86976328745699
2025-08-01,76.82289483650538
2025-08-02,38.41144741825269
2025-08-03,38.41144741825269
2025-08-04,53.77602638555377
2025-08-05,61.458315869204306
2025-08-06,53.77602638555377
2025-08-07,53.77602638555377
2025-08-08,53.77602638555377
2025-08-09,53.77602638555377
2025-08-10,61.458315869204306
2025-08-11,61.458315869204306
2025-08-12,46.09373690190323
2025-08-13,38.41144741825269
2025-08-14,38.41144741825269
2025-08-15,38.41144741825269
2025-08-16,30.729157934602153
2025-08-17,46.09373690190323
2025-08-18,38.41144741825269
2025-08-19,38.41144741825269
2025-08-20,38.41144741825269
2025-08-21,46.09373690190323
2025-08-22,38.41144741825269
2025-08-23,30.729157934602153
2025-08-24,38.41144741825269
2025-08-25,38.41144741825269
2025-08-26,38.41144741825269
2025-08-27,38.41144741825269
2025-08-28,38.41144741825269
2025-08-29,38.41144741825269
2025-08-30,38.41144741825269
2025-08-31,46.09373690190323
2025-09-01,38.41144741825269
2025-09-02,38.41144741825269
2025-09-03,38.41144741825269
2025-09-04,38.41144741825269
2025-09-05,38.41144741825269
2025-09-06,30.729157934602153
2025-09-07,46.09373690190323
2025-09-08,61.458315869204306
2025-09-09,84.50518432015592
2025-09-10,76.82289483650538
2025-09-11,76.82289483650538
2025-09-12,69.14060535285485
2025-09-13,61.458315869204306
2025-09-14,61.458315869204306
2025-09-15,69.14060535285485
2025-09-16,84.50518432015592
2025-09-17,84.50518432015592
2025-09-18,76.82289483650538
2025-09-19,69.14060535285485
2025-09-20,61.458315869204306
2025-09-21,69.14060535285485
2025-09-22,76.82289483650538
2025-09-23,69.14060535285485
2025-09-24,61.458315869204306
2025-09-25,61.458315869204306
2025-09-26,69.14060535285485
2025-09-27,61.458315869204306
2025-09-28,61.458315869204306
2025-09-29,61.458315869204306
2025-09-30,61.458315869204306
2025-10-01,61.458315869204306
2025-10-02,61.458315869204306
2025-10-03,61.458315869204306
2025-10-04,61.458315869204306
2025-10-05,69.14060535285485
2025-10-06,61.458315869204306
2025-10-07,69.14060535285485
2025-10-08,61.458315869204306
2025-10-09,92.18747380380645
2025-10-10,76.82289483650538
2025-10-11,76.82289483650538
2025-10-12,84.50518432015592
2025-10-13,161.3280791566613
2025-10-14,99.86976328745699
2025-10-15,69.14060535285485
2025-10-16,61.458315869204306
2025-10-17,53.77602638555377
2025-10-18,46.09373690190323
2025-10-19,61.458315869204306
2025-10-20,53.77602638555377
2025-10-21,46.09373690190323
2025-10-22,46.09373690190323
2025-10-23,46.09373690190323
2025-10-24,38.41144741825269
2025-10-25,30.729157934602153
2025-10-26,38.41144741825269
2025-10-27,38.41144741825269
2025-10-28,46.09373690190323
2025-10-29,46.09373690190323
2025-10-30,53.77602638555377
2025-10-31,46.09373690190323
2025-11-01,38.41144741825269
2025-11-02,53.77602638555377
2025-11-03,53.77602638555377
2025-11-04,53.77602638555377
2025-11-05,61.458315869204306
2025-11-06,53.77602638555377
2025-11-07,53.77602638555377
2025-11-08,46.09373690190323
2025-11-09,53.77602638555377
2025-11-10,53.77602638555377
2025-11-11,53.77602638555377
2025-11-12,61.458315869204306
2025-11-13,53.77602638555377
2025-11-14,46.09373690190323
2025-11-15,38.41144741825269
2025-11-16,53.77602638555377
2025-11-17,46.09373690190323
2025-11-18,53.77602638555377
2025-11-19,46.09373690190323
2025-11-20,46.09373690190323
2025-11-21,46.09373690190323
2025-11-22,38.41144741825269
2025-11-23,46.09373690190323
2025-11-24,46.09373690190323
2025-11-25,46.09373690190323
2025-11-26,46.09373690190323
2025-11-27,46.09373690190323
2025-11-28,46.09373690190323
2025-11-29,46.09373690190323
2025-11-30,53.77602638555377
2025-12-01,53.77602638555377
2025-12-02,53.77602638555377
2025-12-03,53.77602638555377
2025-12-04,53.77602638555377
2025-12-05,46.09373690190323
2025-12-06,46.09373690190323
2025-12-07,46.09373690190323
2025-12-08,46.09373690190323
2025-12-09,53.77602638555377
2025-12-10,53.77602638555377
2025-12-11,47.63019479863334
2025-12-12,46.09373690190323
2025-12-13,40.716134263347854
2025-12-14,47.63019479863334
2025-12-15,53.007797437188714
2025-12-16,47.63019479863334
2025-12-17,53.007797437188714
2025-12-18,54.54425533391883
2025-12-19,44.55727900517312
2025-12-20,46.09373690190323
2025-12-21,54.54425533391883
2025-12-22,46.09373690190323
2025-12-23,47.63019479863334
2025-12-24,46.09373690190323
2025-12-25,40.716134263347854
2025-12-26,44.55727900517312
2025-12-27,46.09373690190323
2025-12-28,47.63019479863334
2025-12-29,47.63019479863334
2025-12-30,54.54425533391883
2025-12-31,53.007797437188714
2026-01-01,46.09373690190323
2026-01-02,46.09373690190323
2026-01-03,53.007797437188714
2026-01-04,47.63019479863334
2026-01-05,44.55727900517312
2026-01-06,44.55727900517312
2026-01-07,46.09373690190323
2026-01-08,46.09373690190323
2026-01-09,46.09373690190323
2026-01-10,46.09373690190323
2026-01-11,52.239568488823664
2026-01-12,49.166652695363446
2026-01-13,49.166652695363446
2026-01-14,55.312484282283876
2026-01-15,55.312484282283876
2026-01-16,46.09373690190323
2026-01-17,36.874989521522586
2026-01-18,39.9479053149828
2026-01-19,43.020821108443016
2026-01-20,46.09373690190323
2026-01-21,43.020821108443016
2026-01-22,43.020821108443016
2026-01-23,43.020821108443016
2026-01-24,43.020821108443016
2026-01-25,49.166652695363446
2026-01-26,49.166652695363446
2026-01-27,46.09373690190323
2026-01-28,46.09373690190323
2026-01-29,46.09373690190323
2026-01-30,52.239568488823664
2026-01-31,52.239568488823664
2026-02-01,61.458315869204306
2026-02-02,58.385400075744094
2026-02-03,55.312484282283876
2026-02-04,55.312484282283876
2026-02-05,61.458315869204306
2026-02-06,58.385400075744094
2026-02-07,58.385400075744094
2026-02-08,58.385400075744094
2026-02-09,58.385400075744094
2026-02-10,61.458315869204306
2026-02-11,55.312484282283876
2026-02-12,49.166652695363446
2026-02-13,55.312484282283876
2026-02-14,52.239568488823664
2026-02-15,58.385400075744094
2026-02-16,61.458315869204306
2026-02-17,58.385400075744094
2026-02-18,55.312484282283876
2026-02-19,64.53123166266452
2026-02-20,58.385400075744094
2026-02-21,58.385400075744094
2026-02-22,61.458315869204306
2026-02-23,58.385400075744094
2026-02-24,58.385400075744094
2026-02-25,58.385400075744094
2026-02-26,64.53123166266452
2026-02-27,73.74997904304517
2026-02-28,307.29157934602154
2026-03-01,258.1249266506581
2026-03-02,224.32285292259573
2026-03-03,205.88535816183443
2026-03-04,169.01036864031184
2026-03-05,187.44786340107314
2026-03-06,153.64578967301077
2026-03-07,141.3541264991699
2026-03-08,159.7916212599312
2026-03-09,156.718705466471
2026-03-10,125.98954753186884
2026-03-11,125.98954753186884
2026-03-12,165.93745284685164
2026-03-13,110.62496856456775
2026-03-14,113.69788435802796
2026-03-15,122.91663173840861
2026-03-16,104.47913697764733
2026-03-17,104.47913697764733
2026-03-18,110.62496856456775
2026-03-19,119.8437159449484
2026-03-20,98.33330539072689
2026-03-21,95.26038959726668
2026-03-22,107.55205277110754
2026-03-23,95.26038959726668
2026-03-24,86.04164221688603
2026-03-25,86.04164221688603
2026-03-26,82.96872642342582
2026-03-27,82.96872642342582
2026-03-28,92.18747380380645
2026-03-29,150.57287387955054
2026-03-30,89.11455801034624
2026-03-31,89.11455801034624
2026-04-01,82.96872642342582
2026-04-02,73.74997904304517
2026-04-03,73.74997904304517
2026-04-04,67.60414745612474
2026-04-05,79.8958106299656
2026-04-06,79.8958106299656
2026-04-07,89.11455801034624
2026-04-08,122.91663173840861
2026-04-09,104.47913697764733
2026-04-10,79.8958106299656
2026-04-11,67.60414745612474
2026-04-12,73.74997904304517
2026-04-13,70.67706324958495
2026-04-14,67.60414745612474
2026-04-15,70.67706324958495
2026-04-16,76.82289483650538
2026-04-17,101.4062211841871
2026-04-18,61.458315869204306
2026-04-19,61.458315869204306
2026-04-20,61.458315869204306
2026-04-21,64.53123166266452
2026-04-22,61.458315869204306
2026-04-23,58.385400075744094
2026-04-24,52.239568488823664
2026-04-25,46.09373690190323
2026-04-26,64.53123166266452
2026-04-27,52.239568488823664
2026-04-28,52.239568488823664
2026-04-29,49.166652695363446
2026-04-30,49.166652695363446
2026-05-01,52.239568488823664
2026-05-02,46.09373690190323
2026-05-03,55.312484282283876
2026-05-04,52.239568488823664
2026-05-05,58.385400075744094
2026-05-06,55.312484282283876
2026-05-07,55.312484282283876
2026-05-08,52.239568488823664
2026-05-09,43.020821108443016
2026-05-10,52.239568488823664
2026-05-11,52.239568488823664
2026-05-12,52.239568488823664
2026-05-13,55.312484282283876
2026-05-14,55.312484282283876
2026-05-15,52.239568488823664
2026-05-16,55.312484282283876
2026-05-17,70.67706324958495
2026-05-18,58.385400075744094
2026-05-19,55.312484282283876
2026-05-20,61.458315869204306
2026-05-21,55.312484282283876
2026-05-22,58.385400075744094
2026-05-23,61.458315869204306
2026-05-24,61.458315869204306
2026-05-25,58.385400075744094
2026-05-26,58.385400075744094
2026-05-27,55.312484282283876
2026-05-28,61.458315869204306
2026-05-29,58.385400075744094
2026-05-30,61.458315869204306
2026-05-31,92.18747380380645
