Time,netflix_stock
2024-08-24,0.4893435635123614
2024-08-25,0.5609548167092924
2024-08-26,1.3307757885762999
2024-08-27,1.5396419437340154
2024-08-28,1.6112531969309463
2024-08-29,1.050298380221654
2024-08-30,1.1219096334185847
2024-08-31,0.5609548167092924
2024-09-01,0.5609548167092924
2024-09-02,0.5609548167092924
2024-09-03,1.3307757885762999
2024-09-04,1.1219096334185847
2024-09-05,1.050298380221654
2024-09-06,1.1219096334185847
2024-09-07,0.4893435635123614
2024-09-08,0.4893435635123614
2024-09-09,1.1219096334185847
2024-09-10,1.1219096334185847
2024-09-11,1.1219096334185847
2024-09-12,1.1219096334185847
2024-09-13,1.050298380221654
2024-09-14,0.5609548167092924
2024-09-15,0.5609548167092924
2024-09-16,1.259164535379369
2024-09-17,1.289002557544757
2024-09-18,1.432225063938619
2024-09-19,1.5754475703324808
2024-09-20,1.145780051150895
2024-09-21,0.5728900255754475
2024-09-22,0.42966751918158563
2024-09-23,1.0025575447570332
2024-09-24,1.432225063938619
2024-09-25,1.432225063938619
2024-09-26,1.289002557544757
2024-09-27,1.289002557544757
2024-09-28,0.5728900255754475
2024-09-29,0.5728900255754475
2024-09-30,1.5754475703324808
2024-10-01,2.1483375959079285
2024-10-02,1.5754475703324808
2024-10-03,1.432225063938619
2024-10-04,1.145780051150895
2024-10-05,0.42966751918158563
2024-10-06,0.42966751918158563
2024-10-07,1.432225063938619
2024-10-08,1.145780051150895
2024-10-09,1.289002557544757
2024-10-10,1.145780051150895
2024-10-11,1.432225063938619
2024-10-12,0.5728900255754475
2024-10-13,0.5728900255754475
2024-10-14,1.432225063938619
2024-10-15,1.432225063938619
2024-10-16,1.5754475703324808
2024-10-17,4.153452685421994
2024-10-18,6.158567774936061
2024-10-19,2.1483375959079285
2024-10-20,1.0025575447570332
2024-10-21,2.578005115089514
2024-10-22,2.0051150895140664
2024-10-23,1.7186700767263425
2024-10-24,1.432225063938619
2024-10-25,1.8618925831202044
2024-10-26,0.5728900255754475
2024-10-27,0.5728900255754475
2024-10-28,1.289002557544757
2024-10-29,1.145780051150895
2024-10-30,1.432225063938619
2024-10-31,1.289002557544757
2024-11-01,1.432225063938619
2024-11-02,0.8593350383631713
2024-11-03,0.2864450127877238
2024-11-04,1.0025575447570332
2024-11-05,1.289002557544757
2024-11-06,1.432225063938619
2024-11-07,1.5754475703324808
2024-11-08,2.1483375959079285
2024-11-09,0.7161125319693095
2024-11-10,0.8593350383631713
2024-11-11,1.8618925831202044
2024-11-12,2.1483375959079285
2024-11-13,2.0051150895140664
2024-11-14,2.0051150895140664
2024-11-15,2.578005115089514
2024-11-16,11.601023017902813
2024-11-17,2.434782608695652
2024-11-18,4.296675191815857
2024-11-19,3.1508951406649617
2024-11-20,2.578005115089514
2024-11-21,2.434782608695652
2024-11-22,2.578005115089514
2024-11-23,1.145780051150895
2024-11-24,0.8593350383631713
2024-11-25,2.0051150895140664
2024-11-26,2.0051150895140664
2024-11-27,1.5754475703324808
2024-11-28,0.8593350383631713
2024-11-29,1.289002557544757
2024-11-30,0.7161125319693095
2024-12-01,0.5728900255754475
2024-12-02,1.5754475703324808
2024-12-03,1.8618925831202044
2024-12-04,2.0051150895140664
2024-12-05,2.0051150895140664
2024-12-06,2.0051150895140664
2024-12-07,0.8593350383631713
2024-12-08,0.8593350383631713
2024-12-09,1.7186700767263425
2024-12-10,1.8618925831202044
2024-12-11,2.0051150895140664
2024-12-12,2.0051150895140664
2024-12-13,1.7186700767263425
2024-12-14,0.8593350383631713
2024-12-15,1.0025575447570332
2024-12-16,1.7186700767263425
2024-12-17,1.5754475703324808
2024-12-18,1.7186700767263425
2024-12-19,2.0051150895140664
2024-12-20,1.7186700767263425
2024-12-21,0.5728900255754475
2024-12-22,0.5728900255754475
2024-12-23,1.7186700767263425
2024-12-24,1.7186700767263425
2024-12-25,2.0051150895140664
2024-12-26,2.29156010230179
2024-12-27,2.1483375959079285
2024-12-28,1.0025575447570332
2024-12-29,0.7161125319693095
2024-12-30,1.5754475703324808
2024-12-31,1.7186700767263425
2025-01-01,0.7161125319693095
2025-01-02,1.289002557544757
2025-01-03,2.0051150895140664
2025-01-04,1.145780051150895
2025-01-05,0.7161125319693095
2025-01-06,1.8618925831202044
2025-01-07,2.29156010230179
2025-01-08,1.5754475703324808
2025-01-09,1.0025575447570332
2025-01-10,1.7186700767263425
2025-01-11,0.8593350383631713
2025-01-12,0.5728900255754475
2025-01-13,1.432225063938619
2025-01-14,1.432225063938619
2025-01-15,1.5754475703324808
2025-01-16,1.5754475703324808
2025-01-17,1.8618925831202044
2025-01-18,0.8593350383631713
2025-01-19,0.8593350383631713
2025-01-20,0.8593350383631713
2025-01-21,6.445012787723785
2025-01-22,14.322250639386189
2025-01-23,7.304347826086956
2025-01-24,3.2941176470588234
2025-01-25,2.29156010230179
2025-01-26,1.145780051150895
2025-01-27,2.434782608695652
2025-01-28,2.7212276214833757
2025-01-29,2.29156010230179
2025-01-30,2.29156010230179
2025-01-31,2.434782608695652
2025-02-01,1.0025575447570332
2025-02-02,0.8593350383631713
2025-02-03,2.29156010230179
2025-02-04,2.864450127877238
2025-02-05,2.578005115089514
2025-02-06,2.864450127877238
2025-02-07,2.434782608695652
2025-02-08,1.0025575447570332
2025-02-09,0.8593350383631713
2025-02-10,2.0051150895140664
2025-02-11,2.1483375959079285
2025-02-12,2.0051150895140664
2025-02-13,2.1483375959079285
2025-02-14,2.29156010230179
2025-02-15,1.0025575447570332
2025-02-16,1.0025575447570332
2025-02-17,1.145780051150895
2025-02-18,2.29156010230179
2025-02-19,2.1483375959079285
2025-02-20,2.1483375959079285
2025-02-21,2.29156010230179
2025-02-22,1.0025575447570332
2025-02-23,0.8593350383631713
2025-02-24,2.434782608695652
2025-02-25,2.29156010230179
2025-02-26,1.8618925831202044
2025-02-27,2.1483375959079285
2025-02-28,1.8618925831202044
2025-03-01,0.8593350383631713
2025-03-02,0.7161125319693095
2025-03-03,1.8618925831202044
2025-03-04,2.29156010230179
2025-03-05,2.0051150895140664
2025-03-06,2.864450127877238
2025-03-07,3.0076726342710995
2025-03-08,1.145780051150895
2025-03-09,0.8593350383631713
2025-03-10,2.578005115089514
2025-03-11,2.578005115089514
2025-03-12,2.434782608695652
2025-03-13,2.1483375959079285
2025-03-14,2.29156010230179
2025-03-15,0.8593350383631713
2025-03-16,0.7161125319693095
2025-03-17,2.1483375959079285
2025-03-18,2.1483375959079285
2025-03-19,2.1483375959079285
2025-03-20,1.8618925831202044
2025-03-21,1.8618925831202044
2025-03-22,0.8593350383631713
2025-03-23,0.5728900255754475
2025-03-24,2.0051150895140664
2025-03-25,2.1483375959079285
2025-03-26,2.0051150895140664
2025-03-27,1.7186700767263425
2025-03-28,1.8618925831202044
2025-03-29,0.8593350383631713
2025-03-30,0.8593350383631713
2025-03-31,2.578005115089514
2025-04-01,1.8618925831202044
2025-04-02,1.5754475703324808
2025-04-03,3.1508951406649617
2025-04-04,3.580562659846547
2025-04-05,1.5754475703324808
2025-04-06,1.432225063938619
2025-04-07,3.723785166240409
2025-04-08,3.1508951406649617
2025-04-09,3.580562659846547
2025-04-10,2.864450127877238
2025-04-11,2.7212276214833757
2025-04-12,0.8593350383631713
2025-04-13,0.8593350383631713
2025-04-14,2.29156010230179
2025-04-15,3.437340153452685
2025-04-16,2.9360613810741687
2025-04-17,5.943734015345268
2025-04-18,3.723785166240409
2025-04-19,1.3606138107416879
2025-04-20,0.9309462915601022
2025-04-21,3.652173913043478
2025-04-22,3.723785166240409
2025-04-23,3.1508951406649617
2025-04-24,3.365728900255754
2025-04-25,2.864450127877238
2025-04-26,1.145780051150895
2025-04-27,0.8593350383631713
2025-04-28,2.864450127877238
2025-04-29,2.506393861892583
2025-04-30,2.578005115089514
2025-05-01,2.864450127877238
2025-05-02,2.506393861892583
2025-05-03,0.9309462915601022
2025-05-04,0.7877237851662404
2025-05-05,4.58312020460358
2025-05-06,2.9360613810741687
2025-05-07,2.506393861892583
2025-05-08,2.506393861892583
2025-05-09,2.0051150895140664
2025-05-10,0.7877237851662404
2025-05-11,0.7877237851662404
2025-05-12,3.652173913043478
2025-05-13,3.079283887468031
2025-05-14,2.29156010230179
2025-05-15,2.29156010230179
2025-05-16,2.578005115089514
2025-05-17,1.145780051150895
2025-05-18,0.5728900255754475
2025-05-19,2.29156010230179
2025-05-20,1.7186700767263425
2025-05-21,2.0051150895140664
2025-05-22,2.0051150895140664
2025-05-23,1.7186700767263425
2025-05-24,0.8593350383631713
2025-05-25,0.5728900255754475
2025-05-26,0.5728900255754475
2025-05-27,3.1508951406649617
2025-05-28,3.437340153452685
2025-05-29,2.29156010230179
2025-05-30,2.0051150895140664
2025-05-31,1.145780051150895
2025-06-01,0.8593350383631713
2025-06-02,2.29156010230179
2025-06-03,2.29156010230179
2025-06-04,2.0051150895140664
2025-06-05,2.578005115089514
2025-06-06,2.29156010230179
2025-06-07,0.8593350383631713
2025-06-08,1.145780051150895
2025-06-09,2.29156010230179
2025-06-10,2.578005115089514
2025-06-11,2.0051150895140664
2025-06-12,1.7186700767263425
2025-06-13,1.7186700767263425
2025-06-14,0.8593350383631713
2025-06-15,0.8593350383631713
2025-06-16,2.0051150895140664
2025-06-17,1.7186700767263425
2025-06-18,1.7186700767263425
2025-06-19,1.145780051150895
2025-06-20,2.0051150895140664
2025-06-21,0.8593350383631713
2025-06-22,0.8593350383631713
2025-06-23,2.0051150895140664
2025-06-24,2.864450127877238
2025-06-25,6.301790281329923
2025-06-26,3.437340153452685
2025-06-27,2.864450127877238
2025-06-28,1.432225063938619
2025-06-29,1.145780051150895
2025-06-30,2.0051150895140664
2025-07-01,2.578005115089514
2025-07-02,2.578005115089514
2025-07-03,2.0051150895140664
2025-07-04,1.432225063938619
2025-07-05,0.8593350383631713
2025-07-06,0.8593350383631713
2025-07-07,2.0051150895140664
2025-07-08,7.447570332480818
2025-07-09,8.306905370843989
2025-07-10,6.015345268542199
2025-07-11,6.301790281329923
2025-07-12,6.588235294117647
2025-07-13,6.301790281329923
2025-07-14,5.728900255754476
2025-07-15,3.1508951406649617
2025-07-16,4.869565217391304
2025-07-17,10.59846547314578
2025-07-18,7.447570332480818
2025-07-19,6.301790281329923
2025-07-20,10.59846547314578
2025-07-21,11.457800511508951
2025-07-22,8.593350383631714
2025-07-23,7.161125319693094
2025-07-24,8.020460358056265
2025-07-25,6.301790281329923
2025-07-26,5.442455242966751
2025-07-27,5.728900255754476
2025-07-28,7.161125319693094
2025-07-29,6.301790281329923
2025-07-30,9.452685421994884
2025-07-31,8.879795396419437
2025-08-01,5.156010230179028
2025-08-02,0.8593350383631713
2025-08-03,1.145780051150895
2025-08-04,2.29156010230179
2025-08-05,3.723785166240409
2025-08-06,4.010230179028133
2025-08-07,3.437340153452685
2025-08-08,3.1508951406649617
2025-08-09,2.578005115089514
2025-08-10,2.0051150895140664
2025-08-11,2.864450127877238
2025-08-12,2.29156010230179
2025-08-13,2.29156010230179
2025-08-14,2.29156010230179
2025-08-15,2.29156010230179
2025-08-16,1.145780051150895
2025-08-17,0.8593350383631713
2025-08-18,2.0051150895140664
2025-08-19,2.0051150895140664
2025-08-20,2.29156010230179
2025-08-21,1.7186700767263425
2025-08-22,2.0051150895140664
2025-08-23,1.145780051150895
2025-08-24,0.8593350383631713
2025-08-25,2.29156010230179
2025-08-26,2.0051150895140664
2025-08-27,2.578005115089514
2025-08-28,2.0051150895140664
2025-08-29,2.0051150895140664
2025-08-30,1.145780051150895
2025-08-31,0.8593350383631713
2025-09-01,0.8593350383631713
2025-09-02,1.7186700767263425
2025-09-03,2.0051150895140664
2025-09-04,2.0051150895140664
2025-09-05,2.0051150895140664
2025-09-06,0.8593350383631713
2025-09-07,0.8593350383631713
2025-09-08,2.0051150895140664
2025-09-09,2.0051150895140664
2025-09-10,2.0051150895140664
2025-09-11,2.0051150895140664
2025-09-12,2.0051150895140664
2025-09-13,0.5728900255754475
2025-09-14,1.145780051150895
2025-09-15,2.0051150895140664
2025-09-16,2.29156010230179
2025-09-17,2.29156010230179
2025-09-18,2.578005115089514
2025-09-19,2.578005115089514
2025-09-20,1.432225063938619
2025-09-21,1.145780051150895
2025-09-22,2.578005115089514
2025-09-23,2.578005115089514
2025-09-24,2.0051150895140664
2025-09-25,1.7186700767263425
2025-09-26,1.7186700767263425
2025-09-27,1.145780051150895
2025-09-28,0.8593350383631713
2025-09-29,2.29156010230179
2025-09-30,2.578005115089514
2025-10-01,8.020460358056265
2025-10-02,18.618925831202045
2025-10-03,15.468030690537084
2025-10-04,8.020460358056265
2025-10-05,4.010230179028133
2025-10-06,4.58312020460358
2025-10-07,4.58312020460358
2025-10-08,3.437340153452685
2025-10-09,2.864450127877238
2025-10-10,2.578005115089514
2025-10-11,1.432225063938619
2025-10-12,1.145780051150895
2025-10-13,2.578005115089514
2025-10-14,2.578005115089514
2025-10-15,2.29156010230179
2025-10-16,2.578005115089514
2025-10-17,1.7186700767263425
2025-10-18,0.8593350383631713
2025-10-19,1.145780051150895
2025-10-20,2.864450127877238
2025-10-21,6.301790281329923
2025-10-22,10.59846547314578
2025-10-23,5.442455242966751
2025-10-24,4.296675191815857
2025-10-25,1.432225063938619
2025-10-26,1.432225063938619
2025-10-27,3.1508951406649617
2025-10-28,2.578005115089514
2025-10-29,2.864450127877238
2025-10-30,7.734015345268542
2025-10-31,15.468030690537084
2025-11-01,4.869565217391304
2025-11-02,3.437340153452685
2025-11-03,6.588235294117647
2025-11-04,5.442455242966751
2025-11-05,5.156010230179028
2025-11-06,5.156010230179028
2025-11-07,4.58312020460358
2025-11-08,2.578005115089514
2025-11-09,1.7186700767263425
2025-11-10,5.442455242966751
2025-11-11,5.442455242966751
2025-11-12,5.156010230179028
2025-11-13,5.442455242966751
2025-11-14,6.588235294117647
2025-11-15,3.437340153452685
2025-11-16,3.1508951406649617
2025-11-17,11.457800511508951
2025-11-18,8.879795396419437
2025-11-19,7.734015345268542
2025-11-20,6.588235294117647
2025-11-21,6.015345268542199
2025-11-22,2.29156010230179
2025-11-23,2.0051150895140664
2025-11-24,4.296675191815857
2025-11-25,4.869565217391304
2025-11-26,4.869565217391304
2025-11-27,3.723785166240409
2025-11-28,4.010230179028133
2025-11-29,2.29156010230179
2025-11-30,2.29156010230179
2025-12-01,4.58312020460358
2025-12-02,4.869565217391304
2025-12-03,6.015345268542199
2025-12-04,5.156010230179028
2025-12-05,28.644501278772378
2025-12-06,17.186700767263428
2025-12-07,7.734015345268542
2025-12-08,14.895140664961636
2025-12-09,12.030690537084398
2025-12-10,9.452685421994884
2025-12-11,9.20320105601848
2025-12-12,7.747875587822787
2025-12-13,3.2386766768418447
2025-12-14,2.5826251959409294
2025-12-15,5.728900255754477
2025-12-16,5.728900255754477
2025-12-17,6.384951736655392
2025-12-18,6.056925996204933
2025-12-19,5.728900255754477
2025-12-20,3.3818991832357064
2025-12-21,2.254599455490471
2025-12-22,5.165250391881859
2025-12-23,5.0728487748535604
2025-12-24,4.694002145037539
2025-12-25,3.474300800264005
2025-12-26,5.165250391881859
2025-12-27,2.818249319363089
2025-12-28,2.490223578912631
2025-12-29,4.273574787558783
2025-12-30,3.709924923686165
2025-12-31,4.0379506641366225
2026-01-01,2.818249319363089
2026-01-02,5.165250391881859
2026-01-03,3.709924923686165
2026-01-04,2.818249319363089
2026-01-05,5.165250391881859
2026-01-06,5.493276132332316
2026-01-07,5.728900255754477
2026-01-08,5.400874515304018
2026-01-09,5.728900255754477
2026-01-10,3.5112614470753245
2026-01-11,2.7720485108489403
2026-01-12,5.359293787641285
2026-01-13,5.9137034898110725
2026-01-14,5.9137034898110725
2026-01-15,5.728900255754477
2026-01-16,6.0985067238676685
2026-01-17,4.435277617358304
2026-01-18,3.8808679151885164
2026-01-19,3.8808679151885164
2026-01-20,12.197013447735337
2026-01-21,15.153865192640874
2026-01-22,8.870555234716608
2026-01-23,6.652916426037456
2026-01-24,3.8808679151885164
2026-01-25,3.6960646811319204
2026-01-26,5.728900255754477
2026-01-27,5.728900255754477
2026-01-28,5.728900255754477
2026-01-29,7.022522894150649
2026-01-30,6.0985067238676685
2026-01-31,3.5112614470753245
2026-02-01,3.141654978962132
2026-02-02,4.989687319528093
2026-02-03,6.652916426037456
2026-02-04,6.283309957924264
2026-02-05,6.0985067238676685
2026-02-06,5.728900255754477
2026-02-07,2.9568517449055363
2026-02-08,2.5872452767923444
2026-02-09,4.435277617358304
2026-02-10,4.6200808514149
2026-02-11,4.804884085471496
2026-02-12,6.46811319198086
2026-02-13,5.174490553584689
2026-02-14,2.7720485108489403
2026-02-15,2.9568517449055363
2026-02-16,2.9568517449055363
2026-02-17,4.6200808514149
2026-02-18,5.359293787641285
2026-02-19,4.6200808514149
2026-02-20,4.6200808514149
2026-02-21,2.9568517449055363
2026-02-22,2.402442042735748
2026-02-23,5.174490553584689
2026-02-24,5.728900255754477
2026-02-25,6.0985067238676685
2026-02-26,8.500948766603416
2026-02-27,18.11071693754641
2026-02-28,5.359293787641285
2026-03-01,3.141654978962132
2026-03-02,7.761735830377033
2026-03-03,6.283309957924264
2026-03-04,6.0985067238676685
2026-03-05,6.652916426037456
2026-03-06,5.728900255754477
2026-03-07,2.7720485108489403
2026-03-08,2.7720485108489403
2026-03-09,5.544097021697881
2026-03-10,4.989687319528093
2026-03-11,4.065671149245112
2026-03-12,4.250474383301708
2026-03-13,4.250474383301708
2026-03-14,2.217638808679152
2026-03-15,2.402442042735748
2026-03-16,4.435277617358304
2026-03-17,4.989687319528093
2026-03-18,4.989687319528093
2026-03-19,4.6200808514149
2026-03-20,4.250474383301708
2026-03-21,2.5872452767923444
2026-03-22,2.217638808679152
2026-03-23,3.6960646811319204
2026-03-24,3.6960646811319204
2026-03-25,3.6960646811319204
2026-03-26,4.250474383301708
2026-03-27,4.250474383301708
2026-03-28,2.032835574622556
2026-03-29,2.402442042735748
2026-03-30,3.6960646811319204
2026-03-31,4.250474383301708
2026-04-01,3.8808679151885164
2026-04-02,3.8808679151885164
2026-04-03,2.402442042735748
2026-04-04,1.4784258724527681
2026-04-05,1.663229106509364
2026-04-06,4.250474383301708
2026-04-07,4.065671149245112
2026-04-08,4.6200808514149
2026-04-09,3.8808679151885164
2026-04-10,4.065671149245112
2026-04-11,2.217638808679152
2026-04-12,1.8480323405659602
2026-04-13,4.065671149245112
2026-04-14,4.435277617358304
2026-04-15,4.804884085471496
2026-04-16,9.609768170942992
2026-04-17,18.4803234056596
2026-04-18,3.6960646811319204
2026-04-19,2.7720485108489403
2026-04-20,5.9137034898110725
2026-04-21,5.544097021697881
2026-04-22,5.359293787641285
2026-04-23,5.728900255754477
2026-04-24,5.544097021697881
2026-04-25,2.402442042735748
2026-04-26,2.217638808679152
2026-04-27,4.6200808514149
2026-04-28,4.435277617358304
2026-04-29,4.435277617358304
2026-04-30,4.250474383301708
2026-05-01,4.250474383301708
2026-05-02,1.8480323405659602
2026-05-03,1.663229106509364
2026-05-04,3.6960646811319204
2026-05-05,4.989687319528093
2026-05-06,4.989687319528093
2026-05-07,3.8808679151885164
2026-05-08,3.8808679151885164
2026-05-09,1.8480323405659602
2026-05-10,2.032835574622556
2026-05-11,4.250474383301708
2026-05-12,3.8808679151885164
2026-05-13,3.8808679151885164
2026-05-14,4.250474383301708
2026-05-15,3.5112614470753245
2026-05-16,2.032835574622556
2026-05-17,2.7720485108489403
2026-05-18,3.5112614470753245
2026-05-19,3.326458213018728
2026-05-20,3.5112614470753245
2026-05-21,3.8808679151885164
2026-05-22,4.435277617358304
2026-05-23,2.9568517449055363
2026-05-24,2.217638808679152
2026-05-25,2.032835574622556
2026-05-26,3.8808679151885164
2026-05-27,3.6960646811319204
2026-05-28,4.435277617358304
2026-05-29,4.435277617358304
2026-05-30,2.217638808679152
2026-05-31,2.9568517449055363
