Time,long_legs
2024-09-23,60.167638213851774
2024-09-24,56.28585510328069
2024-09-25,54.34496354799515
2024-09-26,54.34496354799515
2024-09-27,56.28585510328069
2024-09-28,79.57655376670718
2024-09-29,79.57655376670718
2024-09-30,56.28585510328069
2024-10-01,54.34496354799515
2024-10-02,56.28585510328069
2024-10-03,56.28585510328069
2024-10-04,60.167638213851774
2024-10-05,81.51744532199272
2024-10-06,73.75387910085055
2024-10-07,56.28585510328069
2024-10-08,48.522288882138525
2024-10-09,48.522288882138525
2024-10-10,52.40407199270961
2024-10-11,48.522288882138525
2024-10-12,83.45833687727827
2024-10-13,83.45833687727827
2024-10-14,60.167638213851774
2024-10-15,52.40407199270961
2024-10-16,48.522288882138525
2024-10-17,52.40407199270961
2024-10-18,52.40407199270961
2024-10-19,67.93120443499393
2024-10-20,77.63566221142165
2024-10-21,58.22674665856623
2024-10-22,54.34496354799515
2024-10-23,50.463180437424064
2024-10-24,54.34496354799515
2024-10-25,54.34496354799515
2024-10-26,69.87209599027948
2024-10-27,85.3992284325638
2024-10-28,52.40407199270961
2024-10-29,54.34496354799515
2024-10-30,56.28585510328069
2024-10-31,60.167638213851774
2024-11-01,67.93120443499393
2024-11-02,69.87209599027948
2024-11-03,69.87209599027948
2024-11-04,46.581397326852986
2024-11-05,42.6996142162819
2024-11-06,29.113373329283114
2024-11-07,40.75872266099636
2024-11-08,44.64050577156744
2024-11-09,58.22674665856623
2024-11-10,60.167638213851774
2024-11-11,50.463180437424064
2024-11-12,44.64050577156744
2024-11-13,42.6996142162819
2024-11-14,40.75872266099636
2024-11-15,40.75872266099636
2024-11-16,44.64050577156744
2024-11-17,58.22674665856623
2024-11-18,46.581397326852986
2024-11-19,40.75872266099636
2024-11-20,38.81783110571082
2024-11-21,40.75872266099636
2024-11-22,42.6996142162819
2024-11-23,50.463180437424064
2024-11-24,52.40407199270961
2024-11-25,50.463180437424064
2024-11-26,48.522288882138525
2024-11-27,50.463180437424064
2024-11-28,79.57655376670718
2024-11-29,52.40407199270961
2024-11-30,48.522288882138525
2024-12-01,50.463180437424064
2024-12-02,42.6996142162819
2024-12-03,34.93604799513974
2024-12-04,36.87693955042528
2024-12-05,36.87693955042528
2024-12-06,32.9951564398542
2024-12-07,50.463180437424064
2024-12-08,48.522288882138525
2024-12-09,34.93604799513974
2024-12-10,40.75872266099636
2024-12-11,36.87693955042528
2024-12-12,36.87693955042528
2024-12-13,34.93604799513974
2024-12-14,44.64050577156744
2024-12-15,46.581397326852986
2024-12-16,42.6996142162819
2024-12-17,34.93604799513974
2024-12-18,34.93604799513974
2024-12-19,40.75872266099636
2024-12-20,38.81783110571082
2024-12-21,40.75872266099636
2024-12-22,46.581397326852986
2024-12-23,46.581397326852986
2024-12-24,58.22674665856623
2024-12-25,73.75387910085055
2024-12-26,50.463180437424064
2024-12-27,48.522288882138525
2024-12-28,50.463180437424064
2024-12-29,54.34496354799515
2024-12-30,46.581397326852986
2024-12-31,64.04942132442285
2025-01-01,73.75387910085055
2025-01-02,42.6996142162819
2025-01-03,40.75872266099636
2025-01-04,50.463180437424064
2025-01-05,56.28585510328069
2025-01-06,36.87693955042528
2025-01-07,40.75872266099636
2025-01-08,34.93604799513974
2025-01-09,36.87693955042528
2025-01-10,36.87693955042528
2025-01-11,46.581397326852986
2025-01-12,50.463180437424064
2025-01-13,44.64050577156744
2025-01-14,40.75872266099636
2025-01-15,36.87693955042528
2025-01-16,36.87693955042528
2025-01-17,40.75872266099636
2025-01-18,44.64050577156744
2025-01-19,52.40407199270961
2025-01-20,44.64050577156744
2025-01-21,34.93604799513974
2025-01-22,36.87693955042528
2025-01-23,40.75872266099636
2025-01-24,36.87693955042528
2025-01-25,46.581397326852986
2025-01-26,58.22674665856623
2025-01-27,40.75872266099636
2025-01-28,36.87693955042528
2025-01-29,36.87693955042528
2025-01-30,38.81783110571082
2025-01-31,42.6996142162819
2025-02-01,46.581397326852986
2025-02-02,52.40407199270961
2025-02-03,42.6996142162819
2025-02-04,42.6996142162819
2025-02-05,40.75872266099636
2025-02-06,42.6996142162819
2025-02-07,40.75872266099636
2025-02-08,48.522288882138525
2025-02-09,64.04942132442285
2025-02-10,36.87693955042528
2025-02-11,36.87693955042528
2025-02-12,42.6996142162819
2025-02-13,42.6996142162819
2025-02-14,62.10852976913731
2025-02-15,124.21705953827463
2025-02-16,128.0988426488457
2025-02-17,95.1036862089915
2025-02-18,71.81298754556502
2025-02-19,64.04942132442285
2025-02-20,62.10852976913731
2025-02-21,54.34496354799515
2025-02-22,67.93120443499393
2025-02-23,75.6947706561361
2025-02-24,54.34496354799515
2025-02-25,48.522288882138525
2025-02-26,52.40407199270961
2025-02-27,48.522288882138525
2025-02-28,52.40407199270961
2025-03-01,56.28585510328069
2025-03-02,65.9903128797084
2025-03-03,54.34496354799515
2025-03-04,46.581397326852986
2025-03-05,48.522288882138525
2025-03-06,44.64050577156744
2025-03-07,40.75872266099636
2025-03-08,58.22674665856623
2025-03-09,64.04942132442285
2025-03-10,44.64050577156744
2025-03-11,44.64050577156744
2025-03-12,44.64050577156744
2025-03-13,44.64050577156744
2025-03-14,42.6996142162819
2025-03-15,54.34496354799515
2025-03-16,60.167638213851774
2025-03-17,48.522288882138525
2025-03-18,46.581397326852986
2025-03-19,44.64050577156744
2025-03-20,42.6996142162819
2025-03-21,42.6996142162819
2025-03-22,54.34496354799515
2025-03-23,56.28585510328069
2025-03-24,46.581397326852986
2025-03-25,44.64050577156744
2025-03-26,40.75872266099636
2025-03-27,46.581397326852986
2025-03-28,48.522288882138525
2025-03-29,50.463180437424064
2025-03-30,58.22674665856623
2025-03-31,42.6996142162819
2025-04-01,40.75872266099636
2025-04-02,42.6996142162819
2025-04-03,42.6996142162819
2025-04-04,42.6996142162819
2025-04-05,52.40407199270961
2025-04-06,58.22674665856623
2025-04-07,42.6996142162819
2025-04-08,40.75872266099636
2025-04-09,42.6996142162819
2025-04-10,42.6996142162819
2025-04-11,42.6996142162819
2025-04-12,48.522288882138525
2025-04-13,52.40407199270961
2025-04-14,44.64050577156744
2025-04-15,44.09742349726514
2025-04-16,39.275808040522676
2025-04-17,43.126977719622374
2025-04-18,48.33064880112768
2025-04-19,50.065205828296115
2025-04-20,58.149600811258345
2025-04-21,46.596091773959245
2025-04-22,44.479479122027975
2025-04-23,45.24359037155364
2025-04-24,41.39242069245394
2025-04-25,42.36286647009671
2025-04-26,50.44726145305894
2025-04-27,54.29843113215865
2025-04-28,43.126977719622374
2025-04-29,44.86153474679081
2025-04-30,44.09742349726514
2025-05-01,40.62830944292828
2025-05-02,40.62830944292828
2025-05-03,56.032988159327076
2025-05-04,60.266213463189615
2025-05-05,43.126977719622374
2025-05-06,41.39242069245394
2025-05-07,44.86153474679081
2025-05-08,43.126977719622374
2025-05-09,44.86153474679081
2025-05-10,58.149600811258345
2025-05-11,65.85194016945775
2025-05-12,51.79976285546455
2025-05-13,46.97814739872207
2025-05-14,43.126977719622374
2025-05-15,42.02611872391152
2025-05-16,45.08256372201418
2025-05-17,52.723676217270814
2025-05-18,58.07245496395046
2025-05-19,43.55434122296285
2025-05-20,44.31845247248851
2025-05-21,41.262007474385854
2025-05-22,46.6107862210655
2025-05-23,42.02611872391152
2025-05-24,50.43134246869383
2025-05-25,61.12889996205312
2025-05-26,63.42123371063011
2025-05-27,45.84667497153984
2025-05-28,42.02611872391152
2025-05-29,44.31845247248851
2025-05-30,43.55434122296285
2025-05-31,55.78012121537347
2025-06-01,58.07245496395046
2025-06-02,48.139008720116834
2025-06-03,48.903119969642496
2025-06-04,52.723676217270814
2025-06-05,48.139008720116834
2025-06-06,45.84667497153984
2025-06-07,54.251898716322145
2025-06-08,55.78012121537347
2025-06-09,45.84667497153984
2025-06-10,46.6107862210655
2025-06-11,45.08256372201418
2025-06-12,46.6107862210655
2025-06-13,45.84667497153984
2025-06-14,51.19545371821949
2025-06-15,64.94945620968144
2025-06-16,54.251898716322145
2025-06-17,51.95956496774515
2025-06-18,48.139008720116834
2025-06-19,49.66723121916816
2025-06-20,48.903119969642496
2025-06-21,64.94945620968144
2025-06-22,58.836566213476125
2025-06-23,47.374897470591165
2025-06-24,54.251898716322145
2025-06-25,52.723676217270814
2025-06-26,54.251898716322145
2025-06-27,51.19545371821949
2025-06-28,57.3083437144248
2025-06-29,61.89301121157879
2025-06-30,53.48778746679648
2025-07-01,44.31845247248851
2025-07-02,49.66723121916816
2025-07-03,51.95956496774515
2025-07-04,69.53412370683543
2025-07-05,69.53412370683543
2025-07-06,76.4111249525664
2025-07-07,48.139008720116834
2025-07-08,47.374897470591165
2025-07-09,49.66723121916816
2025-07-10,49.66723121916816
2025-07-11,53.48778746679648
2025-07-12,55.78012121537347
2025-07-13,62.65712246110445
2025-07-14,50.43134246869383
2025-07-15,48.903119969642496
2025-07-16,51.19545371821949
2025-07-17,51.95956496774515
2025-07-18,45.08256372201418
2025-07-19,55.78012121537347
2025-07-20,64.94945620968144
2025-07-21,55.01600996584781
2025-07-22,48.903119969642496
2025-07-23,45.84667497153984
2025-07-24,52.723676217270814
2025-07-25,49.66723121916816
2025-07-26,51.95956496774515
2025-07-27,62.65712246110445
2025-07-28,48.903119969642496
2025-07-29,58.836566213476125
2025-07-30,48.903119969642496
2025-07-31,48.903119969642496
2025-08-01,45.84667497153984
2025-08-02,58.07245496395046
2025-08-03,64.18534496015577
2025-08-04,48.139008720116834
2025-08-05,46.6107862210655
2025-08-06,45.84667497153984
2025-08-07,45.84667497153984
2025-08-08,50.43134246869383
2025-08-09,58.07245496395046
2025-08-10,63.42123371063011
2025-08-11,57.3083437144248
2025-08-12,51.95956496774515
2025-08-13,45.08256372201418
2025-08-14,51.19545371821949
2025-08-15,48.139008720116834
2025-08-16,61.12889996205312
2025-08-17,62.65712246110445
2025-08-18,51.19545371821949
2025-08-19,48.139008720116834
2025-08-20,45.84667497153984
2025-08-21,44.31845247248851
2025-08-22,43.55434122296285
2025-08-23,54.251898716322145
2025-08-24,59.600677463001794
2025-08-25,50.43134246869383
2025-08-26,47.374897470591165
2025-08-27,44.31845247248851
2025-08-28,49.66723121916816
2025-08-29,48.903119969642496
2025-08-30,55.78012121537347
2025-08-31,61.12889996205312
2025-09-01,69.53412370683543
2025-09-02,47.374897470591165
2025-09-03,44.31845247248851
2025-09-04,45.08256372201418
2025-09-05,43.55434122296285
2025-09-06,49.66723121916816
2025-09-07,56.54423246489914
2025-09-08,43.55434122296285
2025-09-09,45.84667497153984
2025-09-10,43.55434122296285
2025-09-11,44.31845247248851
2025-09-12,42.02611872391152
2025-09-13,55.01600996584781
2025-09-14,62.65712246110445
2025-09-15,43.55434122296285
2025-09-16,43.55434122296285
2025-09-17,46.6107862210655
2025-09-18,46.6107862210655
2025-09-19,45.84667497153984
2025-09-20,49.66723121916816
2025-09-21,58.07245496395046
2025-09-22,43.55434122296285
2025-09-23,48.903119969642496
2025-09-24,43.55434122296285
2025-09-25,42.790229973437185
2025-09-26,46.6107862210655
2025-09-27,56.54423246489914
2025-09-28,55.78012121537347
2025-09-29,48.903119969642496
2025-09-30,45.08256372201418
2025-10-01,44.31845247248851
2025-10-02,43.55434122296285
2025-10-03,44.31845247248851
2025-10-04,51.95956496774515
2025-10-05,55.78012121537347
2025-10-06,53.48778746679648
2025-10-07,47.374897470591165
2025-10-08,42.790229973437185
2025-10-09,44.31845247248851
2025-10-10,41.262007474385854
2025-10-11,51.19545371821949
2025-10-12,52.723676217270814
2025-10-13,48.903119969642496
2025-10-14,45.84667497153984
2025-10-15,47.374897470591165
2025-10-16,49.66723121916816
2025-10-17,44.31845247248851
2025-10-18,51.19545371821949
2025-10-19,61.12889996205312
2025-10-20,44.31845247248851
2025-10-21,48.139008720116834
2025-10-22,44.31845247248851
2025-10-23,45.08256372201418
2025-10-24,45.84667497153984
2025-10-25,53.48778746679648
2025-10-26,55.78012121537347
2025-10-27,48.903119969642496
2025-10-28,46.6107862210655
2025-10-29,43.55434122296285
2025-10-30,47.374897470591165
2025-10-31,44.31845247248851
2025-11-01,51.19545371821949
2025-11-02,51.19545371821949
2025-11-03,41.262007474385854
2025-11-04,42.02611872391152
2025-11-05,42.02611872391152
2025-11-06,40.49789622486019
2025-11-07,37.441451226757536
2025-11-08,48.139008720116834
2025-11-09,48.139008720116834
2025-11-10,44.31845247248851
2025-11-11,42.790229973437185
2025-11-12,38.2055624762832
2025-11-13,42.02611872391152
2025-11-14,38.96967372580887
2025-11-15,45.08256372201418
2025-11-16,51.19545371821949
2025-11-17,45.08256372201418
2025-11-18,37.441451226757536
2025-11-19,40.49789622486019
2025-11-20,39.73378497533453
2025-11-21,42.790229973437185
2025-11-22,42.790229973437185
2025-11-23,47.374897470591165
2025-11-24,45.08256372201418
2025-11-25,39.73378497533453
2025-11-26,44.31845247248851
2025-11-27,74.88290245351507
2025-11-28,36.677339977231874
2025-11-29,40.49789622486019
2025-11-30,48.903119969642496
2025-12-01,35.913228727706205
2025-12-02,36.677339977231874
2025-12-03,35.913228727706205
2025-12-04,39.73378497533453
2025-12-05,37.441451226757536
2025-12-06,42.02611872391152
2025-12-07,51.19545371821949
2025-12-08,41.262007474385854
2025-12-09,40.49789622486019
2025-12-10,38.96967372580887
2025-12-11,37.441451226757536
2025-12-12,35.14911747818054
2025-12-13,38.96967372580887
2025-12-14,38.2055624762832
2025-12-15,38.96967372580887
2025-12-16,35.913228727706205
2025-12-17,38.96967372580887
2025-12-18,37.441451226757536
2025-12-19,32.85678372960355
2025-12-20,41.262007474385854
2025-12-21,42.02611872391152
2025-12-22,36.677339977231874
2025-12-23,38.2055624762832
2025-12-24,56.54423246489914
2025-12-25,69.53412370683543
2025-12-26,45.08256372201418
2025-12-27,42.790229973437185
2025-12-28,43.55434122296285
2025-12-29,45.08256372201418
2025-12-30,41.262007474385854
2025-12-31,53.48778746679648
2026-01-01,60.36478871252746
2026-01-02,45.84667497153984
2026-01-03,48.139008720116834
2026-01-04,45.84667497153984
2026-01-05,35.913228727706205
2026-01-06,42.02611872391152
2026-01-07,42.790229973437185
2026-01-08,39.73378497533453
2026-01-09,40.49789622486019
2026-01-10,42.790229973437185
2026-01-11,44.31845247248851
2026-01-12,45.84667497153984
2026-01-13,42.790229973437185
2026-01-14,39.73378497533453
2026-01-15,38.2055624762832
2026-01-16,38.2055624762832
2026-01-17,46.6107862210655
2026-01-18,48.139008720116834
2026-01-19,43.55434122296285
2026-01-20,38.2055624762832
2026-01-21,42.02611872391152
2026-01-22,35.913228727706205
2026-01-23,37.441451226757536
2026-01-24,42.790229973437185
2026-01-25,48.903119969642496
2026-01-26,40.49789622486019
2026-01-27,36.677339977231874
2026-01-28,36.677339977231874
2026-01-29,38.96967372580887
2026-01-30,40.49789622486019
2026-01-31,41.262007474385854
2026-02-01,44.31845247248851
2026-02-02,43.55434122296285
2026-02-03,40.49789622486019
2026-02-04,40.49789622486019
2026-02-05,35.913228727706205
2026-02-06,36.677339977231874
2026-02-07,47.374897470591165
2026-02-08,50.43134246869383
2026-02-09,36.677339977231874
2026-02-10,42.02611872391152
2026-02-11,39.73378497533453
2026-02-12,38.96967372580887
2026-02-13,42.02611872391152
2026-02-14,58.07245496395046
2026-02-15,60.36478871252746
2026-02-16,48.139008720116834
2026-02-17,42.790229973437185
2026-02-18,45.08256372201418
2026-02-19,47.374897470591165
2026-02-20,52.723676217270814
2026-02-21,55.78012121537347
2026-02-22,56.54423246489914
2026-02-23,49.66723121916816
2026-02-24,51.19545371821949
2026-02-25,51.95956496774515
2026-02-26,50.43134246869383
2026-02-27,51.95956496774515
2026-02-28,63.42123371063011
2026-03-01,61.89301121157879
2026-03-02,55.78012121537347
2026-03-03,53.48778746679648
2026-03-04,48.903119969642496
2026-03-05,52.723676217270814
2026-03-06,52.723676217270814
2026-03-07,54.251898716322145
2026-03-08,63.42123371063011
2026-03-09,55.01600996584781
2026-03-10,56.54423246489914
2026-03-11,55.01600996584781
2026-03-12,51.19545371821949
2026-03-13,53.48778746679648
2026-03-14,61.12889996205312
2026-03-15,61.12889996205312
2026-03-16,53.48778746679648
2026-03-17,52.723676217270814
2026-03-18,50.43134246869383
2026-03-19,50.43134246869383
2026-03-20,50.43134246869383
2026-03-21,59.600677463001794
2026-03-22,65.7135674592071
2026-03-23,52.723676217270814
2026-03-24,55.01600996584781
2026-03-25,49.66723121916816
2026-03-26,51.19545371821949
2026-03-27,52.723676217270814
2026-03-28,56.54423246489914
2026-03-29,72.59056870493808
2026-03-30,50.43134246869383
2026-03-31,58.07245496395046
2026-04-01,54.251898716322145
2026-04-02,56.54423246489914
2026-04-03,55.01600996584781
2026-04-04,61.12889996205312
2026-04-05,69.53412370683543
2026-04-06,57.3083437144248
2026-04-07,53.48778746679648
2026-04-08,52.723676217270814
2026-04-09,55.78012121537347
2026-04-10,56.54423246489914
2026-04-11,58.07245496395046
2026-04-12,68.77001245730976
2026-04-13,58.836566213476125
2026-04-14,51.95956496774515
2026-04-15,59.600677463001794
2026-04-16,60.36478871252746
2026-04-17,61.12889996205312
2026-04-18,61.89301121157879
2026-04-19,59.600677463001794
2026-04-20,51.95956496774515
2026-04-21,56.54423246489914
2026-04-22,56.54423246489914
2026-04-23,55.78012121537347
2026-04-24,54.251898716322145
2026-04-25,55.01600996584781
2026-04-26,61.89301121157879
2026-04-27,55.78012121537347
2026-04-28,52.723676217270814
2026-04-29,48.903119969642496
2026-04-30,49.66723121916816
2026-05-01,47.374897470591165
2026-05-02,55.01600996584781
2026-05-03,61.89301121157879
2026-05-04,52.723676217270814
2026-05-05,51.95956496774515
2026-05-06,48.139008720116834
2026-05-07,51.95956496774515
2026-05-08,55.01600996584781
2026-05-09,61.89301121157879
2026-05-10,72.59056870493808
2026-05-11,54.251898716322145
2026-05-12,55.01600996584781
2026-05-13,54.251898716322145
2026-05-14,55.78012121537347
2026-05-15,55.01600996584781
2026-05-16,60.36478871252746
2026-05-17,76.4111249525664
2026-05-18,59.600677463001794
2026-05-19,55.01600996584781
2026-05-20,62.65712246110445
2026-05-21,58.07245496395046
2026-05-22,59.600677463001794
2026-05-23,67.24178995825844
2026-05-24,71.82645745541241
2026-05-25,74.1187912039894
2026-05-26,59.600677463001794
2026-05-27,58.07245496395046
2026-05-28,57.3083437144248
2026-05-29,57.3083437144248
2026-05-30,66.47767870873277
2026-05-31,74.1187912039894
