Time,kendrick_lamar
2024-09-06,0.787987987987988
2024-09-07,0.787987987987988
2024-09-08,13.395795795795795
2024-09-09,7.485885885885885
2024-09-10,4.333933933933934
2024-09-11,3.151951951951952
2024-09-12,9.455855855855855
2024-09-13,6.303903903903904
2024-09-14,3.93993993993994
2024-09-15,4.333933933933934
2024-09-16,3.151951951951952
2024-09-17,3.151951951951952
2024-09-18,3.151951951951952
2024-09-19,3.151951951951952
2024-09-20,3.151951951951952
2024-09-21,3.151951951951952
2024-09-22,3.151951951951952
2024-09-23,3.151951951951952
2024-09-24,3.151951951951952
2024-09-25,3.151951951951952
2024-09-26,3.151951951951952
2024-09-27,3.151951951951952
2024-09-28,3.151951951951952
2024-09-29,3.151951951951952
2024-09-30,0.0
2024-10-01,3.151951951951952
2024-10-02,3.151951951951952
2024-10-03,3.151951951951952
2024-10-04,3.151951951951952
2024-10-05,3.151951951951952
2024-10-06,0.0
2024-10-07,0.0
2024-10-08,0.0
2024-10-09,0.0
2024-10-10,0.0
2024-10-11,0.0
2024-10-12,0.0
2024-10-13,0.0
2024-10-14,0.0
2024-10-15,0.0
2024-10-16,0.0
2024-10-17,0.0
2024-10-18,0.0
2024-10-19,0.0
2024-10-20,0.0
2024-10-21,3.151951951951952
2024-10-22,3.151951951951952
2024-10-23,0.0
2024-10-24,0.0
2024-10-25,0.0
2024-10-26,0.0
2024-10-27,0.0
2024-10-28,0.0
2024-10-29,0.0
2024-10-30,0.0
2024-10-31,0.0
2024-11-01,0.0
2024-11-02,0.0
2024-11-03,0.0
2024-11-04,0.0
2024-11-05,0.0
2024-11-06,0.0
2024-11-07,0.0
2024-11-08,0.0
2024-11-09,0.0
2024-11-10,0.0
2024-11-11,0.0
2024-11-12,0.0
2024-11-13,0.0
2024-11-14,0.0
2024-11-15,0.0
2024-11-16,0.0
2024-11-17,0.0
2024-11-18,0.0
2024-11-19,0.0
2024-11-20,0.0
2024-11-21,0.0
2024-11-22,18.91171171171171
2024-11-23,22.063663663663664
2024-11-24,12.607807807807808
2024-11-25,9.455855855855855
2024-11-26,9.455855855855855
2024-11-27,9.455855855855855
2024-11-28,6.303903903903904
2024-11-29,6.303903903903904
2024-11-30,6.303903903903904
2024-12-01,6.303903903903904
2024-12-02,3.151951951951952
2024-12-03,12.607807807807808
2024-12-04,15.75975975975976
2024-12-05,9.455855855855855
2024-12-06,9.455855855855855
2024-12-07,6.303903903903904
2024-12-08,6.303903903903904
2024-12-09,3.151951951951952
2024-12-10,3.151951951951952
2024-12-11,3.151951951951952
2024-12-12,3.151951951951952
2024-12-13,3.151951951951952
2024-12-14,3.151951951951952
2024-12-15,3.151951951951952
2024-12-16,3.151951951951952
2024-12-17,3.151951951951952
2024-12-18,3.151951951951952
2024-12-19,3.151951951951952
2024-12-20,3.151951951951952
2024-12-21,3.151951951951952
2024-12-22,3.151951951951952
2024-12-23,3.151951951951952
2024-12-24,3.151951951951952
2024-12-25,3.151951951951952
2024-12-26,3.151951951951952
2024-12-27,3.151951951951952
2024-12-28,3.151951951951952
2024-12-29,3.151951951951952
2024-12-30,3.151951951951952
2024-12-31,3.151951951951952
2025-01-01,3.151951951951952
2025-01-02,3.151951951951952
2025-01-03,3.151951951951952
2025-01-04,3.151951951951952
2025-01-05,3.151951951951952
2025-01-06,3.151951951951952
2025-01-07,3.151951951951952
2025-01-08,3.151951951951952
2025-01-09,3.151951951951952
2025-01-10,3.151951951951952
2025-01-11,3.151951951951952
2025-01-12,3.151951951951952
2025-01-13,3.151951951951952
2025-01-14,3.151951951951952
2025-01-15,3.151951951951952
2025-01-16,3.151951951951952
2025-01-17,3.151951951951952
2025-01-18,3.151951951951952
2025-01-19,3.151951951951952
2025-01-20,3.151951951951952
2025-01-21,3.151951951951952
2025-01-22,3.151951951951952
2025-01-23,3.151951951951952
2025-01-24,3.151951951951952
2025-01-25,3.151951951951952
2025-01-26,6.303903903903904
2025-01-27,6.303903903903904
2025-01-28,3.151951951951952
2025-01-29,6.303903903903904
2025-01-30,6.303903903903904
2025-01-31,6.303903903903904
2025-02-01,6.303903903903904
2025-02-02,6.303903903903904
2025-02-03,31.51951951951952
2025-02-04,15.75975975975976
2025-02-05,12.607807807807808
2025-02-06,12.607807807807808
2025-02-07,15.75975975975976
2025-02-08,15.75975975975976
2025-02-09,37.82342342342342
2025-02-10,315.1951951951952
2025-02-11,78.7987987987988
2025-02-12,44.12732732732733
2025-02-13,31.51951951951952
2025-02-14,25.215615615615615
2025-02-15,22.063663663663664
2025-02-16,18.91171171171171
2025-02-17,12.607807807807808
2025-02-18,12.607807807807808
2025-02-19,9.455855855855855
2025-02-20,9.455855855855855
2025-02-21,6.303903903903904
2025-02-22,6.303903903903904
2025-02-23,6.303903903903904
2025-02-24,6.303903903903904
2025-02-25,6.303903903903904
2025-02-26,6.303903903903904
2025-02-27,6.303903903903904
2025-02-28,6.303903903903904
2025-03-01,6.303903903903904
2025-03-02,6.303903903903904
2025-03-03,6.303903903903904
2025-03-04,3.151951951951952
2025-03-05,3.151951951951952
2025-03-06,3.151951951951952
2025-03-07,3.151951951951952
2025-03-08,3.151951951951952
2025-03-09,6.303903903903904
2025-03-10,3.151951951951952
2025-03-11,3.151951951951952
2025-03-12,3.151951951951952
2025-03-13,3.151951951951952
2025-03-14,6.303903903903904
2025-03-15,6.303903903903904
2025-03-16,3.151951951951952
2025-03-17,3.151951951951952
2025-03-18,3.151951951951952
2025-03-19,3.151951951951952
2025-03-20,3.151951951951952
2025-03-21,3.151951951951952
2025-03-22,3.151951951951952
2025-03-23,3.151951951951952
2025-03-24,3.151951951951952
2025-03-25,3.151951951951952
2025-03-26,3.151951951951952
2025-03-27,3.151951951951952
2025-03-28,3.151951951951952
2025-03-29,3.151951951951952
2025-03-30,3.151951951951952
2025-03-31,3.151951951951952
2025-04-01,3.151951951951952
2025-04-02,3.151951951951952
2025-04-03,3.151951951951952
2025-04-04,3.151951951951952
2025-04-05,3.151951951951952
2025-04-06,3.151951951951952
2025-04-07,3.151951951951952
2025-04-08,3.151951951951952
2025-04-09,3.151951951951952
2025-04-10,3.151951951951952
2025-04-11,3.151951951951952
2025-04-12,3.151951951951952
2025-04-13,3.151951951951952
2025-04-14,3.151951951951952
2025-04-15,2.889289289289289
2025-04-16,2.8309198086975864
2025-04-17,2.889289289289289
2025-04-18,3.0060282504726947
2025-04-19,3.4146146146146146
2025-04-20,6.070425981537093
2025-04-21,3.4437993549104657
2025-04-22,3.239506172839506
2025-04-23,3.2686909131353574
2025-04-24,3.32706039372706
2025-04-25,3.151951951951952
2025-04-26,3.32706039372706
2025-04-27,3.4146146146146146
2025-04-28,2.9768435101768436
2025-04-29,3.4146146146146146
2025-04-30,3.297875653431209
2025-05-01,3.064397731064398
2025-05-02,3.064397731064398
2025-05-03,3.4437993549104657
2025-05-04,3.502168835502169
2025-05-05,3.2686909131353574
2025-05-06,3.151951951951952
2025-05-07,2.889289289289289
2025-05-08,3.1227672116561003
2025-05-09,3.4729840952063173
2025-05-10,3.239506172839506
2025-05-11,2.9768435101768436
2025-05-12,3.1227672116561003
2025-05-13,2.860104548993438
2025-05-14,2.801735068401735
2025-05-15,2.3931487042598154
2025-05-16,2.27640974307641
2025-05-17,2.9768435101768436
2025-05-18,3.385429874318763
2025-05-19,2.509887665443221
2025-05-20,2.451518184851518
2025-05-21,2.6266266266266265
2025-05-22,3.32706039372706
2025-05-23,2.9768435101768436
2025-05-24,3.8523857190523856
2025-05-25,3.794016238460683
2025-05-26,2.6849961072183293
2025-05-27,2.860104548993438
2025-05-28,3.093582471360249
2025-05-29,2.6849961072183293
2025-05-30,2.860104548993438
2025-05-31,2.918474029585141
2025-06-01,2.860104548993438
2025-06-02,2.0429318207095983
2025-06-03,2.0429318207095983
2025-06-04,2.451518184851518
2025-06-05,2.451518184851518
2025-06-06,2.860104548993438
2025-06-07,2.743365587810032
2025-06-08,2.101301301301301
2025-06-09,1.8094538983427872
2025-06-10,2.918474029585141
2025-06-11,2.218040262484707
2025-06-12,1.9261928595261928
2025-06-13,2.3931487042598154
2025-06-14,2.3347792236681126
2025-06-15,2.101301301301301
2025-06-16,2.0429318207095983
2025-06-17,2.509887665443221
2025-06-18,2.3347792236681126
2025-06-19,1.9261928595261928
2025-06-20,1.6343454565676787
2025-06-21,1.5176064953842732
2025-06-22,1.4592370147925704
2025-06-23,1.2841285730174619
2025-06-24,1.3424980536091646
2025-06-25,1.3424980536091646
2025-06-26,1.7510844177510845
2025-06-27,1.575975975975976
2025-06-28,1.575975975975976
2025-06-29,1.4592370147925704
2025-06-30,1.1673896118340563
2025-07-01,1.2841285730174619
2025-07-02,1.3424980536091646
2025-07-03,1.3424980536091646
2025-07-04,2.27640974307641
2025-07-05,1.575975975975976
2025-07-06,1.4592370147925704
2025-07-07,1.225759092425759
2025-07-08,1.225759092425759
2025-07-09,1.3424980536091646
2025-07-10,1.575975975975976
2025-07-11,1.7510844177510845
2025-07-12,1.575975975975976
2025-07-13,1.575975975975976
2025-07-14,1.2841285730174619
2025-07-15,1.225759092425759
2025-07-16,1.4008675342008674
2025-07-17,1.575975975975976
2025-07-18,1.3424980536091646
2025-07-19,2.101301301301301
2025-07-20,2.101301301301301
2025-07-21,1.5176064953842732
2025-07-22,1.225759092425759
2025-07-23,1.2841285730174619
2025-07-24,1.4592370147925704
2025-07-25,1.4008675342008674
2025-07-26,1.6927149371593815
2025-07-27,1.8094538983427872
2025-07-28,1.1673896118340563
2025-07-29,1.2841285730174619
2025-07-30,1.8094538983427872
2025-07-31,1.8094538983427872
2025-08-01,1.575975975975976
2025-08-02,1.4592370147925704
2025-08-03,1.3424980536091646
2025-08-04,1.0506506506506506
2025-08-05,1.1673896118340563
2025-08-06,1.225759092425759
2025-08-07,1.225759092425759
2025-08-08,1.225759092425759
2025-08-09,1.3424980536091646
2025-08-10,1.2841285730174619
2025-08-11,1.1673896118340563
2025-08-12,1.0506506506506506
2025-08-13,1.225759092425759
2025-08-14,1.225759092425759
2025-08-15,1.1673896118340563
2025-08-16,1.1673896118340563
2025-08-17,1.1673896118340563
2025-08-18,1.0506506506506506
2025-08-19,1.1090201312423535
2025-08-20,0.9922811700589478
2025-08-21,1.1673896118340563
2025-08-22,1.1090201312423535
2025-08-23,1.1673896118340563
2025-08-24,1.8094538983427872
2025-08-25,1.1673896118340563
2025-08-26,1.0506506506506506
2025-08-27,1.1090201312423535
2025-08-28,1.0506506506506506
2025-08-29,1.1090201312423535
2025-08-30,1.0506506506506506
2025-08-31,1.1673896118340563
2025-09-01,1.1090201312423535
2025-09-02,1.0506506506506506
2025-09-03,1.1090201312423535
2025-09-04,1.1090201312423535
2025-09-05,1.1673896118340563
2025-09-06,1.0506506506506506
2025-09-07,1.1090201312423535
2025-09-08,1.3424980536091646
2025-09-09,1.2841285730174619
2025-09-10,1.0506506506506506
2025-09-11,0.933911689467245
2025-09-12,1.1090201312423535
2025-09-13,1.1090201312423535
2025-09-14,1.2841285730174619
2025-09-15,0.9922811700589478
2025-09-16,1.0506506506506506
2025-09-17,1.0506506506506506
2025-09-18,0.933911689467245
2025-09-19,1.1090201312423535
2025-09-20,1.0506506506506506
2025-09-21,0.933911689467245
2025-09-22,0.9922811700589478
2025-09-23,0.9922811700589478
2025-09-24,1.0506506506506506
2025-09-25,1.0506506506506506
2025-09-26,1.0506506506506506
2025-09-27,1.1673896118340563
2025-09-28,1.1673896118340563
2025-09-29,1.2841285730174619
2025-09-30,1.1090201312423535
2025-10-01,1.1090201312423535
2025-10-02,0.9922811700589478
2025-10-03,1.1090201312423535
2025-10-04,1.1673896118340563
2025-10-05,1.0506506506506506
2025-10-06,0.9922811700589478
2025-10-07,0.9922811700589478
2025-10-08,0.9922811700589478
2025-10-09,1.1673896118340563
2025-10-10,1.1673896118340563
2025-10-11,1.0506506506506506
2025-10-12,0.9922811700589478
2025-10-13,0.933911689467245
2025-10-14,0.8755422088755422
2025-10-15,0.9922811700589478
2025-10-16,0.933911689467245
2025-10-17,0.9922811700589478
2025-10-18,0.933911689467245
2025-10-19,0.9922811700589478
2025-10-20,0.8171727282838394
2025-10-21,0.9922811700589478
2025-10-22,0.9922811700589478
2025-10-23,0.933911689467245
2025-10-24,0.9922811700589478
2025-10-25,0.933911689467245
2025-10-26,0.933911689467245
2025-10-27,0.933911689467245
2025-10-28,0.933911689467245
2025-10-29,0.8755422088755422
2025-10-30,0.9922811700589478
2025-10-31,0.8755422088755422
2025-11-01,0.9922811700589478
2025-11-02,1.2841285730174619
2025-11-03,0.9922811700589478
2025-11-04,0.8755422088755422
2025-11-05,0.9922811700589478
2025-11-06,0.933911689467245
2025-11-07,1.1673896118340563
2025-11-08,1.225759092425759
2025-11-09,1.0506506506506506
2025-11-10,0.933911689467245
2025-11-11,0.8755422088755422
2025-11-12,0.9922811700589478
2025-11-13,0.933911689467245
2025-11-14,0.933911689467245
2025-11-15,0.8755422088755422
2025-11-16,0.933911689467245
2025-11-17,0.933911689467245
2025-11-18,0.9922811700589478
2025-11-19,0.8755422088755422
2025-11-20,0.933911689467245
2025-11-21,0.933911689467245
2025-11-22,0.933911689467245
2025-11-23,0.933911689467245
2025-11-24,0.9922811700589478
2025-11-25,0.933911689467245
2025-11-26,0.8171727282838394
2025-11-27,0.9922811700589478
2025-11-28,0.8171727282838394
2025-11-29,0.8171727282838394
2025-11-30,0.8171727282838394
2025-12-01,0.8171727282838394
2025-12-02,0.8171727282838394
2025-12-03,1.0506506506506506
2025-12-04,1.1090201312423535
2025-12-05,1.0506506506506506
2025-12-06,1.1673896118340563
2025-12-07,1.1090201312423535
2025-12-08,0.933911689467245
2025-12-09,0.8755422088755422
2025-12-10,1.0506506506506506
2025-12-11,1.0214659103547992
2025-12-12,1.0506506506506506
2025-12-13,1.0506506506506506
2025-12-14,0.9630964297630964
2025-12-15,0.933911689467245
2025-12-16,0.933911689467245
2025-12-17,0.9630964297630964
2025-12-18,0.9630964297630964
2025-12-19,0.933911689467245
2025-12-20,1.0506506506506506
2025-12-21,0.933911689467245
2025-12-22,0.8171727282838394
2025-12-23,0.8171727282838394
2025-12-24,0.8463574685796909
2025-12-25,0.9047269491713936
2025-12-26,0.7296185073962851
2025-12-27,0.933911689467245
2025-12-28,0.8171727282838394
2025-12-29,0.8171727282838394
2025-12-30,0.8171727282838394
2025-12-31,1.138204871538205
2026-01-01,1.079835390946502
2026-01-02,0.8463574685796909
2026-01-03,0.9047269491713936
2026-01-04,0.7296185073962851
2026-01-05,0.8171727282838394
2026-01-06,0.933911689467245
2026-01-07,0.8463574685796909
2026-01-08,0.933911689467245
2026-01-09,1.0214659103547992
2026-01-10,0.933911689467245
2026-01-11,0.8171727282838394
2026-01-12,0.933911689467245
2026-01-13,0.8171727282838394
2026-01-14,0.933911689467245
2026-01-15,0.933911689467245
2026-01-16,0.933911689467245
2026-01-17,1.0506506506506506
2026-01-18,0.933911689467245
2026-01-19,0.933911689467245
2026-01-20,0.933911689467245
2026-01-21,1.0506506506506506
2026-01-22,0.933911689467245
2026-01-23,0.933911689467245
2026-01-24,1.0506506506506506
2026-01-25,1.0506506506506506
2026-01-26,1.0506506506506506
2026-01-27,0.8171727282838394
2026-01-28,1.0506506506506506
2026-01-29,1.1673896118340563
2026-01-30,1.2841285730174619
2026-01-31,1.4008675342008674
2026-02-01,1.7510844177510845
2026-02-02,11.673896118340563
2026-02-03,3.8523857190523856
2026-02-04,2.3347792236681126
2026-02-05,2.101301301301301
2026-02-06,1.9845623401178956
2026-02-07,1.86782337893449
2026-02-08,2.218040262484707
2026-02-09,5.019775330886442
2026-02-10,2.5682571460349237
2026-02-11,2.218040262484707
2026-02-12,1.7510844177510845
2026-02-13,1.6343454565676787
2026-02-14,1.6343454565676787
2026-02-15,1.5176064953842732
2026-02-16,1.2841285730174619
2026-02-17,1.2841285730174619
2026-02-18,1.1673896118340563
2026-02-19,1.1673896118340563
2026-02-20,1.2841285730174619
2026-02-21,1.2841285730174619
2026-02-22,1.1673896118340563
2026-02-23,1.0506506506506506
2026-02-24,1.1673896118340563
2026-02-25,1.1673896118340563
2026-02-26,1.1673896118340563
2026-02-27,1.1673896118340563
2026-02-28,1.0506506506506506
2026-03-01,1.0506506506506506
2026-03-02,1.0506506506506506
2026-03-03,1.0506506506506506
2026-03-04,1.0506506506506506
2026-03-05,1.0506506506506506
2026-03-06,1.0506506506506506
2026-03-07,1.0506506506506506
2026-03-08,1.0506506506506506
2026-03-09,0.933911689467245
2026-03-10,0.933911689467245
2026-03-11,0.933911689467245
2026-03-12,0.933911689467245
2026-03-13,0.933911689467245
2026-03-14,0.933911689467245
2026-03-15,1.0506506506506506
2026-03-16,0.8171727282838394
2026-03-17,0.8171727282838394
2026-03-18,0.933911689467245
2026-03-19,1.1673896118340563
2026-03-20,0.933911689467245
2026-03-21,1.0506506506506506
2026-03-22,0.933911689467245
2026-03-23,0.8171727282838394
2026-03-24,0.8171727282838394
2026-03-25,0.933911689467245
2026-03-26,0.8171727282838394
2026-03-27,0.933911689467245
2026-03-28,0.933911689467245
2026-03-29,0.933911689467245
2026-03-30,0.8171727282838394
2026-03-31,0.8171727282838394
2026-04-01,0.8171727282838394
2026-04-02,0.933911689467245
2026-04-03,0.933911689467245
2026-04-04,0.933911689467245
2026-04-05,0.933911689467245
2026-04-06,0.8171727282838394
2026-04-07,0.8171727282838394
2026-04-08,0.8171727282838394
2026-04-09,0.933911689467245
2026-04-10,0.8171727282838394
2026-04-11,0.8171727282838394
2026-04-12,0.8171727282838394
2026-04-13,0.8171727282838394
2026-04-14,0.8171727282838394
2026-04-15,0.8171727282838394
2026-04-16,0.933911689467245
2026-04-17,1.0506506506506506
2026-04-18,0.933911689467245
2026-04-19,0.8171727282838394
2026-04-20,0.7004337671004337
2026-04-21,0.8171727282838394
2026-04-22,0.933911689467245
2026-04-23,1.7510844177510845
2026-04-24,1.6343454565676787
2026-04-25,1.2841285730174619
2026-04-26,1.2841285730174619
2026-04-27,1.0506506506506506
2026-04-28,0.933911689467245
2026-04-29,1.0506506506506506
2026-04-30,1.4008675342008674
2026-05-01,1.0506506506506506
2026-05-02,0.933911689467245
2026-05-03,1.0506506506506506
2026-05-04,0.933911689467245
2026-05-05,0.933911689467245
2026-05-06,0.933911689467245
2026-05-07,0.933911689467245
2026-05-08,0.933911689467245
2026-05-09,1.0506506506506506
2026-05-10,1.0506506506506506
2026-05-11,1.1673896118340563
2026-05-12,1.1673896118340563
2026-05-13,1.0506506506506506
2026-05-14,1.2841285730174619
2026-05-15,2.5682571460349237
2026-05-16,1.9845623401178956
2026-05-17,1.5176064953842732
2026-05-18,1.5176064953842732
2026-05-19,1.2841285730174619
2026-05-20,1.6343454565676787
2026-05-21,1.4008675342008674
2026-05-22,1.2841285730174619
2026-05-23,1.1673896118340563
2026-05-24,1.2841285730174619
2026-05-25,1.2841285730174619
2026-05-26,0.933911689467245
2026-05-27,1.0506506506506506
2026-05-28,1.2841285730174619
2026-05-29,1.1673896118340563
2026-05-30,1.0506506506506506
2026-05-31,1.0506506506506506
