Time,real_madrid
2024-10-26,106.93806494810846
2024-10-27,16.33775992262768
2024-10-28,7.426254510285309
2024-10-29,5.941003608228248
2024-10-30,4.455752706171186
2024-10-31,4.455752706171186
2024-11-01,4.455752706171186
2024-11-02,7.426254510285309
2024-11-03,7.426254510285309
2024-11-04,4.455752706171186
2024-11-05,35.64602164936949
2024-11-06,5.941003608228248
2024-11-07,4.455752706171186
2024-11-08,4.455752706171186
2024-11-09,31.1902689431983
2024-11-10,5.941003608228248
2024-11-11,4.455752706171186
2024-11-12,4.455752706171186
2024-11-13,4.455752706171186
2024-11-14,2.970501804114124
2024-11-15,2.970501804114124
2024-11-16,2.970501804114124
2024-11-17,2.970501804114124
2024-11-18,2.970501804114124
2024-11-19,2.970501804114124
2024-11-20,2.970501804114124
2024-11-21,2.970501804114124
2024-11-22,2.970501804114124
2024-11-23,5.941003608228248
2024-11-24,31.1902689431983
2024-11-25,5.941003608228248
2024-11-26,5.941003608228248
2024-11-27,51.98378157199716
2024-11-28,13.367258118513558
2024-11-29,5.941003608228248
2024-11-30,7.426254510285309
2024-12-01,29.705018041141237
2024-12-02,5.941003608228248
2024-12-03,5.941003608228248
2024-12-04,32.67551984525536
2024-12-05,7.426254510285309
2024-12-06,4.455752706171186
2024-12-07,37.13127255142655
2024-12-08,7.426254510285309
2024-12-09,4.455752706171186
2024-12-10,34.16077074731243
2024-12-11,7.426254510285309
2024-12-12,4.455752706171186
2024-12-13,4.455752706171186
2024-12-14,40.10177435554067
2024-12-15,8.911505412342372
2024-12-16,5.941003608228248
2024-12-17,8.911505412342372
2024-12-18,63.86578878845366
2024-12-19,7.426254510285309
2024-12-20,4.455752706171186
2024-12-21,7.426254510285309
2024-12-22,32.67551984525536
2024-12-23,4.455752706171186
2024-12-24,2.970501804114124
2024-12-25,2.970501804114124
2024-12-26,4.455752706171186
2024-12-27,2.970501804114124
2024-12-28,2.970501804114124
2024-12-29,2.970501804114124
2024-12-30,2.970501804114124
2024-12-31,2.970501804114124
2025-01-01,2.970501804114124
2025-01-02,2.970501804114124
2025-01-03,32.67551984525536
2025-01-04,7.426254510285309
2025-01-05,4.455752706171186
2025-01-06,28.219767139084176
2025-01-07,7.426254510285309
2025-01-08,5.941003608228248
2025-01-09,35.64602164936949
2025-01-10,8.911505412342372
2025-01-11,8.911505412342372
2025-01-12,103.96756314399433
2025-01-13,13.367258118513558
2025-01-14,5.941003608228248
2025-01-15,7.426254510285309
2025-01-16,44.55752706171186
2025-01-17,13.367258118513558
2025-01-18,8.911505412342372
2025-01-19,32.67551984525536
2025-01-20,5.941003608228248
2025-01-21,5.941003608228248
2025-01-22,34.16077074731243
2025-01-23,7.426254510285309
2025-01-24,5.941003608228248
2025-01-25,37.13127255142655
2025-01-26,10.396756314399433
2025-01-27,4.455752706171186
2025-01-28,7.426254510285309
2025-01-29,29.705018041141237
2025-01-30,7.426254510285309
2025-01-31,8.911505412342372
2025-02-01,35.64602164936949
2025-02-02,8.911505412342372
2025-02-03,5.941003608228248
2025-02-04,5.941003608228248
2025-02-05,34.16077074731243
2025-02-06,7.426254510285309
2025-02-07,5.941003608228248
2025-02-08,47.52802886582598
2025-02-09,8.911505412342372
2025-02-10,5.941003608228248
2025-02-11,62.3805378863966
2025-02-12,13.367258118513558
2025-02-13,5.941003608228248
2025-02-14,5.941003608228248
2025-02-15,37.13127255142655
2025-02-16,5.941003608228248
2025-02-17,5.941003608228248
2025-02-18,8.911505412342372
2025-02-19,59.410036082282474
2025-02-20,11.882007216456495
2025-02-21,7.426254510285309
2025-02-22,8.911505412342372
2025-02-23,35.64602164936949
2025-02-24,5.941003608228248
2025-02-25,7.426254510285309
2025-02-26,40.10177435554067
2025-02-27,8.911505412342372
2025-02-28,7.426254510285309
2025-03-01,51.98378157199716
2025-03-02,7.426254510285309
2025-03-03,5.941003608228248
2025-03-04,50.4985306699401
2025-03-05,10.396756314399433
2025-03-06,5.941003608228248
2025-03-07,5.941003608228248
2025-03-08,7.426254510285309
2025-03-09,34.16077074731243
2025-03-10,5.941003608228248
2025-03-11,7.426254510285309
2025-03-12,78.71829780902428
2025-03-13,17.823010824684744
2025-03-14,5.941003608228248
2025-03-15,40.10177435554067
2025-03-16,8.911505412342372
2025-03-17,5.941003608228248
2025-03-18,7.426254510285309
2025-03-19,4.455752706171186
2025-03-20,4.455752706171186
2025-03-21,2.970501804114124
2025-03-22,4.455752706171186
2025-03-23,5.941003608228248
2025-03-24,2.970501804114124
2025-03-25,2.970501804114124
2025-03-26,5.941003608228248
2025-03-27,5.941003608228248
2025-03-28,5.941003608228248
2025-03-29,44.55752706171186
2025-03-30,8.911505412342372
2025-03-31,5.941003608228248
2025-04-01,60.895286984339535
2025-04-02,13.367258118513558
2025-04-03,7.426254510285309
2025-04-04,7.426254510285309
2025-04-05,47.52802886582598
2025-04-06,7.426254510285309
2025-04-07,7.426254510285309
2025-04-08,68.32154149462485
2025-04-09,16.33775992262768
2025-04-10,7.426254510285309
2025-04-11,7.426254510285309
2025-04-12,14.852509020570619
2025-04-13,46.04277796376892
2025-04-14,7.426254510285309
2025-04-15,13.367258118513558
2025-04-16,102.48231224193727
2025-04-17,14.852509020570619
2025-04-18,7.426254510285309
2025-04-19,10.396756314399433
2025-04-20,50.4985306699401
2025-04-21,7.426254510285309
2025-04-22,7.426254510285309
2025-04-23,35.64602164936949
2025-04-24,7.426254510285309
2025-04-25,8.911505412342372
2025-04-26,148.5250902057062
2025-04-27,22.27876353085593
2025-04-28,8.911505412342372
2025-04-29,5.941003608228248
2025-04-30,5.941003608228248
2025-05-01,5.941003608228248
2025-05-02,5.941003608228248
2025-05-03,8.911505412342372
2025-05-04,34.16077074731243
2025-05-05,5.941003608228248
2025-05-06,7.426254510285309
2025-05-07,7.426254510285309
2025-05-08,5.941003608228248
2025-05-09,5.941003608228248
2025-05-10,16.33775992262768
2025-05-11,106.93806494810846
2025-05-12,10.396756314399433
2025-05-13,7.426254510285309
2025-05-14,47.52802886582598
2025-05-15,13.367258118513558
2025-05-16,5.941003608228248
2025-05-17,7.426254510285309
2025-05-18,37.13127255142655
2025-05-19,5.941003608228248
2025-05-20,4.455752706171186
2025-05-21,4.455752706171186
2025-05-22,4.455752706171186
2025-05-23,5.941003608228248
2025-05-24,38.61652345348361
2025-05-25,7.426254510285309
2025-05-26,4.455752706171186
2025-05-27,4.455752706171186
2025-05-28,4.455752706171186
2025-05-29,4.455752706171186
2025-05-30,4.455752706171186
2025-05-31,5.941003608228248
2025-06-01,4.455752706171186
2025-06-02,2.970501804114124
2025-06-03,2.970501804114124
2025-06-04,2.970501804114124
2025-06-05,2.970501804114124
2025-06-06,4.455752706171186
2025-06-07,4.455752706171186
2025-06-08,2.970501804114124
2025-06-09,2.970501804114124
2025-06-10,2.970501804114124
2025-06-11,4.455752706171186
2025-06-12,4.455752706171186
2025-06-13,4.455752706171186
2025-06-14,5.941003608228248
2025-06-15,7.426254510285309
2025-06-16,5.941003608228248
2025-06-17,7.426254510285309
2025-06-18,59.410036082282474
2025-06-19,8.911505412342372
2025-06-20,7.426254510285309
2025-06-21,7.426254510285309
2025-06-22,56.43953427816835
2025-06-23,8.911505412342372
2025-06-24,5.941003608228248
2025-06-25,5.941003608228248
2025-06-26,11.882007216456495
2025-06-27,44.55752706171186
2025-06-28,5.941003608228248
2025-06-29,7.426254510285309
2025-06-30,5.941003608228248
2025-07-01,50.4985306699401
2025-07-02,8.911505412342372
2025-07-03,5.941003608228248
2025-07-04,7.426254510285309
2025-07-05,75.74779600491016
2025-07-06,14.852509020570619
2025-07-07,7.426254510285309
2025-07-08,11.882007216456495
2025-07-09,108.42331585016552
2025-07-10,11.882007216456495
2025-07-11,4.455752706171186
2025-07-12,4.455752706171186
2025-07-13,5.941003608228248
2025-07-14,2.970501804114124
2025-07-15,2.970501804114124
2025-07-16,2.970501804114124
2025-07-17,4.455752706171186
2025-07-18,2.970501804114124
2025-07-19,5.941003608228248
2025-07-20,5.941003608228248
2025-07-21,4.455752706171186
2025-07-22,2.970501804114124
2025-07-23,2.970501804114124
2025-07-24,2.970501804114124
2025-07-25,2.970501804114124
2025-07-26,4.455752706171186
2025-07-27,4.455752706171186
2025-07-28,2.970501804114124
2025-07-29,5.941003608228248
2025-07-30,5.941003608228248
2025-07-31,5.941003608228248
2025-08-01,4.455752706171186
2025-08-02,2.970501804114124
2025-08-03,2.970501804114124
2025-08-04,2.970501804114124
2025-08-05,2.970501804114124
2025-08-06,4.455752706171186
2025-08-07,2.970501804114124
2025-08-08,5.941003608228248
2025-08-09,4.455752706171186
2025-08-10,4.455752706171186
2025-08-11,4.455752706171186
2025-08-12,25.24926533497005
2025-08-13,4.455752706171186
2025-08-14,2.970501804114124
2025-08-15,2.970501804114124
2025-08-16,5.941003608228248
2025-08-17,7.426254510285309
2025-08-18,4.455752706171186
2025-08-19,38.61652345348361
2025-08-20,5.941003608228248
2025-08-21,2.970501804114124
2025-08-22,2.970501804114124
2025-08-23,5.941003608228248
2025-08-24,44.55752706171186
2025-08-25,5.941003608228248
2025-08-26,2.970501804114124
2025-08-27,2.970501804114124
2025-08-28,4.455752706171186
2025-08-29,4.455752706171186
2025-08-30,40.10177435554067
2025-08-31,7.426254510285309
2025-09-01,2.970501804114124
2025-09-02,2.970501804114124
2025-09-03,2.970501804114124
2025-09-04,2.970501804114124
2025-09-05,2.970501804114124
2025-09-06,2.970501804114124
2025-09-07,2.970501804114124
2025-09-08,2.970501804114124
2025-09-09,1.485250902057062
2025-09-10,2.970501804114124
2025-09-11,2.970501804114124
2025-09-12,2.970501804114124
2025-09-13,34.16077074731243
2025-09-14,4.455752706171186
2025-09-15,4.455752706171186
2025-09-16,40.10177435554067
2025-09-17,7.426254510285309
2025-09-18,4.455752706171186
2025-09-19,4.455752706171186
2025-09-20,32.67551984525536
2025-09-21,4.455752706171186
2025-09-22,4.455752706171186
2025-09-23,34.16077074731243
2025-09-24,7.426254510285309
2025-09-25,4.455752706171186
2025-09-26,4.455752706171186
2025-09-27,53.46903247405423
2025-09-28,5.941003608228248
2025-09-29,5.941003608228248
2025-09-30,38.61652345348361
2025-10-01,5.941003608228248
2025-10-02,4.455752706171186
2025-10-03,5.941003608228248
2025-10-04,41.58702525759773
2025-10-05,7.426254510285309
2025-10-06,4.455752706171186
2025-10-07,4.455752706171186
2025-10-08,4.455752706171186
2025-10-09,2.970501804114124
2025-10-10,2.970501804114124
2025-10-11,2.970501804114124
2025-10-12,2.970501804114124
2025-10-13,2.970501804114124
2025-10-14,2.970501804114124
2025-10-15,2.970501804114124
2025-10-16,2.970501804114124
2025-10-17,4.455752706171186
2025-10-18,7.426254510285309
2025-10-19,41.58702525759773
2025-10-20,5.941003608228248
2025-10-21,5.941003608228248
2025-10-22,41.58702525759773
2025-10-23,7.426254510285309
2025-10-24,5.941003608228248
2025-10-25,10.396756314399433
2025-10-26,108.42331585016552
2025-10-27,19.308261726741804
2025-10-28,5.941003608228248
2025-10-29,4.455752706171186
2025-10-30,4.455752706171186
2025-10-31,4.455752706171186
2025-11-01,44.55752706171186
2025-11-02,8.911505412342372
2025-11-03,5.941003608228248
2025-11-04,49.01327976788304
2025-11-05,10.396756314399433
2025-11-06,4.455752706171186
2025-11-07,4.455752706171186
2025-11-08,8.911505412342372
2025-11-09,35.64602164936949
2025-11-10,4.455752706171186
2025-11-11,4.455752706171186
2025-11-12,2.970501804114124
2025-11-13,2.970501804114124
2025-11-14,2.970501804114124
2025-11-15,4.455752706171186
2025-11-16,4.455752706171186
2025-11-17,2.970501804114124
2025-11-18,2.970501804114124
2025-11-19,4.455752706171186
2025-11-20,2.970501804114124
2025-11-21,2.970501804114124
2025-11-22,7.426254510285309
2025-11-23,47.52802886582598
2025-11-24,7.426254510285309
2025-11-25,7.426254510285309
2025-11-26,43.0722761596548
2025-11-27,8.911505412342372
2025-11-28,5.941003608228248
2025-11-29,10.396756314399433
2025-11-30,49.01327976788304
2025-12-01,10.396756314399433
2025-12-02,7.426254510285309
2025-12-03,44.55752706171186
2025-12-04,7.426254510285309
2025-12-05,4.455752706171186
2025-12-06,8.911505412342372
2025-12-07,56.43953427816835
2025-12-08,13.367258118513558
2025-12-09,10.396756314399433
2025-12-10,69.80679239668191
2025-12-11,15.595134471599149
2025-12-12,7.426254510285309
2025-12-13,10.396756314399433
2025-12-14,51.24115612096863
2025-12-15,8.911505412342372
2025-12-16,5.941003608228248
2025-12-17,37.87389800245508
2025-12-18,8.911505412342372
2025-12-19,5.941003608228248
2025-12-20,26.734516237027115
2025-12-21,7.426254510285309
2025-12-22,4.455752706171186
2025-12-23,4.455752706171186
2025-12-24,4.455752706171186
2025-12-25,2.970501804114124
2025-12-26,4.455752706171186
2025-12-27,4.455752706171186
2025-12-28,4.455752706171186
2025-12-29,2.970501804114124
2025-12-30,2.970501804114124
2025-12-31,2.970501804114124
2026-01-01,2.970501804114124
2026-01-02,4.455752706171186
2026-01-03,5.941003608228248
2026-01-04,43.81490161068333
2026-01-05,5.941003608228248
2026-01-06,5.941003608228248
2026-01-07,7.426254510285309
2026-01-08,65.35103969051073
2026-01-09,15.595134471599149
2026-01-10,14.852509020570619
2026-01-11,148.5250902057062
2026-01-12,23.76401443291299
2026-01-13,14.852509020570619
2026-01-14,57.92478518022541
2026-01-15,16.33775992262768
2026-01-16,7.426254510285309
2026-01-17,41.58702525759773
2026-01-18,7.426254510285309
2026-01-19,7.426254510285309
2026-01-20,49.01327976788304
2026-01-21,11.882007216456495
2026-01-22,5.941003608228248
2026-01-23,5.941003608228248
2026-01-24,47.52802886582598
2026-01-25,10.396756314399433
2026-01-26,5.941003608228248
2026-01-27,7.426254510285309
2026-01-28,50.4985306699401
2026-01-29,14.852509020570619
2026-01-30,8.911505412342372
2026-01-31,10.396756314399433
2026-02-01,37.13127255142655
2026-02-02,5.941003608228248
2026-02-03,5.941003608228248
2026-02-04,7.426254510285309
2026-02-05,16.33775992262768
2026-02-06,5.941003608228248
2026-02-07,8.911505412342372
2026-02-08,54.95428337611129
2026-02-09,8.911505412342372
2026-02-10,5.941003608228248
2026-02-11,5.941003608228248
2026-02-12,5.941003608228248
2026-02-13,7.426254510285309
2026-02-14,47.52802886582598
2026-02-15,11.882007216456495
2026-02-16,8.911505412342372
2026-02-17,57.92478518022541
2026-02-18,14.852509020570619
2026-02-19,7.426254510285309
2026-02-20,5.941003608228248
2026-02-21,50.4985306699401
2026-02-22,8.911505412342372
2026-02-23,5.941003608228248
2026-02-24,10.396756314399433
2026-02-25,60.895286984339535
2026-02-26,11.882007216456495
2026-02-27,8.911505412342372
2026-02-28,14.852509020570619
2026-03-01,10.396756314399433
2026-03-02,54.95428337611129
2026-03-03,13.367258118513558
2026-03-04,5.941003608228248
2026-03-05,5.941003608228248
2026-03-06,50.4985306699401
2026-03-07,22.27876353085593
2026-03-08,5.941003608228248
2026-03-09,5.941003608228248
2026-03-10,8.911505412342372
2026-03-11,77.23304690696722
2026-03-12,13.367258118513558
2026-03-13,5.941003608228248
2026-03-14,50.4985306699401
2026-03-15,10.396756314399433
2026-03-16,7.426254510285309
2026-03-17,77.23304690696722
2026-03-18,16.33775992262768
2026-03-19,7.426254510285309
2026-03-20,7.426254510285309
2026-03-21,11.882007216456495
2026-03-22,74.2625451028531
2026-03-23,13.367258118513558
2026-03-24,5.941003608228248
2026-03-25,8.911505412342372
2026-03-26,5.941003608228248
2026-03-27,4.455752706171186
2026-03-28,4.455752706171186
2026-03-29,7.426254510285309
2026-03-30,4.455752706171186
2026-03-31,4.455752706171186
2026-04-01,4.455752706171186
2026-04-02,7.426254510285309
2026-04-03,5.941003608228248
2026-04-04,47.52802886582598
2026-04-05,7.426254510285309
2026-04-06,7.426254510285309
2026-04-07,80.20354871108134
2026-04-08,14.852509020570619
2026-04-09,7.426254510285309
2026-04-10,47.52802886582598
2026-04-11,11.882007216456495
2026-04-12,5.941003608228248
2026-04-13,7.426254510285309
2026-04-14,13.367258118513558
2026-04-15,103.96756314399433
2026-04-16,16.33775992262768
2026-04-17,8.911505412342372
2026-04-18,35.64602164936949
2026-04-19,7.426254510285309
2026-04-20,5.941003608228248
2026-04-21,41.58702525759773
2026-04-22,7.426254510285309
2026-04-23,4.455752706171186
2026-04-24,46.04277796376892
2026-04-25,7.426254510285309
2026-04-26,5.941003608228248
2026-04-27,4.455752706171186
2026-04-28,4.455752706171186
2026-04-29,4.455752706171186
2026-04-30,4.455752706171186
2026-05-01,4.455752706171186
2026-05-02,7.426254510285309
2026-05-03,34.16077074731243
2026-05-04,7.426254510285309
2026-05-05,4.455752706171186
2026-05-06,5.941003608228248
2026-05-07,5.941003608228248
2026-05-08,5.941003608228248
2026-05-09,11.882007216456495
2026-05-10,98.02655953576608
2026-05-11,13.367258118513558
2026-05-12,5.941003608228248
2026-05-13,5.941003608228248
2026-05-14,35.64602164936949
2026-05-15,7.426254510285309
2026-05-16,5.941003608228248
2026-05-17,31.1902689431983
2026-05-18,7.426254510285309
2026-05-19,4.455752706171186
2026-05-20,4.455752706171186
2026-05-21,4.455752706171186
2026-05-22,4.455752706171186
2026-05-23,37.13127255142655
2026-05-24,8.911505412342372
2026-05-25,4.455752706171186
2026-05-26,4.455752706171186
2026-05-27,4.455752706171186
2026-05-28,4.455752706171186
2026-05-29,4.455752706171186
2026-05-30,4.455752706171186
2026-05-31,4.455752706171186
