Time,staples
2025-06-25,71.0
2025-06-26,74.0
2025-06-27,81.0
2025-06-28,74.0
2025-06-29,69.0
2025-06-30,67.0
2025-07-01,72.0
2025-07-02,79.0
2025-07-03,78.0
2025-07-04,67.0
2025-07-05,61.0
2025-07-06,71.0
2025-07-07,79.0
2025-07-08,82.0
2025-07-09,71.0
2025-07-10,80.0
2025-07-11,75.0
2025-07-12,77.0
2025-07-13,70.0
2025-07-14,81.0
2025-07-15,81.0
2025-07-16,79.0
2025-07-17,82.0
2025-07-18,80.0
2025-07-19,70.0
2025-07-20,77.0
2025-07-21,84.0
2025-07-22,81.0
2025-07-23,81.0
2025-07-24,77.0
2025-07-25,77.0
2025-07-26,71.0
2025-07-27,76.0
2025-07-28,100.0
2025-07-29,83.0
2025-07-30,82.0
2025-07-31,78.0
2025-08-01,78.0
2025-08-02,81.0
2025-08-03,83.0
2025-08-04,82.0
2025-08-05,86.0
2025-08-06,91.0
2025-08-07,85.0
2025-08-08,78.0
2025-08-09,77.0
2025-08-10,87.0
2025-08-11,81.0
2025-08-12,90.0
2025-08-13,91.0
2025-08-14,87.0
2025-08-15,86.0
2025-08-16,77.0
2025-08-17,87.0
2025-08-18,87.0
2025-08-19,92.0
2025-08-20,86.0
2025-08-21,79.0
2025-08-22,75.0
2025-08-23,79.0
2025-08-24,86.0
2025-08-25,87.0
2025-08-26,82.0
2025-08-27,85.0
2025-08-28,88.0
2025-08-29,79.0
2025-08-30,72.0
2025-08-31,96.0
2025-09-01,93.0
2025-09-02,85.0
2025-09-03,91.0
2025-09-04,80.0
2025-09-05,78.0
2025-09-06,73.0
2025-09-07,75.0
2025-09-08,81.0
2025-09-09,86.0
2025-09-10,73.0
2025-09-11,68.0
2025-09-12,75.0
2025-09-13,65.0
2025-09-14,65.0
2025-09-15,70.0
2025-09-16,73.0
2025-09-17,72.0
2025-09-18,72.0
2025-09-19,67.0
2025-09-20,64.0
2025-09-21,62.0
2025-09-22,70.0
2025-09-23,72.0
2025-09-24,71.0
2025-09-25,72.0
2025-09-26,68.0
2025-09-27,62.0
2025-09-28,62.0
2025-09-29,72.0
2025-09-30,78.0
2025-10-01,75.0
2025-10-02,70.0
2025-10-03,71.0
2025-10-04,65.0
2025-10-05,69.0
2025-10-06,75.0
2025-10-07,70.0
2025-10-08,76.0
2025-10-09,73.0
2025-10-10,70.0
2025-10-11,64.0
2025-10-12,66.0
2025-10-13,71.0
2025-10-14,74.0
2025-10-15,73.0
2025-10-16,72.0
2025-10-17,75.0
2025-10-18,65.0
2025-10-19,62.0
2025-10-20,73.0
2025-10-21,73.0
2025-10-22,73.0
2025-10-23,68.0
2025-10-24,71.0
2025-10-25,64.0
2025-10-26,63.0
2025-10-27,66.0
2025-10-28,68.0
2025-10-29,68.0
2025-10-30,67.0
2025-10-31,69.0
2025-11-01,63.0
2025-11-02,69.0
2025-11-03,72.0
2025-11-04,71.0
2025-11-05,76.0
2025-11-06,73.0
2025-11-07,73.0
2025-11-08,70.0
2025-11-09,74.0
2025-11-10,79.0
2025-11-11,82.0
2025-11-12,76.0
2025-11-13,77.0
2025-11-14,77.0
2025-11-15,70.0
2025-11-16,73.0
2025-11-17,78.0
2025-11-18,70.0
2025-11-19,81.0
2025-11-20,87.0
2025-11-21,88.0
2025-11-22,87.0
2025-11-23,76.0
2025-11-24,80.0
2025-11-25,77.0
2025-11-26,79.0
2025-11-27,53.0
2025-11-28,80.0
2025-11-29,80.0
2025-11-30,88.0
2025-12-01,93.0
2025-12-02,100.0
2025-12-03,86.0
2025-12-04,91.0
2025-12-05,82.0
2025-12-06,86.0
2025-12-07,83.0
2025-12-08,85.0
2025-12-09,86.0
2025-12-10,88.0
2025-12-11,81.0
2025-12-12,82.0
2025-12-13,84.0
2025-12-14,77.0
2025-12-15,83.0
2025-12-16,82.5
2025-12-17,77.0
2025-12-18,82.0
2025-12-19,79.5
2025-12-20,83.0
2025-12-21,87.0
2025-12-22,83.0
2025-12-23,77.0
2025-12-24,89.5
2025-12-25,34.5
2025-12-26,69.0
2025-12-27,64.5
2025-12-28,65.0
2025-12-29,75.0
2025-12-30,82.0
2025-12-31,78.0
2026-01-01,71.0
2026-01-02,74.0
2026-01-03,74.0
2026-01-04,80.0
2026-01-05,80.0
2026-01-06,83.0
2026-01-07,74.0
2026-01-08,75.0
2026-01-09,69.5
2026-01-10,76.0
2026-01-11,69.0
2026-01-12,73.0
2026-01-13,75.0
2026-01-14,76.0
2026-01-15,74.0
2026-01-16,70.0
2026-01-17,67.0
2026-01-18,64.0
2026-01-19,75.0
2026-01-20,68.0
2026-01-21,76.0
2026-01-22,73.0
2026-01-23,72.0
2026-01-24,69.0
2026-01-25,55.0
2026-01-26,61.0
2026-01-27,65.0
2026-01-28,76.0
2026-01-29,76.0
2026-01-30,71.0
2026-01-31,76.0
2026-02-01,75.0
2026-02-02,70.0
2026-02-03,67.0
2026-02-04,73.0
2026-02-05,70.0
2026-02-06,69.0
2026-02-07,70.0
2026-02-08,61.0
2026-02-09,62.0
2026-02-10,72.0
2026-02-11,77.0
2026-02-12,82.0
2026-02-13,70.0
2026-02-14,67.0
2026-02-15,84.0
2026-02-16,76.0
2026-02-17,67.0
2026-02-18,71.0
2026-02-19,71.0
2026-02-20,70.0
2026-02-21,70.0
2026-02-22,72.0
2026-02-23,73.0
2026-02-24,76.0
2026-02-25,76.0
2026-02-26,76.0
2026-02-27,85.0
2026-02-28,83.0
2026-03-01,81.0
2026-03-02,84.0
2026-03-03,80.0
2026-03-04,78.0
2026-03-05,77.0
2026-03-06,83.0
2026-03-07,78.0
2026-03-08,77.0
2026-03-09,79.0
2026-03-10,82.0
2026-03-11,79.0
2026-03-12,73.0
2026-03-13,79.0
2026-03-14,81.0
2026-03-15,80.0
2026-03-16,76.0
2026-03-17,83.0
2026-03-18,88.0
2026-03-19,83.0
2026-03-20,86.0
2026-03-21,82.0
2026-03-22,87.0
2026-03-23,87.0
2026-03-24,95.0
2026-03-25,88.0
2026-03-26,79.0
2026-03-27,82.0
2026-03-28,86.0
2026-03-29,81.0
2026-03-30,82.0
2026-03-31,84.0
2026-04-01,100.0
2026-04-02,89.0
2026-04-03,87.0
2026-04-04,84.0
2026-04-05,81.0
2026-04-06,89.0
2026-04-07,85.0
2026-04-08,92.0
2026-04-09,89.0
2026-04-10,85.0
2026-04-11,86.0
2026-04-12,93.0
2026-04-13,83.0
2026-04-14,87.0
2026-04-15,86.0
2026-04-16,87.0
2026-04-17,84.0
2026-04-18,85.0
2026-04-19,85.0
2026-04-20,88.0
2026-04-21,87.0
2026-04-22,84.0
2026-04-23,83.0
2026-04-24,82.0
2026-04-25,82.0
2026-04-26,90.0
2026-04-27,84.0
2026-04-28,77.0
2026-04-29,87.0
2026-04-30,82.0
2026-05-01,76.0
2026-05-02,83.0
2026-05-03,89.0
2026-05-04,95.0
2026-05-05,84.0
2026-05-06,85.0
2026-05-07,84.0
2026-05-08,83.0
2026-05-09,84.0
2026-05-10,78.0
2026-05-11,80.0
2026-05-12,83.0
2026-05-13,90.0
2026-05-14,83.0
2026-05-15,87.0
2026-05-16,81.0
2026-05-17,82.0
2026-05-18,83.0
2026-05-19,78.0
2026-05-20,77.0
2026-05-21,78.0
2026-05-22,92.0
2026-05-23,79.0
2026-05-24,79.0
2026-05-25,86.0
2026-05-26,82.0
2026-05-27,80.0
2026-05-28,85.0
2026-05-29,82.0
2026-05-30,81.0
2026-05-31,86.0
