Time,adam_levine
2025-01-05,0.4537815126050419
2025-01-06,0.5294117647058822
2025-01-07,0.4537815126050419
2025-01-08,0.6050420168067225
2025-01-09,0.6050420168067225
2025-01-10,0.6050420168067225
2025-01-11,0.6806722689075628
2025-01-12,0.7563025210084031
2025-01-13,1.0588235294117645
2025-01-14,0.6050420168067225
2025-01-15,0.5294117647058822
2025-01-16,0.6050420168067225
2025-01-17,0.8319327731092435
2025-01-18,0.9075630252100838
2025-01-19,1.210084033613445
2025-01-20,0.6806722689075628
2025-01-21,0.6050420168067225
2025-01-22,0.6050420168067225
2025-01-23,0.6050420168067225
2025-01-24,0.9831932773109241
2025-01-25,0.9075630252100838
2025-01-26,0.9075630252100838
2025-01-27,0.6050420168067225
2025-01-28,0.6806722689075628
2025-01-29,0.6050420168067225
2025-01-30,0.6806722689075628
2025-01-31,0.8319327731092435
2025-02-01,0.8319327731092435
2025-02-02,1.2857142857142854
2025-02-03,1.5126050420168062
2025-02-04,7.563025210084032
2025-02-05,3.327731092436974
2025-02-06,2.117647058823529
2025-02-07,1.3613445378151257
2025-02-08,1.436974789915966
2025-02-09,2.6470588235294112
2025-02-10,1.436974789915966
2025-02-11,4.386554621848738
2025-02-12,2.193277310924369
2025-02-13,1.436974789915966
2025-02-14,1.210084033613445
2025-02-15,1.2857142857142854
2025-02-16,1.2857142857142854
2025-02-17,1.0588235294117645
2025-02-18,3.7058823529411757
2025-02-19,1.5126050420168062
2025-02-20,1.210084033613445
2025-02-21,0.9831932773109241
2025-02-22,1.1344537815126048
2025-02-23,1.7394957983193273
2025-02-24,0.7563025210084031
2025-02-25,2.7226890756302513
2025-02-26,1.436974789915966
2025-02-27,1.0588235294117645
2025-02-28,0.9831932773109241
2025-03-01,1.0588235294117645
2025-03-02,1.0588235294117645
2025-03-03,0.8319327731092435
2025-03-04,2.873949579831932
2025-03-05,1.5126050420168062
2025-03-06,1.1344537815126048
2025-03-07,0.9831932773109241
2025-03-08,1.1344537815126048
2025-03-09,1.2857142857142854
2025-03-10,0.7563025210084031
2025-03-11,3.100840336134453
2025-03-12,1.3613445378151257
2025-03-13,1.0588235294117645
2025-03-14,0.9831932773109241
2025-03-15,1.0588235294117645
2025-03-16,1.3613445378151257
2025-03-17,0.7563025210084031
2025-03-18,2.0420168067226885
2025-03-19,0.9831932773109241
2025-03-20,1.0588235294117645
2025-03-21,0.6806722689075628
2025-03-22,1.1344537815126048
2025-03-23,1.210084033613445
2025-03-24,0.9831932773109241
2025-03-25,2.0420168067226885
2025-03-26,1.0588235294117645
2025-03-27,0.9831932773109241
2025-03-28,0.9831932773109241
2025-03-29,0.9831932773109241
2025-03-30,0.9075630252100838
2025-03-31,0.7563025210084031
2025-04-01,2.5714285714285707
2025-04-02,1.5882352941176467
2025-04-03,0.9831932773109241
2025-04-04,0.8319327731092435
2025-04-05,1.0588235294117645
2025-04-06,0.8319327731092435
2025-04-07,0.6050420168067225
2025-04-08,2.4957983193277307
2025-04-09,1.8151260504201676
2025-04-10,1.0588235294117645
2025-04-11,2.0420168067226885
2025-04-12,1.890756302521008
2025-04-13,1.2857142857142854
2025-04-14,0.6806722689075628
2025-04-15,1.445701357466063
2025-04-16,1.2013574660633481
2025-04-17,0.9191984486102132
2025-04-18,0.8232062055591465
2025-04-19,0.9861021331609565
2025-04-20,0.9861021331609565
2025-04-21,0.6224951519069164
2025-04-22,1.2159017453135097
2025-04-23,0.9715578539107949
2025-04-24,0.6748545572074982
2025-04-25,0.6079508726567548
2025-04-26,1.282805429864253
2025-04-27,1.1489980607627666
2025-04-28,0.7563025210084031
2025-04-29,1.972204266321913
2025-04-30,1.1489980607627666
2025-05-01,0.8901098901098898
2025-05-02,1.1489980607627666
2025-05-03,1.2682611506140915
2025-05-04,1.2013574660633481
2025-05-05,0.8086619263089849
2025-05-06,1.0530058177116999
2025-05-07,0.8901098901098898
2025-05-08,0.7417582417582416
2025-05-09,0.7563025210084031
2025-05-10,0.7039431157078214
2025-05-11,0.9046541693600515
2025-05-12,0.7563025210084031
2025-05-13,1.5795087265675498
2025-05-14,1.364253393665158
2025-05-15,0.8144796380090495
2025-05-16,0.8435681965093728
2025-05-17,0.9599224305106656
2025-05-18,0.72721396250808
2025-05-19,0.8144796380090495
2025-05-20,1.0762766645119584
2025-05-21,2.90885585003232
2025-05-22,1.3962508080155136
2025-05-23,0.9599224305106656
2025-05-24,0.8144796380090495
2025-05-25,0.872656755009696
2025-05-26,0.8435681965093728
2025-05-27,0.6108597285067872
2025-05-28,0.6981254040077568
2025-05-29,0.5817711700064641
2025-05-30,0.5817711700064641
2025-05-31,0.872656755009696
2025-06-01,1.018099547511312
2025-06-02,0.6399482870071104
2025-06-03,0.5526826115061408
2025-06-04,0.5817711700064641
2025-06-05,0.5235940530058176
2025-06-06,0.6399482870071104
2025-06-07,0.7853910795087264
2025-06-08,0.7853910795087264
2025-06-09,0.4654169360051712
2025-06-10,0.4945054945054944
2025-06-11,0.4945054945054944
2025-06-12,0.6108597285067872
2025-06-13,0.5235940530058176
2025-06-14,0.6690368455074336
2025-06-15,0.6399482870071104
2025-06-16,0.5817711700064641
2025-06-17,0.6399482870071104
2025-06-18,0.4945054945054944
2025-06-19,0.436328377504848
2025-06-20,0.6399482870071104
2025-06-21,0.7563025210084032
2025-06-22,0.8435681965093728
2025-06-23,0.5817711700064641
2025-06-24,0.6108597285067872
2025-06-25,0.5817711700064641
2025-06-26,0.72721396250808
2025-06-27,1.1053652230122817
2025-06-28,0.9017453135100192
2025-06-29,0.8435681965093728
2025-06-30,0.5235940530058176
2025-07-01,0.6981254040077568
2025-07-02,0.6690368455074336
2025-07-03,0.9017453135100192
2025-07-04,1.3671622495151905
2025-07-05,1.308985132514544
2025-07-06,1.0471881060116353
2025-07-07,0.6981254040077568
2025-07-08,0.6108597285067872
2025-07-09,1.4835164835164831
2025-07-10,0.8435681965093728
2025-07-11,0.7853910795087264
2025-07-12,0.9890109890109888
2025-07-13,1.6871363930187455
2025-07-14,0.9599224305106656
2025-07-15,0.8144796380090495
2025-07-16,0.6108597285067872
2025-07-17,1.2508080155138976
2025-07-18,0.6690368455074336
2025-07-19,0.8144796380090495
2025-07-20,0.9308338720103424
2025-07-21,1.0471881060116353
2025-07-22,0.8435681965093728
2025-07-23,0.6399482870071104
2025-07-24,0.6690368455074336
2025-07-25,0.6108597285067872
2025-07-26,0.9017453135100192
2025-07-27,1.018099547511312
2025-07-28,0.6690368455074336
2025-07-29,0.6981254040077568
2025-07-30,0.6399482870071104
2025-07-31,0.6399482870071104
2025-08-01,2.879767291531997
2025-08-02,0.72721396250808
2025-08-03,0.8144796380090495
2025-08-04,0.6981254040077568
2025-08-05,0.5817711700064641
2025-08-06,0.5526826115061408
2025-08-07,0.5235940530058176
2025-08-08,0.6108597285067872
2025-08-09,0.72721396250808
2025-08-10,0.7563025210084032
2025-08-11,0.5235940530058176
2025-08-12,0.5817711700064641
2025-08-13,0.4945054945054944
2025-08-14,0.6399482870071104
2025-08-15,0.8144796380090495
2025-08-16,0.9308338720103424
2025-08-17,1.018099547511312
2025-08-18,0.5817711700064641
2025-08-19,0.7563025210084032
2025-08-20,0.4654169360051712
2025-08-21,0.6399482870071104
2025-08-22,0.4945054945054944
2025-08-23,0.8144796380090495
2025-08-24,0.7853910795087264
2025-08-25,0.4654169360051712
2025-08-26,0.5235940530058176
2025-08-27,0.6108597285067872
2025-08-28,0.6108597285067872
2025-08-29,0.6690368455074336
2025-08-30,0.7563025210084032
2025-08-31,0.6108597285067872
2025-09-01,0.6399482870071104
2025-09-02,0.4072398190045248
2025-09-03,0.4654169360051712
2025-09-04,0.5526826115061408
2025-09-05,0.5526826115061408
2025-09-06,0.6399482870071104
2025-09-07,0.3781512605042016
2025-09-08,0.5526826115061408
2025-09-09,0.436328377504848
2025-09-10,0.4654169360051712
2025-09-11,0.5817711700064641
2025-09-12,0.4945054945054944
2025-09-13,0.4654169360051712
2025-09-14,0.6108597285067872
2025-09-15,0.5526826115061408
2025-09-16,0.4654169360051712
2025-09-17,0.5235940530058176
2025-09-18,0.5235940530058176
2025-09-19,0.5235940530058176
2025-09-20,0.7563025210084032
2025-09-21,0.5526826115061408
2025-09-22,0.5235940530058176
2025-09-23,0.6981254040077568
2025-09-24,0.5526826115061408
2025-09-25,0.4654169360051712
2025-09-26,0.4945054945054944
2025-09-27,0.4945054945054944
2025-09-28,0.6981254040077568
2025-09-29,0.436328377504848
2025-09-30,0.4945054945054944
2025-10-01,0.6690368455074336
2025-10-02,0.4654169360051712
2025-10-03,0.6981254040077568
2025-10-04,0.9017453135100192
2025-10-05,0.8144796380090495
2025-10-06,0.5235940530058176
2025-10-07,0.8144796380090495
2025-10-08,0.6690368455074336
2025-10-09,0.6399482870071104
2025-10-10,0.6108597285067872
2025-10-11,1.018099547511312
2025-10-12,0.7563025210084032
2025-10-13,0.5526826115061408
2025-10-14,0.6981254040077568
2025-10-15,0.9890109890109888
2025-10-16,1.9489334195216543
2025-10-17,1.1344537815126048
2025-10-18,1.3671622495151905
2025-10-19,1.3962508080155136
2025-10-20,0.8435681965093728
2025-10-21,0.7563025210084032
2025-10-22,0.9017453135100192
2025-10-23,0.6690368455074336
2025-10-24,0.872656755009696
2025-10-25,0.6399482870071104
2025-10-26,0.8144796380090495
2025-10-27,0.5817711700064641
2025-10-28,0.5526826115061408
2025-10-29,0.6399482870071104
2025-10-30,0.8144796380090495
2025-10-31,0.5526826115061408
2025-11-01,0.5817711700064641
2025-11-02,0.6399482870071104
2025-11-03,0.6690368455074336
2025-11-04,0.5235940530058176
2025-11-05,0.72721396250808
2025-11-06,0.8435681965093728
2025-11-07,0.6108597285067872
2025-11-08,1.1053652230122817
2025-11-09,0.5817711700064641
2025-11-10,0.6981254040077568
2025-11-11,0.6399482870071104
2025-11-12,0.7563025210084032
2025-11-13,0.436328377504848
2025-11-14,0.8144796380090495
2025-11-15,1.1053652230122817
2025-11-16,0.8435681965093728
2025-11-17,0.872656755009696
2025-11-18,0.6108597285067872
2025-11-19,0.6690368455074336
2025-11-20,0.8144796380090495
2025-11-21,0.8144796380090495
2025-11-22,0.8144796380090495
2025-11-23,0.9599224305106656
2025-11-24,0.6108597285067872
2025-11-25,0.6399482870071104
2025-11-26,0.7853910795087264
2025-11-27,0.5235940530058176
2025-11-28,0.6108597285067872
2025-11-29,0.6108597285067872
2025-11-30,0.6108597285067872
2025-12-01,0.3781512605042016
2025-12-02,0.3781512605042016
2025-12-03,0.3199741435035552
2025-12-04,0.3781512605042016
2025-12-05,0.3781512605042016
2025-12-06,0.5817711700064641
2025-12-07,0.5817711700064641
2025-12-08,0.3490627020038784
2025-12-09,0.3490627020038784
2025-12-10,0.29088558500323203
2025-12-11,0.37279284183308947
2025-12-12,0.4623549824788214
2025-12-13,0.6414792637702853
2025-12-14,0.4179566563467491
2025-12-15,0.3283945157010172
2025-12-16,0.4179566563467491
2025-12-17,0.5373728438743918
2025-12-18,0.5519171231245534
2025-12-19,0.5519171231245534
2025-12-20,0.507518796992481
2025-12-21,0.5220630762426427
2025-12-22,0.4623549824788214
2025-12-23,0.4026468887150001
2025-12-24,0.5970809376382131
2025-12-25,0.4325009355969107
2025-12-26,0.5817711700064641
2025-12-27,0.5817711700064641
2025-12-28,0.4922090293607321
2025-12-29,0.6116252168883747
2025-12-30,0.5672268907563024
2025-12-31,0.6116252168883747
2026-01-01,0.7463511720477662
2026-01-02,0.6116252168883747
2026-01-03,0.7011873575341065
2026-01-04,0.5519171231245534
2026-01-05,0.4623549824788214
2026-01-06,0.3582485625829278
2026-01-07,0.4325009355969107
2026-01-08,0.5220630762426427
2026-01-09,0.4922090293607321
2026-01-10,0.5205320994794678
2026-01-11,0.581771170006464
2026-01-12,0.4899125642159697
2026-01-13,0.4899125642159697
2026-01-14,0.3674344231619773
2026-01-15,0.42867349368897345
2026-01-16,0.42867349368897345
2026-01-17,0.42867349368897345
2026-01-18,0.5511516347429659
2026-01-19,0.5205320994794678
2026-01-20,0.42867349368897345
2026-01-21,0.4592930289524716
2026-01-22,0.4899125642159697
2026-01-23,0.42867349368897345
2026-01-24,0.5511516347429659
2026-01-25,0.6123907052699621
2026-01-26,0.4592930289524716
2026-01-27,0.42867349368897345
2026-01-28,0.42867349368897345
2026-01-29,0.42867349368897345
2026-01-30,0.39805395842547536
2026-01-31,0.6430102405334602
2026-02-01,0.6430102405334602
2026-02-02,0.39805395842547536
2026-02-03,0.39805395842547536
2026-02-04,0.4899125642159697
2026-02-05,0.4592930289524716
2026-02-06,0.6123907052699621
2026-02-07,1.0410641989589355
2026-02-08,1.469737692647909
2026-02-09,1.13292280474943
2026-02-10,0.4592930289524716
2026-02-11,0.5511516347429659
2026-02-12,0.5511516347429659
2026-02-13,0.6123907052699621
2026-02-14,0.7042493110604564
2026-02-15,0.7348688463239545
2026-02-16,0.6430102405334602
2026-02-17,0.5511516347429659
2026-02-18,0.581771170006464
2026-02-19,0.5511516347429659
2026-02-20,0.6736297757969583
2026-02-21,0.7654883815874526
2026-02-22,0.8267274521144489
2026-02-23,0.4899125642159697
2026-02-24,2.357704215289354
2026-02-25,1.0716837342224337
2026-02-26,1.8984111863368824
2026-02-27,0.7042493110604564
2026-02-28,0.581771170006464
2026-03-01,0.581771170006464
2026-03-02,0.5511516347429659
2026-03-03,1.8065525805463882
2026-03-04,0.8573469873779469
2026-03-05,0.6736297757969583
2026-03-06,0.7348688463239545
2026-03-07,0.6430102405334602
2026-03-08,0.8573469873779469
2026-03-09,0.7042493110604564
2026-03-10,1.745313510019392
2026-03-11,0.9798251284319394
2026-03-12,0.6123907052699621
2026-03-13,0.6430102405334602
2026-03-14,0.6736297757969583
2026-03-15,0.8573469873779469
2026-03-16,0.42867349368897345
2026-03-17,1.5309767631749052
2026-03-18,1.163542340012928
2026-03-19,0.9492055931684412
2026-03-20,0.4899125642159697
2026-03-21,0.6736297757969583
2026-03-22,1.0716837342224337
2026-03-23,0.6123907052699621
2026-03-24,1.9290307216003806
2026-03-25,1.0716837342224337
2026-03-26,0.7042493110604564
2026-03-27,0.7654883815874526
2026-03-28,0.7654883815874526
2026-03-29,0.9185860579049432
2026-03-30,0.5205320994794678
2026-03-31,1.0410641989589355
2026-04-01,0.7042493110604564
2026-04-02,0.6123907052699621
2026-04-03,0.581771170006464
2026-04-04,0.6736297757969583
2026-04-05,0.6430102405334602
2026-04-06,0.6123907052699621
2026-04-07,0.887966522641445
2026-04-08,0.6430102405334602
2026-04-09,0.6123907052699621
2026-04-10,0.6430102405334602
2026-04-11,0.7042493110604564
2026-04-12,0.7348688463239545
2026-04-13,0.42867349368897345
2026-04-14,1.4084986221209128
2026-04-15,3.0619535263498103
2026-04-16,1.194161875276426
2026-04-17,0.7654883815874526
2026-04-18,1.1023032694859318
2026-04-19,1.3166400163304186
2026-04-20,2.327084680025856
2026-04-21,1.3778790868574147
2026-04-22,1.2247814105399242
2026-04-23,2.7863777089783275
2026-04-24,2.357704215289354
2026-04-25,2.26584560949886
2026-04-26,1.8677916510733845
2026-04-27,1.8371721158098864
2026-04-28,2.26584560949886
2026-04-29,1.194161875276426
2026-04-30,0.887966522641445
2026-05-01,1.3778790868574147
2026-05-02,1.4084986221209128
2026-05-03,1.439118157384411
2026-05-04,0.6736297757969583
2026-05-05,0.7961079168509507
2026-05-06,0.8267274521144489
2026-05-07,0.6736297757969583
2026-05-08,0.7961079168509507
2026-05-09,0.9492055931684412
2026-05-10,1.0716837342224337
2026-05-11,0.7348688463239545
2026-05-12,0.8267274521144489
2026-05-13,0.7348688463239545
2026-05-14,0.7961079168509507
2026-05-15,0.7042493110604564
2026-05-16,0.7961079168509507
2026-05-17,0.7042493110604564
2026-05-18,0.5511516347429659
2026-05-19,0.581771170006464
2026-05-20,0.7042493110604564
2026-05-21,0.6736297757969583
2026-05-22,0.7961079168509507
2026-05-23,0.9185860579049432
2026-05-24,0.7042493110604564
2026-05-25,0.6123907052699621
2026-05-26,0.4592930289524716
2026-05-27,0.4592930289524716
2026-05-28,0.5511516347429659
2026-05-29,1.5003572279114072
2026-05-30,0.7348688463239545
2026-05-31,0.5205320994794678
