Time,f1
2024-09-23,12.756088132972554
2024-09-24,10.022640675907008
2024-09-25,10.022640675907008
2024-09-26,9.111491523551825
2024-09-27,10.022640675907008
2024-09-28,10.933789828262189
2024-09-29,11.844938980617371
2024-09-30,9.111491523551825
2024-10-01,8.200342371196642
2024-10-02,8.200342371196642
2024-10-03,8.200342371196642
2024-10-04,10.933789828262189
2024-10-05,10.022640675907008
2024-10-06,10.933789828262189
2024-10-07,9.111491523551825
2024-10-08,8.200342371196642
2024-10-09,8.200342371196642
2024-10-10,9.111491523551825
2024-10-11,9.111491523551825
2024-10-12,10.022640675907008
2024-10-13,11.844938980617371
2024-10-14,10.022640675907008
2024-10-15,10.022640675907008
2024-10-16,10.933789828262189
2024-10-17,12.756088132972554
2024-10-18,22.77872880887956
2024-10-19,41.00171185598321
2024-10-20,62.86929151250759
2024-10-21,20.045281351814015
2024-10-22,11.844938980617371
2024-10-23,10.933789828262189
2024-10-24,10.022640675907008
2024-10-25,13.667237285327737
2024-10-26,24.601027113589925
2024-10-27,50.11320337953504
2024-10-28,20.045281351814015
2024-10-29,10.933789828262189
2024-10-30,10.022640675907008
2024-10-31,10.022640675907008
2024-11-01,14.57838643768292
2024-11-02,34.623667789496935
2024-11-03,62.86929151250759
2024-11-04,17.311833894748467
2024-11-05,10.022640675907008
2024-11-06,8.200342371196642
2024-11-07,9.111491523551825
2024-11-08,10.933789828262189
2024-11-09,11.844938980617371
2024-11-10,12.756088132972554
2024-11-11,10.933789828262189
2024-11-12,10.022640675907008
2024-11-13,10.022640675907008
2024-11-14,10.933789828262189
2024-11-15,10.933789828262189
2024-11-16,11.844938980617371
2024-11-17,13.667237285327737
2024-11-18,10.933789828262189
2024-11-19,10.933789828262189
2024-11-20,11.844938980617371
2024-11-21,14.57838643768292
2024-11-22,25.512176265945108
2024-11-23,43.735159313048754
2024-11-24,72.8919321884146
2024-11-25,20.956430504169198
2024-11-26,13.667237285327737
2024-11-27,11.844938980617371
2024-11-28,13.667237285327737
2024-11-29,16.400684742393285
2024-11-30,24.601027113589925
2024-12-01,38.268264398917665
2024-12-02,14.57838643768292
2024-12-03,12.756088132972554
2024-12-04,10.933789828262189
2024-12-05,10.933789828262189
2024-12-06,12.756088132972554
2024-12-07,20.956430504169198
2024-12-08,41.912861008338396
2024-12-09,16.400684742393285
2024-12-10,12.756088132972554
2024-12-11,10.933789828262189
2024-12-12,10.022640675907008
2024-12-13,10.022640675907008
2024-12-14,10.933789828262189
2024-12-15,11.844938980617371
2024-12-16,10.022640675907008
2024-12-17,10.022640675907008
2024-12-18,10.933789828262189
2024-12-19,11.844938980617371
2024-12-20,10.022640675907008
2024-12-21,9.111491523551825
2024-12-22,9.111491523551825
2024-12-23,9.111491523551825
2024-12-24,9.111491523551825
2024-12-25,10.933789828262189
2024-12-26,10.022640675907008
2024-12-27,9.111491523551825
2024-12-28,9.111491523551825
2024-12-29,9.111491523551825
2024-12-30,8.200342371196642
2024-12-31,8.200342371196642
2025-01-01,8.200342371196642
2025-01-02,8.200342371196642
2025-01-03,8.200342371196642
2025-01-04,8.200342371196642
2025-01-05,8.200342371196642
2025-01-06,8.200342371196642
2025-01-07,8.200342371196642
2025-01-08,8.200342371196642
2025-01-09,8.200342371196642
2025-01-10,7.28919321884146
2025-01-11,7.28919321884146
2025-01-12,8.200342371196642
2025-01-13,7.28919321884146
2025-01-14,7.28919321884146
2025-01-15,7.28919321884146
2025-01-16,7.28919321884146
2025-01-17,7.28919321884146
2025-01-18,7.28919321884146
2025-01-19,7.28919321884146
2025-01-20,7.28919321884146
2025-01-21,8.200342371196642
2025-01-22,8.200342371196642
2025-01-23,8.200342371196642
2025-01-24,8.200342371196642
2025-01-25,8.200342371196642
2025-01-26,9.111491523551825
2025-01-27,8.200342371196642
2025-01-28,8.200342371196642
2025-01-29,8.200342371196642
2025-01-30,7.28919321884146
2025-01-31,7.28919321884146
2025-02-01,8.200342371196642
2025-02-02,8.200342371196642
2025-02-03,8.200342371196642
2025-02-04,8.200342371196642
2025-02-05,8.200342371196642
2025-02-06,7.28919321884146
2025-02-07,8.200342371196642
2025-02-08,8.200342371196642
2025-02-09,9.111491523551825
2025-02-10,10.022640675907008
2025-02-11,9.111491523551825
2025-02-12,8.200342371196642
2025-02-13,8.200342371196642
2025-02-14,9.111491523551825
2025-02-15,9.111491523551825
2025-02-16,10.933789828262189
2025-02-17,10.022640675907008
2025-02-18,14.57838643768292
2025-02-19,11.844938980617371
2025-02-20,10.022640675907008
2025-02-21,9.111491523551825
2025-02-22,10.022640675907008
2025-02-23,11.844938980617371
2025-02-24,9.111491523551825
2025-02-25,10.022640675907008
2025-02-26,13.667237285327737
2025-02-27,11.844938980617371
2025-02-28,10.933789828262189
2025-03-01,12.756088132972554
2025-03-02,12.756088132972554
2025-03-03,10.022640675907008
2025-03-04,10.022640675907008
2025-03-05,10.022640675907008
2025-03-06,9.111491523551825
2025-03-07,11.844938980617371
2025-03-08,19.134132199458833
2025-03-09,20.956430504169198
2025-03-10,18.22298304710365
2025-03-11,17.311833894748467
2025-03-12,18.22298304710365
2025-03-13,23.689877961234743
2025-03-14,36.4459660942073
2025-03-15,55.58009829366613
2025-03-16,91.11491523551824
2025-03-17,23.689877961234743
2025-03-18,17.311833894748467
2025-03-19,15.489535590038102
2025-03-20,17.311833894748467
2025-03-21,30.06792202772102
2025-03-22,54.66894914131095
2025-03-23,67.4250372742835
2025-03-24,22.77872880887956
2025-03-25,16.400684742393285
2025-03-26,19.134132199458833
2025-03-27,16.400684742393285
2025-03-28,14.57838643768292
2025-03-29,18.22298304710365
2025-03-30,20.045281351814015
2025-03-31,13.667237285327737
2025-04-01,11.844938980617371
2025-04-02,12.756088132972554
2025-04-03,13.667237285327737
2025-04-04,22.77872880887956
2025-04-05,36.4459660942073
2025-04-06,61.04699320779722
2025-04-07,17.311833894748467
2025-04-08,13.667237285327737
2025-04-09,12.756088132972554
2025-04-10,12.756088132972554
2025-04-11,18.22298304710365
2025-04-12,37.35711524656248
2025-04-13,61.04699320779722
2025-04-14,20.956430504169198
2025-04-15,13.462766806255905
2025-04-16,12.404542397024493
2025-04-17,13.007192230078314
2025-04-18,19.20946342859056
2025-04-19,34.788679053309295
2025-04-20,64.28623606046152
2025-04-21,20.723262413999564
2025-04-22,13.007192230078314
2025-04-23,13.007192230078314
2025-04-24,10.890743411615487
2025-04-25,10.890743411615487
2025-04-26,13.007192230078314
2025-04-27,14.520991215487317
2025-04-28,11.9489678208469
2025-04-29,12.404542397024493
2025-04-30,11.9489678208469
2025-05-01,16.637440033950142
2025-05-02,27.52818344556563
2025-05-03,54.453717058077444
2025-05-04,86.06772288369248
2025-05-05,29.041982430974635
2025-05-06,15.57921562471873
2025-05-07,14.520991215487317
2025-05-08,13.007192230078314
2025-05-09,13.462766806255905
2025-05-10,14.976565791664909
2025-05-11,16.03479020089632
2025-05-12,13.462766806255905
2025-05-13,13.007192230078314
2025-05-14,11.9489678208469
2025-05-15,12.05299666107643
2025-05-16,14.463595993291715
2025-05-17,31.337791318798715
2025-05-18,50.622585976521
2025-05-19,16.874195325507003
2025-05-20,13.258296327184073
2025-05-21,14.463595993291715
2025-05-22,14.463595993291715
2025-05-23,20.49009432382993
2025-05-24,36.15898998322929
2025-05-25,67.49678130202801
2025-05-26,25.3112929882605
2025-05-27,16.874195325507003
2025-05-28,15.668895659399357
2025-05-29,15.668895659399357
2025-05-30,20.49009432382993
2025-05-31,32.54309098490636
2025-06-01,53.03318530873629
2025-06-02,22.900693656045217
2025-06-03,15.668895659399357
2025-06-04,15.668895659399357
2025-06-05,14.463595993291715
2025-06-06,15.668895659399357
2025-06-07,18.079494991614645
2025-06-08,19.284794657722287
2025-06-09,13.258296327184073
2025-06-10,14.463595993291715
2025-06-11,13.258296327184073
2025-06-12,15.668895659399357
2025-06-13,19.284794657722287
2025-06-14,34.95369031712165
2025-06-15,65.08618196981271
2025-06-16,28.92719198658343
2025-06-17,24.10599332215286
2025-06-18,21.69539398993757
2025-06-19,18.079494991614645
2025-06-20,19.284794657722287
2025-06-21,22.900693656045217
2025-06-22,24.10599332215286
2025-06-23,21.69539398993757
2025-06-24,26.516592654368146
2025-06-25,26.516592654368146
2025-06-26,34.95369031712165
2025-06-27,59.0596836392745
2025-06-28,83.16567696142737
2025-06-29,100.03987228693437
2025-06-30,54.238484974843935
2025-07-01,40.98018864765986
2025-07-02,45.801387312090434
2025-07-03,40.98018864765986
2025-07-04,53.03318530873629
2025-07-05,67.49678130202801
2025-07-06,113.29816861411844
2025-07-07,47.006686978198076
2025-07-08,34.95369031712165
2025-07-09,43.39078797987514
2025-07-10,32.54309098490636
2025-07-11,33.748390651014006
2025-07-12,40.98018864765986
2025-07-13,42.1854883137675
2025-07-14,30.132491652691073
2025-07-15,27.72189232047579
2025-07-16,25.3112929882605
2025-07-17,26.516592654368146
2025-07-18,26.516592654368146
2025-07-19,36.15898998322929
2025-07-20,39.774888981552216
2025-07-21,27.72189232047579
2025-07-22,24.10599332215286
2025-07-23,24.10599332215286
2025-07-24,22.900693656045217
2025-07-25,32.54309098490636
2025-07-26,45.801387312090434
2025-07-27,74.72857929867386
2025-07-28,27.72189232047579
2025-07-29,25.3112929882605
2025-07-30,25.3112929882605
2025-07-31,25.3112929882605
2025-08-01,26.516592654368146
2025-08-02,36.15898998322929
2025-08-03,61.47028297148979
2025-08-04,21.69539398993757
2025-08-05,19.284794657722287
2025-08-06,18.079494991614645
2025-08-07,15.668895659399357
2025-08-08,18.079494991614645
2025-08-09,21.69539398993757
2025-08-10,24.10599332215286
2025-08-11,15.668895659399357
2025-08-12,14.463595993291715
2025-08-13,13.258296327184073
2025-08-14,13.258296327184073
2025-08-15,12.05299666107643
2025-08-16,18.079494991614645
2025-08-17,20.49009432382993
2025-08-18,14.463595993291715
2025-08-19,13.258296327184073
2025-08-20,13.258296327184073
2025-08-21,13.258296327184073
2025-08-22,16.874195325507003
2025-08-23,25.3112929882605
2025-08-24,28.92719198658343
2025-08-25,21.69539398993757
2025-08-26,22.900693656045217
2025-08-27,18.079494991614645
2025-08-28,15.668895659399357
2025-08-29,21.69539398993757
2025-08-30,31.337791318798715
2025-08-31,60.264983305382145
2025-09-01,28.92719198658343
2025-09-02,18.079494991614645
2025-09-03,14.463595993291715
2025-09-04,14.463595993291715
2025-09-05,19.284794657722287
2025-09-06,32.54309098490636
2025-09-07,49.41728631041336
2025-09-08,19.284794657722287
2025-09-09,13.258296327184073
2025-09-10,12.05299666107643
2025-09-11,12.05299666107643
2025-09-12,12.05299666107643
2025-09-13,16.874195325507003
2025-09-14,16.874195325507003
2025-09-15,12.05299666107643
2025-09-16,12.05299666107643
2025-09-17,12.05299666107643
2025-09-18,13.258296327184073
2025-09-19,15.668895659399357
2025-09-20,32.54309098490636
2025-09-21,48.21198664430572
2025-09-22,20.49009432382993
2025-09-23,14.463595993291715
2025-09-24,13.258296327184073
2025-09-25,13.258296327184073
2025-09-26,14.463595993291715
2025-09-27,16.874195325507003
2025-09-28,15.668895659399357
2025-09-29,13.258296327184073
2025-09-30,12.05299666107643
2025-10-01,12.05299666107643
2025-10-02,12.05299666107643
2025-10-03,15.668895659399357
2025-10-04,26.516592654368146
2025-10-05,45.801387312090434
2025-10-06,18.079494991614645
2025-10-07,14.463595993291715
2025-10-08,12.05299666107643
2025-10-09,12.05299666107643
2025-10-10,12.05299666107643
2025-10-11,16.874195325507003
2025-10-12,15.668895659399357
2025-10-13,14.463595993291715
2025-10-14,12.05299666107643
2025-10-15,13.258296327184073
2025-10-16,15.668895659399357
2025-10-17,31.337791318798715
2025-10-18,53.03318530873629
2025-10-19,80.75507762921208
2025-10-20,27.72189232047579
2025-10-21,16.874195325507003
2025-10-22,13.258296327184073
2025-10-23,13.258296327184073
2025-10-24,18.079494991614645
2025-10-25,33.748390651014006
2025-10-26,69.9073806342433
2025-10-27,25.3112929882605
2025-10-28,13.258296327184073
2025-10-29,13.258296327184073
2025-10-30,12.05299666107643
2025-10-31,13.258296327184073
2025-11-01,14.463595993291715
2025-11-02,15.668895659399357
2025-11-03,13.258296327184073
2025-11-04,12.05299666107643
2025-11-05,12.05299666107643
2025-11-06,12.05299666107643
2025-11-07,20.49009432382993
2025-11-08,39.774888981552216
2025-11-09,65.08618196981271
2025-11-10,21.69539398993757
2025-11-11,14.463595993291715
2025-11-12,13.258296327184073
2025-11-13,14.463595993291715
2025-11-14,14.463595993291715
2025-11-15,18.079494991614645
2025-11-16,19.284794657722287
2025-11-17,15.668895659399357
2025-11-18,15.668895659399357
2025-11-19,16.874195325507003
2025-11-20,22.900693656045217
2025-11-21,33.748390651014006
2025-11-22,61.47028297148979
2025-11-23,120.52996661076429
2025-11-24,32.54309098490636
2025-11-25,19.284794657722287
2025-11-26,19.284794657722287
2025-11-27,20.49009432382993
2025-11-28,32.54309098490636
2025-11-29,47.006686978198076
2025-11-30,84.370976627535
2025-12-01,34.95369031712165
2025-12-02,24.10599332215286
2025-12-03,21.69539398993757
2025-12-04,22.900693656045217
2025-12-05,28.92719198658343
2025-12-06,56.64908430705922
2025-12-07,109.6822696157955
2025-12-08,30.132491652691073
2025-12-09,21.69539398993757
2025-12-10,18.079494991614645
2025-12-11,15.744226888531086
2025-12-12,19.247129043156423
2025-12-13,28.588201455490655
2025-12-14,26.252933352407098
2025-12-15,18.079494991614645
2025-12-16,15.744226888531086
2025-12-17,16.34687672158491
2025-12-18,15.744226888531086
2025-12-19,14.576592836989306
2025-12-20,16.911860940072867
2025-12-21,16.34687672158491
2025-12-22,15.744226888531086
2025-12-23,14.576592836989306
2025-12-24,14.011608618501349
2025-12-25,19.247129043156423
2025-12-26,18.079494991614645
2025-12-27,19.849778876210245
2025-12-28,18.079494991614645
2025-12-29,15.179242670043127
2025-12-30,14.576592836989306
2025-12-31,14.576592836989306
2026-01-01,15.179242670043127
2026-01-02,15.744226888531086
2026-01-03,18.079494991614645
2026-01-04,15.179242670043127
2026-01-05,13.408958785447528
2026-01-06,12.84397456695957
2026-01-07,11.676340515417792
2026-01-08,12.24132473390575
2026-01-09,12.24132473390575
2026-01-10,13.559621243710984
2026-01-11,13.559621243710984
2026-01-12,11.299684369759152
2026-01-13,11.299684369759152
2026-01-14,12.429652806735069
2026-01-15,12.429652806735069
2026-01-16,14.689589680686899
2026-01-17,14.689589680686899
2026-01-18,13.559621243710984
2026-01-19,13.559621243710984
2026-01-20,14.689589680686899
2026-01-21,13.559621243710984
2026-01-22,15.819558117662815
2026-01-23,15.819558117662815
2026-01-24,20.339431865566475
2026-01-25,16.94952655463873
2026-01-26,15.819558117662815
2026-01-27,14.689589680686899
2026-01-28,13.559621243710984
2026-01-29,13.559621243710984
2026-01-30,14.689589680686899
2026-01-31,15.819558117662815
2026-02-01,16.94952655463873
2026-02-02,13.559621243710984
2026-02-03,13.559621243710984
2026-02-04,12.429652806735069
2026-02-05,12.429652806735069
2026-02-06,12.429652806735069
2026-02-07,14.689589680686899
2026-02-08,15.819558117662815
2026-02-09,25.989274050446053
2026-02-10,14.689589680686899
2026-02-11,19.20946342859056
2026-02-12,16.94952655463873
2026-02-13,15.819558117662815
2026-02-14,15.819558117662815
2026-02-15,16.94952655463873
2026-02-16,15.819558117662815
2026-02-17,13.559621243710984
2026-02-18,13.559621243710984
2026-02-19,15.819558117662815
2026-02-20,15.819558117662815
2026-02-21,19.20946342859056
2026-02-22,18.079494991614645
2026-02-23,14.689589680686899
2026-02-24,13.559621243710984
2026-02-25,12.429652806735069
2026-02-26,12.429652806735069
2026-02-27,16.94952655463873
2026-02-28,24.859305613470138
2026-03-01,27.119242487421968
2026-03-02,28.249210924397882
2026-03-03,25.989274050446053
2026-03-04,24.859305613470138
2026-03-05,30.509147798349712
2026-03-06,50.84857966391619
2026-03-07,83.61766433621773
2026-03-08,112.99684369759153
2026-03-09,30.509147798349712
2026-03-10,23.729337176494223
2026-03-11,20.339431865566475
2026-03-12,22.599368739518304
2026-03-13,36.15898998322929
2026-03-14,66.668137781579
2026-03-15,76.83785371436224
2026-03-16,31.63911623532563
2026-03-17,21.46940030254239
2026-03-18,19.20946342859056
2026-03-19,18.079494991614645
2026-03-20,19.20946342859056
2026-03-21,22.599368739518304
2026-03-22,22.599368739518304
2026-03-23,15.819558117662815
2026-03-24,14.689589680686899
2026-03-25,15.819558117662815
2026-03-26,15.819558117662815
2026-03-27,21.46940030254239
2026-03-28,33.89905310927746
2026-03-29,62.14826403367534
2026-03-30,21.46940030254239
2026-03-31,15.819558117662815
2026-04-01,14.689589680686899
2026-04-02,14.689589680686899
2026-04-03,14.689589680686899
2026-04-04,14.689589680686899
2026-04-05,18.079494991614645
2026-04-06,14.689589680686899
2026-04-07,13.559621243710984
2026-04-08,12.429652806735069
2026-04-09,13.559621243710984
2026-04-10,12.429652806735069
2026-04-11,14.689589680686899
2026-04-12,16.94952655463873
2026-04-13,13.559621243710984
2026-04-14,12.429652806735069
2026-04-15,13.559621243710984
2026-04-16,12.429652806735069
2026-04-17,13.559621243710984
2026-04-18,14.689589680686899
2026-04-19,14.689589680686899
2026-04-20,12.429652806735069
2026-04-21,13.559621243710984
2026-04-22,13.559621243710984
2026-04-23,12.429652806735069
2026-04-24,13.559621243710984
2026-04-25,13.559621243710984
2026-04-26,15.819558117662815
2026-04-27,13.559621243710984
2026-04-28,12.429652806735069
2026-04-29,14.689589680686899
2026-04-30,16.94952655463873
2026-05-01,29.379179361373797
2026-05-02,50.84857966391619
2026-05-03,81.3577274622659
2026-05-04,25.989274050446053
2026-05-05,14.689589680686899
2026-05-06,14.689589680686899
2026-05-07,13.559621243710984
2026-05-08,13.559621243710984
2026-05-09,14.689589680686899
2026-05-10,15.819558117662815
2026-05-11,11.299684369759152
2026-05-12,12.429652806735069
2026-05-13,12.429652806735069
2026-05-14,12.429652806735069
2026-05-15,12.429652806735069
2026-05-16,15.819558117662815
2026-05-17,14.689589680686899
2026-05-18,11.299684369759152
2026-05-19,11.299684369759152
2026-05-20,12.429652806735069
2026-05-21,13.559621243710984
2026-05-22,22.599368739518304
2026-05-23,37.288958420205205
2026-05-24,68.92807465553084
2026-05-25,30.509147798349712
2026-05-26,16.94952655463873
2026-05-27,13.559621243710984
2026-05-28,13.559621243710984
2026-05-29,13.559621243710984
2026-05-30,15.819558117662815
2026-05-31,18.079494991614645
