Time,amazon_prime_video
2024-11-25,34.468361612503884
2024-11-26,35.13121472043665
2024-11-27,34.468361612503884
2024-11-28,33.14265539663835
2024-11-29,49.71398309495752
2024-11-30,33.14265539663835
2024-12-01,36.45692093630218
2024-12-02,31.154096072840048
2024-12-03,29.165536749041745
2024-12-04,26.514124317310678
2024-12-05,27.83983053317621
2024-12-06,53.691101742554125
2024-12-07,31.816949180772816
2024-12-08,33.805508504571115
2024-12-09,27.176977425243447
2024-12-10,29.828389856974514
2024-12-11,31.816949180772816
2024-12-12,34.468361612503884
2024-12-13,48.38827687909199
2024-12-14,37.11977404423495
2024-12-15,37.78262715216772
2024-12-16,35.794067828369414
2024-12-17,37.78262715216772
2024-12-18,40.43403958389879
2024-12-19,50.37683620289029
2024-12-20,66.2853107932767
2024-12-21,37.78262715216772
2024-12-22,35.13121472043665
2024-12-23,37.11977404423495
2024-12-24,39.10833336803325
2024-12-25,41.75974579976432
2024-12-26,41.75974579976432
2024-12-27,48.38827687909199
2024-12-28,37.11977404423495
2024-12-29,38.44548026010048
2024-12-30,33.805508504571115
2024-12-31,35.13121472043665
2025-01-01,37.11977404423495
2025-01-02,33.805508504571115
2025-01-03,35.13121472043665
2025-01-04,37.78262715216772
2025-01-05,37.78262715216772
2025-01-06,31.154096072840048
2025-01-07,30.49124296490728
2025-01-08,28.50268364110898
2025-01-09,29.828389856974514
2025-01-10,32.479802288705585
2025-01-11,37.11977404423495
2025-01-12,62.308192145680096
2025-01-13,29.828389856974514
2025-01-14,27.176977425243447
2025-01-15,27.176977425243447
2025-01-16,27.83983053317621
2025-01-17,30.49124296490728
2025-01-18,32.479802288705585
2025-01-19,32.479802288705585
2025-01-20,31.816949180772816
2025-01-21,29.165536749041745
2025-01-22,29.165536749041745
2025-01-23,28.50268364110898
2025-01-24,30.49124296490728
2025-01-25,33.805508504571115
2025-01-26,35.13121472043665
2025-01-27,29.828389856974514
2025-01-28,27.176977425243447
2025-01-29,26.514124317310678
2025-01-30,30.49124296490728
2025-01-31,29.828389856974514
2025-02-01,32.479802288705585
2025-02-02,33.805508504571115
2025-02-03,29.828389856974514
2025-02-04,25.851271209377913
2025-02-05,25.851271209377913
2025-02-06,32.479802288705585
2025-02-07,35.13121472043665
2025-02-08,36.45692093630218
2025-02-09,39.10833336803325
2025-02-10,27.176977425243447
2025-02-11,28.50268364110898
2025-02-12,28.50268364110898
2025-02-13,33.805508504571115
2025-02-14,37.78262715216772
2025-02-15,43.085452015629855
2025-02-16,39.10833336803325
2025-02-17,34.468361612503884
2025-02-18,30.49124296490728
2025-02-19,31.816949180772816
2025-02-20,32.479802288705585
2025-02-21,34.468361612503884
2025-02-22,35.794067828369414
2025-02-23,37.11977404423495
2025-02-24,33.14265539663835
2025-02-25,29.165536749041745
2025-02-26,27.83983053317621
2025-02-27,31.816949180772816
2025-02-28,34.468361612503884
2025-03-01,34.468361612503884
2025-03-02,35.794067828369414
2025-03-03,32.479802288705585
2025-03-04,29.165536749041745
2025-03-05,29.828389856974514
2025-03-06,35.794067828369414
2025-03-07,35.794067828369414
2025-03-08,35.794067828369414
2025-03-09,36.45692093630218
2025-03-10,29.165536749041745
2025-03-11,29.828389856974514
2025-03-12,29.165536749041745
2025-03-13,41.09689269183155
2025-03-14,35.13121472043665
2025-03-15,35.794067828369414
2025-03-16,37.78262715216772
2025-03-17,31.816949180772816
2025-03-18,29.828389856974514
2025-03-19,29.165536749041745
2025-03-20,30.49124296490728
2025-03-21,31.154096072840048
2025-03-22,33.14265539663835
2025-03-23,34.468361612503884
2025-03-24,27.83983053317621
2025-03-25,29.165536749041745
2025-03-26,28.50268364110898
2025-03-27,31.154096072840048
2025-03-28,32.479802288705585
2025-03-29,33.14265539663835
2025-03-30,35.13121472043665
2025-03-31,29.828389856974514
2025-04-01,29.165536749041745
2025-04-02,27.176977425243447
2025-04-03,29.165536749041745
2025-04-04,30.49124296490728
2025-04-05,32.479802288705585
2025-04-06,33.14265539663835
2025-04-07,27.176977425243447
2025-04-08,28.50268364110898
2025-04-09,28.50268364110898
2025-04-10,27.176977425243447
2025-04-11,31.154096072840048
2025-04-12,31.154096072840048
2025-04-13,31.154096072840048
2025-04-14,26.514124317310678
2025-04-15,28.171257087142596
2025-04-16,28.50268364110898
2025-04-17,30.49124296490728
2025-04-18,30.49124296490728
2025-04-19,30.49124296490728
2025-04-20,33.14265539663835
2025-04-21,29.165536749041745
2025-04-22,28.171257087142596
2025-04-23,27.50840397920983
2025-04-24,28.50268364110898
2025-04-25,31.154096072840048
2025-04-26,32.479802288705585
2025-04-27,32.811228842671966
2025-04-28,28.50268364110898
2025-04-29,28.50268364110898
2025-04-30,28.50268364110898
2025-05-01,28.50268364110898
2025-05-02,29.828389856974514
2025-05-03,31.485522626806432
2025-05-04,33.805508504571115
2025-05-05,28.171257087142596
2025-05-06,30.1598164109409
2025-05-07,29.49696330300813
2025-05-08,26.845550871277062
2025-05-09,30.822669518873663
2025-05-10,28.50268364110898
2025-05-11,28.171257087142596
2025-05-12,29.165536749041745
2025-05-13,28.50268364110898
2025-05-14,29.165536749041745
2025-05-15,29.828389856974514
2025-05-16,31.154096072840048
2025-05-17,28.50268364110898
2025-05-18,30.49124296490728
2025-05-19,32.479802288705585
2025-05-20,31.816949180772816
2025-05-21,31.154096072840048
2025-05-22,35.794067828369414
2025-05-23,33.805508504571115
2025-05-24,31.154096072840048
2025-05-25,37.78262715216772
2025-05-26,36.45692093630218
2025-05-27,31.154096072840048
2025-05-28,29.165536749041745
2025-05-29,33.14265539663835
2025-05-30,30.49124296490728
2025-05-31,29.165536749041745
2025-06-01,35.794067828369414
2025-06-02,37.78262715216772
2025-06-03,31.154096072840048
2025-06-04,30.49124296490728
2025-06-05,29.165536749041745
2025-06-06,29.828389856974514
2025-06-07,30.49124296490728
2025-06-08,34.468361612503884
2025-06-09,31.154096072840048
2025-06-10,27.176977425243447
2025-06-11,27.83983053317621
2025-06-12,27.176977425243447
2025-06-13,27.83983053317621
2025-06-14,29.828389856974514
2025-06-15,34.468361612503884
2025-06-16,28.50268364110898
2025-06-17,31.154096072840048
2025-06-18,29.165536749041745
2025-06-19,30.49124296490728
2025-06-20,29.165536749041745
2025-06-21,32.479802288705585
2025-06-22,33.14265539663835
2025-06-23,28.50268364110898
2025-06-24,27.83983053317621
2025-06-25,27.176977425243447
2025-06-26,29.828389856974514
2025-06-27,27.176977425243447
2025-06-28,31.816949180772816
2025-06-29,31.816949180772816
2025-06-30,27.83983053317621
2025-07-01,27.176977425243447
2025-07-02,25.851271209377913
2025-07-03,28.50268364110898
2025-07-04,30.49124296490728
2025-07-05,31.154096072840048
2025-07-06,35.794067828369414
2025-07-07,30.49124296490728
2025-07-08,26.514124317310678
2025-07-09,27.176977425243447
2025-07-10,28.50268364110898
2025-07-11,29.165536749041745
2025-07-12,33.14265539663835
2025-07-13,35.13121472043665
2025-07-14,31.816949180772816
2025-07-15,33.14265539663835
2025-07-16,44.411158231495385
2025-07-17,51.702542418755826
2025-07-18,39.10833336803325
2025-07-19,50.37683620289029
2025-07-20,53.028248634621356
2025-07-21,44.411158231495385
2025-07-22,37.11977404423495
2025-07-23,42.422598907697086
2025-07-24,41.75974579976432
2025-07-25,40.43403958389879
2025-07-26,42.422598907697086
2025-07-27,43.74830512356262
2025-07-28,37.11977404423495
2025-07-29,43.74830512356262
2025-07-30,62.308192145680096
2025-07-31,57.66822039015073
2025-08-01,43.085452015629855
2025-08-02,34.468361612503884
2025-08-03,37.11977404423495
2025-08-04,32.479802288705585
2025-08-05,34.468361612503884
2025-08-06,43.74830512356262
2025-08-07,41.75974579976432
2025-08-08,37.78262715216772
2025-08-09,40.43403958389879
2025-08-10,41.75974579976432
2025-08-11,33.805508504571115
2025-08-12,31.154096072840048
2025-08-13,40.43403958389879
2025-08-14,41.75974579976432
2025-08-15,35.13121472043665
2025-08-16,33.805508504571115
2025-08-17,36.45692093630218
2025-08-18,31.154096072840048
2025-08-19,31.154096072840048
2025-08-20,43.74830512356262
2025-08-21,43.74830512356262
2025-08-22,39.77118647596602
2025-08-23,38.44548026010048
2025-08-24,39.77118647596602
2025-08-25,33.805508504571115
2025-08-26,31.154096072840048
2025-08-27,47.72542377115922
2025-08-28,43.74830512356262
2025-08-29,38.44548026010048
2025-08-30,35.794067828369414
2025-08-31,37.11977404423495
2025-09-01,40.43403958389879
2025-09-02,34.468361612503884
2025-09-03,43.74830512356262
2025-09-04,42.422598907697086
2025-09-05,37.11977404423495
2025-09-06,34.468361612503884
2025-09-07,35.13121472043665
2025-09-08,33.14265539663835
2025-09-09,29.165536749041745
2025-09-10,39.77118647596602
2025-09-11,49.05112998702476
2025-09-12,66.2853107932767
2025-09-13,35.13121472043665
2025-09-14,35.13121472043665
2025-09-15,31.154096072840048
2025-09-16,33.14265539663835
2025-09-17,49.71398309495752
2025-09-18,49.71398309495752
2025-09-19,59.65677971394903
2025-09-20,41.09689269183155
2025-09-21,43.085452015629855
2025-09-22,35.13121472043665
2025-09-23,31.816949180772816
2025-09-24,30.49124296490728
2025-09-25,35.13121472043665
2025-09-26,51.03968931082306
2025-09-27,35.794067828369414
2025-09-28,33.14265539663835
2025-09-29,30.49124296490728
2025-09-30,29.165536749041745
2025-10-01,29.828389856974514
2025-10-02,31.816949180772816
2025-10-03,47.06257066322645
2025-10-04,29.828389856974514
2025-10-05,32.479802288705585
2025-10-06,29.165536749041745
2025-10-07,29.165536749041745
2025-10-08,29.165536749041745
2025-10-09,31.816949180772816
2025-10-10,47.06257066322645
2025-10-11,28.50268364110898
2025-10-12,33.14265539663835
2025-10-13,29.828389856974514
2025-10-14,29.165536749041745
2025-10-15,31.816949180772816
2025-10-16,32.479802288705585
2025-10-17,48.38827687909199
2025-10-18,29.828389856974514
2025-10-19,31.154096072840048
2025-10-20,31.816949180772816
2025-10-21,27.176977425243447
2025-10-22,28.50268364110898
2025-10-23,31.816949180772816
2025-10-24,45.074011339428154
2025-10-25,35.13121472043665
2025-10-26,34.468361612503884
2025-10-27,28.50268364110898
2025-10-28,27.176977425243447
2025-10-29,29.165536749041745
2025-10-30,37.11977404423495
2025-10-31,52.36539552668859
2025-11-01,37.11977404423495
2025-11-02,35.13121472043665
2025-11-03,30.49124296490728
2025-11-04,28.50268364110898
2025-11-05,29.828389856974514
2025-11-06,30.49124296490728
2025-11-07,44.411158231495385
2025-11-08,35.794067828369414
2025-11-09,33.14265539663835
2025-11-10,30.49124296490728
2025-11-11,29.165536749041745
2025-11-12,30.49124296490728
2025-11-13,31.816949180772816
2025-11-14,45.074011339428154
2025-11-15,36.45692093630218
2025-11-16,35.794067828369414
2025-11-17,29.828389856974514
2025-11-18,29.165536749041745
2025-11-19,31.816949180772816
2025-11-20,33.14265539663835
2025-11-21,46.39971755529369
2025-11-22,36.45692093630218
2025-11-23,35.794067828369414
2025-11-24,30.49124296490728
2025-11-25,31.816949180772816
2025-11-26,33.14265539663835
2025-11-27,32.479802288705585
2025-11-28,50.37683620289029
2025-11-29,37.78262715216772
2025-11-30,38.44548026010048
2025-12-01,32.479802288705585
2025-12-02,30.49124296490728
2025-12-03,27.83983053317621
2025-12-04,31.154096072840048
2025-12-05,46.39971755529369
2025-12-06,37.11977404423495
2025-12-07,37.78262715216772
2025-12-08,30.49124296490728
2025-12-09,30.49124296490728
2025-12-10,31.154096072840048
2025-12-11,33.155162059052174
2025-12-12,41.690959156488276
2025-12-13,34.468361612503884
2025-12-14,39.06456004958486
2025-12-15,29.872163175422905
2025-12-16,30.860189506115145
2025-12-17,42.01613237924775
2025-12-18,43.004158709939986
2025-12-19,58.4311267973941
2025-12-20,35.781561165955594
2025-12-21,35.12496138922974
2025-12-22,32.498562282326326
2025-12-23,33.81176183577803
2025-12-24,36.43816094268145
2025-12-25,41.03435937976242
2025-12-26,45.63055781684341
2025-12-27,36.43816094268145
2025-12-28,37.094760719407304
2025-12-29,32.498562282326326
2025-12-30,31.185362728874615
2025-12-31,32.17338905956685
2026-01-01,35.12496138922974
2026-01-02,32.498562282326326
2026-01-03,34.468361612503884
2026-01-04,34.468361612503884
2026-01-05,27.902363845245343
2026-01-06,27.24576406851949
2026-01-07,28.5589636219712
2026-01-08,27.24576406851949
2026-01-09,30.20358972938929
2026-01-10,35.118708058022825
2026-01-11,65.03464455189413
2026-01-12,27.314550711795533
2026-01-13,27.314550711795533
2026-01-14,28.615243602833417
2026-01-15,29.265590048352358
2026-01-16,29.9159364938713
2026-01-17,33.16766872146601
2026-01-18,37.72009384009859
2026-01-19,30.56628293939024
2026-01-20,27.314550711795533
2026-01-21,29.265590048352358
2026-01-22,28.615243602833417
2026-01-23,30.56628293939024
2026-01-24,39.020786731136475
2026-01-25,42.922865404250125
2026-01-26,33.81801516698495
2026-01-27,29.9159364938713
2026-01-28,29.9159364938713
2026-01-29,27.964897157314475
2026-01-30,29.265590048352358
2026-01-31,35.118708058022825
2026-02-01,39.67113317665542
2026-02-02,28.615243602833417
2026-02-03,26.66420426627659
2026-02-04,29.9159364938713
2026-02-05,26.01385782075765
2026-02-06,26.01385782075765
2026-02-07,32.517322275947066
2026-02-08,33.16766872146601
2026-02-09,23.412472038681887
2026-02-10,24.713164929719767
2026-02-11,26.01385782075765
2026-02-12,23.412472038681887
2026-02-13,27.314550711795533
2026-02-14,27.314550711795533
2026-02-15,34.46836161250389
2026-02-16,27.964897157314475
2026-02-17,25.36351137523871
2026-02-18,25.36351137523871
2026-02-19,24.06281848420083
2026-02-20,26.66420426627659
2026-02-21,30.56628293939024
2026-02-22,31.216629384909183
2026-02-23,27.964897157314475
2026-02-24,26.01385782075765
2026-02-25,24.06281848420083
2026-02-26,24.713164929719767
2026-02-27,26.66420426627659
2026-02-28,27.314550711795533
2026-03-01,29.9159364938713
2026-03-02,26.01385782075765
2026-03-03,26.66420426627659
2026-03-04,24.713164929719767
2026-03-05,27.964897157314475
2026-03-06,27.964897157314475
2026-03-07,29.265590048352358
2026-03-08,31.86697583042812
2026-03-09,24.713164929719767
2026-03-10,24.06281848420083
2026-03-11,24.06281848420083
2026-03-12,24.713164929719767
2026-03-13,29.265590048352358
2026-03-14,33.16766872146601
2026-03-15,33.16766872146601
2026-03-16,26.01385782075765
2026-03-17,27.314550711795533
2026-03-18,35.76905450354177
2026-03-19,34.46836161250389
2026-03-20,30.56628293939024
2026-03-21,31.216629384909183
2026-03-22,33.16766872146601
2026-03-23,29.265590048352358
2026-03-24,27.964897157314475
2026-03-25,30.56628293939024
2026-03-26,28.615243602833417
2026-03-27,27.964897157314475
2026-03-28,30.56628293939024
2026-03-29,30.56628293939024
2026-03-30,23.412472038681887
2026-03-31,27.314550711795533
2026-04-01,28.615243602833417
2026-04-02,31.86697583042812
2026-04-03,31.216629384909183
2026-04-04,31.216629384909183
2026-04-05,30.56628293939024
2026-04-06,31.86697583042812
2026-04-07,30.56628293939024
2026-04-08,34.46836161250389
2026-04-09,36.41940094906071
2026-04-10,35.76905450354177
2026-04-11,36.41940094906071
2026-04-12,32.517322275947066
2026-04-13,27.314550711795533
2026-04-14,27.964897157314475
2026-04-15,37.72009384009859
2026-04-16,36.41940094906071
2026-04-17,33.16766872146601
2026-04-18,44.87390474080695
2026-04-19,37.72009384009859
2026-04-20,28.615243602833417
2026-04-21,28.615243602833417
2026-04-22,35.76905450354177
2026-04-23,35.118708058022825
2026-04-24,35.118708058022825
2026-04-25,37.72009384009859
2026-04-26,31.86697583042812
2026-04-27,29.265590048352358
2026-04-28,27.314550711795533
2026-04-29,30.56628293939024
2026-04-30,28.615243602833417
2026-05-01,29.265590048352358
2026-05-02,35.76905450354177
2026-05-03,31.86697583042812
2026-05-04,26.01385782075765
2026-05-05,26.01385782075765
2026-05-06,30.56628293939024
2026-05-07,31.86697583042812
2026-05-08,34.46836161250389
2026-05-09,35.76905450354177
2026-05-10,29.9159364938713
2026-05-11,26.01385782075765
2026-05-12,31.86697583042812
2026-05-13,35.76905450354177
2026-05-14,37.06974739457965
2026-05-15,37.72009384009859
2026-05-16,40.32147962217436
2026-05-17,39.020786731136475
2026-05-18,39.020786731136475
2026-05-19,34.46836161250389
2026-05-20,42.27251895873118
2026-05-21,39.67113317665542
2026-05-22,35.76905450354177
2026-05-23,37.72009384009859
2026-05-24,44.87390474080695
2026-05-25,39.67113317665542
2026-05-26,33.16766872146601
2026-05-27,33.16766872146601
2026-05-28,33.16766872146601
2026-05-29,34.46836161250389
2026-05-30,35.118708058022825
2026-05-31,35.76905450354177
