Time,old_navy
2024-09-23,39.20817469485008
2024-09-24,35.08099841118165
2024-09-25,35.08099841118165
2024-09-26,37.14458655301587
2024-09-27,41.271762836684296
2024-09-28,49.526115404021155
2024-09-29,49.526115404021155
2024-09-30,35.08099841118165
2024-10-01,35.08099841118165
2024-10-02,35.08099841118165
2024-10-03,37.14458655301587
2024-10-04,37.14458655301587
2024-10-05,53.65329168768959
2024-10-06,66.03482053869487
2024-10-07,43.33535097851851
2024-10-08,39.20817469485008
2024-10-09,39.20817469485008
2024-10-10,41.271762836684296
2024-10-11,41.271762836684296
2024-10-12,57.780467971358014
2024-10-13,66.03482053869487
2024-10-14,47.46252726218694
2024-10-15,45.39893912035272
2024-10-16,55.7168798295238
2024-10-17,55.7168798295238
2024-10-18,63.97123239686066
2024-10-19,68.09840868052909
2024-10-20,82.54352567336859
2024-10-21,72.22558496419752
2024-10-22,88.73429009887124
2024-10-23,92.86146638253966
2024-10-24,66.03482053869487
2024-10-25,53.65329168768959
2024-10-26,59.84405611319223
2024-10-27,70.1619968223633
2024-10-28,53.65329168768959
2024-10-29,51.58970354585537
2024-10-30,47.46252726218694
2024-10-31,39.20817469485008
2024-11-01,47.46252726218694
2024-11-02,76.35276124786594
2024-11-03,86.67070195703702
2024-11-04,66.03482053869487
2024-11-05,57.780467971358014
2024-11-06,35.08099841118165
2024-11-07,59.84405611319223
2024-11-08,63.97123239686066
2024-11-09,90.79787824070544
2024-11-10,101.11581894987653
2024-11-11,82.54352567336859
2024-11-12,66.03482053869487
2024-11-13,63.97123239686066
2024-11-14,63.97123239686066
2024-11-15,59.84405611319223
2024-11-16,84.60711381520281
2024-11-17,90.79787824070544
2024-11-18,66.03482053869487
2024-11-19,55.7168798295238
2024-11-20,57.780467971358014
2024-11-21,59.84405611319223
2024-11-22,59.84405611319223
2024-11-23,82.54352567336859
2024-11-24,92.86146638253966
2024-11-25,72.22558496419752
2024-11-26,68.09840868052909
2024-11-27,82.54352567336859
2024-11-28,103.17940709171074
2024-11-29,206.3588141834215
2024-11-30,134.13322921922395
2024-12-01,103.17940709171074
2024-12-02,92.86146638253966
2024-12-03,78.41634938970016
2024-12-04,66.03482053869487
2024-12-05,57.780467971358014
2024-12-06,68.09840868052909
2024-12-07,76.35276124786594
2024-12-08,78.41634938970016
2024-12-09,61.90764425502644
2024-12-10,59.84405611319223
2024-12-11,57.780467971358014
2024-12-12,59.84405611319223
2024-12-13,66.03482053869487
2024-12-14,82.54352567336859
2024-12-15,88.73429009887124
2024-12-16,66.03482053869487
2024-12-17,57.780467971358014
2024-12-18,55.7168798295238
2024-12-19,55.7168798295238
2024-12-20,61.90764425502644
2024-12-21,63.97123239686066
2024-12-22,66.03482053869487
2024-12-23,57.780467971358014
2024-12-24,61.90764425502644
2024-12-25,37.14458655301587
2024-12-26,51.58970354585537
2024-12-27,49.526115404021155
2024-12-28,45.39893912035272
2024-12-29,49.526115404021155
2024-12-30,41.271762836684296
2024-12-31,41.271762836684296
2025-01-01,37.14458655301587
2025-01-02,39.20817469485008
2025-01-03,37.14458655301587
2025-01-04,45.39893912035272
2025-01-05,45.39893912035272
2025-01-06,35.08099841118165
2025-01-07,35.08099841118165
2025-01-08,30.95382212751322
2025-01-09,33.01741026934744
2025-01-10,35.08099841118165
2025-01-11,41.271762836684296
2025-01-12,43.33535097851851
2025-01-13,33.01741026934744
2025-01-14,30.95382212751322
2025-01-15,35.08099841118165
2025-01-16,35.08099841118165
2025-01-17,37.14458655301587
2025-01-18,45.39893912035272
2025-01-19,43.33535097851851
2025-01-20,37.14458655301587
2025-01-21,30.95382212751322
2025-01-22,33.01741026934744
2025-01-23,30.95382212751322
2025-01-24,30.95382212751322
2025-01-25,37.14458655301587
2025-01-26,41.271762836684296
2025-01-27,30.95382212751322
2025-01-28,28.890233985679007
2025-01-29,30.95382212751322
2025-01-30,28.890233985679007
2025-01-31,30.95382212751322
2025-02-01,43.33535097851851
2025-02-02,41.271762836684296
2025-02-03,28.890233985679007
2025-02-04,28.890233985679007
2025-02-05,30.95382212751322
2025-02-06,33.01741026934744
2025-02-07,33.01741026934744
2025-02-08,43.33535097851851
2025-02-09,41.271762836684296
2025-02-10,26.826645843844794
2025-02-11,30.95382212751322
2025-02-12,30.95382212751322
2025-02-13,30.95382212751322
2025-02-14,30.95382212751322
2025-02-15,41.271762836684296
2025-02-16,43.33535097851851
2025-02-17,39.20817469485008
2025-02-18,33.01741026934744
2025-02-19,33.01741026934744
2025-02-20,30.95382212751322
2025-02-21,37.14458655301587
2025-02-22,43.33535097851851
2025-02-23,47.46252726218694
2025-02-24,37.14458655301587
2025-02-25,35.08099841118165
2025-02-26,35.08099841118165
2025-02-27,37.14458655301587
2025-02-28,41.271762836684296
2025-03-01,53.65329168768959
2025-03-02,59.84405611319223
2025-03-03,41.271762836684296
2025-03-04,39.20817469485008
2025-03-05,37.14458655301587
2025-03-06,37.14458655301587
2025-03-07,41.271762836684296
2025-03-08,47.46252726218694
2025-03-09,63.97123239686066
2025-03-10,45.39893912035272
2025-03-11,37.14458655301587
2025-03-12,33.01741026934744
2025-03-13,37.14458655301587
2025-03-14,39.20817469485008
2025-03-15,51.58970354585537
2025-03-16,57.780467971358014
2025-03-17,39.20817469485008
2025-03-18,35.08099841118165
2025-03-19,37.14458655301587
2025-03-20,37.14458655301587
2025-03-21,37.14458655301587
2025-03-22,49.526115404021155
2025-03-23,53.65329168768959
2025-03-24,35.08099841118165
2025-03-25,35.08099841118165
2025-03-26,35.08099841118165
2025-03-27,39.20817469485008
2025-03-28,39.20817469485008
2025-03-29,49.526115404021155
2025-03-30,68.09840868052909
2025-03-31,49.526115404021155
2025-04-01,45.39893912035272
2025-04-02,45.39893912035272
2025-04-03,41.271762836684296
2025-04-04,39.20817469485008
2025-04-05,53.65329168768959
2025-04-06,51.58970354585537
2025-04-07,37.14458655301587
2025-04-08,37.14458655301587
2025-04-09,35.08099841118165
2025-04-10,37.14458655301587
2025-04-11,37.14458655301587
2025-04-12,49.526115404021155
2025-04-13,53.65329168768959
2025-04-14,39.20817469485008
2025-04-15,38.7113849570011
2025-04-16,40.69854390839701
2025-04-17,37.679590886084
2025-04-18,44.67286181118883
2025-04-19,53.576862497251284
2025-04-20,55.56402144864719
2025-04-21,36.72422600560519
2025-04-22,37.679590886084
2025-04-23,36.72422600560519
2025-04-24,38.7113849570011
2025-04-25,37.679590886084
2025-04-26,47.61538564306355
2025-04-27,53.576862497251284
2025-04-28,40.69854390839701
2025-04-29,45.628226691667635
2025-04-30,39.666749837479905
2025-05-01,42.685702859792926
2025-05-02,40.69854390839701
2025-05-03,49.60254459445946
2025-05-04,51.58970354585537
2025-05-05,38.7113849570011
2025-05-06,35.69243193468809
2025-05-07,36.72422600560519
2025-05-08,36.72422600560519
2025-05-09,41.65390878887581
2025-05-10,51.58970354585537
2025-05-11,49.60254459445946
2025-05-12,39.666749837479905
2025-05-13,39.666749837479905
2025-05-14,43.64106774027172
2025-05-15,42.03605474106733
2025-05-16,43.94678450202494
2025-05-17,61.1433523506434
2025-05-18,70.69700115543142
2025-05-19,51.589703545855365
2025-05-20,47.768244023940156
2025-05-21,47.768244023940156
2025-05-22,43.94678450202494
2025-05-23,43.94678450202494
2025-05-24,59.23262258968579
2025-05-25,64.96481187255861
2025-05-26,68.78627139447383
2025-05-27,43.94678450202494
2025-05-28,43.94678450202494
2025-05-29,40.12532498010973
2025-05-30,42.03605474106733
2025-05-31,51.589703545855365
2025-06-01,55.41116306777058
2025-06-02,43.94678450202494
2025-06-03,45.85751426298255
2025-06-04,42.03605474106733
2025-06-05,42.03605474106733
2025-06-06,45.85751426298255
2025-06-07,61.1433523506434
2025-06-08,64.96481187255861
2025-06-09,47.768244023940156
2025-06-10,42.03605474106733
2025-06-11,43.94678450202494
2025-06-12,43.94678450202494
2025-06-13,45.85751426298255
2025-06-14,53.50043330681297
2025-06-15,51.589703545855365
2025-06-16,45.85751426298255
2025-06-17,42.03605474106733
2025-06-18,40.12532498010973
2025-06-19,47.768244023940156
2025-06-20,47.768244023940156
2025-06-21,55.41116306777058
2025-06-22,55.41116306777058
2025-06-23,42.03605474106733
2025-06-24,42.03605474106733
2025-06-25,42.03605474106733
2025-06-26,42.03605474106733
2025-06-27,42.03605474106733
2025-06-28,49.678973784897764
2025-06-29,57.32189282872818
2025-06-30,42.03605474106733
2025-07-01,45.85751426298255
2025-07-02,43.94678450202494
2025-07-03,53.50043330681297
2025-07-04,63.054082111601005
2025-07-05,51.589703545855365
2025-07-06,59.23262258968579
2025-07-07,45.85751426298255
2025-07-08,47.768244023940156
2025-07-09,51.589703545855365
2025-07-10,45.85751426298255
2025-07-11,42.03605474106733
2025-07-12,49.678973784897764
2025-07-13,47.768244023940156
2025-07-14,40.12532498010973
2025-07-15,42.03605474106733
2025-07-16,38.21459521915212
2025-07-17,42.03605474106733
2025-07-18,43.94678450202494
2025-07-19,51.589703545855365
2025-07-20,55.41116306777058
2025-07-21,43.94678450202494
2025-07-22,42.03605474106733
2025-07-23,42.03605474106733
2025-07-24,42.03605474106733
2025-07-25,49.678973784897764
2025-07-26,61.1433523506434
2025-07-27,63.054082111601005
2025-07-28,45.85751426298255
2025-07-29,45.85751426298255
2025-07-30,49.678973784897764
2025-07-31,49.678973784897764
2025-08-01,53.50043330681297
2025-08-02,74.51846067734664
2025-08-03,78.33992019926185
2025-08-04,57.32189282872818
2025-08-05,55.41116306777058
2025-08-06,49.678973784897764
2025-08-07,47.768244023940156
2025-08-08,55.41116306777058
2025-08-09,64.96481187255861
2025-08-10,76.42919043830425
2025-08-11,51.589703545855365
2025-08-12,45.85751426298255
2025-08-13,45.85751426298255
2025-08-14,40.12532498010973
2025-08-15,43.94678450202494
2025-08-16,47.768244023940156
2025-08-17,59.23262258968579
2025-08-18,45.85751426298255
2025-08-19,42.03605474106733
2025-08-20,38.21459521915212
2025-08-21,42.03605474106733
2025-08-22,40.12532498010973
2025-08-23,49.678973784897764
2025-08-24,53.50043330681297
2025-08-25,40.12532498010973
2025-08-26,38.21459521915212
2025-08-27,38.21459521915212
2025-08-28,36.303865458194515
2025-08-29,42.03605474106733
2025-08-30,49.678973784897764
2025-08-31,55.41116306777058
2025-09-01,57.32189282872818
2025-09-02,40.12532498010973
2025-09-03,38.21459521915212
2025-09-04,38.21459521915212
2025-09-05,38.21459521915212
2025-09-06,43.94678450202494
2025-09-07,55.41116306777058
2025-09-08,40.12532498010973
2025-09-09,36.303865458194515
2025-09-10,34.393135697236914
2025-09-11,32.48240593627931
2025-09-12,34.393135697236914
2025-09-13,45.85751426298255
2025-09-14,45.85751426298255
2025-09-15,32.48240593627931
2025-09-16,30.5716761753217
2025-09-17,36.303865458194515
2025-09-18,34.393135697236914
2025-09-19,36.303865458194515
2025-09-20,43.94678450202494
2025-09-21,42.03605474106733
2025-09-22,34.393135697236914
2025-09-23,34.393135697236914
2025-09-24,32.48240593627931
2025-09-25,36.303865458194515
2025-09-26,36.303865458194515
2025-09-27,49.678973784897764
2025-09-28,53.50043330681297
2025-09-29,36.303865458194515
2025-09-30,38.21459521915212
2025-10-01,36.303865458194515
2025-10-02,40.12532498010973
2025-10-03,42.03605474106733
2025-10-04,51.589703545855365
2025-10-05,59.23262258968579
2025-10-06,38.21459521915212
2025-10-07,32.48240593627931
2025-10-08,36.303865458194515
2025-10-09,40.12532498010973
2025-10-10,43.94678450202494
2025-10-11,49.678973784897764
2025-10-12,55.41116306777058
2025-10-13,47.768244023940156
2025-10-14,45.85751426298255
2025-10-15,40.12532498010973
2025-10-16,43.94678450202494
2025-10-17,53.50043330681297
2025-10-18,61.1433523506434
2025-10-19,76.42919043830425
2025-10-20,68.78627139447383
2025-10-21,70.69700115543142
2025-10-22,84.07210948213466
2025-10-23,63.054082111601005
2025-10-24,53.50043330681297
2025-10-25,63.054082111601005
2025-10-26,76.42919043830425
2025-10-27,57.32189282872818
2025-10-28,55.41116306777058
2025-10-29,57.32189282872818
2025-10-30,53.50043330681297
2025-10-31,45.85751426298255
2025-11-01,57.32189282872818
2025-11-02,72.60773091638903
2025-11-03,57.32189282872818
2025-11-04,53.50043330681297
2025-11-05,47.768244023940156
2025-11-06,49.678973784897764
2025-11-07,63.054082111601005
2025-11-08,82.16137972117707
2025-11-09,93.6257582869227
2025-11-10,72.60773091638903
2025-11-11,80.25064996021946
2025-11-12,61.1433523506434
2025-11-13,59.23262258968579
2025-11-14,63.054082111601005
2025-11-15,76.42919043830425
2025-11-16,85.98283924309227
2025-11-17,61.1433523506434
2025-11-18,55.41116306777058
2025-11-19,51.589703545855365
2025-11-20,51.589703545855365
2025-11-21,57.32189282872818
2025-11-22,68.78627139447383
2025-11-23,82.16137972117707
2025-11-24,70.69700115543142
2025-11-25,70.69700115543142
2025-11-26,78.33992019926185
2025-11-27,91.7150285259651
2025-11-28,191.07297609576062
2025-11-29,141.39400231086285
2025-11-30,93.6257582869227
2025-12-01,93.6257582869227
2025-12-02,87.89356900404988
2025-12-03,64.96481187255861
2025-12-04,59.23262258968579
2025-12-05,61.1433523506434
2025-12-06,74.51846067734664
2025-12-07,80.25064996021946
2025-12-08,64.96481187255861
2025-12-09,59.23262258968579
2025-12-10,59.23262258968579
2025-12-11,55.88971307510086
2025-12-12,58.99976758249318
2025-12-13,84.01242086628201
2025-12-14,81.85773123936852
2025-12-15,67.01886371692986
2025-12-16,61.15445720940669
2025-12-17,53.13536107497
2025-12-18,53.73502344818735
2025-12-19,51.58033382127384
2025-12-20,64.86417409001635
2025-12-21,64.86417409001635
2025-12-22,53.73502344818735
2025-12-23,57.44474032879702
2025-12-24,58.99976758249318
2025-12-25,32.432087045008174
2025-12-26,47.87061694066418
2025-12-27,48.470279313881534
2025-12-28,49.42564419436034
2025-12-29,40.451183179444854
2025-12-30,42.00621043314101
2025-12-31,42.60587280635836
2026-01-01,42.00621043314101
2026-01-02,42.00621043314101
2026-01-03,40.451183179444854
2026-01-04,42.60587280635836
2026-01-05,33.03174941822553
2026-01-06,30.277397418094665
2026-01-07,30.877059791312018
2026-01-08,32.432087045008174
2026-01-09,32.432087045008174
2026-01-10,40.77704137877998
2026-01-11,45.5743403645188
2026-01-12,33.58109290017175
2026-01-13,32.38176815373704
2026-01-14,29.983118660867632
2026-01-15,29.983118660867632
2026-01-16,35.97974239304116
2026-01-17,43.17569087164939
2026-01-18,40.77704137877998
2026-01-19,38.37839188591057
2026-01-20,29.983118660867632
2026-01-21,31.182443407302337
2026-01-22,29.983118660867632
2026-01-23,31.182443407302337
2026-01-24,35.97974239304116
2026-01-25,37.17906713947586
2026-01-26,29.983118660867632
2026-01-27,32.38176815373704
2026-01-28,35.97974239304116
2026-01-29,35.97974239304116
2026-01-30,34.78041764660645
2026-01-31,38.37839188591057
2026-02-01,41.97636612521468
2026-02-02,32.38176815373704
2026-02-03,29.983118660867632
2026-02-04,29.983118660867632
2026-02-05,27.58446916799822
2026-02-06,29.983118660867632
2026-02-07,43.17569087164939
2026-02-08,37.17906713947586
2026-02-09,27.58446916799822
2026-02-10,31.182443407302337
2026-02-11,29.983118660867632
2026-02-12,34.78041764660645
2026-02-13,31.182443407302337
2026-02-14,34.78041764660645
2026-02-15,38.37839188591057
2026-02-16,35.97974239304116
2026-02-17,29.983118660867632
2026-02-18,31.182443407302337
2026-02-19,31.182443407302337
2026-02-20,35.97974239304116
2026-02-21,44.37501561808409
2026-02-22,40.77704137877998
2026-02-23,33.58109290017175
2026-02-24,33.58109290017175
2026-02-25,34.78041764660645
2026-02-26,33.58109290017175
2026-02-27,34.78041764660645
2026-02-28,46.7736651109535
2026-03-01,57.567587828865854
2026-03-02,38.37839188591057
2026-03-03,37.17906713947586
2026-03-04,39.57771663234527
2026-03-05,38.37839188591057
2026-03-06,39.57771663234527
2026-03-07,55.16893833599644
2026-03-08,65.96286105390878
2026-03-09,45.5743403645188
2026-03-10,41.97636612521468
2026-03-11,41.97636612521468
2026-03-12,39.57771663234527
2026-03-13,41.97636612521468
2026-03-14,55.16893833599644
2026-03-15,61.16556206816997
2026-03-16,39.57771663234527
2026-03-17,37.17906713947586
2026-03-18,37.17906713947586
2026-03-19,41.97636612521468
2026-03-20,55.16893833599644
2026-03-21,74.35813427895172
2026-03-22,81.55408275755995
2026-03-23,61.16556206816997
2026-03-24,58.76691257530056
2026-03-25,53.96961358956173
2026-03-26,51.57096409669232
2026-03-27,47.97298985738821
2026-03-28,71.95948478608231
2026-03-29,77.95610851825585
2026-03-30,61.16556206816997
2026-03-31,70.7601600396476
2026-04-01,77.95610851825585
2026-04-02,86.35138174329877
2026-04-03,91.1486807290376
2026-04-04,103.14192819338464
2026-04-05,100.74327870051523
2026-04-06,79.15543326469054
2026-04-07,75.55745902538642
2026-04-08,86.35138174329877
2026-04-09,87.55070648973349
2026-04-10,92.3480054754723
2026-04-11,111.53720141842759
2026-04-12,117.53382515060112
2026-04-13,89.9493559826029
2026-04-14,89.9493559826029
2026-04-15,89.9493559826029
2026-04-16,103.14192819338464
2026-04-17,100.74327870051523
2026-04-18,115.13517565773171
2026-04-19,99.54395395408054
2026-04-20,77.95610851825585
2026-04-21,74.35813427895172
2026-04-22,77.95610851825585
2026-04-23,69.5608352932129
2026-04-24,67.1621858003435
2026-04-25,83.95273225042936
2026-04-26,88.75003123616818
2026-04-27,65.96286105390878
2026-04-28,64.76353630747408
2026-04-29,63.56421156103938
2026-04-30,64.76353630747408
2026-05-01,59.966237321735264
2026-05-02,70.7601600396476
2026-05-03,69.5608352932129
2026-05-04,47.97298985738821
2026-05-05,47.97298985738821
2026-05-06,63.56421156103938
2026-05-07,67.1621858003435
2026-05-08,62.364886814604674
2026-05-09,79.15543326469054
2026-05-10,75.55745902538642
2026-05-11,55.16893833599644
2026-05-12,58.76691257530056
2026-05-13,85.15205699686408
2026-05-14,87.55070648973349
2026-05-15,93.547330221907
2026-05-16,106.73990243268877
2026-05-17,119.93247464347053
2026-05-18,95.94597971477641
2026-05-19,93.547330221907
2026-05-20,87.55070648973349
2026-05-21,73.15880953251701
2026-05-22,64.76353630747408
2026-05-23,80.35475801112526
2026-05-24,86.35138174329877
2026-05-25,88.75003123616818
2026-05-26,56.36826308243114
2026-05-27,49.17231460382291
2026-05-28,53.96961358956173
2026-05-29,62.364886814604674
2026-05-30,70.7601600396476
2026-05-31,77.95610851825585
