Time,msn
2024-10-03,51.01017122919834
2024-10-04,51.01017122919834
2024-10-05,30.993521759512916
2024-10-06,29.056426649543358
2024-10-07,54.2386630791476
2024-10-08,54.2386630791476
2024-10-09,56.17575818911716
2024-10-10,54.88436144913746
2024-10-11,48.42737774923893
2024-10-12,30.347823389523064
2024-10-13,29.056426649543358
2024-10-14,48.42737774923893
2024-10-15,51.01017122919834
2024-10-16,53.59296470915775
2024-10-17,53.59296470915775
2024-10-18,49.07307611922879
2024-10-19,29.702125019533213
2024-10-20,27.765029909563655
2024-10-21,52.301567969178045
2024-10-22,51.65586959918819
2024-10-23,53.59296470915775
2024-10-24,52.947266339167896
2024-10-25,49.71877448921864
2024-10-26,30.347823389523064
2024-10-27,29.056426649543358
2024-10-28,54.2386630791476
2024-10-29,52.947266339167896
2024-10-30,52.947266339167896
2024-10-31,56.82145655910701
2024-11-01,51.65586959918819
2024-11-02,30.347823389523064
2024-11-03,30.993521759512916
2024-11-04,56.17575818911716
2024-11-05,61.98704351902583
2024-11-06,64.56983699898524
2024-11-07,54.88436144913746
2024-11-08,52.301567969178045
2024-11-09,30.347823389523064
2024-11-10,28.410728279553506
2024-11-11,47.78167937924908
2024-11-12,54.2386630791476
2024-11-13,57.467154929096864
2024-11-14,51.65586959918819
2024-11-15,48.42737774923893
2024-11-16,29.056426649543358
2024-11-17,28.410728279553506
2024-11-18,50.36447285920849
2024-11-19,52.947266339167896
2024-11-20,51.65586959918819
2024-11-21,52.947266339167896
2024-11-22,47.78167937924908
2024-11-23,28.410728279553506
2024-11-24,27.765029909563655
2024-11-25,51.65586959918819
2024-11-26,46.490282639269374
2024-11-27,45.84458426927952
2024-11-28,26.473633169583948
2024-11-29,32.28491849949262
2024-11-30,27.1193315395738
2024-12-01,29.702125019533213
2024-12-02,47.135981009259226
2024-12-03,47.78167937924908
2024-12-04,51.01017122919834
2024-12-05,54.2386630791476
2024-12-06,47.78167937924908
2024-12-07,27.765029909563655
2024-12-08,32.28491849949262
2024-12-09,52.301567969178045
2024-12-10,51.65586959918819
2024-12-11,52.947266339167896
2024-12-12,53.59296470915775
2024-12-13,47.78167937924908
2024-12-14,30.347823389523064
2024-12-15,29.702125019533213
2024-12-16,53.59296470915775
2024-12-17,53.59296470915775
2024-12-18,56.17575818911716
2024-12-19,53.59296470915775
2024-12-20,52.947266339167896
2024-12-21,29.702125019533213
2024-12-22,29.702125019533213
2024-12-23,48.42737774923893
2024-12-24,36.159108719431735
2024-12-25,27.765029909563655
2024-12-26,45.84458426927952
2024-12-27,43.90748915930996
2024-12-28,29.056426649543358
2024-12-29,30.347823389523064
2024-12-30,52.947266339167896
2024-12-31,43.90748915930996
2025-01-01,33.57631523947232
2025-01-02,54.88436144913746
2025-01-03,49.07307611922879
2025-01-04,30.347823389523064
2025-01-05,33.57631523947232
2025-01-06,52.301567969178045
2025-01-07,54.2386630791476
2025-01-08,52.947266339167896
2025-01-09,56.17575818911716
2025-01-10,52.947266339167896
2025-01-11,30.347823389523064
2025-01-12,27.765029909563655
2025-01-13,53.59296470915775
2025-01-14,53.59296470915775
2025-01-15,57.467154929096864
2025-01-16,54.2386630791476
2025-01-17,51.65586959918819
2025-01-18,28.410728279553506
2025-01-19,29.702125019533213
2025-01-20,49.07307611922879
2025-01-21,56.17575818911716
2025-01-22,54.88436144913746
2025-01-23,52.947266339167896
2025-01-24,50.36447285920849
2025-01-25,30.347823389523064
2025-01-26,27.765029909563655
2025-01-27,54.2386630791476
2025-01-28,56.17575818911716
2025-01-29,58.112853299086716
2025-01-30,63.92413862899539
2025-01-31,54.2386630791476
2025-02-01,32.93061686948247
2025-02-02,30.347823389523064
2025-02-03,52.947266339167896
2025-02-04,54.88436144913746
2025-02-05,54.2386630791476
2025-02-06,56.17575818911716
2025-02-07,51.01017122919834
2025-02-08,32.28491849949262
2025-02-09,27.765029909563655
2025-02-10,55.53005981912731
2025-02-11,54.88436144913746
2025-02-12,55.53005981912731
2025-02-13,58.112853299086716
2025-02-14,52.301567969178045
2025-02-15,30.347823389523064
2025-02-16,27.765029909563655
2025-02-17,47.78167937924908
2025-02-18,60.69564677904613
2025-02-19,54.2386630791476
2025-02-20,51.65586959918819
2025-02-21,51.65586959918819
2025-02-22,29.056426649543358
2025-02-23,30.347823389523064
2025-02-24,54.2386630791476
2025-02-25,52.947266339167896
2025-02-26,54.2386630791476
2025-02-27,54.88436144913746
2025-02-28,50.36447285920849
2025-03-01,32.28491849949262
2025-03-02,29.056426649543358
2025-03-03,52.947266339167896
2025-03-04,54.88436144913746
2025-03-05,58.112853299086716
2025-03-06,56.17575818911716
2025-03-07,53.59296470915775
2025-03-08,29.702125019533213
2025-03-09,27.765029909563655
2025-03-10,53.59296470915775
2025-03-11,56.82145655910701
2025-03-12,52.947266339167896
2025-03-13,51.65586959918819
2025-03-14,51.01017122919834
2025-03-15,30.347823389523064
2025-03-16,29.702125019533213
2025-03-17,52.301567969178045
2025-03-18,51.65586959918819
2025-03-19,52.301567969178045
2025-03-20,47.78167937924908
2025-03-21,47.135981009259226
2025-03-22,31.639220129502768
2025-03-23,29.056426649543358
2025-03-24,49.07307611922879
2025-03-25,48.42737774923893
2025-03-26,55.53005981912731
2025-03-27,48.42737774923893
2025-03-28,49.71877448921864
2025-03-29,27.765029909563655
2025-03-30,26.473633169583948
2025-03-31,49.07307611922879
2025-04-01,46.490282639269374
2025-04-02,51.65586959918819
2025-04-03,53.59296470915775
2025-04-04,48.42737774923893
2025-04-05,29.056426649543358
2025-04-06,27.765029909563655
2025-04-07,54.2386630791476
2025-04-08,52.947266339167896
2025-04-09,51.01017122919834
2025-04-10,51.01017122919834
2025-04-11,50.36447285920849
2025-04-12,29.056426649543358
2025-04-13,25.182236429604245
2025-04-14,50.36447285920849
2025-04-15,51.13724015040626
2025-04-16,51.75136381876263
2025-04-17,52.365487487119
2025-04-18,38.886341484912336
2025-04-19,25.115920999344223
2025-04-20,26.34416833605696
2025-04-21,50.231841998688445
2025-04-22,48.680745476980775
2025-04-23,49.617718330332075
2025-04-24,48.38947099361933
2025-04-25,42.57108349505056
2025-04-26,27.86369015613115
2025-04-27,25.115920999344223
2025-04-28,49.908992813693516
2025-04-29,49.003594661975704
2025-04-30,47.775347325262956
2025-05-01,48.066621808624404
2025-05-02,45.02757816847604
2025-05-03,29.70606116120026
2025-05-04,27.24956648777478
2025-05-05,47.775347325262956
2025-05-06,48.38947099361933
2025-05-07,45.93297632019385
2025-05-08,52.365487487119
2025-05-09,45.31885265183748
2025-05-10,26.635442819418408
2025-05-11,25.730044667700593
2025-05-12,51.75136381876263
2025-05-13,50.845965667044815
2025-05-14,51.13724015040626
2025-05-15,49.51666217144551
2025-05-16,44.8562704376624
2025-05-17,27.379801435975754
2025-05-18,27.379801435975754
2025-05-19,52.42940700505995
2025-05-20,53.59450493850573
2025-05-21,51.84685803833706
2025-05-22,52.42940700505995
2025-05-23,42.52607457077085
2025-05-24,26.214703502529975
2025-05-25,25.63215453580709
2025-05-26,27.96235040269864
2025-05-27,50.68176010489129
2025-05-28,52.42940700505995
2025-05-29,50.68176010489129
2025-05-30,44.27372147093951
2025-05-31,26.214703502529975
2025-06-01,25.63215453580709
2025-06-02,49.51666217144551
2025-06-03,51.84685803833706
2025-06-04,48.35156423799973
2025-06-05,47.76901527127684
2025-06-06,44.8562704376624
2025-06-07,26.214703502529975
2025-06-08,26.797252469252864
2025-06-09,58.25489667228884
2025-06-10,52.42940700505995
2025-06-11,50.0992111381684
2025-06-12,51.84685803833706
2025-06-13,48.93411320472262
2025-06-14,30.875095236313083
2025-06-15,28.54489936942153
2025-06-16,53.01195597178284
2025-06-17,51.26430907161418
2025-06-18,53.59450493850573
2025-06-19,46.02136837110818
2025-06-20,39.613329737156405
2025-06-21,28.54489936942153
2025-06-22,32.62274213648175
2025-06-23,53.59450493850573
2025-06-24,52.42940700505995
2025-06-25,49.51666217144551
2025-06-26,53.01195597178284
2025-06-27,44.8562704376624
2025-06-28,27.96235040269864
2025-06-29,25.0496055690842
2025-06-30,48.35156423799973
2025-07-01,46.60391733783107
2025-07-02,46.02136837110818
2025-07-03,41.94352560404796
2025-07-04,29.12744833614442
2025-07-05,28.54489936942153
2025-07-06,27.96235040269864
2025-07-07,50.68176010489129
2025-07-08,46.60391733783107
2025-07-09,47.18646630455396
2025-07-10,47.18646630455396
2025-07-11,41.94352560404796
2025-07-12,26.797252469252864
2025-07-13,27.96235040269864
2025-07-14,48.93411320472262
2025-07-15,48.93411320472262
2025-07-16,47.18646630455396
2025-07-17,44.8562704376624
2025-07-18,42.52607457077085
2025-07-19,26.214703502529975
2025-07-20,28.54489936942153
2025-07-21,48.35156423799973
2025-07-22,51.26430907161418
2025-07-23,48.93411320472262
2025-07-24,48.35156423799973
2025-07-25,39.613329737156405
2025-07-26,26.214703502529975
2025-07-27,25.63215453580709
2025-07-28,47.18646630455396
2025-07-29,46.02136837110818
2025-07-30,47.76901527127684
2025-07-31,44.27372147093951
2025-08-01,43.10862353749374
2025-08-02,26.797252469252864
2025-08-03,27.379801435975754
2025-08-04,47.76901527127684
2025-08-05,46.02136837110818
2025-08-06,46.02136837110818
2025-08-07,44.8562704376624
2025-08-08,42.52607457077085
2025-08-09,26.214703502529975
2025-08-10,25.0496055690842
2025-08-11,48.35156423799973
2025-08-12,48.93411320472262
2025-08-13,47.76901527127684
2025-08-14,48.93411320472262
2025-08-15,44.8562704376624
2025-08-16,27.96235040269864
2025-08-17,26.797252469252864
2025-08-18,48.35156423799973
2025-08-19,49.51666217144551
2025-08-20,47.18646630455396
2025-08-21,47.76901527127684
2025-08-22,44.27372147093951
2025-08-23,26.797252469252864
2025-08-24,25.0496055690842
2025-08-25,53.01195597178284
2025-08-26,52.42940700505995
2025-08-27,52.42940700505995
2025-08-28,53.01195597178284
2025-08-29,41.94352560404796
2025-08-30,25.63215453580709
2025-08-31,25.63215453580709
2025-09-01,28.54489936942153
2025-09-02,49.51666217144551
2025-09-03,50.68176010489129
2025-09-04,48.35156423799973
2025-09-05,47.18646630455396
2025-09-06,24.46705660236131
2025-09-07,24.46705660236131
2025-09-08,47.76901527127684
2025-09-09,48.93411320472262
2025-09-10,52.42940700505995
2025-09-11,56.50724977212017
2025-09-12,54.17705390522862
2025-09-13,27.379801435975754
2025-09-14,25.63215453580709
2025-09-15,48.93411320472262
2025-09-16,50.0992111381684
2025-09-17,48.93411320472262
2025-09-18,50.68176010489129
2025-09-19,47.76901527127684
2025-09-20,25.63215453580709
2025-09-21,25.63215453580709
2025-09-22,50.68176010489129
2025-09-23,51.84685803833706
2025-09-24,48.93411320472262
2025-09-25,48.35156423799973
2025-09-26,46.02136837110818
2025-09-27,26.214703502529975
2025-09-28,27.379801435975754
2025-09-29,51.84685803833706
2025-09-30,51.26430907161418
2025-10-01,51.84685803833706
2025-10-02,48.93411320472262
2025-10-03,42.52607457077085
2025-10-04,27.379801435975754
2025-10-05,23.88450763563842
2025-10-06,47.18646630455396
2025-10-07,46.02136837110818
2025-10-08,48.93411320472262
2025-10-09,50.68176010489129
2025-10-10,43.10862353749374
2025-10-11,26.797252469252864
2025-10-12,25.63215453580709
2025-10-13,44.27372147093951
2025-10-14,47.76901527127684
2025-10-15,48.35156423799973
2025-10-16,47.76901527127684
2025-10-17,47.18646630455396
2025-10-18,25.63215453580709
2025-10-19,25.0496055690842
2025-10-20,51.26430907161418
2025-10-21,50.0992111381684
2025-10-22,51.26430907161418
2025-10-23,48.93411320472262
2025-10-24,47.18646630455396
2025-10-25,27.379801435975754
2025-10-26,25.63215453580709
2025-10-27,49.51666217144551
2025-10-28,51.84685803833706
2025-10-29,54.17705390522862
2025-10-30,51.26430907161418
2025-10-31,45.43881940438529
2025-11-01,27.379801435975754
2025-11-02,25.0496055690842
2025-11-03,48.35156423799973
2025-11-04,45.43881940438529
2025-11-05,51.26430907161418
2025-11-06,50.68176010489129
2025-11-07,50.68176010489129
2025-11-08,29.12744833614442
2025-11-09,25.0496055690842
2025-11-10,49.51666217144551
2025-11-11,46.02136837110818
2025-11-12,51.26430907161418
2025-11-13,54.75960287195151
2025-11-14,48.93411320472262
2025-11-15,26.214703502529975
2025-11-16,27.96235040269864
2025-11-17,50.68176010489129
2025-11-18,51.84685803833706
2025-11-19,51.26430907161418
2025-11-20,51.84685803833706
2025-11-21,49.51666217144551
2025-11-22,26.797252469252864
2025-11-23,25.0496055690842
2025-11-24,46.02136837110818
2025-11-25,48.35156423799973
2025-11-26,39.613329737156405
2025-11-27,24.46705660236131
2025-11-28,26.797252469252864
2025-11-29,27.379801435975754
2025-11-30,25.63215453580709
2025-12-01,44.27372147093951
2025-12-02,48.35156423799973
2025-12-03,44.8562704376624
2025-12-04,46.02136837110818
2025-12-05,46.02136837110818
2025-12-06,28.54489936942153
2025-12-07,25.0496055690842
2025-12-08,49.51666217144551
2025-12-09,50.68176010489129
2025-12-10,50.0992111381684
2025-12-11,47.60097230010678
2025-12-12,51.25684049511773
2025-12-13,25.628420247558864
2025-12-14,25.628420247558864
2025-12-15,51.25684049511773
2025-12-16,52.94847307156304
2025-12-17,54.34883116464691
2025-12-18,52.94847307156304
2025-12-19,49.56520791867242
2025-12-20,27.320052824004176
2025-12-21,24.500665196595325
2025-12-22,40.27056446884377
2025-12-23,40.561838952205214
2025-12-24,30.975921019015125
2025-12-25,23.372910145631785
2025-12-26,30.975921019015125
2025-12-27,26.192297773040636
2025-12-28,25.064542722077096
2025-12-29,39.706686943362
2025-12-30,37.45117684143492
2025-12-31,36.05081874835105
2026-01-01,23.936787671113557
2026-01-02,32.66755359546043
2026-01-03,27.320052824004176
2026-01-04,25.064542722077096
2026-01-05,42.52607457077085
2026-01-06,45.909339723661475
2026-01-07,43.65382962173439
2026-01-08,45.61806524030003
2026-01-09,47.30969781674534
2026-01-10,26.169892043551293
2026-01-11,26.169892043551293
2026-01-12,47.43292932893672
2026-01-13,49.61375366589933
2026-01-14,45.252104991974115
2026-01-15,46.88772324469607
2026-01-16,47.43292932893672
2026-01-17,26.169892043551293
2026-01-18,24.53427379082934
2026-01-19,35.98360155988303
2026-01-20,48.52334149741802
2026-01-21,50.70416583438063
2026-01-22,47.43292932893672
2026-01-23,43.61648673925216
2026-01-24,27.80551029627325
2026-01-25,28.895922464754555
2026-01-26,41.980868486530206
2026-01-27,46.342517160455415
2026-01-28,47.43292932893672
2026-01-29,46.88772324469607
2026-01-30,46.88772324469607
2026-01-31,26.169892043551293
2026-02-01,25.624685959310643
2026-02-02,44.70689890773346
2026-02-03,46.342517160455415
2026-02-04,46.88772324469607
2026-02-05,45.79731107621477
2026-02-06,46.88772324469607
2026-02-07,26.715098127791947
2026-02-08,23.98906770658869
2026-02-09,43.61648673925216
2026-02-10,49.06854758165868
2026-02-11,50.158959750139985
2026-02-12,50.158959750139985
2026-02-13,46.342517160455415
2026-02-14,27.260304212032597
2026-02-15,23.98906770658869
2026-02-16,37.61921981260499
2026-02-17,43.61648673925216
2026-02-18,46.88772324469607
2026-02-19,45.252104991974115
2026-02-20,47.97813541317738
2026-02-21,25.079479875069993
2026-02-22,26.715098127791947
2026-02-23,46.342517160455415
2026-02-24,49.61375366589933
2026-02-25,47.43292932893672
2026-02-26,45.79731107621477
2026-02-27,45.252104991974115
2026-02-28,28.895922464754555
2026-03-01,29.441128548995206
2026-03-02,48.52334149741802
2026-03-03,51.249371918621286
2026-03-04,49.06854758165868
2026-03-05,51.249371918621286
2026-03-06,49.06854758165868
2026-03-07,28.3507163805139
2026-03-08,27.260304212032597
2026-03-09,50.158959750139985
2026-03-10,51.249371918621286
2026-03-11,49.61375366589933
2026-03-12,50.158959750139985
2026-03-13,51.249371918621286
2026-03-14,28.895922464754555
2026-03-15,26.715098127791947
2026-03-16,47.43292932893672
2026-03-17,46.88772324469607
2026-03-18,44.16169282349281
2026-03-19,47.97813541317738
2026-03-20,42.52607457077085
2026-03-21,27.80551029627325
2026-03-22,27.260304212032597
2026-03-23,48.52334149741802
2026-03-24,47.97813541317738
2026-03-25,48.52334149741802
2026-03-26,46.88772324469607
2026-03-27,47.43292932893672
2026-03-28,26.169892043551293
2026-03-29,25.079479875069993
2026-03-30,44.70689890773346
2026-03-31,44.70689890773346
2026-04-01,44.70689890773346
2026-04-02,46.88772324469607
2026-04-03,36.52880764412368
2026-04-04,28.895922464754555
2026-04-05,23.98906770658869
2026-04-06,43.071280655011506
2026-04-07,47.43292932893672
2026-04-08,45.79731107621477
2026-04-09,44.16169282349281
2026-04-10,42.52607457077085
2026-04-11,25.079479875069993
2026-04-12,24.53427379082934
2026-04-13,45.79731107621477
2026-04-14,45.79731107621477
2026-04-15,44.16169282349281
2026-04-16,46.88772324469607
2026-04-17,43.61648673925216
2026-04-18,24.53427379082934
2026-04-19,23.98906770658869
2026-04-20,45.79731107621477
2026-04-21,47.97813541317738
2026-04-22,44.16169282349281
2026-04-23,41.43566240228955
2026-04-24,43.071280655011506
2026-04-25,24.53427379082934
2026-04-26,27.260304212032597
2026-04-27,49.06854758165868
2026-04-28,48.52334149741802
2026-04-29,45.252104991974115
2026-04-30,45.252104991974115
2026-05-01,41.980868486530206
2026-05-02,25.079479875069993
2026-05-03,22.898655538107384
2026-05-04,43.61648673925216
2026-05-05,45.79731107621477
2026-05-06,46.342517160455415
2026-05-07,46.342517160455415
2026-05-08,43.61648673925216
2026-05-09,25.079479875069993
2026-05-10,23.98906770658869
2026-05-11,45.79731107621477
2026-05-12,43.61648673925216
2026-05-13,44.16169282349281
2026-05-14,44.16169282349281
2026-05-15,41.980868486530206
2026-05-16,23.98906770658869
2026-05-17,24.53427379082934
2026-05-18,43.61648673925216
2026-05-19,47.43292932893672
2026-05-20,46.342517160455415
2026-05-21,44.70689890773346
2026-05-22,43.071280655011506
2026-05-23,25.079479875069993
2026-05-24,23.443861622348035
2026-05-25,24.53427379082934
2026-05-26,40.8904563180489
2026-05-27,41.980868486530206
2026-05-28,42.52607457077085
2026-05-29,38.70963198108629
2026-05-30,25.079479875069993
2026-05-31,22.898655538107384
