Time,gabby_thomas
2024-03-21,0.0
2024-03-22,0.0
2024-03-23,0.0
2024-03-24,0.0
2024-03-25,0.0
2024-03-26,0.0
2024-03-27,0.0
2024-03-28,0.0
2024-03-29,0.0
2024-03-30,0.0
2024-03-31,0.0
2024-04-01,0.0
2024-04-02,0.0
2024-04-03,0.0
2024-04-04,0.0
2024-04-05,0.0
2024-04-06,0.0
2024-04-07,0.0
2024-04-08,0.0
2024-04-09,0.0
2024-04-10,0.0
2024-04-11,0.0
2024-04-12,0.0
2024-04-13,0.0
2024-04-14,0.0
2024-04-15,0.0
2024-04-16,0.0
2024-04-17,0.0
2024-04-18,0.0
2024-04-19,0.0
2024-04-20,0.0
2024-04-21,0.0
2024-04-22,0.0
2024-04-23,0.0
2024-04-24,0.0
2024-04-25,0.0
2024-04-26,0.0
2024-04-27,0.0
2024-04-28,0.0
2024-04-29,0.0
2024-04-30,0.0
2024-05-01,0.0
2024-05-02,0.0
2024-05-03,0.0
2024-05-04,0.0
2024-05-05,0.0
2024-05-06,0.0
2024-05-07,0.0
2024-05-08,0.0
2024-05-09,0.0
2024-05-10,0.0
2024-05-11,0.0
2024-05-12,0.0
2024-05-13,0.0
2024-05-14,0.0
2024-05-15,0.0
2024-05-16,0.0
2024-05-17,0.0
2024-05-18,0.0
2024-05-19,0.0
2024-05-20,0.0
2024-05-21,0.0
2024-05-22,0.0
2024-05-23,0.0
2024-05-24,0.0
2024-05-25,0.0
2024-05-26,0.0
2024-05-27,0.0
2024-05-28,0.0
2024-05-29,0.0
2024-05-30,0.0
2024-05-31,0.0
2024-06-01,0.0
2024-06-02,0.0
2024-06-03,0.0
2024-06-04,0.0
2024-06-05,0.0
2024-06-06,0.0
2024-06-07,0.0
2024-06-08,0.0
2024-06-09,1.0
2024-06-10,0.0
2024-06-11,0.0
2024-06-12,0.0
2024-06-13,0.0
2024-06-14,0.0
2024-06-15,0.0
2024-06-16,0.0
2024-06-17,0.0
2024-06-18,0.0
2024-06-19,0.0
2024-06-20,0.0
2024-06-21,0.0
2024-06-22,1.0
2024-06-23,1.0
2024-06-24,2.0
2024-06-25,1.0
2024-06-26,0.0
2024-06-27,0.0
2024-06-28,3.0
2024-06-29,9.0
2024-06-30,11.0
2024-07-01,3.0
2024-07-02,1.0
2024-07-03,2.0
2024-07-04,3.0
2024-07-05,2.0
2024-07-06,2.0
2024-07-07,3.0
2024-07-08,2.0
2024-07-09,1.0
2024-07-10,1.0
2024-07-11,1.0
2024-07-12,1.0
2024-07-13,1.0
2024-07-14,1.0
2024-07-15,1.0
2024-07-16,1.0
2024-07-17,1.0
2024-07-18,1.0
2024-07-19,1.0
2024-07-20,1.0
2024-07-21,1.0
2024-07-22,1.0
2024-07-23,1.0
2024-07-24,1.0
2024-07-25,1.0
2024-07-26,1.0
2024-07-27,2.0
2024-07-28,3.0
2024-07-29,2.0
2024-07-30,2.0
2024-07-31,1.0
2024-08-01,1.0
2024-08-02,2.0
2024-08-03,4.0
2024-08-04,10.0
2024-08-05,21.0
2024-08-06,79.0
2024-08-07,100.0
2024-08-08,28.0
2024-08-09,22.0
2024-08-10,29.0
2024-08-11,24.0
2024-08-12,9.0
2024-08-13,10.0
2024-08-14,9.0
2024-08-15,5.0
2024-08-16,3.0
2024-08-17,3.0
2024-08-18,2.11
2024-08-19,1.1749999999999998
2024-08-20,1.145
2024-08-21,0.98
2024-08-22,1.0699999999999998
2024-08-23,1.25
2024-08-24,1.04
2024-08-25,0.935
2024-08-26,0.83
2024-08-27,0.255
2024-08-28,0.8
2024-08-29,3.0
2024-08-30,1.1749999999999998
2024-08-31,1.16
2024-09-01,0.86
2024-09-02,0.77
2024-09-03,0.22499999999999998
2024-09-04,0.24
2024-09-05,0.105
2024-09-06,0.18
2024-09-07,0.8
2024-09-08,0.195
2024-09-09,0.21
2024-09-10,0.195
2024-09-11,0.135
2024-09-12,0.255
2024-09-13,0.135
2024-09-14,0.21
2024-09-15,0.7849999999999999
2024-09-16,0.105
2024-09-17,0.27
2024-09-18,0.32999999999999996
2024-09-19,0.21
2024-09-20,0.21
2024-09-21,0.32999999999999996
2024-09-22,0.36
2024-09-23,0.27
2024-09-24,0.27
2024-09-25,0.42
2024-09-26,0.3
2024-09-27,0.36
2024-09-28,0.27
2024-09-29,0.0
2024-09-30,0.27
2024-10-01,0.15
2024-10-02,0.27
2024-10-03,0.0
2024-10-04,0.21
2024-10-05,0.21
2024-10-06,0.24
2024-10-07,0.24
2024-10-08,0.18
2024-10-09,0.15
2024-10-10,0.0
2024-10-11,0.3
2024-10-12,0.39
2024-10-13,0.21
2024-10-14,0.24
2024-10-15,0.0
2024-10-16,0.21
2024-10-17,0.0
2024-10-18,0.0
2024-10-19,1.8299999999999998
2024-10-20,0.69
2024-10-21,0.39
2024-10-22,0.27
2024-10-23,0.24
2024-10-24,0.0
2024-10-25,0.18
2024-10-26,0.18
2024-10-27,0.21
2024-10-28,0.0
2024-10-29,0.0
2024-10-30,0.0
2024-10-31,0.0
2024-11-01,0.21
2024-11-02,0.0
2024-11-03,0.6
2024-11-04,0.32999999999999996
2024-11-05,0.51
2024-11-06,0.15
2024-11-07,0.32999999999999996
2024-11-08,0.69
2024-11-09,0.39
2024-11-10,0.21
2024-11-11,0.21
2024-11-12,0.27
2024-11-13,0.21
2024-11-14,0.51
2024-11-15,0.42
2024-11-16,0.57
2024-11-17,0.54
2024-11-18,0.54
2024-11-19,0.39
2024-11-20,0.3
2024-11-21,0.48
2024-11-22,0.3
2024-11-23,0.51
2024-11-24,0.51
2024-11-25,0.27
2024-11-26,0.27
2024-11-27,0.32999999999999996
2024-11-28,0.27
2024-11-29,0.24
2024-11-30,0.0
2024-12-01,0.0
2024-12-02,0.27
2024-12-03,0.21
2024-12-04,0.24
2024-12-05,0.27
2024-12-06,0.27
2024-12-07,0.0
2024-12-08,0.27
2024-12-09,0.0
2024-12-10,0.21
2024-12-11,0.18
2024-12-12,0.18
2024-12-13,0.15
2024-12-14,0.39
2024-12-15,0.39
2024-12-16,0.0
2024-12-17,0.21
2024-12-18,0.0
2024-12-19,0.0
2024-12-20,0.0
2024-12-21,0.0
2024-12-22,0.0
2024-12-23,0.0
2024-12-24,0.21
2024-12-25,0.0
2024-12-26,0.27
2024-12-27,0.0
2024-12-28,0.0
2024-12-29,0.0
2024-12-30,0.0
2024-12-31,0.0
2025-01-01,0.0
2025-01-02,0.0
2025-01-03,0.15
2025-01-04,0.0
2025-01-05,0.0
2025-01-06,0.0
2025-01-07,0.36
2025-01-08,0.27
2025-01-09,0.24
2025-01-10,0.21
2025-01-11,0.0
2025-01-12,0.21
2025-01-13,0.24
2025-01-14,0.0
2025-01-15,0.0
2025-01-16,0.0
2025-01-17,0.0
2025-01-18,0.0
2025-01-19,0.21
2025-01-20,0.18
2025-01-21,0.18
2025-01-22,0.0
2025-01-23,0.21
2025-01-24,0.27
2025-01-25,0.18
2025-01-26,0.24
2025-01-27,0.51
2025-01-28,0.57
2025-01-29,0.32999999999999996
2025-01-30,1.68
2025-01-31,0.87
2025-02-01,0.75
2025-02-02,0.63
2025-02-03,0.54
2025-02-04,0.39
2025-02-05,0.36
2025-02-06,0.27
2025-02-07,0.18
2025-02-08,0.24
2025-02-09,0.24
2025-02-10,0.21
2025-02-11,0.0
2025-02-12,0.18
2025-02-13,0.21
2025-02-14,0.24
2025-02-15,0.24
2025-02-16,0.0
2025-02-17,0.36
2025-02-18,0.3
2025-02-19,0.3
2025-02-20,0.21
2025-02-21,0.18
2025-02-22,0.0
2025-02-23,0.18
2025-02-24,0.27
2025-02-25,0.32999999999999996
2025-02-26,0.3
2025-02-27,0.15
2025-02-28,0.18
2025-03-01,0.0
2025-03-02,0.0
2025-03-03,0.3
2025-03-04,0.18
2025-03-05,0.21
2025-03-06,0.15
2025-03-07,0.21
2025-03-08,0.0
2025-03-09,0.27
2025-03-10,0.27
2025-03-11,0.0
2025-03-12,0.3
2025-03-13,0.0
2025-03-14,0.21
2025-03-15,0.0
2025-03-16,0.21
2025-03-17,0.18
2025-03-18,0.0
2025-03-19,0.18
2025-03-20,0.15
2025-03-21,0.18
2025-03-22,0.27
2025-03-23,0.0
2025-03-24,0.21
2025-03-25,0.57
2025-03-26,0.63
2025-03-27,0.27
2025-03-28,0.27
2025-03-29,0.36
2025-03-30,0.42
2025-03-31,0.3
2025-04-01,0.27
2025-04-02,0.15
2025-04-03,0.36
2025-04-04,0.24
2025-04-05,0.8099999999999999
2025-04-06,1.38
2025-04-07,0.51
2025-04-08,0.27
2025-04-09,0.27
2025-04-10,0.27
2025-04-11,0.42
2025-04-12,0.24
2025-04-13,0.0
2025-04-14,0.15
2025-04-15,0.0
2025-04-16,0.24429906542056073
2025-04-17,0.18158878504672896
2025-04-18,0.0
2025-04-19,0.0
2025-04-20,0.2658411214953271
2025-04-21,0.24429906542056073
2025-04-22,0.24429906542056073
2025-04-23,0.4408878504672897
2025-04-24,0.5035981308411215
2025-04-25,0.18158878504672896
2025-04-26,0.0
2025-04-27,0.30046728971962616
2025-04-28,0.20967289719626167
2025-04-29,0.20967289719626167
2025-04-30,0.20967289719626167
2025-05-01,0.15350467289719627
2025-05-02,0.18158878504672896
2025-05-03,0.4539719626168224
2025-05-04,0.6009345794392523
2025-05-05,0.2658411214953271
2025-05-06,0.4408878504672897
2025-05-07,0.20313084112149532
2025-05-08,0.1750467289719626
2025-05-09,0.0
2025-05-10,0.5447663551401869
2025-05-11,0.20967289719626167
2025-05-12,0.0
2025-05-13,0.27892523364485977
2025-05-14,0.2658411214953271
2025-05-15,0.2616822429906542
2025-05-16,0.18317757009345792
2025-05-17,0.32710280373831774
2025-05-18,0.49719626168224296
2025-05-19,0.18317757009345792
2025-05-20,0.22242990654205605
2025-05-21,0.0
2025-05-22,0.0
2025-05-23,0.2878504672897196
2025-05-24,0.23551401869158878
2025-05-25,0.2616822429906542
2025-05-26,0.405607476635514
2025-05-27,0.0
2025-05-28,0.18317757009345792
2025-05-29,0.22242990654205605
2025-05-30,0.24859813084112148
2025-05-31,0.405607476635514
