Time,us_bank
2024-09-23,67.17697974062887
2024-09-24,63.73200642059662
2024-09-25,63.73200642059662
2024-09-26,65.45449308061275
2024-09-27,63.73200642059662
2024-09-28,60.28703310056437
2024-09-29,42.20092317039506
2024-09-30,69.76070973065306
2024-10-01,72.34443972067724
2024-10-02,69.76070973065306
2024-10-03,72.34443972067724
2024-10-04,78.37314303073369
2024-10-05,55.98081645052406
2024-10-06,38.75594985036281
2024-10-07,75.78941304070949
2024-10-08,62.009519760580496
2024-10-09,63.73200642059662
2024-10-10,62.870763090588554
2024-10-11,74.92816971070143
2024-10-12,55.98081645052406
2024-10-13,37.894706520354745
2024-10-14,68.899466400645
2024-10-15,72.34443972067724
2024-10-16,67.17697974062887
2024-10-17,64.59324975060468
2024-10-18,68.03822307063693
2024-10-19,54.25832979050793
2024-10-20,43.92340983041118
2024-10-21,66.3157364106208
2024-10-22,62.009519760580496
2024-10-23,62.009519760580496
2024-10-24,57.70330311054018
2024-10-25,63.73200642059662
2024-10-26,48.22962648045149
2024-10-27,37.894706520354745
2024-10-28,64.59324975060468
2024-10-29,65.45449308061275
2024-10-30,62.870763090588554
2024-10-31,66.3157364106208
2024-11-01,86.12433300080625
2024-11-02,60.28703310056437
2024-11-03,55.119573120515994
2024-11-04,74.06692638069337
2024-11-05,62.009519760580496
2024-11-06,48.22962648045149
2024-11-07,63.73200642059662
2024-11-08,71.48319639066918
2024-11-09,54.25832979050793
2024-11-10,42.20092317039506
2024-11-11,62.870763090588554
2024-11-12,64.59324975060468
2024-11-13,75.78941304070949
2024-11-14,68.899466400645
2024-11-15,67.17697974062887
2024-11-16,55.98081645052406
2024-11-17,37.894706520354745
2024-11-18,62.870763090588554
2024-11-19,62.009519760580496
2024-11-20,62.009519760580496
2024-11-21,59.42578977055631
2024-11-22,63.73200642059662
2024-11-23,52.535843130491806
2024-11-24,37.03346319034669
2024-11-25,66.3157364106208
2024-11-26,66.3157364106208
2024-11-27,65.45449308061275
2024-11-28,38.75594985036281
2024-11-29,65.45449308061275
2024-11-30,56.84205978053212
2024-12-01,53.39708646049987
2024-12-02,73.20568305068531
2024-12-03,76.65065637071756
2024-12-04,76.65065637071756
2024-12-05,60.28703310056437
2024-12-06,69.76070973065306
2024-12-07,55.98081645052406
2024-12-08,44.784653160419246
2024-12-09,59.42578977055631
2024-12-10,62.870763090588554
2024-12-11,64.59324975060468
2024-12-12,65.45449308061275
2024-12-13,67.17697974062887
2024-12-14,58.56454644054824
2024-12-15,38.75594985036281
2024-12-16,67.17697974062887
2024-12-17,69.76070973065306
2024-12-18,64.59324975060468
2024-12-19,68.03822307063693
2024-12-20,71.48319639066918
2024-12-21,57.70330311054018
2024-12-22,37.03346319034669
2024-12-23,74.92816971070143
2024-12-24,69.76070973065306
2024-12-25,32.727246540306375
2024-12-26,65.45449308061275
2024-12-27,83.54060301078205
2024-12-28,59.42578977055631
2024-12-29,54.25832979050793
2024-12-30,74.06692638069337
2024-12-31,81.81811635076593
2025-01-01,49.95211314046762
2025-01-02,72.34443972067724
2025-01-03,75.78941304070949
2025-01-04,68.03822307063693
2025-01-05,43.92340983041118
2025-01-06,67.17697974062887
2025-01-07,68.899466400645
2025-01-08,68.03822307063693
2025-01-09,62.009519760580496
2025-01-10,67.17697974062887
2025-01-11,56.84205978053212
2025-01-12,39.61719318037087
2025-01-13,68.899466400645
2025-01-14,70.62195306066111
2025-01-15,74.06692638069337
2025-01-16,65.45449308061275
2025-01-17,68.899466400645
2025-01-18,57.70330311054018
2025-01-19,37.03346319034669
2025-01-20,49.95211314046762
2025-01-21,66.3157364106208
2025-01-22,71.48319639066918
2025-01-23,62.870763090588554
2025-01-24,66.3157364106208
2025-01-25,55.119573120515994
2025-01-26,37.894706520354745
2025-01-27,56.84205978053212
2025-01-28,72.34443972067724
2025-01-29,71.48319639066918
2025-01-30,65.45449308061275
2025-01-31,76.65065637071756
2025-02-01,66.3157364106208
2025-02-02,47.368383150443435
2025-02-03,68.03822307063693
2025-02-04,69.76070973065306
2025-02-05,68.03822307063693
2025-02-06,67.17697974062887
2025-02-07,70.62195306066111
2025-02-08,58.56454644054824
2025-02-09,48.22962648045149
2025-02-10,65.45449308061275
2025-02-11,66.3157364106208
2025-02-12,63.73200642059662
2025-02-13,60.28703310056437
2025-02-14,66.3157364106208
2025-02-15,57.70330311054018
2025-02-16,40.478436510378934
2025-02-17,58.56454644054824
2025-02-18,68.899466400645
2025-02-19,69.76070973065306
2025-02-20,72.34443972067724
2025-02-21,72.34443972067724
2025-02-22,65.45449308061275
2025-02-23,44.784653160419246
2025-02-24,68.899466400645
2025-02-25,67.17697974062887
2025-02-26,67.17697974062887
2025-02-27,69.76070973065306
2025-02-28,78.37314303073369
2025-03-01,70.62195306066111
2025-03-02,47.368383150443435
2025-03-03,72.34443972067724
2025-03-04,70.62195306066111
2025-03-05,68.899466400645
2025-03-06,68.899466400645
2025-03-07,69.76070973065306
2025-03-08,59.42578977055631
2025-03-09,41.33967984038699
2025-03-10,68.03822307063693
2025-03-11,65.45449308061275
2025-03-12,66.3157364106208
2025-03-13,67.17697974062887
2025-03-14,65.45449308061275
2025-03-15,58.56454644054824
2025-03-16,42.20092317039506
2025-03-17,63.73200642059662
2025-03-18,63.73200642059662
2025-03-19,67.17697974062887
2025-03-20,61.14827643057243
2025-03-21,63.73200642059662
2025-03-22,55.98081645052406
2025-03-23,38.75594985036281
2025-03-24,65.45449308061275
2025-03-25,65.45449308061275
2025-03-26,72.34443972067724
2025-03-27,64.59324975060468
2025-03-28,68.899466400645
2025-03-29,55.98081645052406
2025-03-30,49.95211314046762
2025-03-31,77.51189970072562
2025-04-01,73.20568305068531
2025-04-02,66.3157364106208
2025-04-03,70.62195306066111
2025-04-04,77.51189970072562
2025-04-05,60.28703310056437
2025-04-06,43.06216650040312
2025-04-07,68.03822307063693
2025-04-08,65.45449308061275
2025-04-09,68.03822307063693
2025-04-10,75.78941304070949
2025-04-11,76.65065637071756
2025-04-12,58.56454644054824
2025-04-13,43.92340983041118
2025-04-14,68.899466400645
2025-04-15,72.5098368435924
2025-04-16,78.45464148114108
2025-04-17,70.47641232057615
2025-04-18,70.47641232057615
2025-04-19,62.06756149500718
2025-04-20,41.18301079783676
2025-04-21,65.54831994453559
2025-04-22,68.44298779755991
2025-04-23,60.03413697199093
2025-04-24,64.53160768302746
2025-04-25,59.60351530698691
2025-04-26,49.161239958401694
2025-04-27,35.23820616028807
2025-04-28,63.0842737565153
2025-04-29,61.05084923349906
2025-04-30,64.53160768302746
2025-05-01,68.01236613255587
2025-05-02,73.95717077010455
2025-05-03,58.586803045478774
2025-05-04,41.18301079783676
2025-05-05,62.06756149500718
2025-05-06,69.02907839406399
2025-05-07,63.51489542151934
2025-05-08,59.60351530698691
2025-05-09,65.54831994453559
2025-05-10,52.64199840793009
2025-05-11,37.70225234830835
2025-05-12,64.10098601802343
2025-05-13,63.51489542151934
2025-05-14,69.02907839406399
2025-05-15,62.12560322943387
2025-05-16,69.15869038748299
2025-05-17,53.920334878376565
2025-05-18,39.85416056227833
2025-05-19,65.64214680845843
2025-05-20,73.84741515951573
2025-05-21,73.84741515951573
2025-05-22,60.953422036425685
2025-05-23,65.64214680845843
2025-05-24,50.40379129935201
2025-05-25,33.9932545972374
2025-05-26,41.026341755286516
2025-05-27,64.46996561545025
2025-05-28,70.33087158049118
2025-05-29,75.01959635252392
2025-05-30,73.84741515951573
2025-05-31,59.7812408434175
2025-06-01,44.54288533431108
2025-06-02,69.15869038748299
2025-06-03,89.08577066862216
2025-06-04,67.9865091944748
2025-06-05,69.15869038748299
2025-06-06,69.15869038748299
2025-06-07,55.09251607138475
2025-06-08,41.026341755286516
2025-06-09,70.33087158049118
2025-06-10,70.33087158049118
2025-06-11,73.84741515951573
2025-06-12,69.15869038748299
2025-06-13,72.67523396650755
2025-06-14,63.29778442244206
2025-06-15,43.37070414130289
2025-06-16,71.50305277349936
2025-06-17,73.84741515951573
2025-06-18,73.84741515951573
2025-06-19,66.81432800146662
2025-06-20,76.1917775455321
2025-06-21,55.09251607138475
2025-06-22,42.1985229482947
2025-06-23,69.15869038748299
2025-06-24,71.50305277349936
2025-06-25,67.9865091944748
2025-06-26,72.67523396650755
2025-06-27,76.1917775455321
2025-06-28,59.7812408434175
2025-06-29,53.920334878376565
2025-06-30,76.1917775455321
2025-07-01,87.91358947561397
2025-07-02,77.36395873854029
2025-07-03,84.3970458965894
2025-07-04,53.920334878376565
2025-07-05,53.920334878376565
2025-07-06,44.54288533431108
2025-07-07,75.01959635252392
2025-07-08,73.84741515951573
2025-07-09,75.01959635252392
2025-07-10,78.53613993154848
2025-07-11,76.1917775455321
2025-07-12,62.12560322943387
2025-07-13,42.1985229482947
2025-07-14,78.53613993154848
2025-07-15,84.3970458965894
2025-07-16,80.88050231756485
2025-07-17,82.05268351057303
2025-07-18,72.67523396650755
2025-07-19,85.56922708959759
2025-07-20,58.609059650409314
2025-07-21,83.22486470358122
2025-07-22,78.53613993154848
2025-07-23,79.70832112455666
2025-07-24,80.88050231756485
2025-07-25,85.56922708959759
2025-07-26,67.9865091944748
2025-07-27,55.09251607138475
2025-07-28,76.1917775455321
2025-07-29,98.46322021268765
2025-07-30,117.21811930081863
2025-07-31,111.35721333577769
2025-08-01,112.52939452878587
2025-08-02,67.9865091944748
2025-08-03,48.05942891333564
2025-08-04,75.01959635252392
2025-08-05,86.74140828260578
2025-08-06,85.56922708959759
2025-08-07,78.53613993154848
2025-08-08,82.05268351057303
2025-08-09,71.50305277349936
2025-08-10,52.74815368536838
2025-08-11,76.1917775455321
2025-08-12,72.67523396650755
2025-08-13,70.33087158049118
2025-08-14,70.33087158049118
2025-08-15,78.53613993154848
2025-08-16,64.46996561545025
2025-08-17,42.1985229482947
2025-08-18,71.50305277349936
2025-08-19,67.9865091944748
2025-08-20,71.50305277349936
2025-08-21,71.50305277349936
2025-08-22,67.9865091944748
2025-08-23,55.09251607138475
2025-08-24,39.85416056227833
2025-08-25,71.50305277349936
2025-08-26,71.50305277349936
2025-08-27,65.64214680845843
2025-08-28,73.84741515951573
2025-08-29,75.01959635252392
2025-08-30,60.953422036425685
2025-08-31,43.37070414130289
2025-09-01,53.920334878376565
2025-09-02,77.36395873854029
2025-09-03,77.36395873854029
2025-09-04,72.67523396650755
2025-09-05,75.01959635252392
2025-09-06,58.609059650409314
2025-09-07,44.54288533431108
2025-09-08,71.50305277349936
2025-09-09,69.15869038748299
2025-09-10,65.64214680845843
2025-09-11,64.46996561545025
2025-09-12,64.46996561545025
2025-09-13,53.920334878376565
2025-09-14,44.54288533431108
2025-09-15,79.70832112455666
2025-09-16,72.67523396650755
2025-09-17,79.70832112455666
2025-09-18,69.15869038748299
2025-09-19,75.01959635252392
2025-09-20,64.46996561545025
2025-09-21,53.920334878376565
2025-09-22,78.53613993154848
2025-09-23,73.84741515951573
2025-09-24,72.67523396650755
2025-09-25,67.9865091944748
2025-09-26,77.36395873854029
2025-09-27,64.46996561545025
2025-09-28,48.05942891333564
2025-09-29,77.36395873854029
2025-09-30,78.53613993154848
2025-10-01,80.88050231756485
2025-10-02,75.01959635252392
2025-10-03,82.05268351057303
2025-10-04,58.609059650409314
2025-10-05,41.026341755286516
2025-10-06,70.33087158049118
2025-10-07,72.67523396650755
2025-10-08,73.84741515951573
2025-10-09,69.15869038748299
2025-10-10,83.22486470358122
2025-10-11,57.43687845740113
2025-10-12,44.54288533431108
2025-10-13,72.67523396650755
2025-10-14,70.33087158049118
2025-10-15,100.80758259870402
2025-10-16,72.67523396650755
2025-10-17,76.1917775455321
2025-10-18,59.7812408434175
2025-10-19,48.05942891333564
2025-10-20,70.33087158049118
2025-10-21,70.33087158049118
2025-10-22,75.01959635252392
2025-10-23,67.9865091944748
2025-10-24,69.15869038748299
2025-10-25,52.74815368536838
2025-10-26,42.1985229482947
2025-10-27,64.46996561545025
2025-10-28,67.9865091944748
2025-10-29,70.33087158049118
2025-10-30,83.22486470358122
2025-10-31,89.08577066862216
2025-11-01,84.3970458965894
2025-11-02,62.12560322943387
2025-11-03,90.25795186163035
2025-11-04,89.08577066862216
2025-11-05,92.60231424764672
2025-11-06,78.53613993154848
2025-11-07,89.08577066862216
2025-11-08,84.3970458965894
2025-11-09,62.12560322943387
2025-11-10,84.3970458965894
2025-11-11,91.43013305463853
2025-11-12,82.05268351057303
2025-11-13,86.74140828260578
2025-11-14,86.74140828260578
2025-11-15,75.01959635252392
2025-11-16,64.46996561545025
2025-11-17,72.67523396650755
2025-11-18,79.70832112455666
2025-11-19,83.22486470358122
2025-11-20,84.3970458965894
2025-11-21,77.36395873854029
2025-11-22,72.67523396650755
2025-11-23,56.264697264392936
2025-11-24,76.1917775455321
2025-11-25,98.46322021268765
2025-11-26,94.94667663366309
2025-11-27,70.33087158049118
2025-11-28,89.08577066862216
2025-11-29,76.1917775455321
2025-11-30,70.33087158049118
2025-12-01,109.01285094976132
2025-12-02,98.46322021268765
2025-12-03,92.60231424764672
2025-12-04,94.94667663366309
2025-12-05,86.74140828260578
2025-12-06,83.22486470358122
2025-12-07,69.15869038748299
2025-12-08,89.08577066862216
2025-12-09,94.94667663366309
2025-12-10,86.74140828260578
2025-12-11,81.95660308491662
2025-12-12,81.95660308491662
2025-12-13,73.76094277642497
2025-12-14,54.247008325608356
2025-12-15,80.68834146625204
2025-12-16,78.83398925108335
2025-12-17,85.76138794091041
2025-12-18,83.22486470358123
2025-12-19,86.3474785374145
2025-12-20,73.17485217992088
2025-12-21,56.101360540777044
2025-12-22,81.95660308491662
2025-12-23,83.22486470358123
2025-12-24,81.37051248841254
2025-12-25,59.90614539677083
2025-12-26,80.10225086974793
2025-12-27,68.68789630176659
2025-12-28,56.101360540777044
2025-12-29,80.10225086974793
2025-12-30,89.5661727969042
2025-12-31,88.29791117823962
2026-01-01,63.71093025276461
2026-01-02,87.029649559575
2026-01-03,88.8840017747437
2026-01-04,73.76094277642497
2026-01-05,81.95660308491662
2026-01-06,85.76138794091041
2026-01-07,83.22486470358123
2026-01-08,76.29746601375416
2026-01-09,83.22486470358123
2026-01-10,72.3101283490132
2026-01-11,53.20933972851915
2026-01-12,77.76749652629721
2026-01-13,90.04657492518625
2026-01-14,87.31789083654424
2026-01-15,85.95354879222323
2026-01-16,87.31789083654424
2026-01-17,76.4031544819762
2026-01-18,70.94578630469219
2026-01-19,80.49618061493922
2026-01-20,83.22486470358123
2026-01-21,105.05433741271729
2026-01-22,87.31789083654424
2026-01-23,83.22486470358123
2026-01-24,83.22486470358123
2026-01-25,65.48841812740818
2026-01-26,87.31789083654424
2026-01-27,88.68223288086524
2026-01-28,88.68223288086524
2026-01-29,92.77525901382825
2026-01-30,102.32565332407528
2026-01-31,91.41091696950724
2026-02-01,79.13183857061821
2026-02-02,94.13960105814925
2026-02-03,96.86828514679127
2026-02-04,87.31789083654424
2026-02-05,85.95354879222323
2026-02-06,92.77525901382825
2026-02-07,103.68999536839628
2026-02-08,70.94578630469219
2026-02-09,79.13183857061821
2026-02-10,84.58920674790222
2026-02-11,85.95354879222323
2026-02-12,80.49618061493922
2026-02-13,95.50394310247026
2026-02-14,75.03881243765521
2026-02-15,61.39539199444517
2026-02-16,79.13183857061821
2026-02-17,73.6744703933342
2026-02-18,83.22486470358123
2026-02-19,84.58920674790222
2026-02-20,83.22486470358123
2026-02-21,76.4031544819762
2026-02-22,60.031049950124164
2026-02-23,84.58920674790222
2026-02-24,87.31789083654424
2026-02-25,83.22486470358123
2026-02-26,88.68223288086524
2026-02-27,100.96131127975427
2026-02-28,92.77525901382825
2026-03-01,75.03881243765521
2026-03-02,120.06209990024833
2026-03-03,136.43420443210036
2026-03-04,102.32565332407528
2026-03-05,94.13960105814925
2026-03-06,102.32565332407528
2026-03-07,87.31789083654424
2026-03-08,72.3101283490132
2026-03-09,91.41091696950724
2026-03-10,88.68223288086524
2026-03-11,87.31789083654424
2026-03-12,94.13960105814925
2026-03-13,99.59696923543326
2026-03-14,114.60473172296432
2026-03-15,90.04657492518625
2026-03-16,95.50394310247026
2026-03-17,91.41091696950724
2026-03-18,96.86828514679127
2026-03-19,83.22486470358123
2026-03-20,92.77525901382825
2026-03-21,81.86052265926023
2026-03-22,65.48841812740818
2026-03-23,84.58920674790222
2026-03-24,84.58920674790222
2026-03-25,90.04657492518625
2026-03-26,83.22486470358123
2026-03-27,85.95354879222323
2026-03-28,72.3101283490132
2026-03-29,65.48841812740818
2026-03-30,84.58920674790222
2026-03-31,87.31789083654424
2026-04-01,92.77525901382825
2026-04-02,84.58920674790222
2026-04-03,85.95354879222323
2026-04-04,90.04657492518625
2026-04-05,61.39539199444517
2026-04-06,83.22486470358123
2026-04-07,79.13183857061821
2026-04-08,83.22486470358123
2026-04-09,87.31789083654424
2026-04-10,100.96131127975427
2026-04-11,92.77525901382825
2026-04-12,65.48841812740818
2026-04-13,79.13183857061821
2026-04-14,94.13960105814925
2026-04-15,87.31789083654424
2026-04-16,91.41091696950724
2026-04-17,92.77525901382825
2026-04-18,80.49618061493922
2026-04-19,60.031049950124164
2026-04-20,77.76749652629721
2026-04-21,87.31789083654424
2026-04-22,87.31789083654424
2026-04-23,76.4031544819762
2026-04-24,83.22486470358123
2026-04-25,68.21710221605018
2026-04-26,60.031049950124164
2026-04-27,77.76749652629721
2026-04-28,73.6744703933342
2026-04-29,77.76749652629721
2026-04-30,90.04657492518625
2026-05-01,98.23262719111227
2026-05-02,75.03881243765521
2026-05-03,58.66670790580316
2026-05-04,81.86052265926023
2026-05-05,73.6744703933342
2026-05-06,79.13183857061821
2026-05-07,80.49618061493922
2026-05-08,83.22486470358123
2026-05-09,73.6744703933342
2026-05-10,60.031049950124164
2026-05-11,75.03881243765521
2026-05-12,81.86052265926023
2026-05-13,84.58920674790222
2026-05-14,79.13183857061821
2026-05-15,81.86052265926023
2026-05-16,75.03881243765521
2026-05-17,60.031049950124164
2026-05-18,75.03881243765521
2026-05-19,81.86052265926023
2026-05-20,80.49618061493922
2026-05-21,83.22486470358123
2026-05-22,85.95354879222323
2026-05-23,75.03881243765521
2026-05-24,57.30236586148216
2026-05-25,60.031049950124164
2026-05-26,85.95354879222323
2026-05-27,83.22486470358123
2026-05-28,85.95354879222323
2026-05-29,92.77525901382825
2026-05-30,75.03881243765521
2026-05-31,72.3101283490132
