Time,the_quarry
2024-09-07,4.3446332616960985
2024-09-08,4.972103746497018
2024-09-09,4.000617388728768
2024-09-10,3.7712734734172155
2024-09-11,3.1708583368773153
2024-09-12,3.7712734734172155
2024-09-13,3.744218125156198
2024-09-14,4.088233998123528
2024-09-15,4.6010325252686695
2024-09-16,3.602490819239404
2024-09-17,3.1925310948000885
2024-09-18,2.867866915667876
2024-09-19,3.0301990052339822
2024-09-20,3.1925310948000885
2024-09-21,4.004191542630619
2024-09-22,4.166523632196725
2024-09-23,3.6254166669763714
2024-09-24,2.597313433057699
2024-09-25,2.5432027365356635
2024-09-26,3.1925310948000885
2024-09-27,3.1925310948000885
2024-09-28,3.571305970454336
2024-09-29,4.004191542630619
2024-09-30,3.2466417913221237
2024-10-01,3.1925310948000885
2024-10-02,3.0843097017560175
2024-10-03,3.0301990052339822
2024-10-04,3.1925310948000885
2024-10-05,4.81585199046115
2024-10-06,4.81585199046115
2024-10-07,3.5171952739323005
2024-10-08,3.841859453064513
2024-10-09,3.463084577410265
2024-10-10,3.1925310948000885
2024-10-11,3.40897388088823
2024-10-12,4.166523632196725
2024-10-13,5.194626866115398
2024-10-14,4.545298507850973
2024-10-15,3.463084577410265
2024-10-16,3.6254166669763714
2024-10-17,3.6795273634984067
2024-10-18,3.300752487844159
2024-10-19,3.6795273634984067
2024-10-20,4.869962686983185
2024-10-21,4.599409204373009
2024-10-22,4.004191542630619
2024-10-23,3.5171952739323005
2024-10-24,3.7877487565424777
2024-10-25,3.6795273634984067
2024-10-26,5.4110696522035395
2024-10-27,4.653519900895044
2024-10-28,4.220634328718761
2024-10-29,3.6254166669763714
2024-10-30,3.0843097017560175
2024-10-31,3.895970149586548
2024-11-01,4.004191542630619
2024-11-02,4.058302239152654
2024-11-03,4.382966418284867
2024-11-04,3.5171952739323005
2024-11-05,2.7055348261017698
2024-11-06,2.1103171643593805
2024-11-07,2.2726492539254863
2024-11-08,2.597313433057699
2024-11-09,3.2466417913221237
2024-11-10,4.11241293567469
2024-11-11,3.2466417913221237
2024-11-12,2.9219776121899113
2024-11-13,2.759645522623805
2024-11-14,2.3808706469695573
2024-11-15,2.8137562191458403
2024-11-16,3.1384203982780527
2024-11-17,4.166523632196725
2024-11-18,3.0301990052339822
2024-11-19,2.4890920400136283
2024-11-20,2.867866915667876
2024-11-21,2.218538557403451
2024-11-22,2.9760883087119465
2024-11-23,3.6795273634984067
2024-11-24,3.463084577410265
2024-11-25,3.2466417913221237
2024-11-26,3.40897388088823
2024-11-27,3.6254166669763714
2024-11-28,3.841859453064513
2024-11-29,3.950080846108584
2024-11-30,4.491187811328937
2024-12-01,3.571305970454336
2024-12-02,2.867866915667876
2024-12-03,3.0843097017560175
2024-12-04,2.597313433057699
2024-12-05,2.9760883087119465
2024-12-06,2.9219776121899113
2024-12-07,3.463084577410265
2024-12-08,3.841859453064513
2024-12-09,2.759645522623805
2024-12-10,2.867866915667876
2024-12-11,2.6514241295797345
2024-12-12,2.5432027365356635
2024-12-13,2.597313433057699
2024-12-14,2.9219776121899113
2024-12-15,3.7877487565424777
2024-12-16,2.759645522623805
2024-12-17,2.7055348261017698
2024-12-18,2.6514241295797345
2024-12-19,2.759645522623805
2024-12-20,2.8137562191458403
2024-12-21,2.867866915667876
2024-12-22,3.2466417913221237
2024-12-23,2.6514241295797345
2024-12-24,3.841859453064513
2024-12-25,2.867866915667876
2024-12-26,3.40897388088823
2024-12-27,4.166523632196725
2024-12-28,3.733638060020442
2024-12-29,3.950080846108584
2024-12-30,4.220634328718761
2024-12-31,3.895970149586548
2025-01-01,3.40897388088823
2025-01-02,3.6254166669763714
2025-01-03,3.5171952739323005
2025-01-04,3.7877487565424777
2025-01-05,4.004191542630619
2025-01-06,3.463084577410265
2025-01-07,3.0301990052339822
2025-01-08,2.6514241295797345
2025-01-09,2.218538557403451
2025-01-10,2.8137562191458403
2025-01-11,3.1925310948000885
2025-01-12,3.0843097017560175
2025-01-13,2.8137562191458403
2025-01-14,2.5432027365356635
2025-01-15,3.0843097017560175
2025-01-16,2.2726492539254863
2025-01-17,2.5432027365356635
2025-01-18,2.9219776121899113
2025-01-19,3.0843097017560175
2025-01-20,3.40897388088823
2025-01-21,2.4349813434915926
2025-01-22,2.326759950447522
2025-01-23,3.0843097017560175
2025-01-24,2.597313433057699
2025-01-25,2.867866915667876
2025-01-26,3.0301990052339822
2025-01-27,2.597313433057699
2025-01-28,2.5432027365356635
2025-01-29,2.218538557403451
2025-01-30,2.4890920400136283
2025-01-31,2.867866915667876
2025-02-01,3.300752487844159
2025-02-02,3.6795273634984067
2025-02-03,2.6514241295797345
2025-02-04,2.3808706469695573
2025-02-05,2.759645522623805
2025-02-06,2.326759950447522
2025-02-07,2.8137562191458403
2025-02-08,3.40897388088823
2025-02-09,3.40897388088823
2025-02-10,2.056206467837345
2025-02-11,2.4349813434915926
2025-02-12,2.6514241295797345
2025-02-13,2.759645522623805
2025-02-14,2.759645522623805
2025-02-15,3.950080846108584
2025-02-16,3.6795273634984067
2025-02-17,3.300752487844159
2025-02-18,2.867866915667876
2025-02-19,2.597313433057699
2025-02-20,2.4349813434915926
2025-02-21,2.2726492539254863
2025-02-22,3.300752487844159
2025-02-23,3.300752487844159
2025-02-24,2.867866915667876
2025-02-25,2.4349813434915926
2025-02-26,2.4349813434915926
2025-02-27,2.056206467837345
2025-02-28,2.4349813434915926
2025-03-01,3.0301990052339822
2025-03-02,3.463084577410265
2025-03-03,2.5432027365356635
2025-03-04,2.597313433057699
2025-03-05,2.218538557403451
2025-03-06,1.785652985227168
2025-03-07,2.867866915667876
2025-03-08,2.8137562191458403
2025-03-09,2.8137562191458403
2025-03-10,2.759645522623805
2025-03-11,2.867866915667876
2025-03-12,2.2726492539254863
2025-03-13,2.6514241295797345
2025-03-14,2.5432027365356635
2025-03-15,3.1925310948000885
2025-03-16,3.0843097017560175
2025-03-17,2.7055348261017698
2025-03-18,3.0843097017560175
2025-03-19,1.8938743782712388
2025-03-20,2.3808706469695573
2025-03-21,2.2726492539254863
2025-03-22,3.5171952739323005
2025-03-23,3.3548631843661942
2025-03-24,2.759645522623805
2025-03-25,2.3808706469695573
2025-03-26,2.326759950447522
2025-03-27,2.8137562191458403
2025-03-28,2.164427860881416
2025-03-29,3.2466417913221237
2025-03-30,3.5171952739323005
2025-03-31,2.8137562191458403
2025-04-01,2.759645522623805
2025-04-02,2.218538557403451
2025-04-03,2.2726492539254863
2025-04-04,2.8137562191458403
2025-04-05,3.0843097017560175
2025-04-06,3.40897388088823
2025-04-07,2.759645522623805
2025-04-08,2.759645522623805
2025-04-09,2.9219776121899113
2025-04-10,2.597313433057699
2025-04-11,3.40897388088823
2025-04-12,2.7055348261017698
2025-04-13,2.867866915667876
2025-04-14,2.4349813434915926
2025-04-15,2.806240844628891
2025-04-16,2.6514241295797345
2025-04-17,2.393396271164473
2025-04-18,2.8307910680509254
2025-04-19,3.4500579282475528
2025-04-20,2.9856077831000825
2025-04-21,3.088818926466187
2025-04-22,2.496607414530578
2025-04-23,2.6514241295797345
2025-04-24,2.7546352729458388
2025-04-25,3.2436356415153442
2025-04-26,3.192030069832292
2025-04-27,3.2436356415153442
2025-04-28,3.2436356415153442
2025-04-29,2.6514241295797345
2025-04-30,2.8578464163119435
2025-05-01,2.5998185578966817
2025-05-02,3.2436356415153442
2025-05-03,3.0126631313611005
2025-05-04,3.398452356564501
2025-05-05,2.496607414530578
2025-05-06,2.7791854963678735
2025-05-07,2.445001842847525
2025-05-08,2.523662762791595
2025-05-09,3.192030069832292
2025-05-10,3.6810304384017964
2025-05-11,3.371397008303483
2025-05-12,3.192030069832292
2025-05-13,2.7791854963678735
2025-05-14,2.496607414530578
2025-05-15,2.4059218953593886
2025-05-16,2.6514241295797345
2025-05-17,3.4370312790848407
2025-05-18,3.9280357475255325
2025-05-19,2.6514241295797345
2025-05-20,3.3388303853967023
2025-05-21,2.89692636380008
2025-05-22,2.9460268106441494
2025-05-23,3.093328151176357
2025-05-24,3.4861317259289097
2025-05-25,3.7316339601492556
2025-05-26,4.320839322278085
2025-05-27,3.6825335133051866
2025-05-28,3.2406294917085643
2025-05-29,3.3388303853967023
2025-05-30,3.878935300681463
2025-05-31,4.0262366412136705
2025-06-01,4.6154420033425
2025-06-02,3.7316339601492556
2025-06-03,3.142428598020426
2025-06-04,3.0442277043322874
2025-06-05,3.3879308322407717
2025-06-06,3.535232172772979
2025-06-07,3.7316339601492556
2025-06-08,4.713642897030638
2025-06-09,3.2897299385526333
2025-06-10,2.9460268106441494
2025-06-11,3.2897299385526333
2025-06-12,3.191529044864495
2025-06-13,3.3388303853967023
2025-06-14,3.535232172772979
2025-06-15,4.1244375349018085
2025-06-16,3.633433066461117
2025-06-17,3.093328151176357
2025-06-18,3.4861317259289097
2025-06-19,3.093328151176357
2025-06-20,2.9951272574882184
2025-06-21,3.633433066461117
2025-06-22,3.878935300681463
2025-06-23,4.173537981745878
2025-06-24,3.9771361943696015
2025-06-25,3.535232172772979
2025-06-26,3.3388303853967023
2025-06-27,3.6825335133051866
2025-06-28,3.878935300681463
2025-06-29,4.07533708805774
2025-06-30,3.0442277043322874
2025-07-01,3.0442277043322874
2025-07-02,2.9951272574882184
2025-07-03,3.4861317259289097
2025-07-04,4.369939769122155
2025-07-05,4.1244375349018085
2025-07-06,4.222638428589947
2025-07-07,3.4370312790848407
2025-07-08,3.878935300681463
2025-07-09,3.7316339601492556
2025-07-10,3.829834853837394
2025-07-11,3.878935300681463
2025-07-12,4.860944237562847
2025-07-13,4.910044684406915
2025-07-14,4.566341556498431
2025-07-15,3.7316339601492556
2025-07-16,4.468140662810293
2025-07-17,3.9280357475255325
2025-07-18,4.173537981745878
2025-07-19,4.419040215966223
2025-07-20,4.6154420033425
2025-07-21,4.320839322278085
2025-07-22,3.7316339601492556
2025-07-23,2.9951272574882184
2025-07-24,3.7316339601492556
2025-07-25,3.9771361943696015
2025-07-26,4.369939769122155
2025-07-27,4.6154420033425
2025-07-28,4.6154420033425
2025-07-29,4.271738875434016
2025-07-30,4.0262366412136705
2025-07-31,3.633433066461117
2025-08-01,3.7807344069933246
2025-08-02,4.66454245018657
2025-08-03,4.0262366412136705
2025-08-04,2.9460268106441494
2025-08-05,3.829834853837394
2025-08-06,3.191529044864495
2025-08-07,3.0442277043322874
2025-08-08,3.633433066461117
2025-08-09,3.9771361943696015
2025-08-10,4.419040215966223
2025-08-11,2.9951272574882184
2025-08-12,3.142428598020426
2025-08-13,3.4861317259289097
2025-08-14,3.0442277043322874
2025-08-15,2.847825916956011
2025-08-16,3.2897299385526333
2025-08-17,4.07533708805774
2025-08-18,2.9460268106441494
2025-08-19,3.2897299385526333
2025-08-20,2.847825916956011
2025-08-21,2.9460268106441494
2025-08-22,3.142428598020426
2025-08-23,3.829834853837394
2025-08-24,3.584332619617048
2025-08-25,2.9951272574882184
2025-08-26,3.191529044864495
2025-08-27,2.553223235891596
2025-08-28,3.093328151176357
2025-08-29,2.9951272574882184
2025-08-30,3.535232172772979
2025-08-31,3.2406294917085643
2025-09-01,3.829834853837394
2025-09-02,2.9951272574882184
2025-09-03,2.847825916956011
2025-09-04,2.504122789047527
2025-09-05,2.847825916956011
2025-09-06,3.093328151176357
2025-09-07,3.4861317259289097
2025-09-08,2.798725470111942
2025-09-09,3.0442277043322874
2025-09-10,2.7496250232678725
2025-09-11,2.7496250232678725
2025-09-12,2.7496250232678725
2025-09-13,3.093328151176357
2025-09-14,2.9951272574882184
2025-09-15,2.4059218953593886
2025-09-16,2.9951272574882184
2025-09-17,2.847825916956011
2025-09-18,2.798725470111942
2025-09-19,3.2897299385526333
2025-09-20,3.142428598020426
2025-09-21,2.4550223422034576
2025-09-22,2.89692636380008
2025-09-23,2.258620554827181
2025-09-24,2.798725470111942
2025-09-25,2.7496250232678725
2025-09-26,3.142428598020426
2025-09-27,3.191529044864495
2025-09-28,3.093328151176357
2025-09-29,2.4550223422034576
2025-09-30,2.553223235891596
2025-10-01,2.504122789047527
2025-10-02,2.9460268106441494
2025-10-03,2.258620554827181
2025-10-04,3.3388303853967023
2025-10-05,4.222638428589947
2025-10-06,3.093328151176357
2025-10-07,2.6514241295797345
2025-10-08,2.847825916956011
2025-10-09,2.9460268106441494
2025-10-10,2.9460268106441494
2025-10-11,3.6825335133051866
2025-10-12,3.2897299385526333
2025-10-13,3.3879308322407717
2025-10-14,3.584332619617048
2025-10-15,2.30772100167125
2025-10-16,2.7496250232678725
2025-10-17,3.2897299385526333
2025-10-18,3.633433066461117
2025-10-19,4.1244375349018085
2025-10-20,4.271738875434016
2025-10-21,3.633433066461117
2025-10-22,3.3879308322407717
2025-10-23,3.093328151176357
2025-10-24,3.2897299385526333
2025-10-25,3.9771361943696015
2025-10-26,3.7807344069933246
2025-10-27,3.4370312790848407
2025-10-28,2.9460268106441494
2025-10-29,2.7496250232678725
2025-10-30,3.093328151176357
2025-10-31,2.7005245764238035
2025-11-01,3.191529044864495
2025-11-02,3.3879308322407717
2025-11-03,2.9951272574882184
2025-11-04,3.191529044864495
2025-11-05,2.89692636380008
2025-11-06,2.4550223422034576
2025-11-07,3.0442277043322874
2025-11-08,2.9951272574882184
2025-11-09,3.3879308322407717
2025-11-10,2.9460268106441494
2025-11-11,2.798725470111942
2025-11-12,2.4550223422034576
2025-11-13,2.7496250232678725
2025-11-14,2.4550223422034576
2025-11-15,3.0442277043322874
2025-11-16,2.7005245764238035
2025-11-17,2.7005245764238035
2025-11-18,2.602323682735665
2025-11-19,2.4059218953593886
2025-11-20,2.4059218953593886
2025-11-21,2.602323682735665
2025-11-22,3.3879308322407717
2025-11-23,4.1244375349018085
2025-11-24,3.0442277043322874
2025-11-25,2.9460268106441494
2025-11-26,3.093328151176357
2025-11-27,2.89692636380008
2025-11-28,3.2406294917085643
2025-11-29,3.4370312790848407
2025-11-30,3.829834853837394
2025-12-01,3.093328151176357
2025-12-02,2.6514241295797345
2025-12-03,2.798725470111942
2025-12-04,2.4550223422034576
2025-12-05,2.356821448515319
2025-12-06,2.9951272574882184
2025-12-07,3.093328151176357
2025-12-08,2.602323682735665
2025-12-09,2.4059218953593886
2025-12-10,2.553223235891596
2025-12-11,2.2003452518909987
2025-12-12,2.9535339430240244
2025-12-13,2.8452126746718776
2025-12-14,3.7067226341570505
2025-12-15,2.6040199145455487
2025-12-16,2.9239235322699857
2025-12-17,2.7123411828976955
2025-12-18,2.549859280369475
2025-12-19,2.9535339430240244
2025-12-20,3.219276926572388
2025-12-21,3.1947267031503532
2025-12-22,3.2734375607484614
2025-12-23,3.6229515892269375
2025-12-24,3.0618552113761717
2025-12-25,3.677112223403011
2025-12-26,3.3030479715025005
2025-12-27,3.490080097452756
2025-12-28,3.8641443493532663
2025-12-29,3.731272857579085
2025-12-30,3.6229515892269375
2025-12-31,3.731272857579085
2026-01-01,3.7067226341570505
2026-01-02,4.026626251881487
2026-01-03,4.080786886057561
2026-01-04,3.54424073162883
2026-01-05,3.248887337326427
2026-01-06,2.7910520404958037
2026-01-07,2.549859280369475
2026-01-08,3.0864054347982064
2026-01-09,2.820662451249843
2026-01-10,3.730911755008914
2026-01-11,3.3755868259604456
2026-01-12,2.724157789371588
2026-01-13,2.6649369678635098
2026-01-14,2.1911703957988857
2026-01-15,2.487274503339276
2026-01-16,2.3688328603231197
2026-01-17,2.428053681831198
2026-01-18,3.3755868259604456
2026-01-19,3.138703539928134
2026-01-20,2.605716146355432
2026-01-21,2.9610410754039
2026-01-22,2.724157789371588
2026-01-23,2.487274503339276
2026-01-24,3.612470111992758
2026-01-25,3.908574219533148
2026-01-26,3.612470111992758
2026-01-27,3.3755868259604456
2026-01-28,3.434807647468524
2026-01-29,2.3688328603231197
2026-01-30,2.9610410754039
2026-01-31,3.908574219533148
2026-02-01,4.14545750556546
2026-02-02,3.7901325765169918
2026-02-03,3.1979243614362116
2026-02-04,3.8493533980250696
2026-02-05,3.7901325765169918
2026-02-06,3.25714518294429
2026-02-07,3.434807647468524
2026-02-08,3.6716909335008356
2026-02-09,2.901820253895822
2026-02-10,3.25714518294429
2026-02-11,2.783378610879666
2026-02-12,2.724157789371588
2026-02-13,3.0202618969119777
2026-02-14,4.796886542154318
2026-02-15,3.7901325765169918
2026-02-16,3.55324929048468
2026-02-17,3.25714518294429
2026-02-18,2.901820253895822
2026-02-19,3.434807647468524
2026-02-20,3.7901325765169918
2026-02-21,3.730911755008914
2026-02-22,4.2046783270735375
2026-02-23,3.138703539928134
2026-02-24,2.9610410754039
2026-02-25,3.3163660044523677
2026-02-26,3.079482718420056
2026-02-27,3.9677950410412257
2026-02-28,3.6716909335008356
2026-03-01,3.3755868259604456
2026-03-02,3.1979243614362116
2026-03-03,2.783378610879666
2026-03-04,3.079482718420056
2026-03-05,3.138703539928134
2026-03-06,2.487274503339276
2026-03-07,3.6716909335008356
2026-03-08,3.6716909335008356
2026-03-09,3.138703539928134
2026-03-10,2.8425994323877437
2026-03-11,3.138703539928134
2026-03-12,2.724157789371588
2026-03-13,2.724157789371588
2026-03-14,3.25714518294429
2026-03-15,3.434807647468524
2026-03-16,2.6649369678635098
2026-03-17,2.605716146355432
2026-03-18,2.9610410754039
2026-03-19,3.4940284689766017
2026-03-20,4.2046783270735375
2026-03-21,5.092990649694707
2026-03-22,5.9220821508078
2026-03-23,4.2046783270735375
2026-03-24,4.796886542154318
2026-03-25,4.263899148581616
2026-03-26,4.44156161310585
2026-03-27,3.908574219533148
2026-03-28,5.03376982818663
2026-03-29,5.3298739357270195
2026-03-30,4.086236684057382
2026-03-31,4.086236684057382
2026-04-01,3.434807647468524
2026-04-02,4.086236684057382
2026-04-03,4.2046783270735375
2026-04-04,4.263899148581616
2026-04-05,4.915328185170473
2026-04-06,4.14545750556546
2026-04-07,4.0270158625493035
2026-04-08,3.4940284689766017
2026-04-09,4.14545750556546
2026-04-10,4.263899148581616
2026-04-11,4.44156161310585
2026-04-12,4.974549006678552
2026-04-13,3.6716909335008356
2026-04-14,3.730911755008914
2026-04-15,3.7901325765169918
2026-04-16,3.730911755008914
2026-04-17,4.0270158625493035
2026-04-18,5.1522114712027856
2026-04-19,4.3823407915977715
2026-04-20,3.730911755008914
2026-04-21,3.612470111992758
2026-04-22,3.3163660044523677
2026-04-23,3.1979243614362116
2026-04-24,3.3163660044523677
2026-04-25,4.678444899138162
2026-04-26,4.796886542154318
2026-04-27,3.8493533980250696
2026-04-28,3.6716909335008356
2026-04-29,3.0202618969119777
2026-04-30,3.9677950410412257
2026-05-01,3.7901325765169918
2026-05-02,4.560003256122005
2026-05-03,4.619224077630084
2026-05-04,3.612470111992758
2026-05-05,4.0270158625493035
2026-05-06,3.8493533980250696
2026-05-07,4.0270158625493035
2026-05-08,4.323119970089694
2026-05-09,4.915328185170473
2026-05-10,4.560003256122005
2026-05-11,3.9677950410412257
2026-05-12,4.263899148581616
2026-05-13,4.14545750556546
2026-05-14,3.8493533980250696
2026-05-15,3.8493533980250696
2026-05-16,5.270653114218941
2026-05-17,4.500782434613928
2026-05-18,4.086236684057382
2026-05-19,4.2046783270735375
2026-05-20,4.3823407915977715
2026-05-21,3.138703539928134
2026-05-22,4.3823407915977715
2026-05-23,4.737665720646239
2026-05-24,5.3298739357270195
2026-05-25,5.566757221759332
2026-05-26,4.263899148581616
2026-05-27,4.44156161310585
2026-05-28,3.9677950410412257
2026-05-29,4.500782434613928
2026-05-30,5.62597804326741
2026-05-31,4.974549006678552
