Time,ford
2024-09-25,65.94872355204596
2024-09-26,65.94872355204596
2024-09-27,64.21323082699213
2024-09-28,72.02294808973441
2024-09-29,63.3454844644652
2024-09-30,65.94872355204596
2024-10-01,65.08097718951905
2024-10-02,68.55196263962672
2024-10-03,66.81646991457289
2024-10-04,72.89069445226133
2024-10-05,71.15520172720748
2024-10-06,62.477738101938286
2024-10-07,66.81646991457289
2024-10-08,68.55196263962672
2024-10-09,65.08097718951905
2024-10-10,65.08097718951905
2024-10-11,71.15520172720748
2024-10-12,70.28745536468057
2024-10-13,65.94872355204596
2024-10-14,70.28745536468057
2024-10-15,67.68421627709981
2024-10-16,65.08097718951905
2024-10-17,68.55196263962672
2024-10-18,70.28745536468057
2024-10-19,72.89069445226133
2024-10-20,64.21323082699213
2024-10-21,69.41970900215365
2024-10-22,71.15520172720748
2024-10-23,67.68421627709981
2024-10-24,67.68421627709981
2024-10-25,69.41970900215365
2024-10-26,68.55196263962672
2024-10-27,65.08097718951905
2024-10-28,68.55196263962672
2024-10-29,65.94872355204596
2024-10-30,65.08097718951905
2024-10-31,64.21323082699213
2024-11-01,68.55196263962672
2024-11-02,68.55196263962672
2024-11-03,64.21323082699213
2024-11-04,66.81646991457289
2024-11-05,61.60999173941136
2024-11-06,47.72604993898064
2024-11-07,66.81646991457289
2024-11-08,78.96491898994978
2024-11-09,74.62618717731517
2024-11-10,65.94872355204596
2024-11-11,70.28745536468057
2024-11-12,65.08097718951905
2024-11-13,66.81646991457289
2024-11-14,66.81646991457289
2024-11-15,64.21323082699213
2024-11-16,64.21323082699213
2024-11-17,64.21323082699213
2024-11-18,65.94872355204596
2024-11-19,65.08097718951905
2024-11-20,65.94872355204596
2024-11-21,69.41970900215365
2024-11-22,71.15520172720748
2024-11-23,66.81646991457289
2024-11-24,64.21323082699213
2024-11-25,66.81646991457289
2024-11-26,69.41970900215365
2024-11-27,72.02294808973441
2024-11-28,60.74224537688444
2024-11-29,70.28745536468057
2024-11-30,70.28745536468057
2024-12-01,59.874499014357525
2024-12-02,67.68421627709981
2024-12-03,67.68421627709981
2024-12-04,65.94872355204596
2024-12-05,63.3454844644652
2024-12-06,64.21323082699213
2024-12-07,70.28745536468057
2024-12-08,63.3454844644652
2024-12-09,65.94872355204596
2024-12-10,66.81646991457289
2024-12-11,65.08097718951905
2024-12-12,66.81646991457289
2024-12-13,69.41970900215365
2024-12-14,73.75844081478826
2024-12-15,64.21323082699213
2024-12-16,67.68421627709981
2024-12-17,70.28745536468057
2024-12-18,68.55196263962672
2024-12-19,69.41970900215365
2024-12-20,69.41970900215365
2024-12-21,70.28745536468057
2024-12-22,65.08097718951905
2024-12-23,75.49393353984209
2024-12-24,65.94872355204596
2024-12-25,54.668020839196
2024-12-26,75.49393353984209
2024-12-27,78.96491898994978
2024-12-28,75.49393353984209
2024-12-29,72.02294808973441
2024-12-30,78.09717262742285
2024-12-31,75.49393353984209
2025-01-01,64.21323082699213
2025-01-02,72.02294808973441
2025-01-03,72.02294808973441
2025-01-04,73.75844081478826
2025-01-05,64.21323082699213
2025-01-06,70.28745536468057
2025-01-07,71.15520172720748
2025-01-08,65.94872355204596
2025-01-09,77.22942626489593
2025-01-10,69.41970900215365
2025-01-11,69.41970900215365
2025-01-12,65.08097718951905
2025-01-13,67.68421627709981
2025-01-14,65.94872355204596
2025-01-15,68.55196263962672
2025-01-16,71.15520172720748
2025-01-17,73.75844081478826
2025-01-18,76.36167990236902
2025-01-19,65.08097718951905
2025-01-20,68.55196263962672
2025-01-21,65.94872355204596
2025-01-22,64.21323082699213
2025-01-23,70.28745536468057
2025-01-24,71.15520172720748
2025-01-25,72.02294808973441
2025-01-26,70.28745536468057
2025-01-27,69.41970900215365
2025-01-28,68.55196263962672
2025-01-29,67.68421627709981
2025-01-30,66.81646991457289
2025-01-31,68.55196263962672
2025-02-01,73.75844081478826
2025-02-02,67.68421627709981
2025-02-03,65.94872355204596
2025-02-04,71.15520172720748
2025-02-05,66.81646991457289
2025-02-06,61.60999173941136
2025-02-07,67.68421627709981
2025-02-08,72.02294808973441
2025-02-09,61.60999173941136
2025-02-10,73.75844081478826
2025-02-11,69.41970900215365
2025-02-12,63.3454844644652
2025-02-13,65.08097718951905
2025-02-14,72.89069445226133
2025-02-15,75.49393353984209
2025-02-16,66.81646991457289
2025-02-17,72.02294808973441
2025-02-18,70.28745536468057
2025-02-19,72.89069445226133
2025-02-20,68.55196263962672
2025-02-21,76.36167990236902
2025-02-22,78.09717262742285
2025-02-23,67.68421627709981
2025-02-24,72.02294808973441
2025-02-25,73.75844081478826
2025-02-26,74.62618717731517
2025-02-27,75.49393353984209
2025-02-28,78.96491898994978
2025-03-01,80.70041171500361
2025-03-02,71.15520172720748
2025-03-03,73.75844081478826
2025-03-04,69.41970900215365
2025-03-05,71.15520172720748
2025-03-06,68.55196263962672
2025-03-07,72.89069445226133
2025-03-08,76.36167990236902
2025-03-09,70.28745536468057
2025-03-10,75.49393353984209
2025-03-11,74.62618717731517
2025-03-12,69.41970900215365
2025-03-13,71.15520172720748
2025-03-14,70.28745536468057
2025-03-15,78.96491898994978
2025-03-16,70.28745536468057
2025-03-17,73.75844081478826
2025-03-18,72.89069445226133
2025-03-19,74.62618717731517
2025-03-20,69.41970900215365
2025-03-21,72.02294808973441
2025-03-22,78.09717262742285
2025-03-23,72.89069445226133
2025-03-24,71.15520172720748
2025-03-25,69.41970900215365
2025-03-26,74.62618717731517
2025-03-27,72.02294808973441
2025-03-28,77.22942626489593
2025-03-29,80.70041171500361
2025-03-30,72.89069445226133
2025-03-31,71.15520172720748
2025-04-01,71.15520172720748
2025-04-02,67.68421627709981
2025-04-03,85.90688989016515
2025-04-04,85.90688989016515
2025-04-05,86.77463625269206
2025-04-06,75.49393353984209
2025-04-07,75.49393353984209
2025-04-08,73.75844081478826
2025-04-09,73.75844081478826
2025-04-10,70.28745536468057
2025-04-11,73.75844081478826
2025-04-12,78.09717262742285
2025-04-13,67.68421627709981
2025-04-14,79.8326653524767
2025-04-15,78.3153211543151
2025-04-16,68.7434485687877
2025-04-17,75.26851339538678
2025-04-18,77.44515091926715
2025-04-19,79.6193645706265
2025-04-20,73.96446997907537
2025-04-21,72.65800269024294
2025-04-22,72.22412950897947
2025-04-23,69.17732175005116
2025-04-24,70.0474919850991
2025-04-25,72.65800269024294
2025-04-26,73.52817292529089
2025-04-27,68.30715151500321
2025-04-28,74.39834316033884
2025-04-29,77.87902410053061
2025-04-30,71.35395927393154
2025-05-01,74.39834316033884
2025-05-02,74.83464021412331
2025-05-03,76.13868363043473
2025-05-04,72.22412950897947
2025-05-05,74.39834316033884
2025-05-06,68.7434485687877
2025-05-07,70.91766222014704
2025-05-08,71.787832455195
2025-05-09,75.70481044917126
2025-05-10,79.6193645706265
2025-05-11,70.48378903888359
2025-05-12,75.70481044917126
2025-05-13,73.09429974402742
2025-05-14,73.96446997907537
2025-05-15,69.80752860551763
2025-05-16,69.80752860551763
2025-05-17,72.42531092822455
2025-05-18,69.80752860551763
2025-05-19,75.04309325093146
2025-05-20,69.80752860551763
2025-05-21,73.29790503579352
2025-05-22,73.29790503579352
2025-05-23,78.53346968120735
2025-05-24,75.04309325093146
2025-05-25,71.55271682065558
2025-05-26,69.80752860551763
2025-05-27,72.42531092822455
2025-05-28,75.91568735850043
2025-05-29,72.42531092822455
2025-05-30,75.91568735850043
2025-05-31,76.7882814660694
2025-06-01,72.42531092822455
2025-06-02,75.91568735850043
2025-06-03,72.42531092822455
2025-06-04,75.04309325093146
2025-06-05,74.17049914336249
2025-06-06,76.7882814660694
2025-06-07,75.04309325093146
2025-06-08,69.80752860551763
2025-06-09,73.29790503579352
2025-06-10,72.42531092822455
2025-06-11,72.42531092822455
2025-06-12,76.7882814660694
2025-06-13,72.42531092822455
2025-06-14,73.29790503579352
2025-06-15,69.80752860551763
2025-06-16,75.04309325093146
2025-06-17,71.55271682065558
2025-06-18,75.91568735850043
2025-06-19,74.17049914336249
2025-06-20,76.7882814660694
2025-06-21,75.04309325093146
2025-06-22,65.44455806767279
2025-06-23,74.17049914336249
2025-06-24,76.7882814660694
2025-06-25,74.17049914336249
2025-06-26,78.53346968120735
2025-06-27,75.91568735850043
2025-06-28,81.15125200391425
2025-06-29,74.17049914336249
2025-06-30,77.66087557363838
2025-07-01,80.27865789634528
2025-07-02,78.53346968120735
2025-07-03,76.7882814660694
2025-07-04,71.55271682065558
2025-07-05,77.66087557363838
2025-07-06,74.17049914336249
2025-07-07,80.27865789634528
2025-07-08,81.15125200391425
2025-07-09,79.40606378877631
2025-07-10,79.40606378877631
2025-07-11,83.76903432662117
2025-07-12,84.64162843419014
2025-07-13,77.66087557363838
2025-07-14,79.40606378877631
2025-07-15,82.8964402190522
2025-07-16,81.15125200391425
2025-07-17,84.64162843419014
2025-07-18,76.7882814660694
2025-07-19,85.51422254175911
2025-07-20,82.8964402190522
2025-07-21,87.25941075689705
2025-07-22,83.76903432662117
2025-07-23,81.15125200391425
2025-07-24,79.40606378877631
2025-07-25,81.15125200391425
2025-07-26,81.15125200391425
2025-07-27,75.04309325093146
2025-07-28,80.27865789634528
2025-07-29,82.02384611148322
2025-07-30,83.76903432662117
2025-07-31,84.64162843419014
2025-08-01,84.64162843419014
2025-08-02,85.51422254175911
2025-08-03,77.66087557363838
2025-08-04,78.53346968120735
2025-08-05,79.40606378877631
2025-08-06,80.27865789634528
2025-08-07,81.15125200391425
2025-08-08,82.02384611148322
2025-08-09,86.38681664932808
2025-08-10,80.27865789634528
2025-08-11,82.02384611148322
2025-08-12,82.02384611148322
2025-08-13,82.02384611148322
2025-08-14,82.02384611148322
2025-08-15,78.53346968120735
2025-08-16,82.02384611148322
2025-08-17,76.7882814660694
2025-08-18,77.66087557363838
2025-08-19,78.53346968120735
2025-08-20,74.17049914336249
2025-08-21,76.7882814660694
2025-08-22,79.40606378877631
2025-08-23,82.02384611148322
2025-08-24,75.04309325093146
2025-08-25,78.53346968120735
2025-08-26,77.66087557363838
2025-08-27,75.91568735850043
2025-08-28,76.7882814660694
2025-08-29,74.17049914336249
2025-08-30,75.91568735850043
2025-08-31,70.6801227130866
2025-09-01,73.29790503579352
2025-09-02,76.7882814660694
2025-09-03,72.42531092822455
2025-09-04,75.91568735850043
2025-09-05,69.80752860551763
2025-09-06,71.55271682065558
2025-09-07,66.31715217524176
2025-09-08,72.42531092822455
2025-09-09,74.17049914336249
2025-09-10,70.6801227130866
2025-09-11,66.31715217524176
2025-09-12,66.31715217524176
2025-09-13,71.55271682065558
2025-09-14,66.31715217524176
2025-09-15,72.42531092822455
2025-09-16,71.55271682065558
2025-09-17,71.55271682065558
2025-09-18,71.55271682065558
2025-09-19,73.29790503579352
2025-09-20,76.7882814660694
2025-09-21,65.44455806767279
2025-09-22,74.17049914336249
2025-09-23,71.55271682065558
2025-09-24,74.17049914336249
2025-09-25,71.55271682065558
2025-09-26,74.17049914336249
2025-09-27,76.7882814660694
2025-09-28,68.93493449794867
2025-09-29,75.04309325093146
2025-09-30,74.17049914336249
2025-10-01,74.17049914336249
2025-10-02,68.93493449794867
2025-10-03,70.6801227130866
2025-10-04,72.42531092822455
2025-10-05,63.69936985253484
2025-10-06,66.31715217524176
2025-10-07,68.93493449794867
2025-10-08,71.55271682065558
2025-10-09,72.42531092822455
2025-10-10,71.55271682065558
2025-10-11,72.42531092822455
2025-10-12,69.80752860551763
2025-10-13,74.17049914336249
2025-10-14,73.29790503579352
2025-10-15,75.91568735850043
2025-10-16,72.42531092822455
2025-10-17,71.55271682065558
2025-10-18,79.40606378877631
2025-10-19,68.0623403903797
2025-10-20,71.55271682065558
2025-10-21,69.80752860551763
2025-10-22,74.17049914336249
2025-10-23,72.42531092822455
2025-10-24,75.91568735850043
2025-10-25,73.29790503579352
2025-10-26,68.0623403903797
2025-10-27,74.17049914336249
2025-10-28,69.80752860551763
2025-10-29,66.31715217524176
2025-10-30,70.6801227130866
2025-10-31,68.0623403903797
2025-11-01,73.29790503579352
2025-11-02,66.31715217524176
2025-11-03,71.55271682065558
2025-11-04,70.6801227130866
2025-11-05,70.6801227130866
2025-11-06,71.55271682065558
2025-11-07,74.17049914336249
2025-11-08,75.04309325093146
2025-11-09,67.18974628281073
2025-11-10,71.55271682065558
2025-11-11,75.04309325093146
2025-11-12,73.29790503579352
2025-11-13,72.42531092822455
2025-11-14,75.91568735850043
2025-11-15,77.66087557363838
2025-11-16,71.55271682065558
2025-11-17,75.04309325093146
2025-11-18,76.7882814660694
2025-11-19,75.91568735850043
2025-11-20,73.29790503579352
2025-11-21,76.7882814660694
2025-11-22,78.53346968120735
2025-11-23,73.29790503579352
2025-11-24,75.04309325093146
2025-11-25,76.7882814660694
2025-11-26,75.91568735850043
2025-11-27,64.57196396010382
2025-11-28,73.29790503579352
2025-11-29,75.04309325093146
2025-11-30,69.80752860551763
2025-12-01,71.55271682065558
2025-12-02,71.55271682065558
2025-12-03,73.29790503579352
2025-12-04,74.17049914336249
2025-12-05,75.04309325093146
2025-12-06,77.66087557363838
2025-12-07,70.6801227130866
2025-12-08,76.7882814660694
2025-12-09,75.91568735850043
2025-12-10,71.55271682065558
2025-12-11,73.29790503579352
2025-12-12,71.91629769880932
2025-12-13,77.51544322237689
2025-12-14,69.08036684921017
2025-12-15,72.86160798200903
2025-12-16,77.07914616859239
2025-12-17,77.51544322237689
2025-12-18,80.35137407197602
2025-12-19,77.51544322237689
2025-12-20,79.40606378877631
2025-12-21,72.3525947525938
2025-12-22,76.13383588539267
2025-12-23,75.18852560219295
2025-12-24,75.62482265597744
2025-12-25,58.24565668022878
2025-12-26,76.57013293917716
2025-12-27,81.29668435517576
2025-12-28,73.29790503579352
2025-12-29,81.73298140896023
2025-12-30,82.67829169215995
2025-12-31,76.57013293917716
2026-01-01,65.29912571641128
2026-01-02,78.4607535055766
2026-01-03,79.40606378877631
2026-01-04,68.13505656601045
2026-01-05,70.02567713240987
2026-01-06,74.24321531899324
2026-01-07,74.24321531899324
2026-01-08,72.86160798200903
2026-01-09,76.57013293917716
2026-01-10,75.33395795345444
2026-01-11,69.22579920047166
2026-01-12,72.27987857696306
2026-01-13,74.31593149462398
2026-01-14,82.46014316526771
2026-01-15,79.40606378877631
2026-01-16,78.38803732994585
2026-01-17,83.47816962409817
2026-01-18,70.24382565930212
2026-01-19,78.38803732994585
2026-01-20,75.33395795345444
2026-01-21,74.31593149462398
2026-01-22,74.31593149462398
2026-01-23,73.29790503579352
2026-01-24,73.29790503579352
2026-01-25,63.11764044748886
2026-01-26,68.2077727416412
2026-01-27,74.31593149462398
2026-01-28,75.33395795345444
2026-01-29,77.37001087111538
2026-01-30,75.33395795345444
2026-01-31,80.42409024760677
2026-02-01,73.29790503579352
2026-02-02,73.29790503579352
2026-02-03,73.29790503579352
2026-02-04,72.27987857696306
2026-02-05,76.3519844122849
2026-02-06,74.31593149462398
2026-02-07,84.49619608292863
2026-02-08,80.42409024760677
2026-02-09,73.29790503579352
2026-02-10,81.44211670643725
2026-02-11,79.40606378877631
2026-02-12,78.38803732994585
2026-02-13,85.5142225417591
2026-02-14,89.58632837708096
2026-02-15,82.46014316526771
2026-02-16,90.60435483591142
2026-02-17,85.5142225417591
2026-02-18,87.55027545942004
2026-02-19,86.53224900058957
2026-02-20,85.5142225417591
2026-02-21,94.67646067123329
2026-02-22,80.42409024760677
2026-02-23,85.5142225417591
2026-02-24,90.60435483591142
2026-02-25,85.5142225417591
2026-02-26,88.5683019182505
2026-02-27,89.58632837708096
2026-02-28,93.65843421240282
2026-03-01,88.5683019182505
2026-03-02,95.69448713006376
2026-03-03,87.55027545942004
2026-03-04,85.5142225417591
2026-03-05,89.58632837708096
2026-03-06,86.53224900058957
2026-03-07,93.65843421240282
2026-03-08,86.53224900058957
2026-03-09,87.55027545942004
2026-03-10,84.49619608292863
2026-03-11,86.53224900058957
2026-03-12,88.5683019182505
2026-03-13,90.60435483591142
2026-03-14,92.64040775357236
2026-03-15,83.47816962409817
2026-03-16,84.49619608292863
2026-03-17,86.53224900058957
2026-03-18,85.5142225417591
2026-03-19,88.5683019182505
2026-03-20,90.60435483591142
2026-03-21,96.71251358889423
2026-03-22,88.5683019182505
2026-03-23,89.58632837708096
2026-03-24,87.55027545942004
2026-03-25,87.55027545942004
2026-03-26,87.55027545942004
2026-03-27,86.53224900058957
2026-03-28,94.67646067123329
2026-03-29,89.58632837708096
2026-03-30,87.55027545942004
2026-03-31,92.64040775357236
2026-04-01,93.65843421240282
2026-04-02,89.58632837708096
2026-04-03,96.71251358889423
2026-04-04,92.64040775357236
2026-04-05,85.5142225417591
2026-04-06,95.69448713006376
2026-04-07,91.6223812947419
2026-04-08,96.71251358889423
2026-04-09,94.67646067123329
2026-04-10,95.69448713006376
2026-04-11,97.73054004772469
2026-04-12,92.64040775357236
2026-04-13,95.69448713006376
2026-04-14,93.65843421240282
2026-04-15,87.55027545942004
2026-04-16,95.69448713006376
2026-04-17,99.76659296538561
2026-04-18,101.80264588304655
2026-04-19,86.53224900058957
2026-04-20,92.64040775357236
2026-04-21,95.69448713006376
2026-04-22,93.65843421240282
2026-04-23,91.6223812947419
2026-04-24,88.5683019182505
2026-04-25,90.60435483591142
2026-04-26,87.55027545942004
2026-04-27,89.58632837708096
2026-04-28,82.46014316526771
2026-04-29,85.5142225417591
2026-04-30,84.49619608292863
2026-05-01,87.55027545942004
2026-05-02,87.55027545942004
2026-05-03,81.44211670643725
2026-05-04,85.5142225417591
2026-05-05,81.44211670643725
2026-05-06,81.44211670643725
2026-05-07,92.64040775357236
2026-05-08,84.49619608292863
2026-05-09,87.55027545942004
2026-05-10,80.42409024760677
2026-05-11,83.47816962409817
2026-05-12,86.53224900058957
2026-05-13,92.64040775357236
2026-05-14,91.6223812947419
2026-05-15,95.69448713006376
2026-05-16,100.78461942421609
2026-05-17,91.6223812947419
2026-05-18,88.5683019182505
2026-05-19,94.67646067123329
2026-05-20,91.6223812947419
2026-05-21,96.71251358889423
2026-05-22,94.67646067123329
2026-05-23,94.67646067123329
2026-05-24,90.60435483591142
2026-05-25,85.5142225417591
2026-05-26,94.67646067123329
2026-05-27,89.58632837708096
2026-05-28,93.65843421240282
2026-05-29,93.65843421240282
2026-05-30,94.67646067123329
2026-05-31,91.6223812947419
