Time,stock_futures
2024-09-19,23.35745248055687
2024-09-20,18.35228409186611
2024-09-21,3.3367789257938383
2024-09-22,8.341947314484596
2024-09-23,20.02067355476303
2024-09-24,16.683894628969192
2024-09-25,15.015505166072272
2024-09-26,15.015505166072272
2024-09-27,15.015505166072272
2024-09-28,1.6683894628969191
2024-09-29,6.673557851587677
2024-09-30,18.35228409186611
2024-10-01,15.015505166072272
2024-10-02,15.015505166072272
2024-10-03,15.015505166072272
2024-10-04,18.35228409186611
2024-10-05,3.3367789257938383
2024-10-06,6.673557851587677
2024-10-07,18.35228409186611
2024-10-08,15.015505166072272
2024-10-09,15.015505166072272
2024-10-10,15.015505166072272
2024-10-11,15.015505166072272
2024-10-12,3.3367789257938383
2024-10-13,8.341947314484596
2024-10-14,20.02067355476303
2024-10-15,15.015505166072272
2024-10-16,15.015505166072272
2024-10-17,15.015505166072272
2024-10-18,13.347115703175353
2024-10-19,1.6683894628969191
2024-10-20,8.341947314484596
2024-10-21,16.683894628969192
2024-10-22,15.015505166072272
2024-10-23,15.015505166072272
2024-10-24,15.015505166072272
2024-10-25,11.678726240278435
2024-10-26,1.6683894628969191
2024-10-27,6.673557851587677
2024-10-28,18.35228409186611
2024-10-29,15.015505166072272
2024-10-30,15.015505166072272
2024-10-31,16.683894628969192
2024-11-01,15.015505166072272
2024-11-02,1.6683894628969191
2024-11-03,5.005168388690757
2024-11-04,16.683894628969192
2024-11-05,13.347115703175353
2024-11-06,51.720073349804494
2024-11-07,26.694231406350706
2024-11-08,20.02067355476303
2024-11-09,3.3367789257938383
2024-11-10,10.010336777381514
2024-11-11,25.025841943453788
2024-11-12,18.35228409186611
2024-11-13,16.683894628969192
2024-11-14,15.015505166072272
2024-11-15,13.347115703175353
2024-11-16,3.3367789257938383
2024-11-17,10.010336777381514
2024-11-18,21.689063017659947
2024-11-19,16.683894628969192
2024-11-20,16.683894628969192
2024-11-21,16.683894628969192
2024-11-22,15.015505166072272
2024-11-23,3.3367789257938383
2024-11-24,6.673557851587677
2024-11-25,21.689063017659947
2024-11-26,20.02067355476303
2024-11-27,16.683894628969192
2024-11-28,5.005168388690757
2024-11-29,16.683894628969192
2024-11-30,3.3367789257938383
2024-12-01,6.673557851587677
2024-12-02,21.689063017659947
2024-12-03,15.015505166072272
2024-12-04,15.015505166072272
2024-12-05,16.683894628969192
2024-12-06,13.347115703175353
2024-12-07,3.3367789257938383
2024-12-08,6.673557851587677
2024-12-09,16.683894628969192
2024-12-10,13.347115703175353
2024-12-11,13.347115703175353
2024-12-12,15.015505166072272
2024-12-13,15.015505166072272
2024-12-14,3.3367789257938383
2024-12-15,5.005168388690757
2024-12-16,16.683894628969192
2024-12-17,13.347115703175353
2024-12-18,16.683894628969192
2024-12-19,25.025841943453788
2024-12-20,23.35745248055687
2024-12-21,3.3367789257938383
2024-12-22,6.673557851587677
2024-12-23,25.025841943453788
2024-12-24,15.015505166072272
2024-12-25,6.673557851587677
2024-12-26,26.694231406350706
2024-12-27,16.683894628969192
2024-12-28,3.3367789257938383
2024-12-29,6.673557851587677
2024-12-30,23.35745248055687
2024-12-31,16.683894628969192
2025-01-01,5.005168388690757
2025-01-02,21.689063017659947
2025-01-03,15.015505166072272
2025-01-04,3.3367789257938383
2025-01-05,6.673557851587677
2025-01-06,21.689063017659947
2025-01-07,16.683894628969192
2025-01-08,15.015505166072272
2025-01-09,15.015505166072272
2025-01-10,18.35228409186611
2025-01-11,3.3367789257938383
2025-01-12,8.341947314484596
2025-01-13,23.35745248055687
2025-01-14,15.015505166072272
2025-01-15,16.683894628969192
2025-01-16,18.35228409186611
2025-01-17,15.015505166072272
2025-01-18,3.3367789257938383
2025-01-19,5.005168388690757
2025-01-20,21.689063017659947
2025-01-21,35.0361787208353
2025-01-22,20.02067355476303
2025-01-23,20.02067355476303
2025-01-24,16.683894628969192
2025-01-25,3.3367789257938383
2025-01-26,8.341947314484596
2025-01-27,41.709736572422976
2025-01-28,26.694231406350706
2025-01-29,18.35228409186611
2025-01-30,18.35228409186611
2025-01-31,18.35228409186611
2025-02-01,6.673557851587677
2025-02-02,41.709736572422976
2025-02-03,83.41947314484595
2025-02-04,26.694231406350706
2025-02-05,20.02067355476303
2025-02-06,18.35228409186611
2025-02-07,16.683894628969192
2025-02-08,3.3367789257938383
2025-02-09,10.010336777381514
2025-02-10,26.694231406350706
2025-02-11,16.683894628969192
2025-02-12,21.689063017659947
2025-02-13,18.35228409186611
2025-02-14,16.683894628969192
2025-02-15,3.3367789257938383
2025-02-16,6.673557851587677
2025-02-17,18.35228409186611
2025-02-18,23.35745248055687
2025-02-19,16.683894628969192
2025-02-20,18.35228409186611
2025-02-21,16.683894628969192
2025-02-22,5.005168388690757
2025-02-23,13.347115703175353
2025-02-24,36.70456818373222
2025-02-25,21.689063017659947
2025-02-26,18.35228409186611
2025-02-27,18.35228409186611
2025-02-28,21.689063017659947
2025-03-01,5.005168388690757
2025-03-02,11.678726240278435
2025-03-03,30.031010332144543
2025-03-04,36.70456818373222
2025-03-05,33.367789257938384
2025-03-06,25.025841943453788
2025-03-07,26.694231406350706
2025-03-08,5.005168388690757
2025-03-09,15.015505166072272
2025-03-10,38.37295764662914
2025-03-11,43.378126035319895
2025-03-12,33.367789257938384
2025-03-13,30.031010332144543
2025-03-14,26.694231406350706
2025-03-15,5.005168388690757
2025-03-16,18.35228409186611
2025-03-17,45.04651549821682
2025-03-18,26.694231406350706
2025-03-19,23.35745248055687
2025-03-20,23.35745248055687
2025-03-21,18.35228409186611
2025-03-22,5.005168388690757
2025-03-23,11.678726240278435
2025-03-24,25.025841943453788
2025-03-25,21.689063017659947
2025-03-26,21.689063017659947
2025-03-27,21.689063017659947
2025-03-28,21.689063017659947
2025-03-29,6.673557851587677
2025-03-30,16.683894628969192
2025-03-31,38.37295764662914
2025-04-01,23.35745248055687
2025-04-02,63.39879959008293
2025-04-03,111.78209401409359
2025-04-04,88.42464153353671
2025-04-05,31.699399795041465
2025-04-06,115.11887293988742
2025-04-07,166.8389462896919
2025-04-08,95.09819938512439
2025-04-09,113.4504834769905
2025-04-10,91.76142045933055
2025-04-11,80.08269421905212
2025-04-12,18.35228409186611
2025-04-13,50.051683886907576
2025-04-14,73.40913636746444
2025-04-15,43.20124806933942
2025-04-16,41.291444085306985
2025-04-17,42.008516920362965
2025-04-18,25.42023200273458
2025-04-19,6.563606683545759
2025-04-20,21.24208761714172
2025-04-21,71.72401520508288
2025-04-22,56.32846143643094
2025-04-23,58.596801837991364
2025-04-24,41.64998050283498
2025-04-25,38.18890895229811
2025-04-26,6.563606683545759
2025-04-27,20.049356468165268
2025-04-28,58.596801837991364
2025-04-29,33.53510625278478
2025-04-30,41.64998050283498
2025-05-01,36.63764138579366
2025-05-02,33.53510625278478
2025-05-03,6.563606683545759
2025-05-04,20.049356468165268
2025-05-05,45.46958847089985
2025-05-06,28.16423071821547
2025-05-07,31.983838686280336
2025-05-08,30.0740347022479
2025-05-09,26.61296315171103
2025-05-10,3.819607968064866
2025-05-11,31.983838686280336
2025-05-12,70.53128405610643
2025-05-13,43.559784486867414
2025-05-14,34.72783740176123
2025-05-15,29.399986237295277
2025-05-16,26.53169489707135
2025-05-17,9.321946855727772
2025-05-18,23.66340355684742
2025-05-19,53.78046262919868
2025-05-20,27.965840567183314
2025-05-21,33.702423247631174
2025-05-22,29.399986237295277
2025-05-23,27.24876773212733
2025-05-24,5.019509845391877
2025-05-25,9.321946855727772
2025-05-26,30.11705907235126
2025-05-27,38.00486025796707
2025-05-28,29.399986237295277
2025-05-29,46.609734278638854
2025-05-30,27.965840567183314
2025-05-31,5.736582680447859
2025-06-01,17.92682087639956
2025-06-02,35.13656891774314
2025-06-03,24.3804763919034
2025-06-04,26.53169489707135
2025-06-05,24.3804763919034
2025-06-06,27.965840567183314
2025-06-07,4.302437010335894
2025-06-08,16.492675206287597
2025-06-09,38.00486025796707
2025-06-10,25.097549226959384
2025-06-11,33.702423247631174
2025-06-12,25.814622062015367
2025-06-13,44.45851577347091
2025-06-14,6.453655515503842
2025-06-15,20.078039381567507
2025-06-16,47.32680711369484
2025-06-17,28.682913402239297
2025-06-18,25.097549226959384
2025-06-19,25.097549226959384
2025-06-20,27.24876773212733
2025-06-21,4.302437010335894
2025-06-22,57.365826804478594
2025-06-23,52.346316959086714
2025-06-24,33.702423247631174
2025-06-25,27.24876773212733
2025-06-26,25.814622062015367
2025-06-27,27.965840567183314
2025-06-28,5.736582680447859
2025-06-29,15.775602371231614
2025-06-30,38.00486025796707
2025-07-01,23.66340355684742
2025-07-02,24.3804763919034
2025-07-03,28.682913402239297
2025-07-04,11.473165360895718
2025-07-05,9.321946855727772
2025-07-06,25.097549226959384
2025-07-07,62.38533664987047
2025-07-08,28.682913402239297
2025-07-09,25.814622062015367
2025-07-10,25.814622062015367
2025-07-11,27.24876773212733
2025-07-12,7.170728350559824
2025-07-13,18.643893711455544
2025-07-14,40.156078763135014
2025-07-15,27.965840567183314
2025-07-16,23.66340355684742
2025-07-17,24.3804763919034
2025-07-18,22.946330721791437
2025-07-19,5.736582680447859
2025-07-20,17.209748041343577
2025-07-21,31.551204742463227
2025-07-22,23.66340355684742
2025-07-23,27.965840567183314
2025-07-24,25.097549226959384
2025-07-25,22.946330721791437
2025-07-26,5.736582680447859
2025-07-27,25.814622062015367
2025-07-28,43.02437010335895
2025-07-29,27.24876773212733
2025-07-30,32.985350412575194
2025-07-31,37.28778742291109
2025-08-01,38.00486025796707
2025-08-02,7.170728350559824
2025-08-03,22.229257886735454
2025-08-04,51.629244124030734
2025-08-05,28.682913402239297
2025-08-06,26.53169489707135
2025-08-07,31.551204742463227
2025-08-08,23.66340355684742
2025-08-09,5.736582680447859
2025-08-10,17.209748041343577
2025-08-11,33.702423247631174
2025-08-12,25.814622062015367
2025-08-13,24.3804763919034
2025-08-14,42.30729726830296
2025-08-15,23.66340355684742
2025-08-16,5.019509845391877
2025-08-17,15.775602371231614
2025-08-18,36.5707145878551
2025-08-19,20.79511221662349
2025-08-20,24.3804763919034
2025-08-21,21.512185051679474
2025-08-22,20.79511221662349
2025-08-23,6.453655515503842
2025-08-24,15.775602371231614
2025-08-25,30.834131907407244
2025-08-26,22.946330721791437
2025-08-27,23.66340355684742
2025-08-28,22.946330721791437
2025-08-29,23.66340355684742
2025-08-30,8.604874020671788
2025-08-31,7.170728350559824
2025-09-01,18.643893711455544
2025-09-02,35.13656891774314
2025-09-03,22.946330721791437
2025-09-04,19.360966546511523
2025-09-05,20.79511221662349
2025-09-06,5.019509845391877
2025-09-07,12.1902381959517
2025-09-08,26.53169489707135
2025-09-09,19.360966546511523
2025-09-10,18.643893711455544
2025-09-11,21.512185051679474
2025-09-12,17.92682087639956
2025-09-13,4.302437010335894
2025-09-14,10.756092525839737
2025-09-15,24.3804763919034
2025-09-16,21.512185051679474
2025-09-17,20.79511221662349
2025-09-18,22.946330721791437
2025-09-19,20.79511221662349
2025-09-20,4.302437010335894
2025-09-21,11.473165360895718
2025-09-22,27.24876773212733
2025-09-23,21.512185051679474
2025-09-24,21.512185051679474
2025-09-25,20.79511221662349
2025-09-26,20.79511221662349
2025-09-27,5.019509845391877
2025-09-28,10.756092525839737
2025-09-29,25.097549226959384
2025-09-30,23.66340355684742
2025-10-01,25.097549226959384
2025-10-02,20.79511221662349
2025-10-03,20.078039381567507
2025-10-04,3.585364175279912
2025-10-05,9.321946855727772
2025-10-06,24.3804763919034
2025-10-07,19.360966546511523
2025-10-08,18.643893711455544
2025-10-09,20.79511221662349
2025-10-10,25.814622062015367
2025-10-11,20.078039381567507
2025-10-12,30.11705907235126
2025-10-13,50.912171288974754
2025-10-14,37.28778742291109
2025-10-15,29.399986237295277
2025-10-16,26.53169489707135
2025-10-17,38.00486025796707
2025-10-18,6.453655515503842
2025-10-19,15.05852953617563
2025-10-20,29.399986237295277
2025-10-21,23.66340355684742
2025-10-22,21.512185051679474
2025-10-23,22.946330721791437
2025-10-24,24.3804763919034
2025-10-25,6.453655515503842
2025-10-26,19.360966546511523
2025-10-27,35.85364175279912
2025-10-28,26.53169489707135
2025-10-29,26.53169489707135
2025-10-30,34.419496082687154
2025-10-31,24.3804763919034
2025-11-01,4.302437010335894
2025-11-02,12.907311031007684
2025-11-03,41.59022443324698
2025-11-04,31.551204742463227
2025-11-05,27.24876773212733
2025-11-06,25.814622062015367
2025-11-07,26.53169489707135
2025-11-08,5.736582680447859
2025-11-09,12.907311031007684
2025-11-10,37.28778742291109
2025-11-11,26.53169489707135
2025-11-12,25.097549226959384
2025-11-13,34.419496082687154
2025-11-14,38.00486025796707
2025-11-15,5.019509845391877
2025-11-16,14.341456701119649
2025-11-17,38.00486025796707
2025-11-18,30.11705907235126
2025-11-19,29.399986237295277
2025-11-20,32.26827757751921
2025-11-21,32.26827757751921
2025-11-22,5.736582680447859
2025-11-23,13.624383866063665
2025-11-24,32.985350412575194
2025-11-25,25.814622062015367
2025-11-26,25.097549226959384
2025-11-27,12.907311031007684
2025-11-28,28.682913402239297
2025-11-29,5.736582680447859
2025-11-30,14.341456701119649
2025-12-01,36.5707145878551
2025-12-02,22.946330721791437
2025-12-03,23.66340355684742
2025-12-04,23.66340355684742
2025-12-05,22.229257886735454
2025-12-06,5.736582680447859
2025-12-07,10.756092525839737
2025-12-08,25.814622062015367
2025-12-09,22.229257886735454
2025-12-10,21.512185051679474
2025-12-11,24.904491155982775
2025-12-12,22.946330721791437
2025-12-13,5.515944885046018
2025-12-14,10.673353352564046
2025-12-15,27.303927180977794
2025-12-16,21.346706705128092
2025-12-17,19.388546270936757
2025-12-18,22.505055130987756
2025-12-19,22.146518713459763
2025-12-20,4.357596459186355
2025-12-21,11.473165360895718
2025-12-22,28.903551197641136
2025-12-23,24.1046791476511
2025-12-24,19.388546270936757
2025-12-25,8.273917327569027
2025-12-26,27.662463598505784
2025-12-27,5.157408467518027
2025-12-28,11.473165360895718
2025-12-29,30.0618996235008
2025-12-30,20.188358279268428
2025-12-31,19.388546270936757
2026-01-01,8.71519291837271
2026-01-02,24.1046791476511
2026-01-03,10.673353352564046
2026-01-04,22.146518713459763
2026-01-05,37.97728053354184
2026-01-06,24.545954738454782
2026-01-07,22.505055130987756
2026-01-08,19.388546270936757
2026-01-09,22.946330721791437
2026-01-10,5.295307089644178
2026-01-11,9.708062997680994
2026-01-12,37.067149627509245
2026-01-13,22.063779540184076
2026-01-14,22.946330721791437
2026-01-15,21.18122835857671
2026-01-16,20.29867717696935
2026-01-17,5.295307089644178
2026-01-18,10.590614179288355
2026-01-19,38.832251990723975
2026-01-20,45.892661443582874
2026-01-21,37.94970080911661
2026-01-22,25.59398426661353
2026-01-23,24.711433085006163
2026-01-24,6.177858271251541
2026-01-25,14.120818905717808
2026-01-26,32.65439371947243
2026-01-27,23.828881903398802
2026-01-28,27.359086629828255
2026-01-29,28.241637811435616
2026-01-30,32.65439371947243
2026-01-31,9.708062997680994
2026-02-01,21.18122835857671
2026-02-02,49.42286617001233
2026-02-03,25.59398426661353
2026-02-04,24.711433085006163
2026-02-05,27.359086629828255
2026-02-06,29.124188993042978
2026-02-07,6.177858271251541
2026-02-08,14.120818905717808
2026-02-09,30.889291356257704
2026-02-10,22.063779540184076
2026-02-11,22.946330721791437
2026-02-12,31.77184253786507
2026-02-13,35.30204726429452
2026-02-14,8.82551181607363
2026-02-15,11.473165360895718
2026-02-16,27.359086629828255
2026-02-17,30.006740174650343
2026-02-18,21.18122835857671
2026-02-19,22.063779540184076
2026-02-20,21.18122835857671
2026-02-21,7.060409452858904
2026-02-22,13.238267724110445
2026-02-23,35.30204726429452
2026-02-24,24.711433085006163
2026-02-25,24.711433085006163
2026-02-26,24.711433085006163
2026-02-27,24.711433085006163
2026-02-28,18.533574813754623
2026-03-01,49.42286617001233
2026-03-02,73.25174807341114
2026-03-03,37.94970080911661
2026-03-04,37.94970080911661
2026-03-05,35.30204726429452
2026-03-06,38.832251990723975
2026-03-07,11.473165360895718
2026-03-08,31.77184253786507
2026-03-09,88.2551181607363
2026-03-10,41.47990553554606
2026-03-11,37.94970080911661
2026-03-12,38.832251990723975
2026-03-13,33.53694490107979
2026-03-14,11.473165360895718
2026-03-15,26.47653544822089
2026-03-16,47.657763806797604
2026-03-17,32.65439371947243
2026-03-18,36.184598445901884
2026-03-19,37.067149627509245
2026-03-20,34.41949608268716
2026-03-21,15.003370087325171
2026-03-22,27.359086629828255
2026-03-23,64.4262362573375
2026-03-24,44.12755908036815
2026-03-25,37.94970080911661
2026-03-26,37.067149627509245
2026-03-27,37.94970080911661
2026-03-28,11.473165360895718
2026-03-29,29.124188993042978
2026-03-30,57.365826804478594
2026-03-31,41.47990553554606
2026-04-01,37.94970080911661
2026-04-02,63.54368507573014
2026-04-03,24.711433085006163
2026-04-04,8.82551181607363
2026-04-05,25.59398426661353
2026-04-06,53.83562207804914
2026-04-07,45.01011026197551
2026-04-08,75.01685043662586
2026-04-09,46.77521262519024
2026-04-10,31.77184253786507
2026-04-11,7.942960634466267
2026-04-12,43.24500789876079
2026-04-13,60.013480349300686
2026-04-14,35.30204726429452
2026-04-15,32.65439371947243
2026-04-16,29.124188993042978
2026-04-17,37.94970080911661
2026-04-18,13.238267724110445
2026-04-19,37.94970080911661
2026-04-20,61.77858271251541
2026-04-21,36.184598445901884
2026-04-22,35.30204726429452
2026-04-23,36.184598445901884
2026-04-24,30.889291356257704
2026-04-25,7.942960634466267
2026-04-26,22.063779540184076
2026-04-27,37.94970080911661
2026-04-28,29.124188993042978
2026-04-29,28.241637811435616
2026-04-30,29.124188993042978
2026-05-01,26.47653544822089
2026-05-02,6.177858271251541
2026-05-03,17.65102363214726
2026-05-04,36.184598445901884
2026-05-05,29.124188993042978
2026-05-06,32.65439371947243
2026-05-07,33.53694490107979
2026-05-08,29.124188993042978
2026-05-09,7.942960634466267
2026-05-10,21.18122835857671
2026-05-11,44.12755908036815
2026-05-12,32.65439371947243
2026-05-13,31.77184253786507
2026-05-14,28.241637811435616
2026-05-15,38.832251990723975
2026-05-16,7.942960634466267
2026-05-17,22.063779540184076
2026-05-18,39.71480317233134
2026-05-19,27.359086629828255
2026-05-20,31.77184253786507
2026-05-21,32.65439371947243
2026-05-22,29.124188993042978
2026-05-23,11.473165360895718
2026-05-24,17.65102363214726
2026-05-25,42.36245671715342
2026-05-26,48.540314988404965
2026-05-27,35.30204726429452
2026-05-28,35.30204726429452
2026-05-29,31.77184253786507
2026-05-30,9.708062997680994
2026-05-31,23.828881903398802
