Time,schoology
2024-11-25,20.739920160106614
2024-11-26,19.080726547298084
2024-11-27,10.78475848325544
2024-11-28,5.807177644829852
2024-11-29,5.807177644829852
2024-11-30,7.466371257638381
2024-12-01,11.614355289659704
2024-12-02,58.90137325470278
2024-12-03,52.26459880346867
2024-12-04,51.435001997064404
2024-12-05,49.775808384255875
2024-12-06,52.26459880346867
2024-12-07,12.443952096063969
2024-12-08,12.443952096063969
2024-12-09,54.75338922268146
2024-12-10,58.07177644829852
2024-12-11,53.09419560987293
2024-12-12,60.56056686751131
2024-12-13,44.79822754583029
2024-12-14,13.273548902468233
2024-12-15,11.614355289659704
2024-12-16,38.99104990100044
2024-12-17,35.67266267538338
2024-12-18,35.67266267538338
2024-12-19,33.18387225617058
2024-12-20,20.739920160106614
2024-12-21,6.636774451234117
2024-12-22,4.147984032021323
2024-12-23,4.977580838425587
2024-12-24,4.147984032021323
2024-12-25,4.147984032021323
2024-12-26,4.147984032021323
2024-12-27,4.977580838425587
2024-12-28,4.147984032021323
2024-12-29,4.147984032021323
2024-12-30,4.977580838425587
2024-12-31,4.147984032021323
2025-01-01,4.977580838425587
2025-01-02,13.273548902468233
2025-01-03,14.103145708872498
2025-01-04,8.295968064042645
2025-01-05,10.78475848325544
2025-01-06,47.287017965043084
2025-01-07,49.775808384255875
2025-01-08,47.287017965043084
2025-01-09,39.8206467074047
2025-01-10,34.01346906257485
2025-01-11,10.78475848325544
2025-01-12,12.443952096063969
2025-01-13,63.04935728672411
2025-01-14,53.923792416277195
2025-01-15,55.582986029085724
2025-01-16,53.923792416277195
2025-01-17,51.435001997064404
2025-01-18,10.78475848325544
2025-01-19,8.295968064042645
2025-01-20,13.273548902468233
2025-01-21,50.60540519066014
2025-01-22,53.09419560987293
2025-01-23,54.75338922268146
2025-01-24,58.07177644829852
2025-01-25,12.443952096063969
2025-01-26,12.443952096063969
2025-01-27,52.26459880346867
2025-01-28,53.923792416277195
2025-01-29,53.923792416277195
2025-01-30,52.26459880346867
2025-01-31,55.582986029085724
2025-02-01,12.443952096063969
2025-02-02,11.614355289659704
2025-02-03,45.627824352234555
2025-02-04,49.775808384255875
2025-02-05,51.435001997064404
2025-02-06,51.435001997064404
2025-02-07,53.923792416277195
2025-02-08,12.443952096063969
2025-02-09,10.78475848325544
2025-02-10,48.946211577851614
2025-02-11,48.946211577851614
2025-02-12,52.26459880346867
2025-02-13,52.26459880346867
2025-02-14,43.968630739426025
2025-02-15,10.78475848325544
2025-02-16,8.295968064042645
2025-02-17,13.273548902468233
2025-02-18,53.09419560987293
2025-02-19,48.116614771447345
2025-02-20,49.775808384255875
2025-02-21,45.627824352234555
2025-02-22,11.614355289659704
2025-02-23,10.78475848325544
2025-02-24,51.435001997064404
2025-02-25,48.946211577851614
2025-02-26,49.775808384255875
2025-02-27,49.775808384255875
2025-02-28,50.60540519066014
2025-03-01,11.614355289659704
2025-03-02,10.78475848325544
2025-03-03,52.26459880346867
2025-03-04,51.435001997064404
2025-03-05,49.775808384255875
2025-03-06,50.60540519066014
2025-03-07,45.627824352234555
2025-03-08,11.614355289659704
2025-03-09,9.955161676851175
2025-03-10,46.457421158638816
2025-03-11,46.457421158638816
2025-03-12,45.627824352234555
2025-03-13,43.968630739426025
2025-03-14,41.47984032021323
2025-03-15,10.78475848325544
2025-03-16,9.955161676851175
2025-03-17,46.457421158638816
2025-03-18,53.09419560987293
2025-03-19,53.09419560987293
2025-03-20,45.627824352234555
2025-03-21,42.309437126617496
2025-03-22,9.955161676851175
2025-03-23,10.78475848325544
2025-03-24,44.79822754583029
2025-03-25,44.79822754583029
2025-03-26,47.287017965043084
2025-03-27,44.79822754583029
2025-03-28,42.309437126617496
2025-03-29,9.955161676851175
2025-03-30,9.955161676851175
2025-03-31,23.228710579319408
2025-04-01,53.09419560987293
2025-04-02,42.309437126617496
2025-04-03,44.79822754583029
2025-04-04,43.968630739426025
2025-04-05,9.955161676851175
2025-04-06,10.78475848325544
2025-04-07,44.79822754583029
2025-04-08,43.13903393302176
2025-04-09,45.627824352234555
2025-04-10,45.627824352234555
2025-04-11,41.47984032021323
2025-04-12,9.12556487044691
2025-04-13,7.466371257638381
2025-04-14,24.058307385723673
2025-04-15,20.544564761395392
2025-04-16,21.42184519556762
2025-04-17,19.667284327223165
2025-04-18,10.479681582298763
2025-04-19,5.6784810082354955
2025-04-20,7.433041876579949
2025-04-21,39.33456865444633
2025-04-22,42.42889198793311
2025-04-23,42.42889198793311
2025-04-24,25.808247366428755
2025-04-25,39.79705068541642
2025-04-26,9.187602744924403
2025-04-27,9.187602744924403
2025-04-28,45.475531693651924
2025-04-29,42.42889198793311
2025-04-30,42.42889198793311
2025-05-01,44.598251259479696
2025-05-02,40.67433111958866
2025-05-03,10.064883179096629
2025-05-04,10.942163613268857
2025-05-05,40.67433111958866
2025-05-06,41.55161155376088
2025-05-07,39.79705068541642
2025-05-08,41.96640995696302
2025-05-09,39.79705068541642
2025-05-10,9.187602744924403
2025-05-11,9.187602744924403
2025-05-12,43.72097082530747
2025-05-13,43.72097082530747
2025-05-14,43.306172422105334
2025-05-15,43.47331091118891
2025-05-16,39.773454663428154
2025-05-17,10.174604681342085
2025-05-18,10.174604681342085
2025-05-19,45.32323903506929
2025-05-20,45.32323903506929
2025-05-21,43.47331091118891
2025-05-22,43.47331091118891
2025-05-23,35.1486343537272
2025-05-24,9.249640619401896
2025-05-25,7.399712495521517
2025-05-26,9.249640619401896
2025-05-27,44.398274973129105
2025-05-28,41.623382787308536
2025-05-29,39.773454663428154
2025-05-30,36.0735984156674
2025-05-31,10.174604681342085
2025-06-01,9.249640619401896
2025-06-02,34.223670291787016
2025-06-03,34.223670291787016
2025-06-04,28.673885920145878
2025-06-05,25.89899373432531
2025-06-06,22.199137486564553
2025-06-07,7.399712495521517
2025-06-08,6.474748433581327
2025-06-09,19.424245300743983
2025-06-10,15.724389052983224
2025-06-11,12.024532805222465
2025-06-12,9.249640619401896
2025-06-13,6.474748433581327
2025-06-14,3.6998562477607586
2025-06-15,3.6998562477607586
2025-06-16,8.324676557461707
2025-06-17,9.249640619401896
2025-06-18,7.399712495521517
2025-06-19,4.624820309700948
2025-06-20,5.549784371641138
2025-06-21,3.6998562477607586
2025-06-22,2.774892185820569
2025-06-23,6.474748433581327
2025-06-24,6.474748433581327
2025-06-25,5.549784371641138
2025-06-26,5.549784371641138
2025-06-27,4.624820309700948
2025-06-28,2.774892185820569
2025-06-29,2.774892185820569
2025-06-30,5.549784371641138
2025-07-01,5.549784371641138
2025-07-02,5.549784371641138
2025-07-03,4.624820309700948
2025-07-04,2.774892185820569
2025-07-05,1.8499281238803793
2025-07-06,2.774892185820569
2025-07-07,6.474748433581327
2025-07-08,5.549784371641138
2025-07-09,5.549784371641138
2025-07-10,6.474748433581327
2025-07-11,6.474748433581327
2025-07-12,3.6998562477607586
2025-07-13,2.774892185820569
2025-07-14,7.399712495521517
2025-07-15,6.474748433581327
2025-07-16,5.549784371641138
2025-07-17,5.549784371641138
2025-07-18,5.549784371641138
2025-07-19,3.6998562477607586
2025-07-20,3.6998562477607586
2025-07-21,6.474748433581327
2025-07-22,6.474748433581327
2025-07-23,8.324676557461707
2025-07-24,16.649353114923414
2025-07-25,10.174604681342085
2025-07-26,6.474748433581327
2025-07-27,5.549784371641138
2025-07-28,8.324676557461707
2025-07-29,14.799424991043034
2025-07-30,17.5743171768636
2025-07-31,12.949496867162654
2025-08-01,12.949496867162654
2025-08-02,8.324676557461707
2025-08-03,9.249640619401896
2025-08-04,16.649353114923414
2025-08-05,17.5743171768636
2025-08-06,21.27417342462436
2025-08-07,26.8239577962655
2025-08-08,26.8239577962655
2025-08-09,12.949496867162654
2025-08-10,12.949496867162654
2025-08-11,39.773454663428154
2025-08-12,42.54834684924872
2025-08-13,49.02309528283005
2025-08-14,68.44734058357403
2025-08-15,52.72295153059081
2025-08-16,17.5743171768636
2025-08-17,19.424245300743983
2025-08-18,60.122664026112325
2025-08-19,60.122664026112325
2025-08-20,68.44734058357403
2025-08-21,65.67244839775347
2025-08-22,73.07216089327498
2025-08-23,16.649353114923414
2025-08-24,17.5743171768636
2025-08-25,70.2972687074544
2025-08-26,68.44734058357403
2025-08-27,70.2972687074544
2025-08-28,67.52237652163384
2025-08-29,38.84849060148797
2025-08-30,12.949496867162654
2025-08-31,11.099568743282276
2025-09-01,16.649353114923414
2025-09-02,74.92208901715536
2025-09-03,73.99712495521517
2025-09-04,69.37230464551422
2025-09-05,63.82252027387309
2025-09-06,15.724389052983224
2025-09-07,16.649353114923414
2025-09-08,64.74748433581327
2025-09-09,62.897556211932894
2025-09-10,56.42280777835157
2025-09-11,61.97259214999271
2025-09-12,61.04762808805252
2025-09-13,14.799424991043034
2025-09-14,14.799424991043034
2025-09-15,61.04762808805252
2025-09-16,59.19769996417214
2025-09-17,58.27273590223195
2025-09-18,65.67244839775347
2025-09-19,59.19769996417214
2025-09-20,14.799424991043034
2025-09-21,13.874460929102845
2025-09-22,55.49784371641138
2025-09-23,36.998562477607585
2025-09-24,63.82252027387309
2025-09-25,61.04762808805252
2025-09-26,60.122664026112325
2025-09-27,13.874460929102845
2025-09-28,13.874460929102845
2025-09-29,58.27273590223195
2025-09-30,60.122664026112325
2025-10-01,58.27273590223195
2025-10-02,36.0735984156674
2025-10-03,57.347771840291756
2025-10-04,13.874460929102845
2025-10-05,14.799424991043034
2025-10-06,56.42280777835157
2025-10-07,53.647915592531
2025-10-08,53.647915592531
2025-10-09,54.57287965447119
2025-10-10,50.87302340671043
2025-10-11,12.949496867162654
2025-10-12,12.024532805222465
2025-10-13,54.57287965447119
2025-10-14,49.94805934477024
2025-10-15,58.27273590223195
2025-10-16,49.02309528283005
2025-10-17,49.94805934477024
2025-10-18,12.949496867162654
2025-10-19,12.024532805222465
2025-10-20,92.49640619401896
2025-10-21,53.647915592531
2025-10-22,53.647915592531
2025-10-23,55.49784371641138
2025-10-24,55.49784371641138
2025-10-25,12.024532805222465
2025-10-26,12.949496867162654
2025-10-27,50.87302340671043
2025-10-28,53.647915592531
2025-10-29,51.79798746865062
2025-10-30,53.647915592531
2025-10-31,44.398274973129105
2025-11-01,11.099568743282276
2025-11-02,10.174604681342085
2025-11-03,48.09813122088986
2025-11-04,48.09813122088986
2025-11-05,51.79798746865062
2025-11-06,50.87302340671043
2025-11-07,48.09813122088986
2025-11-08,11.099568743282276
2025-11-09,11.099568743282276
2025-11-10,47.173167158949674
2025-11-11,24.97402967238512
2025-11-12,49.94805934477024
2025-11-13,52.72295153059081
2025-11-14,50.87302340671043
2025-11-15,12.024532805222465
2025-11-16,12.024532805222465
2025-11-17,49.94805934477024
2025-11-18,55.49784371641138
2025-11-19,52.72295153059081
2025-11-20,54.57287965447119
2025-11-21,49.02309528283005
2025-11-22,12.024532805222465
2025-11-23,9.249640619401896
2025-11-24,19.424245300743983
2025-11-25,15.724389052983224
2025-11-26,10.174604681342085
2025-11-27,6.474748433581327
2025-11-28,5.549784371641138
2025-11-29,7.399712495521517
2025-11-30,12.024532805222465
2025-12-01,52.72295153059081
2025-12-02,49.94805934477024
2025-12-03,54.57287965447119
2025-12-04,50.87302340671043
2025-12-05,45.32323903506929
2025-12-06,12.024532805222465
2025-12-07,12.024532805222465
2025-12-08,50.87302340671043
2025-12-09,49.94805934477024
2025-12-10,51.79798746865062
2025-12-11,50.811087743336245
2025-12-12,50.06349811641131
2025-12-13,15.560099617272375
2025-12-14,13.032223140542719
2025-12-15,52.128892562170876
2025-12-16,51.55867737026119
2025-12-17,54.37166144294569
2025-12-18,49.030800893531534
2025-12-19,34.2182909031841
2025-12-20,9.186541844978438
2025-12-21,6.658665368248781
2025-12-22,9.47164944093328
2025-12-23,6.373557772293937
2025-12-24,3.845681295564281
2025-12-25,3.845681295564281
2025-12-26,4.308163326534376
2025-12-27,3.845681295564281
2025-12-28,3.5605736996094377
2025-12-29,4.593270922489219
2025-12-30,3.845681295564281
2025-12-31,3.5605736996094377
2026-01-01,3.845681295564281
2026-01-02,5.340860549414157
2026-01-03,6.658665368248781
2026-01-04,7.691362591128562
2026-01-05,26.812035908010373
2026-01-06,26.812035908010373
2026-01-07,32.43800405337937
2026-01-08,30.657717203574656
2026-01-09,31.405306830499594
2026-01-10,9.693658262464664
2026-01-11,11.97451903010341
2026-01-12,57.02151919096862
2026-01-13,55.31087361523956
2026-01-14,51.319367271871755
2026-01-15,50.749152079962066
2026-01-16,48.46829131232332
2026-01-17,11.404303838193723
2026-01-18,7.983012686735607
2026-01-19,11.97451903010341
2026-01-20,52.459797655691126
2026-01-21,54.740658423329876
2026-01-22,50.178936888052384
2026-01-23,51.889582463781444
2026-01-24,11.97451903010341
2026-01-25,10.834088646284037
2026-01-26,45.61721535277489
2026-01-27,51.889582463781444
2026-01-28,50.178936888052384
2026-01-29,50.178936888052384
2026-01-30,44.47678496895552
2026-01-31,13.114949413922782
2026-02-01,11.404303838193723
2026-02-02,49.03850650423301
2026-02-03,47.89807612041364
2026-02-04,46.18743054468458
2026-02-05,46.75764573659426
2026-02-06,44.47678496895552
2026-02-07,11.404303838193723
2026-02-08,9.693658262464664
2026-02-09,41.05549381749741
2026-02-10,49.608721696142695
2026-02-11,49.03850650423301
2026-02-12,49.608721696142695
2026-02-13,41.05549381749741
2026-02-14,9.693658262464664
2026-02-15,7.41279749482592
2026-02-16,13.114949413922782
2026-02-17,39.34484824176835
2026-02-18,48.46829131232332
2026-02-19,44.47678496895552
2026-02-20,44.47678496895552
2026-02-21,9.693658262464664
2026-02-22,9.123443070554979
2026-02-23,47.89807612041364
2026-02-24,45.04700016086521
2026-02-25,43.33635458513615
2026-02-26,46.18743054468458
2026-02-27,42.19592420131678
2026-02-28,11.404303838193723
2026-03-01,9.693658262464664
2026-03-02,45.04700016086521
2026-03-03,48.46829131232332
2026-03-04,45.61721535277489
2026-03-05,45.61721535277489
2026-03-06,45.04700016086521
2026-03-07,11.97451903010341
2026-03-08,10.834088646284037
2026-03-09,43.90656977704584
2026-03-10,43.33635458513615
2026-03-11,43.33635458513615
2026-03-12,44.47678496895552
2026-03-13,40.48527862558772
2026-03-14,11.404303838193723
2026-03-15,10.834088646284037
2026-03-16,43.33635458513615
2026-03-17,45.04700016086521
2026-03-18,43.33635458513615
2026-03-19,42.19592420131678
2026-03-20,37.634202666039286
2026-03-21,9.693658262464664
2026-03-22,9.693658262464664
2026-03-23,44.47678496895552
2026-03-24,42.76613939322646
2026-03-25,45.04700016086521
2026-03-26,39.34484824176835
2026-03-27,21.668177292568075
2026-03-28,7.41279749482592
2026-03-29,7.41279749482592
2026-03-30,21.09796210065839
2026-03-31,19.957531716839014
2026-04-01,17.676670949200272
2026-04-02,14.255379797742155
2026-04-03,9.123443070554979
2026-04-04,5.7021519190968615
2026-04-05,6.8425823029162345
2026-04-06,36.493772282219915
2026-04-07,35.923557090310226
2026-04-08,37.634202666039286
2026-04-09,38.77463304985866
2026-04-10,39.91506343367803
2026-04-11,9.123443070554979
2026-04-12,9.123443070554979
2026-04-13,45.04700016086521
2026-04-14,41.62570900940709
2026-04-15,40.48527862558772
2026-04-16,41.62570900940709
2026-04-17,37.634202666039286
2026-04-18,9.123443070554979
2026-04-19,8.553227878645293
2026-04-20,43.90656977704584
2026-04-21,41.05549381749741
2026-04-22,41.05549381749741
2026-04-23,41.05549381749741
2026-04-24,21.668177292568075
2026-04-25,8.553227878645293
2026-04-26,9.123443070554979
2026-04-27,42.76613939322646
2026-04-28,41.05549381749741
2026-04-29,40.48527862558772
2026-04-30,39.91506343367803
2026-05-01,37.063987474129604
2026-05-02,9.693658262464664
2026-05-03,8.553227878645293
2026-05-04,39.34484824176835
2026-05-05,38.204417857948975
2026-05-06,37.634202666039286
2026-05-07,38.77463304985866
2026-05-08,36.493772282219915
2026-05-09,9.123443070554979
2026-05-10,9.693658262464664
2026-05-11,41.62570900940709
2026-05-12,39.91506343367803
2026-05-13,41.05549381749741
2026-05-14,40.48527862558772
2026-05-15,35.923557090310226
2026-05-16,9.693658262464664
2026-05-17,10.263873454374352
2026-05-18,41.62570900940709
2026-05-19,43.33635458513615
2026-05-20,43.90656977704584
2026-05-21,43.33635458513615
2026-05-22,38.204417857948975
2026-05-23,8.553227878645293
2026-05-24,7.41279749482592
2026-05-25,9.123443070554979
2026-05-26,39.91506343367803
2026-05-27,37.634202666039286
2026-05-28,38.204417857948975
2026-05-29,36.493772282219915
2026-05-30,9.693658262464664
2026-05-31,9.123443070554979
