Time,lightyear
2024-08-18,1.5059155052275783
2024-08-19,1.2778304852404405
2024-08-20,1.3590065774233628
2024-08-21,0.8679902149510523
2024-08-22,1.2120976496191473
2024-08-23,0.9162998893233281
2024-08-24,1.473049087416932
2024-08-25,1.3590065774233628
2024-08-26,1.080631978376561
2024-08-27,1.2275409061807765
2024-08-28,1.260407323991423
2024-08-29,1.1134983961872076
2024-08-30,1.1618080705594833
2024-08-31,1.179231231808501
2024-09-01,1.5387819230382251
2024-09-02,1.523338666476596
2024-09-03,1.1134983961872076
2024-09-04,1.1463648139978542
2024-09-05,0.9665894683829921
2024-09-06,1.179231231808501
2024-09-07,1.5716483408488715
2024-09-08,1.2932737418020697
2024-09-09,1.0477655605659144
2024-09-10,1.080631978376561
2024-09-11,1.1134983961872076
2024-09-12,1.080631978376561
2024-09-13,1.424739413044656
2024-09-14,1.4401826696062852
2024-09-15,1.473049087416932
2024-09-16,1.3590065774233628
2024-09-17,1.6377771574076425
2024-09-18,1.5332381899135377
2024-09-19,1.4635455449174677
2024-09-20,1.324160254925328
2024-09-21,1.5680845124115725
2024-09-22,1.6726234799056774
2024-09-23,1.3590065774233628
2024-09-24,1.2196212874312231
2024-09-25,1.254467609929258
2024-09-26,1.3938528999213977
2024-09-27,1.254467609929258
2024-09-28,1.4635455449174677
2024-09-29,1.324160254925328
2024-09-30,1.289313932427293
2024-10-01,1.4286992224194328
2024-10-02,1.4286992224194328
2024-10-03,1.3590065774233628
2024-10-04,1.3938528999213977
2024-10-05,1.7423161249017474
2024-10-06,1.6029308349096074
2024-10-07,1.3590065774233628
2024-10-08,1.324160254925328
2024-10-09,1.4635455449174677
2024-10-10,1.3590065774233628
2024-10-11,1.5680845124115725
2024-10-12,1.5332381899135377
2024-10-13,1.7074698024037123
2024-10-14,1.5332381899135377
2024-10-15,1.5680845124115725
2024-10-16,1.4286992224194328
2024-10-17,1.4983918674155026
2024-10-18,1.8120087698978171
2024-10-19,2.3695499298663765
2024-10-20,2.543781542356551
2024-10-21,1.951394059889957
2024-10-22,2.021086704886027
2024-10-23,1.8468550923958522
2024-10-24,1.881701414893887
2024-10-25,1.881701414893887
2024-10-26,2.2650109623722714
2024-10-27,2.1604719948781668
2024-10-28,1.6726234799056774
2024-10-29,1.4635455449174677
2024-10-30,1.4286992224194328
2024-10-31,2.474088897360481
2024-11-01,1.7423161249017474
2024-11-02,1.5680845124115725
2024-11-03,1.324160254925328
2024-11-04,1.3590065774233628
2024-11-05,0.9756970299449785
2024-11-06,0.7317727724587338
2024-11-07,0.9408507074469435
2024-11-08,1.1150823199371183
2024-11-09,1.3590065774233628
2024-11-10,1.4635455449174677
2024-11-11,1.1499286424351531
2024-11-12,1.254467609929258
2024-11-13,0.9756970299449785
2024-11-14,1.0802359974390834
2024-11-15,1.1150823199371183
2024-11-16,0.9408507074469435
2024-11-17,1.2196212874312231
2024-11-18,1.0802359974390834
2024-11-19,1.0802359974390834
2024-11-20,1.1150823199371183
2024-11-21,1.1150823199371183
2024-11-22,1.0105433524430134
2024-11-23,1.1847749649331882
2024-11-24,1.324160254925328
2024-11-25,1.0105433524430134
2024-11-26,1.0105433524430134
2024-11-27,1.5680845124115725
2024-11-28,1.2196212874312231
2024-11-29,1.4286992224194328
2024-11-30,1.1499286424351531
2024-12-01,1.0105433524430134
2024-12-02,1.0802359974390834
2024-12-03,1.1150823199371183
2024-12-04,1.0802359974390834
2024-12-05,1.0453896749410483
2024-12-06,1.881701414893887
2024-12-07,1.5332381899135377
2024-12-08,1.4635455449174677
2024-12-09,1.5680845124115725
2024-12-10,1.951394059889957
2024-12-11,1.986240382387992
2024-12-12,3.4846322498034947
2024-12-13,2.543781542356551
2024-12-14,2.125625672380132
2024-12-15,2.021086704886027
2024-12-16,1.3938528999213977
2024-12-17,1.4983918674155026
2024-12-18,1.3590065774233628
2024-12-19,1.3938528999213977
2024-12-20,1.5332381899135377
2024-12-21,1.5680845124115725
2024-12-22,1.3938528999213977
2024-12-23,1.3938528999213977
2024-12-24,1.4983918674155026
2024-12-25,1.7074698024037123
2024-12-26,1.5332381899135377
2024-12-27,1.3938528999213977
2024-12-28,1.6029308349096074
2024-12-29,1.0802359974390834
2024-12-30,1.254467609929258
2024-12-31,1.1847749649331882
2025-01-01,1.6029308349096074
2025-01-02,1.3590065774233628
2025-01-03,1.324160254925328
2025-01-04,1.4635455449174677
2025-01-05,1.324160254925328
2025-01-06,1.2196212874312231
2025-01-07,1.1847749649331882
2025-01-08,1.1150823199371183
2025-01-09,1.1499286424351531
2025-01-10,1.0453896749410483
2025-01-11,1.1847749649331882
2025-01-12,1.5332381899135377
2025-01-13,1.254467609929258
2025-01-14,1.1847749649331882
2025-01-15,0.9756970299449785
2025-01-16,0.9756970299449785
2025-01-17,1.0802359974390834
2025-01-18,1.4983918674155026
2025-01-19,1.3590065774233628
2025-01-20,1.1150823199371183
2025-01-21,1.0802359974390834
2025-01-22,1.0453896749410483
2025-01-23,1.1150823199371183
2025-01-24,0.9756970299449785
2025-01-25,1.4635455449174677
2025-01-26,1.254467609929258
2025-01-27,1.0453896749410483
2025-01-28,1.0105433524430134
2025-01-29,1.0453896749410483
2025-01-30,0.9060043849489086
2025-01-31,0.9756970299449785
2025-02-01,1.1150823199371183
2025-02-02,1.289313932427293
2025-02-03,1.2196212874312231
2025-02-04,1.4635455449174677
2025-02-05,1.1847749649331882
2025-02-06,1.1499286424351531
2025-02-07,1.1499286424351531
2025-02-08,1.254467609929258
2025-02-09,1.1150823199371183
2025-02-10,0.9408507074469435
2025-02-11,0.9408507074469435
2025-02-12,1.1150823199371183
2025-02-13,0.9060043849489086
2025-02-14,0.8014654174548037
2025-02-15,1.254467609929258
2025-02-16,1.1499286424351531
2025-02-17,1.0802359974390834
2025-02-18,1.1150823199371183
2025-02-19,0.9756970299449785
2025-02-20,1.0105433524430134
2025-02-21,2.2301646398742365
2025-02-22,1.7074698024037123
2025-02-23,1.324160254925328
2025-02-24,0.9060043849489086
2025-02-25,0.9756970299449785
2025-02-26,1.0802359974390834
2025-02-27,1.0453896749410483
2025-02-28,1.0105433524430134
2025-03-01,1.254467609929258
2025-03-02,1.2196212874312231
2025-03-03,0.9408507074469435
2025-03-04,0.9408507074469435
2025-03-05,0.8711580624508737
2025-03-06,1.0802359974390834
2025-03-07,1.0802359974390834
2025-03-08,1.289313932427293
2025-03-09,1.1150823199371183
2025-03-10,1.254467609929258
2025-03-11,0.9756970299449785
2025-03-12,1.0802359974390834
2025-03-13,1.0802359974390834
2025-03-14,1.0453896749410483
2025-03-15,1.0453896749410483
2025-03-16,1.1499286424351531
2025-03-17,1.0453896749410483
2025-03-18,0.9060043849489086
2025-03-19,1.1150823199371183
2025-03-20,1.1499286424351531
2025-03-21,1.0453896749410483
2025-03-22,1.254467609929258
2025-03-23,1.3938528999213977
2025-03-24,1.1847749649331882
2025-03-25,1.0453896749410483
2025-03-26,1.1847749649331882
2025-03-27,1.1499286424351531
2025-03-28,1.0105433524430134
2025-03-29,1.1847749649331882
2025-03-30,1.3590065774233628
2025-03-31,1.0105433524430134
2025-04-01,1.0105433524430134
2025-04-02,0.9408507074469435
2025-04-03,1.1499286424351531
2025-04-04,1.1499286424351531
2025-04-05,1.0453896749410483
2025-04-06,1.1150823199371183
2025-04-07,0.8711580624508737
2025-04-08,1.0105433524430134
2025-04-09,0.8014654174548037
2025-04-10,1.0453896749410483
2025-04-11,0.9756970299449785
2025-04-12,1.1150823199371183
2025-04-13,1.1847749649331882
2025-04-14,0.9060043849489086
2025-04-15,1.0401627265663431
2025-04-16,0.9765681880074294
2025-04-17,1.1181313731556963
2025-04-18,1.0863341038762395
2025-04-19,1.1499286424351531
2025-04-20,1.3694604741727734
2025-04-21,0.9447709187279725
2025-04-22,0.9765681880074294
2025-04-23,0.9765681880074294
2025-04-24,0.8032077335797054
2025-04-25,0.9765681880074294
2025-04-26,1.1499286424351531
2025-04-27,1.0227395653173257
2025-04-28,1.1181313731556963
2025-04-29,1.4186809047012479
2025-04-30,1.4966495512906008
2025-05-01,1.3232890968628772
2025-05-02,1.1499286424351531
2025-05-03,1.2453204502735238
2025-05-04,1.464852282011144
2025-05-05,1.1817259117146102
2025-05-06,1.1817259117146102
2025-05-07,1.0401627265663431
2025-05-08,1.0545368345967825
2025-05-09,1.1961000197450495
2025-05-10,1.3550863661423338
2025-05-11,1.3550863661423338
2025-05-12,1.2771177195529808
2025-05-13,1.213523180994067
2025-05-14,1.0401627265663431
2025-05-15,1.034935778191638
2025-05-16,1.1211804263742744
2025-05-17,1.1499286424351531
2025-05-18,1.2074250745569108
2025-05-19,1.178676858496032
2025-05-20,1.1499286424351531
2025-05-21,1.178676858496032
2025-05-22,1.1211804263742744
2025-05-23,1.006187562130759
2025-05-24,1.2361732906177896
2025-05-25,1.4374108030439414
2025-05-26,1.4949072351656991
2025-05-27,1.006187562130759
2025-05-28,1.1211804263742744
2025-05-29,1.0924322103133954
2025-05-30,1.034935778191638
2025-05-31,1.2649215066786685
2025-06-01,1.351166154861305
2025-06-02,0.9774393460698803
2025-06-03,1.034935778191638
2025-06-04,1.178676858496032
2025-06-05,1.0924322103133954
2025-06-06,1.2074250745569108
2025-06-07,1.4661590191048204
2025-06-08,1.379914370922184
2025-06-09,1.0636839942525167
2025-06-10,1.2936697227395473
2025-06-11,1.1211804263742744
2025-06-12,1.1499286424351531
2025-06-13,1.0924322103133954
2025-06-14,1.3224179388004262
2025-06-15,1.2936697227395473
2025-06-16,1.1211804263742744
2025-06-17,1.1499286424351531
2025-06-18,1.2074250745569108
2025-06-19,1.1211804263742744
2025-06-20,1.1211804263742744
2025-06-21,1.1211804263742744
2025-06-22,1.178676858496032
2025-06-23,1.1499286424351531
2025-06-24,1.2361732906177896
2025-06-25,1.034935778191638
2025-06-26,1.0924322103133954
2025-06-27,1.034935778191638
2025-06-28,1.178676858496032
2025-06-29,1.3224179388004262
2025-06-30,1.1499286424351531
2025-07-01,1.1499286424351531
2025-07-02,1.0636839942525167
2025-07-03,1.0636839942525167
2025-07-04,1.1211804263742744
2025-07-05,1.1499286424351531
2025-07-06,1.2074250745569108
2025-07-07,1.1499286424351531
2025-07-08,1.0636839942525167
2025-07-09,1.0924322103133954
2025-07-10,1.1211804263742744
2025-07-11,1.0636839942525167
2025-07-12,1.3224179388004262
2025-07-13,1.0636839942525167
2025-07-14,1.006187562130759
2025-07-15,1.178676858496032
2025-07-16,1.178676858496032
2025-07-17,1.034935778191638
2025-07-18,1.1499286424351531
2025-07-19,1.351166154861305
2025-07-20,1.351166154861305
2025-07-21,1.1211804263742744
2025-07-22,1.3224179388004262
2025-07-23,1.0924322103133954
2025-07-24,0.9774393460698803
2025-07-25,1.1499286424351531
2025-07-26,1.3224179388004262
2025-07-27,1.2649215066786685
2025-07-28,1.034935778191638
2025-07-29,1.351166154861305
2025-07-30,1.1211804263742744
2025-07-31,1.1499286424351531
2025-08-01,1.0924322103133954
2025-08-02,1.351166154861305
2025-08-03,1.2649215066786685
2025-08-04,1.1211804263742744
2025-08-05,1.1211804263742744
2025-08-06,1.006187562130759
2025-08-07,0.9774393460698803
2025-08-08,1.2361732906177896
2025-08-09,1.2361732906177896
2025-08-10,1.7823893957744874
2025-08-11,1.2936697227395473
2025-08-12,0.9774393460698803
2025-08-13,1.006187562130759
2025-08-14,1.1211804263742744
2025-08-15,1.1211804263742744
2025-08-16,1.2936697227395473
2025-08-17,1.3224179388004262
2025-08-18,1.3224179388004262
2025-08-19,1.0924322103133954
2025-08-20,1.006187562130759
2025-08-21,1.0636839942525167
2025-08-22,1.006187562130759
2025-08-23,1.4661590191048204
2025-08-24,1.4374108030439414
2025-08-25,2.874821606087883
2025-08-26,2.8173251739661254
2025-08-27,1.9836269082006392
2025-08-28,1.6386483154700933
2025-08-29,1.4086625869830627
2025-08-30,1.6099000994092145
2025-08-31,2.0411233403223967
2025-09-01,1.9261304760788815
2025-09-02,1.839885827896245
2025-09-03,1.2074250745569108
2025-09-04,1.2649215066786685
2025-09-05,1.0924322103133954
2025-09-06,1.2936697227395473
2025-09-07,1.523655451226578
2025-09-08,1.1499286424351531
2025-09-09,1.1211804263742744
2025-09-10,1.2361732906177896
2025-09-11,0.9774393460698803
2025-09-12,1.2074250745569108
2025-09-13,1.3224179388004262
2025-09-14,1.2936697227395473
2025-09-15,1.0924322103133954
2025-09-16,1.1499286424351531
2025-09-17,1.2074250745569108
2025-09-18,1.2361732906177896
2025-09-19,1.2361732906177896
2025-09-20,1.523655451226578
2025-09-21,1.4949072351656991
2025-09-22,1.379914370922184
2025-09-23,1.2936697227395473
2025-09-24,1.351166154861305
2025-09-25,1.178676858496032
2025-09-26,1.2074250745569108
2025-09-27,1.4374108030439414
2025-09-28,1.4949072351656991
2025-09-29,1.4086625869830627
2025-09-30,1.3224179388004262
2025-10-01,1.4661590191048204
2025-10-02,1.351166154861305
2025-10-03,1.2936697227395473
2025-10-04,1.696144747591851
2025-10-05,1.6673965315309722
2025-10-06,1.4374108030439414
2025-10-07,1.4949072351656991
2025-10-08,1.379914370922184
2025-10-09,1.379914370922184
2025-10-10,1.4949072351656991
2025-10-11,1.6386483154700933
2025-10-12,1.7536411797136087
2025-10-13,1.4374108030439414
2025-10-14,1.379914370922184
2025-10-15,1.3224179388004262
2025-10-16,1.4086625869830627
2025-10-17,1.8686340439571238
2025-10-18,1.9261304760788815
2025-10-19,1.8686340439571238
2025-10-20,1.6099000994092145
2025-10-21,1.7536411797136087
2025-10-22,1.7248929636527297
2025-10-23,1.4086625869830627
2025-10-24,1.7248929636527297
2025-10-25,2.0411233403223967
2025-10-26,1.8973822600180028
2025-10-27,1.7248929636527297
2025-10-28,1.696144747591851
2025-10-29,1.4949072351656991
2025-10-30,1.9261304760788815
2025-10-31,2.5010947972964583
2025-11-01,2.0986197724441547
2025-11-02,1.2649215066786685
2025-11-03,1.0924322103133954
2025-11-04,0.9199429139481226
2025-11-05,1.006187562130759
2025-11-06,0.9774393460698803
2025-11-07,1.034935778191638
2025-11-08,1.0636839942525167
2025-11-09,1.2361732906177896
2025-11-10,1.0636839942525167
2025-11-11,1.2649215066786685
2025-11-12,1.178676858496032
2025-11-13,1.034935778191638
2025-11-14,0.9774393460698803
2025-11-15,1.2074250745569108
2025-11-16,1.2361732906177896
2025-11-17,1.1499286424351531
2025-11-18,1.1499286424351531
2025-11-19,1.2361732906177896
2025-11-20,1.2074250745569108
2025-11-21,1.1499286424351531
2025-11-22,1.4374108030439414
2025-11-23,1.4374108030439414
2025-11-24,1.4086625869830627
2025-11-25,1.0924322103133954
2025-11-26,1.379914370922184
2025-11-27,1.9548786921397605
2025-11-28,1.7248929636527297
2025-11-29,1.2361732906177896
2025-11-30,1.4661590191048204
2025-12-01,1.2936697227395473
2025-12-02,1.178676858496032
2025-12-03,1.1211804263742744
2025-12-04,1.2361732906177896
2025-12-05,1.2649215066786685
2025-12-06,1.4374108030439414
2025-12-07,1.523655451226578
2025-12-08,1.2649215066786685
2025-12-09,1.2936697227395473
2025-12-10,1.1499286424351531
2025-12-11,1.2050941381195424
2025-12-12,1.1429358331230475
2025-12-13,1.267252443116037
2025-12-14,1.2983315956142842
2025-12-15,1.2983315956142842
2025-12-16,1.1429358331230475
2025-12-17,0.9731659626013712
2025-12-18,1.1429358331230475
2025-12-19,1.2361732906177896
2025-12-20,1.0974825725943607
2025-12-21,1.2983315956142842
2025-12-22,1.174014985621295
2025-12-23,1.2361732906177896
2025-12-24,1.0974825725943607
2025-12-25,1.6067921841593897
2025-12-26,1.4370223136377134
2025-12-27,1.3748640086412187
2025-12-28,1.0974825725943607
2025-12-29,0.9420868101031239
2025-12-30,1.1429358331230475
2025-12-31,1.1118566806248
2026-01-01,1.128561725092608
2026-01-02,0.9420868101031239
2026-01-03,1.1596408775908555
2026-01-04,1.2361732906177896
2026-01-05,1.035324267597866
2026-01-06,1.0042451150996186
2026-01-07,1.0664034200961132
2026-01-08,0.9898710070691792
2026-01-09,1.0664034200961132
2026-01-10,1.1025329348753259
2026-01-11,1.4032237352958694
2026-01-12,1.1359430238109418
2026-01-13,1.06912284593971
2026-01-14,1.1359430238109418
2026-01-15,1.06912284593971
2026-01-16,1.035712757004094
2026-01-17,1.3698136463602535
2026-01-18,1.06912284593971
2026-01-19,1.06912284593971
2026-01-20,1.06912284593971
2026-01-21,1.0023026680684781
2026-01-22,0.8018421344547825
2026-01-23,1.035712757004094
2026-01-24,1.2361732906177896
2026-01-25,1.3698136463602535
2026-01-26,1.0023026680684781
2026-01-27,0.9688925791328622
2026-01-28,0.8686623123260143
2026-01-29,0.9688925791328622
2026-01-30,1.1025329348753259
2026-01-31,1.06912284593971
2026-02-01,1.1693531127465577
2026-02-02,0.9688925791328622
2026-02-03,1.035712757004094
2026-02-04,0.8686623123260143
2026-02-05,1.0023026680684781
2026-02-06,1.1025329348753259
2026-02-07,1.3029934684890214
2026-02-08,1.06912284593971
2026-02-09,1.1025329348753259
2026-02-10,1.0023026680684781
2026-02-11,1.06912284593971
2026-02-12,0.9688925791328622
2026-02-13,1.1025329348753259
2026-02-14,1.2361732906177896
2026-02-15,3.3410088935615936
2026-02-16,1.6705044467807968
2026-02-17,1.06912284593971
2026-02-18,1.06912284593971
2026-02-19,1.1359430238109418
2026-02-20,1.536864091038333
2026-02-21,1.570274179973949
2026-02-22,1.4032237352958694
2026-02-23,1.2361732906177896
2026-02-24,1.2361732906177896
2026-02-25,1.1025329348753259
2026-02-26,1.1359430238109418
2026-02-27,1.3698136463602535
2026-02-28,1.4032237352958694
2026-03-01,1.4366338242314853
2026-03-02,1.035712757004094
2026-03-03,1.3364035574246373
2026-03-04,1.1025329348753259
2026-03-05,1.2027632016821737
2026-03-06,1.3029934684890214
2026-03-07,1.6705044467807968
2026-03-08,1.8375548914588764
2026-03-09,1.4032237352958694
2026-03-10,1.3698136463602535
2026-03-11,1.3698136463602535
2026-03-12,1.8041448025232605
2026-03-13,1.2695833795534055
2026-03-14,1.6370943578451809
2026-03-15,1.603684268909565
2026-03-16,1.1025329348753259
2026-03-17,1.2361732906177896
2026-03-18,1.2695833795534055
2026-03-19,1.1693531127465577
2026-03-20,1.4366338242314853
2026-03-21,1.536864091038333
2026-03-22,1.7039145357164127
2026-03-23,1.3364035574246373
2026-03-24,1.2361732906177896
2026-03-25,1.2695833795534055
2026-03-26,1.2695833795534055
2026-03-27,1.06912284593971
2026-03-28,1.4032237352958694
2026-03-29,1.6370943578451809
2026-03-30,1.2695833795534055
2026-03-31,1.4032237352958694
2026-04-01,1.4032237352958694
2026-04-02,1.2695833795534055
2026-04-03,1.4700439131671013
2026-04-04,1.570274179973949
2026-04-05,1.6370943578451809
2026-04-06,1.2695833795534055
2026-04-07,1.3029934684890214
2026-04-08,1.5034540021027172
2026-04-09,1.570274179973949
2026-04-10,1.9043750693301085
2026-04-11,2.104835602943804
2026-04-12,1.9043750693301085
2026-04-13,1.5034540021027172
2026-04-14,1.2361732906177896
2026-04-15,1.3698136463602535
2026-04-16,1.3698136463602535
2026-04-17,1.3698136463602535
2026-04-18,1.3698136463602535
2026-04-19,1.6705044467807968
2026-04-20,1.4032237352958694
2026-04-21,1.2695833795534055
2026-04-22,1.3364035574246373
2026-04-23,1.3029934684890214
2026-04-24,1.2695833795534055
2026-04-25,1.3364035574246373
2026-04-26,1.603684268909565
2026-04-27,1.4032237352958694
2026-04-28,1.2361732906177896
2026-04-29,1.3364035574246373
2026-04-30,1.2695833795534055
2026-05-01,1.4032237352958694
2026-05-02,1.603684268909565
2026-05-03,1.603684268909565
2026-05-04,1.3029934684890214
2026-05-05,1.1693531127465577
2026-05-06,1.3364035574246373
2026-05-07,1.2361732906177896
2026-05-08,1.2695833795534055
2026-05-09,1.3698136463602535
2026-05-10,1.5034540021027172
2026-05-11,1.4032237352958694
2026-05-12,1.3698136463602535
2026-05-13,1.4700439131671013
2026-05-14,1.7373246246520286
2026-05-15,1.9377851582657244
2026-05-16,1.7039145357164127
2026-05-17,1.570274179973949
2026-05-18,1.4366338242314853
2026-05-19,1.3698136463602535
2026-05-20,1.3698136463602535
2026-05-21,1.4032237352958694
2026-05-22,1.4366338242314853
2026-05-23,1.7039145357164127
2026-05-24,1.8709649803944925
2026-05-25,1.8375548914588764
2026-05-26,1.570274179973949
2026-05-27,1.7373246246520286
2026-05-28,1.603684268909565
2026-05-29,1.7707347135876446
2026-05-30,1.9043750693301085
2026-05-31,2.171655780815036
