Time,angela_bassett
2025-04-03,11.143695014662757
2025-04-04,16.344086021505376
2025-04-05,26.0019550342131
2025-04-06,20.058651026392962
2025-04-07,15.60117302052786
2025-04-08,17.086999022482892
2025-04-09,15.60117302052786
2025-04-10,13.372434017595308
2025-04-11,17.086999022482892
2025-04-12,18.57282502443793
2025-04-13,17.82991202346041
2025-04-14,12.62952101661779
2025-04-15,13.26071303104219
2025-04-16,15.607800536679315
2025-04-17,14.04307553292123
2025-04-18,27.714694565353703
2025-04-19,26.52142606208438
2025-04-20,31.21560107335863
2025-04-21,17.172525540437398
2025-04-22,23.80288205595849
2025-04-23,20.673432048442326
2025-04-24,14.825438034800273
2025-04-25,15.979257037168074
2025-04-26,16.390163038558356
2025-04-27,20.673432048442326
2025-04-28,16.390163038558356
2025-04-29,12.88925653055343
2025-04-30,11.324531526795347
2025-05-01,14.825438034800273
2025-05-02,23.020519554079453
2025-05-03,20.301975547953568
2025-05-04,28.868513567721504
2025-05-05,17.172525540437398
2025-05-06,41.34686409688465
2025-05-07,24.174338556447253
2025-05-08,23.39197605456821
2025-05-09,18.737250544195483
2025-05-10,21.455794550321365
2025-05-11,22.23815705220041
2025-05-12,18.737250544195483
2025-05-13,16.390163038558356
2025-05-14,17.172525540437398
2025-05-15,20.545300069514173
2025-05-16,48.486908164053446
2025-05-17,52.59596817795628
2025-05-18,41.91241214180891
2025-05-19,45.19966015293118
2025-05-20,82.18120027805669
2025-05-21,33.69429211400324
2025-05-22,32.05066810844211
2025-05-23,42.734224144589476
2025-05-24,38.62516413068664
2025-05-25,37.803352127906074
2025-05-26,71.49764424190931
2025-05-27,41.91241214180891
2025-05-28,24.654360083417007
2025-05-29,20.545300069514173
2025-05-30,26.29798408897814
2025-05-31,26.29798408897814
2025-06-01,26.29798408897814
2025-06-02,19.723488066733605
2025-06-03,17.258052058391904
2025-06-04,18.901676063953037
2025-06-05,18.079864061172472
2025-06-06,17.258052058391904
2025-06-07,23.83254808063644
2025-06-08,26.29798408897814
2025-06-09,18.901676063953037
2025-06-10,18.079864061172472
2025-06-11,15.614428052830771
2025-06-12,12.327180041708504
2025-06-13,19.723488066733605
2025-06-14,17.258052058391904
2025-06-15,18.901676063953037
2025-06-16,17.258052058391904
2025-06-17,18.079864061172472
2025-06-18,16.436240055611336
2025-06-19,21.367112072294738
2025-06-20,18.901676063953037
2025-06-21,27.119796091758708
2025-06-22,16.436240055611336
2025-06-23,13.970804047269636
2025-06-24,16.436240055611336
2025-06-25,14.792616050050203
2025-06-26,13.970804047269636
2025-06-27,14.792616050050203
2025-06-28,13.14899204448907
2025-06-29,16.436240055611336
2025-06-30,14.792616050050203
2025-07-01,13.14899204448907
2025-07-02,18.901676063953037
2025-07-03,12.327180041708504
2025-07-04,18.901676063953037
2025-07-05,23.83254808063644
2025-07-06,27.941608094539273
2025-07-07,15.614428052830771
2025-07-08,13.970804047269636
2025-07-09,13.970804047269636
2025-07-10,15.614428052830771
2025-07-11,20.545300069514173
2025-07-12,18.901676063953037
2025-07-13,39.44697613346721
2025-07-14,16.436240055611336
2025-07-15,13.14899204448907
2025-07-16,13.14899204448907
2025-07-17,25.476172086197572
2025-07-18,39.44697613346721
2025-07-19,46.02147215571175
2025-07-20,32.87248011122267
2025-07-21,19.723488066733605
2025-07-22,21.367112072294738
2025-07-23,18.079864061172472
2025-07-24,16.436240055611336
2025-07-25,13.14899204448907
2025-07-26,18.079864061172472
2025-07-27,13.970804047269636
2025-07-28,13.970804047269636
2025-07-29,13.970804047269636
2025-07-30,12.327180041708504
2025-07-31,13.14899204448907
2025-08-01,14.792616050050203
2025-08-02,13.970804047269636
2025-08-03,13.970804047269636
2025-08-04,15.614428052830771
2025-08-05,9.861744033366802
2025-08-06,13.14899204448907
2025-08-07,13.14899204448907
2025-08-08,12.327180041708504
2025-08-09,18.079864061172472
2025-08-10,16.436240055611336
2025-08-11,11.505368038927937
2025-08-12,13.14899204448907
2025-08-13,9.861744033366802
2025-08-14,12.327180041708504
2025-08-15,12.327180041708504
2025-08-16,32.87248011122267
2025-08-17,34.51610411678381
2025-08-18,18.079864061172472
2025-08-19,15.614428052830771
2025-08-20,37.803352127906074
2025-08-21,15.614428052830771
2025-08-22,19.723488066733605
2025-08-23,15.614428052830771
2025-08-24,23.83254808063644
2025-08-25,13.14899204448907
2025-08-26,14.792616050050203
2025-08-27,15.614428052830771
2025-08-28,9.861744033366802
2025-08-29,10.683556036147369
2025-08-30,12.327180041708504
2025-08-31,18.901676063953037
2025-09-01,15.614428052830771
2025-09-02,14.792616050050203
2025-09-03,12.327180041708504
2025-09-04,11.505368038927937
2025-09-05,10.683556036147369
2025-09-06,12.327180041708504
2025-09-07,10.683556036147369
2025-09-08,12.327180041708504
2025-09-09,9.039932030586236
2025-09-10,7.396308025025101
2025-09-11,6.574496022244535
2025-09-12,13.14899204448907
2025-09-13,11.505368038927937
2025-09-14,10.683556036147369
2025-09-15,61.635900208542516
2025-09-16,16.436240055611336
2025-09-17,12.327180041708504
2025-09-18,12.327180041708504
2025-09-19,11.505368038927937
2025-09-20,17.258052058391904
2025-09-21,12.327180041708504
2025-09-22,11.505368038927937
2025-09-23,12.327180041708504
2025-09-24,13.14899204448907
2025-09-25,15.614428052830771
2025-09-26,14.792616050050203
2025-09-27,15.614428052830771
2025-09-28,12.327180041708504
2025-09-29,10.683556036147369
2025-09-30,20.545300069514173
2025-10-01,12.327180041708504
2025-10-02,13.14899204448907
2025-10-03,16.436240055611336
2025-10-04,15.614428052830771
2025-10-05,16.436240055611336
2025-10-06,14.792616050050203
2025-10-07,14.792616050050203
2025-10-08,11.505368038927937
2025-10-09,13.14899204448907
2025-10-10,22.188924075075306
2025-10-11,25.476172086197572
2025-10-12,24.654360083417007
2025-10-13,20.545300069514173
2025-10-14,12.327180041708504
2025-10-15,13.970804047269636
2025-10-16,13.970804047269636
2025-10-17,16.436240055611336
2025-10-18,18.901676063953037
2025-10-19,14.792616050050203
2025-10-20,16.436240055611336
2025-10-21,14.792616050050203
2025-10-22,14.792616050050203
2025-10-23,9.861744033366802
2025-10-24,11.505368038927937
2025-10-25,13.970804047269636
2025-10-26,17.258052058391904
2025-10-27,18.079864061172472
2025-10-28,14.792616050050203
2025-10-29,13.970804047269636
2025-10-30,11.505368038927937
2025-10-31,29.585232100100406
2025-11-01,27.941608094539273
2025-11-02,23.010736077855874
2025-11-03,13.970804047269636
2025-11-04,13.970804047269636
2025-11-05,11.505368038927937
2025-11-06,9.039932030586236
2025-11-07,13.14899204448907
2025-11-08,13.970804047269636
2025-11-09,18.079864061172472
2025-11-10,15.614428052830771
2025-11-11,18.079864061172472
2025-11-12,10.683556036147369
2025-11-13,13.970804047269636
2025-11-14,15.614428052830771
2025-11-15,13.14899204448907
2025-11-16,18.079864061172472
2025-11-17,7.396308025025101
2025-11-18,13.970804047269636
2025-11-19,12.327180041708504
2025-11-20,9.861744033366802
2025-11-21,15.614428052830771
2025-11-22,12.327180041708504
2025-11-23,18.901676063953037
2025-11-24,12.327180041708504
2025-11-25,13.970804047269636
2025-11-26,13.14899204448907
2025-11-27,10.683556036147369
2025-11-28,17.258052058391904
2025-11-29,15.614428052830771
2025-11-30,25.476172086197572
2025-12-01,35.337916119564376
2025-12-02,16.436240055611336
2025-12-03,19.723488066733605
2025-12-04,13.14899204448907
2025-12-05,13.14899204448907
2025-12-06,15.614428052830771
2025-12-07,16.436240055611336
2025-12-08,9.861744033366802
2025-12-09,12.327180041708504
2025-12-10,11.505368038927937
2025-12-11,17.513097162703115
2025-12-12,19.142551995802513
2025-12-13,16.294548330993997
2025-12-14,19.5534579971928
2025-12-15,15.614428052830771
2025-12-16,14.665093497894599
2025-12-17,27.969946439462742
2025-12-18,19.142551995802513
2025-12-19,12.624732663404917
2025-12-20,21.1829128302922
2025-12-21,17.24388288593017
2025-12-22,15.614428052830771
2025-12-23,16.974668609157227
2025-12-24,16.294548330993997
2025-12-25,18.19321744086634
2025-12-26,20.502792552128973
2025-12-27,24.71103677326394
2025-12-28,20.772006828901915
2025-12-29,19.822672273965743
2025-12-30,17.513097162703115
2025-12-31,21.452127107065145
2026-01-01,16.294548330993997
2026-01-02,15.883642329603717
2026-01-03,16.563762607766943
2026-01-04,17.9240031640934
2026-01-05,12.35551838663197
2026-01-06,15.614428052830771
2026-01-07,15.614428052830771
2026-01-08,14.665093497894599
2026-01-09,15.614428052830771
2026-01-10,20.46028503474377
2026-01-11,19.383427927651994
2026-01-12,26.382999123748547
2026-01-13,33.3825703198451
2026-01-14,26.921427677294435
2026-01-15,14.537570945738995
2026-01-16,17.768142267014326
2026-01-17,21.53714214183555
2026-01-18,17.768142267014326
2026-01-19,17.768142267014326
2026-01-20,13.999142392193106
2026-01-21,17.22971371346844
2026-01-22,29.07514189147799
2026-01-23,26.382999123748547
2026-01-24,24.76771346311088
2026-01-25,23.690856356019104
2026-01-26,19.383427927651994
2026-01-27,18.306570820560214
2026-01-28,21.53714214183555
2026-01-29,17.768142267014326
2026-01-30,22.613999248927325
2026-01-31,14.537570945738995
2026-02-01,19.92185648119788
2026-02-02,18.306570820560214
2026-02-03,13.999142392193106
2026-02-04,16.152856606376663
2026-02-05,12.922285285101328
2026-02-06,16.69128515992255
2026-02-07,18.306570820560214
2026-02-08,17.768142267014326
2026-02-09,13.460713838647218
2026-02-10,11.845428178009552
2026-02-11,16.152856606376663
2026-02-12,17.768142267014326
2026-02-13,12.38385673155544
2026-02-14,19.383427927651994
2026-02-15,21.53714214183555
2026-02-16,14.537570945738995
2026-02-17,16.69128515992255
2026-02-18,14.537570945738995
2026-02-19,12.922285285101328
2026-02-20,16.152856606376663
2026-02-21,19.383427927651994
2026-02-22,22.075570695381437
2026-02-23,14.537570945738995
2026-02-24,15.075999499284883
2026-02-25,12.38385673155544
2026-02-26,15.614428052830773
2026-02-27,16.152856606376663
2026-02-28,16.69128515992255
2026-03-01,18.844999374106106
2026-03-02,16.152856606376663
2026-03-03,10.768571070917774
2026-03-04,8.076428303188331
2026-03-05,10.230142517371885
2026-03-06,13.460713838647218
2026-03-07,17.22971371346844
2026-03-08,16.69128515992255
2026-03-09,12.922285285101328
2026-03-10,10.768571070917774
2026-03-11,9.691713963825997
2026-03-12,13.460713838647218
2026-03-13,13.460713838647218
2026-03-14,14.537570945738995
2026-03-15,19.383427927651994
2026-03-16,20.46028503474377
2026-03-17,17.22971371346844
2026-03-18,15.075999499284883
2026-03-19,17.22971371346844
2026-03-20,14.537570945738995
2026-03-21,17.768142267014326
2026-03-22,15.614428052830773
2026-03-23,15.075999499284883
2026-03-24,14.537570945738995
2026-03-25,10.768571070917774
2026-03-26,11.845428178009552
2026-03-27,18.844999374106106
2026-03-28,20.99871358828966
2026-03-29,22.075570695381437
2026-03-30,12.38385673155544
2026-03-31,9.691713963825997
2026-04-01,11.306999624463662
2026-04-02,11.306999624463662
2026-04-03,11.306999624463662
2026-04-04,11.306999624463662
2026-04-05,16.152856606376663
2026-04-06,16.152856606376663
2026-04-07,15.614428052830773
2026-04-08,12.922285285101328
2026-04-09,13.999142392193106
2026-04-10,13.999142392193106
2026-04-11,14.537570945738995
2026-04-12,14.537570945738995
2026-04-13,14.537570945738995
2026-04-14,10.768571070917774
2026-04-15,9.691713963825997
2026-04-16,15.614428052830773
2026-04-17,13.999142392193106
2026-04-18,11.845428178009552
2026-04-19,17.768142267014326
2026-04-20,12.38385673155544
2026-04-21,11.845428178009552
2026-04-22,14.537570945738995
2026-04-23,11.306999624463662
2026-04-24,11.845428178009552
2026-04-25,17.22971371346844
2026-04-26,19.92185648119788
2026-04-27,15.614428052830773
2026-04-28,21.53714214183555
2026-04-29,15.075999499284883
2026-04-30,16.69128515992255
2026-05-01,39.84371296239576
2026-05-02,25.306142016656768
2026-05-03,28.536713337932103
2026-05-04,44.689569944308765
2026-05-05,53.84285535458887
2026-05-06,31.767284659207434
2026-05-07,20.99871358828966
2026-05-08,20.46028503474377
2026-05-09,20.99871358828966
2026-05-10,24.76771346311088
2026-05-11,17.768142267014326
2026-05-12,12.922285285101328
2026-05-13,14.537570945738995
2026-05-14,13.460713838647218
2026-05-15,17.768142267014326
2026-05-16,17.22971371346844
2026-05-17,17.768142267014326
2026-05-18,32.305713212753325
2026-05-19,18.844999374106106
2026-05-20,13.460713838647218
2026-05-21,13.999142392193106
2026-05-22,15.614428052830773
2026-05-23,18.306570820560214
2026-05-24,19.92185648119788
2026-05-25,20.46028503474377
2026-05-26,14.537570945738995
2026-05-27,11.306999624463662
2026-05-28,10.768571070917774
2026-05-29,17.768142267014326
2026-05-30,23.152427802473213
2026-05-31,20.46028503474377
