Time,cool_math_games
2024-09-23,61.63334092299407
2024-09-24,70.87834206144319
2024-09-25,72.93278675887632
2024-09-26,72.93278675887632
2024-09-27,81.15056554860887
2024-09-28,14.381112882031951
2024-09-29,10.272223487165679
2024-09-30,56.497229179411235
2024-10-01,65.74223031786035
2024-10-02,67.79667501529349
2024-10-03,65.74223031786035
2024-10-04,86.28667729219171
2024-10-05,12.326668184598816
2024-10-06,10.272223487165679
2024-10-07,54.4427844819781
2024-10-08,60.60611857427751
2024-10-09,59.57889622556094
2024-10-10,61.63334092299407
2024-10-11,63.68778562042721
2024-10-12,12.326668184598816
2024-10-13,9.245001138449112
2024-10-14,28.762225764063903
2024-10-15,51.3611174358284
2024-10-16,55.470006830694665
2024-10-17,53.41556213326153
2024-10-18,77.0416761537426
2024-10-19,12.326668184598816
2024-10-20,9.245001138449112
2024-10-21,51.3611174358284
2024-10-22,58.55167387684437
2024-10-23,61.63334092299407
2024-10-24,62.66056327171064
2024-10-25,80.1233431998923
2024-10-26,11.299445835882247
2024-10-27,9.245001138449112
2024-10-28,52.38833978454496
2024-10-29,58.55167387684437
2024-10-30,60.60611857427751
2024-10-31,79.09612085117573
2024-11-01,82.17778789732543
2024-11-02,11.299445835882247
2024-11-03,9.245001138449112
2024-11-04,51.3611174358284
2024-11-05,35.95278220507988
2024-11-06,49.306672738395264
2024-11-07,59.57889622556094
2024-11-08,80.1233431998923
2024-11-09,13.353890533315383
2024-11-10,10.272223487165679
2024-11-11,30.816670461497036
2024-11-12,53.41556213326153
2024-11-13,60.60611857427751
2024-11-14,66.76945266657691
2024-11-15,79.09612085117573
2024-11-16,12.326668184598816
2024-11-17,10.272223487165679
2024-11-18,54.4427844819781
2024-11-19,61.63334092299407
2024-11-20,63.68778562042721
2024-11-21,69.85111971272661
2024-11-22,85.25945494347513
2024-11-23,13.353890533315383
2024-11-24,10.272223487165679
2024-11-25,30.816670461497036
2024-11-26,43.143338646095856
2024-11-27,18.490002276898224
2024-11-28,10.272223487165679
2024-11-29,8.217778789732543
2024-11-30,6.163334092299408
2024-12-01,6.163334092299408
2024-12-02,43.143338646095856
2024-12-03,54.4427844819781
2024-12-04,57.524451528127805
2024-12-05,62.66056327171064
2024-12-06,88.34112198962484
2024-12-07,12.326668184598816
2024-12-08,9.245001138449112
2024-12-09,52.38833978454496
2024-12-10,61.63334092299407
2024-12-11,66.76945266657691
2024-12-12,72.93278675887632
2024-12-13,89.36834433834142
2024-12-14,14.381112882031951
2024-12-15,10.272223487165679
2024-12-16,67.79667501529349
2024-12-17,76.01445380502602
2024-12-18,87.31389964090828
2024-12-19,96.55890077935739
2024-12-20,86.28667729219171
2024-12-21,12.326668184598816
2024-12-22,9.245001138449112
2024-12-23,9.245001138449112
2024-12-24,9.245001138449112
2024-12-25,8.217778789732543
2024-12-26,8.217778789732543
2024-12-27,7.190556441015976
2024-12-28,6.163334092299408
2024-12-29,6.163334092299408
2024-12-30,5.136111743582839
2024-12-31,6.163334092299408
2025-01-01,6.163334092299408
2025-01-02,11.299445835882247
2025-01-03,14.381112882031951
2025-01-04,6.163334092299408
2025-01-05,6.163334092299408
2025-01-06,23.62611402048106
2025-01-07,44.17056099481242
2025-01-08,50.33389508711183
2025-01-09,55.470006830694665
2025-01-10,61.63334092299407
2025-01-11,11.299445835882247
2025-01-12,8.217778789732543
2025-01-13,52.38833978454496
2025-01-14,60.60611857427751
2025-01-15,59.57889622556094
2025-01-16,63.68778562042721
2025-01-17,83.20501024604201
2025-01-18,13.353890533315383
2025-01-19,8.217778789732543
2025-01-20,10.272223487165679
2025-01-21,41.088893948662715
2025-01-22,49.306672738395264
2025-01-23,63.68778562042721
2025-01-24,82.17778789732543
2025-01-25,11.299445835882247
2025-01-26,9.245001138449112
2025-01-27,56.497229179411235
2025-01-28,63.68778562042721
2025-01-29,60.60611857427751
2025-01-30,74.98723145630946
2025-01-31,86.28667729219171
2025-02-01,12.326668184598816
2025-02-02,10.272223487165679
2025-02-03,45.19778334352899
2025-02-04,60.60611857427751
2025-02-05,62.66056327171064
2025-02-06,65.74223031786035
2025-02-07,83.20501024604201
2025-02-08,13.353890533315383
2025-02-09,10.272223487165679
2025-02-10,47.25222804096212
2025-02-11,61.63334092299407
2025-02-12,65.74223031786035
2025-02-13,73.9600091075929
2025-02-14,67.79667501529349
2025-02-15,12.326668184598816
2025-02-16,9.245001138449112
2025-02-17,14.381112882031951
2025-02-18,45.19778334352899
2025-02-19,52.38833978454496
2025-02-20,51.3611174358284
2025-02-21,70.87834206144319
2025-02-22,12.326668184598816
2025-02-23,9.245001138449112
2025-02-24,46.22500569224556
2025-02-25,51.3611174358284
2025-02-26,54.4427844819781
2025-02-27,60.60611857427751
2025-02-28,78.06889850245916
2025-03-01,12.326668184598816
2025-03-02,9.245001138449112
2025-03-03,44.17056099481242
2025-03-04,55.470006830694665
2025-03-05,62.66056327171064
2025-03-06,67.79667501529349
2025-03-07,78.06889850245916
2025-03-08,12.326668184598816
2025-03-09,8.217778789732543
2025-03-10,44.17056099481242
2025-03-11,49.306672738395264
2025-03-12,52.38833978454496
2025-03-13,59.57889622556094
2025-03-14,66.76945266657691
2025-03-15,11.299445835882247
2025-03-16,9.245001138449112
2025-03-17,39.03444925122958
2025-03-18,42.116116297379286
2025-03-19,46.22500569224556
2025-03-20,52.38833978454496
2025-03-21,60.60611857427751
2025-03-22,10.272223487165679
2025-03-23,8.217778789732543
2025-03-24,40.06167159994615
2025-03-25,44.17056099481242
2025-03-26,48.27945038967869
2025-03-27,49.306672738395264
2025-03-28,64.71500796914378
2025-03-29,10.272223487165679
2025-03-30,8.217778789732543
2025-03-31,36.98000455379645
2025-04-01,45.19778334352899
2025-04-02,49.306672738395264
2025-04-03,57.524451528127805
2025-04-04,69.85111971272661
2025-04-05,10.272223487165679
2025-04-06,8.217778789732543
2025-04-07,44.17056099481242
2025-04-08,48.27945038967869
2025-04-09,51.3611174358284
2025-04-10,52.38833978454496
2025-04-11,72.93278675887632
2025-04-12,9.245001138449112
2025-04-13,7.190556441015976
2025-04-14,36.98000455379645
2025-04-15,43.53604852249279
2025-04-16,47.21748427173665
2025-04-17,54.47349235881879
2025-04-18,24.01548989882101
2025-04-19,8.176367024393098
2025-04-20,6.335649149771165
2025-04-21,24.935848836131978
2025-04-22,44.04965969685107
2025-04-23,47.21748427173665
2025-04-24,51.3056677839332
2025-04-25,66.73804289540843
2025-04-26,8.176367024393098
2025-04-27,7.256008087082131
2025-04-28,43.53604852249279
2025-04-29,54.47349235881879
2025-04-30,54.47349235881879
2025-05-01,62.64985938321189
2025-05-02,73.99405098249056
2025-05-03,9.096725961704065
2025-05-04,7.256008087082131
2025-05-05,49.058202146358596
2025-05-06,58.56167587101534
2025-05-07,56.72095799639341
2025-05-08,64.49057725783382
2025-05-09,74.91440991980153
2025-05-10,9.096725961704065
2025-05-11,8.176367024393098
2025-05-12,57.641316933704374
2025-05-13,64.8973250207865
2025-05-14,62.64985938321189
2025-05-15,65.07964207242922
2025-05-16,74.02809285738824
2025-05-17,8.948450784959018
2025-05-18,7.321459733148288
2025-05-19,55.31769576156484
2025-05-20,58.5716778651863
2025-05-21,61.0121644429024
2025-05-22,56.944686813375576
2025-05-23,47.996236028416554
2025-05-24,8.134955259053653
2025-05-25,6.507964207242923
2025-05-26,6.507964207242923
2025-05-27,30.91282998440388
2025-05-28,36.60729866574144
2025-05-29,34.166812088025345
2025-05-30,31.72632551030925
2025-05-31,6.507964207242923
2025-06-01,6.507964207242923
2025-06-02,24.40486577716096
2025-06-03,28.472343406687788
2025-06-04,26.03185682897169
2025-06-05,23.591370251255594
2025-06-06,22.77787472535023
2025-06-07,5.694468681337558
2025-06-08,4.8809731554321925
2025-06-09,17.896901569918036
2025-06-10,18.710397095823403
2025-06-11,18.710397095823403
2025-06-12,18.710397095823403
2025-06-13,15.45641499220194
2025-06-14,5.694468681337558
2025-06-15,4.8809731554321925
2025-06-16,11.388937362675115
2025-06-17,12.20243288858048
2025-06-18,11.388937362675115
2025-06-19,5.694468681337558
2025-06-20,8.948450784959018
2025-06-21,4.0674776295268265
2025-06-22,4.0674776295268265
2025-06-23,8.948450784959018
2025-06-24,9.761946310864385
2025-06-25,8.948450784959018
2025-06-26,8.948450784959018
2025-06-27,5.694468681337558
2025-06-28,4.0674776295268265
2025-06-29,4.0674776295268265
2025-06-30,5.694468681337558
2025-07-01,4.8809731554321925
2025-07-02,5.694468681337558
2025-07-03,4.8809731554321925
2025-07-04,4.8809731554321925
2025-07-05,3.2539821036214613
2025-07-06,4.0674776295268265
2025-07-07,4.8809731554321925
2025-07-08,5.694468681337558
2025-07-09,4.8809731554321925
2025-07-10,5.694468681337558
2025-07-11,4.8809731554321925
2025-07-12,4.0674776295268265
2025-07-13,3.2539821036214613
2025-07-14,4.8809731554321925
2025-07-15,4.8809731554321925
2025-07-16,5.694468681337558
2025-07-17,4.8809731554321925
2025-07-18,4.8809731554321925
2025-07-19,4.0674776295268265
2025-07-20,4.0674776295268265
2025-07-21,4.8809731554321925
2025-07-22,4.8809731554321925
2025-07-23,5.694468681337558
2025-07-24,5.694468681337558
2025-07-25,4.8809731554321925
2025-07-26,4.0674776295268265
2025-07-27,4.0674776295268265
2025-07-28,5.694468681337558
2025-07-29,5.694468681337558
2025-07-30,6.507964207242923
2025-07-31,7.321459733148288
2025-08-01,7.321459733148288
2025-08-02,4.0674776295268265
2025-08-03,4.0674776295268265
2025-08-04,8.134955259053653
2025-08-05,10.57544183676975
2025-08-06,13.015928414485845
2025-08-07,14.642919466296576
2025-08-08,18.710397095823403
2025-08-09,4.8809731554321925
2025-08-10,4.8809731554321925
2025-08-11,16.269910518107306
2025-08-12,22.77787472535023
2025-08-13,27.65884788078242
2025-08-14,33.35331656211998
2025-08-15,49.62322708022729
2025-08-16,8.134955259053653
2025-08-17,6.507964207242923
2025-08-18,31.72632551030925
2025-08-19,43.92875839888973
2025-08-20,48.80973155432192
2025-08-21,53.690704709754115
2025-08-22,67.52012865014532
2025-08-23,8.948450784959018
2025-08-24,8.134955259053653
2025-08-25,43.11526287298436
2025-08-26,52.06371365794338
2025-08-27,56.13119128747021
2025-08-28,62.63915549471313
2025-08-29,69.96061522786142
2025-08-30,10.57544183676975
2025-08-31,8.134955259053653
2025-09-01,7.321459733148288
2025-09-02,44.742253924795094
2025-09-03,56.13119128747021
2025-09-04,61.0121644429024
2025-09-05,78.09557048691508
2025-09-06,9.761946310864385
2025-09-07,7.321459733148288
2025-09-08,48.80973155432192
2025-09-09,57.758182339280935
2025-09-10,55.31769576156484
2025-09-11,60.198668916997036
2025-09-12,81.34955259053653
2025-09-13,10.57544183676975
2025-09-14,8.134955259053653
2025-09-15,46.36924497660583
2025-09-16,52.87720918384875
2025-09-17,55.31769576156484
2025-09-18,59.38517339109167
2025-09-19,73.21459733148288
2025-09-20,10.57544183676975
2025-09-21,8.134955259053653
2025-09-22,43.11526287298436
2025-09-23,47.996236028416554
2025-09-24,50.43672260613265
2025-09-25,59.38517339109167
2025-09-26,69.96061522786142
2025-09-27,10.57544183676975
2025-09-28,7.321459733148288
2025-09-29,41.48827182117363
2025-09-30,49.62322708022729
2025-10-01,48.80973155432192
2025-10-02,46.36924497660583
2025-10-03,65.89313759833459
2025-10-04,8.948450784959018
2025-10-05,7.321459733148288
2025-10-06,36.60729866574144
2025-10-07,45.55574945070046
2025-10-08,47.996236028416554
2025-10-09,52.06371365794338
2025-10-10,55.31769576156484
2025-10-11,9.761946310864385
2025-10-12,7.321459733148288
2025-10-13,25.218361303066324
2025-10-14,43.92875839888973
2025-10-15,46.36924497660583
2025-10-16,47.996236028416554
2025-10-17,60.198668916997036
2025-10-18,9.761946310864385
2025-10-19,7.321459733148288
2025-10-20,38.23428971755217
2025-10-21,46.36924497660583
2025-10-22,49.62322708022729
2025-10-23,52.06371365794338
2025-10-24,69.96061522786142
2025-10-25,8.948450784959018
2025-10-26,7.321459733148288
2025-10-27,41.48827182117363
2025-10-28,48.80973155432192
2025-10-29,53.690704709754115
2025-10-30,58.5716778651863
2025-10-31,65.07964207242922
2025-11-01,7.321459733148288
2025-11-02,6.507964207242923
2025-11-03,35.79380313983607
2025-11-04,33.35331656211998
2025-11-05,43.92875839888973
2025-11-06,48.80973155432192
2025-11-07,63.4526510206185
2025-11-08,10.57544183676975
2025-11-09,7.321459733148288
2025-11-10,36.60729866574144
2025-11-11,28.472343406687788
2025-11-12,43.11526287298436
2025-11-13,51.250218132038015
2025-11-14,65.89313759833459
2025-11-15,9.761946310864385
2025-11-16,8.134955259053653
2025-11-17,39.04778524345754
2025-11-18,43.92875839888973
2025-11-19,47.996236028416554
2025-11-20,56.944686813375576
2025-11-21,73.21459733148288
2025-11-22,10.57544183676975
2025-11-23,8.134955259053653
2025-11-24,23.591370251255594
2025-11-25,30.91282998440388
2025-11-26,14.642919466296576
2025-11-27,8.134955259053653
2025-11-28,6.507964207242923
2025-11-29,5.694468681337558
2025-11-30,5.694468681337558
2025-12-01,32.53982103621461
2025-12-02,40.674776295268266
2025-12-03,42.301767347079
2025-12-04,49.62322708022729
2025-12-05,57.758182339280935
2025-12-06,9.761946310864385
2025-12-07,7.321459733148288
2025-12-08,37.420794191646806
2025-12-09,46.36924497660583
2025-12-10,44.742253924795094
2025-12-11,50.66914989924847
2025-12-12,63.04590325766581
2025-12-13,9.761946310864385
2025-12-14,8.251168905611564
2025-12-15,43.17336969626332
2025-12-16,52.52856824417502
2025-12-17,63.04590325766581
2025-12-18,69.43765381835084
2025-12-19,66.06745806817146
2025-12-20,9.761946310864385
2025-12-21,7.495780202985152
2025-12-22,13.887530763670167
2025-12-23,12.783501121370028
2025-12-24,6.391750560685014
2025-12-25,6.391750560685014
2025-12-26,5.636361858058603
2025-12-27,4.8809731554321925
2025-12-28,4.8809731554321925
2025-12-29,4.8809731554321925
2025-12-30,4.8809731554321925
2025-12-31,4.8809731554321925
2026-01-01,4.8809731554321925
2026-01-02,4.8809731554321925
2026-01-03,4.125584452805782
2026-01-04,4.125584452805782
2026-01-05,20.279281324355182
2026-01-06,28.530450229966746
2026-01-07,29.285838932593155
2026-01-08,37.537007838204715
2026-01-09,55.55012305468067
2026-01-10,8.367382552169474
2026-01-11,5.578255034779649
2026-01-12,32.07496644998298
2026-01-13,42.534194640194826
2026-01-14,45.32332215758465
2026-01-15,49.507013433669385
2026-01-16,62.75536914127105
2026-01-17,8.367382552169474
2026-01-18,6.972818793474561
2026-01-19,7.670100672822017
2026-01-20,34.16681208802535
2026-01-21,41.83691276084737
2026-01-22,48.11244967497447
2026-01-23,57.1771141064914
2026-01-24,12.55107382825421
2026-01-25,8.367382552169474
2026-01-26,20.221174501076227
2026-01-27,29.28583893259316
2026-01-28,31.377684570635527
2026-01-29,41.13963088149991
2026-01-30,53.69070470975412
2026-01-31,8.367382552169474
2026-02-01,6.972818793474561
2026-02-02,26.496711415203333
2026-02-03,37.65322148476263
2026-02-04,38.35050336411009
2026-02-05,43.23147651954228
2026-02-06,55.08526846844903
2026-02-07,8.367382552169474
2026-02-08,6.972818793474561
2026-02-09,26.496711415203333
2026-02-10,38.35050336411009
2026-02-11,44.62604027823719
2026-02-12,45.32332215758465
2026-02-13,43.928758398889734
2026-02-14,6.972818793474561
2026-02-15,6.275536914127105
2026-02-16,10.459228190211842
2026-02-17,25.10214765650842
2026-02-18,32.07496644998298
2026-02-19,38.35050336411009
2026-02-20,49.507013433669385
2026-02-21,9.06466443151693
2026-02-22,5.578255034779649
2026-02-23,27.19399329455079
2026-02-24,37.65322148476263
2026-02-25,38.35050336411009
2026-02-26,45.32332215758465
2026-02-27,53.69070470975412
2026-02-28,8.367382552169474
2026-03-01,6.972818793474561
2026-03-02,32.77224832933044
2026-03-03,38.35050336411009
2026-03-04,39.745067122805
2026-03-05,43.928758398889734
2026-03-06,57.1771141064914
2026-03-07,9.761946310864385
2026-03-08,6.275536914127105
2026-03-09,26.496711415203333
2026-03-10,31.377684570635527
2026-03-11,34.8640939673728
2026-03-12,42.534194640194826
2026-03-13,48.80973155432193
2026-03-14,8.367382552169474
2026-03-15,6.275536914127105
2026-03-16,24.404865777160964
2026-03-17,28.5885570532457
2026-03-18,31.377684570635527
2026-03-19,30.68040269128807
2026-03-20,35.56137584672026
2026-03-21,6.275536914127105
2026-03-22,5.578255034779649
2026-03-23,25.799429535855875
2026-03-24,29.28583893259316
2026-03-25,31.377684570635527
2026-03-26,32.07496644998298
2026-03-27,45.32332215758465
2026-03-28,6.972818793474561
2026-03-29,4.8809731554321925
2026-03-30,23.010302018466053
2026-03-31,25.799429535855875
2026-04-01,29.983120811940612
2026-04-02,32.07496644998298
2026-04-03,15.340201345644035
2026-04-04,5.578255034779649
2026-04-05,4.8809731554321925
2026-04-06,16.734765104338948
2026-04-07,24.404865777160964
2026-04-08,26.496711415203333
2026-04-09,27.19399329455079
2026-04-10,39.745067122805
2026-04-11,6.275536914127105
2026-04-12,4.8809731554321925
2026-04-13,28.5885570532457
2026-04-14,30.68040269128807
2026-04-15,36.955939605415175
2026-04-16,40.442349002152454
2026-04-17,51.59885907171175
2026-04-18,6.972818793474561
2026-04-19,5.578255034779649
2026-04-20,32.07496644998298
2026-04-21,41.13963088149991
2026-04-22,41.83691276084737
2026-04-23,44.62604027823719
2026-04-24,51.59885907171175
2026-04-25,6.972818793474561
2026-04-26,5.578255034779649
2026-04-27,32.07496644998298
2026-04-28,42.534194640194826
2026-04-29,42.534194640194826
2026-04-30,46.717885916279556
2026-05-01,56.479832227143945
2026-05-02,6.972818793474561
2026-05-03,4.8809731554321925
2026-05-04,34.8640939673728
2026-05-05,43.23147651954228
2026-05-06,44.62604027823719
2026-05-07,47.41516779562701
2026-05-08,55.78255034779649
2026-05-09,7.670100672822017
2026-05-10,6.275536914127105
2026-05-11,39.04778524345754
2026-05-12,45.32332215758465
2026-05-13,46.020604036932106
2026-05-14,55.08526846844903
2026-05-15,58.57167786518632
2026-05-16,6.972818793474561
2026-05-17,6.275536914127105
2026-05-18,40.442349002152454
2026-05-19,46.020604036932106
2026-05-20,46.717885916279556
2026-05-21,43.928758398889734
2026-05-22,36.955939605415175
2026-05-23,6.972818793474561
2026-05-24,5.578255034779649
2026-05-25,4.8809731554321925
2026-05-26,27.19399329455079
2026-05-27,25.799429535855875
2026-05-28,25.799429535855875
2026-05-29,27.891275173898244
2026-05-30,5.578255034779649
2026-05-31,4.8809731554321925
