Time,ron_desantis
2024-09-19,4.072890183484408
2024-09-20,3.4910487287009215
2024-09-21,3.4910487287009215
2024-09-22,2.909207273917435
2024-09-23,4.072890183484408
2024-09-24,6.400256002618356
2024-09-25,5.81841454783487
2024-09-26,9.30946327653579
2024-09-27,8.727621821752304
2024-09-28,5.81841454783487
2024-09-29,4.654731638267895
2024-09-30,4.072890183484408
2024-10-01,4.654731638267895
2024-10-02,4.072890183484408
2024-10-03,6.982097457401843
2024-10-04,7.56393891218533
2024-10-05,6.982097457401843
2024-10-06,9.30946327653579
2024-10-07,18.61892655307158
2024-10-08,40.147060380060594
2024-10-09,45.965474927895464
2024-10-10,32.583121467875266
2024-10-11,13.964194914803686
2024-10-12,9.30946327653579
2024-10-13,10.473146186102765
2024-10-14,7.56393891218533
2024-10-15,5.2365730930513825
2024-10-16,5.2365730930513825
2024-10-17,5.2365730930513825
2024-10-18,15.12787782437066
2024-10-19,5.2365730930513825
2024-10-20,4.072890183484408
2024-10-21,5.2365730930513825
2024-10-22,5.81841454783487
2024-10-23,5.2365730930513825
2024-10-24,4.072890183484408
2024-10-25,4.654731638267895
2024-10-26,3.4910487287009215
2024-10-27,4.072890183484408
2024-10-28,4.654731638267895
2024-10-29,5.2365730930513825
2024-10-30,4.654731638267895
2024-10-31,4.654731638267895
2024-11-01,4.654731638267895
2024-11-02,4.654731638267895
2024-11-03,4.072890183484408
2024-11-04,5.81841454783487
2024-11-05,8.145780366968816
2024-11-06,17.45524364350461
2024-11-07,10.473146186102765
2024-11-08,13.3823534600202
2024-11-09,9.30946327653579
2024-11-10,8.145780366968816
2024-11-11,5.81841454783487
2024-11-12,8.145780366968816
2024-11-13,8.145780366968816
2024-11-14,7.56393891218533
2024-11-15,4.654731638267895
2024-11-16,3.4910487287009215
2024-11-17,2.3273658191339477
2024-11-18,2.909207273917435
2024-11-19,3.4910487287009215
2024-11-20,4.072890183484408
2024-11-21,4.072890183484408
2024-11-22,4.654731638267895
2024-11-23,3.4910487287009215
2024-11-24,3.4910487287009215
2024-11-25,8.145780366968816
2024-11-26,2.3273658191339477
2024-11-27,2.3273658191339477
2024-11-28,3.4910487287009215
2024-11-29,2.3273658191339477
2024-11-30,1.7455243643504608
2024-12-01,1.7455243643504608
2024-12-02,2.3273658191339477
2024-12-03,2.909207273917435
2024-12-04,58.18414547834869
2024-12-05,19.200768007855068
2024-12-06,8.145780366968816
2024-12-07,5.2365730930513825
2024-12-08,3.4910487287009215
2024-12-09,4.072890183484408
2024-12-10,3.4910487287009215
2024-12-11,4.072890183484408
2024-12-12,19.782609462638554
2024-12-13,2.909207273917435
2024-12-14,4.654731638267895
2024-12-15,5.2365730930513825
2024-12-16,3.4910487287009215
2024-12-17,2.909207273917435
2024-12-18,2.909207273917435
2024-12-19,1.7455243643504608
2024-12-20,2.3273658191339477
2024-12-21,1.7455243643504608
2024-12-22,3.4910487287009215
2024-12-23,2.909207273917435
2024-12-24,1.7455243643504608
2024-12-25,1.1636829095669738
2024-12-26,2.3273658191339477
2024-12-27,1.7455243643504608
2024-12-28,2.3273658191339477
2024-12-29,2.3273658191339477
2024-12-30,2.3273658191339477
2024-12-31,1.7455243643504608
2025-01-01,2.3273658191339477
2025-01-02,2.3273658191339477
2025-01-03,2.3273658191339477
2025-01-04,5.81841454783487
2025-01-05,3.4910487287009215
2025-01-06,2.3273658191339477
2025-01-07,2.3273658191339477
2025-01-08,2.3273658191339477
2025-01-09,3.4910487287009215
2025-01-10,5.2365730930513825
2025-01-11,4.072890183484408
2025-01-12,3.4910487287009215
2025-01-13,3.4910487287009215
2025-01-14,3.4910487287009215
2025-01-15,4.072890183484408
2025-01-16,8.145780366968816
2025-01-17,4.654731638267895
2025-01-18,4.072890183484408
2025-01-19,2.909207273917435
2025-01-20,6.982097457401843
2025-01-21,7.56393891218533
2025-01-22,5.2365730930513825
2025-01-23,5.2365730930513825
2025-01-24,4.654731638267895
2025-01-25,5.2365730930513825
2025-01-26,5.2365730930513825
2025-01-27,6.400256002618356
2025-01-28,23.27365819133948
2025-01-29,13.3823534600202
2025-01-30,5.2365730930513825
2025-01-31,5.2365730930513825
2025-02-01,4.072890183484408
2025-02-02,4.654731638267895
2025-02-03,3.4910487287009215
2025-02-04,3.4910487287009215
2025-02-05,4.072890183484408
2025-02-06,2.909207273917435
2025-02-07,4.654731638267895
2025-02-08,4.654731638267895
2025-02-09,4.072890183484408
2025-02-10,2.909207273917435
2025-02-11,4.072890183484408
2025-02-12,4.072890183484408
2025-02-13,4.072890183484408
2025-02-14,15.12787782437066
2025-02-15,16.291560733937633
2025-02-16,5.2365730930513825
2025-02-17,5.2365730930513825
2025-02-18,5.2365730930513825
2025-02-19,4.072890183484408
2025-02-20,3.4910487287009215
2025-02-21,18.61892655307158
2025-02-22,7.56393891218533
2025-02-23,4.072890183484408
2025-02-24,8.145780366968816
2025-02-25,11.63682909566974
2025-02-26,20.364450917422044
2025-02-27,10.473146186102765
2025-02-28,8.727621821752304
2025-03-01,8.145780366968816
2025-03-02,7.56393891218533
2025-03-03,4.654731638267895
2025-03-04,4.072890183484408
2025-03-05,5.81841454783487
2025-03-06,4.654731638267895
2025-03-07,3.4910487287009215
2025-03-08,3.4910487287009215
2025-03-09,5.81841454783487
2025-03-10,4.072890183484408
2025-03-11,4.072890183484408
2025-03-12,4.072890183484408
2025-03-13,2.909207273917435
2025-03-14,2.909207273917435
2025-03-15,2.3273658191339477
2025-03-16,2.909207273917435
2025-03-17,2.909207273917435
2025-03-18,2.3273658191339477
2025-03-19,4.072890183484408
2025-03-20,3.4910487287009215
2025-03-21,4.072890183484408
2025-03-22,2.909207273917435
2025-03-23,3.4910487287009215
2025-03-24,2.909207273917435
2025-03-25,4.072890183484408
2025-03-26,3.4910487287009215
2025-03-27,4.072890183484408
2025-03-28,4.072890183484408
2025-03-29,4.654731638267895
2025-03-30,6.400256002618356
2025-03-31,4.072890183484408
2025-04-01,4.072890183484408
2025-04-02,4.654731638267895
2025-04-03,2.909207273917435
2025-04-04,3.4910487287009215
2025-04-05,2.3273658191339477
2025-04-06,4.072890183484408
2025-04-07,2.3273658191339477
2025-04-08,2.909207273917435
2025-04-09,2.909207273917435
2025-04-10,2.909207273917435
2025-04-11,2.3273658191339477
2025-04-12,2.3273658191339477
2025-04-13,2.3273658191339477
2025-04-14,4.654731638267895
2025-04-15,2.898742499550825
2025-04-16,3.510582974185259
2025-04-17,4.734263923454128
2025-04-18,3.510582974185259
2025-04-19,2.4473618985377366
2025-04-20,1.8355214239033022
2025-04-21,2.898742499550825
2025-04-22,21.3544185725033
2025-04-23,32.33754809607217
2025-04-24,10.983129523568866
2025-04-25,12.658191073850823
2025-04-26,5.79748499910165
2025-04-27,16.168774048036084
2025-04-28,13.430491422106602
2025-04-29,4.122423448819694
2025-04-30,3.510582974185259
2025-05-01,3.510582974185259
2025-05-02,3.510582974185259
2025-05-03,3.510582974185259
2025-05-04,3.3501231005639136
2025-05-05,2.898742499550825
2025-05-06,3.0592023731721705
2025-05-07,3.6710428478066044
2025-05-08,2.7382826259294797
2025-05-09,2.898742499550825
2025-05-10,2.898742499550825
2025-05-11,2.1264421512950458
2025-05-12,3.0592023731721705
2025-05-13,2.286902024916391
2025-05-14,2.4473618985377366
2025-05-15,2.246438230698834
2025-05-16,2.567357977941525
2025-05-17,2.567357977941525
2025-05-18,2.246438230698834
2025-05-19,2.246438230698834
2025-05-20,2.8882777251842158
2025-05-21,3.209197472426906
2025-05-22,2.567357977941525
2025-05-23,2.567357977941525
2025-05-24,2.8882777251842158
2025-05-25,4.1719567141549785
2025-05-26,3.530117219669597
2025-05-27,4.813796208640359
2025-05-28,3.8510369669122877
2025-05-29,4.1719567141549785
2025-05-30,3.530117219669597
2025-05-31,2.567357977941525
2025-06-01,2.567357977941525
2025-06-02,2.8882777251842158
2025-06-03,3.209197472426906
2025-06-04,3.8510369669122877
2025-06-05,2.8882777251842158
2025-06-06,3.530117219669597
2025-06-07,2.246438230698834
2025-06-08,3.209197472426906
2025-06-09,2.567357977941525
2025-06-10,4.1719567141549785
2025-06-11,3.8510369669122877
2025-06-12,10.911271406251482
2025-06-13,9.306672670038028
2025-06-14,9.306672670038028
2025-06-15,3.8510369669122877
2025-06-16,2.8882777251842158
2025-06-17,2.567357977941525
2025-06-18,3.8510369669122877
2025-06-19,2.8882777251842158
2025-06-20,3.8510369669122877
2025-06-21,3.530117219669597
2025-06-22,4.1719567141549785
2025-06-23,2.8882777251842158
2025-06-24,4.1719567141549785
2025-06-25,4.1719567141549785
2025-06-26,4.1719567141549785
2025-06-27,4.813796208640359
2025-06-28,3.8510369669122877
2025-06-29,3.530117219669597
2025-06-30,5.7765554503684315
2025-07-01,9.627592417280718
2025-07-02,8.664833175552646
2025-07-03,4.813796208640359
2025-07-04,6.0974751976111214
2025-07-05,3.530117219669597
2025-07-06,4.1719567141549785
2025-07-07,3.8510369669122877
2025-07-08,3.8510369669122877
2025-07-09,3.530117219669597
2025-07-10,3.209197472426906
2025-07-11,3.8510369669122877
2025-07-12,2.567357977941525
2025-07-13,2.8882777251842158
2025-07-14,3.530117219669597
2025-07-15,2.567357977941525
2025-07-16,2.8882777251842158
2025-07-17,2.567357977941525
2025-07-18,1.9255184834561438
2025-07-19,2.567357977941525
2025-07-20,2.567357977941525
2025-07-21,3.8510369669122877
2025-07-22,3.209197472426906
2025-07-23,3.209197472426906
2025-07-24,4.1719567141549785
2025-07-25,7.381154186581885
2025-07-26,4.492876461397668
2025-07-27,5.13471595588305
2025-07-28,3.530117219669597
2025-07-29,3.209197472426906
2025-07-30,3.8510369669122877
2025-07-31,3.209197472426906
2025-08-01,3.8510369669122877
2025-08-02,2.567357977941525
2025-08-03,2.8882777251842158
2025-08-04,2.246438230698834
2025-08-05,2.246438230698834
2025-08-06,2.8882777251842158
2025-08-07,2.567357977941525
2025-08-08,2.567357977941525
2025-08-09,1.2836789889707625
2025-08-10,2.246438230698834
2025-08-11,1.604598736213453
2025-08-12,2.8882777251842158
2025-08-13,3.530117219669597
2025-08-14,3.530117219669597
2025-08-15,2.567357977941525
2025-08-16,2.246438230698834
2025-08-17,2.8882777251842158
2025-08-18,1.9255184834561438
2025-08-19,3.530117219669597
2025-08-20,2.567357977941525
2025-08-21,4.492876461397668
2025-08-22,6.418394944853812
2025-08-23,4.492876461397668
2025-08-24,5.13471595588305
2025-08-25,4.1719567141549785
2025-08-26,3.530117219669597
2025-08-27,3.530117219669597
2025-08-28,4.813796208640359
2025-08-29,2.8882777251842158
2025-08-30,3.209197472426906
2025-08-31,3.209197472426906
2025-09-01,3.209197472426906
2025-09-02,2.567357977941525
2025-09-03,5.455635703125741
2025-09-04,5.13471595588305
2025-09-05,3.530117219669597
2025-09-06,2.8882777251842158
2025-09-07,3.209197472426906
2025-09-08,2.567357977941525
2025-09-09,3.530117219669597
2025-09-10,2.8882777251842158
2025-09-11,5.7765554503684315
2025-09-12,3.209197472426906
2025-09-13,2.8882777251842158
2025-09-14,3.209197472426906
2025-09-15,3.209197472426906
2025-09-16,3.209197472426906
2025-09-17,2.567357977941525
2025-09-18,2.8882777251842158
2025-09-19,3.209197472426906
2025-09-20,1.9255184834561438
2025-09-21,2.8882777251842158
2025-09-22,2.246438230698834
2025-09-23,2.246438230698834
2025-09-24,3.530117219669597
2025-09-25,3.209197472426906
2025-09-26,2.8882777251842158
2025-09-27,2.246438230698834
2025-09-28,1.9255184834561438
2025-09-29,3.209197472426906
2025-09-30,2.8882777251842158
2025-10-01,2.246438230698834
2025-10-02,2.8882777251842158
2025-10-03,2.8882777251842158
2025-10-04,2.567357977941525
2025-10-05,1.9255184834561438
2025-10-06,2.567357977941525
2025-10-07,2.8882777251842158
2025-10-08,2.8882777251842158
2025-10-09,2.8882777251842158
2025-10-10,2.8882777251842158
2025-10-11,2.8882777251842158
2025-10-12,1.9255184834561438
2025-10-13,2.567357977941525
2025-10-14,2.246438230698834
2025-10-15,1.9255184834561438
2025-10-16,2.246438230698834
2025-10-17,2.8882777251842158
2025-10-18,1.9255184834561438
2025-10-19,2.8882777251842158
2025-10-20,2.8882777251842158
2025-10-21,2.246438230698834
2025-10-22,3.530117219669597
2025-10-23,4.813796208640359
2025-10-24,3.8510369669122877
2025-10-25,3.8510369669122877
2025-10-26,15.08322812040646
2025-10-27,3.209197472426906
2025-10-28,4.1719567141549785
2025-10-29,3.8510369669122877
2025-10-30,4.813796208640359
2025-10-31,2.567357977941525
2025-11-01,1.9255184834561438
2025-11-02,1.9255184834561438
2025-11-03,2.567357977941525
2025-11-04,4.1719567141549785
2025-11-05,6.739314692096503
2025-11-06,4.813796208640359
2025-11-07,3.209197472426906
2025-11-08,3.530117219669597
2025-11-09,2.8882777251842158
2025-11-10,3.209197472426906
2025-11-11,2.567357977941525
2025-11-12,3.209197472426906
2025-11-13,4.1719567141549785
2025-11-14,3.209197472426906
2025-11-15,2.246438230698834
2025-11-16,4.813796208640359
2025-11-17,1.9255184834561438
2025-11-18,3.530117219669597
2025-11-19,2.567357977941525
2025-11-20,2.567357977941525
2025-11-21,2.567357977941525
2025-11-22,1.2836789889707625
2025-11-23,2.567357977941525
2025-11-24,2.567357977941525
2025-11-25,2.8882777251842158
2025-11-26,1.9255184834561438
2025-11-27,1.2836789889707625
2025-11-28,1.9255184834561438
2025-11-29,2.567357977941525
2025-11-30,3.209197472426906
2025-12-01,3.209197472426906
2025-12-02,2.8882777251842158
2025-12-03,1.604598736213453
2025-12-04,2.567357977941525
2025-12-05,3.209197472426906
2025-12-06,2.8882777251842158
2025-12-07,2.246438230698834
2025-12-08,1.9255184834561438
2025-12-09,4.492876461397668
2025-12-10,5.13471595588305
2025-12-11,3.180022949950298
2025-12-12,2.9539204007565845
2025-12-13,3.2456656255226664
2025-12-14,2.8882777251842158
2025-12-15,2.8882777251842158
2025-12-16,2.9539204007565845
2025-12-17,3.537410850288749
2025-12-18,2.5965325004181334
2025-12-19,2.5308898248457647
2025-12-20,1.8817566997412314
2025-12-21,2.2391446000796824
2025-12-22,2.3704299512244194
2025-12-23,2.5965325004181334
2025-12-24,2.2391446000796824
2025-12-25,1.590011474975149
2025-12-26,2.1735019245073137
2025-12-27,1.6556541505475175
2025-12-28,2.5965325004181334
2025-12-29,2.8882777251842158
2025-12-30,2.9539204007565845
2025-12-31,2.5965325004181334
2026-01-01,2.8882777251842158
2026-01-02,2.5308898248457647
2026-01-03,2.8882777251842158
2026-01-04,3.180022949950298
2026-01-05,2.822635049611847
2026-01-06,3.6030535258611174
2026-01-07,3.8947987506272
2026-01-08,5.127422325263899
2026-01-09,4.478289200159365
2026-01-10,3.8072751831973752
2026-01-11,2.756992374039479
2026-01-12,3.6759898320526383
2026-01-13,5.251414045789483
2026-01-14,5.513984748078958
2026-01-15,3.938560534342112
2026-01-16,4.069845885486849
2026-01-17,3.8072751831973752
2026-01-18,3.544704480907901
2026-01-19,2.6257070228947414
2026-01-20,3.282133778618427
2026-01-21,3.15084842747369
2026-01-22,3.413419129763164
2026-01-23,3.282133778618427
2026-01-24,3.413419129763164
2026-01-25,2.23185096946053
2026-01-26,2.756992374039479
2026-01-27,3.6759898320526383
2026-01-28,4.069845885486849
2026-01-29,4.2011312366315865
2026-01-30,3.0195630763289527
2026-01-31,3.15084842747369
2026-02-01,4.2011312366315865
2026-02-02,6.432982206092117
2026-02-03,6.826838259526328
2026-02-04,5.907840801513169
2026-02-05,4.069845885486849
2026-02-06,4.332416587776324
2026-02-07,3.6759898320526383
2026-02-08,3.8072751831973752
2026-02-09,2.23185096946053
2026-02-10,4.726272641210535
2026-02-11,6.039126152657905
2026-02-12,4.857557992355272
2026-02-13,3.938560534342112
2026-02-14,3.544704480907901
2026-02-15,3.8072751831973752
2026-02-16,4.46370193892106
2026-02-17,3.6759898320526383
2026-02-18,4.594987290065798
2026-02-19,4.069845885486849
2026-02-20,4.594987290065798
2026-02-21,3.0195630763289527
2026-02-22,2.4944216717500045
2026-02-23,2.8882777251842158
2026-02-24,3.544704480907901
2026-02-25,4.726272641210535
2026-02-26,2.23185096946053
2026-02-27,2.8882777251842158
2026-02-28,2.756992374039479
2026-03-01,2.6257070228947414
2026-03-02,2.4944216717500045
2026-03-03,2.4944216717500045
2026-03-04,2.6257070228947414
2026-03-05,3.0195630763289527
2026-03-06,4.069845885486849
2026-03-07,2.756992374039479
2026-03-08,2.756992374039479
2026-03-09,2.8882777251842158
2026-03-10,1.8379949160263191
2026-03-11,2.4944216717500045
2026-03-12,2.6257070228947414
2026-03-13,3.0195630763289527
2026-03-14,2.8882777251842158
2026-03-15,2.6257070228947414
2026-03-16,1.575424213736845
2026-03-17,2.23185096946053
2026-03-18,3.282133778618427
2026-03-19,3.0195630763289527
2026-03-20,2.8882777251842158
2026-03-21,2.23185096946053
2026-03-22,2.8882777251842158
2026-03-23,2.6257070228947414
2026-03-24,3.15084842747369
2026-03-25,4.332416587776324
2026-03-26,3.6759898320526383
2026-03-27,2.6257070228947414
2026-03-28,2.6257070228947414
2026-03-29,3.6759898320526383
2026-03-30,3.15084842747369
2026-03-31,4.332416587776324
2026-04-01,3.413419129763164
2026-04-02,3.938560534342112
2026-04-03,4.46370193892106
2026-04-04,3.15084842747369
2026-04-05,1.575424213736845
2026-04-06,3.6759898320526383
2026-04-07,7.483265015250013
2026-04-08,8.270977122118436
2026-04-09,1.4441388625921079
2026-04-10,2.756992374039479
2026-04-11,3.6759898320526383
2026-04-12,2.756992374039479
2026-04-13,2.756992374039479
2026-04-14,3.15084842747369
2026-04-15,3.413419129763164
2026-04-16,2.8882777251842158
2026-04-17,2.4944216717500045
2026-04-18,1.0502828091578966
2026-04-19,3.282133778618427
2026-04-20,2.756992374039479
2026-04-21,5.645270099223694
2026-04-22,6.826838259526328
2026-04-23,4.857557992355272
2026-04-24,4.594987290065798
2026-04-25,3.6759898320526383
2026-04-26,3.413419129763164
2026-04-27,4.594987290065798
2026-04-28,4.857557992355272
2026-04-29,3.8072751831973752
2026-04-30,4.069845885486849
2026-05-01,6.170411503802643
2026-05-02,4.726272641210535
2026-05-03,3.938560534342112
2026-05-04,4.988843343500009
2026-05-05,4.46370193892106
2026-05-06,4.2011312366315865
2026-05-07,3.938560534342112
2026-05-08,5.120128694644746
2026-05-09,5.645270099223694
2026-05-10,5.120128694644746
2026-05-11,4.2011312366315865
2026-05-12,3.413419129763164
2026-05-13,3.938560534342112
2026-05-14,5.645270099223694
2026-05-15,2.8882777251842158
2026-05-16,3.8072751831973752
2026-05-17,3.6759898320526383
2026-05-18,3.544704480907901
2026-05-19,13.128535114473708
2026-05-20,4.332416587776324
2026-05-21,3.8072751831973752
2026-05-22,3.6759898320526383
2026-05-23,4.594987290065798
2026-05-24,3.938560534342112
2026-05-25,2.8882777251842158
2026-05-26,3.0195630763289527
2026-05-27,5.120128694644746
2026-05-28,6.958123610671065
2026-05-29,5.7765554503684315
2026-05-30,4.069845885486849
2026-05-31,5.907840801513169
