Time,texas_shooting
2025-03-31,6.158859470468432
2025-04-01,6.158859470468432
2025-04-02,8.725050916496945
2025-04-03,7.1853360488798375
2025-04-04,7.698574338085541
2025-04-05,6.158859470468432
2025-04-06,6.672097759674135
2025-04-07,6.672097759674135
2025-04-08,5.6456211812627295
2025-04-09,7.1853360488798375
2025-04-10,5.6456211812627295
2025-04-11,5.6456211812627295
2025-04-12,4.619144602851324
2025-04-13,10.264765784114054
2025-04-14,7.1853360488798375
2025-04-15,40.73828920570266
2025-04-16,50.55397148676171
2025-04-17,50.55397148676171
2025-04-18,33.87372708757638
2025-04-19,16.680244399185337
2025-04-20,13.985743380855398
2025-04-21,10.072301425661916
2025-04-22,9.815682281059065
2025-04-23,8.59674134419552
2025-04-24,7.121181262729125
2025-04-25,7.121181262729125
2025-04-26,5.902240325865581
2025-04-27,9.815682281059065
2025-04-28,7.121181262729125
2025-04-29,8.083503054989817
2025-04-30,5.6456211812627295
2025-05-01,6.8645621181262735
2025-05-02,5.902240325865581
2025-05-03,5.902240325865581
2025-05-04,9.815682281059065
2025-05-05,8.59674134419552
2025-05-06,6.607942973523421
2025-05-07,7.121181262729125
2025-05-08,5.6456211812627295
2025-05-09,5.902240325865581
2025-05-10,5.902240325865581
2025-05-11,5.902240325865581
2025-05-12,6.8645621181262735
2025-05-13,5.389002036659878
2025-05-14,5.389002036659878
2025-05-15,8.468431771894094
2025-05-16,7.057026476578412
2025-05-17,7.057026476578412
2025-05-18,5.6456211812627295
2025-05-19,5.6456211812627295
2025-05-20,5.6456211812627295
2025-05-21,4.234215885947047
2025-05-22,7.057026476578412
2025-05-23,7.057026476578412
2025-05-24,7.057026476578412
2025-05-25,8.468431771894094
2025-05-26,5.6456211812627295
2025-05-27,7.057026476578412
2025-05-28,5.6456211812627295
2025-05-29,5.6456211812627295
2025-05-30,5.6456211812627295
2025-05-31,4.234215885947047
2025-06-01,7.057026476578412
2025-06-02,7.057026476578412
2025-06-03,7.057026476578412
2025-06-04,7.057026476578412
2025-06-05,4.234215885947047
2025-06-06,5.6456211812627295
2025-06-07,5.6456211812627295
2025-06-08,5.6456211812627295
2025-06-09,7.057026476578412
2025-06-10,4.234215885947047
2025-06-11,4.234215885947047
2025-06-12,4.234215885947047
2025-06-13,5.6456211812627295
2025-06-14,7.057026476578412
2025-06-15,7.057026476578412
2025-06-16,7.057026476578412
2025-06-17,5.6456211812627295
2025-06-18,5.6456211812627295
2025-06-19,2.8228105906313647
2025-06-20,5.6456211812627295
2025-06-21,5.6456211812627295
2025-06-22,9.879837067209778
2025-06-23,5.6456211812627295
2025-06-24,15.525458248472507
2025-06-25,8.468431771894094
2025-06-26,5.6456211812627295
2025-06-27,5.6456211812627295
2025-06-28,5.6456211812627295
2025-06-29,5.6456211812627295
2025-06-30,7.057026476578412
2025-07-01,5.6456211812627295
2025-07-02,5.6456211812627295
2025-07-03,7.057026476578412
2025-07-04,7.057026476578412
2025-07-05,15.525458248472507
2025-07-06,21.171079429735236
2025-07-07,22.582484725050918
2025-07-08,21.171079429735236
2025-07-09,11.291242362525459
2025-07-10,11.291242362525459
2025-07-11,9.879837067209778
2025-07-12,9.879837067209778
2025-07-13,9.879837067209778
2025-07-14,9.879837067209778
2025-07-15,7.057026476578412
2025-07-16,7.057026476578412
2025-07-17,5.6456211812627295
2025-07-18,8.468431771894094
2025-07-19,9.879837067209778
2025-07-20,8.468431771894094
2025-07-21,14.114052953156824
2025-07-22,7.057026476578412
2025-07-23,5.6456211812627295
2025-07-24,9.879837067209778
2025-07-25,7.057026476578412
2025-07-26,9.879837067209778
2025-07-27,7.057026476578412
2025-07-28,15.525458248472507
2025-07-29,15.525458248472507
2025-07-30,25.40529531568228
2025-07-31,18.34826883910387
2025-08-01,8.468431771894094
2025-08-02,9.879837067209778
2025-08-03,7.057026476578412
2025-08-04,8.468431771894094
2025-08-05,8.468431771894094
2025-08-06,12.70264765784114
2025-08-07,9.879837067209778
2025-08-08,8.468431771894094
2025-08-09,12.70264765784114
2025-08-10,9.879837067209778
2025-08-11,43.753564154786154
2025-08-12,62.10183299389003
2025-08-13,29.63951120162933
2025-08-14,12.70264765784114
2025-08-15,9.879837067209778
2025-08-16,9.879837067209778
2025-08-17,11.291242362525459
2025-08-18,8.468431771894094
2025-08-19,8.468431771894094
2025-08-20,7.057026476578412
2025-08-21,5.6456211812627295
2025-08-22,7.057026476578412
2025-08-23,5.6456211812627295
2025-08-24,5.6456211812627295
2025-08-25,7.057026476578412
2025-08-26,5.6456211812627295
2025-08-27,26.816700610997966
2025-08-28,23.9938900203666
2025-08-29,18.34826883910387
2025-08-30,14.114052953156824
2025-08-31,12.70264765784114
2025-09-01,14.114052953156824
2025-09-02,12.70264765784114
2025-09-03,11.291242362525459
2025-09-04,7.057026476578412
2025-09-05,7.057026476578412
2025-09-06,7.057026476578412
2025-09-07,7.057026476578412
2025-09-08,7.057026476578412
2025-09-09,7.057026476578412
2025-09-10,25.40529531568228
2025-09-11,40.93075356415479
2025-09-12,26.816700610997966
2025-09-13,23.9938900203666
2025-09-14,22.582484725050918
2025-09-15,11.291242362525459
2025-09-16,12.70264765784114
2025-09-17,12.70264765784114
2025-09-18,9.879837067209778
2025-09-19,8.468431771894094
2025-09-20,9.879837067209778
2025-09-21,8.468431771894094
2025-09-22,8.468431771894094
2025-09-23,9.879837067209778
2025-09-24,141.14052953156823
2025-09-25,59.27902240325866
2025-09-26,22.582484725050918
2025-09-27,14.114052953156824
2025-09-28,40.93075356415479
2025-09-29,38.10794297352342
2025-09-30,14.114052953156824
2025-10-01,11.291242362525459
2025-10-02,9.879837067209778
2025-10-03,9.879837067209778
2025-10-04,11.291242362525459
2025-10-05,19.759674134419555
2025-10-06,14.114052953156824
2025-10-07,8.468431771894094
2025-10-08,9.879837067209778
2025-10-09,9.879837067209778
2025-10-10,8.468431771894094
2025-10-11,9.879837067209778
2025-10-12,11.291242362525459
2025-10-13,5.6456211812627295
2025-10-14,7.057026476578412
2025-10-15,7.057026476578412
2025-10-16,8.468431771894094
2025-10-17,7.057026476578412
2025-10-18,7.057026476578412
2025-10-19,7.057026476578412
2025-10-20,7.057026476578412
2025-10-21,5.6456211812627295
2025-10-22,5.6456211812627295
2025-10-23,7.057026476578412
2025-10-24,4.234215885947047
2025-10-25,8.468431771894094
2025-10-26,9.879837067209778
2025-10-27,7.057026476578412
2025-10-28,7.057026476578412
2025-10-29,7.057026476578412
2025-10-30,5.6456211812627295
2025-10-31,5.6456211812627295
2025-11-01,9.879837067209778
2025-11-02,11.291242362525459
2025-11-03,11.291242362525459
2025-11-04,7.057026476578412
2025-11-05,8.468431771894094
2025-11-06,8.468431771894094
2025-11-07,8.468431771894094
2025-11-08,9.879837067209778
2025-11-09,9.879837067209778
2025-11-10,8.468431771894094
2025-11-11,8.468431771894094
2025-11-12,9.879837067209778
2025-11-13,8.468431771894094
2025-11-14,8.468431771894094
2025-11-15,9.879837067209778
2025-11-16,8.468431771894094
2025-11-17,8.468431771894094
2025-11-18,8.468431771894094
2025-11-19,5.6456211812627295
2025-11-20,9.879837067209778
2025-11-21,8.468431771894094
2025-11-22,9.879837067209778
2025-11-23,8.468431771894094
2025-11-24,8.468431771894094
2025-11-25,7.057026476578412
2025-11-26,8.468431771894094
2025-11-27,11.291242362525459
2025-11-28,9.879837067209778
2025-11-29,15.525458248472507
2025-11-30,12.70264765784114
2025-12-01,7.057026476578412
2025-12-02,7.057026476578412
2025-12-03,7.057026476578412
2025-12-04,7.057026476578412
2025-12-05,8.468431771894094
2025-12-06,8.468431771894094
2025-12-07,8.468431771894094
2025-12-08,7.057026476578412
2025-12-09,8.468431771894094
2025-12-10,9.879837067209778
2025-12-11,8.089762058516715
2025-12-12,7.384059410858875
2025-12-13,11.428940440117232
2025-12-14,22.857880880234465
2025-12-15,19.51870249863395
2025-12-16,12.134643087775073
2025-12-17,8.795464706174558
2025-12-18,11.428940440117232
2025-12-19,12.134643087775073
2025-12-20,11.428940440117232
2025-12-21,8.795464706174558
2025-12-22,11.428940440117232
2025-12-23,8.089762058516715
2025-12-24,7.384059410858875
2025-12-25,6.678356763201034
2025-12-26,8.089762058516715
2025-12-27,12.134643087775073
2025-12-28,11.428940440117232
2025-12-29,10.723237792459392
2025-12-30,8.089762058516715
2025-12-31,8.089762058516715
2026-01-01,10.723237792459392
2026-01-02,11.428940440117232
2026-01-03,12.134643087775073
2026-01-04,10.723237792459392
2026-01-05,7.384059410858875
2026-01-06,8.089762058516715
2026-01-07,16.17952411703343
2026-01-08,24.269286175550146
2026-01-09,23.563583527892305
2026-01-10,15.422184690278675
2026-01-11,15.422184690278675
2026-01-12,11.566638517709006
2026-01-13,15.422184690278675
2026-01-14,11.566638517709006
2026-01-15,15.422184690278675
2026-01-16,11.566638517709006
2026-01-17,11.566638517709006
2026-01-18,11.566638517709006
2026-01-19,7.711092345139337
2026-01-20,7.711092345139337
2026-01-21,11.566638517709006
2026-01-22,15.422184690278675
2026-01-23,11.566638517709006
2026-01-24,19.277730862848344
2026-01-25,23.13327703541801
2026-01-26,15.422184690278675
2026-01-27,15.422184690278675
2026-01-28,15.422184690278675
2026-01-29,11.566638517709006
2026-01-30,11.566638517709006
2026-01-31,11.566638517709006
2026-02-01,11.566638517709006
2026-02-02,11.566638517709006
2026-02-03,7.711092345139337
2026-02-04,7.711092345139337
2026-02-05,11.566638517709006
2026-02-06,7.711092345139337
2026-02-07,11.566638517709006
2026-02-08,11.566638517709006
2026-02-09,7.711092345139337
2026-02-10,11.566638517709006
2026-02-11,19.277730862848344
2026-02-12,23.13327703541801
2026-02-13,15.422184690278675
2026-02-14,11.566638517709006
2026-02-15,11.566638517709006
2026-02-16,15.422184690278675
2026-02-17,15.422184690278675
2026-02-18,7.711092345139337
2026-02-19,11.566638517709006
2026-02-20,7.711092345139337
2026-02-21,11.566638517709006
2026-02-22,11.566638517709006
2026-02-23,11.566638517709006
2026-02-24,11.566638517709006
2026-02-25,7.711092345139337
2026-02-26,11.566638517709006
2026-02-27,11.566638517709006
2026-02-28,11.566638517709006
2026-03-01,385.5546172569669
2026-03-02,377.84352491182756
2026-03-03,146.5107545576474
2026-03-04,53.977646415975364
2026-03-05,34.69991555312702
2026-03-06,30.84436938055735
2026-03-07,19.277730862848344
2026-03-08,19.277730862848344
2026-03-09,11.566638517709006
2026-03-10,11.566638517709006
2026-03-11,11.566638517709006
2026-03-12,15.422184690278675
2026-03-13,15.422184690278675
2026-03-14,15.422184690278675
2026-03-15,15.422184690278675
2026-03-16,15.422184690278675
2026-03-17,11.566638517709006
2026-03-18,11.566638517709006
2026-03-19,11.566638517709006
2026-03-20,11.566638517709006
2026-03-21,11.566638517709006
2026-03-22,11.566638517709006
2026-03-23,11.566638517709006
2026-03-24,7.711092345139337
2026-03-25,7.711092345139337
2026-03-26,11.566638517709006
2026-03-27,7.711092345139337
2026-03-28,11.566638517709006
2026-03-29,11.566638517709006
2026-03-30,38.55546172569669
2026-03-31,30.84436938055735
2026-04-01,15.422184690278675
2026-04-02,11.566638517709006
2026-04-03,11.566638517709006
2026-04-04,11.566638517709006
2026-04-05,11.566638517709006
2026-04-06,7.711092345139337
2026-04-07,7.711092345139337
2026-04-08,7.711092345139337
2026-04-09,7.711092345139337
2026-04-10,7.711092345139337
2026-04-11,7.711092345139337
2026-04-12,11.566638517709006
2026-04-13,7.711092345139337
2026-04-14,7.711092345139337
2026-04-15,7.711092345139337
2026-04-16,7.711092345139337
2026-04-17,11.566638517709006
2026-04-18,11.566638517709006
2026-04-19,11.566638517709006
2026-04-20,15.422184690278675
2026-04-21,11.566638517709006
2026-04-22,7.711092345139337
2026-04-23,11.566638517709006
2026-04-24,11.566638517709006
2026-04-25,11.566638517709006
2026-04-26,23.13327703541801
2026-04-27,15.422184690278675
2026-04-28,7.711092345139337
2026-04-29,11.566638517709006
2026-04-30,7.711092345139337
2026-05-01,7.711092345139337
2026-05-02,11.566638517709006
2026-05-03,15.422184690278675
2026-05-04,11.566638517709006
2026-05-05,19.277730862848344
2026-05-06,15.422184690278675
2026-05-07,11.566638517709006
2026-05-08,11.566638517709006
2026-05-09,7.711092345139337
2026-05-10,7.711092345139337
2026-05-11,7.711092345139337
2026-05-12,7.711092345139337
2026-05-13,3.8555461725696687
2026-05-14,7.711092345139337
2026-05-15,7.711092345139337
2026-05-16,7.711092345139337
2026-05-17,15.422184690278675
2026-05-18,19.277730862848344
2026-05-19,15.422184690278675
2026-05-20,7.711092345139337
2026-05-21,7.711092345139337
2026-05-22,7.711092345139337
2026-05-23,11.566638517709006
2026-05-24,15.422184690278675
2026-05-25,11.566638517709006
2026-05-26,7.711092345139337
2026-05-27,11.566638517709006
2026-05-28,11.566638517709006
2026-05-29,11.566638517709006
2026-05-30,7.711092345139337
2026-05-31,11.566638517709006
