Time,coolio
2025-01-29,12.604430392298518
2025-01-30,8.471830263676054
2025-01-31,15.497250482334245
2025-02-01,14.257470443747504
2025-02-02,17.7701805530766
2025-02-03,12.397800385867395
2025-02-04,11.158020347280656
2025-02-05,9.711610302262793
2025-02-06,12.191170379436272
2025-02-07,13.430950418023011
2025-02-08,11.158020347280656
2025-02-09,13.844210430885258
2025-02-10,10.124870315125039
2025-02-11,14.257470443747504
2025-02-12,13.637580424454134
2025-02-13,10.538130327987286
2025-02-14,12.397800385867395
2025-02-15,15.29062047590312
2025-02-16,16.943660527352108
2025-02-17,12.191170379436272
2025-02-18,12.191170379436272
2025-02-19,12.191170379436272
2025-02-20,13.844210430885258
2025-02-21,13.017690405160765
2025-02-22,15.29062047590312
2025-02-23,15.703880488765368
2025-02-24,11.98454037300515
2025-02-25,13.844210430885258
2025-02-26,9.298350289400547
2025-02-27,13.844210430885258
2025-02-28,11.777910366574025
2025-03-01,9.298350289400547
2025-03-02,14.257470443747504
2025-03-03,14.464100450178627
2025-03-04,11.158020347280656
2025-03-05,11.158020347280656
2025-03-06,11.98454037300515
2025-03-07,14.050840437316381
2025-03-08,11.98454037300515
2025-03-09,13.844210430885258
2025-03-10,8.8850902765383
2025-03-11,14.877360463040874
2025-03-12,11.158020347280656
2025-03-13,14.670730456609752
2025-03-14,13.224320411591888
2025-03-15,9.50498029583167
2025-03-16,15.497250482334245
2025-03-17,12.604430392298518
2025-03-18,14.257470443747504
2025-03-19,12.604430392298518
2025-03-20,12.811060398729643
2025-03-21,12.191170379436272
2025-03-22,11.36465035371178
2025-03-23,14.257470443747504
2025-03-24,14.257470443747504
2025-03-25,8.678460270107177
2025-03-26,13.430950418023011
2025-03-27,20.249740630250077
2025-03-28,20.663000643112326
2025-03-29,16.943660527352108
2025-03-30,15.083990469471997
2025-03-31,12.191170379436272
2025-04-01,9.918240308693916
2025-04-02,13.224320411591888
2025-04-03,9.298350289400547
2025-04-04,13.430950418023011
2025-04-05,14.050840437316381
2025-04-06,12.604430392298518
2025-04-07,13.844210430885258
2025-04-08,10.331500321556163
2025-04-09,10.951390340849532
2025-04-10,9.918240308693916
2025-04-11,17.356920540214354
2025-04-12,13.017690405160765
2025-04-13,13.224320411591888
2025-04-14,10.744760334418409
2025-04-15,13.039829334421242
2025-04-16,10.814866943743255
2025-04-17,12.615499856928757
2025-04-18,15.689121202591714
2025-04-19,16.96210963506917
2025-04-20,12.615499856928757
2025-04-21,9.966207988758283
2025-04-22,9.64519351448136
2025-04-23,11.021496950174377
2025-04-24,11.445826427666862
2025-04-25,12.191170379436272
2025-04-26,11.870155905159347
2025-04-27,11.3425114244513
2025-04-28,12.087855376220709
2025-04-29,12.087855376220709
2025-04-30,8.79653455949639
2025-05-01,10.069522991973844
2025-05-02,14.840462247606744
2025-05-03,12.191170379436272
2025-05-04,15.585806199376155
2025-05-05,11.3425114244513
2025-05-06,10.597167472681893
2025-05-07,11.23919642123574
2025-05-08,11.663525898728224
2025-05-09,11.23919642123574
2025-05-10,12.718814860144319
2025-05-11,11.663525898728224
2025-05-12,10.49385246946633
2025-05-13,8.79653455949639
2025-05-14,7.741245598080296
2025-05-15,10.449574610945374
2025-05-16,11.320372495190822
2025-05-17,12.19117037943627
2025-05-18,9.578776726699926
2025-05-19,8.272579900331754
2025-05-20,10.884973553068098
2025-05-21,13.932766147927167
2025-05-22,12.626569321558994
2025-05-23,8.707978842454478
2025-05-24,12.19117037943627
2025-05-25,10.884973553068098
2025-05-26,13.497367205804442
2025-05-27,11.320372495190822
2025-05-28,11.755771437313546
2025-05-29,13.932766147927167
2025-05-30,13.061968263681718
2025-05-31,12.19117037943627
2025-06-01,14.36816509004989
2025-06-02,13.061968263681718
2025-06-03,9.578776726699926
2025-06-04,13.932766147927167
2025-06-05,9.578776726699926
2025-06-06,12.626569321558994
2025-06-07,13.497367205804442
2025-06-08,10.884973553068098
2025-06-09,10.884973553068098
2025-06-10,8.707978842454478
2025-06-11,10.01417566882265
2025-06-12,8.707978842454478
2025-06-13,13.497367205804442
2025-06-14,11.320372495190822
2025-06-15,12.626569321558994
2025-06-16,10.01417566882265
2025-06-17,9.578776726699926
2025-06-18,10.449574610945374
2025-06-19,10.01417566882265
2025-06-20,22.20534604825892
2025-06-21,43.539894212272394
2025-06-22,23.07614393250437
2025-06-23,10.884973553068098
2025-06-24,13.932766147927167
2025-06-25,11.320372495190822
2025-06-26,10.449574610945374
2025-06-27,11.755771437313546
2025-06-28,12.626569321558994
2025-06-29,15.674361916418063
2025-06-30,10.449574610945374
2025-07-01,11.320372495190822
2025-07-02,10.449574610945374
2025-07-03,10.884973553068098
2025-07-04,12.626569321558994
2025-07-05,13.061968263681718
2025-07-06,13.497367205804442
2025-07-07,8.272579900331754
2025-07-08,11.320372495190822
2025-07-09,15.238962974295339
2025-07-10,6.966383073963583
2025-07-11,12.626569321558994
2025-07-12,10.884973553068098
2025-07-13,11.755771437313546
2025-07-14,11.755771437313546
2025-07-15,13.497367205804442
2025-07-16,11.320372495190822
2025-07-17,12.626569321558994
2025-07-18,10.884973553068098
2025-07-19,14.803564032172615
2025-07-20,13.932766147927167
2025-07-21,10.01417566882265
2025-07-22,10.449574610945374
2025-07-23,10.01417566882265
2025-07-24,12.19117037943627
2025-07-25,11.755771437313546
2025-07-26,13.497367205804442
2025-07-27,12.626569321558994
2025-07-28,18.72215451127713
2025-07-29,16.54515980066351
2025-07-30,9.143377784577202
2025-07-31,13.932766147927167
2025-08-01,22.20534604825892
2025-08-02,28.73633018009978
2025-08-03,18.286755569154405
2025-08-04,16.980558742786233
2025-08-05,13.497367205804442
2025-08-06,10.884973553068098
2025-08-07,11.755771437313546
2025-08-08,14.36816509004989
2025-08-09,12.19117037943627
2025-08-10,13.932766147927167
2025-08-11,13.497367205804442
2025-08-12,9.578776726699926
2025-08-13,12.626569321558994
2025-08-14,13.061968263681718
2025-08-15,14.36816509004989
2025-08-16,12.626569321558994
2025-08-17,16.980558742786233
2025-08-18,11.320372495190822
2025-08-19,12.19117037943627
2025-08-20,13.497367205804442
2025-08-21,12.626569321558994
2025-08-22,21.769947106136197
2025-08-23,16.980558742786233
2025-08-24,20.89914922189075
2025-08-25,25.688537585240713
2025-08-26,14.36816509004989
2025-08-27,10.884973553068098
2025-08-28,11.320372495190822
2025-08-29,8.272579900331754
2025-08-30,10.449574610945374
2025-08-31,17.85135662703168
2025-09-01,9.578776726699926
2025-09-02,9.143377784577202
2025-09-03,12.626569321558994
2025-09-04,10.884973553068098
2025-09-05,13.932766147927167
2025-09-06,11.755771437313546
2025-09-07,15.238962974295339
2025-09-08,11.755771437313546
2025-09-09,10.449574610945374
2025-09-10,10.449574610945374
2025-09-11,9.143377784577202
2025-09-12,11.755771437313546
2025-09-13,14.36816509004989
2025-09-14,12.19117037943627
2025-09-15,10.449574610945374
2025-09-16,10.884973553068098
2025-09-17,11.320372495190822
2025-09-18,12.19117037943627
2025-09-19,12.626569321558994
2025-09-20,16.109760858540785
2025-09-21,14.36816509004989
2025-09-22,12.19117037943627
2025-09-23,10.449574610945374
2025-09-24,13.061968263681718
2025-09-25,8.707978842454478
2025-09-26,9.578776726699926
2025-09-27,12.626569321558994
2025-09-28,20.89914922189075
2025-09-29,20.463750279768025
2025-09-30,14.36816509004989
2025-10-01,11.755771437313546
2025-10-02,11.320372495190822
2025-10-03,12.19117037943627
2025-10-04,11.755771437313546
2025-10-05,11.755771437313546
2025-10-06,12.626569321558994
2025-10-07,12.626569321558994
2025-10-08,15.238962974295339
2025-10-09,11.755771437313546
2025-10-10,12.626569321558994
2025-10-11,10.884973553068098
2025-10-12,13.932766147927167
2025-10-13,12.19117037943627
2025-10-14,12.626569321558994
2025-10-15,13.061968263681718
2025-10-16,10.01417566882265
2025-10-17,12.626569321558994
2025-10-18,16.54515980066351
2025-10-19,16.54515980066351
2025-10-20,18.72215451127713
2025-10-21,11.320372495190822
2025-10-22,11.755771437313546
2025-10-23,13.932766147927167
2025-10-24,15.674361916418063
2025-10-25,11.320372495190822
2025-10-26,12.626569321558994
2025-10-27,10.01417566882265
2025-10-28,11.755771437313546
2025-10-29,15.674361916418063
2025-10-30,18.72215451127713
2025-10-31,14.36816509004989
2025-11-01,16.109760858540785
2025-11-02,8.707978842454478
2025-11-03,12.626569321558994
2025-11-04,9.578776726699926
2025-11-05,11.320372495190822
2025-11-06,9.578776726699926
2025-11-07,12.19117037943627
2025-11-08,16.54515980066351
2025-11-09,13.497367205804442
2025-11-10,7.401782016086307
2025-11-11,11.755771437313546
2025-11-12,10.884973553068098
2025-11-13,13.497367205804442
2025-11-14,11.755771437313546
2025-11-15,14.36816509004989
2025-11-16,16.54515980066351
2025-11-17,10.449574610945374
2025-11-18,9.578776726699926
2025-11-19,10.01417566882265
2025-11-20,10.884973553068098
2025-11-21,9.578776726699926
2025-11-22,12.626569321558994
2025-11-23,12.626569321558994
2025-11-24,10.01417566882265
2025-11-25,8.707978842454478
2025-11-26,13.497367205804442
2025-11-27,15.238962974295339
2025-11-28,12.19117037943627
2025-11-29,10.449574610945374
2025-11-30,9.143377784577202
2025-12-01,8.272579900331754
2025-12-02,11.320372495190822
2025-12-03,11.755771437313546
2025-12-04,10.01417566882265
2025-12-05,13.497367205804442
2025-12-06,13.497367205804442
2025-12-07,14.803564032172615
2025-12-08,10.01417566882265
2025-12-09,9.143377784577202
2025-12-10,13.497367205804442
2025-12-11,16.003833263561262
2025-12-12,12.467312661520817
2025-12-13,11.77549588603387
2025-12-14,12.249613190459455
2025-12-15,9.661327197270175
2025-12-16,7.76485797956784
2025-12-17,12.941429965946401
2025-12-18,11.77549588603387
2025-12-19,13.415547270371984
2025-12-20,13.415547270371984
2025-12-21,11.77549588603387
2025-12-22,9.18720989284459
2025-12-23,11.77549588603387
2025-12-24,11.77549588603387
2025-12-25,18.37441978568918
2025-12-26,12.72373049488504
2025-12-27,14.837899183648734
2025-12-28,13.671965103736206
2025-12-29,10.827261277182703
2025-12-30,13.197847799310622
2025-12-31,13.197847799310622
2026-01-01,16.003833263561262
2026-01-02,13.889664574797568
2026-01-03,11.301378581608287
2026-01-04,12.72373049488504
2026-01-05,8.238975283993422
2026-01-06,9.404909363905952
2026-01-07,8.93079205948037
2026-01-08,10.35314397275712
2026-01-09,13.415547270371984
2026-01-10,11.282384668025752
2026-01-11,12.308056001482639
2026-01-12,9.743877667840422
2026-01-13,7.692535000926649
2026-01-14,9.743877667840422
2026-01-15,10.769549001297309
2026-01-16,14.359398668396413
2026-01-17,9.743877667840422
2026-01-18,11.282384668025752
2026-01-19,12.820891668211083
2026-01-20,12.308056001482639
2026-01-21,11.282384668025752
2026-01-22,13.846563001667969
2026-01-23,12.820891668211083
2026-01-24,15.89790566858174
2026-01-25,14.872234335124855
2026-01-26,14.359398668396413
2026-01-27,10.769549001297309
2026-01-28,13.333727334939525
2026-01-29,12.308056001482639
2026-01-30,12.820891668211083
2026-01-31,10.769549001297309
2026-02-01,13.846563001667969
2026-02-02,12.308056001482639
2026-02-03,10.769549001297309
2026-02-04,8.205370667655092
2026-02-05,13.333727334939525
2026-02-06,11.795220334754195
2026-02-07,15.89790566858174
2026-02-08,51.28356667284433
2026-02-09,29.231633003521267
2026-02-10,21.539098002594617
2026-02-11,20.000591002409287
2026-02-12,16.923577002038627
2026-02-13,20.000591002409287
2026-02-14,21.026262335866175
2026-02-15,20.51342666913773
2026-02-16,20.000591002409287
2026-02-17,17.436412668767073
2026-02-18,13.333727334939525
2026-02-19,11.795220334754195
2026-02-20,13.333727334939525
2026-02-21,15.89790566858174
2026-02-22,17.949248335495515
2026-02-23,11.282384668025752
2026-02-24,10.769549001297309
2026-02-25,12.308056001482639
2026-02-26,10.769549001297309
2026-02-27,18.462084002223957
2026-02-28,14.359398668396413
2026-03-01,12.308056001482639
2026-03-02,12.820891668211083
2026-03-03,11.795220334754195
2026-03-04,14.872234335124855
2026-03-05,13.333727334939525
2026-03-06,13.846563001667969
2026-03-07,14.359398668396413
2026-03-08,16.923577002038627
2026-03-09,12.308056001482639
2026-03-10,13.333727334939525
2026-03-11,12.308056001482639
2026-03-12,12.308056001482639
2026-03-13,9.743877667840422
2026-03-14,14.359398668396413
2026-03-15,14.872234335124855
2026-03-16,13.333727334939525
2026-03-17,11.282384668025752
2026-03-18,12.820891668211083
2026-03-19,12.820891668211083
2026-03-20,13.846563001667969
2026-03-21,13.333727334939525
2026-03-22,11.282384668025752
2026-03-23,14.359398668396413
2026-03-24,8.718206334383536
2026-03-25,11.282384668025752
2026-03-26,14.872234335124855
2026-03-27,12.820891668211083
2026-03-28,12.308056001482639
2026-03-29,28.20596167006438
2026-03-30,13.333727334939525
2026-03-31,9.743877667840422
2026-04-01,12.820891668211083
2026-04-02,11.795220334754195
2026-04-03,9.743877667840422
2026-04-04,16.410741335310185
2026-04-05,14.359398668396413
2026-04-06,12.308056001482639
2026-04-07,9.743877667840422
2026-04-08,8.205370667655092
2026-04-09,8.718206334383536
2026-04-10,9.231042001111978
2026-04-11,10.769549001297309
2026-04-12,12.820891668211083
2026-04-13,5.128356667284432
2026-04-14,9.743877667840422
2026-04-15,12.308056001482639
2026-04-16,7.692535000926649
2026-04-17,11.282384668025752
2026-04-18,10.256713334568865
2026-04-19,13.333727334939525
2026-04-20,6.666863667469762
2026-04-21,10.769549001297309
2026-04-22,10.256713334568865
2026-04-23,9.231042001111978
2026-04-24,9.743877667840422
2026-04-25,12.308056001482639
2026-04-26,9.743877667840422
2026-04-27,10.769549001297309
2026-04-28,8.718206334383536
2026-04-29,12.820891668211083
2026-04-30,8.718206334383536
2026-05-01,13.846563001667969
2026-05-02,12.308056001482639
2026-05-03,10.769549001297309
2026-05-04,10.769549001297309
2026-05-05,8.718206334383536
2026-05-06,9.231042001111978
2026-05-07,10.769549001297309
2026-05-08,9.231042001111978
2026-05-09,11.795220334754195
2026-05-10,10.256713334568865
2026-05-11,8.718206334383536
2026-05-12,10.769549001297309
2026-05-13,8.718206334383536
2026-05-14,11.795220334754195
2026-05-15,12.308056001482639
2026-05-16,11.795220334754195
2026-05-17,8.718206334383536
2026-05-18,7.179699334198206
2026-05-19,8.205370667655092
2026-05-20,10.769549001297309
2026-05-21,11.795220334754195
2026-05-22,15.385070001853299
2026-05-23,14.359398668396413
2026-05-24,15.385070001853299
2026-05-25,10.256713334568865
2026-05-26,10.769549001297309
2026-05-27,10.256713334568865
2026-05-28,11.282384668025752
2026-05-29,12.820891668211083
2026-05-30,19.487755335680845
2026-05-31,12.820891668211083
