Time,lowes
2024-09-29,49.43281409122827
2024-09-30,40.05762521185739
2024-10-01,37.50075551748352
2024-10-02,36.648465619358895
2024-10-03,41.76220500810665
2024-10-04,40.90991510998202
2024-10-05,49.43281409122827
2024-10-06,52.84197368372678
2024-10-07,40.90991510998202
2024-10-08,39.20533531373277
2024-10-09,34.091595924985015
2024-10-10,36.648465619358895
2024-10-11,41.76220500810665
2024-10-12,50.2851039893529
2024-10-13,46.8759443968544
2024-10-14,42.61449490623127
2024-10-15,37.50075551748352
2024-10-16,34.94388582310964
2024-10-17,35.79617572123427
2024-10-18,37.50075551748352
2024-10-19,42.61449490623127
2024-10-20,45.171364600605145
2024-10-21,39.20533531373277
2024-10-22,35.79617572123427
2024-10-23,34.94388582310964
2024-10-24,34.94388582310964
2024-10-25,36.648465619358895
2024-10-26,42.61449490623127
2024-10-27,43.466784804355896
2024-10-28,37.50075551748352
2024-10-29,34.091595924985015
2024-10-30,33.23930602686039
2024-10-31,32.387016128735766
2024-11-01,38.35304541560814
2024-11-02,47.728234294979025
2024-11-03,48.58052419310365
2024-11-04,37.50075551748352
2024-11-05,30.682436332486514
2024-11-06,24.716407045614137
2024-11-07,33.23930602686039
2024-11-08,38.35304541560814
2024-11-09,50.2851039893529
2024-11-10,51.13739388747752
2024-11-11,42.61449490623127
2024-11-12,39.20533531373277
2024-11-13,36.648465619358895
2024-11-14,34.94388582310964
2024-11-15,38.35304541560814
2024-11-16,46.8759443968544
2024-11-17,52.84197368372678
2024-11-18,40.90991510998202
2024-11-19,38.35304541560814
2024-11-20,37.50075551748352
2024-11-21,39.20533531373277
2024-11-22,41.76220500810665
2024-11-23,52.84197368372678
2024-11-24,53.6942635818514
2024-11-25,43.466784804355896
2024-11-26,44.31907470248052
2024-11-27,48.58052419310365
2024-11-28,60.5125827668484
2024-11-29,85.22898981246254
2024-11-30,64.77403225747153
2024-12-01,61.36487266497303
2024-12-02,46.8759443968544
2024-12-03,43.466784804355896
2024-12-04,40.05762521185739
2024-12-05,37.50075551748352
2024-12-06,38.35304541560814
2024-12-07,44.31907470248052
2024-12-08,46.02365449872977
2024-12-09,35.79617572123427
2024-12-10,34.94388582310964
2024-12-11,34.94388582310964
2024-12-12,35.79617572123427
2024-12-13,37.50075551748352
2024-12-14,46.02365449872977
2024-12-15,41.76220500810665
2024-12-16,34.091595924985015
2024-12-17,33.23930602686039
2024-12-18,34.091595924985015
2024-12-19,37.50075551748352
2024-12-20,39.20533531373277
2024-12-21,43.466784804355896
2024-12-22,44.31907470248052
2024-12-23,42.61449490623127
2024-12-24,44.31907470248052
2024-12-25,28.125566638112637
2024-12-26,45.171364600605145
2024-12-27,44.31907470248052
2024-12-28,43.466784804355896
2024-12-29,42.61449490623127
2024-12-30,40.90991510998202
2024-12-31,44.31907470248052
2025-01-01,50.2851039893529
2025-01-02,40.90991510998202
2025-01-03,42.61449490623127
2025-01-04,50.2851039893529
2025-01-05,46.02365449872977
2025-01-06,34.091595924985015
2025-01-07,35.79617572123427
2025-01-08,33.23930602686039
2025-01-09,34.94388582310964
2025-01-10,32.387016128735766
2025-01-11,39.20533531373277
2025-01-12,40.05762521185739
2025-01-13,33.23930602686039
2025-01-14,31.53472623061114
2025-01-15,31.53472623061114
2025-01-16,34.091595924985015
2025-01-17,34.091595924985015
2025-01-18,44.31907470248052
2025-01-19,39.20533531373277
2025-01-20,37.50075551748352
2025-01-21,29.83014643436189
2025-01-22,28.977856536237265
2025-01-23,28.977856536237265
2025-01-24,30.682436332486514
2025-01-25,39.20533531373277
2025-01-26,37.50075551748352
2025-01-27,32.387016128735766
2025-01-28,29.83014643436189
2025-01-29,29.83014643436189
2025-01-30,28.977856536237265
2025-01-31,31.53472623061114
2025-02-01,40.90991510998202
2025-02-02,42.61449490623127
2025-02-03,33.23930602686039
2025-02-04,32.387016128735766
2025-02-05,29.83014643436189
2025-02-06,30.682436332486514
2025-02-07,32.387016128735766
2025-02-08,40.90991510998202
2025-02-09,36.648465619358895
2025-02-10,29.83014643436189
2025-02-11,29.83014643436189
2025-02-12,28.977856536237265
2025-02-13,30.682436332486514
2025-02-14,31.53472623061114
2025-02-15,40.90991510998202
2025-02-16,40.05762521185739
2025-02-17,40.05762521185739
2025-02-18,34.091595924985015
2025-02-19,30.682436332486514
2025-02-20,31.53472623061114
2025-02-21,32.387016128735766
2025-02-22,40.05762521185739
2025-02-23,41.76220500810665
2025-02-24,32.387016128735766
2025-02-25,32.387016128735766
2025-02-26,33.23930602686039
2025-02-27,32.387016128735766
2025-02-28,34.94388582310964
2025-03-01,47.728234294979025
2025-03-02,47.728234294979025
2025-03-03,35.79617572123427
2025-03-04,33.23930602686039
2025-03-05,32.387016128735766
2025-03-06,33.23930602686039
2025-03-07,34.091595924985015
2025-03-08,48.58052419310365
2025-03-09,45.171364600605145
2025-03-10,39.20533531373277
2025-03-11,38.35304541560814
2025-03-12,37.50075551748352
2025-03-13,37.50075551748352
2025-03-14,40.05762521185739
2025-03-15,49.43281409122827
2025-03-16,50.2851039893529
2025-03-17,37.50075551748352
2025-03-18,38.35304541560814
2025-03-19,37.50075551748352
2025-03-20,37.50075551748352
2025-03-21,38.35304541560814
2025-03-22,53.6942635818514
2025-03-23,52.84197368372678
2025-03-24,40.05762521185739
2025-03-25,39.20533531373277
2025-03-26,36.648465619358895
2025-03-27,36.648465619358895
2025-03-28,40.90991510998202
2025-03-29,54.546553479976026
2025-03-30,51.13739388747752
2025-03-31,38.35304541560814
2025-04-01,39.20533531373277
2025-04-02,37.50075551748352
2025-04-03,40.90991510998202
2025-04-04,40.90991510998202
2025-04-05,54.546553479976026
2025-04-06,51.13739388747752
2025-04-07,43.466784804355896
2025-04-08,43.466784804355896
2025-04-09,40.05762521185739
2025-04-10,40.05762521185739
2025-04-11,42.61449490623127
2025-04-12,55.39884337810065
2025-04-13,56.251133276225275
2025-04-14,43.466784804355896
2025-04-15,43.412594001792414
2025-04-16,44.29038898418003
2025-04-17,44.742039017505334
2025-04-18,56.127868704281326
2025-04-19,57.88345866905656
2025-04-20,61.39463859860702
2025-04-21,46.04597894895526
2025-04-22,42.98644905273011
2025-04-23,42.108654070342496
2025-04-24,41.65700403701719
2025-04-25,43.412594001792414
2025-04-26,56.127868704281326
2025-04-27,58.76125365144417
2025-04-28,46.92377393134288
2025-04-29,42.98644905273011
2025-04-30,42.98644905273011
2025-05-01,43.86424403511772
2025-05-02,47.80156891373049
2025-05-03,57.88345866905656
2025-05-04,58.76125365144417
2025-05-05,42.98644905273011
2025-05-06,40.779209054629575
2025-05-07,41.65700403701719
2025-05-08,42.98644905273011
2025-05-09,46.92377393134288
2025-05-10,61.39463859860702
2025-05-11,60.516843616219404
2025-05-12,45.168183966567646
2025-05-13,43.412594001792414
2025-05-14,42.5347990194048
2025-05-15,41.551803065927736
2025-05-16,45.16500333253015
2025-05-17,61.424404532241
2025-05-18,59.61780439893979
2025-05-19,46.06830339918075
2025-05-20,45.16500333253015
2025-05-21,44.26170326587954
2025-05-22,44.26170326587954
2025-05-23,48.77820359913256
2025-05-24,61.424404532241
2025-05-25,66.84420493214462
2025-05-26,75.87720559865065
2025-05-27,46.06830339918075
2025-05-28,44.26170326587954
2025-05-29,43.35840319922894
2025-05-30,45.16500333253015
2025-05-31,56.004604132337384
2025-06-01,62.3277045988916
2025-06-02,47.87490353248195
2025-06-03,46.06830339918075
2025-06-04,40.648502999277135
2025-06-05,42.45510313257834
2025-06-06,45.16500333253015
2025-06-07,53.29470393238557
2025-06-08,53.29470393238557
2025-06-09,44.26170326587954
2025-06-10,42.45510313257834
2025-06-11,44.26170326587954
2025-06-12,43.35840319922894
2025-06-13,46.06830339918075
2025-06-14,54.198003999036175
2025-06-15,47.87490353248195
2025-06-16,41.551803065927736
2025-06-17,39.745202932626526
2025-06-18,41.551803065927736
2025-06-19,45.16500333253015
2025-06-20,45.16500333253015
2025-06-21,54.198003999036175
2025-06-22,52.39140386573497
2025-06-23,45.16500333253015
2025-06-24,45.16500333253015
2025-06-25,41.551803065927736
2025-06-26,42.45510313257834
2025-06-27,44.26170326587954
2025-06-28,53.29470393238557
2025-06-29,54.198003999036175
2025-06-30,44.26170326587954
2025-07-01,44.26170326587954
2025-07-02,48.77820359913256
2025-07-03,50.58480373243376
2025-07-04,64.1343047321928
2025-07-05,54.198003999036175
2025-07-06,56.004604132337384
2025-07-07,46.97160346583135
2025-07-08,41.551803065927736
2025-07-09,42.45510313257834
2025-07-10,40.648502999277135
2025-07-11,43.35840319922894
2025-07-12,50.58480373243376
2025-07-13,51.488103799084364
2025-07-14,44.26170326587954
2025-07-15,40.648502999277135
2025-07-16,41.551803065927736
2025-07-17,40.648502999277135
2025-07-18,41.551803065927736
2025-07-19,49.68150366578316
2025-07-20,47.87490353248195
2025-07-21,42.45510313257834
2025-07-22,39.745202932626526
2025-07-23,41.551803065927736
2025-07-24,42.45510313257834
2025-07-25,41.551803065927736
2025-07-26,47.87490353248195
2025-07-27,47.87490353248195
2025-07-28,41.551803065927736
2025-07-29,38.841902865975925
2025-07-30,37.938602799325324
2025-07-31,37.03530273267472
2025-08-01,39.745202932626526
2025-08-02,51.488103799084364
2025-08-03,51.488103799084364
2025-08-04,41.551803065927736
2025-08-05,39.745202932626526
2025-08-06,38.841902865975925
2025-08-07,38.841902865975925
2025-08-08,40.648502999277135
2025-08-09,46.06830339918075
2025-08-10,46.97160346583135
2025-08-11,40.648502999277135
2025-08-12,37.03530273267472
2025-08-13,37.938602799325324
2025-08-14,38.841902865975925
2025-08-15,39.745202932626526
2025-08-16,48.77820359913256
2025-08-17,47.87490353248195
2025-08-18,37.938602799325324
2025-08-19,37.03530273267472
2025-08-20,36.132002666024114
2025-08-21,37.03530273267472
2025-08-22,37.938602799325324
2025-08-23,47.87490353248195
2025-08-24,47.87490353248195
2025-08-25,39.745202932626526
2025-08-26,37.03530273267472
2025-08-27,37.03530273267472
2025-08-28,37.03530273267472
2025-08-29,40.648502999277135
2025-08-30,46.06830339918075
2025-08-31,53.29470393238557
2025-09-01,61.424404532241
2025-09-02,39.745202932626526
2025-09-03,37.938602799325324
2025-09-04,35.22870259937351
2025-09-05,35.22870259937351
2025-09-06,44.26170326587954
2025-09-07,39.745202932626526
2025-09-08,35.22870259937351
2025-09-09,32.5188023994217
2025-09-10,31.6155023327711
2025-09-11,31.6155023327711
2025-09-12,31.6155023327711
2025-09-13,40.648502999277135
2025-09-14,37.03530273267472
2025-09-15,32.5188023994217
2025-09-16,31.6155023327711
2025-09-17,31.6155023327711
2025-09-18,31.6155023327711
2025-09-19,33.42210246607231
2025-09-20,43.35840319922894
2025-09-21,38.841902865975925
2025-09-22,33.42210246607231
2025-09-23,34.32540253272291
2025-09-24,30.7122022661205
2025-09-25,31.6155023327711
2025-09-26,36.132002666024114
2025-09-27,40.648502999277135
2025-09-28,39.745202932626526
2025-09-29,34.32540253272291
2025-09-30,33.42210246607231
2025-10-01,31.6155023327711
2025-10-02,34.32540253272291
2025-10-03,34.32540253272291
2025-10-04,42.45510313257834
2025-10-05,41.551803065927736
2025-10-06,37.03530273267472
2025-10-07,33.42210246607231
2025-10-08,34.32540253272291
2025-10-09,34.32540253272291
2025-10-10,34.32540253272291
2025-10-11,43.35840319922894
2025-10-12,42.45510313257834
2025-10-13,37.938602799325324
2025-10-14,35.22870259937351
2025-10-15,32.5188023994217
2025-10-16,33.42210246607231
2025-10-17,36.132002666024114
2025-10-18,46.06830339918075
2025-10-19,41.551803065927736
2025-10-20,37.03530273267472
2025-10-21,34.32540253272291
2025-10-22,33.42210246607231
2025-10-23,34.32540253272291
2025-10-24,36.132002666024114
2025-10-25,41.551803065927736
2025-10-26,40.648502999277135
2025-10-27,33.42210246607231
2025-10-28,32.5188023994217
2025-10-29,32.5188023994217
2025-10-30,33.42210246607231
2025-10-31,35.22870259937351
2025-11-01,47.87490353248195
2025-11-02,45.16500333253015
2025-11-03,38.841902865975925
2025-11-04,35.22870259937351
2025-11-05,34.32540253272291
2025-11-06,36.132002666024114
2025-11-07,38.841902865975925
2025-11-08,48.77820359913256
2025-11-09,46.97160346583135
2025-11-10,38.841902865975925
2025-11-11,41.551803065927736
2025-11-12,36.132002666024114
2025-11-13,39.745202932626526
2025-11-14,38.841902865975925
2025-11-15,49.68150366578316
2025-11-16,51.488103799084364
2025-11-17,40.648502999277135
2025-11-18,36.132002666024114
2025-11-19,35.22870259937351
2025-11-20,36.132002666024114
2025-11-21,37.938602799325324
2025-11-22,49.68150366578316
2025-11-23,48.77820359913256
2025-11-24,43.35840319922894
2025-11-25,43.35840319922894
2025-11-26,49.68150366578316
2025-11-27,59.61780439893979
2025-11-28,90.3300066650603
2025-11-29,62.3277045988916
2025-11-30,57.81120426563859
2025-12-01,46.97160346583135
2025-12-02,42.45510313257834
2025-12-03,39.745202932626526
2025-12-04,38.841902865975925
2025-12-05,35.22870259937351
2025-12-06,46.06830339918075
2025-12-07,45.16500333253015
2025-12-08,36.132002666024114
2025-12-09,35.22870259937351
2025-12-10,33.42210246607231
2025-12-11,32.69966115864108
2025-12-12,34.28797205691377
2025-12-13,44.393703660657785
2025-12-14,38.943760134217605
2025-12-15,34.28797205691377
2025-12-16,33.49381660777743
2025-12-17,31.563000293693683
2025-12-18,30.768844844557336
2025-12-19,33.49381660777743
2025-12-20,42.46288734657404
2025-12-21,39.73791558335395
2025-12-22,39.73791558335395
2025-12-23,40.874576448301355
2025-12-24,43.25704279571039
2025-12-25,27.7013676655262
2025-12-26,45.18785910979413
2025-12-27,44.05119824484674
2025-12-28,42.46288734657404
2025-12-29,39.73791558335395
2025-12-30,39.73791558335395
2025-12-31,38.943760134217605
2026-01-01,44.845353693983085
2026-01-02,40.080420999165
2026-01-03,42.80539276238509
2026-01-04,37.01294382013387
2026-01-05,32.35715574283003
2026-01-06,30.768844844557336
2026-01-07,30.768844844557336
2026-01-08,28.838028530473593
2026-01-09,31.563000293693683
2026-01-10,40.41563906570347
2026-01-11,36.30557407597092
2026-01-12,30.14047659137208
2026-01-13,31.510498254616266
2026-01-14,28.770454928127897
2026-01-15,28.770454928127897
2026-01-16,30.825487422994176
2026-01-17,39.73062823408138
2026-01-18,35.62056324434882
2026-01-19,37.675595739215105
2026-01-20,32.880519917860454
2026-01-21,42.47067156056975
2026-01-22,47.95075821354649
2026-01-23,50.69080154003486
2026-01-24,53.43084486652324
2026-01-25,33.56553074948255
2026-01-26,36.30557407597092
2026-01-27,35.62056324434882
2026-01-28,33.56553074948255
2026-01-29,34.93555241272673
2026-01-30,35.62056324434882
2026-01-31,41.10064989732557
2026-02-01,39.73062823408138
2026-02-02,30.825487422994176
2026-02-03,30.14047659137208
2026-02-04,29.455465759749988
2026-02-05,27.40043326488371
2026-02-06,28.770454928127897
2026-02-07,36.30557407597092
2026-02-08,30.825487422994176
2026-02-09,25.34540077001743
2026-02-10,28.085444096505803
2026-02-11,30.825487422994176
2026-02-12,31.510498254616266
2026-02-13,32.880519917860454
2026-02-14,40.41563906570347
2026-02-15,35.62056324434882
2026-02-16,35.62056324434882
2026-02-17,28.770454928127897
2026-02-18,30.14047659137208
2026-02-19,30.14047659137208
2026-02-20,32.19550908623836
2026-02-21,45.210714887058124
2026-02-22,40.41563906570347
2026-02-23,32.19550908623836
2026-02-24,32.19550908623836
2026-02-25,31.510498254616266
2026-02-26,32.19550908623836
2026-02-27,32.880519917860454
2026-02-28,43.15568239219184
2026-03-01,46.580736550302305
2026-03-02,37.675595739215105
2026-03-03,34.250541581104635
2026-03-04,34.250541581104635
2026-03-05,37.675595739215105
2026-03-06,36.99058490759301
2026-03-07,52.06082320327905
2026-03-08,47.95075821354649
2026-03-09,39.73062823408138
2026-03-10,37.675595739215105
2026-03-11,37.675595739215105
2026-03-12,35.62056324434882
2026-03-13,40.41563906570347
2026-03-14,52.06082320327905
2026-03-15,48.63576904516859
2026-03-16,34.93555241272673
2026-03-17,34.250541581104635
2026-03-18,35.62056324434882
2026-03-19,37.675595739215105
2026-03-20,41.78566072894766
2026-03-21,57.540909856255794
2026-03-22,56.8558990246337
2026-03-23,41.78566072894766
2026-03-24,40.41563906570347
2026-03-25,40.41563906570347
2026-03-26,39.73062823408138
2026-03-27,43.840693223813936
2026-03-28,54.115855698145324
2026-03-29,56.170888193011606
2026-03-30,44.52570405543603
2026-03-31,41.10064989732557
2026-04-01,37.675595739215105
2026-04-02,41.78566072894766
2026-04-03,47.2657473819244
2026-04-04,55.48587736138951
2026-04-05,52.745834034901144
2026-04-06,45.210714887058124
2026-04-07,41.10064989732557
2026-04-08,42.47067156056975
2026-04-09,42.47067156056975
2026-04-10,43.840693223813936
2026-04-11,56.8558990246337
2026-04-12,56.8558990246337
2026-04-13,42.47067156056975
2026-04-14,41.78566072894766
2026-04-15,41.10064989732557
2026-04-16,41.78566072894766
2026-04-17,43.840693223813936
2026-04-18,53.43084486652324
2026-04-19,54.115855698145324
2026-04-20,44.52570405543603
2026-04-21,41.78566072894766
2026-04-22,40.41563906570347
2026-04-23,41.78566072894766
2026-04-24,42.47067156056975
2026-04-25,51.375812371656956
2026-04-26,52.745834034901144
2026-04-27,42.47067156056975
2026-04-28,39.045617402459285
2026-04-29,39.045617402459285
2026-04-30,37.675595739215105
2026-05-01,41.10064989732557
2026-05-02,51.375812371656956
2026-05-03,55.48587736138951
2026-05-04,43.15568239219184
2026-05-05,40.41563906570347
2026-05-06,38.36060657083719
2026-05-07,39.73062823408138
2026-05-08,43.840693223813936
2026-05-09,56.8558990246337
2026-05-10,52.06082320327905
2026-05-11,42.47067156056975
2026-05-12,41.10064989732557
2026-05-13,41.10064989732557
2026-05-14,40.41563906570347
2026-05-15,45.210714887058124
2026-05-16,57.540909856255794
2026-05-17,58.910931519499975
2026-05-18,45.210714887058124
2026-05-19,44.52570405543603
2026-05-20,41.78566072894766
2026-05-21,43.15568239219184
2026-05-22,46.580736550302305
2026-05-23,54.80086652976742
2026-05-24,59.59594235112207
2026-05-25,68.50108316220927
2026-05-26,43.840693223813936
2026-05-27,43.15568239219184
2026-05-28,42.47067156056975
2026-05-29,44.52570405543603
2026-05-30,54.115855698145324
2026-05-31,55.48587736138951
