Time,fetterman
2025-02-19,3.9095744680851063
2025-02-20,7.037234042553191
2025-02-21,4.691489361702128
2025-02-22,3.127659574468085
2025-02-23,3.127659574468085
2025-02-24,3.127659574468085
2025-02-25,4.691489361702128
2025-02-26,3.9095744680851063
2025-02-27,3.127659574468085
2025-02-28,3.9095744680851063
2025-03-01,10.946808510638299
2025-03-02,9.382978723404255
2025-03-03,5.473404255319149
2025-03-04,7.819148936170213
2025-03-05,10.946808510638299
2025-03-06,13.292553191489361
2025-03-07,10.164893617021276
2025-03-08,6.25531914893617
2025-03-09,5.473404255319149
2025-03-10,4.691489361702128
2025-03-11,3.9095744680851063
2025-03-12,10.164893617021276
2025-03-13,12.51063829787234
2025-03-14,14.856382978723405
2025-03-15,10.164893617021276
2025-03-16,6.25531914893617
2025-03-17,4.691489361702128
2025-03-18,3.9095744680851063
2025-03-19,3.127659574468085
2025-03-20,6.25531914893617
2025-03-21,4.691489361702128
2025-03-22,5.473404255319149
2025-03-23,6.25531914893617
2025-03-24,3.127659574468085
2025-03-25,3.9095744680851063
2025-03-26,3.9095744680851063
2025-03-27,3.9095744680851063
2025-03-28,3.127659574468085
2025-03-29,2.345744680851064
2025-03-30,2.345744680851064
2025-03-31,2.345744680851064
2025-04-01,3.9095744680851063
2025-04-02,3.127659574468085
2025-04-03,2.345744680851064
2025-04-04,3.127659574468085
2025-04-05,3.127659574468085
2025-04-06,2.345744680851064
2025-04-07,2.345744680851064
2025-04-08,2.345744680851064
2025-04-09,3.127659574468085
2025-04-10,3.127659574468085
2025-04-11,1.5638297872340425
2025-04-12,1.5638297872340425
2025-04-13,3.127659574468085
2025-04-14,2.345744680851064
2025-04-15,3.3110108060943686
2025-04-16,2.2211809517417276
2025-04-17,2.2211809517417276
2025-04-18,1.8302235049332167
2025-04-19,1.089829854352641
2025-04-20,1.4807873011611516
2025-04-21,2.2211809517417276
2025-04-22,1.8302235049332167
2025-04-23,1.4807873011611516
2025-04-24,3.3110108060943686
2025-04-25,2.2211809517417276
2025-04-26,1.4807873011611516
2025-04-27,1.089829854352641
2025-04-28,1.4807873011611516
2025-04-29,1.4807873011611516
2025-04-30,1.4807873011611516
2025-05-01,2.2211809517417276
2025-05-02,35.4143314987583
2025-05-03,59.02388583126384
2025-05-04,19.55814987583059
2025-05-05,13.28556446741392
2025-05-06,15.85618162292771
2025-05-07,18.07736257466944
2025-05-08,17.336968924088865
2025-05-09,24.34994798308611
2025-05-10,20.298543526411166
2025-05-11,7.753372709577823
2025-05-12,5.532191757836096
2025-05-13,5.532191757836096
2025-05-14,3.701968252902879
2025-05-15,2.7954896301765215
2025-05-16,2.7954896301765215
2025-05-17,2.096617222632391
2025-05-18,1.3977448150882608
2025-05-19,1.3977448150882608
2025-05-20,2.096617222632391
2025-05-21,2.7954896301765215
2025-05-22,2.7954896301765215
2025-05-23,2.7954896301765215
2025-05-24,4.193234445264782
2025-05-25,4.892106852808912
2025-05-26,3.494362037720652
2025-05-27,2.7954896301765215
2025-05-28,3.494362037720652
2025-05-29,2.7954896301765215
2025-05-30,3.494362037720652
2025-05-31,1.3977448150882608
2025-06-01,2.096617222632391
2025-06-02,4.892106852808912
2025-06-03,4.892106852808912
2025-06-04,2.7954896301765215
2025-06-05,2.096617222632391
2025-06-06,2.096617222632391
2025-06-07,1.3977448150882608
2025-06-08,1.3977448150882608
2025-06-09,1.3977448150882608
2025-06-10,12.579703335794347
2025-06-11,9.784213705617825
2025-06-12,4.892106852808912
2025-06-13,8.386468890529564
2025-06-14,10.483086113161956
2025-06-15,8.386468890529564
2025-06-16,6.289851667897174
2025-06-17,9.085341298073695
2025-06-18,6.988724075441304
2025-06-19,5.590979260353043
2025-06-20,3.494362037720652
2025-06-21,2.096617222632391
2025-06-22,15.375192965970868
2025-06-23,8.386468890529564
2025-06-24,5.590979260353043
2025-06-25,4.193234445264782
2025-06-26,3.494362037720652
2025-06-27,4.193234445264782
2025-06-28,5.590979260353043
2025-06-29,4.193234445264782
2025-06-30,7.687596482985434
2025-07-01,13.278575743338477
2025-07-02,7.687596482985434
2025-07-03,4.892106852808912
2025-07-04,4.892106852808912
2025-07-05,3.494362037720652
2025-07-06,2.7954896301765215
2025-07-07,2.7954896301765215
2025-07-08,1.3977448150882608
2025-07-09,2.096617222632391
2025-07-10,6.289851667897174
2025-07-11,12.579703335794347
2025-07-12,4.892106852808912
2025-07-13,2.7954896301765215
2025-07-14,2.7954896301765215
2025-07-15,2.096617222632391
2025-07-16,4.193234445264782
2025-07-17,2.096617222632391
2025-07-18,1.3977448150882608
2025-07-19,1.3977448150882608
2025-07-20,2.096617222632391
2025-07-21,2.7954896301765215
2025-07-22,2.096617222632391
2025-07-23,2.096617222632391
2025-07-24,2.096617222632391
2025-07-25,2.096617222632391
2025-07-26,1.3977448150882608
2025-07-27,2.096617222632391
2025-07-28,1.3977448150882608
2025-07-29,2.096617222632391
2025-07-30,3.494362037720652
2025-07-31,2.7954896301765215
2025-08-01,2.7954896301765215
2025-08-02,2.096617222632391
2025-08-03,2.096617222632391
2025-08-04,2.096617222632391
2025-08-05,2.096617222632391
2025-08-06,1.3977448150882608
2025-08-07,1.3977448150882608
2025-08-08,2.096617222632391
2025-08-09,2.096617222632391
2025-08-10,0.6988724075441304
2025-08-11,2.096617222632391
2025-08-12,2.096617222632391
2025-08-13,1.3977448150882608
2025-08-14,1.3977448150882608
2025-08-15,1.3977448150882608
2025-08-16,1.3977448150882608
2025-08-17,0.6988724075441304
2025-08-18,0.6988724075441304
2025-08-19,1.3977448150882608
2025-08-20,0.6988724075441304
2025-08-21,1.3977448150882608
2025-08-22,1.3977448150882608
2025-08-23,1.3977448150882608
2025-08-24,1.3977448150882608
2025-08-25,1.3977448150882608
2025-08-26,1.3977448150882608
2025-08-27,0.6988724075441304
2025-08-28,0.6988724075441304
2025-08-29,0.6988724075441304
2025-08-30,2.096617222632391
2025-08-31,0.6988724075441304
2025-09-01,2.096617222632391
2025-09-02,2.7954896301765215
2025-09-03,2.096617222632391
2025-09-04,0.6988724075441304
2025-09-05,1.3977448150882608
2025-09-06,1.3977448150882608
2025-09-07,1.3977448150882608
2025-09-08,1.3977448150882608
2025-09-09,2.096617222632391
2025-09-10,2.096617222632391
2025-09-11,2.096617222632391
2025-09-12,1.3977448150882608
2025-09-13,2.096617222632391
2025-09-14,4.193234445264782
2025-09-15,5.590979260353043
2025-09-16,6.289851667897174
2025-09-17,3.494362037720652
2025-09-18,2.7954896301765215
2025-09-19,3.494362037720652
2025-09-20,3.494362037720652
2025-09-21,2.7954896301765215
2025-09-22,2.7954896301765215
2025-09-23,2.7954896301765215
2025-09-24,2.096617222632391
2025-09-25,1.3977448150882608
2025-09-26,2.096617222632391
2025-09-27,1.3977448150882608
2025-09-28,3.494362037720652
2025-09-29,4.892106852808912
2025-09-30,5.590979260353043
2025-10-01,11.181958520706086
2025-10-02,6.289851667897174
2025-10-03,5.590979260353043
2025-10-04,2.7954896301765215
2025-10-05,2.7954896301765215
2025-10-06,2.7954896301765215
2025-10-07,2.7954896301765215
2025-10-08,2.7954896301765215
2025-10-09,7.687596482985434
2025-10-10,4.892106852808912
2025-10-11,2.7954896301765215
2025-10-12,4.193234445264782
2025-10-13,3.494362037720652
2025-10-14,3.494362037720652
2025-10-15,2.096617222632391
2025-10-16,11.181958520706086
2025-10-17,15.375192965970868
2025-10-18,6.988724075441304
2025-10-19,3.494362037720652
2025-10-20,4.193234445264782
2025-10-21,4.892106852808912
2025-10-22,8.386468890529564
2025-10-23,15.375192965970868
2025-10-24,8.386468890529564
2025-10-25,7.687596482985434
2025-10-26,4.892106852808912
2025-10-27,4.193234445264782
2025-10-28,3.494362037720652
2025-10-29,4.193234445264782
2025-10-30,4.892106852808912
2025-10-31,8.386468890529564
2025-11-01,4.892106852808912
2025-11-02,7.687596482985434
2025-11-03,6.988724075441304
2025-11-04,7.687596482985434
2025-11-05,5.590979260353043
2025-11-06,4.193234445264782
2025-11-07,4.193234445264782
2025-11-08,3.494362037720652
2025-11-09,2.7954896301765215
2025-11-10,32.847003154574125
2025-11-11,30.750385931941736
2025-11-12,17.47181018860326
2025-11-13,69.88724075441304
2025-11-14,62.89851667897173
2025-11-15,35.64249278475065
2025-11-16,35.64249278475065
2025-11-17,12.579703335794347
2025-11-18,6.988724075441304
2025-11-19,4.193234445264782
2025-11-20,4.892106852808912
2025-11-21,6.988724075441304
2025-11-22,4.892106852808912
2025-11-23,2.7954896301765215
2025-11-24,2.7954896301765215
2025-11-25,1.3977448150882608
2025-11-26,1.3977448150882608
2025-11-27,0.6988724075441304
2025-11-28,2.096617222632391
2025-11-29,1.3977448150882608
2025-11-30,1.3977448150882608
2025-12-01,2.096617222632391
2025-12-02,1.3977448150882608
2025-12-03,1.3977448150882608
2025-12-04,2.096617222632391
2025-12-05,2.096617222632391
2025-12-06,2.096617222632391
2025-12-07,5.590979260353043
2025-12-08,2.7954896301765215
2025-12-09,2.7954896301765215
2025-12-10,2.7954896301765215
2025-12-11,2.756663385312959
2025-12-12,2.2130959572230795
2025-12-13,2.0189647329052653
2025-12-14,4.775628118218224
2025-12-15,3.494362037720652
2025-12-16,2.2130959572230795
2025-12-17,4.775628118218224
2025-12-18,2.0189647329052653
2025-12-19,1.6695285291332003
2025-12-20,1.4753973048153863
2025-12-21,1.4753973048153863
2025-12-22,1.2812660804975724
2025-12-23,0.9318298767255072
2025-12-24,1.2812660804975724
2025-12-25,1.2812660804975724
2025-12-26,1.4753973048153863
2025-12-27,0.7376986524076932
2025-12-28,1.4753973048153863
2025-12-29,0.9318298767255072
2025-12-30,1.4753973048153863
2025-12-31,1.2812660804975724
2026-01-01,2.0189647329052653
2026-01-02,1.4753973048153863
2026-01-03,2.562532160995145
2026-01-04,4.9697593425360385
2026-01-05,4.775628118218224
2026-01-06,4.037929465810531
2026-01-07,3.494362037720652
2026-01-08,7.182855299759118
2026-01-09,3.494362037720652
2026-01-10,2.329574691813768
2026-01-11,2.329574691813768
2026-01-12,2.717837140449396
2026-01-13,3.4943620377206517
2026-01-14,4.270886934991908
2026-01-15,4.270886934991908
2026-01-16,3.8826244863562795
2026-01-17,3.8826244863562795
2026-01-18,3.106099589085024
2026-01-19,2.717837140449396
2026-01-20,3.106099589085024
2026-01-21,3.106099589085024
2026-01-22,2.717837140449396
2026-01-23,2.329574691813768
2026-01-24,3.106099589085024
2026-01-25,8.153511421348188
2026-01-26,12.424398356340095
2026-01-27,13.977448150882607
2026-01-28,6.988724075441303
2026-01-29,6.600461626805676
2026-01-30,3.8826244863562795
2026-01-31,2.329574691813768
2026-02-01,3.8826244863562795
2026-02-02,2.717837140449396
2026-02-03,3.4943620377206517
2026-02-04,4.270886934991908
2026-02-05,5.435674280898792
2026-02-06,8.541773869983816
2026-02-07,5.047411832263164
2026-02-08,5.823936729534419
2026-02-09,4.659149383627536
2026-02-10,2.717837140449396
2026-02-11,2.717837140449396
2026-02-12,8.153511421348188
2026-02-13,9.7065612158907
2026-02-14,6.600461626805676
2026-02-15,6.600461626805676
2026-02-16,7.765248972712559
2026-02-17,5.047411832263164
2026-02-18,5.435674280898792
2026-02-19,3.4943620377206517
2026-02-20,3.8826244863562795
2026-02-21,4.659149383627536
2026-02-22,2.717837140449396
2026-02-23,4.659149383627536
2026-02-24,2.717837140449396
2026-02-25,26.79010895585833
2026-02-26,16.695285291332002
2026-02-27,9.318298767255072
2026-02-28,17.47181018860326
2026-03-01,19.02485998314577
2026-03-02,8.930036318619443
2026-03-03,10.871348561797584
2026-03-04,13.200923253611352
2026-03-05,30.67273344221461
2026-03-06,12.424398356340095
2026-03-07,8.930036318619443
2026-03-08,5.823936729534419
2026-03-09,3.8826244863562795
2026-03-10,5.047411832263164
2026-03-11,3.8826244863562795
2026-03-12,13.977448150882607
2026-03-13,8.930036318619443
2026-03-14,8.930036318619443
2026-03-15,8.153511421348188
2026-03-16,7.765248972712559
2026-03-17,5.823936729534419
2026-03-18,12.424398356340095
2026-03-19,38.8262448635628
2026-03-20,24.84879671268019
2026-03-21,19.801384880417025
2026-03-22,13.58918570224698
2026-03-23,8.541773869983816
2026-03-24,10.094823664526327
2026-03-25,7.765248972712559
2026-03-26,8.541773869983816
2026-03-27,6.212199178170048
2026-03-28,5.435674280898792
2026-03-29,6.212199178170048
2026-03-30,5.047411832263164
2026-03-31,3.8826244863562795
2026-04-01,5.047411832263164
2026-04-02,4.659149383627536
2026-04-03,4.270886934991908
2026-04-04,5.047411832263164
2026-04-05,9.318298767255072
2026-04-06,5.047411832263164
2026-04-07,5.435674280898792
2026-04-08,3.8826244863562795
2026-04-09,36.1084077231134
2026-04-10,22.519222020866422
2026-04-11,6.600461626805676
2026-04-12,4.270886934991908
2026-04-13,3.106099589085024
2026-04-14,4.270886934991908
2026-04-15,4.659149383627536
2026-04-16,6.988724075441303
2026-04-17,6.212199178170048
2026-04-18,5.435674280898792
2026-04-19,6.212199178170048
2026-04-20,4.659149383627536
2026-04-21,4.270886934991908
2026-04-22,7.376986524076932
2026-04-23,7.765248972712559
2026-04-24,4.659149383627536
2026-04-25,7.376986524076932
2026-04-26,6.988724075441303
2026-04-27,6.988724075441303
2026-04-28,6.212199178170048
2026-04-29,6.212199178170048
2026-04-30,6.212199178170048
2026-05-01,5.047411832263164
2026-05-02,5.435674280898792
2026-05-03,5.435674280898792
2026-05-04,8.930036318619443
2026-05-05,10.094823664526327
2026-05-06,8.153511421348188
2026-05-07,9.318298767255072
2026-05-08,10.871348561797584
2026-05-09,15.530497945425118
2026-05-10,11.259611010433211
2026-05-11,6.600461626805676
2026-05-12,6.212199178170048
2026-05-13,10.094823664526327
2026-05-14,16.695285291332002
2026-05-15,8.153511421348188
2026-05-16,6.600461626805676
2026-05-17,5.823936729534419
2026-05-18,4.659149383627536
2026-05-19,6.600461626805676
2026-05-20,6.988724075441303
2026-05-21,9.7065612158907
2026-05-22,9.7065612158907
2026-05-23,8.930036318619443
2026-05-24,6.600461626805676
2026-05-25,3.4943620377206517
2026-05-26,3.106099589085024
2026-05-27,2.717837140449396
2026-05-28,2.717837140449396
2026-05-29,2.329574691813768
2026-05-30,3.106099589085024
2026-05-31,2.717837140449396
