Time,jeffrey_dahmer
2022-07-10,0.0
2022-07-11,0.0
2022-07-12,0.0
2022-07-13,0.0
2022-07-14,0.0
2022-07-15,0.0
2022-07-16,0.0
2022-07-17,0.0
2022-07-18,0.0
2022-07-19,0.0
2022-07-20,0.0
2022-07-21,0.0
2022-07-22,0.0
2022-07-23,0.0
2022-07-24,0.0
2022-07-25,0.0
2022-07-26,0.0
2022-07-27,1.0
2022-07-28,1.0
2022-07-29,1.0
2022-07-30,1.0
2022-07-31,1.0
2022-08-01,0.0
2022-08-02,0.0
2022-08-03,0.0
2022-08-04,0.0
2022-08-05,0.0
2022-08-06,0.0
2022-08-07,0.0
2022-08-08,0.0
2022-08-09,0.0
2022-08-10,1.0
2022-08-11,0.0
2022-08-12,0.0
2022-08-13,1.0
2022-08-14,0.0
2022-08-15,0.0
2022-08-16,1.0
2022-08-17,0.0
2022-08-18,0.0
2022-08-19,0.0
2022-08-20,0.0
2022-08-21,0.0
2022-08-22,0.0
2022-08-23,0.0
2022-08-24,0.0
2022-08-25,0.0
2022-08-26,0.0
2022-08-27,1.0
2022-08-28,0.0
2022-08-29,0.0
2022-08-30,0.0
2022-08-31,0.0
2022-09-01,0.0
2022-09-02,0.0
2022-09-03,0.0
2022-09-04,0.0
2022-09-05,0.0
2022-09-06,0.0
2022-09-07,0.0
2022-09-08,0.0
2022-09-09,0.0
2022-09-10,0.0
2022-09-11,0.0
2022-09-12,0.0
2022-09-13,0.0
2022-09-14,0.0
2022-09-15,0.0
2022-09-16,2.0
2022-09-17,3.0
2022-09-18,2.0
2022-09-19,2.0
2022-09-20,2.0
2022-09-21,16.0
2022-09-22,51.0
2022-09-23,60.0
2022-09-24,91.0
2022-09-25,100.0
2022-09-26,82.0
2022-09-27,82.0
2022-09-28,82.0
2022-09-29,73.0
2022-09-30,66.0
2022-10-01,72.0
2022-10-02,70.0
2022-10-03,54.0
2022-10-04,49.0
2022-10-05,43.0
2022-10-06,40.0
2022-10-07,36.0
2022-10-08,39.0
2022-10-09,36.0
2022-10-10,30.0
2022-10-11,23.0
2022-10-12,22.0
2022-10-13,21.0
2022-10-14,21.0
2022-10-15,21.0
2022-10-16,19.0
2022-10-17,14.0
2022-10-18,13.0
2022-10-19,12.0
2022-10-20,13.0
2022-10-21,12.0
2022-10-22,14.0
2022-10-23,13.0
2022-10-24,10.0
2022-10-25,8.0
2022-10-26,8.0
2022-10-27,8.0
2022-10-28,7.0
2022-10-29,8.0
2022-10-30,8.0
2022-10-31,7.0
2022-11-01,5.0
2022-11-02,4.0
2022-11-03,4.0
2022-11-04,4.0
2022-11-05,4.0
2022-11-06,4.0
2022-11-07,4.0
2022-11-08,3.0
2022-11-09,3.0
2022-11-10,3.0
2022-11-11,3.0
2022-11-12,3.0
2022-11-13,3.0
2022-11-14,3.0
2022-11-15,3.0
2022-11-16,3.0
2022-11-17,3.0
2022-11-18,3.0
2022-11-19,3.0
2022-11-20,3.0
2022-11-21,2.0
2022-11-22,2.0
2022-11-23,2.0
2022-11-24,2.0
2022-11-25,2.0
2022-11-26,2.0
2022-11-27,2.0
2022-11-28,2.0
2022-11-29,2.0
2022-11-30,1.0
2022-12-01,1.0
2022-12-02,1.0
2022-12-03,2.0
2022-12-04,2.0
2022-12-05,1.0
2022-12-06,1.0
2022-12-07,1.0
2022-12-08,1.0
2022-12-09,1.0
2022-12-10,1.0
2022-12-11,1.0
2022-12-12,1.0
2022-12-13,1.0
2022-12-14,1.0
2022-12-15,1.0
2022-12-16,1.0
2022-12-17,1.0
2022-12-18,1.0
2022-12-19,1.0
2022-12-20,1.0
2022-12-21,1.0
2022-12-22,1.0
2022-12-23,1.0
2022-12-24,1.0
2022-12-25,1.0
2022-12-26,1.0
2022-12-27,1.0
2022-12-28,1.0
2022-12-29,1.0
2022-12-30,1.0
2022-12-31,3.0
2023-01-01,2.0
2023-01-02,1.0
2023-01-03,1.0
2023-01-04,1.0
2023-01-05,1.0
2023-01-06,1.0
2023-01-07,1.0
2023-01-08,1.0
2023-01-09,1.0
2023-01-10,1.0
2023-01-11,1.0
2023-01-12,1.0
2023-01-13,1.0
2023-01-14,1.0
2023-01-15,1.0
2023-01-16,1.0
2023-01-17,1.0
2023-01-18,1.0
2023-01-19,1.0
2023-01-20,1.0
2023-01-21,1.0
2023-01-22,1.0
2023-01-23,1.0
2023-01-24,1.0
2023-01-25,1.0
2023-01-26,1.0
2023-01-27,1.0
2023-01-28,1.0
2023-01-29,1.0
2023-01-30,1.0
2023-01-31,1.0
2023-02-01,1.0
2023-02-02,1.0
2023-02-03,1.0
2023-02-04,1.0
2023-02-05,1.0
2023-02-06,1.0
2023-02-07,1.0
2023-02-08,1.0
2023-02-09,1.0
2023-02-10,1.0
2023-02-11,1.0
2023-02-12,1.0
2023-02-13,1.0
2023-02-14,1.0
2023-02-15,1.0
2023-02-16,1.0
2023-02-17,1.0
2023-02-18,1.0
2023-02-19,1.0
2023-02-20,1.0
2023-02-21,1.0
2023-02-22,1.0
2023-02-23,1.0
2023-02-24,1.0
2023-02-25,1.0
2023-02-26,1.0
2023-02-27,1.0
2023-02-28,1.0
2023-03-01,1.0
2023-03-02,1.0
2023-03-03,1.0
2023-03-04,1.0
2023-03-05,1.0
2023-03-06,1.0
2023-03-07,1.0
2023-03-08,1.0
2023-03-09,1.0
2023-03-10,1.0
2023-03-11,1.0
2023-03-12,1.0
2023-03-13,1.0
2023-03-14,1.0
2023-03-15,1.0
2023-03-16,1.0
2023-03-17,1.0
2023-03-18,1.0
2023-03-19,1.0
2023-03-20,1.0
2023-03-21,1.0
2023-03-22,1.0
2023-03-23,1.0
2023-03-24,1.0
2023-03-25,1.0
2023-03-26,1.0
2023-03-27,1.0
2023-03-28,1.0
2023-03-29,1.0
2023-03-30,1.0
2023-03-31,1.0
2023-04-01,1.0
2023-04-02,1.0
2023-04-03,1.0
2023-04-04,1.0
2023-04-05,1.0
2023-04-06,1.0
2023-04-07,1.0
2023-04-08,1.0
2023-04-09,1.0
2023-04-10,1.0
2023-04-11,1.0
2023-04-12,1.0
2023-04-13,1.0
2023-04-14,0.0
2023-04-15,1.0
2023-04-16,1.0
2023-04-17,1.0
2023-04-18,0.0
2023-04-19,1.0
2023-04-20,1.0
2023-04-21,0.0
2023-04-22,1.0
2023-04-23,1.0
2023-04-24,1.0
2023-04-25,1.0
2023-04-26,0.959016393442623
2023-04-27,1.0
2023-04-28,0.9918032786885247
2023-04-29,0.9918032786885247
2023-04-30,1.0655737704918034
2023-05-01,1.1065573770491803
2023-05-02,1.0491803278688525
2023-05-03,0.9836065573770492
2023-05-04,0.9672131147540983
2023-05-05,1.0163934426229508
2023-05-06,0.9918032786885247
2023-05-07,1.0
2023-05-08,1.0491803278688525
2023-05-09,0.9754098360655739
2023-05-10,1.0245901639344264
2023-05-11,0.9672131147540983
2023-05-12,1.0
2023-05-13,1.0327868852459017
2023-05-14,1.1147540983606556
2023-05-15,1.2459016393442623
2023-05-16,1.0163934426229508
2023-05-17,1.0
2023-05-18,0.9836065573770492
2023-05-19,1.040983606557377
2023-05-20,1.081967213114754
2023-05-21,1.139344262295082
2023-05-22,0.9836065573770492
2023-05-23,0.9836065573770492
2023-05-24,0.9754098360655739
2023-05-25,1.0245901639344264
2023-05-26,1.5409836065573772
2023-05-27,1.098360655737705
2023-05-28,1.1147540983606559
2023-05-29,1.639344262295082
2023-05-30,1.4426229508196722
2023-05-31,1.0491803278688525
2023-06-01,0.9508196721311476
2023-06-02,1.0491803278688525
2023-06-03,1.0819672131147542
2023-06-04,1.098360655737705
2023-06-05,1.0163934426229508
2023-06-06,0.9180327868852459
2023-06-07,0.8688524590163935
2023-06-08,0.7704918032786886
2023-06-09,0.9016393442622951
2023-06-10,1.098360655737705
2023-06-11,1.0327868852459017
2023-06-12,0.9508196721311476
2023-06-13,0.9016393442622951
2023-06-14,0.8524590163934427
2023-06-15,0.8852459016393444
2023-06-16,0.9016393442622951
2023-06-17,1.0163934426229508
2023-06-18,1.0655737704918034
2023-06-19,0.9672131147540984
2023-06-20,0.9344262295081968
2023-06-21,0.8852459016393444
2023-06-22,0.8852459016393444
2023-06-23,0.9836065573770493
2023-06-24,0.9836065573770493
2023-06-25,1.1475409836065575
2023-06-26,0.9016393442622951
2023-06-27,0.8688524590163935
2023-06-28,0.8360655737704918
2023-06-29,0.8852459016393444
2023-06-30,0.8524590163934427
2023-07-01,1.0
2023-07-02,1.0819672131147542
2023-07-03,0.8852459016393444
2023-07-04,1.0
2023-07-05,0.7868852459016393
2023-07-06,0.8032786885245902
2023-07-07,0.819672131147541
2023-07-08,0.9344262295081968
2023-07-09,0.9344262295081968
2023-07-10,0.8524590163934427
2023-07-11,0.819672131147541
2023-07-12,0.7868852459016393
2023-07-13,0.9344262295081968
2023-07-14,0.9836065573770493
2023-07-15,1.0491803278688525
2023-07-16,1.1311475409836067
2023-07-17,0.9016393442622951
2023-07-18,0.8524590163934427
2023-07-19,0.9344262295081968
2023-07-20,0.8688524590163935
2023-07-21,0.8852459016393444
2023-07-22,1.0491803278688525
2023-07-23,1.1311475409836067
2023-07-24,0.9344262295081968
2023-07-25,1.0
2023-07-26,1.0819672131147542
2023-07-27,1.0
2023-07-28,0.9344262295081968
2023-07-29,1.0327868852459017
2023-07-30,1.098360655737705
2023-07-31,0.9180327868852459
2023-08-01,0.8688524590163935
2023-08-02,0.7704918032786886
2023-08-03,0.8524590163934427
2023-08-04,0.8852459016393444
2023-08-05,0.9344262295081968
2023-08-06,1.0819672131147542
2023-08-07,0.8360655737704918
2023-08-08,0.9344262295081968
2023-08-09,0.7377049180327869
2023-08-10,0.8360655737704918
2023-08-11,0.9180327868852459
2023-08-12,0.9180327868852459
2023-08-13,1.0655737704918034
2023-08-14,0.8524590163934427
2023-08-15,0.8688524590163935
2023-08-16,0.819672131147541
2023-08-17,0.9016393442622951
2023-08-18,0.9180327868852459
2023-08-19,0.9180327868852459
2023-08-20,1.0327868852459017
2023-08-21,0.8688524590163935
2023-08-22,0.819672131147541
2023-08-23,0.9836065573770493
2023-08-24,0.8688524590163935
2023-08-25,1.0819672131147542
2023-08-26,1.0163934426229508
2023-08-27,0.9508196721311476
2023-08-28,0.7704918032786886
2023-08-29,0.819672131147541
2023-08-30,0.8032786885245902
2023-08-31,0.8688524590163935
2023-09-01,0.8360655737704918
2023-09-02,0.9180327868852459
2023-09-03,1.0163934426229508
2023-09-04,1.0163934426229508
2023-09-05,0.8524590163934427
2023-09-06,0.7540983606557378
2023-09-07,0.7868852459016393
2023-09-08,0.8524590163934427
2023-09-09,0.8852459016393444
2023-09-10,1.0
2023-09-11,1.0819672131147542
2023-09-12,1.0
2023-09-13,0.9672131147540984
2023-09-14,1.1147540983606559
2023-09-15,1.0491803278688525
2023-09-16,1.098360655737705
2023-09-17,1.2131147540983607
2023-09-18,1.180327868852459
2023-09-19,1.3278688524590165
2023-09-20,1.1967213114754098
2023-09-21,1.1967213114754098
2023-09-22,1.2950819672131149
2023-09-23,1.2459016393442623
2023-09-24,1.3770491803278688
2023-09-25,1.180327868852459
2023-09-26,1.1639344262295082
2023-09-27,1.1967213114754098
2023-09-28,1.1967213114754098
2023-09-29,1.098360655737705
2023-09-30,1.2131147540983607
2023-10-01,1.2295081967213115
2023-10-02,1.1967213114754098
2023-10-03,1.1311475409836067
2023-10-04,1.0163934426229508
2023-10-05,1.180327868852459
2023-10-06,1.0819672131147542
2023-10-07,1.180327868852459
2023-10-08,1.1147540983606559
2023-10-09,1.0491803278688525
2023-10-10,1.0327868852459017
2023-10-11,0.9836065573770493
2023-10-12,1.0491803278688525
2023-10-13,0.9836065573770493
2023-10-14,1.1147540983606559
2023-10-15,1.1639344262295082
2023-10-16,1.0
2023-10-17,1.0
2023-10-18,1.0327868852459017
2023-10-19,1.0
2023-10-20,1.0819672131147542
2023-10-21,1.1475409836065575
2023-10-22,1.1639344262295082
2023-10-23,1.0491803278688525
2023-10-24,1.0163934426229508
2023-10-25,0.9180327868852459
2023-10-26,1.0491803278688525
2023-10-27,1.098360655737705
2023-10-28,1.2295081967213115
2023-10-29,1.180327868852459
2023-10-30,1.1147540983606559
2023-10-31,1.2295081967213115
2023-11-01,1.0819672131147542
2023-11-02,0.8688524590163935
2023-11-03,0.8688524590163935
2023-11-04,0.9180327868852459
2023-11-05,0.9508196721311476
2023-11-06,0.8032786885245902
2023-11-07,0.8032786885245902
2023-11-08,0.9016393442622951
2023-11-09,1.0655737704918034
2023-11-10,0.9836065573770493
2023-11-11,1.0491803278688525
2023-11-12,0.9836065573770493
2023-11-13,0.8524590163934427
2023-11-14,0.9016393442622951
2023-11-15,0.9180327868852459
2023-11-16,0.9672131147540984
2023-11-17,1.0163934426229508
2023-11-18,0.9016393442622951
2023-11-19,0.9180327868852459
2023-11-20,0.8852459016393444
2023-11-21,0.9344262295081968
2023-11-22,0.8688524590163935
2023-11-23,1.0163934426229508
2023-11-24,0.7868852459016393
2023-11-25,1.0327868852459017
2023-11-26,0.9344262295081968
2023-11-27,0.7868852459016393
2023-11-28,1.0163934426229508
2023-11-29,0.8688524590163935
2023-11-30,0.9344262295081968
2023-12-01,0.819672131147541
2023-12-02,0.7377049180327869
2023-12-03,0.8688524590163935
2023-12-04,0.819672131147541
2023-12-05,0.8688524590163935
2023-12-06,1.1967213114754098
2023-12-07,1.1639344262295082
2023-12-08,0.9344262295081968
2023-12-09,0.9672131147540984
2023-12-10,0.9016393442622951
2023-12-11,0.9508196721311476
2023-12-12,0.9180327868852459
2023-12-13,1.0819672131147542
2023-12-14,0.9180327868852459
2023-12-15,0.9508196721311476
2023-12-16,0.9672131147540984
2023-12-17,0.9836065573770493
2023-12-18,0.7704918032786886
2023-12-19,0.8688524590163935
2023-12-20,0.9344262295081968
2023-12-21,0.8852459016393444
2023-12-22,0.9360655737704919
2023-12-23,0.9944262295081967
2023-12-24,1.0613114754098363
2023-12-25,1.0029508196721313
2023-12-26,0.9527868852459017
2023-12-27,0.9944262295081967
2023-12-28,0.9527868852459017
2023-12-29,0.9862295081967214
2023-12-30,1.0613114754098363
2023-12-31,1.1281967213114754
2024-01-01,1.0278688524590165
2024-01-02,0.7521311475409838
2024-01-03,1.078032786885246
2024-01-04,1.0363934426229509
2024-01-05,1.078032786885246
2024-01-06,0.9862295081967214
2024-01-07,1.0029508196721313
2024-01-08,0.8022950819672132
2024-01-09,0.8524590163934427
2024-01-10,0.8691803278688526
2024-01-11,0.9527868852459017
2024-01-12,0.8357377049180328
2024-01-13,0.8357377049180328
2024-01-14,0.9695081967213115
2024-01-15,0.8691803278688526
2024-01-16,1.278688524590164
2024-01-17,1.0613114754098363
2024-01-18,0.8524590163934427
2024-01-19,0.9360655737704919
2024-01-20,0.9944262295081967
2024-01-21,1.0229508196721313
2024-01-22,0.8865573770491804
2024-01-23,0.937704918032787
2024-01-24,0.8865573770491804
2024-01-25,0.8865573770491804
2024-01-26,0.937704918032787
2024-01-27,0.937704918032787
2024-01-28,1.0059016393442624
2024-01-29,0.9036065573770493
2024-01-30,0.9206557377049182
2024-01-31,0.8865573770491804
2024-02-01,0.9206557377049182
2024-02-02,0.8524590163934427
2024-02-03,0.9206557377049182
2024-02-04,0.8524590163934427
2024-02-05,0.8013114754098362
2024-02-06,0.7501639344262296
2024-02-07,0.7672131147540985
2024-02-08,0.7842622950819673
2024-02-09,0.8865573770491804
2024-02-10,0.8354098360655738
2024-02-11,0.8354098360655738
2024-02-12,0.6478688524590165
2024-02-13,0.7501639344262296
2024-02-14,0.699016393442623
2024-02-15,0.8354098360655738
2024-02-16,0.818360655737705
2024-02-17,0.9888524590163935
2024-02-18,1.3298360655737707
2024-02-19,0.9206557377049182
2024-02-20,0.8354098360655738
2024-02-21,0.7331147540983607
2024-02-22,0.7842622950819673
2024-02-23,0.7672131147540985
2024-02-24,0.818360655737705
2024-02-25,0.9718032786885247
2024-02-26,0.7672131147540985
2024-02-27,0.7501639344262296
2024-02-28,0.8354098360655738
2024-02-29,0.7842622950819673
2024-03-01,1.1252459016393443
2024-03-02,0.9547540983606558
2024-03-03,1.0229508196721313
2024-03-04,0.8865573770491804
2024-03-05,0.8354098360655738
2024-03-06,0.8695081967213115
2024-03-07,0.9547540983606558
2024-03-08,0.8865573770491804
2024-03-09,0.9036065573770493
2024-03-10,1.057049180327869
2024-03-11,0.8354098360655738
2024-03-12,0.7672131147540985
2024-03-13,0.8524590163934427
2024-03-14,0.818360655737705
2024-03-15,0.818360655737705
2024-03-16,0.937704918032787
2024-03-17,0.9718032786885247
2024-03-18,0.8524590163934427
2024-03-19,0.8865573770491804
2024-03-20,0.7842622950819673
2024-03-21,0.8695081967213115
2024-03-22,0.8354098360655738
2024-03-23,0.937704918032787
2024-03-24,1.0059016393442624
2024-03-25,0.8354098360655738
2024-03-26,0.7331147540983607
2024-03-27,0.8865573770491804
2024-03-28,0.8354098360655738
2024-03-29,0.8695081967213115
2024-03-30,0.9206557377049182
2024-03-31,0.9036065573770493
2024-04-01,0.7331147540983607
2024-04-02,0.9206557377049182
2024-04-03,0.7842622950819673
2024-04-04,0.8695081967213115
2024-04-05,0.7672131147540985
2024-04-06,0.8695081967213115
2024-04-07,0.8695081967213115
2024-04-08,0.9036065573770493
2024-04-09,1.0059016393442624
2024-04-10,1.0911475409836067
2024-04-11,1.0229508196721313
2024-04-12,0.9547540983606558
2024-04-13,0.8695081967213115
2024-04-14,1.0059016393442624
2024-04-15,0.8695081967213115
2024-04-16,0.9036065573770493
2024-04-17,0.9547540983606558
2024-04-18,0.8695081967213115
2024-04-19,0.9718032786885247
2024-04-20,0.9718032786885247
2024-04-21,1.0229508196721313
2024-04-22,0.9718032786885247
2024-04-23,0.8524590163934427
2024-04-24,0.9547540983606558
2024-04-25,0.8865573770491804
2024-04-26,1.04
2024-04-27,1.0229508196721313
2024-04-28,1.0059016393442624
2024-04-29,0.9888524590163935
2024-04-30,1.1081967213114756
2024-05-01,0.9718032786885247
2024-05-02,0.937704918032787
2024-05-03,0.9547540983606558
2024-05-04,0.9718032786885247
2024-05-05,0.9036065573770493
2024-05-06,0.937704918032787
2024-05-07,0.8695081967213115
2024-05-08,0.8524590163934427
2024-05-09,0.9547540983606558
2024-05-10,0.937704918032787
2024-05-11,0.937704918032787
2024-05-12,1.0059016393442624
2024-05-13,1.0059016393442624
2024-05-14,1.1252459016393443
2024-05-15,0.9547540983606558
2024-05-16,0.9036065573770493
2024-05-17,0.9547540983606558
2024-05-18,0.937704918032787
2024-05-19,1.1252459016393443
2024-05-20,1.0059016393442624
2024-05-21,1.04
2024-05-22,0.9547540983606558
2024-05-23,1.057049180327869
2024-05-24,0.937704918032787
2024-05-25,0.9718032786885247
2024-05-26,1.1252459016393443
2024-05-27,1.0740983606557377
2024-05-28,1.057049180327869
2024-05-29,1.0059016393442624
2024-05-30,0.937704918032787
2024-05-31,0.9718032786885247
2024-06-01,1.1252459016393443
2024-06-02,1.0229508196721313
2024-06-03,0.8354098360655738
2024-06-04,0.9206557377049182
2024-06-05,1.1081967213114756
2024-06-06,1.0911475409836067
2024-06-07,1.057049180327869
2024-06-08,1.159344262295082
2024-06-09,1.4491803278688526
2024-06-10,1.3468852459016394
2024-06-11,1.159344262295082
2024-06-12,1.534426229508197
2024-06-13,1.517377049180328
2024-06-14,1.5003278688524593
2024-06-15,1.4832786885245903
2024-06-16,1.3298360655737707
2024-06-17,1.2104918032786887
2024-06-18,1.057049180327869
2024-06-19,1.1422950819672133
2024-06-20,1.0059016393442624
2024-06-21,1.057049180327869
2024-06-22,1.1081967213114756
2024-06-23,1.2275409836065574
2024-06-24,1.0911475409836067
2024-06-25,1.0229508196721313
2024-06-26,1.057049180327869
2024-06-27,1.1252459016393443
2024-06-28,1.2275409836065574
2024-06-29,1.3127868852459017
2024-06-30,1.159344262295082
2024-07-01,0.9206557377049182
2024-07-02,0.8354098360655738
2024-07-03,0.8013114754098362
2024-07-04,0.9888524590163935
2024-07-05,0.8865573770491804
2024-07-06,1.057049180327869
2024-07-07,1.04
2024-07-08,0.9888524590163935
2024-07-09,0.7842622950819673
2024-07-10,0.937704918032787
2024-07-11,0.8865573770491804
2024-07-12,0.9547540983606558
2024-07-13,1.0229508196721313
2024-07-14,1.1422950819672133
2024-07-15,0.818360655737705
2024-07-16,0.8524590163934427
2024-07-17,0.7331147540983607
2024-07-18,0.9206557377049182
2024-07-19,0.8013114754098362
2024-07-20,0.9718032786885247
2024-07-21,0.8865573770491804
2024-07-22,0.7672131147540985
2024-07-23,0.9206557377049182
2024-07-24,0.7842622950819673
2024-07-25,0.7501639344262296
2024-07-26,0.8865573770491804
2024-07-27,1.0059016393442624
2024-07-28,1.2616393442622953
2024-07-29,0.9888524590163935
2024-07-30,1.0229508196721313
2024-07-31,1.7049180327868854
2024-08-01,1.176393442622951
2024-08-02,0.9888524590163935
2024-08-03,0.8865573770491804
2024-08-04,1.0059016393442624
2024-08-05,0.7842622950819673
2024-08-06,0.7160655737704918
2024-08-07,0.8013114754098362
2024-08-08,0.7160655737704918
2024-08-09,0.7672131147540985
2024-08-10,0.8865573770491804
2024-08-11,0.937704918032787
2024-08-12,0.9547540983606558
2024-08-13,0.9718032786885247
2024-08-14,1.0740983606557377
2024-08-15,0.8524590163934427
2024-08-16,0.7672131147540985
2024-08-17,0.9206557377049182
2024-08-18,1.012876304023845
2024-08-19,0.7827123695976155
2024-08-20,0.8493591654247392
2024-08-21,0.802086438152012
2024-08-22,1.126795827123696
2024-08-23,1.1074217585692998
2024-08-24,0.9935022354694486
2024-08-25,1.1074217585692998
2024-08-26,0.8687332339791356
2024-08-27,0.802086438152012
2024-08-28,0.8493591654247392
2024-08-29,0.926855439642325
2024-08-30,0.9462295081967214
2024-08-31,0.9353800298062593
2024-09-01,1.0214008941877795
2024-09-02,1.0492995529061102
2024-09-03,0.8408345752608049
2024-09-04,0.7439642324888227
2024-09-05,0.7354396423248882
2024-09-06,0.8493591654247392
2024-09-07,0.9741281669150522
2024-09-08,0.9741281669150522
2024-09-09,0.8214605067064085
2024-09-10,0.9074813710879286
2024-09-11,0.8106110283159464
2024-09-12,0.8408345752608049
2024-09-13,0.9547540983606557
2024-09-14,1.0214008941877795
2024-09-15,0.9547540983606557
2024-09-16,0.9074813710879286
2024-09-17,0.9113561847988078
2024-09-18,1.1066467958271238
2024-09-19,1.0849478390461997
2024-09-20,1.4538301043219075
2024-09-21,2.1698956780923995
2024-09-22,1.8878092399403874
2024-09-23,1.6925186289120715
2024-09-24,1.8010134128166915
2024-09-25,1.8878092399403874
2024-09-26,1.9963040238450074
2024-09-27,1.7576154992548436
2024-09-28,2.0397019374068552
2024-09-29,2.0830998509687033
2024-09-30,1.6274217585692996
2024-10-01,1.4104321907600597
2024-10-02,1.4972280178837556
2024-10-03,1.6925186289120715
2024-10-04,1.7576154992548436
2024-10-05,1.9312071535022355
2024-10-06,2.0180029806259316
2024-10-07,1.4538301043219075
2024-10-08,1.1717436661698957
2024-10-09,1.2585394932935916
2024-10-10,1.2802384500745156
2024-10-11,1.2802384500745156
2024-10-12,1.3453353204172875
2024-10-13,1.4538301043219075
2024-10-14,1.1717436661698957
2024-10-15,1.2585394932935916
2024-10-16,1.1283457526080476
2024-10-17,1.0415499254843517
2024-10-18,0.9113561847988078
2024-10-19,1.1934426229508197
2024-10-20,1.0198509687034276
2024-10-21,0.9764530551415798
2024-10-22,0.9330551415797318
2024-10-23,0.9330551415797318
2024-10-24,0.8896572280178837
2024-10-25,0.9981520119225037
2024-10-26,1.0849478390461997
2024-10-27,1.0849478390461997
2024-10-28,0.9547540983606557
