Time,uvalde tx
2025-06-24,69.0
2025-06-25,80.0
2025-06-26,98.0
2025-06-27,56.0
2025-06-28,69.0
2025-06-29,56.0
2025-06-30,61.0
2025-07-01,85.0
2025-07-02,71.0
2025-07-03,76.0
2025-07-04,58.0
2025-07-05,89.0
2025-07-06,42.0
2025-07-07,81.0
2025-07-08,99.0
2025-07-09,75.0
2025-07-10,59.0
2025-07-11,81.0
2025-07-12,62.0
2025-07-13,74.0
2025-07-14,97.0
2025-07-15,80.0
2025-07-16,73.0
2025-07-17,63.0
2025-07-18,72.0
2025-07-19,30.0
2025-07-20,70.0
2025-07-21,65.0
2025-07-22,61.0
2025-07-23,65.0
2025-07-24,68.0
2025-07-25,78.0
2025-07-26,55.0
2025-07-27,65.0
2025-07-28,43.0
2025-07-29,51.0
2025-07-30,61.0
2025-07-31,50.0
2025-08-01,85.0
2025-08-02,51.0
2025-08-03,50.0
2025-08-04,74.0
2025-08-05,80.0
2025-08-06,63.0
2025-08-07,66.0
2025-08-08,50.0
2025-08-09,37.0
2025-08-10,54.0
2025-08-11,60.0
2025-08-12,80.0
2025-08-13,100.0
2025-08-14,61.0
2025-08-15,80.0
2025-08-16,45.0
2025-08-17,44.0
2025-08-18,44.0
2025-08-19,77.0
2025-08-20,65.0
2025-08-21,73.0
2025-08-22,52.0
2025-08-23,36.0
2025-08-24,34.0
2025-08-25,61.0
2025-08-26,61.0
2025-08-27,75.0
2025-08-28,68.0
2025-08-29,59.0
2025-08-30,98.0
2025-08-31,67.0
2025-09-01,78.0
2025-09-02,73.0
2025-09-03,76.0
2025-09-04,63.0
2025-09-05,81.0
2025-09-06,70.0
2025-09-07,45.0
2025-09-08,77.0
2025-09-09,77.0
2025-09-10,68.0
2025-09-11,63.0
2025-09-12,59.0
2025-09-13,63.0
2025-09-14,46.0
2025-09-15,80.0
2025-09-16,76.0
2025-09-17,54.0
2025-09-18,62.0
2025-09-19,39.0
2025-09-20,74.0
2025-09-21,54.0
2025-09-22,62.0
2025-09-23,61.0
2025-09-24,40.0
2025-09-25,56.0
2025-09-26,54.0
2025-09-27,40.0
2025-09-28,34.0
2025-09-29,79.0
2025-09-30,64.0
2025-10-01,80.0
2025-10-02,45.0
2025-10-03,69.0
2025-10-04,58.0
2025-10-05,70.0
2025-10-06,43.0
2025-10-07,87.0
2025-10-08,49.0
2025-10-09,84.0
2025-10-10,69.0
2025-10-11,50.0
2025-10-12,55.0
2025-10-13,63.0
2025-10-14,48.0
2025-10-15,62.0
2025-10-16,37.0
2025-10-17,60.0
2025-10-18,69.0
2025-10-19,0.0
2025-10-20,51.0
2025-10-21,40.0
2025-10-22,50.0
2025-10-23,49.0
2025-10-24,63.0
2025-10-25,61.0
2025-10-26,45.0
2025-10-27,54.0
2025-10-28,49.0
2025-10-29,48.0
2025-10-30,49.0
2025-10-31,37.0
2025-11-01,38.0
2025-11-02,39.0
2025-11-03,68.0
2025-11-04,61.0
2025-11-05,47.0
2025-11-06,48.0
2025-11-07,72.0
2025-11-08,48.0
2025-11-09,43.0
2025-11-10,48.0
2025-11-11,76.0
2025-11-12,45.0
2025-11-13,42.0
2025-11-14,59.0
2025-11-15,47.0
2025-11-16,42.0
2025-11-17,63.0
2025-11-18,42.0
2025-11-19,64.0
2025-11-20,56.0
2025-11-21,52.0
2025-11-22,33.0
2025-11-23,35.0
2025-11-24,74.0
2025-11-25,56.0
2025-11-26,42.0
2025-11-27,58.0
2025-11-28,61.0
2025-11-29,56.0
2025-11-30,51.0
2025-12-01,40.0
2025-12-02,55.0
2025-12-03,87.0
2025-12-04,54.0
2025-12-05,81.0
2025-12-06,50.0
2025-12-07,0.0
2025-12-08,55.0
2025-12-09,50.0
2025-12-10,52.0
2025-12-11,61.0
2025-12-12,58.0
2025-12-13,31.5
2025-12-14,49.0
2025-12-15,48.0
2025-12-16,55.0
2025-12-17,49.0
2025-12-18,69.5
2025-12-19,68.5
2025-12-20,48.0
2025-12-21,37.5
2025-12-22,49.0
2025-12-23,38.5
2025-12-24,48.0
2025-12-25,31.0
2025-12-26,63.0
2025-12-27,49.0
2025-12-28,65.0
2025-12-29,48.0
2025-12-30,45.0
2025-12-31,36.5
2026-01-01,38.0
2026-01-02,68.5
2026-01-03,73.5
2026-01-04,27.5
2026-01-05,84.0
2026-01-06,98.0
2026-01-07,84.0
2026-01-08,77.5
2026-01-09,77.5
2026-01-10,44.0
2026-01-11,62.0
2026-01-12,40.0
2026-01-13,69.0
2026-01-14,77.0
2026-01-15,67.0
2026-01-16,75.0
2026-01-17,66.0
2026-01-18,52.0
2026-01-19,72.0
2026-01-20,46.0
2026-01-21,58.0
2026-01-22,90.0
2026-01-23,68.0
2026-01-24,73.0
2026-01-25,53.0
2026-01-26,67.0
2026-01-27,74.0
2026-01-28,58.0
2026-01-29,48.0
2026-01-30,51.0
2026-01-31,38.0
2026-02-01,51.0
2026-02-02,59.0
2026-02-03,47.0
2026-02-04,61.0
2026-02-05,53.0
2026-02-06,51.0
2026-02-07,63.0
2026-02-08,61.0
2026-02-09,34.0
2026-02-10,58.0
2026-02-11,65.0
2026-02-12,31.0
2026-02-13,64.0
2026-02-14,33.0
2026-02-15,40.0
2026-02-16,53.0
2026-02-17,62.0
2026-02-18,80.0
2026-02-19,53.0
2026-02-20,67.0
2026-02-21,55.0
2026-02-22,37.0
2026-02-23,59.0
2026-02-24,63.0
2026-02-25,68.0
2026-02-26,50.0
2026-02-27,49.0
2026-02-28,63.0
2026-03-01,50.0
2026-03-02,54.0
2026-03-03,80.0
2026-03-04,50.0
2026-03-05,70.0
2026-03-06,81.0
2026-03-07,59.0
2026-03-08,47.0
2026-03-09,62.0
2026-03-10,63.0
2026-03-11,81.0
2026-03-12,57.0
2026-03-13,76.0
2026-03-14,33.0
2026-03-15,37.0
2026-03-16,58.0
2026-03-17,51.0
2026-03-18,50.0
2026-03-19,57.0
2026-03-20,76.0
2026-03-21,57.0
2026-03-22,50.0
2026-03-23,68.0
2026-03-24,56.0
2026-03-25,60.0
2026-03-26,60.0
2026-03-27,66.0
2026-03-28,49.0
2026-03-29,55.0
2026-03-30,59.0
2026-03-31,46.0
2026-04-01,81.0
2026-04-02,52.0
2026-04-03,77.0
2026-04-04,51.0
2026-04-05,60.0
2026-04-06,61.0
2026-04-07,52.0
2026-04-08,58.0
2026-04-09,40.0
2026-04-10,58.0
2026-04-11,60.0
2026-04-12,43.0
2026-04-13,65.0
2026-04-14,66.0
2026-04-15,50.0
2026-04-16,68.0
2026-04-17,69.0
2026-04-18,64.0
2026-04-19,46.0
2026-04-20,80.0
2026-04-21,73.0
2026-04-22,40.0
2026-04-23,47.0
2026-04-24,57.0
2026-04-25,51.0
2026-04-26,62.0
2026-04-27,46.0
2026-04-28,56.0
2026-04-29,54.0
2026-04-30,43.0
2026-05-01,66.0
2026-05-02,27.0
2026-05-03,45.0
2026-05-04,65.0
2026-05-05,60.0
2026-05-06,61.0
2026-05-07,67.0
2026-05-08,69.0
2026-05-09,51.0
2026-05-10,40.0
2026-05-11,67.0
2026-05-12,45.0
2026-05-13,45.0
2026-05-14,66.0
2026-05-15,62.0
2026-05-16,58.0
2026-05-17,45.0
2026-05-18,70.0
2026-05-19,74.0
2026-05-20,55.0
2026-05-21,68.0
2026-05-22,76.0
2026-05-23,56.0
2026-05-24,84.0
2026-05-25,61.0
2026-05-26,100.0
2026-05-27,78.0
2026-05-28,53.0
2026-05-29,90.0
2026-05-30,47.0
2026-05-31,38.0
