Time,reward
2022-07-06,41.2423992657205
2022-07-07,44.138200104965144
2022-07-08,44.71025934853457
2022-07-09,41.79885456740184
2022-07-10,44.692846253963815
2022-07-11,43.52351270131016
2022-07-12,45.83583402067599
2022-07-13,44.66672661210768
2022-07-14,46.97791721104683
2022-07-15,41.75000744496959
2022-07-16,44.06085882778074
2022-07-17,44.631900422966154
2022-07-18,44.62319387568078
2022-07-19,44.035078402052605
2022-07-20,42.2885973639095
2022-07-21,43.43870866930972
2022-07-22,42.85115855589488
2022-07-23,45.15861777742602
2022-07-24,42.83442389358012
2022-07-25,42.82605656242275
2022-07-26,42.81768923126537
2022-07-27,43.966330600110915
2022-07-28,42.800954568950615
2022-07-29,43.370865443709356
2022-07-30,39.31522910339512
2022-07-31,42.19780051364769
2022-08-01,42.76748524432111
2022-08-02,45.64824750189101
2022-08-03,42.173037736303556
2022-08-04,41.58718370352873
2022-08-05,42.73401591969159
2022-08-06,43.88039584768379
2022-08-07,45.026323487505316
2022-08-08,43.286061411708914
2022-08-09,46.1627530757428
2022-08-10,42.11525792250059
2022-08-11,42.68381193274733
2022-08-12,42.09874940427117
2022-08-13,42.66707727043257
2022-08-14,43.811648045742096
2022-08-15,42.07398662692704
2022-08-16,42.06573236781233
2022-08-17,41.481348271592175
2022-08-18,46.08134120502236
2022-08-19,40.31325851140787
2022-08-20,41.45692471037604
2022-08-21,46.05420391478223
2022-08-22,42.01620681312407
2022-08-23,41.43250114915992
2022-08-24,42.57503662770143
2022-08-25,40.84099351425172
2022-08-26,42.558301965386676
2022-08-27,44.84993110094439
2022-08-28,43.11645334770803
2022-08-29,45.12500032055348
2022-08-30,42.01668430277013
2022-08-31,43.11317829661515
2022-09-01,47.8597285151428
2022-09-02,42.328675258251714
2022-09-03,41.76828706350085
2022-09-04,37.22312054363793
2022-09-05,43.0707544688783
2022-09-06,41.40708446784454
2022-09-07,39.744066724982844
2022-09-08,40.28774521004564
2022-09-09,45.02735109511336
2022-09-10,42.81329960061092
2022-09-11,44.67340046565033
2022-09-12,46.653947949145376
2022-09-13,44.10481123242215
2022-09-14,43.545250313218034
2022-09-15,47.1770879795198
2022-09-16,46.617134623550314
2022-09-17,43.5194698874899
2022-09-18,43.29618458784465
2022-09-19,47.139839815143375
2022-09-20,44.59410241394977
2022-09-21,46.57111796655649
2022-09-22,43.81196935164113
2022-09-23,43.80330956871907
2022-09-24,47.09327960967284
2022-09-25,43.23632707525767
2022-09-26,43.44212861030549
2022-09-27,42.89731865191385
2022-09-28,43.424941659820064
2022-09-29,41.27233099027724
2022-09-30,45.55134753448697
2022-10-01,45.542329690096466
2022-10-02,44.99762582399178
2022-10-03,47.66661371902443
2022-10-04,49.799066854047325
2022-10-05,47.11236154709451
2022-10-06,47.63828707840957
2022-10-07,47.09368930459183
2022-10-08,44.94415531137046
2022-10-09,43.865356807855804
2022-10-10,45.99600637400059
2022-10-11,44.382688863928145
2022-10-12,45.44313340180097
2022-10-13,43.29603953117939
2022-10-14,45.9595106272908
2022-10-15,43.81315940267785
2022-10-16,43.27025910545126
2022-10-17,43.26166563020854
2022-10-18,45.92301488058101
2022-10-19,45.38000849106747
2022-10-20,44.303437925578685
2022-10-21,41.626280924451116
2022-10-22,41.08444155009399
2022-10-23,43.74356286244057
2022-10-24,43.734863294910916
2022-10-25,42.65967192915244
2022-10-26,46.383163193988885
2022-10-27,44.24179830686244
2022-10-28,43.70006502479227
2022-10-29,43.69136545726262
2022-10-30,41.0190887013346
2022-10-31,44.73918501298874
2022-11-01,49.52280253883718
2022-11-02,46.850950152056946
2022-11-03,46.309322962273725
2022-11-04,44.1713530283296
2022-11-05,41.50215294872306
2022-11-06,44.685714500367425
2022-11-07,44.676802748263874
2022-11-08,41.477327353577444
2022-11-09,38.27912506633437
2022-11-10,40.397680111767194
2022-11-11,43.57827107937705
2022-11-12,42.50689903594868
2022-11-13,44.62333223564255
2022-11-14,46.207792643665385
2022-11-15,43.0124548481699
2022-11-16,43.00386137292718
2022-11-17,42.99526789768448
2022-11-18,42.986674422441766
2022-11-19,44.039268131080505
2022-11-20,45.62192497022526
2022-11-21,46.14318244091463
2022-11-22,39.770648630991595
2022-11-23,40.823030155056436
2022-11-24,37.10441913541956
2022-11-25,41.336648981085645
2022-11-26,42.388075674567965
2022-11-27,45.02831255983797
2022-11-28,46.60821099952208
2022-11-29,44.48074420198571
2022-11-30,45.530685603450785
2022-12-01,44.99224118227597
2022-12-02,48.15850969114797
2022-12-03,45.50331379341844
2022-12-04,43.3781810261949
2022-12-05,47.07175426611227
2022-12-06,43.36078189113558
2022-12-07,44.40945018515728
2022-12-08,47.04342762549741
2022-12-09,45.448570173353765
2022-12-10,44.382714928846625
2022-12-11,43.317284053487285
2022-12-12,44.893044893980466
2022-12-13,42.77183754137397
2022-12-14,43.29118535089832
2022-12-15,45.92166174576917
2022-12-16,41.16286981506636
2022-12-17,46.4308246957466
2022-12-18,39.56376867144483
2022-12-19,42.720276689917696
2022-12-20,42.711683214674984
2022-12-21,41.12149382315701
2022-12-22,39.53194098536071
2022-12-23,38.996997609655146
2022-12-24,33.72034316144524
2022-12-25,27.919036289363646
2022-12-26,40.02678147660027
2022-12-27,42.124966802939255
2022-12-28,43.16939140548308
2022-12-29,42.63434193749058
2022-12-30,44.20447988677556
2022-12-31,40.51260412344935
2023-01-01,41.03046664095643
2023-01-02,47.87726302991857
2023-01-03,42.62348915688382
2023-01-04,47.36772553271612
2023-01-05,43.164817009437364
2023-01-06,49.49028121863202
2023-01-07,44.233097945168296
2023-01-08,44.240838205601605
2023-01-09,42.66827209224795
2023-01-10,43.729457789248364
2023-01-11,43.21015282054674
2023-01-12,43.217708789064964
2023-01-13,43.22526475758319
2023-01-14,44.81450928925147
2023-01-15,42.18573336060453
2023-01-16,43.77534647610297
2023-01-17,43.25548863165611
2023-01-18,44.31824080993468
2023-01-19,45.909051822881125
2023-01-20,44.33372133080129
2023-01-21,42.22996342022343
2023-01-22,43.29326847424725
2023-01-23,42.7727656080976
2023-01-24,45.42098433378535
2023-01-25,45.42890888613373
2023-01-26,43.32349234832016
2023-01-27,43.85947573533641
2023-01-28,42.281565156445474
2023-01-29,43.87477196428795
2023-01-30,45.9972355042463
2023-01-31,44.418864195567664
2023-02-01,50.77326223542969
2023-02-02,50.2531279531102
2023-02-03,46.55837473767081
2023-02-04,43.920660651142555
2023-02-05,47.10384915831362
2023-02-06,47.64139902660805
2023-02-07,46.59081011472467
2023-02-08,48.71705163894214
2023-02-09,43.42927590757535
2023-02-10,49.263723957032965
2023-02-11,51.39153196252861
2023-02-12,45.571550828404675
2023-02-13,46.10946928052925
2023-02-14,46.11748597883518
2023-02-15,48.24621544390621
2023-02-16,46.663789713095845
2023-02-17,47.20226104096567
2023-02-18,46.680007401622774
2023-02-19,49.34085012349342
2023-02-20,45.63494724719176
2023-02-21,47.765796069286196
2023-02-22,48.83573563225284
2023-02-23,47.782382341643284
2023-02-24,46.19765296189443
2023-02-25,49.92336721906705
2023-02-26,50.46322073629996
2023-02-27,51.53454248862971
2023-02-28,44.63559148770026
2023-03-01,50.489482334198684
2023-03-02,50.49823620016492
2023-03-03,46.2537698500359
2023-03-04,47.857020567250174
2023-03-05,47.333476884501735
2023-03-06,53.19289648845251
2023-03-07,49.477963308312
2023-03-08,48.42230636876394
2023-03-09,45.237459234357175
2023-03-10,47.37448183560675
2023-03-11,45.25312404713887
2023-03-12,48.45584749730828
2023-03-13,43.67106690015866
2023-03-14,45.80928739885625
2023-03-15,47.41548678671177
2023-03-16,41.56233310787367
2023-03-17,42.63540563339665
2023-03-18,44.2418814591248
2023-03-19,46.91516388526325
2023-03-20,50.122586779267166
2023-03-21,46.398070419542556
2023-03-22,45.339280517438176
2023-03-23,49.61507649313058
2023-03-24,45.35494533021987
2023-03-25,45.896457474688496
2023-03-26,48.573241447213434
2023-03-27,50.183218819328076
2023-03-28,47.52209965958482
2023-03-29,44.860059040266165
2023-03-30,45.401939768564944
2023-03-31,45.944004788778805
2023-04-01,43.814630302005
2023-04-02,48.63193842216601
2023-04-03,47.03679654921521
2023-04-04,45.97570299817235
2023-04-05,47.05301423774214
2023-04-06,47.06112308200561
2023-04-07,46.53435429074328
2023-04-08,46.5423709890492
2023-04-09,43.875078050150826
2023-04-10,47.093558459059466
2023-04-11,46.03117486461105
2023-04-12,45.50376105164595
2023-04-13,44.97616294676577
2023-04-14,46.590471178884755
2023-04-15,45.527258270818486
2023-04-16,50.356453219502086
2023-04-17,51.97251222481433
2023-04-18,47.6943204542259
2023-04-19,50.38243837952819
2023-04-20,47.17464690169411
2023-04-21,42.893414314506884
2023-04-22,44.50956546577666
2023-04-23,47.1989734344845
2023-04-24,48.279970512355874
2023-04-25,47.75172738577293
2023-04-26,50.999963076004626
2023-04-27,45.37237622096768
2023-04-28,45.38016590037587
2023-04-29,45.38795557978407
2023-04-30,48.21536885879166
2023-05-01,52.171792777065114
2023-05-02,51.81806838441594
2023-05-03,53.88233959406291
2023-05-04,50.50571005438224
2023-05-05,43.74146799719095
2023-05-06,42.982880856499285
2023-05-07,48.27328344630847
2023-05-08,46.385810090120465
2023-05-09,51.88028905306263
2023-05-10,44.14213786151087
2023-05-11,46.611410038136654
2023-05-12,45.287432883075695
2023-05-13,45.86037069371462
2023-05-14,46.43350203759125
2023-05-15,50.03560020393518
2023-05-16,50.40771025416427
2023-05-17,47.022917763766834
2023-05-18,45.899630150179405
2023-05-19,47.039008612828106
2023-05-20,47.61291408965547
2023-05-21,48.95506944025761
2023-05-22,45.36498412981683
2023-05-23,47.27335894204039
2023-05-24,46.148944683760945
2023-05-25,45.3433077837152
2023-05-26,44.188207659570814
2023-05-27,44.777279564180716
2023-05-28,45.36655012124815
2023-05-29,47.70118462181517
2023-05-30,47.70932937257459
2023-05-31,45.97171287491934
2023-06-01,46.56157938935943
2023-06-02,47.15164455625706
2023-06-03,47.74190837561224
2023-06-04,48.33237084742496
2023-06-05,46.010946735284804
2023-06-06,49.51389174842306
2023-06-07,46.02664027943099
2023-06-08,44.86905699956727
2023-06-09,48.3735912323659
2023-06-10,44.88435323879837
2023-06-11,46.6410403723781
2023-06-12,47.815211132446954
2023-06-13,46.65693256898183
2023-06-14,46.664878667283695
2023-06-15,47.25623507515538
2023-06-16,45.513751592290234
2023-06-17,46.6887169621893
2023-06-18,44.94553819572274
2023-06-19,49.623647231217596
2023-06-20,47.88036913852226
2023-06-21,47.888513889281676
2023-06-22,55.49003135126713
2023-06-23,44.98377879380047
2023-06-24,46.744339650302365
2023-06-25,46.75228574860423
2023-06-26,50.26724923542405
2023-06-27,49.691189066783465
2023-06-28,45.0220193918782
2023-06-29,46.784070141811696
2023-06-30,45.62221583411071
2023-07-01,49.7249599845664
2023-07-02,49.73340271401213
2023-07-03,48.571449080082374
2023-07-04,48.57969315707056
2023-07-05,48.002540399913464
2023-07-06,47.42518899029882
2023-07-07,45.676447955020954
2023-07-08,49.19836427785491
2023-07-09,52.13567837637377
2023-07-10,48.04326415371053
2023-07-11,50.39538007054165
2023-07-12,49.23173789072275
2023-07-13,49.8262727379152
2023-07-14,48.66213392695243
2023-07-15,49.25676810037363
2023-07-16,52.197558616899556
2023-07-17,49.86004365569813
2023-07-18,49.281798310024506
2023-07-19,48.70335431189336
2023-07-20,48.71159838888155
2023-07-21,49.89381457348106
2023-07-22,46.96683040275463
2023-07-23,49.32351532610931
2023-07-24,46.395438566866375
2023-07-25,49.927585491264
2023-07-26,46.41113211101256
2023-07-27,48.76930692779885
2023-07-28,48.777551004787036
2023-07-29,44.671330436324304
2023-07-30,48.79403915876341
2023-07-31,47.03834528747143
2023-08-01,51.75092052435062
2023-08-02,49.99512732682986
2023-08-03,48.23873817193645
2023-08-04,47.070129680678896
2023-08-05,49.43197956792979
2023-08-06,52.38319933847691
2023-08-07,49.448666374363704
2023-08-08,50.04578370350426
2023-08-09,48.876479928645274
2023-08-10,46.52883369210896
2023-08-11,47.71482427340186
2023-08-12,50.079554621287194
2023-08-13,49.49872679366547
2023-08-14,47.73896054699378
2023-08-15,50.10488280962439
2023-08-16,46.575914324547526
2023-08-17,43.04575392472538
2023-08-18,47.77114224511634
2023-08-19,46.00958812632671
2023-08-20,46.607301412839895
2023-08-21,48.97540885250352
2023-08-22,49.573817422618106
2023-08-23,48.401633187124716
2023-08-24,45.457962209964364
2023-08-25,43.103760442329005
2023-08-26,47.24494384331996
2023-08-27,47.84355106589209
2023-08-28,49.033117391420824
2023-08-29,46.08706258476991
2023-08-30,47.867687339484014
2023-08-31,47.28467433482929
2023-09-01,47.8837781885453
2023-09-02,46.11805236814719
2023-09-03,46.12579981399151
2023-09-04,50.27373739853906
2023-09-05,48.507514946997084
2023-09-06,48.5156596977565
2023-09-07,50.890819299663036
2023-09-08,45.57268400419756
2023-09-09,49.72399868052339
2023-09-10,50.32439377521346
2023-09-11,50.33283650465919
2023-09-12,55.07928198555008
2023-09-13,50.94207163371007
2023-09-14,50.95061368938458
2023-09-15,50.36660742244212
2023-09-16,50.967697800733596
2023-09-17,50.9762398564081
2023-09-18,52.76332081599246
2023-09-19,49.807432712692986
2023-09-20,50.40882106967079
2023-09-21,51.60355235909573
2023-09-22,46.866244891251974
2023-09-23,46.87409166332507
2023-09-24,49.25570747010186
2023-09-25,53.418742641422945
2023-09-26,51.05311835747866
2023-09-27,54.0303615999644
2023-09-28,52.85172115960072
2023-09-29,49.296927855042796
2023-09-30,49.30517193203098
2023-10-01,54.066516347237894
2023-10-02,54.05744415277078
2023-10-03,55.23624826507956
2023-10-04,55.82081514066633
2023-10-05,52.24901127587374
2023-10-06,48.67840374441748
2023-10-07,45.70253192190672
2023-10-08,51.03581258014568
2023-10-09,51.02723885790204
2023-10-10,49.83218455110819
2023-10-11,49.82381021775393
2023-10-12,53.37368130471394
2023-10-13,48.62117913316339
2023-10-14,50.3915287321875
2023-10-15,50.38305470438855
2023-10-16,51.55986492780347
2023-10-17,49.77356421762839
2023-10-18,51.54251809442678
2023-10-19,53.903216846829885
2023-10-20,46.78722447842482
2023-10-21,52.10864149774524
2023-10-22,53.87600026342854
2023-10-23,54.458872333455496
2023-10-24,52.08232216434615
2023-10-25,49.706569550794335
2023-10-26,48.51490485512008
2023-10-27,44.365911503648064
2023-10-28,46.13277179710788
2023-10-29,44.942303434769954
2023-10-30,54.394669111072865
2023-10-31,52.61205709535146
2023-11-01,50.830043246298224
2023-11-02,54.36715344433744
2023-11-03,49.631200550606025
2023-11-04,49.62282621725176
2023-11-05,47.251858937045256
2023-11-06,49.015529008274875
2023-11-07,51.959498608483706
2023-11-08,48.40863057707677
2023-11-09,51.35170292728336
2023-11-10,48.39228068814703
2023-11-11,48.97415581372706
2023-11-12,48.965881174817504
2023-11-13,52.49671062284104
2023-11-14,52.48783781726331
2023-11-15,57.19617534981464
2023-11-16,52.47009220610786
2023-11-17,49.51395988364643
2023-11-18,47.14817671456398
2023-11-19,48.3187061879632
2023-11-20,50.07798970362632
2023-11-21,47.71330317343549
2023-11-22,48.883134785721865
2023-11-23,39.453200359475
2023-11-24,47.68907742337497
2023-11-25,47.68100217335479
2023-11-26,50.02714553683262
2023-11-27,53.54940126261252
2023-11-28,52.95197380366029
2023-11-29,52.94300130363787
2023-11-30,51.16956117682827
2023-12-01,55.865337209348205
2023-12-02,53.50404029027696
2023-12-03,49.37997054997831
2023-12-04,57.01243848824445
2023-12-05,58.76574033722596
2023-12-06,56.9930977659739
2023-12-07,54.63359534690714
2023-12-08,55.211682083588826
2023-12-09,51.67875905222671
2023-12-10,46.385555560754554
2023-12-11,53.422390540072946
2023-12-12,52.23939926108702
2023-12-13,51.05680675987988
2023-12-14,54.56869426341164
2023-12-15,49.86613900865256
2023-12-16,51.61734727429549
2023-12-17,48.089807742946846
2023-12-18,46.32254867170824
2023-12-19,49.24598121631019
2023-12-20,48.651444896254084
2023-12-21,49.229232549601676
2023-12-22,50.91443747892199
2023-12-23,47.3167825176621
2023-12-24,38.935840000366994
2023-12-25,38.111366237806735
2023-12-26,46.6947672236456
2023-12-27,52.664399889925726
2023-12-28,50.2648061520076
2023-12-29,51.67109032566235
2023-12-30,52.04004347365201
2023-12-31,47.84971964598538
2024-01-01,50.82781272522108
2024-01-02,52.61059285506911
2024-01-03,53.1986707630748
2024-01-04,52.59265717678356
2024-01-05,48.40579413854061
2024-01-06,51.97798111512222
2024-01-07,48.985922086645814
2024-01-08,47.18795455246637
2024-01-09,48.96920786345098
2024-01-10,54.9241830686425
2024-01-11,49.54872508401085
2024-01-12,48.94413652865875
2024-01-13,50.12783515287377
2024-01-14,46.54371798553598
2024-01-15,48.91906519386651
2024-01-16,46.52781806573497
2024-01-17,50.68921311929963
2024-01-18,51.27606957221462
2024-01-19,47.69480246675516
2024-01-20,49.986361285433816
2024-01-21,46.96710282200984
2024-01-22,49.969267797305065
2024-01-23,51.16459384970432
2024-01-24,50.55400773458807
2024-01-25,49.943627565111925
2024-01-26,49.935080821047556
2024-01-27,48.12196055612836
2024-01-28,50.51940886705035
2024-01-29,49.30812202754292
2024-01-30,51.704540610264374
2024-01-31,54.701248026096806
2024-02-01,50.48480999951263
2024-02-02,46.870720262440464
2024-02-03,49.26590317132129
2024-02-04,51.059561573250505
2024-02-05,52.2520043866883
2024-02-06,51.04205619384154
2024-02-07,49.23212808634399
2024-02-08,49.82397314821063
2024-02-09,51.615983985019014
2024-02-10,51.607128322494475
2024-02-11,49.7983329160175
2024-02-12,43.791016753645515
2024-02-13,52.18033530393158
2024-02-14,47.374008699061754
2024-02-15,49.16457791638939
2024-02-16,46.15880889239231
2024-02-17,50.94577660709221
2024-02-18,50.937023917387734
2024-02-19,50.32911509559287
2024-02-20,52.11762485651946
2024-02-21,52.10866622117487
2024-02-22,49.105471517679106
2024-02-23,47.30079502400424
2024-02-24,49.687225243180585
2024-02-25,52.072831679796515
2024-02-26,54.45761433385199
2024-02-27,52.05491440910733
2024-02-28,47.2601207600834
2024-02-29,49.644491522858694
2024-03-01,50.83199164093393
2024-03-02,51.4211594094792
2024-03-03,52.010121232384385
2024-03-04,51.403448084430124
2024-03-05,49.004146262747206
2024-03-06,47.80068535756377
2024-03-07,55.558720255903
2024-03-08,53.15993329832031
2024-03-09,53.747968365845004
2024-03-10,50.753217433593576
2024-03-11,49.55047733815053
2024-03-12,54.31705643447999
2024-03-13,50.726959364480116
2024-03-14,47.734782752730005
2024-03-15,48.32312673871487
2024-03-16,50.104222456597654
2024-03-17,52.48107620350908
2024-03-18,52.47201459534444
2024-03-19,50.07827330594436
2024-03-20,50.66569053654874
2024-03-21,47.67711797350047
2024-03-22,50.648185157139764
2024-03-23,46.46912626423473
2024-03-24,51.821989890148004
2024-03-25,51.81303125480342
2024-03-26,50.01772528775334
2024-03-27,52.39046012186267
2024-03-28,49.40518268905609
2024-03-29,47.611215368666706
2024-03-30,47.007940323774214
2024-03-31,45.215002731585365
2024-04-01,54.72447717563216
2024-04-02,50.55190557039044
2024-04-03,47.5700262406456
2024-04-04,49.93987783579347
2024-04-05,50.52564750127699
2024-04-06,48.733945582928776
2024-04-07,49.913928685140164
2024-04-08,48.12294757653231
2024-04-09,52.86666670681008
2024-04-10,50.48188405275457
2024-04-11,49.879329817602446
2024-04-12,48.68328295546282
2024-04-13,46.30045678498832
2024-04-14,49.25988803996166
2024-04-15,53.40506887506935
2024-04-16,50.42936791452767
2024-04-17,49.82743151629585
2024-04-18,50.41186253511869
2024-04-19,47.43822103097809
2024-04-20,50.394357155709734
2024-04-21,52.16391991774661
2024-04-22,52.747527154009035
2024-04-23,50.960664958203296
2024-04-24,49.17442059931788
2024-04-25,50.350593707187315
2024-04-26,49.15732711118912
2024-04-27,45.595856485163914
2024-04-28,50.91638664558062
2024-04-29,48.53973884430929
2024-04-30,48.53129507306497
2024-05-01,53.25678801419338
2024-05-02,47.92276841434977
2024-05-03,47.32289147251901
2024-05-04,44.357487793982614
2024-05-05,59.13301977663821
2024-05-06,53.80167747011597
2024-05-07,49.063312926480954
2024-05-08,45.50863850657924
2024-05-09,49.0462194383522
2024-05-10,50.21930336162006
2024-05-11,42.53128998091672
2024-05-12,39.57082899774286
2024-05-13,46.05950038606489
2024-05-14,46.051468506100775
2024-05-15,46.633737095702514
2024-05-16,44.85500975268094
2024-05-17,45.437278342282674
2024-05-18,46.019340986244316
2024-05-19,46.60119768456585
2024-05-20,46.00327722631609
2024-05-21,47.17461061164304
2024-05-22,45.39763380656236
2024-05-23,45.389704899418305
2024-05-24,46.56052342064501
2024-05-25,47.730930050591496
2024-05-26,50.07926032634831
2024-05-27,46.536118862292504
2024-05-28,46.527984009508344
2024-05-29,45.342131456553936
2024-05-30,45.33420254940987
2024-05-31,42.971662024485774
2024-06-01,48.84964432487149
2024-06-02,46.4873097455875
2024-06-03,47.65586286477304
2024-06-04,45.882799026854364
2024-06-05,46.462905187234995
2024-06-06,47.630840469500214
2024-06-07,43.506975008143456
2024-06-08,49.96547536019003
2024-06-09,45.84263962703379
2024-06-10,47.59747727580312
2024-06-11,48.76417688422771
2024-06-12,48.75563014016334
2024-06-13,45.81051210717733
2024-06-14,46.38969151217749
2024-06-15,46.381556659393326
2024-06-16,43.43839510998831
2024-06-17,44.604579854312654
2024-06-18,45.1835533136727
2024-06-19,45.76232082739264
2024-06-20,45.75428894742853
2024-06-21,49.85169039403173
2024-06-22,48.083775197115706
2024-06-23,46.31647783711999
2024-06-24,46.308342984335816
2024-06-25,46.30020813155165
2024-06-26,48.0500001121384
2024-06-27,46.8698110642869
2024-06-28,46.86157323868268
2024-06-29,48.02466879840542
2024-06-30,47.43066130731766
2024-07-01,48.00778125591677
2024-07-02,49.17005303307909
2024-07-03,46.235129309278314
2024-07-04,46.81214628505736
2024-07-05,40.953419902021494
2024-07-06,45.040832985079575
2024-07-07,52.05101899917223
2024-07-08,48.533414794489495
2024-07-09,46.77095715703626
2024-07-10,46.17818533978914
2024-07-11,47.923343543473514
2024-07-12,46.7462436802236
2024-07-13,46.738005854619374
2024-07-14,44.393279627564404
2024-07-15,44.38545369324039
2024-07-16,47.881124687251884
2024-07-17,46.7050545522025
2024-07-18,47.280526935680754
2024-07-19,44.937757192206774
2024-07-20,46.09683681194746
2024-07-21,46.088701959163295
2024-07-22,47.83046205978594
2024-07-23,46.655627598577176
2024-07-24,46.064297400810794
2024-07-25,51.886056541447715
2024-07-26,46.63091412176451
2024-07-27,47.788243203564306
2024-07-28,48.945160394083885
2024-07-29,47.18877815301375
2024-07-30,49.51033549555686
2024-07-31,47.1720965561652
2024-08-01,49.49283011614789
2024-08-02,45.99108372575329
2024-08-03,51.803575312585465
2024-08-04,50.63049138931761
2024-08-05,47.71224926236538
2024-08-06,45.376790589115146
2024-08-07,50.02196473060241
2024-08-08,47.105370168771024
2024-08-09,50.004253405553335
2024-08-10,48.251372240365015
2024-08-11,49.98654208050427
2024-08-12,47.6531428636551
2024-08-13,45.90160034512745
2024-08-14,47.636255321166445
2024-08-15,47.04698457980112
2024-08-16,47.03864378137685
2024-08-17,45.28843990950988
2024-08-18,47.021962184528284
2024-08-19,44.83706484045105
2024-08-20,47.00528058767975
2024-08-21,48.302410338957024
2024-08-22,45.90089994011752
2024-08-23,48.06776416908301
2024-08-24,44.797291588705676
2024-08-25,51.52947987568212
2024-08-26,47.17262114804677
2024-08-27,46.07750805428928
2024-08-28,47.155862321583186
2024-08-29,46.93021340186128
2024-08-30,45.83571814502413
2024-08-31,46.04476269751251
2024-09-01,50.16249593760156
2024-09-02,55.143562875969906
2024-09-03,47.967524112911235
2024-09-04,46.87083351291951
2024-09-05,49.028796802762734
2024-09-06,43.81148870584408
2024-09-07,44.88495618511512
2024-09-08,45.957893456150515
2024-09-09,48.76413648278256
2024-09-10,47.01879500023708
2024-09-11,44.841054943204796
2024-09-12,50.027770024927456
2024-09-13,47.850348092836555
2024-09-14,47.83863049082908
