Time,chase
2024-09-25,65.61908971248434
2024-09-26,59.51498834388114
2024-09-27,67.14511505463514
2024-09-28,64.09306437033354
2024-09-29,59.51498834388114
2024-09-30,68.67114039678593
2024-10-01,73.24921642323832
2024-10-02,71.72319108108753
2024-10-03,74.77524176538913
2024-10-04,76.30126710753993
2024-10-05,65.61908971248434
2024-10-06,53.41088697527795
2024-10-07,64.09306437033354
2024-10-08,67.14511505463514
2024-10-09,64.09306437033354
2024-10-10,65.61908971248434
2024-10-11,70.19716573893673
2024-10-12,65.61908971248434
2024-10-13,61.041013686031945
2024-10-14,73.24921642323832
2024-10-15,71.72319108108753
2024-10-16,68.67114039678593
2024-10-17,67.14511505463514
2024-10-18,71.72319108108753
2024-10-19,59.51498834388114
2024-10-20,51.88486163312715
2024-10-21,65.61908971248434
2024-10-22,67.14511505463514
2024-10-23,64.09306437033354
2024-10-24,68.67114039678593
2024-10-25,68.67114039678593
2024-10-26,64.09306437033354
2024-10-27,57.98896300173035
2024-10-28,65.61908971248434
2024-10-29,64.09306437033354
2024-10-30,64.09306437033354
2024-10-31,65.61908971248434
2024-11-01,74.77524176538913
2024-11-02,73.24921642323832
2024-11-03,62.56703902818274
2024-11-04,70.19716573893673
2024-11-05,112.92587531915909
2024-11-06,152.60253421507986
2024-11-07,74.77524176538913
2024-11-08,90.03549518689711
2024-11-09,70.19716573893673
2024-11-10,50.35883629097635
2024-11-11,62.56703902818274
2024-11-12,67.14511505463514
2024-11-13,67.14511505463514
2024-11-14,64.09306437033354
2024-11-15,67.14511505463514
2024-11-16,59.51498834388114
2024-11-17,51.88486163312715
2024-11-18,71.72319108108753
2024-11-19,64.09306437033354
2024-11-20,65.61908971248434
2024-11-21,64.09306437033354
2024-11-22,65.61908971248434
2024-11-23,62.56703902818274
2024-11-24,47.30678560667476
2024-11-25,65.61908971248434
2024-11-26,67.14511505463514
2024-11-27,70.19716573893673
2024-11-28,48.83281094882555
2024-11-29,64.09306437033354
2024-11-30,62.56703902818274
2024-12-01,64.09306437033354
2024-12-02,71.72319108108753
2024-12-03,70.19716573893673
2024-12-04,67.14511505463514
2024-12-05,65.61908971248434
2024-12-06,68.67114039678593
2024-12-07,67.14511505463514
2024-12-08,53.41088697527795
2024-12-09,73.24921642323832
2024-12-10,83.93139381829393
2024-12-11,65.61908971248434
2024-12-12,67.14511505463514
2024-12-13,67.14511505463514
2024-12-14,67.14511505463514
2024-12-15,56.462937659579545
2024-12-16,68.67114039678593
2024-12-17,70.19716573893673
2024-12-18,67.14511505463514
2024-12-19,67.14511505463514
2024-12-20,73.24921642323832
2024-12-21,67.14511505463514
2024-12-22,57.98896300173035
2024-12-23,71.72319108108753
2024-12-24,71.72319108108753
2024-12-25,50.35883629097635
2024-12-26,71.72319108108753
2024-12-27,76.30126710753993
2024-12-28,74.77524176538913
2024-12-29,61.041013686031945
2024-12-30,76.30126710753993
2024-12-31,80.87934313399232
2025-01-01,56.462937659579545
2025-01-02,76.30126710753993
2025-01-03,80.87934313399232
2025-01-04,83.93139381829393
2025-01-05,65.61908971248434
2025-01-06,71.72319108108753
2025-01-07,70.19716573893673
2025-01-08,70.19716573893673
2025-01-09,65.61908971248434
2025-01-10,67.14511505463514
2025-01-11,65.61908971248434
2025-01-12,50.35883629097635
2025-01-13,67.14511505463514
2025-01-14,64.09306437033354
2025-01-15,67.14511505463514
2025-01-16,68.67114039678593
2025-01-17,71.72319108108753
2025-01-18,65.61908971248434
2025-01-19,48.83281094882555
2025-01-20,57.98896300173035
2025-01-21,67.14511505463514
2025-01-22,64.09306437033354
2025-01-23,61.041013686031945
2025-01-24,70.19716573893673
2025-01-25,65.61908971248434
2025-01-26,53.41088697527795
2025-01-27,64.09306437033354
2025-01-28,64.09306437033354
2025-01-29,64.09306437033354
2025-01-30,59.51498834388114
2025-01-31,71.72319108108753
2025-02-01,73.24921642323832
2025-02-02,59.51498834388114
2025-02-03,70.19716573893673
2025-02-04,68.67114039678593
2025-02-05,64.09306437033354
2025-02-06,65.61908971248434
2025-02-07,67.14511505463514
2025-02-08,65.61908971248434
2025-02-09,48.83281094882555
2025-02-10,61.041013686031945
2025-02-11,64.09306437033354
2025-02-12,65.61908971248434
2025-02-13,65.61908971248434
2025-02-14,68.67114039678593
2025-02-15,71.72319108108753
2025-02-16,59.51498834388114
2025-02-17,82.40536847614312
2025-02-18,77.82729244969073
2025-02-19,70.19716573893673
2025-02-20,71.72319108108753
2025-02-21,71.72319108108753
2025-02-22,68.67114039678593
2025-02-23,62.56703902818274
2025-02-24,68.67114039678593
2025-02-25,71.72319108108753
2025-02-26,67.14511505463514
2025-02-27,67.14511505463514
2025-02-28,71.72319108108753
2025-03-01,73.24921642323832
2025-03-02,61.041013686031945
2025-03-03,71.72319108108753
2025-03-04,71.72319108108753
2025-03-05,67.14511505463514
2025-03-06,67.14511505463514
2025-03-07,67.14511505463514
2025-03-08,67.14511505463514
2025-03-09,53.41088697527795
2025-03-10,70.19716573893673
2025-03-11,70.19716573893673
2025-03-12,65.61908971248434
2025-03-13,67.14511505463514
2025-03-14,68.67114039678593
2025-03-15,67.14511505463514
2025-03-16,54.93691231742875
2025-03-17,73.24921642323832
2025-03-18,67.14511505463514
2025-03-19,64.09306437033354
2025-03-20,61.041013686031945
2025-03-21,67.14511505463514
2025-03-22,64.09306437033354
2025-03-23,53.41088697527795
2025-03-24,67.14511505463514
2025-03-25,68.67114039678593
2025-03-26,68.67114039678593
2025-03-27,67.14511505463514
2025-03-28,71.72319108108753
2025-03-29,71.72319108108753
2025-03-30,56.462937659579545
2025-03-31,71.72319108108753
2025-04-01,71.72319108108753
2025-04-02,70.19716573893673
2025-04-03,77.82729244969073
2025-04-04,76.30126710753993
2025-04-05,73.24921642323832
2025-04-06,57.98896300173035
2025-04-07,68.67114039678593
2025-04-08,68.67114039678593
2025-04-09,68.67114039678593
2025-04-10,68.67114039678593
2025-04-11,73.24921642323832
2025-04-12,74.77524176538913
2025-04-13,59.51498834388114
2025-04-14,70.19716573893673
2025-04-15,76.19660920641003
2025-04-16,68.6393187376586
2025-04-17,68.6393187376586
2025-04-18,73.42317482646774
2025-04-19,62.4687454588783
2025-04-20,46.73046000247972
2025-04-21,65.86588435771633
2025-04-22,65.86588435771633
2025-04-23,63.85546264884944
2025-04-24,63.85546264884944
2025-04-25,64.47916716774517
2025-04-26,61.082028268907166
2025-04-27,50.127598901317725
2025-04-28,65.24217983882059
2025-04-29,65.86588435771633
2025-04-30,67.25260154768746
2025-05-01,74.80989201643888
2025-05-02,73.42317482646774
2025-05-03,70.64974044652547
2025-05-04,54.911454990126884
2025-05-05,68.6393187376586
2025-05-06,67.25260154768746
2025-05-07,68.6393187376586
2025-05-08,65.86588435771633
2025-05-09,66.62889702879173
2025-05-10,65.24217983882059
2025-05-11,48.74088171134659
2025-05-12,67.25260154768746
2025-05-13,67.25260154768746
2025-05-14,67.25260154768746
2025-05-15,68.60749707853127
2025-05-16,68.60749707853127
2025-05-17,63.61786092736535
2025-05-18,52.39117958724206
2025-05-19,67.36008804073978
2025-05-20,66.11267900294831
2025-05-21,66.11267900294831
2025-05-22,67.36008804073978
2025-05-23,68.60749707853127
2025-05-24,61.123042851782394
2025-05-25,49.8963615116591
2025-05-26,52.39117958724206
2025-05-27,69.85490611632274
2025-05-28,73.59713322969718
2025-05-29,72.3497241919057
2025-05-30,74.84454226748865
2025-05-31,67.36008804073978
2025-06-01,58.628224776199446
2025-06-02,76.09195130528013
2025-06-03,73.59713322969718
2025-06-04,71.10231515411422
2025-06-05,69.85490611632274
2025-06-06,73.59713322969718
2025-06-07,64.86526996515683
2025-06-08,52.39117958724206
2025-06-09,69.85490611632274
2025-06-10,68.60749707853127
2025-06-11,69.85490611632274
2025-06-12,67.36008804073978
2025-06-13,69.85490611632274
2025-06-14,63.61786092736535
2025-06-15,48.648952473867624
2025-06-16,73.59713322969718
2025-06-17,84.82381456982047
2025-06-18,79.83417841865456
2025-06-19,69.85490611632274
2025-06-20,72.3497241919057
2025-06-21,66.11267900294831
2025-06-22,53.638588625033535
2025-06-23,78.58676938086309
2025-06-24,78.58676938086309
2025-06-25,71.10231515411422
2025-06-26,73.59713322969718
2025-06-27,76.09195130528013
2025-06-28,67.36008804073978
2025-06-29,58.628224776199446
2025-06-30,77.3393603430716
2025-07-01,81.08158745644603
2025-07-02,77.3393603430716
2025-07-03,81.08158745644603
2025-07-04,58.628224776199446
2025-07-05,64.86526996515683
2025-07-06,57.38081573840797
2025-07-07,76.09195130528013
2025-07-08,78.58676938086309
2025-07-09,74.84454226748865
2025-07-10,68.60749707853127
2025-07-11,78.58676938086309
2025-07-12,69.85490611632274
2025-07-13,54.88599766282501
2025-07-14,76.09195130528013
2025-07-15,76.09195130528013
2025-07-16,73.59713322969718
2025-07-17,76.09195130528013
2025-07-18,78.58676938086309
2025-07-19,73.59713322969718
2025-07-20,62.37045188957387
2025-07-21,72.3497241919057
2025-07-22,77.3393603430716
2025-07-23,76.09195130528013
2025-07-24,69.85490611632274
2025-07-25,76.09195130528013
2025-07-26,69.85490611632274
2025-07-27,57.38081573840797
2025-07-28,74.84454226748865
2025-07-29,72.3497241919057
2025-07-30,74.84454226748865
2025-07-31,79.83417841865456
2025-08-01,82.32899649423751
2025-08-02,76.09195130528013
2025-08-03,62.37045188957387
2025-08-04,76.09195130528013
2025-08-05,78.58676938086309
2025-08-06,76.09195130528013
2025-08-07,76.09195130528013
2025-08-08,82.32899649423751
2025-08-09,72.3497241919057
2025-08-10,58.628224776199446
2025-08-11,76.09195130528013
2025-08-12,73.59713322969718
2025-08-13,72.3497241919057
2025-08-14,74.84454226748865
2025-08-15,76.09195130528013
2025-08-16,71.10231515411422
2025-08-17,59.875633813990916
2025-08-18,76.09195130528013
2025-08-19,69.85490611632274
2025-08-20,69.85490611632274
2025-08-21,69.85490611632274
2025-08-22,78.58676938086309
2025-08-23,72.3497241919057
2025-08-24,57.38081573840797
2025-08-25,73.59713322969718
2025-08-26,71.10231515411422
2025-08-27,71.10231515411422
2025-08-28,68.60749707853127
2025-08-29,77.3393603430716
2025-08-30,71.10231515411422
2025-08-31,56.13340670061649
2025-09-01,69.85490611632274
2025-09-02,81.08158745644603
2025-09-03,78.58676938086309
2025-09-04,73.59713322969718
2025-09-05,72.3497241919057
2025-09-06,69.85490611632274
2025-09-07,58.628224776199446
2025-09-08,67.36008804073978
2025-09-09,68.60749707853127
2025-09-10,66.11267900294831
2025-09-11,66.11267900294831
2025-09-12,69.85490611632274
2025-09-13,64.86526996515683
2025-09-14,59.875633813990916
2025-09-15,81.08158745644603
2025-09-16,71.10231515411422
2025-09-17,72.3497241919057
2025-09-18,69.85490611632274
2025-09-19,74.84454226748865
2025-09-20,68.60749707853127
2025-09-21,62.37045188957387
2025-09-22,69.85490611632274
2025-09-23,71.10231515411422
2025-09-24,67.36008804073978
2025-09-25,69.85490611632274
2025-09-26,74.84454226748865
2025-09-27,69.85490611632274
2025-09-28,56.13340670061649
2025-09-29,77.3393603430716
2025-09-30,83.57640553202899
2025-10-01,81.08158745644603
2025-10-02,78.58676938086309
2025-10-03,76.09195130528013
2025-10-04,67.36008804073978
2025-10-05,61.123042851782394
2025-10-06,69.85490611632274
2025-10-07,71.10231515411422
2025-10-08,71.10231515411422
2025-10-09,71.10231515411422
2025-10-10,69.85490611632274
2025-10-11,66.11267900294831
2025-10-12,61.123042851782394
2025-10-13,73.59713322969718
2025-10-14,68.60749707853127
2025-10-15,73.59713322969718
2025-10-16,81.08158745644603
2025-10-17,83.57640553202899
2025-10-18,64.86526996515683
2025-10-19,56.13340670061649
2025-10-20,68.60749707853127
2025-10-21,64.86526996515683
2025-10-22,66.11267900294831
2025-10-23,67.36008804073978
2025-10-24,72.3497241919057
2025-10-25,59.875633813990916
2025-10-26,56.13340670061649
2025-10-27,69.85490611632274
2025-10-28,69.85490611632274
2025-10-29,66.11267900294831
2025-10-30,68.60749707853127
2025-10-31,71.10231515411422
2025-11-01,68.60749707853127
2025-11-02,63.61786092736535
2025-11-03,72.3497241919057
2025-11-04,72.3497241919057
2025-11-05,68.60749707853127
2025-11-06,72.3497241919057
2025-11-07,72.3497241919057
2025-11-08,71.10231515411422
2025-11-09,56.13340670061649
2025-11-10,71.10231515411422
2025-11-11,68.60749707853127
2025-11-12,67.36008804073978
2025-11-13,66.11267900294831
2025-11-14,72.3497241919057
2025-11-15,66.11267900294831
2025-11-16,59.875633813990916
2025-11-17,84.82381456982047
2025-11-18,81.08158745644603
2025-11-19,72.3497241919057
2025-11-20,68.60749707853127
2025-11-21,71.10231515411422
2025-11-22,67.36008804073978
2025-11-23,56.13340670061649
2025-11-24,67.36008804073978
2025-11-25,69.85490611632274
2025-11-26,71.10231515411422
2025-11-27,52.39117958724206
2025-11-28,77.3393603430716
2025-11-29,68.60749707853127
2025-11-30,58.628224776199446
2025-12-01,72.3497241919057
2025-12-02,72.3497241919057
2025-12-03,72.3497241919057
2025-12-04,71.10231515411422
2025-12-05,71.10231515411422
2025-12-06,68.60749707853127
2025-12-07,59.875633813990916
2025-12-08,67.36008804073978
2025-12-09,69.85490611632274
2025-12-10,67.36008804073978
2025-12-11,68.60749707853127
2025-12-12,68.60749707853127
2025-12-13,63.61786092736535
2025-12-14,52.39117958724206
2025-12-15,66.11267900294831
2025-12-16,67.36008804073978
2025-12-17,66.11267900294831
2025-12-18,69.85490611632274
2025-12-19,72.3497241919057
2025-12-20,89.81345072098638
2025-12-21,101.04013206110967
2025-12-22,124.74090377914774
2025-12-23,120.99867666577332
2025-12-24,122.24608570356479
2025-12-25,81.08158745644603
2025-12-26,91.06085975877785
2025-12-27,81.08158745644603
2025-12-28,66.11267900294831
2025-12-29,81.08158745644603
2025-12-30,87.31863264540343
2025-12-31,83.57640553202899
2026-01-01,69.85490611632274
2026-01-02,92.30826879656934
2026-01-03,82.32899649423751
2026-01-04,68.60749707853127
2026-01-05,83.57640553202899
2026-01-06,76.09195130528013
2026-01-07,77.3393603430716
2026-01-08,69.85490611632274
2026-01-09,76.09195130528013
2026-01-10,69.85490611632274
2026-01-11,61.123042851782394
2026-01-12,77.3393603430716
2026-01-13,74.84454226748865
2026-01-14,67.36008804073978
2026-01-15,68.60749707853127
2026-01-16,72.3497241919057
2026-01-17,69.85490611632274
2026-01-18,54.88599766282501
2026-01-19,64.86526996515683
2026-01-20,67.36008804073978
2026-01-21,69.85490611632274
2026-01-22,72.3497241919057
2026-01-23,68.60749707853127
2026-01-24,56.13340670061649
2026-01-25,49.8963615116591
2026-01-26,64.86526996515683
2026-01-27,66.11267900294831
2026-01-28,64.86526996515683
2026-01-29,66.11267900294831
2026-01-30,72.3497241919057
2026-01-31,69.85490611632274
2026-02-01,61.123042851782394
2026-02-02,71.10231515411422
2026-02-03,68.60749707853127
2026-02-04,68.60749707853127
2026-02-05,66.11267900294831
2026-02-06,68.60749707853127
2026-02-07,66.11267900294831
2026-02-08,52.39117958724206
2026-02-09,58.628224776199446
2026-02-10,71.10231515411422
2026-02-11,62.37045188957387
2026-02-12,67.36008804073978
2026-02-13,73.59713322969718
2026-02-14,68.60749707853127
2026-02-15,61.123042851782394
2026-02-16,69.85490611632274
2026-02-17,69.85490611632274
2026-02-18,68.60749707853127
2026-02-19,67.36008804073978
2026-02-20,68.60749707853127
2026-02-21,69.85490611632274
2026-02-22,58.628224776199446
2026-02-23,73.59713322969718
2026-02-24,69.85490611632274
2026-02-25,74.84454226748865
2026-02-26,74.84454226748865
2026-02-27,76.09195130528013
2026-02-28,78.58676938086309
2026-03-01,69.85490611632274
2026-03-02,79.83417841865456
2026-03-03,81.08158745644603
2026-03-04,79.83417841865456
2026-03-05,73.59713322969718
2026-03-06,74.84454226748865
2026-03-07,69.85490611632274
2026-03-08,59.875633813990916
2026-03-09,73.59713322969718
2026-03-10,68.60749707853127
2026-03-11,71.10231515411422
2026-03-12,69.85490611632274
2026-03-13,73.59713322969718
2026-03-14,71.10231515411422
2026-03-15,64.86526996515683
2026-03-16,83.57640553202899
2026-03-17,71.10231515411422
2026-03-18,71.10231515411422
2026-03-19,71.10231515411422
2026-03-20,78.58676938086309
2026-03-21,72.3497241919057
2026-03-22,58.628224776199446
2026-03-23,71.10231515411422
2026-03-24,69.85490611632274
2026-03-25,72.3497241919057
2026-03-26,69.85490611632274
2026-03-27,79.83417841865456
2026-03-28,76.09195130528013
2026-03-29,66.11267900294831
2026-03-30,67.36008804073978
2026-03-31,73.59713322969718
2026-04-01,73.59713322969718
2026-04-02,72.3497241919057
2026-04-03,83.57640553202899
2026-04-04,66.11267900294831
2026-04-05,53.638588625033535
2026-04-06,77.3393603430716
2026-04-07,72.3497241919057
2026-04-08,76.09195130528013
2026-04-09,73.59713322969718
2026-04-10,72.3497241919057
2026-04-11,64.86526996515683
2026-04-12,62.37045188957387
2026-04-13,71.10231515411422
2026-04-14,73.59713322969718
2026-04-15,79.83417841865456
2026-04-16,69.85490611632274
2026-04-17,73.59713322969718
2026-04-18,66.11267900294831
2026-04-19,61.123042851782394
2026-04-20,72.3497241919057
2026-04-21,68.60749707853127
2026-04-22,69.85490611632274
2026-04-23,71.10231515411422
2026-04-24,66.11267900294831
2026-04-25,62.37045188957387
2026-04-26,58.628224776199446
2026-04-27,69.85490611632274
2026-04-28,69.85490611632274
2026-04-29,68.60749707853127
2026-04-30,76.09195130528013
2026-05-01,86.07122360761194
2026-05-02,74.84454226748865
2026-05-03,62.37045188957387
2026-05-04,74.84454226748865
2026-05-05,74.84454226748865
2026-05-06,76.09195130528013
2026-05-07,72.3497241919057
2026-05-08,71.10231515411422
2026-05-09,66.11267900294831
2026-05-10,49.8963615116591
2026-05-11,72.3497241919057
2026-05-12,72.3497241919057
2026-05-13,72.3497241919057
2026-05-14,74.84454226748865
2026-05-15,76.09195130528013
2026-05-16,71.10231515411422
2026-05-17,57.38081573840797
2026-05-18,71.10231515411422
2026-05-19,73.59713322969718
2026-05-20,72.3497241919057
2026-05-21,73.59713322969718
2026-05-22,71.10231515411422
2026-05-23,73.59713322969718
2026-05-24,56.13340670061649
2026-05-25,68.60749707853127
2026-05-26,76.09195130528013
2026-05-27,76.09195130528013
2026-05-28,78.58676938086309
2026-05-29,77.3393603430716
2026-05-30,71.10231515411422
2026-05-31,62.37045188957387
