Time,linkedin
2024-09-23,75.06133104952265
2024-09-24,78.7228593934018
2024-09-25,78.7228593934018
2024-09-26,75.06133104952265
2024-09-27,64.99212810385498
2024-09-28,32.03837300894259
2024-09-29,32.03837300894259
2024-09-30,70.48442061967371
2024-10-01,76.89209522146223
2024-10-02,76.89209522146223
2024-10-03,77.80747730743202
2024-10-04,66.82289227579456
2024-10-05,32.03837300894259
2024-10-06,32.03837300894259
2024-10-07,75.06133104952265
2024-10-08,83.29976982325074
2024-10-09,73.23056687758307
2024-10-10,73.23056687758307
2024-10-11,65.90751018982476
2024-10-12,32.03837300894259
2024-10-13,30.20760883700302
2024-10-14,66.82289227579456
2024-10-15,73.23056687758307
2024-10-16,79.63824147937159
2024-10-17,74.14594896355287
2024-10-18,67.73827436176434
2024-10-19,31.122990922972807
2024-10-20,31.122990922972807
2024-10-21,75.06133104952265
2024-10-22,84.21515190922054
2024-10-23,77.80747730743202
2024-10-24,76.89209522146223
2024-10-25,68.65365644773414
2024-10-26,30.20760883700302
2024-10-27,30.20760883700302
2024-10-28,72.31518479161329
2024-10-29,75.06133104952265
2024-10-30,72.31518479161329
2024-10-31,75.97671313549245
2024-11-01,66.82289227579456
2024-11-02,31.122990922972807
2024-11-03,30.20760883700302
2024-11-04,71.3998027056435
2024-11-05,66.82289227579456
2024-11-06,51.26139681430815
2024-11-07,72.31518479161329
2024-11-08,64.07674601788518
2024-11-09,32.95375509491238
2024-11-10,29.29222675103323
2024-11-11,68.65365644773414
2024-11-12,77.80747730743202
2024-11-13,78.7228593934018
2024-11-14,75.06133104952265
2024-11-15,66.82289227579456
2024-11-16,31.122990922972807
2024-11-17,31.122990922972807
2024-11-18,73.23056687758307
2024-11-19,75.06133104952265
2024-11-20,75.06133104952265
2024-11-21,74.14594896355287
2024-11-22,66.82289227579456
2024-11-23,30.20760883700302
2024-11-24,26.546080493123863
2024-11-25,63.1613639319154
2024-11-26,65.90751018982476
2024-11-27,53.09216098624773
2024-11-28,29.29222675103323
2024-11-29,27.461462579093652
2024-11-30,24.715316321184286
2024-12-01,26.546080493123863
2024-12-02,64.99212810385498
2024-12-03,74.14594896355287
2024-12-04,72.31518479161329
2024-12-05,71.3998027056435
2024-12-06,68.65365644773414
2024-12-07,32.95375509491238
2024-12-08,30.20760883700302
2024-12-09,73.23056687758307
2024-12-10,74.14594896355287
2024-12-11,75.06133104952265
2024-12-12,73.23056687758307
2024-12-13,61.330599759975826
2024-12-14,32.95375509491238
2024-12-15,26.546080493123863
2024-12-16,66.82289227579456
2024-12-17,70.48442061967371
2024-12-18,72.31518479161329
2024-12-19,69.56903853370392
2024-12-20,61.330599759975826
2024-12-21,28.37684466506344
2024-12-22,28.37684466506344
2024-12-23,51.26139681430815
2024-12-24,35.69990135282175
2024-12-25,22.884552149244712
2024-12-26,38.446047610731114
2024-12-27,43.02295804058006
2024-12-28,28.37684466506344
2024-12-29,26.546080493123863
2024-12-30,51.26139681430815
2024-12-31,44.853722212519635
2025-01-01,29.29222675103323
2025-01-02,66.82289227579456
2025-01-03,64.99212810385498
2025-01-04,37.530665524761325
2025-01-05,32.95375509491238
2025-01-06,77.80747730743202
2025-01-07,81.46900565131116
2025-01-08,83.29976982325074
2025-01-09,84.21515190922054
2025-01-10,80.55362356534138
2025-01-11,38.446047610731114
2025-01-12,33.86913718088217
2025-01-13,78.7228593934018
2025-01-14,83.29976982325074
2025-01-15,85.13053399519032
2025-01-16,86.04591608116012
2025-01-17,74.14594896355287
2025-01-18,38.446047610731114
2025-01-19,31.122990922972807
2025-01-20,54.007543072217516
2025-01-21,82.38438773728096
2025-01-22,87.87668025309969
2025-01-23,82.38438773728096
2025-01-24,75.06133104952265
2025-01-25,40.27681178267069
2025-01-26,34.78451926685196
2025-01-27,75.06133104952265
2025-01-28,86.04591608116012
2025-01-29,86.9612981671299
2025-01-30,82.38438773728096
2025-01-31,72.31518479161329
2025-02-01,41.19219386864048
2025-02-02,41.19219386864048
2025-02-03,75.06133104952265
2025-02-04,86.04591608116012
2025-02-05,85.13053399519032
2025-02-06,86.04591608116012
2025-02-07,73.23056687758307
2025-02-08,41.19219386864048
2025-02-09,34.78451926685196
2025-02-10,75.97671313549245
2025-02-11,85.13053399519032
2025-02-12,84.21515190922054
2025-02-13,84.21515190922054
2025-02-14,74.14594896355287
2025-02-15,39.3614296967009
2025-02-16,37.530665524761325
2025-02-17,65.90751018982476
2025-02-18,85.13053399519032
2025-02-19,87.87668025309969
2025-02-20,87.87668025309969
2025-02-21,77.80747730743202
2025-02-22,43.02295804058006
2025-02-23,43.938340126549846
2025-02-24,86.9612981671299
2025-02-25,88.79206233906947
2025-02-26,87.87668025309969
2025-02-27,91.53820859697885
2025-02-28,81.46900565131116
2025-03-01,42.10757595461027
2025-03-02,40.27681178267069
2025-03-03,75.97671313549245
2025-03-04,86.9612981671299
2025-03-05,84.21515190922054
2025-03-06,86.04591608116012
2025-03-07,81.46900565131116
2025-03-08,42.10757595461027
2025-03-09,37.530665524761325
2025-03-10,77.80747730743202
2025-03-11,86.04591608116012
2025-03-12,86.9612981671299
2025-03-13,86.04591608116012
2025-03-14,69.56903853370392
2025-03-15,37.530665524761325
2025-03-16,38.446047610731114
2025-03-17,77.80747730743202
2025-03-18,85.13053399519032
2025-03-19,86.9612981671299
2025-03-20,80.55362356534138
2025-03-21,70.48442061967371
2025-03-22,37.530665524761325
2025-03-23,35.69990135282175
2025-03-24,75.06133104952265
2025-03-25,83.29976982325074
2025-03-26,85.13053399519032
2025-03-27,78.7228593934018
2025-03-28,72.31518479161329
2025-03-29,35.69990135282175
2025-03-30,37.530665524761325
2025-03-31,75.97671313549245
2025-04-01,75.97671313549245
2025-04-02,79.63824147937159
2025-04-03,80.55362356534138
2025-04-04,75.06133104952265
2025-04-05,38.446047610731114
2025-04-06,36.615283438791536
2025-04-07,77.80747730743202
2025-04-08,82.38438773728096
2025-04-09,86.04591608116012
2025-04-10,81.46900565131116
2025-04-11,71.3998027056435
2025-04-12,40.27681178267069
2025-04-13,32.95375509491238
2025-04-14,71.3998027056435
2025-04-15,84.76002219848826
2025-04-16,81.97028631743748
2025-04-17,80.09593252235649
2025-04-18,69.3075007948554
2025-04-19,34.6537503974277
2025-04-20,34.6537503974277
2025-04-21,86.17668495058437
2025-04-22,86.17668495058437
2025-04-23,88.05103874566537
2025-04-24,80.55362356534138
2025-04-25,67.43314699977441
2025-04-26,34.19605935444281
2025-04-27,36.5281041925087
2025-04-28,72.59851734203251
2025-04-29,80.55362356534138
2025-04-30,80.55362356534138
2025-05-01,78.2215787272755
2025-05-02,70.72416354695152
2025-05-03,44.48321041581758
2025-05-04,39.8191207396858
2025-05-05,73.5138994280023
2025-05-06,76.34722493219451
2025-05-07,77.26260701816429
2025-05-08,76.8049159751794
2025-05-09,74.9305621800984
2025-05-10,36.0704131495238
2025-05-11,40.27681178267069
2025-05-12,76.34722493219451
2025-05-13,86.17668495058437
2025-05-14,76.8049159751794
2025-05-15,78.63568014711898
2025-05-16,69.0459630560069
2025-05-17,34.52298152800345
2025-05-18,32.605038109781034
2025-05-19,80.55362356534138
2025-05-20,86.30745382000863
2025-05-21,92.06128407467587
2025-05-22,84.38951040178621
2025-05-23,76.71773672889655
2025-05-24,42.194755200893105
2025-05-25,34.52298152800345
2025-05-26,38.35886836444828
2025-05-27,80.55362356534138
2025-05-28,84.38951040178621
2025-05-29,84.38951040178621
2025-05-30,80.55362356534138
2025-05-31,40.27681178267069
2025-06-01,40.27681178267069
2025-06-02,88.22539723823104
2025-06-03,105.48688800223277
2025-06-04,132.33809585734656
2025-06-05,115.07660509334484
2025-06-06,113.15866167512243
2025-06-07,47.94858545556035
2025-06-08,47.94858545556035
2025-06-09,115.07660509334484
2025-06-10,141.92781294845864
2025-06-11,145.76369978490345
2025-06-12,115.07660509334484
2025-06-13,111.24071825690001
2025-06-14,46.030642037337934
2025-06-15,46.030642037337934
2025-06-16,120.83043534801209
2025-06-17,120.83043534801209
2025-06-18,101.65100116578795
2025-06-19,86.30745382000863
2025-06-20,88.22539723823104
2025-06-21,40.27681178267069
2025-06-22,44.11269861911552
2025-06-23,115.07660509334484
2025-06-24,124.6663221844569
2025-06-25,191.7943418222414
2025-06-26,120.83043534801209
2025-06-27,78.63568014711898
2025-06-28,42.194755200893105
2025-06-29,40.27681178267069
2025-06-30,84.38951040178621
2025-07-01,86.30745382000863
2025-07-02,78.63568014711898
2025-07-03,67.12801963778449
2025-07-04,38.35886836444828
2025-07-05,30.687094691558624
2025-07-06,49.86652887378276
2025-07-07,84.38951040178621
2025-07-08,155.35341687601553
2025-07-09,155.35341687601553
2025-07-10,130.42015243912414
2025-07-11,140.00986953023622
2025-07-12,97.81511432934312
2025-07-13,97.81511432934312
2025-07-14,136.1739826937914
2025-07-15,132.33809585734656
2025-07-16,111.24071825690001
2025-07-17,145.76369978490345
2025-07-18,90.14334065645346
2025-07-19,72.88184989245173
2025-07-20,86.30745382000863
2025-07-21,128.50220902090174
2025-07-22,115.07660509334484
2025-07-23,109.3227748386776
2025-07-24,109.3227748386776
2025-07-25,93.97922749289829
2025-07-26,61.37418938311725
2025-07-27,63.29213280133966
2025-07-28,116.99454851156726
2025-07-29,115.07660509334484
2025-07-30,113.15866167512243
2025-07-31,116.99454851156726
2025-08-01,86.30745382000863
2025-08-02,38.35886836444828
2025-08-03,44.11269861911552
2025-08-04,88.22539723823104
2025-08-05,99.73305774756552
2025-08-06,101.65100116578795
2025-08-07,93.97922749289829
2025-08-08,80.55362356534138
2025-08-09,42.194755200893105
2025-08-10,46.030642037337934
2025-08-11,92.06128407467587
2025-08-12,88.22539723823104
2025-08-13,92.06128407467587
2025-08-14,90.14334065645346
2025-08-15,78.63568014711898
2025-08-16,40.27681178267069
2025-08-17,38.35886836444828
2025-08-18,82.4715669835638
2025-08-19,90.14334065645346
2025-08-20,88.22539723823104
2025-08-21,86.30745382000863
2025-08-22,72.88184989245173
2025-08-23,40.27681178267069
2025-08-24,40.27681178267069
2025-08-25,88.22539723823104
2025-08-26,90.14334065645346
2025-08-27,92.06128407467587
2025-08-28,86.30745382000863
2025-08-29,69.0459630560069
2025-08-30,34.52298152800345
2025-08-31,34.52298152800345
2025-09-01,47.94858545556035
2025-09-02,86.30745382000863
2025-09-03,88.22539723823104
2025-09-04,88.22539723823104
2025-09-05,74.79979331067415
2025-09-06,38.35886836444828
2025-09-07,40.27681178267069
2025-09-08,90.14334065645346
2025-09-09,92.06128407467587
2025-09-10,82.4715669835638
2025-09-11,80.55362356534138
2025-09-12,76.71773672889655
2025-09-13,44.11269861911552
2025-09-14,38.35886836444828
2025-09-15,86.30745382000863
2025-09-16,95.8971709111207
2025-09-17,97.81511432934312
2025-09-18,88.22539723823104
2025-09-19,86.30745382000863
2025-09-20,46.030642037337934
2025-09-21,42.194755200893105
2025-09-22,86.30745382000863
2025-09-23,90.14334065645346
2025-09-24,90.14334065645346
2025-09-25,86.30745382000863
2025-09-26,76.71773672889655
2025-09-27,44.11269861911552
2025-09-28,46.030642037337934
2025-09-29,86.30745382000863
2025-09-30,92.06128407467587
2025-10-01,92.06128407467587
2025-10-02,95.8971709111207
2025-10-03,72.88184989245173
2025-10-04,38.35886836444828
2025-10-05,38.35886836444828
2025-10-06,80.55362356534138
2025-10-07,88.22539723823104
2025-10-08,92.06128407467587
2025-10-09,90.14334065645346
2025-10-10,76.71773672889655
2025-10-11,40.27681178267069
2025-10-12,38.35886836444828
2025-10-13,74.79979331067415
2025-10-14,86.30745382000863
2025-10-15,86.30745382000863
2025-10-16,92.06128407467587
2025-10-17,74.79979331067415
2025-10-18,38.35886836444828
2025-10-19,36.44092494622586
2025-10-20,74.79979331067415
2025-10-21,88.22539723823104
2025-10-22,92.06128407467587
2025-10-23,82.4715669835638
2025-10-24,74.79979331067415
2025-10-25,36.44092494622586
2025-10-26,40.27681178267069
2025-10-27,82.4715669835638
2025-10-28,90.14334065645346
2025-10-29,86.30745382000863
2025-10-30,90.14334065645346
2025-10-31,78.63568014711898
2025-11-01,44.11269861911552
2025-11-02,42.194755200893105
2025-11-03,93.97922749289829
2025-11-04,92.06128407467587
2025-11-05,90.14334065645346
2025-11-06,90.14334065645346
2025-11-07,80.55362356534138
2025-11-08,57.53830254667242
2025-11-09,49.86652887378276
2025-11-10,84.38951040178621
2025-11-11,90.14334065645346
2025-11-12,88.22539723823104
2025-11-13,86.30745382000863
2025-11-14,88.22539723823104
2025-11-15,109.3227748386776
2025-11-16,49.86652887378276
2025-11-17,109.3227748386776
2025-11-18,116.99454851156726
2025-11-19,138.0919261120138
2025-11-20,84.38951040178621
2025-11-21,69.0459630560069
2025-11-22,49.86652887378276
2025-11-23,47.94858545556035
2025-11-24,67.12801963778449
2025-11-25,69.0459630560069
2025-11-26,57.53830254667242
2025-11-27,47.94858545556035
2025-11-28,38.35886836444828
2025-11-29,30.687094691558624
2025-11-30,34.52298152800345
2025-12-01,67.12801963778449
2025-12-02,76.71773672889655
2025-12-03,76.71773672889655
2025-12-04,74.79979331067415
2025-12-05,65.21007621956207
2025-12-06,40.27681178267069
2025-12-07,36.44092494622586
2025-12-08,69.0459630560069
2025-12-09,72.88184989245173
2025-12-10,72.88184989245173
2025-12-11,77.2200552431929
2025-12-12,67.17368495726598
2025-12-13,42.10342456193014
2025-12-14,35.11663068126277
2025-12-15,65.16441090008058
2025-12-16,75.21078118600752
2025-12-17,78.17902695230411
2025-12-18,86.21612318104566
2025-12-19,79.2293293003783
2025-12-20,40.094150504744746
2025-12-21,32.0570542760032
2025-12-22,60.18689107659861
2025-12-23,59.13658872852443
2025-12-24,38.08487644755937
2025-12-25,25.07026039533584
2025-12-26,38.08487644755937
2025-12-27,31.098082566891996
2025-12-28,30.04778021881782
2025-12-29,58.17761701941322
2025-12-30,63.1551368428952
2025-12-31,50.14052079067168
2026-01-01,32.0570542760032
2026-01-02,52.149794847857066
2026-01-03,45.07167032822673
2026-01-04,44.11269861911552
2026-01-05,75.21078118600752
2026-01-06,88.22539723823104
2026-01-07,88.22539723823104
2026-01-08,92.24394535260181
2026-01-09,92.24394535260181
2026-01-10,52.515117403708956
2026-01-11,44.11269861911552
2026-01-12,94.52721132667612
2026-01-13,94.52721132667612
2026-01-14,92.42660663052776
2026-01-15,92.42660663052776
2026-01-16,75.6217690613409
2026-01-17,50.4145127075606
2026-01-18,46.21330331526388
2026-01-19,71.42055966904418
2026-01-20,88.22539723823104
2026-01-21,90.3260019343794
2026-01-22,98.72842071897284
2026-01-23,94.52721132667612
2026-01-24,56.716326796005674
2026-01-25,180.6520038687588
2026-01-26,210.06046961483582
2026-01-27,90.3260019343794
2026-01-28,92.42660663052776
2026-01-29,96.62781602282448
2026-01-30,86.12479254208269
2026-01-31,50.4145127075606
2026-02-01,56.716326796005674
2026-02-02,90.3260019343794
2026-02-03,96.62781602282448
2026-02-04,96.62781602282448
2026-02-05,96.62781602282448
2026-02-06,86.12479254208269
2026-02-07,56.716326796005674
2026-02-08,48.31390801141224
2026-02-09,75.6217690613409
2026-02-10,98.72842071897284
2026-02-11,98.72842071897284
2026-02-12,90.3260019343794
2026-02-13,81.92358314978597
2026-02-14,54.615722099857315
2026-02-15,52.515117403708956
2026-02-16,88.22539723823104
2026-02-17,119.73446768045642
2026-02-18,115.5332582881597
2026-02-19,115.5332582881597
2026-02-20,86.12479254208269
2026-02-21,56.716326796005674
2026-02-22,48.31390801141224
2026-02-23,96.62781602282448
2026-02-24,100.8290254151212
2026-02-25,105.03023480741791
2026-02-26,121.83507237660477
2026-02-27,109.23144419971463
2026-02-28,56.716326796005674
2026-03-01,54.615722099857315
2026-03-02,107.13083950356626
2026-03-03,132.33809585734656
2026-03-04,119.73446768045642
2026-03-05,111.33204889586298
2026-03-06,105.03023480741791
2026-03-07,67.21935027674746
2026-03-08,63.018140884450744
2026-03-09,107.13083950356626
2026-03-10,115.5332582881597
2026-03-11,107.13083950356626
2026-03-12,107.13083950356626
2026-03-13,94.52721132667612
2026-03-14,63.018140884450744
2026-03-15,58.816931492154026
2026-03-16,94.52721132667612
2026-03-17,119.73446768045642
2026-03-18,121.83507237660477
2026-03-19,117.63386298430805
2026-03-20,107.13083950356626
2026-03-21,65.11874558059911
2026-03-22,60.917536188302385
2026-03-23,105.03023480741791
2026-03-24,111.33204889586298
2026-03-25,109.23144419971463
2026-03-26,105.03023480741791
2026-03-27,105.03023480741791
2026-03-28,58.816931492154026
2026-03-29,60.917536188302385
2026-03-30,100.8290254151212
2026-03-31,107.13083950356626
2026-04-01,113.43265359201135
2026-04-02,115.5332582881597
2026-04-03,86.12479254208269
2026-04-04,52.515117403708956
2026-04-05,50.4145127075606
2026-04-06,94.52721132667612
2026-04-07,102.92963011126955
2026-04-08,111.33204889586298
2026-04-09,119.73446768045642
2026-04-10,100.8290254151212
2026-04-11,58.816931492154026
2026-04-12,52.515117403708956
2026-04-13,109.23144419971463
2026-04-14,121.83507237660477
2026-04-15,107.13083950356626
2026-04-16,136.5393052496433
2026-04-17,111.33204889586298
2026-04-18,65.11874558059911
2026-04-19,56.716326796005674
2026-04-20,96.62781602282448
2026-04-21,117.63386298430805
2026-04-22,105.03023480741791
2026-04-23,102.92963011126955
2026-04-24,90.3260019343794
2026-04-25,54.615722099857315
2026-04-26,56.716326796005674
2026-04-27,102.92963011126955
2026-04-28,109.23144419971463
2026-04-29,117.63386298430805
2026-04-30,115.5332582881597
2026-05-01,109.23144419971463
2026-05-02,88.22539723823104
2026-05-03,69.31995497289581
2026-05-04,94.52721132667612
2026-05-05,123.93567707275314
2026-05-06,138.63990994579163
2026-05-07,121.83507237660477
2026-05-08,121.83507237660477
2026-05-09,92.42660663052776
2026-05-10,86.12479254208269
2026-05-11,119.73446768045642
2026-05-12,136.5393052496433
2026-05-13,123.93567707275314
2026-05-14,151.2435381226818
2026-05-15,115.5332582881597
2026-05-16,73.52116436519253
2026-05-17,46.21330331526388
2026-05-18,86.12479254208269
2026-05-19,98.72842071897284
2026-05-20,94.52721132667612
2026-05-21,92.42660663052776
2026-05-22,79.82297845363762
2026-05-23,60.917536188302385
2026-05-24,46.21330331526388
2026-05-25,60.917536188302385
2026-05-26,96.62781602282448
2026-05-27,102.92963011126955
2026-05-28,105.03023480741791
2026-05-29,102.92963011126955
2026-05-30,73.52116436519253
2026-05-31,88.22539723823104
