Time,phillies
2024-09-23,63.30049612226277
2024-09-24,67.5205291970803
2024-09-25,56.970446510036496
2024-09-26,46.4203638229927
2024-09-27,31.650248061131386
2024-09-28,59.08046304744526
2024-09-29,50.64039689781022
2024-09-30,21.10016537408759
2024-10-01,18.990148836678834
2024-10-02,18.990148836678834
2024-10-03,21.10016537408759
2024-10-04,44.310347285583944
2024-10-05,173.02135606751824
2024-10-06,211.00165374087592
2024-10-07,69.63054573448905
2024-10-08,124.49097570711679
2024-10-09,179.35140567974452
2024-10-10,101.28079379562044
2024-10-11,16.880132299270073
2024-10-12,12.660099224452555
2024-10-13,8.440066149635037
2024-10-14,8.440066149635037
2024-10-15,6.3300496122262775
2024-10-16,4.220033074817518
2024-10-17,6.3300496122262775
2024-10-18,4.220033074817518
2024-10-19,6.3300496122262775
2024-10-20,6.3300496122262775
2024-10-21,4.220033074817518
2024-10-22,4.220033074817518
2024-10-23,4.220033074817518
2024-10-24,4.220033074817518
2024-10-25,4.220033074817518
2024-10-26,4.220033074817518
2024-10-27,4.220033074817518
2024-10-28,4.220033074817518
2024-10-29,4.220033074817518
2024-10-30,4.220033074817518
2024-10-31,4.220033074817518
2024-11-01,4.220033074817518
2024-11-02,4.220033074817518
2024-11-03,4.220033074817518
2024-11-04,4.220033074817518
2024-11-05,4.220033074817518
2024-11-06,2.110016537408759
2024-11-07,4.220033074817518
2024-11-08,4.220033074817518
2024-11-09,4.220033074817518
2024-11-10,4.220033074817518
2024-11-11,6.3300496122262775
2024-11-12,4.220033074817518
2024-11-13,4.220033074817518
2024-11-14,4.220033074817518
2024-11-15,4.220033074817518
2024-11-16,4.220033074817518
2024-11-17,4.220033074817518
2024-11-18,4.220033074817518
2024-11-19,4.220033074817518
2024-11-20,4.220033074817518
2024-11-21,4.220033074817518
2024-11-22,4.220033074817518
2024-11-23,4.220033074817518
2024-11-24,4.220033074817518
2024-11-25,4.220033074817518
2024-11-26,4.220033074817518
2024-11-27,4.220033074817518
2024-11-28,4.220033074817518
2024-11-29,4.220033074817518
2024-11-30,4.220033074817518
2024-12-01,4.220033074817518
2024-12-02,4.220033074817518
2024-12-03,4.220033074817518
2024-12-04,4.220033074817518
2024-12-05,4.220033074817518
2024-12-06,4.220033074817518
2024-12-07,4.220033074817518
2024-12-08,4.220033074817518
2024-12-09,6.3300496122262775
2024-12-10,6.3300496122262775
2024-12-11,6.3300496122262775
2024-12-12,6.3300496122262775
2024-12-13,6.3300496122262775
2024-12-14,6.3300496122262775
2024-12-15,6.3300496122262775
2024-12-16,4.220033074817518
2024-12-17,6.3300496122262775
2024-12-18,6.3300496122262775
2024-12-19,4.220033074817518
2024-12-20,6.3300496122262775
2024-12-21,6.3300496122262775
2024-12-22,8.440066149635037
2024-12-23,6.3300496122262775
2024-12-24,6.3300496122262775
2024-12-25,6.3300496122262775
2024-12-26,4.220033074817518
2024-12-27,4.220033074817518
2024-12-28,4.220033074817518
2024-12-29,4.220033074817518
2024-12-30,4.220033074817518
2024-12-31,4.220033074817518
2025-01-01,4.220033074817518
2025-01-02,4.220033074817518
2025-01-03,4.220033074817518
2025-01-04,4.220033074817518
2025-01-05,4.220033074817518
2025-01-06,4.220033074817518
2025-01-07,4.220033074817518
2025-01-08,4.220033074817518
2025-01-09,4.220033074817518
2025-01-10,4.220033074817518
2025-01-11,4.220033074817518
2025-01-12,4.220033074817518
2025-01-13,4.220033074817518
2025-01-14,4.220033074817518
2025-01-15,4.220033074817518
2025-01-16,4.220033074817518
2025-01-17,4.220033074817518
2025-01-18,4.220033074817518
2025-01-19,6.3300496122262775
2025-01-20,4.220033074817518
2025-01-21,4.220033074817518
2025-01-22,4.220033074817518
2025-01-23,4.220033074817518
2025-01-24,4.220033074817518
2025-01-25,4.220033074817518
2025-01-26,6.3300496122262775
2025-01-27,4.220033074817518
2025-01-28,4.220033074817518
2025-01-29,4.220033074817518
2025-01-30,4.220033074817518
2025-01-31,4.220033074817518
2025-02-01,4.220033074817518
2025-02-02,4.220033074817518
2025-02-03,4.220033074817518
2025-02-04,4.220033074817518
2025-02-05,4.220033074817518
2025-02-06,4.220033074817518
2025-02-07,4.220033074817518
2025-02-08,4.220033074817518
2025-02-09,4.220033074817518
2025-02-10,6.3300496122262775
2025-02-11,4.220033074817518
2025-02-12,6.3300496122262775
2025-02-13,6.3300496122262775
2025-02-14,6.3300496122262775
2025-02-15,6.3300496122262775
2025-02-16,6.3300496122262775
2025-02-17,6.3300496122262775
2025-02-18,6.3300496122262775
2025-02-19,6.3300496122262775
2025-02-20,6.3300496122262775
2025-02-21,8.440066149635037
2025-02-22,16.880132299270073
2025-02-23,16.880132299270073
2025-02-24,10.550082687043796
2025-02-25,10.550082687043796
2025-02-26,10.550082687043796
2025-02-27,10.550082687043796
2025-02-28,8.440066149635037
2025-03-01,10.550082687043796
2025-03-02,12.660099224452555
2025-03-03,8.440066149635037
2025-03-04,10.550082687043796
2025-03-05,8.440066149635037
2025-03-06,8.440066149635037
2025-03-07,8.440066149635037
2025-03-08,10.550082687043796
2025-03-09,12.660099224452555
2025-03-10,8.440066149635037
2025-03-11,8.440066149635037
2025-03-12,6.3300496122262775
2025-03-13,8.440066149635037
2025-03-14,10.550082687043796
2025-03-15,10.550082687043796
2025-03-16,12.660099224452555
2025-03-17,10.550082687043796
2025-03-18,10.550082687043796
2025-03-19,10.550082687043796
2025-03-20,10.550082687043796
2025-03-21,10.550082687043796
2025-03-22,12.660099224452555
2025-03-23,16.880132299270073
2025-03-24,12.660099224452555
2025-03-25,10.550082687043796
2025-03-26,14.770115761861314
2025-03-27,73.85057880930657
2025-03-28,31.650248061131386
2025-03-29,56.970446510036496
2025-03-30,61.19047958485402
2025-03-31,61.19047958485402
2025-04-01,27.43021498631387
2025-04-02,33.76026459854015
2025-04-03,65.41051265967154
2025-04-04,56.970446510036496
2025-04-05,116.05090955748176
2025-04-06,88.62069457116789
2025-04-07,25.32019844890511
2025-04-08,29.54023152372263
2025-04-09,50.64039689781022
2025-04-10,54.86042997262774
2025-04-11,73.85057880930657
2025-04-12,67.5205291970803
2025-04-13,52.75041343521898
2025-04-14,29.54023152372263
2025-04-15,45.36535555428833
2025-04-16,50.64039689781022
2025-04-17,60.66297545050183
2025-04-18,41.67282661382299
2025-04-19,73.32307467495438
2025-04-20,60.66297545050183
2025-04-21,31.65024806113139
2025-04-22,50.64039689781022
2025-04-23,63.30049612226278
2025-04-24,21.627669508439784
2025-04-25,46.9478679573449
2025-04-26,48.002876226049274
2025-04-27,41.67282661382299
2025-04-28,37.98029767335767
2025-04-29,24.265190180200733
2025-04-30,44.310347285583944
2025-05-01,40.617818345118614
2025-05-02,40.617818345118614
2025-05-03,56.970446510036496
2025-05-04,73.32307467495438
2025-05-05,18.990148836678834
2025-05-06,20.04515710538321
2025-05-07,31.65024806113139
2025-05-08,35.342777001596716
2025-05-09,44.310347285583944
2025-05-10,50.64039689781022
2025-05-11,53.27791756957117
2025-05-12,45.36535555428833
2025-05-13,40.617818345118614
2025-05-14,63.30049612226278
2025-05-15,37.98029767335767
2025-05-16,31.650248061131393
2025-05-17,75.96059534671534
2025-05-18,79.12562015282847
2025-05-19,25.320198448905114
2025-05-20,44.31034728558395
2025-05-21,41.145322479470806
2025-05-22,56.9704465100365
2025-05-23,22.155173642791976
2025-05-24,50.64039689781023
2025-05-25,79.12562015282847
2025-05-26,28.48522325501825
2025-05-27,28.48522325501825
2025-05-28,53.805421703923365
2025-05-29,69.63054573448906
2025-05-30,53.805421703923365
2025-05-31,69.63054573448906
2025-06-01,60.13547131614965
2025-06-02,18.990148836678834
2025-06-03,25.320198448905114
2025-06-04,37.98029767335767
2025-06-05,44.31034728558395
2025-06-06,31.650248061131393
2025-06-07,63.300496122262786
2025-06-08,47.47537209169709
2025-06-09,28.48522325501825
2025-06-10,50.64039689781023
2025-06-11,56.9704465100365
2025-06-12,18.990148836678834
2025-06-13,25.320198448905114
2025-06-14,53.805421703923365
2025-06-15,53.805421703923365
2025-06-16,28.48522325501825
2025-06-17,37.98029767335767
2025-06-18,34.81527286724453
2025-06-19,37.98029767335767
2025-06-20,50.64039689781023
2025-06-21,79.12562015282847
2025-06-22,72.7955705406022
2025-06-23,44.31034728558395
2025-06-24,22.155173642791976
2025-06-25,37.98029767335767
2025-06-26,53.805421703923365
2025-06-27,28.48522325501825
2025-06-28,75.96059534671534
2025-06-29,63.300496122262786
2025-06-30,34.81527286724453
2025-07-01,47.47537209169709
2025-07-02,56.9704465100365
2025-07-03,37.98029767335767
2025-07-04,56.9704465100365
2025-07-05,50.64039689781023
2025-07-06,56.9704465100365
2025-07-07,22.155173642791976
2025-07-08,37.98029767335767
2025-07-09,60.13547131614965
2025-07-10,25.320198448905114
2025-07-11,22.155173642791976
2025-07-12,56.9704465100365
2025-07-13,69.63054573448906
2025-07-14,22.155173642791976
2025-07-15,15.825124030565696
2025-07-16,15.825124030565696
2025-07-17,15.825124030565696
2025-07-18,25.320198448905114
2025-07-19,63.300496122262786
2025-07-20,79.12562015282847
2025-07-21,34.81527286724453
2025-07-22,53.805421703923365
2025-07-23,56.9704465100365
2025-07-24,53.805421703923365
2025-07-25,41.145322479470806
2025-07-26,104.44581860173359
2025-07-27,75.96059534671534
2025-07-28,34.81527286724453
2025-07-29,47.47537209169709
2025-07-30,88.6206945711679
2025-07-31,60.13547131614965
2025-08-01,47.47537209169709
2025-08-02,91.78571937728104
2025-08-03,53.805421703923365
2025-08-04,60.13547131614965
2025-08-05,56.9704465100365
2025-08-06,63.300496122262786
2025-08-07,18.990148836678834
2025-08-08,25.320198448905114
2025-08-09,63.300496122262786
2025-08-10,79.12562015282847
2025-08-11,37.98029767335767
2025-08-12,44.31034728558395
2025-08-13,53.805421703923365
2025-08-14,44.31034728558395
2025-08-15,44.31034728558395
2025-08-16,69.63054573448906
2025-08-17,82.29064495894161
2025-08-18,34.81527286724453
2025-08-19,50.64039689781023
2025-08-20,69.63054573448906
2025-08-21,25.320198448905114
2025-08-22,34.81527286724453
2025-08-23,66.46552092837592
2025-08-24,72.7955705406022
2025-08-25,31.650248061131393
2025-08-26,53.805421703923365
2025-08-27,66.46552092837592
2025-08-28,53.805421703923365
2025-08-29,79.12562015282847
2025-08-30,75.96059534671534
2025-08-31,72.7955705406022
2025-09-01,94.95074418339418
2025-09-02,28.48522325501825
2025-09-03,31.650248061131393
2025-09-04,63.300496122262786
2025-09-05,34.81527286724453
2025-09-06,136.09606666286498
2025-09-07,151.92119069343067
2025-09-08,101.28079379562045
2025-09-09,98.11576898950732
2025-09-10,75.96059534671534
2025-09-11,66.46552092837592
2025-09-12,72.7955705406022
2025-09-13,79.12562015282847
2025-09-14,94.95074418339418
2025-09-15,25.320198448905114
2025-09-16,66.46552092837592
2025-09-17,63.300496122262786
2025-09-18,50.64039689781023
2025-09-19,25.320198448905114
2025-09-20,69.63054573448906
2025-09-21,72.7955705406022
2025-09-22,22.155173642791976
2025-09-23,31.650248061131393
2025-09-24,72.7955705406022
2025-09-25,60.13547131614965
2025-09-26,63.300496122262786
2025-09-27,69.63054573448906
2025-09-28,75.96059534671534
2025-09-29,22.155173642791976
2025-09-30,18.990148836678834
2025-10-01,22.155173642791976
2025-10-02,41.145322479470806
2025-10-03,41.145322479470806
2025-10-04,123.43596743841243
2025-10-05,164.58128991788323
2025-10-06,110.77586821395987
2025-10-07,142.42611627509126
2025-10-08,63.300496122262786
2025-10-09,316.5024806113139
2025-10-10,243.70691007071173
2025-10-11,22.155173642791976
2025-10-12,12.660099224452557
2025-10-13,9.495074418339417
2025-10-14,9.495074418339417
2025-10-15,6.330049612226278
2025-10-16,9.495074418339417
2025-10-17,9.495074418339417
2025-10-18,9.495074418339417
2025-10-19,6.330049612226278
2025-10-20,6.330049612226278
2025-10-21,6.330049612226278
2025-10-22,3.165024806113139
2025-10-23,6.330049612226278
2025-10-24,3.165024806113139
2025-10-25,6.330049612226278
2025-10-26,6.330049612226278
2025-10-27,3.165024806113139
2025-10-28,6.330049612226278
2025-10-29,3.165024806113139
2025-10-30,3.165024806113139
2025-10-31,3.165024806113139
2025-11-01,6.330049612226278
2025-11-02,9.495074418339417
2025-11-03,3.165024806113139
2025-11-04,3.165024806113139
2025-11-05,3.165024806113139
2025-11-06,3.165024806113139
2025-11-07,6.330049612226278
2025-11-08,6.330049612226278
2025-11-09,3.165024806113139
2025-11-10,3.165024806113139
2025-11-11,3.165024806113139
2025-11-12,3.165024806113139
2025-11-13,3.165024806113139
2025-11-14,3.165024806113139
2025-11-15,3.165024806113139
2025-11-16,3.165024806113139
2025-11-17,3.165024806113139
2025-11-18,3.165024806113139
2025-11-19,3.165024806113139
2025-11-20,6.330049612226278
2025-11-21,6.330049612226278
2025-11-22,6.330049612226278
2025-11-23,6.330049612226278
2025-11-24,3.165024806113139
2025-11-25,3.165024806113139
2025-11-26,3.165024806113139
2025-11-27,3.165024806113139
2025-11-28,3.165024806113139
2025-11-29,3.165024806113139
2025-11-30,6.330049612226278
2025-12-01,3.165024806113139
2025-12-02,3.165024806113139
2025-12-03,3.165024806113139
2025-12-04,3.165024806113139
2025-12-05,3.165024806113139
2025-12-06,3.165024806113139
2025-12-07,6.330049612226278
2025-12-08,6.330049612226278
2025-12-09,9.495074418339417
2025-12-10,6.330049612226278
2025-12-11,6.3300496122262775
2025-12-12,6.3300496122262775
2025-12-13,6.3300496122262775
2025-12-14,5.802545477874088
2025-12-15,7.385057880930658
2025-12-16,6.857553746578468
2025-12-17,6.857553746578468
2025-12-18,6.857553746578468
2025-12-19,7.385057880930658
2025-12-20,6.857553746578468
2025-12-21,5.802545477874088
2025-12-22,6.3300496122262775
2025-12-23,5.802545477874088
2025-12-24,5.802545477874088
2025-12-25,4.220033074817518
2025-12-26,5.802545477874088
2025-12-27,5.802545477874088
2025-12-28,5.802545477874088
2025-12-29,5.802545477874088
2025-12-30,5.802545477874088
2025-12-31,5.802545477874088
2026-01-01,4.220033074817518
2026-01-02,3.692528940465329
2026-01-03,5.802545477874088
2026-01-04,5.802545477874088
2026-01-05,6.3300496122262775
2026-01-06,6.3300496122262775
2026-01-07,5.802545477874088
2026-01-08,6.3300496122262775
2026-01-09,8.967570283987227
2026-01-10,7.385057880930657
2026-01-11,7.385057880930657
2026-01-12,9.495074418339417
2026-01-13,9.495074418339417
2026-01-14,9.495074418339417
2026-01-15,10.550082687043796
2026-01-16,14.770115761861314
2026-01-17,9.495074418339417
2026-01-18,7.385057880930657
2026-01-19,6.3300496122262775
2026-01-20,6.3300496122262775
2026-01-21,6.3300496122262775
2026-01-22,7.385057880930657
2026-01-23,6.3300496122262775
2026-01-24,5.275041343521898
2026-01-25,5.275041343521898
2026-01-26,5.275041343521898
2026-01-27,6.3300496122262775
2026-01-28,5.275041343521898
2026-01-29,5.275041343521898
2026-01-30,5.275041343521898
2026-01-31,5.275041343521898
2026-02-01,6.3300496122262775
2026-02-02,5.275041343521898
2026-02-03,5.275041343521898
2026-02-04,5.275041343521898
2026-02-05,5.275041343521898
2026-02-06,5.275041343521898
2026-02-07,5.275041343521898
2026-02-08,5.275041343521898
2026-02-09,5.275041343521898
2026-02-10,6.3300496122262775
2026-02-11,7.385057880930657
2026-02-12,9.495074418339417
2026-02-13,8.440066149635037
2026-02-14,8.440066149635037
2026-02-15,7.385057880930657
2026-02-16,8.440066149635037
2026-02-17,7.385057880930657
2026-02-18,7.385057880930657
2026-02-19,7.385057880930657
2026-02-20,7.385057880930657
2026-02-21,14.770115761861314
2026-02-22,12.660099224452555
2026-02-23,9.495074418339417
2026-02-24,12.660099224452555
2026-02-25,9.495074418339417
2026-02-26,10.550082687043796
2026-02-27,10.550082687043796
2026-02-28,11.605090955748175
2026-03-01,13.715107493156935
2026-03-02,8.440066149635037
2026-03-03,9.495074418339417
2026-03-04,9.495074418339417
2026-03-05,9.495074418339417
2026-03-06,9.495074418339417
2026-03-07,11.605090955748175
2026-03-08,12.660099224452555
2026-03-09,9.495074418339417
2026-03-10,9.495074418339417
2026-03-11,7.385057880930657
2026-03-12,9.495074418339417
2026-03-13,9.495074418339417
2026-03-14,11.605090955748175
2026-03-15,11.605090955748175
2026-03-16,9.495074418339417
2026-03-17,9.495074418339417
2026-03-18,11.605090955748175
2026-03-19,9.495074418339417
2026-03-20,11.605090955748175
2026-03-21,14.770115761861314
2026-03-22,15.825124030565693
2026-03-23,15.825124030565693
2026-03-24,14.770115761861314
2026-03-25,20.04515710538321
2026-03-26,97.06076072080292
2026-03-27,43.25533901687956
2026-03-28,68.57553746578468
2026-03-29,72.79557054060218
2026-03-30,41.145322479470806
2026-03-31,59.08046304744526
2026-04-01,74.90558707801095
2026-04-02,22.155173642791972
2026-04-03,49.58538862910584
2026-04-04,39.035305942062045
2026-04-05,82.29064495894161
2026-04-06,24.26519018020073
2026-04-07,51.6954051665146
2026-04-08,66.46552092837591
2026-04-09,21.10016537408759
2026-04-10,35.87028113594891
2026-04-11,75.96059534671534
2026-04-12,58.02545477874088
2026-04-13,35.87028113594891
2026-04-14,59.08046304744526
2026-04-15,56.970446510036496
2026-04-16,37.98029767335767
2026-04-17,35.87028113594891
2026-04-18,67.5205291970803
2026-04-19,82.29064495894161
2026-04-20,61.19047958485402
2026-04-21,51.6954051665146
2026-04-22,50.64039689781022
2026-04-23,90.73071110857664
2026-04-24,33.76026459854015
2026-04-25,71.74056227189782
2026-04-26,104.44581860173358
2026-04-27,21.10016537408759
2026-04-28,50.64039689781022
2026-04-29,62.245487853558394
2026-04-30,87.5656863024635
2026-05-01,58.02545477874088
2026-05-02,77.0156036154197
2026-05-03,55.91543824133212
2026-05-04,30.59523979242701
2026-05-05,52.75041343521898
2026-05-06,48.53038036040146
2026-05-07,52.75041343521898
2026-05-08,46.4203638229927
2026-05-09,74.90558707801095
2026-05-10,71.74056227189782
2026-05-11,21.10016537408759
2026-05-12,29.54023152372263
2026-05-13,45.36535555428832
2026-05-14,45.36535555428832
2026-05-15,55.91543824133212
2026-05-16,89.67570283987226
2026-05-17,65.41051265967154
2026-05-18,35.87028113594891
2026-05-19,52.75041343521898
2026-05-20,63.30049612226277
2026-05-21,20.04515710538321
2026-05-22,36.925289404653284
2026-05-23,88.62069457116789
2026-05-24,64.35550439096716
2026-05-25,34.81527286724452
2026-05-26,32.70525632983577
2026-05-27,69.63054573448905
2026-05-28,23.21018191149635
2026-05-29,22.155173642791972
2026-05-30,81.23563669023723
2026-05-31,105.50082687043796
