Time,tiktok
2024-09-23,75.55286961452518
2024-09-24,60.44229569162014
2024-09-25,60.44229569162014
2024-09-26,60.44229569162014
2024-09-27,75.55286961452518
2024-09-28,75.55286961452518
2024-09-29,75.55286961452518
2024-09-30,60.44229569162014
2024-10-01,60.44229569162014
2024-10-02,60.44229569162014
2024-10-03,75.55286961452518
2024-10-04,75.55286961452518
2024-10-05,75.55286961452518
2024-10-06,75.55286961452518
2024-10-07,75.55286961452518
2024-10-08,60.44229569162014
2024-10-09,75.55286961452518
2024-10-10,75.55286961452518
2024-10-11,75.55286961452518
2024-10-12,75.55286961452518
2024-10-13,75.55286961452518
2024-10-14,75.55286961452518
2024-10-15,60.44229569162014
2024-10-16,75.55286961452518
2024-10-17,75.55286961452518
2024-10-18,75.55286961452518
2024-10-19,75.55286961452518
2024-10-20,75.55286961452518
2024-10-21,75.55286961452518
2024-10-22,75.55286961452518
2024-10-23,75.55286961452518
2024-10-24,75.55286961452518
2024-10-25,75.55286961452518
2024-10-26,75.55286961452518
2024-10-27,75.55286961452518
2024-10-28,75.55286961452518
2024-10-29,75.55286961452518
2024-10-30,75.55286961452518
2024-10-31,75.55286961452518
2024-11-01,75.55286961452518
2024-11-02,75.55286961452518
2024-11-03,75.55286961452518
2024-11-04,75.55286961452518
2024-11-05,60.44229569162014
2024-11-06,45.331721768715106
2024-11-07,75.55286961452518
2024-11-08,75.55286961452518
2024-11-09,75.55286961452518
2024-11-10,75.55286961452518
2024-11-11,75.55286961452518
2024-11-12,75.55286961452518
2024-11-13,75.55286961452518
2024-11-14,75.55286961452518
2024-11-15,60.44229569162014
2024-11-16,60.44229569162014
2024-11-17,75.55286961452518
2024-11-18,75.55286961452518
2024-11-19,75.55286961452518
2024-11-20,75.55286961452518
2024-11-21,75.55286961452518
2024-11-22,75.55286961452518
2024-11-23,75.55286961452518
2024-11-24,75.55286961452518
2024-11-25,75.55286961452518
2024-11-26,75.55286961452518
2024-11-27,75.55286961452518
2024-11-28,75.55286961452518
2024-11-29,75.55286961452518
2024-11-30,75.55286961452518
2024-12-01,75.55286961452518
2024-12-02,75.55286961452518
2024-12-03,75.55286961452518
2024-12-04,75.55286961452518
2024-12-05,75.55286961452518
2024-12-06,105.77401746033524
2024-12-07,135.9951653061453
2024-12-08,120.88459138324028
2024-12-09,105.77401746033524
2024-12-10,105.77401746033524
2024-12-11,90.66344353743021
2024-12-12,90.66344353743021
2024-12-13,75.55286961452518
2024-12-14,90.66344353743021
2024-12-15,90.66344353743021
2024-12-16,90.66344353743021
2024-12-17,90.66344353743021
2024-12-18,90.66344353743021
2024-12-19,75.55286961452518
2024-12-20,75.55286961452518
2024-12-21,75.55286961452518
2024-12-22,90.66344353743021
2024-12-23,75.55286961452518
2024-12-24,90.66344353743021
2024-12-25,75.55286961452518
2024-12-26,75.55286961452518
2024-12-27,90.66344353743021
2024-12-28,90.66344353743021
2024-12-29,90.66344353743021
2024-12-30,90.66344353743021
2024-12-31,90.66344353743021
2025-01-01,105.77401746033524
2025-01-02,90.66344353743021
2025-01-03,90.66344353743021
2025-01-04,90.66344353743021
2025-01-05,90.66344353743021
2025-01-06,90.66344353743021
2025-01-07,90.66344353743021
2025-01-08,90.66344353743021
2025-01-09,90.66344353743021
2025-01-10,181.32688707486042
2025-01-11,181.32688707486042
2025-01-12,181.32688707486042
2025-01-13,226.6586088435755
2025-01-14,256.8797566893856
2025-01-15,241.76918276648055
2025-01-16,241.76918276648055
2025-01-17,317.32205238100573
2025-01-18,438.206643764246
2025-01-19,1511.0573922905035
2025-01-20,468.4277916100561
2025-01-21,226.6586088435755
2025-01-22,181.32688707486042
2025-01-23,151.10573922905036
2025-01-24,151.10573922905036
2025-01-25,151.10573922905036
2025-01-26,135.9951653061453
2025-01-27,120.88459138324028
2025-01-28,120.88459138324028
2025-01-29,105.77401746033524
2025-01-30,105.77401746033524
2025-01-31,105.77401746033524
2025-02-01,105.77401746033524
2025-02-02,105.77401746033524
2025-02-03,90.66344353743021
2025-02-04,90.66344353743021
2025-02-05,90.66344353743021
2025-02-06,90.66344353743021
2025-02-07,90.66344353743021
2025-02-08,105.77401746033524
2025-02-09,105.77401746033524
2025-02-10,90.66344353743021
2025-02-11,90.66344353743021
2025-02-12,90.66344353743021
2025-02-13,90.66344353743021
2025-02-14,105.77401746033524
2025-02-15,90.66344353743021
2025-02-16,90.66344353743021
2025-02-17,75.55286961452518
2025-02-18,90.66344353743021
2025-02-19,75.55286961452518
2025-02-20,75.55286961452518
2025-02-21,75.55286961452518
2025-02-22,90.66344353743021
2025-02-23,90.66344353743021
2025-02-24,75.55286961452518
2025-02-25,75.55286961452518
2025-02-26,90.66344353743021
2025-02-27,75.55286961452518
2025-02-28,75.55286961452518
2025-03-01,75.55286961452518
2025-03-02,75.55286961452518
2025-03-03,75.55286961452518
2025-03-04,75.55286961452518
2025-03-05,75.55286961452518
2025-03-06,75.55286961452518
2025-03-07,75.55286961452518
2025-03-08,90.66344353743021
2025-03-09,90.66344353743021
2025-03-10,75.55286961452518
2025-03-11,75.55286961452518
2025-03-12,75.55286961452518
2025-03-13,75.55286961452518
2025-03-14,75.55286961452518
2025-03-15,75.55286961452518
2025-03-16,75.55286961452518
2025-03-17,75.55286961452518
2025-03-18,75.55286961452518
2025-03-19,75.55286961452518
2025-03-20,75.55286961452518
2025-03-21,75.55286961452518
2025-03-22,75.55286961452518
2025-03-23,75.55286961452518
2025-03-24,75.55286961452518
2025-03-25,75.55286961452518
2025-03-26,75.55286961452518
2025-03-27,75.55286961452518
2025-03-28,90.66344353743021
2025-03-29,90.66344353743021
2025-03-30,90.66344353743021
2025-03-31,75.55286961452518
2025-04-01,75.55286961452518
2025-04-02,90.66344353743021
2025-04-03,90.66344353743021
2025-04-04,105.77401746033524
2025-04-05,105.77401746033524
2025-04-06,90.66344353743021
2025-04-07,75.55286961452518
2025-04-08,75.55286961452518
2025-04-09,75.55286961452518
2025-04-10,75.55286961452518
2025-04-11,75.55286961452518
2025-04-12,75.55286961452518
2025-04-13,75.55286961452518
2025-04-14,75.55286961452518
2025-04-15,74.97169369441345
2025-04-16,77.29639737486038
2025-04-17,77.29639737486038
2025-04-18,76.13404553463691
2025-04-19,77.29639737486038
2025-04-20,78.45874921508384
2025-04-21,73.80934185418998
2025-04-22,74.97169369441345
2025-04-23,76.13404553463691
2025-04-24,76.13404553463691
2025-04-25,76.13404553463691
2025-04-26,74.97169369441345
2025-04-27,78.45874921508384
2025-04-28,74.97169369441345
2025-04-29,74.97169369441345
2025-04-30,73.80934185418998
2025-05-01,73.80934185418998
2025-05-02,74.97169369441345
2025-05-03,76.13404553463691
2025-05-04,77.29639737486038
2025-05-05,74.97169369441345
2025-05-06,73.80934185418998
2025-05-07,74.97169369441345
2025-05-08,73.80934185418998
2025-05-09,76.13404553463691
2025-05-10,76.13404553463691
2025-05-11,77.29639737486038
2025-05-12,74.97169369441345
2025-05-13,77.29639737486038
2025-05-14,77.29639737486038
2025-05-15,95.31285089832407
2025-05-16,81.3646288156425
2025-05-17,88.33873985698328
2025-05-18,88.33873985698328
2025-05-19,79.03992513519557
2025-05-20,81.3646288156425
2025-05-21,81.3646288156425
2025-05-22,81.3646288156425
2025-05-23,81.3646288156425
2025-05-24,81.3646288156425
2025-05-25,83.68933249608943
2025-05-26,88.33873985698328
2025-05-27,79.03992513519557
2025-05-28,79.03992513519557
2025-05-29,81.3646288156425
2025-05-30,81.3646288156425
2025-05-31,86.01403617653635
2025-06-01,83.68933249608943
2025-06-02,76.71522145474864
2025-06-03,102.28696193966485
2025-06-04,79.03992513519557
2025-06-05,81.3646288156425
2025-06-06,81.3646288156425
2025-06-07,81.3646288156425
2025-06-08,81.3646288156425
2025-06-09,83.68933249608943
2025-06-10,83.68933249608943
2025-06-11,86.01403617653635
2025-06-12,88.33873985698328
2025-06-13,83.68933249608943
2025-06-14,81.3646288156425
2025-06-15,86.01403617653635
2025-06-16,81.3646288156425
2025-06-17,83.68933249608943
2025-06-18,86.01403617653635
2025-06-19,88.33873985698328
2025-06-20,83.68933249608943
2025-06-21,81.3646288156425
2025-06-22,81.3646288156425
2025-06-23,76.71522145474864
2025-06-24,86.01403617653635
2025-06-25,88.33873985698328
2025-06-26,90.66344353743021
2025-06-27,86.01403617653635
2025-06-28,83.68933249608943
2025-06-29,86.01403617653635
2025-06-30,88.33873985698328
2025-07-01,83.68933249608943
2025-07-02,83.68933249608943
2025-07-03,86.01403617653635
2025-07-04,83.68933249608943
2025-07-05,79.03992513519557
2025-07-06,86.01403617653635
2025-07-07,90.66344353743021
2025-07-08,95.31285089832407
2025-07-09,99.96225825921793
2025-07-10,92.98814721787714
2025-07-11,97.637554578771
2025-07-12,99.96225825921793
2025-07-13,102.28696193966485
2025-07-14,92.98814721787714
2025-07-15,90.66344353743021
2025-07-16,97.637554578771
2025-07-17,139.4822208268157
2025-07-18,97.637554578771
2025-07-19,167.37866499217887
2025-07-20,174.35277603351963
2025-07-21,146.4563318681565
2025-07-22,125.53399874413414
2025-07-23,118.55988770279336
2025-07-24,118.55988770279336
2025-07-25,127.85870242458107
2025-07-26,137.15751714636878
2025-07-27,141.80692450726264
2025-07-28,132.50810978547491
2025-07-29,172.0280723530727
2025-07-30,232.47036804469286
2025-07-31,195.275109157542
2025-08-01,137.15751714636878
2025-08-02,92.98814721787714
2025-08-03,90.66344353743021
2025-08-04,83.68933249608943
2025-08-05,102.28696193966485
2025-08-06,106.93636930055871
2025-08-07,104.61166562011178
2025-08-08,104.61166562011178
2025-08-09,111.58577666145257
2025-08-10,113.9104803418995
2025-08-11,102.28696193966485
2025-08-12,90.66344353743021
2025-08-13,86.01403617653635
2025-08-14,88.33873985698328
2025-08-15,88.33873985698328
2025-08-16,88.33873985698328
2025-08-17,90.66344353743021
2025-08-18,83.68933249608943
2025-08-19,86.01403617653635
2025-08-20,88.33873985698328
2025-08-21,88.33873985698328
2025-08-22,86.01403617653635
2025-08-23,88.33873985698328
2025-08-24,90.66344353743021
2025-08-25,83.68933249608943
2025-08-26,81.3646288156425
2025-08-27,86.01403617653635
2025-08-28,81.3646288156425
2025-08-29,79.03992513519557
2025-08-30,83.68933249608943
2025-08-31,83.68933249608943
2025-09-01,92.98814721787714
2025-09-02,81.3646288156425
2025-09-03,86.01403617653635
2025-09-04,81.3646288156425
2025-09-05,83.68933249608943
2025-09-06,86.01403617653635
2025-09-07,86.01403617653635
2025-09-08,79.03992513519557
2025-09-09,79.03992513519557
2025-09-10,79.03992513519557
2025-09-11,79.03992513519557
2025-09-12,79.03992513519557
2025-09-13,81.3646288156425
2025-09-14,83.68933249608943
2025-09-15,81.3646288156425
2025-09-16,90.66344353743021
2025-09-17,86.01403617653635
2025-09-18,83.68933249608943
2025-09-19,88.33873985698328
2025-09-20,90.66344353743021
2025-09-21,95.31285089832407
2025-09-22,88.33873985698328
2025-09-23,88.33873985698328
2025-09-24,86.01403617653635
2025-09-25,88.33873985698328
2025-09-26,95.31285089832407
2025-09-27,97.637554578771
2025-09-28,92.98814721787714
2025-09-29,83.68933249608943
2025-09-30,79.03992513519557
2025-10-01,86.01403617653635
2025-10-02,88.33873985698328
2025-10-03,83.68933249608943
2025-10-04,86.01403617653635
2025-10-05,88.33873985698328
2025-10-06,83.68933249608943
2025-10-07,81.3646288156425
2025-10-08,86.01403617653635
2025-10-09,83.68933249608943
2025-10-10,83.68933249608943
2025-10-11,88.33873985698328
2025-10-12,86.01403617653635
2025-10-13,90.66344353743021
2025-10-14,81.3646288156425
2025-10-15,83.68933249608943
2025-10-16,86.01403617653635
2025-10-17,86.01403617653635
2025-10-18,95.31285089832407
2025-10-19,90.66344353743021
2025-10-20,88.33873985698328
2025-10-21,88.33873985698328
2025-10-22,90.66344353743021
2025-10-23,86.01403617653635
2025-10-24,88.33873985698328
2025-10-25,88.33873985698328
2025-10-26,88.33873985698328
2025-10-27,83.68933249608943
2025-10-28,79.03992513519557
2025-10-29,83.68933249608943
2025-10-30,92.98814721787714
2025-10-31,95.31285089832407
2025-11-01,99.96225825921793
2025-11-02,104.61166562011178
2025-11-03,92.98814721787714
2025-11-04,90.66344353743021
2025-11-05,90.66344353743021
2025-11-06,92.98814721787714
2025-11-07,92.98814721787714
2025-11-08,95.31285089832407
2025-11-09,95.31285089832407
2025-11-10,90.66344353743021
2025-11-11,99.96225825921793
2025-11-12,92.98814721787714
2025-11-13,97.637554578771
2025-11-14,90.66344353743021
2025-11-15,95.31285089832407
2025-11-16,95.31285089832407
2025-11-17,95.31285089832407
2025-11-18,99.96225825921793
2025-11-19,102.28696193966485
2025-11-20,102.28696193966485
2025-11-21,95.31285089832407
2025-11-22,102.28696193966485
2025-11-23,104.61166562011178
2025-11-24,99.96225825921793
2025-11-25,102.28696193966485
2025-11-26,106.93636930055871
2025-11-27,106.93636930055871
2025-11-28,95.31285089832407
2025-11-29,104.61166562011178
2025-11-30,109.26107298100564
2025-12-01,102.28696193966485
2025-12-02,102.28696193966485
2025-12-03,102.28696193966485
2025-12-04,104.61166562011178
2025-12-05,99.96225825921793
2025-12-06,111.58577666145257
2025-12-07,106.93636930055871
2025-12-08,104.61166562011178
2025-12-09,102.28696193966485
2025-12-10,104.61166562011178
2025-12-11,100.03697686470355
2025-12-12,102.31168087681799
2025-12-13,112.57284876549929
2025-12-14,104.58638488893244
2025-12-15,97.76227285258909
2025-12-16,102.31168087681799
2025-12-17,109.13579291316137
2025-12-18,105.74873672915591
2025-12-19,106.8610889010469
2025-12-20,105.74873672915591
2025-12-21,95.48756884047464
2025-12-22,97.76227285258909
2025-12-23,96.6499206806981
2025-12-24,97.76227285258909
2025-12-25,93.21286482836018
2025-12-26,96.6499206806981
2025-12-27,98.92462469281256
2025-12-28,102.31168087681799
2025-12-29,98.92462469281256
2025-12-30,101.199328704927
2025-12-31,100.03697686470355
2026-01-01,96.6499206806981
2026-01-02,98.92462469281256
2026-01-03,104.58638488893244
2026-01-04,101.199328704927
2026-01-05,95.48756884047464
2026-01-06,97.76227285258909
2026-01-07,96.6499206806981
2026-01-08,95.48756884047464
2026-01-09,102.31168087681799
2026-01-10,102.33639981397113
2026-01-11,104.5611041577531
2026-01-12,91.21287809506123
2026-01-13,97.88699112640717
2026-01-14,93.43758243884321
2026-01-15,95.66228678262519
2026-01-16,95.66228678262519
2026-01-17,104.5611041577531
2026-01-18,106.78580850153509
2026-01-19,104.5611041577531
2026-01-20,102.33639981397113
2026-01-21,104.5611041577531
2026-01-22,104.5611041577531
2026-01-23,117.909330220445
2026-01-24,120.13403456422698
2026-01-25,222.47043437819812
2026-01-26,189.0998692214684
2026-01-27,129.0328519393549
2026-01-28,111.23521718909906
2026-01-29,106.78580850153509
2026-01-30,109.01051284531708
2026-01-31,109.01051284531708
2026-02-01,113.45992153288104
2026-02-02,100.11169547018915
2026-02-03,97.88699112640717
2026-02-04,100.11169547018915
2026-02-05,97.88699112640717
2026-02-06,93.43758243884321
2026-02-07,97.88699112640717
2026-02-08,93.43758243884321
2026-02-09,93.43758243884321
2026-02-10,95.66228678262519
2026-02-11,88.98817375127925
2026-02-12,86.76346940749727
2026-02-13,91.21287809506123
2026-02-14,97.88699112640717
2026-02-15,93.43758243884321
2026-02-16,95.66228678262519
2026-02-17,93.43758243884321
2026-02-18,93.43758243884321
2026-02-19,88.98817375127925
2026-02-20,91.21287809506123
2026-02-21,97.88699112640717
2026-02-22,97.88699112640717
2026-02-23,97.88699112640717
2026-02-24,91.21287809506123
2026-02-25,91.21287809506123
2026-02-26,100.11169547018915
2026-02-27,102.33639981397113
2026-02-28,93.43758243884321
2026-03-01,93.43758243884321
2026-03-02,102.33639981397113
2026-03-03,117.909330220445
2026-03-04,120.13403456422698
2026-03-05,100.11169547018915
2026-03-06,97.88699112640717
2026-03-07,100.11169547018915
2026-03-08,102.33639981397113
2026-03-09,97.88699112640717
2026-03-10,95.66228678262519
2026-03-11,95.66228678262519
2026-03-12,100.11169547018915
2026-03-13,95.66228678262519
2026-03-14,106.78580850153509
2026-03-15,102.33639981397113
2026-03-16,97.88699112640717
2026-03-17,97.88699112640717
2026-03-18,102.33639981397113
2026-03-19,102.33639981397113
2026-03-20,100.11169547018915
2026-03-21,102.33639981397113
2026-03-22,104.5611041577531
2026-03-23,100.11169547018915
2026-03-24,100.11169547018915
2026-03-25,109.01051284531708
2026-03-26,102.33639981397113
2026-03-27,111.23521718909906
2026-03-28,117.909330220445
2026-03-29,129.0328519393549
2026-03-30,111.23521718909906
2026-03-31,100.11169547018915
2026-04-01,95.66228678262519
2026-04-02,95.66228678262519
2026-04-03,93.43758243884321
2026-04-04,97.88699112640717
2026-04-05,100.11169547018915
2026-04-06,100.11169547018915
2026-04-07,106.78580850153509
2026-04-08,102.33639981397113
2026-04-09,100.11169547018915
2026-04-10,97.88699112640717
2026-04-11,97.88699112640717
2026-04-12,100.11169547018915
2026-04-13,91.21287809506123
2026-04-14,93.43758243884321
2026-04-15,91.21287809506123
2026-04-16,93.43758243884321
2026-04-17,124.58344325179094
2026-04-18,102.33639981397113
2026-04-19,100.11169547018915
2026-04-20,93.43758243884321
2026-04-21,100.11169547018915
2026-04-22,95.66228678262519
2026-04-23,95.66228678262519
2026-04-24,91.21287809506123
2026-04-25,97.88699112640717
2026-04-26,104.5611041577531
2026-04-27,97.88699112640717
2026-04-28,93.43758243884321
2026-04-29,91.21287809506123
2026-04-30,97.88699112640717
2026-05-01,97.88699112640717
2026-05-02,102.33639981397113
2026-05-03,104.5611041577531
2026-05-04,97.88699112640717
2026-05-05,95.66228678262519
2026-05-06,100.11169547018915
2026-05-07,100.11169547018915
2026-05-08,97.88699112640717
2026-05-09,104.5611041577531
2026-05-10,106.78580850153509
2026-05-11,93.43758243884321
2026-05-12,100.11169547018915
2026-05-13,97.88699112640717
2026-05-14,100.11169547018915
2026-05-15,100.11169547018915
2026-05-16,102.33639981397113
2026-05-17,102.33639981397113
2026-05-18,93.43758243884321
2026-05-19,97.88699112640717
2026-05-20,93.43758243884321
2026-05-21,95.66228678262519
2026-05-22,109.01051284531708
2026-05-23,115.68462587666302
2026-05-24,111.23521718909906
2026-05-25,106.78580850153509
2026-05-26,100.11169547018915
2026-05-27,100.11169547018915
2026-05-28,113.45992153288104
2026-05-29,106.78580850153509
2026-05-30,106.78580850153509
2026-05-31,111.23521718909906
