Time,iready
2024-09-23,85.81289757725462
2024-09-24,89.89922603331436
2024-09-25,83.76973334922475
2024-09-26,80.70498700717994
2024-09-27,61.29492684089615
2024-09-28,10.215821140149359
2024-09-29,10.215821140149359
2024-09-30,70.48916586703058
2024-10-01,74.57549432309033
2024-10-02,69.46758375301565
2024-10-03,60.27334472688122
2024-10-04,58.23018049885135
2024-10-05,8.172656912119487
2024-10-06,10.215821140149359
2024-10-07,64.35967318294097
2024-10-08,63.338091068926026
2024-10-09,60.27334472688122
2024-10-10,61.29492684089615
2024-10-11,57.208598384836414
2024-10-12,7.151074798104552
2024-10-13,7.151074798104552
2024-10-14,37.79853821855263
2024-10-15,67.42441952498577
2024-10-16,65.3812552969559
2024-10-17,63.338091068926026
2024-10-18,60.27334472688122
2024-10-19,7.151074798104552
2024-10-20,10.215821140149359
2024-10-21,66.40283741097083
2024-10-22,65.3812552969559
2024-10-23,67.42441952498577
2024-10-24,71.51074798104551
2024-10-25,60.27334472688122
2024-10-26,8.172656912119487
2024-10-27,11.237403254164295
2024-10-28,62.31650895491109
2024-10-29,63.338091068926026
2024-10-30,65.3812552969559
2024-10-31,46.992777244687055
2024-11-01,51.079105700746794
2024-11-02,8.172656912119487
2024-11-03,9.194239026134424
2024-11-04,63.338091068926026
2024-11-05,43.92803090264224
2024-11-06,53.12226992877667
2024-11-07,63.338091068926026
2024-11-08,59.25176261286629
2024-11-09,7.151074798104552
2024-11-10,8.172656912119487
2024-11-11,33.71220976249288
2024-11-12,63.338091068926026
2024-11-13,64.35967318294097
2024-11-14,66.40283741097083
2024-11-15,65.3812552969559
2024-11-16,8.172656912119487
2024-11-17,8.172656912119487
2024-11-18,66.40283741097083
2024-11-19,66.40283741097083
2024-11-20,66.40283741097083
2024-11-21,65.3812552969559
2024-11-22,59.25176261286629
2024-11-23,8.172656912119487
2024-11-24,7.151074798104552
2024-11-25,34.73379187650782
2024-11-26,30.647463420448076
2024-11-27,11.237403254164295
2024-11-28,3.064746342044808
2024-11-29,4.086328456059744
2024-11-30,5.107910570074679
2024-12-01,8.172656912119487
2024-12-02,63.338091068926026
2024-12-03,80.70498700717994
2024-12-04,81.72656912119487
2024-12-05,75.59707643710526
2024-12-06,74.57549432309033
2024-12-07,10.215821140149359
2024-12-08,10.215821140149359
2024-12-09,81.72656912119487
2024-12-10,84.79131546323968
2024-12-11,81.72656912119487
2024-12-12,84.79131546323968
2024-12-13,70.48916586703058
2024-12-14,8.172656912119487
2024-12-15,8.172656912119487
2024-12-16,73.55391220907539
2024-12-17,69.46758375301565
2024-12-18,63.338091068926026
2024-12-19,51.079105700746794
2024-12-20,23.496388622343527
2024-12-21,4.086328456059744
2024-12-22,4.086328456059744
2024-12-23,4.086328456059744
2024-12-24,2.043164228029872
2024-12-25,3.064746342044808
2024-12-26,4.086328456059744
2024-12-27,4.086328456059744
2024-12-28,3.064746342044808
2024-12-29,3.064746342044808
2024-12-30,4.086328456059744
2024-12-31,4.086328456059744
2025-01-01,4.086328456059744
2025-01-02,18.388478052268848
2025-01-03,17.36689593825391
2025-01-04,4.086328456059744
2025-01-05,6.129492684089616
2025-01-06,46.992777244687055
2025-01-07,68.44600163900071
2025-01-08,75.59707643710526
2025-01-09,84.79131546323968
2025-01-10,65.3812552969559
2025-01-11,10.215821140149359
2025-01-12,10.215821140149359
2025-01-13,85.81289757725462
2025-01-14,99.09346505944879
2025-01-15,102.15821140149359
2025-01-16,92.96397237535916
2025-01-17,75.59707643710526
2025-01-18,10.215821140149359
2025-01-19,8.172656912119487
2025-01-20,11.237403254164295
2025-01-21,62.31650895491109
2025-01-22,72.53233009506044
2025-01-23,79.683404893165
2025-01-24,72.53233009506044
2025-01-25,11.237403254164295
2025-01-26,11.237403254164295
2025-01-27,74.57549432309033
2025-01-28,81.72656912119487
2025-01-29,69.46758375301565
2025-01-30,76.61865855112019
2025-01-31,65.3812552969559
2025-02-01,9.194239026134424
2025-02-02,9.194239026134424
2025-02-03,69.46758375301565
2025-02-04,74.57549432309033
2025-02-05,67.42441952498577
2025-02-06,62.31650895491109
2025-02-07,61.29492684089615
2025-02-08,8.172656912119487
2025-02-09,8.172656912119487
2025-02-10,60.27334472688122
2025-02-11,60.27334472688122
2025-02-12,58.23018049885135
2025-02-13,56.18701627082147
2025-02-14,43.92803090264224
2025-02-15,7.151074798104552
2025-02-16,7.151074798104552
2025-02-17,17.36689593825391
2025-02-18,49.03594147271693
2025-02-19,46.992777244687055
2025-02-20,45.971195130672115
2025-02-21,46.992777244687055
2025-02-22,8.172656912119487
2025-02-23,9.194239026134424
2025-02-24,60.27334472688122
2025-02-25,62.31650895491109
2025-02-26,64.35967318294097
2025-02-27,61.29492684089615
2025-02-28,56.18701627082147
2025-03-01,8.172656912119487
2025-03-02,10.215821140149359
2025-03-03,58.23018049885135
2025-03-04,58.23018049885135
2025-03-05,56.18701627082147
2025-03-06,67.42441952498577
2025-03-07,53.12226992877667
2025-03-08,8.172656912119487
2025-03-09,8.172656912119487
2025-03-10,56.18701627082147
2025-03-11,59.25176261286629
2025-03-12,60.27334472688122
2025-03-13,60.27334472688122
2025-03-14,49.03594147271693
2025-03-15,8.172656912119487
2025-03-16,8.172656912119487
2025-03-17,46.992777244687055
2025-03-18,59.25176261286629
2025-03-19,60.27334472688122
2025-03-20,57.208598384836414
2025-03-21,46.992777244687055
2025-03-22,6.129492684089616
2025-03-23,8.172656912119487
2025-03-24,55.16543415680654
2025-03-25,51.079105700746794
2025-03-26,52.100687814761734
2025-03-27,51.079105700746794
2025-03-28,46.992777244687055
2025-03-29,7.151074798104552
2025-03-30,7.151074798104552
2025-03-31,42.90644878862731
2025-04-01,59.25176261286629
2025-04-02,52.100687814761734
2025-04-03,56.18701627082147
2025-04-04,53.12226992877667
2025-04-05,6.129492684089616
2025-04-06,9.194239026134424
2025-04-07,57.208598384836414
2025-04-08,52.100687814761734
2025-04-09,54.14385204279161
2025-04-10,55.16543415680654
2025-04-11,44.94961301665718
2025-04-12,7.151074798104552
2025-04-13,7.151074798104552
2025-04-14,43.92803090264224
2025-04-15,45.92749231954744
2025-04-16,40.2655503449504
2025-04-17,39.832684406191696
2025-04-18,17.340766744301064
2025-04-19,5.151150917589572
2025-04-20,6.094807913355745
2025-04-21,39.832684406191696
2025-04-22,47.81480631107979
2025-04-23,47.81480631107979
2025-04-24,44.04017832801509
2025-04-25,40.2655503449504
2025-04-26,6.094807913355745
2025-04-27,7.982121904888092
2025-04-28,61.38094507231615
2025-04-29,64.64478199837339
2025-04-30,63.268259063848504
2025-05-01,67.4757529856719
2025-05-02,49.70212030261213
2025-05-03,7.0384649091219185
2025-05-04,8.414987843646797
2025-05-05,63.70112500260721
2025-05-06,73.57056089902764
2025-05-07,71.2503809687366
2025-05-08,71.2503809687366
2025-05-09,59.493631080783814
2025-05-10,8.414987843646797
2025-05-11,8.414987843646797
2025-05-12,73.57056089902764
2025-05-13,77.77805482085104
2025-05-14,74.51421789479383
2025-05-15,70.12428207891027
2025-05-16,52.80964452856205
2025-05-17,7.791586897656696
2025-05-18,7.791586897656696
2025-05-19,64.9298908138058
2025-05-20,65.7956226913232
2025-05-21,62.33269518125357
2025-05-22,60.601231426218746
2025-05-23,43.28659387587053
2025-05-24,6.060123142621874
2025-05-25,5.194391265104464
2025-05-26,6.060123142621874
2025-05-27,48.480985140974994
2025-05-28,52.80964452856205
2025-05-29,51.94391265104464
2025-05-30,40.6893982433183
2025-05-31,6.925855020139285
2025-06-01,5.194391265104464
2025-06-02,37.22647073324866
2025-06-03,37.22647073324866
2025-06-04,31.166347590626785
2025-06-05,22.509028815452677
2025-06-06,19.046101305383033
2025-06-07,4.328659387587053
2025-06-08,4.328659387587053
2025-06-09,24.240492570487497
2025-06-10,21.643296937935265
2025-06-11,19.046101305383033
2025-06-12,17.314637550348213
2025-06-13,12.98597816276116
2025-06-14,3.4629275100696426
2025-06-15,3.4629275100696426
2025-06-16,12.98597816276116
2025-06-17,11.254514407726338
2025-06-18,10.388782530208928
2025-06-19,4.328659387587053
2025-06-20,5.194391265104464
2025-06-21,3.4629275100696426
2025-06-22,2.597195632552232
2025-06-23,6.925855020139285
2025-06-24,6.060123142621874
2025-06-25,5.194391265104464
2025-06-26,5.194391265104464
2025-06-27,4.328659387587053
2025-06-28,1.7314637550348213
2025-06-29,2.597195632552232
2025-06-30,3.4629275100696426
2025-07-01,4.328659387587053
2025-07-02,4.328659387587053
2025-07-03,3.4629275100696426
2025-07-04,1.7314637550348213
2025-07-05,1.7314637550348213
2025-07-06,1.7314637550348213
2025-07-07,5.194391265104464
2025-07-08,4.328659387587053
2025-07-09,5.194391265104464
2025-07-10,5.194391265104464
2025-07-11,3.4629275100696426
2025-07-12,1.7314637550348213
2025-07-13,1.7314637550348213
2025-07-14,4.328659387587053
2025-07-15,5.194391265104464
2025-07-16,4.328659387587053
2025-07-17,4.328659387587053
2025-07-18,3.4629275100696426
2025-07-19,1.7314637550348213
2025-07-20,1.7314637550348213
2025-07-21,4.328659387587053
2025-07-22,4.328659387587053
2025-07-23,5.194391265104464
2025-07-24,5.194391265104464
2025-07-25,3.4629275100696426
2025-07-26,1.7314637550348213
2025-07-27,2.597195632552232
2025-07-28,5.194391265104464
2025-07-29,6.060123142621874
2025-07-30,6.925855020139285
2025-07-31,6.060123142621874
2025-08-01,6.060123142621874
2025-08-02,3.4629275100696426
2025-08-03,2.597195632552232
2025-08-04,8.657318775174106
2025-08-05,10.388782530208928
2025-08-06,12.98597816276116
2025-08-07,14.71744191779598
2025-08-08,15.583173795313392
2025-08-09,2.597195632552232
2025-08-10,5.194391265104464
2025-08-11,19.911833182900445
2025-08-12,25.97195632552232
2025-08-13,31.166347590626785
2025-08-14,35.49500697821384
2025-08-15,30.300615713109373
2025-08-16,6.925855020139285
2025-08-17,6.060123142621874
2025-08-18,44.15232575338794
2025-08-19,58.00403579366651
2025-08-20,63.198427058770974
2025-08-21,64.0641589362884
2025-08-22,53.67537640607946
2025-08-23,10.388782530208928
2025-08-24,9.523050652691516
2025-08-25,60.601231426218746
2025-08-26,77.91586897656695
2025-08-27,78.78160085408437
2025-08-28,74.45294146649732
2025-08-29,57.138303916149106
2025-08-30,7.791586897656696
2025-08-31,6.060123142621874
2025-09-01,10.388782530208928
2025-09-02,63.198427058770974
2025-09-03,81.3787964866366
2025-09-04,81.3787964866366
2025-09-05,67.52708644635803
2025-09-06,12.120246285243748
2025-09-07,10.388782530208928
2025-09-08,65.7956226913232
2025-09-09,72.7214777114625
2025-09-10,72.7214777114625
2025-09-11,74.45294146649732
2025-09-12,64.0641589362884
2025-09-13,10.388782530208928
2025-09-14,9.523050652691516
2025-09-15,70.12428207891027
2025-09-16,75.31867334401473
2025-09-17,74.45294146649732
2025-09-18,73.5872095889799
2025-09-19,65.7956226913232
2025-09-20,9.523050652691516
2025-09-21,10.388782530208928
2025-09-22,62.33269518125357
2025-09-23,57.138303916149106
2025-09-24,58.00403579366651
2025-09-25,68.39281832387545
2025-09-26,55.40684016111428
2025-09-27,7.791586897656696
2025-09-28,9.523050652691516
2025-09-29,59.735499548701334
2025-09-30,60.601231426218746
2025-10-01,59.735499548701334
2025-10-02,49.346717018492406
2025-10-03,45.01805763090535
2025-10-04,8.657318775174106
2025-10-05,10.388782530208928
2025-10-06,47.61525326345759
2025-10-07,46.74952138594018
2025-10-08,47.61525326345759
2025-10-09,49.346717018492406
2025-10-10,38.95793448828348
2025-10-11,6.925855020139285
2025-10-12,6.925855020139285
2025-10-13,32.8978113456616
2025-10-14,48.480985140974994
2025-10-15,86.57318775174106
2025-10-16,51.94391265104464
2025-10-17,45.883789508422765
2025-10-18,6.925855020139285
2025-10-19,9.523050652691516
2025-10-20,66.66135456884062
2025-10-21,53.67537640607946
2025-10-22,51.94391265104464
2025-10-23,55.40684016111428
2025-10-24,45.883789508422765
2025-10-25,6.925855020139285
2025-10-26,8.657318775174106
2025-10-27,46.74952138594018
2025-10-28,50.21244889600982
2025-10-29,50.21244889600982
2025-10-30,47.61525326345759
2025-10-31,30.300615713109373
2025-11-01,6.060123142621874
2025-11-02,7.791586897656696
2025-11-03,48.480985140974994
2025-11-04,45.01805763090535
2025-11-05,51.07818077352723
2025-11-06,49.346717018492406
2025-11-07,44.15232575338794
2025-11-08,6.925855020139285
2025-11-09,7.791586897656696
2025-11-10,45.883789508422765
2025-11-11,28.569151958074553
2025-11-12,55.40684016111428
2025-11-13,55.40684016111428
2025-11-14,49.346717018492406
2025-11-15,6.925855020139285
2025-11-16,7.791586897656696
2025-11-17,51.94391265104464
2025-11-18,46.74952138594018
2025-11-19,45.883789508422765
2025-11-20,45.01805763090535
2025-11-21,35.49500697821384
2025-11-22,6.060123142621874
2025-11-23,6.060123142621874
2025-11-24,24.240492570487497
2025-11-25,21.643296937935265
2025-11-26,9.523050652691516
2025-11-27,3.4629275100696426
2025-11-28,2.597195632552232
2025-11-29,3.4629275100696426
2025-11-30,6.060123142621874
2025-12-01,45.01805763090535
2025-12-02,48.480985140974994
2025-12-03,59.735499548701334
2025-12-04,63.198427058770974
2025-12-05,48.480985140974994
2025-12-06,9.523050652691516
2025-12-07,7.791586897656696
2025-12-08,49.346717018492406
2025-12-09,58.86976767118392
2025-12-10,57.138303916149106
2025-12-11,59.117119636188896
2025-12-12,47.92444321971381
2025-12-13,6.554827072631824
2025-12-14,7.17320698514426
2025-12-15,44.33783972714167
2025-12-16,42.85372793711183
2025-12-17,42.85372793711183
2025-12-18,34.629275100696425
2025-12-19,20.901241042920343
2025-12-20,5.070715282601977
2025-12-21,2.5353576413009886
2025-12-22,8.657318775174106
2025-12-23,5.070715282601977
2025-12-24,2.5353576413009886
2025-12-25,2.102491702542283
2025-12-26,2.5353576413009886
2025-12-27,2.9682235800596937
2025-12-28,2.5353576413009886
2025-12-29,3.58660349257213
2025-12-30,2.5353576413009886
2025-12-31,2.5353576413009886
2026-01-01,2.5353576413009886
2026-01-02,4.019469431330835
2026-01-03,2.5353576413009886
2026-01-04,4.019469431330835
2026-01-05,27.02320217679346
2026-01-06,44.33783972714167
2026-01-07,52.99515850231578
2026-01-08,59.117119636188896
2026-01-09,56.58176199488791
2026-01-10,8.657318775174106
2026-01-11,8.657318775174106
2026-01-12,64.31151090129336
2026-01-13,71.7320698514426
2026-01-14,70.49531002641773
2026-01-15,61.837991251243615
2026-01-16,56.89095195114413
2026-01-17,9.894078600198979
2026-01-18,6.183799125124362
2026-01-19,9.894078600198979
2026-01-20,56.89095195114413
2026-01-21,66.78503055134311
2026-01-22,65.54827072631824
2026-01-23,51.94391265104464
2026-01-24,9.894078600198979
2026-01-25,8.657318775174106
2026-01-26,34.629275100696425
2026-01-27,45.760113525920275
2026-01-28,48.23363317597002
2026-01-29,49.470393000994896
2026-01-30,46.99687335094515
2026-01-31,8.657318775174106
2026-02-01,8.657318775174106
2026-02-02,43.28659387587053
2026-02-03,48.23363317597002
2026-02-04,51.94391265104464
2026-02-05,46.99687335094515
2026-02-06,43.28659387587053
2026-02-07,7.420558950149234
2026-02-08,6.183799125124362
2026-02-09,38.33955457577105
2026-02-10,53.18067247606951
2026-02-11,49.470393000994896
2026-02-12,46.99687335094515
2026-02-13,30.918995625621807
2026-02-14,6.183799125124362
2026-02-15,6.183799125124362
2026-02-16,13.604358075273597
2026-02-17,34.629275100696425
2026-02-18,37.10279475074617
2026-02-19,38.33955457577105
2026-02-20,30.918995625621807
2026-02-21,6.183799125124362
2026-02-22,4.9470393000994894
2026-02-23,35.8660349257213
2026-02-24,39.576314400795916
2026-02-25,39.576314400795916
2026-02-26,39.576314400795916
2026-02-27,39.576314400795916
2026-02-28,7.420558950149234
2026-03-01,7.420558950149234
2026-03-02,42.04983405084566
2026-03-03,44.523353700895406
2026-03-04,42.04983405084566
2026-03-05,44.523353700895406
2026-03-06,43.28659387587053
2026-03-07,8.657318775174106
2026-03-08,7.420558950149234
2026-03-09,42.04983405084566
2026-03-10,45.760113525920275
2026-03-11,45.760113525920275
2026-03-12,46.99687335094515
2026-03-13,33.392515275671556
2026-03-14,6.183799125124362
2026-03-15,7.420558950149234
2026-03-16,32.15575545064668
2026-03-17,38.33955457577105
2026-03-18,39.576314400795916
2026-03-19,38.33955457577105
2026-03-20,28.445475975572066
2026-03-21,4.9470393000994894
2026-03-22,7.420558950149234
2026-03-23,39.576314400795916
2026-03-24,42.04983405084566
2026-03-25,43.28659387587053
2026-03-26,42.04983405084566
2026-03-27,30.918995625621807
2026-03-28,6.183799125124362
2026-03-29,6.183799125124362
2026-03-30,33.392515275671556
2026-03-31,33.392515275671556
2026-04-01,29.682235800596935
2026-04-02,25.97195632552232
2026-04-03,12.367598250248724
2026-04-04,4.9470393000994894
2026-04-05,4.9470393000994894
2026-04-06,18.551397375373085
2026-04-07,25.97195632552232
2026-04-08,30.918995625621807
2026-04-09,33.392515275671556
2026-04-10,34.629275100696425
2026-04-11,18.551397375373085
2026-04-12,42.04983405084566
2026-04-13,123.67598250248723
2026-04-14,81.62614845164157
2026-04-15,72.96882967646746
2026-04-16,61.837991251243615
2026-04-17,49.470393000994896
2026-04-18,13.604358075273597
2026-04-19,13.604358075273597
2026-04-20,54.41743230109439
2026-04-21,50.707152826019765
2026-04-22,48.23363317597002
2026-04-23,46.99687335094515
2026-04-24,39.576314400795916
2026-04-25,9.894078600198979
2026-04-26,11.130838425223851
2026-04-27,53.18067247606951
2026-04-28,56.89095195114413
2026-04-29,50.707152826019765
2026-04-30,50.707152826019765
2026-05-01,39.576314400795916
2026-05-02,7.420558950149234
2026-05-03,7.420558950149234
2026-05-04,55.654192126119256
2026-05-05,53.18067247606951
2026-05-06,56.89095195114413
2026-05-07,53.18067247606951
2026-05-08,43.28659387587053
2026-05-09,7.420558950149234
2026-05-10,6.183799125124362
2026-05-11,46.99687335094515
2026-05-12,58.127711776169
2026-05-13,58.127711776169
2026-05-14,53.18067247606951
2026-05-15,40.813074225820785
2026-05-16,7.420558950149234
2026-05-17,7.420558950149234
2026-05-18,44.523353700895406
2026-05-19,48.23363317597002
2026-05-20,45.760113525920275
2026-05-21,46.99687335094515
2026-05-22,30.918995625621807
2026-05-23,6.183799125124362
2026-05-24,4.9470393000994894
2026-05-25,6.183799125124362
2026-05-26,32.15575545064668
2026-05-27,29.682235800596935
2026-05-28,39.576314400795916
2026-05-29,30.918995625621807
2026-05-30,6.183799125124362
2026-05-31,4.9470393000994894
