Time,clever
2024-11-26,31.49003072965054
2024-11-27,16.671192739226758
2024-11-28,8.335596369613379
2024-11-29,7.409418995211892
2024-11-30,9.261773744014866
2024-12-01,12.040305867219324
2024-12-02,65.75859358250554
2024-12-03,75.0203673265204
2024-12-04,70.38948045451298
2024-12-05,72.24183520331594
2024-12-06,72.24183520331594
2024-12-07,14.818837990423784
2024-12-08,13.892660616022297
2024-12-09,74.09418995211892
2024-12-10,73.16801257771743
2024-12-11,77.79889944972487
2024-12-12,83.35596369613378
2024-12-13,70.38948045451298
2024-12-14,14.818837990423784
2024-12-15,14.818837990423784
2024-12-16,71.31565782891447
2024-12-17,76.87272207532338
2024-12-18,69.46330308011149
2024-12-19,60.20152933609662
2024-12-20,33.342385478453515
2024-12-21,10.187951118416352
2024-12-22,8.335596369613379
2024-12-23,8.335596369613379
2024-12-24,7.409418995211892
2024-12-25,7.409418995211892
2024-12-26,7.409418995211892
2024-12-27,7.409418995211892
2024-12-28,6.483241620810405
2024-12-29,6.483241620810405
2024-12-30,7.409418995211892
2024-12-31,6.483241620810405
2025-01-01,7.409418995211892
2025-01-02,15.74501536482527
2025-01-03,16.671192739226758
2025-01-04,8.335596369613379
2025-01-05,10.187951118416352
2025-01-06,41.67798184806689
2025-01-07,62.98006145930108
2025-01-08,72.24183520331594
2025-01-09,70.38948045451298
2025-01-10,62.98006145930108
2025-01-11,13.892660616022297
2025-01-12,12.96648324162081
2025-01-13,76.87272207532338
2025-01-14,81.50360894733082
2025-01-15,87.06067319373973
2025-01-16,78.72507682412635
2025-01-17,75.0203673265204
2025-01-18,13.892660616022297
2025-01-19,9.261773744014866
2025-01-20,16.671192739226758
2025-01-21,56.49681983849068
2025-01-22,61.12770671049811
2025-01-23,70.38948045451298
2025-01-24,72.24183520331594
2025-01-25,14.818837990423784
2025-01-26,12.96648324162081
2025-01-27,70.38948045451298
2025-01-28,79.65125419852784
2025-01-29,75.94654470092189
2025-01-30,77.79889944972487
2025-01-31,75.0203673265204
2025-02-01,13.892660616022297
2025-02-02,13.892660616022297
2025-02-03,65.75859358250554
2025-02-04,74.09418995211892
2025-02-05,74.09418995211892
2025-02-06,73.16801257771743
2025-02-07,75.94654470092189
2025-02-08,14.818837990423784
2025-02-09,12.040305867219324
2025-02-10,61.12770671049811
2025-02-11,73.16801257771743
2025-02-12,69.46330308011149
2025-02-13,69.46330308011149
2025-02-14,53.718287715286216
2025-02-15,12.96648324162081
2025-02-16,11.114128492817837
2025-02-17,25.006789108840135
2025-02-18,62.05388408489959
2025-02-19,62.05388408489959
2025-02-20,63.90623883370257
2025-02-21,63.90623883370257
2025-02-22,13.892660616022297
2025-02-23,12.96648324162081
2025-02-24,70.38948045451298
2025-02-25,76.87272207532338
2025-02-26,74.09418995211892
2025-02-27,75.94654470092189
2025-02-28,71.31565782891447
2025-03-01,13.892660616022297
2025-03-02,12.040305867219324
2025-03-03,66.68477095690703
2025-03-04,67.61094833130852
2025-03-05,71.31565782891447
2025-03-06,75.94654470092189
2025-03-07,64.83241620810405
2025-03-08,13.892660616022297
2025-03-09,12.96648324162081
2025-03-10,56.49681983849068
2025-03-11,62.05388408489959
2025-03-12,63.90623883370257
2025-03-13,65.75859358250554
2025-03-14,49.087400843278786
2025-03-15,12.040305867219324
2025-03-16,12.96648324162081
2025-03-17,57.42299721289216
2025-03-18,62.05388408489959
2025-03-19,61.12770671049811
2025-03-20,58.34917458729365
2025-03-21,50.01357821768027
2025-03-22,11.114128492817837
2025-03-23,11.114128492817837
2025-03-24,57.42299721289216
2025-03-25,61.12770671049811
2025-03-26,59.27535196169514
2025-03-27,60.20152933609662
2025-03-28,54.644465089687706
2025-03-29,11.114128492817837
2025-03-30,10.187951118416352
2025-03-31,53.718287715286216
2025-04-01,62.98006145930108
2025-04-02,61.12770671049811
2025-04-03,65.75859358250554
2025-04-04,60.20152933609662
2025-04-05,12.96648324162081
2025-04-06,12.040305867219324
2025-04-07,62.05388408489959
2025-04-08,62.05388408489959
2025-04-09,62.98006145930108
2025-04-10,64.83241620810405
2025-04-11,59.27535196169514
2025-04-12,12.040305867219324
2025-04-13,11.114128492817837
2025-04-14,55.57064246408919
2025-04-15,53.54988120468526
2025-04-16,54.52625330240605
2025-04-17,50.15767622432217
2025-04-18,22.40636352425875
2025-04-19,9.250437566687806
2025-04-20,9.250437566687806
2025-04-21,41.370327344835104
2025-04-22,59.87120247821072
2025-04-23,58.43174169328919
2025-04-24,54.52625330240605
2025-04-25,53.54988120468526
2025-04-26,11.203181762129375
2025-04-27,11.203181762129375
2025-04-28,64.75306296681464
2025-04-29,62.337230084172326
2025-04-30,60.38448588873075
2025-05-01,66.7058071622562
2025-05-02,56.478997497847615
2025-05-03,13.155925957570943
2025-05-04,12.17955385985016
2025-05-05,62.337230084172326
2025-05-06,60.38448588873075
2025-05-07,61.82394667365229
2025-05-08,63.776690869093855
2025-05-09,54.52625330240605
2025-05-10,11.666270449330117
2025-05-11,11.203181762129375
2025-05-12,60.38448588873075
2025-05-13,61.82394667365229
2025-05-14,57.4553695955684
2025-05-15,58.51430879928473
2025-05-16,46.19550694680373
2025-05-17,13.345368673521078
2025-05-18,11.292235031440912
2025-05-19,51.32834105200415
2025-05-20,49.27520740992398
2025-05-21,43.115806483683485
2025-05-22,43.115806483683485
2025-05-23,30.797004631202487
2025-05-24,9.239101389360746
2025-05-25,8.212534568320663
2025-05-26,10.265668210400829
2025-05-27,31.823571452242568
2025-05-28,30.797004631202487
2025-05-29,30.797004631202487
2025-05-30,26.690737347042155
2025-05-31,8.212534568320663
2025-06-01,8.212534568320663
2025-06-02,26.690737347042155
2025-06-03,29.770437810162406
2025-06-04,23.611036883921905
2025-06-05,20.531336420801658
2025-06-06,16.425069136641326
2025-06-07,7.18596774728058
2025-06-08,7.18596774728058
2025-06-09,19.504769599761573
2025-06-10,19.504769599761573
2025-06-11,16.425069136641326
2025-06-12,15.398502315601243
2025-06-13,12.318801852480995
2025-06-14,7.18596774728058
2025-06-15,6.159400926240497
2025-06-16,13.345368673521078
2025-06-17,12.318801852480995
2025-06-18,11.292235031440912
2025-06-19,7.18596774728058
2025-06-20,8.212534568320663
2025-06-21,5.1328341052004145
2025-06-22,5.1328341052004145
2025-06-23,10.265668210400829
2025-06-24,9.239101389360746
2025-06-25,9.239101389360746
2025-06-26,8.212534568320663
2025-06-27,7.18596774728058
2025-06-28,5.1328341052004145
2025-06-29,6.159400926240497
2025-06-30,7.18596774728058
2025-07-01,8.212534568320663
2025-07-02,7.18596774728058
2025-07-03,7.18596774728058
2025-07-04,5.1328341052004145
2025-07-05,5.1328341052004145
2025-07-06,5.1328341052004145
2025-07-07,8.212534568320663
2025-07-08,9.239101389360746
2025-07-09,9.239101389360746
2025-07-10,8.212534568320663
2025-07-11,8.212534568320663
2025-07-12,6.159400926240497
2025-07-13,6.159400926240497
2025-07-14,8.212534568320663
2025-07-15,9.239101389360746
2025-07-16,8.212534568320663
2025-07-17,9.239101389360746
2025-07-18,7.18596774728058
2025-07-19,8.212534568320663
2025-07-20,7.18596774728058
2025-07-21,11.292235031440912
2025-07-22,12.318801852480995
2025-07-23,13.345368673521078
2025-07-24,15.398502315601243
2025-07-25,13.345368673521078
2025-07-26,10.265668210400829
2025-07-27,9.239101389360746
2025-07-28,15.398502315601243
2025-07-29,18.478202778721492
2025-07-30,21.557903241841743
2025-07-31,18.478202778721492
2025-08-01,19.504769599761573
2025-08-02,13.345368673521078
2025-08-03,11.292235031440912
2025-08-04,22.584470062881824
2025-08-05,23.611036883921905
2025-08-06,27.717304168082237
2025-08-07,28.74387098912232
2025-08-08,28.74387098912232
2025-08-09,11.292235031440912
2025-08-10,11.292235031440912
2025-08-11,35.9298387364029
2025-08-12,42.0892396626434
2025-08-13,44.14237330472356
2025-08-14,49.27520740992398
2025-08-15,52.354907873044226
2025-08-16,12.318801852480995
2025-08-17,13.345368673521078
2025-08-18,61.594009262404974
2025-08-19,66.72684336760538
2025-08-20,70.83311065176572
2025-08-21,73.91281111488597
2025-08-22,73.91281111488597
2025-08-23,14.37193549456116
2025-08-24,15.398502315601243
2025-08-25,74.93937793592605
2025-08-26,79.04564522008639
2025-08-27,84.1784793252868
2025-08-28,84.1784793252868
2025-08-29,71.8596774728058
2025-08-30,14.37193549456116
2025-08-31,12.318801852480995
2025-09-01,15.398502315601243
2025-09-02,78.0190783990463
2025-09-03,86.23161296736697
2025-09-04,91.36444707256737
2025-09-05,86.23161296736697
2025-09-06,16.425069136641326
2025-09-07,15.398502315601243
2025-09-08,84.1784793252868
2025-09-09,90.3378802515273
2025-09-10,80.07221204112646
2025-09-11,84.1784793252868
2025-09-12,82.12534568320663
2025-09-13,15.398502315601243
2025-09-14,14.37193549456116
2025-09-15,75.96594475696614
2025-09-16,83.15191250424671
2025-09-17,83.15191250424671
2025-09-18,88.28474660944713
2025-09-19,78.0190783990463
2025-09-20,16.425069136641326
2025-09-21,15.398502315601243
2025-09-22,75.96594475696614
2025-09-23,78.0190783990463
2025-09-24,82.12534568320663
2025-09-25,84.1784793252868
2025-09-26,79.04564522008639
2025-09-27,16.425069136641326
2025-09-28,15.398502315601243
2025-09-29,76.99251157800622
2025-09-30,79.04564522008639
2025-10-01,80.07221204112646
2025-10-02,72.88624429384589
2025-10-03,72.88624429384589
2025-10-04,14.37193549456116
2025-10-05,14.37193549456116
2025-10-06,70.83311065176572
2025-10-07,70.83311065176572
2025-10-08,73.91281111488597
2025-10-09,74.93937793592605
2025-10-10,58.51430879928473
2025-10-11,14.37193549456116
2025-10-12,13.345368673521078
2025-10-13,45.16894012576365
2025-10-14,68.77997700968555
2025-10-15,102.6566821040083
2025-10-16,73.91281111488597
2025-10-17,67.75341018864547
2025-10-18,14.37193549456116
2025-10-19,14.37193549456116
2025-10-20,70.83311065176572
2025-10-21,76.99251157800622
2025-10-22,81.09877886216655
2025-10-23,80.07221204112646
2025-10-24,75.96594475696614
2025-10-25,15.398502315601243
2025-10-26,14.37193549456116
2025-10-27,70.83311065176572
2025-10-28,79.04564522008639
2025-10-29,74.93937793592605
2025-10-30,76.99251157800622
2025-10-31,51.32834105200415
2025-11-01,13.345368673521078
2025-11-02,13.345368673521078
2025-11-03,66.72684336760538
2025-11-04,64.67370972552523
2025-11-05,74.93937793592605
2025-11-06,74.93937793592605
2025-11-07,74.93937793592605
2025-11-08,15.398502315601243
2025-11-09,13.345368673521078
2025-11-10,62.62057608344506
2025-11-11,43.115806483683485
2025-11-12,73.91281111488597
2025-11-13,79.04564522008639
2025-11-14,73.91281111488597
2025-11-15,15.398502315601243
2025-11-16,14.37193549456116
2025-11-17,75.96594475696614
2025-11-18,69.80654383072564
2025-11-19,74.93937793592605
2025-11-20,73.91281111488597
2025-11-21,66.72684336760538
2025-11-22,15.398502315601243
2025-11-23,12.318801852480995
2025-11-24,31.823571452242568
2025-11-25,27.717304168082237
2025-11-26,15.398502315601243
2025-11-27,8.212534568320663
2025-11-28,8.212534568320663
2025-11-29,8.212534568320663
2025-11-30,11.292235031440912
2025-12-01,63.647142904485136
2025-12-02,67.75341018864547
2025-12-03,72.88624429384589
2025-12-04,75.96594475696614
2025-12-05,68.77997700968555
2025-12-06,15.398502315601243
2025-12-07,14.37193549456116
2025-12-08,67.75341018864547
2025-12-09,69.80654383072564
2025-12-10,67.75341018864547
2025-12-11,71.70569244964979
2025-12-12,66.9578209023394
2025-12-13,16.0657707492773
2025-12-14,14.60291302929518
2025-12-15,62.72323276554907
2025-12-16,68.85696952126357
2025-12-17,65.57195569393531
2025-12-18,59.4382189382208
2025-12-19,37.238711433229014
2025-12-20,11.317899201966913
2025-12-21,9.418750583042762
2025-12-22,14.166622130353144
2025-12-23,9.418750583042762
2025-12-24,8.03288537463865
2025-12-25,7.083311065176572
2025-12-26,7.519601964118607
2025-12-27,7.083311065176572
2025-12-28,6.133736755714496
2025-12-29,8.469176273580684
2025-12-30,7.519601964118607
2025-12-31,7.083311065176572
2026-01-01,6.570027654656531
2026-01-02,8.03288537463865
2026-01-03,8.469176273580684
2026-01-04,9.418750583042762
2026-01-05,34.90327191536282
2026-01-06,58.48864462875873
2026-01-07,69.80654383072564
2026-01-08,65.57195569393531
2026-01-09,65.57195569393531
2026-01-10,13.961308766145129
2026-01-11,13.961308766145129
2026-01-12,65.4436348413053
2026-01-13,69.80654383072564
2026-01-14,70.67912562860971
2026-01-15,68.93396203284158
2026-01-16,65.4436348413053
2026-01-17,13.961308766145129
2026-01-18,10.470981574608846
2026-01-19,16.57905415979734
2026-01-20,68.93396203284158
2026-01-21,72.42428922437786
2026-01-22,72.42428922437786
2026-01-23,68.93396203284158
2026-01-24,16.57905415979734
2026-01-25,13.088726968261058
2026-01-26,39.26618090478318
2026-01-27,54.97265326669644
2026-01-28,60.20814405400087
2026-01-29,64.57105304342122
2026-01-30,62.825889447653076
2026-01-31,14.833890564029199
2026-02-01,13.961308766145129
2026-02-02,61.080725851884935
2026-02-03,70.67912562860971
2026-02-04,68.0613802349575
2026-02-05,69.80654383072564
2026-02-06,69.80654383072564
2026-02-07,14.833890564029199
2026-02-08,13.088726968261058
2026-02-09,53.2274896709283
2026-02-10,87.25817978840705
2026-02-11,75.04203461803007
2026-02-12,69.80654383072564
2026-02-13,46.24683528785574
2026-02-14,13.088726968261058
2026-02-15,11.343563372492916
2026-02-16,20.941963149217692
2026-02-17,53.2274896709283
2026-02-18,60.20814405400087
2026-02-19,63.69847124553715
2026-02-20,61.080725851884935
2026-02-21,13.088726968261058
2026-02-22,12.216145170376988
2026-02-23,64.57105304342122
2026-02-24,65.4436348413053
2026-02-25,63.69847124553715
2026-02-26,70.67912562860971
2026-02-27,60.20814405400087
2026-02-28,14.833890564029199
2026-03-01,12.216145170376988
2026-03-02,63.69847124553715
2026-03-03,68.93396203284158
2026-03-04,70.67912562860971
2026-03-05,71.55170742649378
2026-03-06,68.93396203284158
2026-03-07,15.706472361913269
2026-03-08,14.833890564029199
2026-03-09,66.31621663918936
2026-03-10,68.93396203284158
2026-03-11,65.4436348413053
2026-03-12,63.69847124553715
2026-03-13,53.2274896709283
2026-03-14,14.833890564029199
2026-03-15,11.343563372492916
2026-03-16,42.75650809631946
2026-03-17,47.99199888362388
2026-03-18,47.99199888362388
2026-03-19,48.86458068150795
2026-03-20,34.90327191536282
2026-03-21,11.343563372492916
2026-03-22,11.343563372492916
2026-03-23,56.71781686246459
2026-03-24,57.590398660348654
2026-03-25,61.080725851884935
2026-03-26,64.57105304342122
2026-03-27,55.845235064580514
2026-03-28,13.961308766145129
2026-03-29,13.088726968261058
2026-03-30,53.2274896709283
2026-03-31,51.48232607516016
2026-04-01,53.2274896709283
2026-04-02,42.75650809631946
2026-04-03,20.941963149217692
2026-04-04,10.470981574608846
2026-04-05,9.598399776724776
2026-04-06,33.15810831959468
2026-04-07,49.73716247939202
2026-04-08,49.73716247939202
2026-04-09,52.35490787304423
2026-04-10,48.86458068150795
2026-04-11,12.216145170376988
2026-04-12,13.961308766145129
2026-04-13,58.46298045823273
2026-04-14,54.97265326669644
2026-04-15,60.20814405400087
2026-04-16,62.825889447653076
2026-04-17,56.71781686246459
2026-04-18,13.088726968261058
2026-04-19,13.088726968261058
2026-04-20,56.71781686246459
2026-04-21,58.46298045823273
2026-04-22,55.845235064580514
2026-04-23,56.71781686246459
2026-04-24,51.48232607516016
2026-04-25,13.088726968261058
2026-04-26,12.216145170376988
2026-04-27,57.590398660348654
2026-04-28,62.825889447653076
2026-04-29,59.335562256116795
2026-04-30,58.46298045823273
2026-05-01,54.97265326669644
2026-05-02,13.088726968261058
2026-05-03,13.088726968261058
2026-05-04,56.71781686246459
2026-05-05,58.46298045823273
2026-05-06,58.46298045823273
2026-05-07,57.590398660348654
2026-05-08,56.71781686246459
2026-05-09,13.088726968261058
2026-05-10,12.216145170376988
2026-05-11,57.590398660348654
2026-05-12,57.590398660348654
2026-05-13,55.845235064580514
2026-05-14,57.590398660348654
2026-05-15,46.24683528785574
2026-05-16,13.088726968261058
2026-05-17,11.343563372492916
2026-05-18,47.11941708573981
2026-05-19,43.629089894203524
2026-05-20,41.01134450055132
2026-05-21,42.75650809631946
2026-05-22,31.412944723826538
2026-05-23,11.343563372492916
2026-05-24,8.725817978840706
2026-05-25,10.470981574608846
2026-05-26,30.540362925942468
2026-05-27,30.540362925942468
2026-05-28,29.667781128058397
2026-05-29,27.050035734406187
2026-05-30,10.470981574608846
2026-05-31,9.598399776724776
