Time,tornado_warning
2024-11-05,9.922480620155039
2024-11-06,2.4806201550387597
2024-11-07,0.0
2024-11-08,4.961240310077519
2024-11-09,2.4806201550387597
2024-11-10,2.4806201550387597
2024-11-11,0.0
2024-11-12,0.0
2024-11-13,2.4806201550387597
2024-11-14,0.0
2024-11-15,0.0
2024-11-16,0.0
2024-11-17,0.0
2024-11-18,4.961240310077519
2024-11-19,2.4806201550387597
2024-11-20,7.441860465116279
2024-11-21,7.441860465116279
2024-11-22,0.0
2024-11-23,0.0
2024-11-24,0.0
2024-11-25,0.0
2024-11-26,0.0
2024-11-27,0.0
2024-11-28,0.0
2024-11-29,0.0
2024-11-30,0.0
2024-12-01,0.0
2024-12-02,0.0
2024-12-03,0.0
2024-12-04,0.0
2024-12-05,0.0
2024-12-06,0.0
2024-12-07,0.0
2024-12-08,0.0
2024-12-09,0.0
2024-12-10,0.0
2024-12-11,2.4806201550387597
2024-12-12,0.0
2024-12-13,0.0
2024-12-14,54.57364341085271
2024-12-15,32.248062015503876
2024-12-16,4.961240310077519
2024-12-17,2.4806201550387597
2024-12-18,2.4806201550387597
2024-12-19,0.0
2024-12-20,0.0
2024-12-21,0.0
2024-12-22,0.0
2024-12-23,0.0
2024-12-24,4.961240310077519
2024-12-25,2.4806201550387597
2024-12-26,9.922480620155039
2024-12-27,7.441860465116279
2024-12-28,37.2093023255814
2024-12-29,71.93798449612403
2024-12-30,4.961240310077519
2024-12-31,4.961240310077519
2025-01-01,2.4806201550387597
2025-01-02,0.0
2025-01-03,0.0
2025-01-04,7.441860465116279
2025-01-05,7.441860465116279
2025-01-06,4.961240310077519
2025-01-07,0.0
2025-01-08,0.0
2025-01-09,0.0
2025-01-10,0.0
2025-01-11,0.0
2025-01-12,0.0
2025-01-13,0.0
2025-01-14,0.0
2025-01-15,0.0
2025-01-16,0.0
2025-01-17,0.0
2025-01-18,0.0
2025-01-19,2.4806201550387597
2025-01-20,0.0
2025-01-21,0.0
2025-01-22,0.0
2025-01-23,0.0
2025-01-24,0.0
2025-01-25,0.0
2025-01-26,0.0
2025-01-27,0.0
2025-01-28,0.0
2025-01-29,0.0
2025-01-30,0.0
2025-01-31,0.0
2025-02-01,0.0
2025-02-02,0.0
2025-02-03,0.0
2025-02-04,0.0
2025-02-05,2.4806201550387597
2025-02-06,4.961240310077519
2025-02-07,39.689922480620154
2025-02-08,0.0
2025-02-09,0.0
2025-02-10,0.0
2025-02-11,2.4806201550387597
2025-02-12,4.961240310077519
2025-02-13,4.961240310077519
2025-02-14,2.4806201550387597
2025-02-15,4.961240310077519
2025-02-16,89.30232558139535
2025-02-17,2.4806201550387597
2025-02-18,0.0
2025-02-19,0.0
2025-02-20,0.0
2025-02-21,0.0
2025-02-22,0.0
2025-02-23,0.0
2025-02-24,0.0
2025-02-25,9.922480620155039
2025-02-26,0.0
2025-02-27,0.0
2025-02-28,0.0
2025-03-01,0.0
2025-03-02,0.0
2025-03-03,2.4806201550387597
2025-03-04,49.6124031007752
2025-03-05,49.6124031007752
2025-03-06,2.4806201550387597
2025-03-07,2.4806201550387597
2025-03-08,2.4806201550387597
2025-03-09,0.0
2025-03-10,27.286821705426355
2025-03-11,4.961240310077519
2025-03-12,2.4806201550387597
2025-03-13,4.961240310077519
2025-03-14,19.844961240310077
2025-03-15,248.06201550387595
2025-03-16,126.51162790697674
2025-03-17,14.883720930232558
2025-03-18,4.961240310077519
2025-03-19,47.13178294573643
2025-03-20,12.4031007751938
2025-03-21,2.4806201550387597
2025-03-22,2.4806201550387597
2025-03-23,7.441860465116279
2025-03-24,4.961240310077519
2025-03-25,7.441860465116279
2025-03-26,19.844961240310077
2025-03-27,14.883720930232558
2025-03-28,4.961240310077519
2025-03-29,2.4806201550387597
2025-03-30,74.4186046511628
2025-03-31,114.10852713178295
2025-04-01,27.286821705426355
2025-04-02,81.86046511627907
2025-04-03,228.2170542635659
2025-04-04,24.8062015503876
2025-04-05,44.651162790697676
2025-04-06,29.767441860465116
2025-04-07,14.883720930232558
2025-04-08,2.4806201550387597
2025-04-09,2.4806201550387597
2025-04-10,7.441860465116279
2025-04-11,2.4806201550387597
2025-04-12,2.4806201550387597
2025-04-13,2.4806201550387597
2025-04-14,2.4806201550387597
2025-04-15,2.6046511627906974
2025-04-16,0.6821705426356588
2025-04-17,4.527131782945736
2025-04-18,7.1317829457364335
2025-04-19,9.736434108527131
2025-04-20,54.57364341085271
2025-04-21,22.759689922480618
2025-04-22,2.6046511627906974
2025-04-23,2.6046511627906974
2025-04-24,9.736434108527131
2025-04-25,3.286821705426356
2025-04-26,9.736434108527131
2025-04-27,4.527131782945736
2025-04-28,27.286821705426355
2025-04-29,31.813953488372093
2025-04-30,19.472868217054263
2025-05-01,7.813953488372093
2025-05-02,7.813953488372093
2025-05-03,5.209302325581395
2025-05-04,17.55038759689922
2025-05-05,5.209302325581395
2025-05-06,24.0
2025-05-07,3.286821705426356
2025-05-08,2.6046511627906974
2025-05-09,4.527131782945736
2025-05-10,7.1317829457364335
2025-05-11,4.527131782945736
2025-05-12,7.1317829457364335
2025-05-13,4.527131782945736
2025-05-14,2.6046511627906974
2025-05-15,55.937984496124024
2025-05-16,136.43410852713177
2025-05-17,49.11627906976743
2025-05-18,12.279069767441857
2025-05-19,51.84496124031007
2025-05-20,83.22480620155038
2025-05-21,40.93023255813953
2025-05-22,4.093023255813953
2025-05-23,2.728682170542635
2025-05-24,4.093023255813953
2025-05-25,9.550387596899224
2025-05-26,9.550387596899224
2025-05-27,16.37209302325581
2025-05-28,6.821705426356588
2025-05-29,6.821705426356588
2025-05-30,42.29457364341084
2025-05-31,23.193798449612398
2025-06-01,5.45736434108527
2025-06-02,2.728682170542635
2025-06-03,49.11627906976743
2025-06-04,36.837209302325576
2025-06-05,5.45736434108527
2025-06-06,19.100775193798448
2025-06-07,10.91472868217054
2025-06-08,19.100775193798448
2025-06-09,20.465116279069765
2025-06-10,8.186046511627906
2025-06-11,2.728682170542635
2025-06-12,19.100775193798448
2025-06-13,5.45736434108527
2025-06-14,2.728682170542635
2025-06-15,4.093023255813953
2025-06-16,9.550387596899224
2025-06-17,8.186046511627906
2025-06-18,47.75193798449612
2025-06-19,34.10852713178294
2025-06-20,4.093023255813953
2025-06-21,8.186046511627906
2025-06-22,2.728682170542635
2025-06-23,2.728682170542635
2025-06-24,2.728682170542635
2025-06-25,6.821705426356588
2025-06-26,10.91472868217054
2025-06-27,2.728682170542635
2025-06-28,4.093023255813953
2025-06-29,39.56589147286821
2025-06-30,5.45736434108527
2025-07-01,8.186046511627906
2025-07-02,4.093023255813953
2025-07-03,2.728682170542635
2025-07-04,1.3643410852713176
2025-07-05,1.3643410852713176
2025-07-06,16.37209302325581
2025-07-07,4.093023255813953
2025-07-08,31.379844961240305
2025-07-09,10.91472868217054
2025-07-10,12.279069767441857
2025-07-11,17.736434108527128
2025-07-12,8.186046511627906
2025-07-13,2.728682170542635
2025-07-14,5.45736434108527
2025-07-15,1.3643410852713176
2025-07-16,15.007751937984494
2025-07-17,5.45736434108527
2025-07-18,1.3643410852713176
2025-07-19,9.550387596899224
2025-07-20,17.736434108527128
2025-07-21,4.093023255813953
2025-07-22,2.728682170542635
2025-07-23,2.728682170542635
2025-07-24,4.093023255813953
2025-07-25,4.093023255813953
2025-07-26,1.3643410852713176
2025-07-27,5.45736434108527
2025-07-28,8.186046511627906
2025-07-29,5.45736434108527
2025-07-30,2.728682170542635
2025-07-31,13.643410852713176
2025-08-01,5.45736434108527
2025-08-02,4.093023255813953
2025-08-03,1.3643410852713176
2025-08-04,4.093023255813953
2025-08-05,2.728682170542635
2025-08-06,2.728682170542635
2025-08-07,1.3643410852713176
2025-08-08,2.728682170542635
2025-08-09,4.093023255813953
2025-08-10,4.093023255813953
2025-08-11,1.3643410852713176
2025-08-12,6.821705426356588
2025-08-13,1.3643410852713176
2025-08-14,2.728682170542635
2025-08-15,1.3643410852713176
2025-08-16,1.3643410852713176
2025-08-17,1.3643410852713176
2025-08-18,4.093023255813953
2025-08-19,1.3643410852713176
2025-08-20,1.3643410852713176
2025-08-21,1.3643410852713176
2025-08-22,1.3643410852713176
2025-08-23,2.728682170542635
2025-08-24,2.728682170542635
2025-08-25,1.3643410852713176
2025-08-26,1.3643410852713176
2025-08-27,1.3643410852713176
2025-08-28,4.093023255813953
2025-08-29,1.3643410852713176
2025-08-30,1.3643410852713176
2025-08-31,1.3643410852713176
2025-09-01,1.3643410852713176
2025-09-02,1.3643410852713176
2025-09-03,1.3643410852713176
2025-09-04,6.821705426356588
2025-09-05,1.3643410852713176
2025-09-06,28.65116279069767
2025-09-07,2.728682170542635
2025-09-08,1.3643410852713176
2025-09-09,1.3643410852713176
2025-09-10,1.3643410852713176
2025-09-11,0.0
2025-09-12,1.3643410852713176
2025-09-13,1.3643410852713176
2025-09-14,4.093023255813953
2025-09-15,1.3643410852713176
2025-09-16,1.3643410852713176
2025-09-17,1.3643410852713176
2025-09-18,1.3643410852713176
2025-09-19,1.3643410852713176
2025-09-20,0.0
2025-09-21,1.3643410852713176
2025-09-22,4.093023255813953
2025-09-23,2.728682170542635
2025-09-24,2.728682170542635
2025-09-25,2.728682170542635
2025-09-26,4.093023255813953
2025-09-27,1.3643410852713176
2025-09-28,1.3643410852713176
2025-09-29,0.0
2025-09-30,0.0
2025-10-01,1.3643410852713176
2025-10-02,1.3643410852713176
2025-10-03,0.0
2025-10-04,1.3643410852713176
2025-10-05,0.0
2025-10-06,1.3643410852713176
2025-10-07,1.3643410852713176
2025-10-08,1.3643410852713176
2025-10-09,1.3643410852713176
2025-10-10,1.3643410852713176
2025-10-11,1.3643410852713176
2025-10-12,1.3643410852713176
2025-10-13,4.093023255813953
2025-10-14,16.37209302325581
2025-10-15,2.728682170542635
2025-10-16,1.3643410852713176
2025-10-17,1.3643410852713176
2025-10-18,4.093023255813953
2025-10-19,6.821705426356588
2025-10-20,4.093023255813953
2025-10-21,1.3643410852713176
2025-10-22,1.3643410852713176
2025-10-23,1.3643410852713176
2025-10-24,2.728682170542635
2025-10-25,24.558139534883715
2025-10-26,10.91472868217054
2025-10-27,4.093023255813953
2025-10-28,2.728682170542635
2025-10-29,1.3643410852713176
2025-10-30,1.3643410852713176
2025-10-31,0.0
2025-11-01,1.3643410852713176
2025-11-02,0.0
2025-11-03,1.3643410852713176
2025-11-04,1.3643410852713176
2025-11-05,2.728682170542635
2025-11-06,2.728682170542635
2025-11-07,4.093023255813953
2025-11-08,1.3643410852713176
2025-11-09,0.0
2025-11-10,1.3643410852713176
2025-11-11,1.3643410852713176
2025-11-12,0.0
2025-11-13,0.0
2025-11-14,0.0
2025-11-15,1.3643410852713176
2025-11-16,2.728682170542635
2025-11-17,0.0
2025-11-18,1.3643410852713176
2025-11-19,1.3643410852713176
2025-11-20,1.3643410852713176
2025-11-21,2.728682170542635
2025-11-22,0.0
2025-11-23,0.0
2025-11-24,24.558139534883715
2025-11-25,10.91472868217054
2025-11-26,1.3643410852713176
2025-11-27,1.3643410852713176
2025-11-28,1.3643410852713176
2025-11-29,1.3643410852713176
2025-11-30,1.3643410852713176
2025-12-01,0.0
2025-12-02,1.3643410852713176
2025-12-03,1.3643410852713176
2025-12-04,0.0
2025-12-05,0.0
2025-12-06,0.0
2025-12-07,0.0
2025-12-08,1.3643410852713176
2025-12-09,0.0
2025-12-10,1.3643410852713176
2025-12-11,0.0
2025-12-12,0.0
2025-12-13,0.0
2025-12-14,0.0
2025-12-15,0.0
2025-12-16,0.6821705426356588
2025-12-17,0.6821705426356588
2025-12-18,4.3204134366925055
2025-12-19,5.002583979328165
2025-12-20,1.8191214470284234
2025-12-21,0.6821705426356588
2025-12-22,0.6821705426356588
2025-12-23,1.8191214470284234
2025-12-24,17.96382428940568
2025-12-25,11.824289405684752
2025-12-26,5.002583979328165
2025-12-27,1.8191214470284234
2025-12-28,11.824289405684752
2025-12-29,11.142118863049093
2025-12-30,0.6821705426356588
2025-12-31,0.6821705426356588
2026-01-01,0.0
2026-01-02,0.0
2026-01-03,2.5012919896640824
2026-01-04,0.6821705426356588
2026-01-05,0.6821705426356588
2026-01-06,2.5012919896640824
2026-01-07,0.6821705426356588
2026-01-08,6.821705426356587
2026-01-09,4.3204134366925055
2026-01-10,9.095607235142117
2026-01-11,0.0
2026-01-12,0.0
2026-01-13,0.0
2026-01-14,0.0
2026-01-15,0.0
2026-01-16,0.0
2026-01-17,0.0
2026-01-18,0.0
2026-01-19,0.0
2026-01-20,0.0
2026-01-21,0.0
2026-01-22,0.0
2026-01-23,0.0
2026-01-24,0.0
2026-01-25,6.821705426356587
2026-01-26,0.0
2026-01-27,0.0
2026-01-28,0.0
2026-01-29,0.0
2026-01-30,0.0
2026-01-31,0.0
2026-02-01,0.0
2026-02-02,0.0
2026-02-03,2.273901808785529
2026-02-04,0.0
2026-02-05,0.0
2026-02-06,0.0
2026-02-07,0.0
2026-02-08,0.0
2026-02-09,0.0
2026-02-10,0.0
2026-02-11,0.0
2026-02-12,0.0
2026-02-13,0.0
2026-02-14,4.547803617571058
2026-02-15,31.834625322997407
2026-02-16,4.547803617571058
2026-02-17,2.273901808785529
2026-02-18,2.273901808785529
2026-02-19,11.369509043927646
2026-02-20,20.46511627906976
2026-02-21,2.273901808785529
2026-02-22,0.0
2026-02-23,0.0
2026-02-24,0.0
2026-02-25,0.0
2026-02-26,0.0
2026-02-27,0.0
2026-02-28,0.0
2026-03-01,0.0
2026-03-02,0.0
2026-03-03,2.273901808785529
2026-03-04,11.369509043927646
2026-03-05,4.547803617571058
2026-03-06,20.46511627906976
2026-03-07,63.669250645994815
2026-03-08,4.547803617571058
2026-03-09,2.273901808785529
2026-03-10,25.01291989664082
2026-03-11,88.68217054263563
2026-03-12,54.573643410852696
2026-03-13,6.821705426356587
2026-03-14,4.547803617571058
2026-03-15,61.39534883720929
2026-03-16,227.3901808785529
2026-03-17,31.834625322997407
2026-03-18,6.821705426356587
2026-03-19,2.273901808785529
2026-03-20,2.273901808785529
2026-03-21,2.273901808785529
2026-03-22,2.273901808785529
2026-03-23,2.273901808785529
2026-03-24,2.273901808785529
2026-03-25,2.273901808785529
2026-03-26,15.917312661498704
2026-03-27,15.917312661498704
2026-03-28,2.273901808785529
2026-03-29,2.273901808785529
2026-03-30,2.273901808785529
2026-03-31,25.01291989664082
2026-04-01,13.643410852713174
2026-04-02,27.286821705426348
2026-04-03,25.01291989664082
2026-04-04,84.13436692506458
2026-04-05,15.917312661498704
2026-04-06,4.547803617571058
2026-04-07,2.273901808785529
2026-04-08,2.273901808785529
2026-04-09,2.273901808785529
2026-04-10,6.821705426356587
2026-04-11,4.547803617571058
2026-04-12,4.547803617571058
2026-04-13,6.821705426356587
2026-04-14,59.12144702842376
2026-04-15,120.51679586563304
2026-04-16,36.38242894056847
2026-04-17,61.39534883720929
2026-04-18,109.14728682170539
2026-04-19,6.821705426356587
2026-04-20,4.547803617571058
2026-04-21,15.917312661498704
2026-04-22,11.369509043927646
2026-04-23,11.369509043927646
2026-04-24,45.478036175710585
2026-04-25,15.917312661498704
2026-04-26,34.108527131782935
2026-04-27,72.76485788113693
2026-04-28,54.573643410852696
2026-04-29,13.643410852713174
2026-04-30,4.547803617571058
2026-05-01,4.547803617571058
2026-05-02,6.821705426356587
2026-05-03,4.547803617571058
2026-05-04,4.547803617571058
2026-05-05,2.273901808785529
2026-05-06,11.369509043927646
2026-05-07,15.917312661498704
2026-05-08,2.273901808785529
2026-05-09,2.273901808785529
2026-05-10,2.273901808785529
2026-05-11,2.273901808785529
2026-05-12,6.821705426356587
2026-05-13,2.273901808785529
2026-05-14,2.273901808785529
2026-05-15,2.273901808785529
2026-05-16,4.547803617571058
2026-05-17,20.46511627906976
2026-05-18,36.38242894056847
2026-05-19,13.643410852713174
2026-05-20,4.547803617571058
2026-05-21,2.273901808785529
2026-05-22,13.643410852713174
2026-05-23,4.547803617571058
2026-05-24,6.821705426356587
2026-05-25,6.821705426356587
2026-05-26,4.547803617571058
2026-05-27,25.01291989664082
2026-05-28,4.547803617571058
2026-05-29,4.547803617571058
2026-05-30,2.273901808785529
2026-05-31,2.273901808785529
