Time,gimkit
2023-10-18,80.56875890055909
2023-10-19,88.42912562256485
2023-10-20,106.11495074707783
2023-10-21,5.895275041504324
2023-10-22,3.9301833610028827
2023-10-23,70.7433004980519
2023-10-24,74.67348385905477
2023-10-25,80.56875890055909
2023-10-26,112.01022578858216
2023-10-27,157.20733444011532
2023-10-28,11.790550083008648
2023-10-29,7.860366722005765
2023-10-30,92.35930898356774
2023-10-31,135.59132595459945
2023-11-01,129.69605091309512
2023-11-02,153.27715107911243
2023-11-03,165.06770116212107
2023-11-04,17.685825124512974
2023-11-05,9.825458402507207
2023-11-06,108.08004242757927
2023-11-07,104.1498590665764
2023-11-08,137.5564176351009
2023-11-09,163.10260948161962
2023-11-10,137.5564176351009
2023-11-11,17.685825124512974
2023-11-12,9.825458402507207
2023-11-13,106.11495074707783
2023-11-14,133.626234274098
2023-11-15,149.34696771810954
2023-11-16,174.8931595646283
2023-11-17,192.57898468914127
2023-11-18,17.685825124512974
2023-11-19,11.790550083008648
2023-11-20,76.63857553955621
2023-11-21,108.08004242757927
2023-11-22,31.44146688802306
2023-11-23,9.825458402507207
2023-11-24,5.895275041504324
2023-11-25,5.895275041504324
2023-11-26,5.895275041504324
2023-11-27,82.53385058106053
2023-11-28,92.35930898356774
2023-11-29,113.97531746908359
2023-11-30,135.59132595459945
2023-12-01,159.17242612061676
2023-12-02,15.72073344401153
2023-12-03,9.825458402507207
2023-12-04,92.35930898356774
2023-12-05,110.04513410808072
2023-12-06,125.76586755209225
2023-12-07,145.41678435710665
2023-12-08,165.06770116212107
2023-12-09,15.72073344401153
2023-12-10,11.790550083008648
2023-12-11,129.69605091309512
2023-12-12,139.52150931560234
2023-12-13,163.10260948161962
2023-12-14,190.61389300863982
2023-12-15,196.50916805014413
2023-12-16,17.685825124512974
2023-12-17,11.790550083008648
2023-12-18,119.87059251058793
2023-12-19,137.5564176351009
2023-12-20,123.8007758715908
2023-12-21,98.25458402507206
2023-12-22,56.005112894291074
2023-12-23,11.790550083008648
2023-12-24,7.860366722005765
2023-12-25,4.912729201253604
2023-12-26,3.9301833610028827
2023-12-27,3.9301833610028827
2023-12-28,3.9301833610028827
2023-12-29,3.9301833610028827
2023-12-30,1.9650916805014413
2023-12-31,1.9650916805014413
2024-01-01,3.9301833610028827
2024-01-02,20.633462645265134
2024-01-03,40.284379450279545
2024-01-04,56.005112894291074
2024-01-05,84.49894226156198
2024-01-06,5.895275041504324
2024-01-07,5.895275041504324
2024-01-08,66.813117137049
2024-01-09,74.67348385905477
2024-01-10,92.35930898356774
2024-01-11,107.09749658732855
2024-01-12,122.81823003134008
2024-01-13,9.825458402507207
2024-01-14,7.860366722005765
2024-01-15,7.860366722005765
2024-01-16,53.05747537353892
2024-01-17,86.46403394206342
2024-01-18,101.20222154582423
2024-01-19,116.92295498983576
2024-01-20,9.825458402507207
2024-01-21,7.860366722005765
2024-01-22,82.53385058106053
2024-01-23,92.35930898356774
2024-01-24,112.01022578858216
2024-01-25,117.90550083008648
2024-01-26,143.4516926766052
2024-01-27,13.75564176351009
2024-01-28,7.860366722005765
2024-01-29,86.46403394206342
2024-01-30,102.18476738607495
2024-01-31,108.08004242757927
2024-02-01,117.90550083008648
2024-02-02,145.41678435710665
2024-02-03,13.75564176351009
2024-02-04,9.825458402507207
2024-02-05,84.49894226156198
2024-02-06,102.18476738607495
2024-02-07,108.08004242757927
2024-02-08,119.87059251058793
2024-02-09,137.5564176351009
2024-02-10,13.75564176351009
2024-02-11,7.860366722005765
2024-02-12,78.60366722005766
2024-02-13,88.42912562256485
2024-02-14,106.11495074707783
2024-02-15,119.87059251058793
2024-02-16,104.1498590665764
2024-02-17,9.825458402507207
2024-02-18,7.860366722005765
2024-02-19,19.650916805014415
2024-02-20,68.77820881755045
2024-02-21,84.49894226156198
2024-02-22,96.28949234457063
2024-02-23,123.8007758715908
2024-02-24,11.790550083008648
2024-02-25,7.860366722005765
2024-02-26,78.60366722005766
2024-02-27,98.25458402507206
2024-02-28,110.04513410808072
2024-02-29,113.97531746908359
2024-03-01,145.41678435710665
2024-03-02,11.790550083008648
2024-03-03,7.860366722005765
2024-03-04,86.46403394206342
2024-03-05,98.25458402507206
2024-03-06,108.08004242757927
2024-03-07,127.73095923259369
2024-03-08,139.52150931560234
2024-03-09,11.790550083008648
2024-03-10,7.860366722005765
2024-03-11,64.84802545654756
2024-03-12,74.67348385905477
2024-03-13,82.53385058106053
2024-03-14,92.35930898356774
2024-03-15,92.35930898356774
2024-03-16,7.860366722005765
2024-03-17,5.895275041504324
2024-03-18,72.70839217855332
2024-03-19,84.49894226156198
2024-03-20,98.25458402507206
2024-03-21,112.01022578858216
2024-03-22,127.73095923259369
2024-03-23,9.825458402507207
2024-03-24,7.860366722005765
2024-03-25,68.77820881755045
2024-03-26,80.56875890055909
2024-03-27,94.32440066406919
2024-03-28,98.25458402507206
2024-03-29,37.336741929527385
2024-03-30,7.860366722005765
2024-03-31,5.895275041504324
2024-04-01,39.30183361002883
2024-04-02,64.84802545654756
2024-04-03,78.60366722005766
2024-04-04,90.3942173030663
2024-04-05,110.04513410808072
2024-04-06,9.825458402507207
2024-04-07,5.895275041504324
2024-04-08,72.70839217855332
2024-04-09,106.11495074707783
2024-04-10,106.11495074707783
2024-04-11,129.69605091309512
2024-04-12,159.17242612061676
2024-04-13,9.825458402507207
2024-04-14,7.860366722005765
2024-04-15,98.25458402507206
2024-04-16,108.08004242757927
2024-04-17,119.87059251058793
2024-04-18,123.8007758715908
2024-04-19,159.17242612061676
2024-04-20,11.790550083008648
2024-04-21,7.860366722005765
2024-04-22,102.18476738607495
2024-04-23,119.87059251058793
2024-04-24,125.76586755209225
2024-04-25,139.52150931560234
2024-04-26,157.20733444011532
2024-04-27,11.790550083008648
2024-04-28,7.860366722005765
2024-04-29,106.11495074707783
2024-04-30,115.94040914958504
2024-05-01,125.76586755209225
2024-05-02,147.3818760376081
2024-05-03,168.99788452312396
2024-05-04,9.825458402507207
2024-05-05,7.860366722005765
2024-05-06,123.8007758715908
2024-05-07,135.59132595459945
2024-05-08,153.27715107911243
2024-05-09,163.10260948161962
2024-05-10,184.7186179671355
2024-05-11,13.75564176351009
2024-05-12,7.860366722005765
2024-05-13,141.4866009961038
2024-05-14,149.34696771810954
2024-05-15,157.20733444011532
2024-05-16,167.0327928426225
2024-05-17,163.10260948161962
2024-05-18,11.790550083008648
2024-05-19,9.825458402507207
2024-05-20,127.73095923259369
2024-05-21,129.69605091309512
2024-05-22,115.94040914958504
2024-05-23,112.01022578858216
2024-05-24,88.42912562256485
2024-05-25,7.860366722005765
2024-05-26,5.895275041504324
2024-05-27,5.895275041504324
2024-05-28,58.95275041504324
2024-05-29,58.95275041504324
2024-05-30,60.91784209554468
2024-05-31,55.02256705404036
2024-06-01,5.895275041504324
2024-06-02,5.895275041504324
2024-06-03,37.336741929527385
2024-06-04,45.19710865153315
2024-06-05,41.26692529053027
2024-06-06,41.26692529053027
2024-06-07,33.4065585685245
2024-06-08,5.895275041504324
2024-06-09,3.9301833610028827
2024-06-10,29.47637520752162
2024-06-11,29.47637520752162
2024-06-12,29.47637520752162
2024-06-13,27.51128352702018
2024-06-14,19.650916805014415
2024-06-15,3.9301833610028827
2024-06-16,1.9650916805014413
2024-06-17,13.75564176351009
2024-06-18,15.72073344401153
2024-06-19,5.895275041504324
2024-06-20,11.790550083008648
2024-06-21,9.825458402507207
2024-06-22,1.9650916805014413
2024-06-23,1.9650916805014413
2024-06-24,7.860366722005765
2024-06-25,9.825458402507207
2024-06-26,9.825458402507207
2024-06-27,7.860366722005765
2024-06-28,5.895275041504324
2024-06-29,1.9650916805014413
2024-06-30,1.9650916805014413
2024-07-01,3.9301833610028827
2024-07-02,3.9301833610028827
2024-07-03,3.9301833610028827
2024-07-04,1.9650916805014413
2024-07-05,1.9650916805014413
2024-07-06,1.9650916805014413
2024-07-07,1.9650916805014413
2024-07-08,1.9650916805014413
2024-07-09,3.9301833610028827
2024-07-10,3.9301833610028827
2024-07-11,3.9301833610028827
2024-07-12,3.9301833610028827
2024-07-13,1.9650916805014413
2024-07-14,1.9650916805014413
2024-07-15,3.9301833610028827
2024-07-16,3.9301833610028827
2024-07-17,3.9301833610028827
2024-07-18,3.9301833610028827
2024-07-19,3.9301833610028827
2024-07-20,1.9650916805014413
2024-07-21,1.9650916805014413
2024-07-22,3.9301833610028827
2024-07-23,3.9301833610028827
2024-07-24,3.9301833610028827
2024-07-25,3.9301833610028827
2024-07-26,3.9301833610028827
2024-07-27,1.9650916805014413
2024-07-28,1.9650916805014413
2024-07-29,3.9301833610028827
2024-07-30,3.9301833610028827
2024-07-31,3.9301833610028827
2024-08-01,5.895275041504324
2024-08-02,7.860366722005765
2024-08-03,1.9650916805014413
2024-08-04,1.9650916805014413
2024-08-05,5.895275041504324
2024-08-06,9.825458402507207
2024-08-07,11.790550083008648
2024-08-08,17.685825124512974
2024-08-09,25.546191846518738
2024-08-10,1.9650916805014413
2024-08-11,1.9650916805014413
2024-08-12,19.650916805014415
2024-08-13,29.47637520752162
2024-08-14,37.336741929527385
2024-08-15,53.057475373538914
2024-08-16,82.53385058106053
2024-08-17,5.895275041504324
2024-08-18,4.0854218174586805
2024-08-19,44.86202076381758
2024-08-20,57.11828621619363
2024-08-21,75.5026843947577
2024-08-22,90.78420659611379
2024-08-23,127.47538372501403
2024-08-24,10.213554543646701
2024-08-25,7.110678566438741
2024-08-26,72.39980841754974
2024-08-27,92.82691750484314
2024-08-28,105.08318295721918
2024-08-29,129.51809463374337
2024-08-30,145.8597819035781
2024-08-31,12.256265452376041
2024-09-01,7.110678566438741
2024-09-02,7.110678566438741
2024-09-03,78.52794114373776
2024-09-04,110.15115061492858
2024-09-05,127.47538372501403
2024-09-06,178.46553721501962
2024-09-07,12.256265452376041
2024-09-08,9.153389475168083
2024-09-09,101.98030698001122
2024-09-10,120.36470515857528
2024-09-11,119.30454009009667
2024-09-12,149.94520372103676
2024-09-13,196.84993539358368
2024-09-14,15.281522201356104
2024-09-15,10.213554543646701
2024-09-16,104.02301788874055
