Time,french_open
2024-11-24,0.5348837209302325
2024-11-25,0.3953488372093023
2024-11-26,0.4418604651162791
2024-11-27,0.5116279069767442
2024-11-28,1.4883720930232558
2024-11-29,0.7441860465116279
2024-11-30,0.37209302325581395
2024-12-01,0.5581395348837209
2024-12-02,0.6046511627906976
2024-12-03,0.3953488372093023
2024-12-04,0.6046511627906976
2024-12-05,0.37209302325581395
2024-12-06,0.5581395348837209
2024-12-07,0.3488372093023256
2024-12-08,0.37209302325581395
2024-12-09,0.3953488372093023
2024-12-10,0.5348837209302325
2024-12-11,0.5581395348837209
2024-12-12,0.5581395348837209
2024-12-13,0.5813953488372093
2024-12-14,0.5116279069767442
2024-12-15,0.4883720930232558
2024-12-16,0.4883720930232558
2024-12-17,0.5581395348837209
2024-12-18,0.3953488372093023
2024-12-19,0.5813953488372093
2024-12-20,0.37209302325581395
2024-12-21,0.46511627906976744
2024-12-22,0.5348837209302325
2024-12-23,0.6511627906976745
2024-12-24,0.6744186046511628
2024-12-25,1.4186046511627908
2024-12-26,0.5581395348837209
2024-12-27,0.3953488372093023
2024-12-28,0.5116279069767442
2024-12-29,0.4418604651162791
2024-12-30,0.5348837209302325
2024-12-31,0.5581395348837209
2025-01-01,0.8372093023255813
2025-01-02,0.4418604651162791
2025-01-03,0.5116279069767442
2025-01-04,0.5116279069767442
2025-01-05,0.32558139534883723
2025-01-06,0.4418604651162791
2025-01-07,0.4883720930232558
2025-01-08,0.5348837209302325
2025-01-09,0.46511627906976744
2025-01-10,0.4418604651162791
2025-01-11,0.4883720930232558
2025-01-12,0.6976744186046512
2025-01-13,0.6976744186046512
2025-01-14,0.6046511627906976
2025-01-15,0.813953488372093
2025-01-16,0.6744186046511628
2025-01-17,0.6976744186046512
2025-01-18,0.7674418604651163
2025-01-19,0.6976744186046512
2025-01-20,0.8837209302325582
2025-01-21,0.8604651162790697
2025-01-22,0.8604651162790697
2025-01-23,0.7209302325581395
2025-01-24,0.8837209302325582
2025-01-25,0.9534883720930233
2025-01-26,1.3488372093023255
2025-01-27,1.069767441860465
2025-01-28,0.7441860465116279
2025-01-29,0.6744186046511628
2025-01-30,0.6744186046511628
2025-01-31,0.5581395348837209
2025-02-01,0.6046511627906976
2025-02-02,0.627906976744186
2025-02-03,0.4883720930232558
2025-02-04,0.5813953488372093
2025-02-05,0.46511627906976744
2025-02-06,0.46511627906976744
2025-02-07,0.5581395348837209
2025-02-08,0.627906976744186
2025-02-09,0.6744186046511628
2025-02-10,0.627906976744186
2025-02-11,0.5813953488372093
2025-02-12,0.6744186046511628
2025-02-13,0.6744186046511628
2025-02-14,0.6976744186046512
2025-02-15,0.8837209302325582
2025-02-16,0.7906976744186046
2025-02-17,0.8372093023255813
2025-02-18,0.6046511627906976
2025-02-19,0.6046511627906976
2025-02-20,0.5116279069767442
2025-02-21,0.6511627906976745
2025-02-22,0.6046511627906976
2025-02-23,0.5348837209302325
2025-02-24,0.5813953488372093
2025-02-25,0.4883720930232558
2025-02-26,0.5348837209302325
2025-02-27,0.4883720930232558
2025-02-28,0.5581395348837209
2025-03-01,0.4418604651162791
2025-03-02,0.6511627906976745
2025-03-03,0.627906976744186
2025-03-04,0.5813953488372093
2025-03-05,0.46511627906976744
2025-03-06,0.6511627906976745
2025-03-07,0.5813953488372093
2025-03-08,0.6744186046511628
2025-03-09,0.6976744186046512
2025-03-10,0.8604651162790697
2025-03-11,0.5813953488372093
2025-03-12,0.7209302325581395
2025-03-13,0.6511627906976745
2025-03-14,0.5813953488372093
2025-03-15,0.5581395348837209
2025-03-16,0.8372093023255813
2025-03-17,0.6511627906976745
2025-03-18,0.6744186046511628
2025-03-19,0.6976744186046512
2025-03-20,0.6511627906976745
2025-03-21,0.5116279069767442
2025-03-22,0.7906976744186046
2025-03-23,0.9069767441860465
2025-03-24,0.9534883720930233
2025-03-25,0.7674418604651163
2025-03-26,0.7674418604651163
2025-03-27,0.7209302325581395
2025-03-28,0.5581395348837209
2025-03-29,0.7674418604651163
2025-03-30,0.9302325581395349
2025-03-31,0.9767441860465116
2025-04-01,0.813953488372093
2025-04-02,0.8372093023255813
2025-04-03,0.7209302325581395
2025-04-04,0.7674418604651163
2025-04-05,0.8837209302325582
2025-04-06,0.9069767441860465
2025-04-07,0.8604651162790697
2025-04-08,0.7906976744186046
2025-04-09,0.8372093023255813
2025-04-10,0.9534883720930233
2025-04-11,0.9302325581395349
2025-04-12,0.6976744186046512
2025-04-13,1.0
2025-04-14,0.8837209302325582
2025-04-15,1.2266908470236824
2025-04-16,0.5116279069767442
2025-04-17,0.41860465116279066
2025-04-18,0.5232558139534884
2025-04-19,1.19180712609345
2025-04-20,1.4243652656283337
2025-04-21,0.4883720930232558
2025-04-22,0.41860465116279066
2025-04-23,0.46511627906976744
2025-04-24,0.4069767441860465
2025-04-25,0.4883720930232558
2025-04-26,0.5232558139534884
2025-04-27,1.2383187540004266
2025-04-28,0.5348837209302325
2025-04-29,0.45348837209302323
2025-04-30,1.2383187540004266
2025-05-01,1.2266908470236824
2025-05-02,0.5232558139534884
2025-05-03,1.2266908470236824
2025-05-04,1.4592489865585663
2025-05-05,1.319714102837636
2025-05-06,1.261574567953915
2025-05-07,1.2150629400469384
2025-05-08,1.2499466609771708
2025-05-09,1.2732024749306592
2025-05-10,1.319714102837636
2025-05-11,1.5290164284190313
2025-05-12,1.3313420098143802
2025-05-13,1.7964582888841476
2025-05-14,1.447621079581822
2025-05-15,1.267335182419458
2025-05-16,1.267335182419458
2025-05-17,1.267335182419458
2025-05-18,1.267335182419458
2025-05-19,2.534670364838916
2025-05-20,2.534670364838916
2025-05-21,2.534670364838916
2025-05-22,3.802005547258374
2025-05-23,5.069340729677832
2025-05-24,6.336675912097291
2025-05-25,25.346703648389163
2025-05-26,31.68337956048645
2025-05-27,26.61403883080862
2025-05-28,30.416044378066992
2025-05-29,34.21804992532537
2025-05-30,35.485385107744825
2025-05-31,43.089396202261575
2025-06-01,58.297418391295075
2025-06-02,46.89140174951995
2025-06-03,50.693407296778325
2025-06-04,63.3667591209729
2025-06-05,51.96074247919778
2025-06-06,70.97077021548965
2025-06-07,72.23810539790911
2025-06-08,126.7335182419458
2025-06-09,12.673351824194581
2025-06-10,5.069340729677832
2025-06-11,2.534670364838916
2025-06-12,2.534670364838916
2025-06-13,2.534670364838916
2025-06-14,1.267335182419458
2025-06-15,1.267335182419458
2025-06-16,1.267335182419458
2025-06-17,1.267335182419458
2025-06-18,1.267335182419458
2025-06-19,1.267335182419458
2025-06-20,1.267335182419458
2025-06-21,1.267335182419458
2025-06-22,1.267335182419458
2025-06-23,0.0
2025-06-24,1.267335182419458
2025-06-25,1.267335182419458
2025-06-26,1.267335182419458
2025-06-27,1.267335182419458
2025-06-28,1.267335182419458
2025-06-29,1.267335182419458
2025-06-30,1.267335182419458
2025-07-01,1.267335182419458
2025-07-02,1.267335182419458
2025-07-03,1.267335182419458
2025-07-04,1.267335182419458
2025-07-05,1.267335182419458
2025-07-06,1.267335182419458
2025-07-07,1.267335182419458
2025-07-08,1.267335182419458
2025-07-09,1.267335182419458
2025-07-10,1.267335182419458
2025-07-11,2.534670364838916
2025-07-12,2.534670364838916
2025-07-13,5.069340729677832
2025-07-14,1.267335182419458
2025-07-15,1.267335182419458
2025-07-16,1.267335182419458
2025-07-17,1.267335182419458
2025-07-18,1.267335182419458
2025-07-19,1.267335182419458
2025-07-20,1.267335182419458
2025-07-21,1.267335182419458
2025-07-22,1.267335182419458
2025-07-23,1.267335182419458
2025-07-24,1.267335182419458
2025-07-25,1.267335182419458
2025-07-26,1.267335182419458
2025-07-27,1.267335182419458
2025-07-28,1.267335182419458
2025-07-29,1.267335182419458
2025-07-30,1.267335182419458
2025-07-31,1.267335182419458
2025-08-01,0.0
2025-08-02,0.0
2025-08-03,0.0
2025-08-04,0.0
2025-08-05,0.0
2025-08-06,0.0
2025-08-07,0.0
2025-08-08,0.0
2025-08-09,0.0
2025-08-10,0.0
2025-08-11,0.0
2025-08-12,0.0
2025-08-13,0.0
2025-08-14,0.0
2025-08-15,0.0
2025-08-16,0.0
2025-08-17,0.0
2025-08-18,0.0
2025-08-19,0.0
2025-08-20,0.0
2025-08-21,0.0
2025-08-22,0.0
2025-08-23,0.0
2025-08-24,0.0
2025-08-25,1.267335182419458
2025-08-26,1.267335182419458
2025-08-27,1.267335182419458
2025-08-28,1.267335182419458
2025-08-29,1.267335182419458
2025-08-30,1.267335182419458
2025-08-31,1.267335182419458
2025-09-01,1.267335182419458
2025-09-02,1.267335182419458
2025-09-03,1.267335182419458
2025-09-04,1.267335182419458
2025-09-05,1.267335182419458
2025-09-06,1.267335182419458
2025-09-07,2.534670364838916
2025-09-08,1.267335182419458
2025-09-09,0.0
2025-09-10,0.0
2025-09-11,0.0
2025-09-12,0.0
2025-09-13,0.0
2025-09-14,0.0
2025-09-15,0.0
2025-09-16,0.0
2025-09-17,0.0
2025-09-18,0.0
2025-09-19,0.0
2025-09-20,0.0
2025-09-21,1.267335182419458
2025-09-22,0.0
2025-09-23,0.0
2025-09-24,0.0
2025-09-25,0.0
2025-09-26,0.0
2025-09-27,0.0
2025-09-28,0.0
2025-09-29,0.0
2025-09-30,0.0
2025-10-01,0.0
2025-10-02,0.0
2025-10-03,0.0
2025-10-04,0.0
2025-10-05,0.0
2025-10-06,0.0
2025-10-07,0.0
2025-10-08,0.0
2025-10-09,0.0
2025-10-10,0.0
2025-10-11,0.0
2025-10-12,0.0
2025-10-13,0.0
2025-10-14,0.0
2025-10-15,0.0
2025-10-16,0.0
2025-10-17,0.0
2025-10-18,0.0
2025-10-19,0.0
2025-10-20,0.0
2025-10-21,0.0
2025-10-22,0.0
2025-10-23,0.0
2025-10-24,0.0
2025-10-25,0.0
2025-10-26,0.0
2025-10-27,0.0
2025-10-28,0.0
2025-10-29,0.0
2025-10-30,0.0
2025-10-31,0.0
2025-11-01,1.267335182419458
2025-11-02,0.0
2025-11-03,0.0
2025-11-04,0.0
2025-11-05,0.0
2025-11-06,0.0
2025-11-07,0.0
2025-11-08,0.0
2025-11-09,0.0
2025-11-10,0.0
2025-11-11,0.0
2025-11-12,0.0
2025-11-13,0.0
2025-11-14,0.0
2025-11-15,0.0
2025-11-16,0.0
2025-11-17,0.0
2025-11-18,0.0
2025-11-19,0.0
2025-11-20,0.0
2025-11-21,0.0
2025-11-22,0.0
2025-11-23,0.0
2025-11-24,0.0
2025-11-25,0.0
2025-11-26,1.267335182419458
2025-11-27,1.267335182419458
2025-11-28,0.0
2025-11-29,0.0
2025-11-30,1.267335182419458
2025-12-01,0.0
2025-12-02,0.0
2025-12-03,0.0
2025-12-04,0.0
2025-12-05,0.0
2025-12-06,1.267335182419458
2025-12-07,0.0
2025-12-08,0.0
2025-12-09,0.0
2025-12-10,0.0
2025-12-11,1.267335182419458
2025-12-12,1.267335182419458
2025-12-13,0.633667591209729
2025-12-14,1.267335182419458
2025-12-15,0.633667591209729
2025-12-16,1.267335182419458
2025-12-17,1.267335182419458
2025-12-18,1.267335182419458
2025-12-19,0.633667591209729
2025-12-20,0.633667591209729
2025-12-21,1.267335182419458
2025-12-22,0.633667591209729
2025-12-23,0.633667591209729
2025-12-24,1.267335182419458
2025-12-25,1.901002773629187
2025-12-26,1.267335182419458
2025-12-27,0.633667591209729
2025-12-28,0.633667591209729
2025-12-29,0.633667591209729
2025-12-30,1.267335182419458
2025-12-31,1.267335182419458
2026-01-01,1.267335182419458
2026-01-02,0.633667591209729
2026-01-03,0.633667591209729
2026-01-04,0.633667591209729
2026-01-05,0.633667591209729
2026-01-06,0.633667591209729
2026-01-07,0.633667591209729
2026-01-08,1.267335182419458
2026-01-09,0.633667591209729
2026-01-10,1.267335182419458
2026-01-11,1.267335182419458
2026-01-12,1.267335182419458
2026-01-13,1.267335182419458
2026-01-14,1.267335182419458
2026-01-15,1.267335182419458
2026-01-16,1.267335182419458
2026-01-17,1.267335182419458
2026-01-18,1.267335182419458
2026-01-19,1.267335182419458
2026-01-20,1.267335182419458
2026-01-21,2.534670364838916
2026-01-22,1.267335182419458
2026-01-23,2.534670364838916
2026-01-24,1.267335182419458
2026-01-25,2.534670364838916
2026-01-26,2.534670364838916
2026-01-27,2.534670364838916
2026-01-28,2.534670364838916
2026-01-29,2.534670364838916
2026-01-30,2.534670364838916
2026-01-31,5.069340729677832
2026-02-01,5.069340729677832
2026-02-02,2.534670364838916
2026-02-03,2.534670364838916
2026-02-04,2.534670364838916
2026-02-05,2.534670364838916
2026-02-06,2.534670364838916
2026-02-07,2.534670364838916
2026-02-08,2.534670364838916
2026-02-09,2.534670364838916
2026-02-10,1.267335182419458
2026-02-11,1.267335182419458
2026-02-12,1.267335182419458
2026-02-13,2.534670364838916
2026-02-14,2.534670364838916
2026-02-15,2.534670364838916
2026-02-16,2.534670364838916
2026-02-17,2.534670364838916
2026-02-18,2.534670364838916
2026-02-19,2.534670364838916
2026-02-20,2.534670364838916
2026-02-21,2.534670364838916
2026-02-22,2.534670364838916
2026-02-23,1.267335182419458
2026-02-24,1.267335182419458
2026-02-25,1.267335182419458
2026-02-26,2.534670364838916
2026-02-27,2.534670364838916
2026-02-28,1.267335182419458
2026-03-01,1.267335182419458
2026-03-02,1.267335182419458
2026-03-03,3.802005547258374
2026-03-04,1.267335182419458
2026-03-05,2.534670364838916
2026-03-06,2.534670364838916
2026-03-07,2.534670364838916
2026-03-08,2.534670364838916
2026-03-09,2.534670364838916
2026-03-10,2.534670364838916
2026-03-11,1.267335182419458
2026-03-12,2.534670364838916
2026-03-13,2.534670364838916
2026-03-14,1.267335182419458
2026-03-15,2.534670364838916
2026-03-16,2.534670364838916
2026-03-17,2.534670364838916
2026-03-18,2.534670364838916
2026-03-19,2.534670364838916
2026-03-20,2.534670364838916
2026-03-21,2.534670364838916
2026-03-22,2.534670364838916
2026-03-23,2.534670364838916
2026-03-24,1.267335182419458
2026-03-25,1.267335182419458
2026-03-26,2.534670364838916
2026-03-27,2.534670364838916
2026-03-28,2.534670364838916
2026-03-29,2.534670364838916
2026-03-30,2.534670364838916
2026-03-31,2.534670364838916
2026-04-01,2.534670364838916
2026-04-02,2.534670364838916
2026-04-03,2.534670364838916
2026-04-04,2.534670364838916
2026-04-05,3.802005547258374
2026-04-06,2.534670364838916
2026-04-07,2.534670364838916
2026-04-08,3.802005547258374
2026-04-09,3.802005547258374
2026-04-10,2.534670364838916
2026-04-11,3.802005547258374
2026-04-12,3.802005547258374
2026-04-13,2.534670364838916
2026-04-14,2.534670364838916
2026-04-15,2.534670364838916
2026-04-16,2.534670364838916
2026-04-17,3.802005547258374
2026-04-18,3.802005547258374
2026-04-19,2.534670364838916
2026-04-20,2.534670364838916
2026-04-21,2.534670364838916
2026-04-22,2.534670364838916
2026-04-23,2.534670364838916
2026-04-24,2.534670364838916
2026-04-25,3.802005547258374
2026-04-26,3.802005547258374
2026-04-27,3.802005547258374
2026-04-28,3.802005547258374
2026-04-29,2.534670364838916
2026-04-30,2.534670364838916
2026-05-01,2.534670364838916
2026-05-02,2.534670364838916
2026-05-03,2.534670364838916
2026-05-04,2.534670364838916
2026-05-05,3.802005547258374
2026-05-06,2.534670364838916
2026-05-07,3.802005547258374
2026-05-08,3.802005547258374
2026-05-09,3.802005547258374
2026-05-10,3.802005547258374
2026-05-11,3.802005547258374
2026-05-12,2.534670364838916
2026-05-13,3.802005547258374
2026-05-14,3.802005547258374
2026-05-15,3.802005547258374
2026-05-16,5.069340729677832
2026-05-17,6.336675912097291
2026-05-18,7.604011094516748
2026-05-19,10.138681459355665
2026-05-20,10.138681459355665
2026-05-21,10.138681459355665
2026-05-22,12.673351824194581
2026-05-23,16.475357371452954
2026-05-24,55.76274802645616
2026-05-25,64.63409430339236
2026-05-26,73.50544058032857
2026-05-27,63.3667591209729
2026-05-28,89.98079795178153
2026-05-29,114.06016641775123
2026-05-30,124.19884787710689
2026-05-31,126.7335182419458
