Time,dallas_cowboys
2024-09-22,84.69222655747545
2024-09-23,27.435510011576554
2024-09-24,9.54278609098315
2024-09-25,8.349937829610255
2024-09-26,23.856965227457874
2024-09-27,91.84931612571282
2024-09-28,10.735634352356044
2024-09-29,19.0855721819663
2024-09-30,10.735634352356044
2024-10-01,8.349937829610255
2024-10-02,9.54278609098315
2024-10-03,8.349937829610255
2024-10-04,8.349937829610255
2024-10-05,9.54278609098315
2024-10-06,33.39975131844102
2024-10-07,119.28482613728937
2024-10-08,10.735634352356044
2024-10-09,9.54278609098315
2024-10-10,8.349937829610255
2024-10-11,9.54278609098315
2024-10-12,10.735634352356044
2024-10-13,84.69222655747545
2024-10-14,33.39975131844102
2024-10-15,9.54278609098315
2024-10-16,7.157089568237362
2024-10-17,7.157089568237362
2024-10-18,7.157089568237362
2024-10-19,8.349937829610255
2024-10-20,29.821206534322343
2024-10-21,11.928482613728937
2024-10-22,8.349937829610255
2024-10-23,7.157089568237362
2024-10-24,7.157089568237362
2024-10-25,7.157089568237362
2024-10-26,7.157089568237362
2024-10-27,28.62835827294945
2024-10-28,67.99235089825494
2024-10-29,8.349937829610255
2024-10-30,5.964241306864468
2024-10-31,5.964241306864468
2024-11-01,5.964241306864468
2024-11-02,8.349937829610255
2024-11-03,59.642413068644686
2024-11-04,16.69987565922051
2024-11-05,8.349937829610255
2024-11-06,4.771393045491575
2024-11-07,5.964241306864468
2024-11-08,5.964241306864468
2024-11-09,9.54278609098315
2024-11-10,46.52108219354285
2024-11-11,28.62835827294945
2024-11-12,8.349937829610255
2024-11-13,7.157089568237362
2024-11-14,5.964241306864468
2024-11-15,5.964241306864468
2024-11-16,11.928482613728937
2024-11-17,19.0855721819663
2024-11-18,16.69987565922051
2024-11-19,58.44956480727179
2024-11-20,8.349937829610255
2024-11-21,5.964241306864468
2024-11-22,8.349937829610255
2024-11-23,8.349937829610255
2024-11-24,46.52108219354285
2024-11-25,15.507027397847619
2024-11-26,7.157089568237362
2024-11-27,7.157089568237362
2024-11-28,59.642413068644686
2024-11-29,38.1711443639326
2024-11-30,7.157089568237362
2024-12-01,10.735634352356044
2024-12-02,8.349937829610255
2024-12-03,5.964241306864468
2024-12-04,4.771393045491575
2024-12-05,4.771393045491575
2024-12-06,4.771393045491575
2024-12-07,5.964241306864468
2024-12-08,15.507027397847619
2024-12-09,11.928482613728937
2024-12-10,47.71393045491575
2024-12-11,5.964241306864468
2024-12-12,4.771393045491575
2024-12-13,5.964241306864468
2024-12-14,5.964241306864468
2024-12-15,34.592599579813914
2024-12-16,10.735634352356044
2024-12-17,5.964241306864468
2024-12-18,4.771393045491575
2024-12-19,4.771393045491575
2024-12-20,4.771393045491575
2024-12-21,7.157089568237362
2024-12-22,20.278420443339193
2024-12-23,45.32823393216996
2024-12-24,7.157089568237362
2024-12-25,8.349937829610255
2024-12-26,5.964241306864468
2024-12-27,4.771393045491575
2024-12-28,5.964241306864468
2024-12-29,32.20690305706813
2024-12-30,9.54278609098315
2024-12-31,5.964241306864468
2025-01-01,5.964241306864468
2025-01-02,4.771393045491575
2025-01-03,4.771393045491575
2025-01-04,5.964241306864468
2025-01-05,35.78544784118681
2025-01-06,11.928482613728937
2025-01-07,8.349937829610255
2025-01-08,5.964241306864468
2025-01-09,4.771393045491575
2025-01-10,4.771393045491575
2025-01-11,5.964241306864468
2025-01-12,8.349937829610255
2025-01-13,11.928482613728937
2025-01-14,10.735634352356044
2025-01-15,7.157089568237362
2025-01-16,7.157089568237362
2025-01-17,5.964241306864468
2025-01-18,7.157089568237362
2025-01-19,8.349937829610255
2025-01-20,7.157089568237362
2025-01-21,7.157089568237362
2025-01-22,5.964241306864468
2025-01-23,7.157089568237362
2025-01-24,8.349937829610255
2025-01-25,13.12133087510183
2025-01-26,8.349937829610255
2025-01-27,7.157089568237362
2025-01-28,5.964241306864468
2025-01-29,4.771393045491575
2025-01-30,3.578544784118681
2025-01-31,3.578544784118681
2025-02-01,3.578544784118681
2025-02-02,4.771393045491575
2025-02-03,3.578544784118681
2025-02-04,3.578544784118681
2025-02-05,3.578544784118681
2025-02-06,3.578544784118681
2025-02-07,3.578544784118681
2025-02-08,3.578544784118681
2025-02-09,4.771393045491575
2025-02-10,5.964241306864468
2025-02-11,3.578544784118681
2025-02-12,3.578544784118681
2025-02-13,3.578544784118681
2025-02-14,3.578544784118681
2025-02-15,3.578544784118681
2025-02-16,3.578544784118681
2025-02-17,3.578544784118681
2025-02-18,3.578544784118681
2025-02-19,3.578544784118681
2025-02-20,3.578544784118681
2025-02-21,3.578544784118681
2025-02-22,2.3856965227457874
2025-02-23,2.3856965227457874
2025-02-24,3.578544784118681
2025-02-25,3.578544784118681
2025-02-26,3.578544784118681
2025-02-27,2.3856965227457874
2025-02-28,3.578544784118681
2025-03-01,3.578544784118681
2025-03-02,3.578544784118681
2025-03-03,3.578544784118681
2025-03-04,4.771393045491575
2025-03-05,4.771393045491575
2025-03-06,4.771393045491575
2025-03-07,3.578544784118681
2025-03-08,3.578544784118681
2025-03-09,3.578544784118681
2025-03-10,7.157089568237362
2025-03-11,8.349937829610255
2025-03-12,8.349937829610255
2025-03-13,7.157089568237362
2025-03-14,7.157089568237362
2025-03-15,5.964241306864468
2025-03-16,5.964241306864468
2025-03-17,4.771393045491575
2025-03-18,4.771393045491575
2025-03-19,4.771393045491575
2025-03-20,4.771393045491575
2025-03-21,4.771393045491575
2025-03-22,3.578544784118681
2025-03-23,3.578544784118681
2025-03-24,3.578544784118681
2025-03-25,3.578544784118681
2025-03-26,4.771393045491575
2025-03-27,4.771393045491575
2025-03-28,3.578544784118681
2025-03-29,3.578544784118681
2025-03-30,3.578544784118681
2025-03-31,3.578544784118681
2025-04-01,3.578544784118681
2025-04-02,3.578544784118681
2025-04-03,4.771393045491575
2025-04-04,3.578544784118681
2025-04-05,4.771393045491575
2025-04-06,3.578544784118681
2025-04-07,3.578544784118681
2025-04-08,3.578544784118681
2025-04-09,3.578544784118681
2025-04-10,3.578544784118681
2025-04-11,3.578544784118681
2025-04-12,3.578544784118681
2025-04-13,3.578544784118681
2025-04-14,3.578544784118681
2025-04-15,2.982120653432234
2025-04-16,3.578544784118681
2025-04-17,2.982120653432234
2025-04-18,3.578544784118681
2025-04-19,2.3856965227457874
2025-04-20,3.578544784118681
2025-04-21,2.982120653432234
2025-04-22,3.578544784118681
2025-04-23,4.174968914805127
2025-04-24,5.367817176178022
2025-04-25,14.314179136474724
2025-04-26,23.260541096771426
2025-04-27,10.735634352356044
2025-04-28,5.964241306864468
2025-04-29,4.771393045491575
2025-04-30,4.174968914805127
2025-05-01,4.174968914805127
2025-05-02,3.578544784118681
2025-05-03,3.578544784118681
2025-05-04,4.174968914805127
2025-05-05,4.174968914805127
2025-05-06,3.578544784118681
2025-05-07,8.349937829610255
2025-05-08,5.367817176178022
2025-05-09,4.771393045491575
2025-05-10,4.174968914805127
2025-05-11,3.578544784118681
2025-05-12,5.964241306864468
2025-05-13,4.771393045491575
2025-05-14,7.157089568237362
2025-05-15,9.54278609098315
2025-05-16,4.771393045491575
2025-05-17,4.771393045491575
2025-05-18,4.771393045491575
2025-05-19,3.578544784118681
2025-05-20,4.771393045491575
2025-05-21,3.578544784118681
2025-05-22,3.578544784118681
2025-05-23,3.578544784118681
2025-05-24,3.578544784118681
2025-05-25,3.578544784118681
2025-05-26,3.578544784118681
2025-05-27,3.578544784118681
2025-05-28,3.578544784118681
2025-05-29,3.578544784118681
2025-05-30,3.578544784118681
2025-05-31,3.578544784118681
2025-06-01,3.578544784118681
2025-06-02,3.578544784118681
2025-06-03,3.578544784118681
2025-06-04,3.578544784118681
2025-06-05,3.578544784118681
2025-06-06,2.3856965227457874
2025-06-07,3.578544784118681
2025-06-08,3.578544784118681
2025-06-09,3.578544784118681
2025-06-10,3.578544784118681
2025-06-11,3.578544784118681
2025-06-12,3.578544784118681
2025-06-13,3.578544784118681
2025-06-14,3.578544784118681
2025-06-15,3.578544784118681
2025-06-16,3.578544784118681
2025-06-17,3.578544784118681
2025-06-18,4.771393045491575
2025-06-19,9.54278609098315
2025-06-20,7.157089568237362
2025-06-21,7.157089568237362
2025-06-22,7.157089568237362
2025-06-23,5.964241306864468
2025-06-24,5.964241306864468
2025-06-25,4.771393045491575
2025-06-26,4.771393045491575
2025-06-27,4.771393045491575
2025-06-28,4.771393045491575
2025-06-29,4.771393045491575
2025-06-30,4.771393045491575
2025-07-01,4.771393045491575
2025-07-02,4.771393045491575
2025-07-03,4.771393045491575
2025-07-04,3.578544784118681
2025-07-05,3.578544784118681
2025-07-06,4.771393045491575
2025-07-07,4.771393045491575
2025-07-08,3.578544784118681
2025-07-09,3.578544784118681
2025-07-10,3.578544784118681
2025-07-11,3.578544784118681
2025-07-12,3.578544784118681
2025-07-13,3.578544784118681
2025-07-14,3.578544784118681
2025-07-15,3.578544784118681
2025-07-16,3.578544784118681
2025-07-17,3.578544784118681
2025-07-18,3.578544784118681
2025-07-19,3.578544784118681
2025-07-20,4.771393045491575
2025-07-21,4.771393045491575
2025-07-22,4.771393045491575
2025-07-23,4.771393045491575
2025-07-24,3.578544784118681
2025-07-25,4.771393045491575
2025-07-26,4.771393045491575
2025-07-27,4.771393045491575
2025-07-28,5.964241306864468
2025-07-29,4.771393045491575
2025-07-30,4.771393045491575
2025-07-31,4.771393045491575
2025-08-01,8.349937829610255
2025-08-02,7.157089568237362
2025-08-03,5.964241306864468
2025-08-04,5.964241306864468
2025-08-05,5.964241306864468
2025-08-06,5.964241306864468
2025-08-07,5.964241306864468
2025-08-08,7.157089568237362
2025-08-09,16.69987565922051
2025-08-10,20.278420443339193
2025-08-11,7.157089568237362
2025-08-12,5.964241306864468
2025-08-13,5.964241306864468
2025-08-14,5.964241306864468
2025-08-15,5.964241306864468
2025-08-16,11.928482613728937
2025-08-17,19.0855721819663
2025-08-18,7.157089568237362
2025-08-19,7.157089568237362
2025-08-20,7.157089568237362
2025-08-21,8.349937829610255
2025-08-22,9.54278609098315
2025-08-23,20.278420443339193
2025-08-24,11.928482613728937
2025-08-25,9.54278609098315
2025-08-26,9.54278609098315
2025-08-27,9.54278609098315
2025-08-28,16.69987565922051
2025-08-29,15.507027397847619
2025-08-30,10.735634352356044
2025-08-31,11.928482613728937
2025-09-01,10.735634352356044
2025-09-02,8.349937829610255
2025-09-03,9.54278609098315
2025-09-04,28.62835827294945
2025-09-05,119.28482613728937
2025-09-06,9.54278609098315
2025-09-07,10.735634352356044
2025-09-08,8.349937829610255
2025-09-09,7.157089568237362
2025-09-10,7.157089568237362
2025-09-11,7.157089568237362
2025-09-12,7.157089568237362
2025-09-13,9.54278609098315
2025-09-14,79.92083351198387
2025-09-15,15.507027397847619
2025-09-16,8.349937829610255
2025-09-17,7.157089568237362
2025-09-18,7.157089568237362
2025-09-19,8.349937829610255
2025-09-20,8.349937829610255
2025-09-21,57.2567165458989
2025-09-22,17.892723920593404
2025-09-23,7.157089568237362
2025-09-24,5.964241306864468
2025-09-25,5.964241306864468
2025-09-26,5.964241306864468
2025-09-27,7.157089568237362
2025-09-28,27.435510011576554
2025-09-29,84.69222655747545
2025-09-30,8.349937829610255
2025-10-01,5.964241306864468
2025-10-02,7.157089568237362
2025-10-03,7.157089568237362
2025-10-04,8.349937829610255
2025-10-05,47.71393045491575
2025-10-06,10.735634352356044
2025-10-07,7.157089568237362
2025-10-08,5.964241306864468
2025-10-09,7.157089568237362
2025-10-10,7.157089568237362
2025-10-11,8.349937829610255
2025-10-12,56.063868284526
2025-10-13,9.54278609098315
2025-10-14,7.157089568237362
2025-10-15,5.964241306864468
2025-10-16,5.964241306864468
2025-10-17,5.964241306864468
2025-10-18,8.349937829610255
2025-10-19,53.67817176178021
2025-10-20,19.0855721819663
2025-10-21,8.349937829610255
2025-10-22,7.157089568237362
2025-10-23,7.157089568237362
2025-10-24,7.157089568237362
2025-10-25,8.349937829610255
2025-10-26,56.063868284526
2025-10-27,14.314179136474724
2025-10-28,7.157089568237362
2025-10-29,5.964241306864468
2025-10-30,5.964241306864468
2025-10-31,5.964241306864468
2025-11-01,8.349937829610255
2025-11-02,19.0855721819663
2025-11-03,20.278420443339193
2025-11-04,71.57089568237362
2025-11-05,9.54278609098315
2025-11-06,23.856965227457874
2025-11-07,16.69987565922051
2025-11-08,9.54278609098315
2025-11-09,22.66411696608498
2025-11-10,9.54278609098315
2025-11-11,7.157089568237362
2025-11-12,5.964241306864468
2025-11-13,4.771393045491575
2025-11-14,4.771393045491575
2025-11-15,5.964241306864468
2025-11-16,13.12133087510183
2025-11-17,14.314179136474724
2025-11-18,52.48532350040732
2025-11-19,8.349937829610255
2025-11-20,7.157089568237362
2025-11-21,7.157089568237362
2025-11-22,7.157089568237362
2025-11-23,45.32823393216996
2025-11-24,46.52108219354285
2025-11-25,10.735634352356044
2025-11-26,9.54278609098315
2025-11-27,71.57089568237362
2025-11-28,64.41380611413626
2025-11-29,11.928482613728937
2025-11-30,11.928482613728937
2025-12-01,9.54278609098315
2025-12-02,8.349937829610255
2025-12-03,8.349937829610255
2025-12-04,17.892723920593404
2025-12-05,71.57089568237362
2025-12-06,8.349937829610255
2025-12-07,10.735634352356044
2025-12-08,8.349937829610255
2025-12-09,9.54278609098315
2025-12-10,5.964241306864468
2025-12-11,6.170922936310267
2025-12-12,7.121658431760939
2025-12-13,7.475969796525165
2025-12-14,23.02433352026194
2025-12-15,54.121060967735495
2025-12-16,7.475969796525165
2025-12-17,5.816611571546041
2025-12-18,5.816611571546041
2025-12-19,6.170922936310267
2025-12-20,8.07239392721161
2025-12-21,40.82847959966429
2025-12-22,10.682487647641409
2025-12-23,6.170922936310267
2025-12-24,7.121658431760939
2025-12-25,70.02373605623649
2025-12-26,11.987534507856306
2025-12-27,5.816611571546041
2025-12-28,8.781016656740064
2025-12-29,6.170922936310267
2025-12-30,5.816611571546041
2025-12-31,5.816611571546041
2026-01-01,5.816611571546041
2026-01-02,4.511564711331142
2026-01-03,5.220187440859593
2026-01-04,28.84094509180798
2026-01-05,9.377440787426512
2026-01-06,6.170922936310267
2026-01-07,5.816611571546041
2026-01-08,4.865876076095368
2026-01-09,4.511564711331142
2026-01-10,4.25173637717071
2026-01-11,6.377604565756065
2026-01-12,4.960359106699161
2026-01-13,4.25173637717071
2026-01-14,3.543113647642258
2026-01-15,3.543113647642258
2026-01-16,3.543113647642258
2026-01-17,3.543113647642258
2026-01-18,4.960359106699161
2026-01-19,4.25173637717071
2026-01-20,4.25173637717071
2026-01-21,3.543113647642258
2026-01-22,4.25173637717071
2026-01-23,3.543113647642258
2026-01-24,4.25173637717071
2026-01-25,4.25173637717071
2026-01-26,4.25173637717071
2026-01-27,3.543113647642258
2026-01-28,3.543113647642258
2026-01-29,3.543113647642258
2026-01-30,2.8344909181138065
2026-01-31,3.543113647642258
2026-02-01,3.543113647642258
2026-02-02,2.8344909181138065
2026-02-03,2.8344909181138065
2026-02-04,3.543113647642258
2026-02-05,2.8344909181138065
2026-02-06,3.543113647642258
2026-02-07,2.8344909181138065
2026-02-08,4.960359106699161
2026-02-09,4.960359106699161
2026-02-10,3.543113647642258
2026-02-11,2.8344909181138065
2026-02-12,2.8344909181138065
2026-02-13,2.8344909181138065
2026-02-14,2.8344909181138065
2026-02-15,2.8344909181138065
2026-02-16,2.8344909181138065
2026-02-17,2.8344909181138065
2026-02-18,2.8344909181138065
2026-02-19,2.8344909181138065
2026-02-20,2.8344909181138065
2026-02-21,2.8344909181138065
2026-02-22,2.8344909181138065
2026-02-23,2.8344909181138065
2026-02-24,2.8344909181138065
2026-02-25,2.8344909181138065
2026-02-26,2.8344909181138065
2026-02-27,2.8344909181138065
2026-02-28,2.8344909181138065
2026-03-01,2.8344909181138065
2026-03-02,2.8344909181138065
2026-03-03,2.8344909181138065
2026-03-04,3.543113647642258
2026-03-05,3.543113647642258
2026-03-06,3.543113647642258
2026-03-07,4.960359106699161
2026-03-08,3.543113647642258
2026-03-09,7.794850024812968
2026-03-10,8.50347275434142
2026-03-11,9.212095483869872
2026-03-12,8.50347275434142
2026-03-13,6.377604565756065
2026-03-14,4.960359106699161
2026-03-15,4.25173637717071
2026-03-16,4.25173637717071
2026-03-17,4.25173637717071
2026-03-18,4.25173637717071
2026-03-19,3.543113647642258
2026-03-20,3.543113647642258
2026-03-21,3.543113647642258
2026-03-22,3.543113647642258
2026-03-23,3.543113647642258
2026-03-24,3.543113647642258
2026-03-25,3.543113647642258
2026-03-26,3.543113647642258
2026-03-27,3.543113647642258
2026-03-28,3.543113647642258
2026-03-29,3.543113647642258
2026-03-30,3.543113647642258
2026-03-31,3.543113647642258
2026-04-01,3.543113647642258
2026-04-02,3.543113647642258
2026-04-03,2.8344909181138065
2026-04-04,2.8344909181138065
2026-04-05,2.8344909181138065
2026-04-06,3.543113647642258
2026-04-07,3.543113647642258
2026-04-08,3.543113647642258
2026-04-09,2.8344909181138065
2026-04-10,2.8344909181138065
2026-04-11,3.543113647642258
2026-04-12,3.543113647642258
2026-04-13,3.543113647642258
2026-04-14,2.8344909181138065
2026-04-15,2.8344909181138065
2026-04-16,3.543113647642258
2026-04-17,3.543113647642258
2026-04-18,3.543113647642258
2026-04-19,3.543113647642258
2026-04-20,3.543113647642258
2026-04-21,3.543113647642258
2026-04-22,4.25173637717071
2026-04-23,5.668981836227613
2026-04-24,19.132813697268194
2026-04-25,18.424190967739744
2026-04-26,9.920718213398322
2026-04-27,6.377604565756065
2026-04-28,5.668981836227613
2026-04-29,4.25173637717071
2026-04-30,4.25173637717071
2026-05-01,4.25173637717071
2026-05-02,4.25173637717071
2026-05-03,4.25173637717071
2026-05-04,3.543113647642258
2026-05-05,3.543113647642258
2026-05-06,3.543113647642258
2026-05-07,3.543113647642258
2026-05-08,3.543113647642258
2026-05-09,3.543113647642258
2026-05-10,4.25173637717071
2026-05-11,4.960359106699161
2026-05-12,4.960359106699161
2026-05-13,4.25173637717071
2026-05-14,5.668981836227613
2026-05-15,12.75520913151213
2026-05-16,4.960359106699161
2026-05-17,4.25173637717071
2026-05-18,4.25173637717071
2026-05-19,3.543113647642258
2026-05-20,3.543113647642258
2026-05-21,2.8344909181138065
2026-05-22,2.8344909181138065
2026-05-23,3.543113647642258
2026-05-24,3.543113647642258
2026-05-25,3.543113647642258
2026-05-26,3.543113647642258
2026-05-27,2.8344909181138065
2026-05-28,3.543113647642258
2026-05-29,3.543113647642258
2026-05-30,2.8344909181138065
2026-05-31,3.543113647642258
