Time,nba_finals
2022-05-16,6.0
2022-05-17,3.0
2022-05-18,3.0
2022-05-19,3.0
2022-05-20,3.0
2022-05-21,4.0
2022-05-22,4.0
2022-05-23,5.0
2022-05-24,4.0
2022-05-25,3.0
2022-05-26,5.0
2022-05-27,13.0
2022-05-28,9.0
2022-05-29,8.0
2022-05-30,31.0
2022-05-31,18.0
2022-06-01,18.0
2022-06-02,28.0
2022-06-03,60.0
2022-06-04,24.0
2022-06-05,37.0
2022-06-06,47.0
2022-06-07,19.0
2022-06-08,26.0
2022-06-09,54.0
2022-06-10,25.0
2022-06-11,68.0
2022-06-12,35.0
2022-06-13,35.0
2022-06-14,75.0
2022-06-15,29.0
2022-06-16,40.0
2022-06-17,100.0
2022-06-18,12.0
2022-06-19,7.0
2022-06-20,4.0
2022-06-21,3.0
2022-06-22,2.0
2022-06-23,2.0
2022-06-24,2.0
2022-06-25,2.0
2022-06-26,2.0
2022-06-27,1.0
2022-06-28,1.0
2022-06-29,1.0
2022-06-30,1.0
2022-07-01,1.0
2022-07-02,1.0
2022-07-03,1.0
2022-07-04,1.0
2022-07-05,1.0
2022-07-06,1.0
2022-07-07,1.0
2022-07-08,1.0
2022-07-09,1.0
2022-07-10,1.0
2022-07-11,1.0
2022-07-12,1.0
2022-07-13,1.0
2022-07-14,1.0
2022-07-15,1.0
2022-07-16,1.0
2022-07-17,1.0
2022-07-18,1.0
2022-07-19,1.0
2022-07-20,1.0
2022-07-21,1.0
2022-07-22,1.0
2022-07-23,1.0
2022-07-24,1.0
2022-07-25,1.0
2022-07-26,1.0
2022-07-27,1.0
2022-07-28,1.0
2022-07-29,1.0
2022-07-30,1.0
2022-07-31,1.0
2022-08-01,1.0
2022-08-02,1.0
2022-08-03,1.0
2022-08-04,1.0
2022-08-05,1.0
2022-08-06,1.0
2022-08-07,1.0
2022-08-08,1.0
2022-08-09,1.0
2022-08-10,0.0
2022-08-11,1.0
2022-08-12,0.0
2022-08-13,1.0
2022-08-14,1.0
2022-08-15,1.0
2022-08-16,1.0
2022-08-17,1.0
2022-08-18,1.0
2022-08-19,0.0
2022-08-20,0.0
2022-08-21,1.0
2022-08-22,1.0
2022-08-23,1.0
2022-08-24,1.0
2022-08-25,0.0
2022-08-26,0.0
2022-08-27,0.0
2022-08-28,1.0
2022-08-29,2.5
2022-08-30,3.0
2022-08-31,1.5
2022-09-01,1.5
2022-09-02,2.0
2022-09-03,1.5
2022-09-04,1.5
2022-09-05,1.5
2022-09-06,1.5
2022-09-07,1.5
2022-09-08,1.5
2022-09-09,1.5
2022-09-10,1.5
2022-09-11,1.5
2022-09-12,1.5
2022-09-13,1.5
2022-09-14,1.5
2022-09-15,1.5
2022-09-16,1.5
2022-09-17,1.5
2022-09-18,2.0
2022-09-19,1.5
2022-09-20,1.5
2022-09-21,1.5
2022-09-22,2.0
2022-09-23,2.0
2022-09-24,1.5
2022-09-25,1.5
2022-09-26,1.5
2022-09-27,1.5
2022-09-28,4.0
2022-09-29,3.0
2022-09-30,3.0
2022-10-01,3.0
2022-10-02,4.0
2022-10-03,3.0
2022-10-04,3.0
2022-10-05,3.0
2022-10-06,3.0
2022-10-07,4.0
2022-10-08,3.0
2022-10-09,3.0
2022-10-10,3.0
2022-10-11,3.0
2022-10-12,3.0
2022-10-13,3.0
2022-10-14,3.0
2022-10-15,3.0
2022-10-16,3.0
2022-10-17,3.0
2022-10-18,5.0
2022-10-19,9.0
2022-10-20,5.0
2022-10-21,4.0
2022-10-22,4.0
2022-10-23,3.0
2022-10-24,3.0
2022-10-25,3.0
2022-10-26,5.0
2022-10-27,3.0
2022-10-28,3.0
2022-10-29,4.0
2022-10-30,3.0
2022-10-31,3.0
2022-11-01,3.0
2022-11-02,3.0
2022-11-03,4.0
2022-11-04,4.0
2022-11-05,4.0
2022-11-06,4.0
2022-11-07,3.0
2022-11-08,3.0
2022-11-09,3.0
2022-11-10,3.0
2022-11-11,3.0
2022-11-12,3.0
2022-11-13,3.0
2022-11-14,3.0
2022-11-15,3.0
2022-11-16,3.0
2022-11-17,4.0
2022-11-18,3.0
2022-11-19,4.0
2022-11-20,3.0
2022-11-21,3.0
2022-11-22,3.0
2022-11-23,3.0
2022-11-24,3.0
2022-11-25,2.0
2022-11-26,3.0
2022-11-27,3.0
2022-11-28,3.0
2022-11-29,2.0
2022-11-30,3.0
2022-12-01,3.0
2022-12-02,3.0
2022-12-03,3.0
2022-12-04,3.0
2022-12-05,3.0
2022-12-06,3.0
2022-12-07,3.0
2022-12-08,3.0
2022-12-09,4.0
2022-12-10,4.0
2022-12-11,5.0
2022-12-12,3.0
2022-12-13,4.0
2022-12-14,4.0
2022-12-15,4.0
2022-12-16,3.0
2022-12-17,3.0
2022-12-18,4.0
2022-12-19,3.0
2022-12-20,3.0
2022-12-21,3.0
2022-12-22,3.0
2022-12-23,3.0
2022-12-24,3.0
2022-12-25,5.0
2022-12-26,5.0
2022-12-27,4.0
2022-12-28,5.0
2022-12-29,4.0
2022-12-30,4.0
2022-12-31,4.0
2023-01-01,4.0
2023-01-02,3.0
2023-01-03,3.0
2023-01-04,3.0
2023-01-05,4.0
2023-01-06,4.0
2023-01-07,4.0
2023-01-08,4.0
2023-01-09,3.0
2023-01-10,3.0
2023-01-11,4.0
2023-01-12,4.0
2023-01-13,4.0
2023-01-14,4.0
2023-01-15,3.0
2023-01-16,4.0
2023-01-17,4.0
2023-01-18,4.0
2023-01-19,4.0
2023-01-20,5.0
2023-01-21,4.0
2023-01-22,4.0
2023-01-23,4.0
2023-01-24,3.0
2023-01-25,4.0
2023-01-26,4.0
2023-01-27,4.0
2023-01-28,4.0
2023-01-29,5.0
2023-01-30,4.0
2023-01-31,4.0
2023-02-01,4.0
2023-02-02,4.0
2023-02-03,5.0
2023-02-04,4.0
2023-02-05,7.0
2023-02-06,5.0
2023-02-07,6.0
2023-02-08,12.0
2023-02-09,13.0
2023-02-10,8.0
2023-02-11,7.0
2023-02-12,7.0
2023-02-13,8.0
2023-02-14,5.0
2023-02-15,6.0
2023-02-16,5.0
2023-02-17,5.0
2023-02-18,5.0
2023-02-19,6.0
2023-02-20,7.0
2023-02-21,5.0
2023-02-22,5.0
2023-02-23,5.0
2023-02-24,5.0
2023-02-25,5.0
2023-02-26,7.0
2023-02-27,6.0
2023-02-28,4.0
2023-03-01,5.0
2023-03-02,5.0
2023-03-03,5.0
2023-03-04,5.0
2023-03-05,6.0
2023-03-06,5.0
2023-03-07,4.0
2023-03-08,5.0
2023-03-09,4.0
2023-03-10,5.0
2023-03-11,4.0
2023-03-12,6.0
2023-03-13,4.0
2023-03-14,5.0
2023-03-15,4.0
2023-03-16,4.0
2023-03-17,3.0
2023-03-18,4.0
2023-03-19,4.0
2023-03-20,4.0
2023-03-21,5.0
2023-03-22,5.0
2023-03-23,5.0
2023-03-24,4.0
2023-03-25,6.0
2023-03-26,5.0
2023-03-27,5.0
2023-03-28,4.0
2023-03-29,5.0
2023-03-30,5.0
2023-03-31,5.0
2023-04-01,6.0
2023-04-02,6.0
2023-04-03,6.0
2023-04-04,7.0
2023-04-05,6.0
2023-04-06,6.0
2023-04-07,6.0
2023-04-08,6.0
2023-04-09,8.0
2023-04-10,9.0
2023-04-11,8.0
2023-04-12,10.0
2023-04-13,8.0
2023-04-14,8.0
2023-04-15,14.0
2023-04-16,19.0
2023-04-17,13.0
2023-04-18,12.0
2023-04-19,11.0
2023-04-20,9.0
2023-04-21,9.0
2023-04-22,10.0
2023-04-23,16.0
2023-04-24,11.0
2023-04-25,15.0
2023-04-26,13.600000000000001
2023-04-27,17.8
2023-04-28,12.100000000000001
2023-04-29,16.8
2023-04-30,23.0
2023-05-01,21.0
2023-05-02,21.0
2023-05-03,22.0
2023-05-04,13.600000000000001
2023-05-05,17.8
2023-05-06,16.8
2023-05-07,21.0
2023-05-08,14.100000000000001
2023-05-09,25.700000000000003
2023-05-10,22.0
2023-05-11,22.0
2023-05-12,25.700000000000003
2023-05-13,60.800000000000004
2023-05-14,51.900000000000006
2023-05-15,38.8
2023-05-16,27.200000000000003
2023-05-17,31.400000000000002
2023-05-18,26.700000000000003
2023-05-19,27.200000000000003
2023-05-20,31.400000000000002
2023-05-21,43.5
2023-05-22,52.900000000000006
2023-05-23,100.6
2023-05-24,47.7
2023-05-25,35.6
2023-05-26,39.6
2023-05-27,35.2
2023-05-28,74.80000000000001
2023-05-29,61.60000000000001
2023-05-30,233.20000000000002
2023-05-31,127.60000000000001
2023-06-01,220.00000000000003
2023-06-02,343.20000000000005
2023-06-03,184.8
2023-06-04,286.0
2023-06-05,316.8
2023-06-06,158.4
2023-06-07,206.8
2023-06-08,334.40000000000003
2023-06-09,180.4
2023-06-10,409.20000000000005
2023-06-11,237.60000000000002
2023-06-12,242.00000000000003
2023-06-13,440.00000000000006
2023-06-14,48.400000000000006
2023-06-15,26.400000000000002
2023-06-16,22.0
2023-06-17,17.6
2023-06-18,13.200000000000001
2023-06-19,8.8
2023-06-20,8.8
2023-06-21,8.8
2023-06-22,8.8
2023-06-23,8.8
2023-06-24,8.8
2023-06-25,4.4
2023-06-26,4.4
2023-06-27,4.4
2023-06-28,4.4
2023-06-29,4.4
2023-06-30,4.4
2023-07-01,4.4
2023-07-02,4.4
2023-07-03,4.4
2023-07-04,4.4
2023-07-05,4.4
2023-07-06,4.4
2023-07-07,4.4
2023-07-08,4.4
2023-07-09,4.4
2023-07-10,4.4
2023-07-11,4.4
2023-07-12,4.4
2023-07-13,4.4
2023-07-14,4.4
2023-07-15,4.4
2023-07-16,4.4
2023-07-17,4.4
2023-07-18,4.4
2023-07-19,4.4
2023-07-20,4.4
2023-07-21,4.4
2023-07-22,4.4
2023-07-23,4.4
2023-07-24,4.4
2023-07-25,4.4
2023-07-26,4.4
2023-07-27,4.4
2023-07-28,4.4
2023-07-29,4.4
2023-07-30,4.4
2023-07-31,4.4
2023-08-01,4.4
2023-08-02,4.4
2023-08-03,4.4
2023-08-04,4.4
2023-08-05,4.4
2023-08-06,4.4
2023-08-07,8.8
2023-08-08,4.4
2023-08-09,4.4
2023-08-10,4.4
2023-08-11,4.4
2023-08-12,4.4
2023-08-13,4.4
2023-08-14,4.4
2023-08-15,4.4
2023-08-16,4.4
2023-08-17,4.4
2023-08-18,4.4
2023-08-19,4.4
2023-08-20,4.4
2023-08-21,4.4
2023-08-22,4.4
2023-08-23,4.4
2023-08-24,4.4
2023-08-25,4.4
2023-08-26,4.4
2023-08-27,4.4
2023-08-28,4.4
2023-08-29,4.4
2023-08-30,4.4
2023-08-31,4.4
2023-09-01,4.4
2023-09-02,4.4
2023-09-03,4.4
2023-09-04,4.4
2023-09-05,4.4
2023-09-06,4.4
2023-09-07,4.4
2023-09-08,4.4
2023-09-09,4.4
2023-09-10,4.4
2023-09-11,8.8
2023-09-12,4.4
2023-09-13,4.4
2023-09-14,4.4
2023-09-15,4.4
2023-09-16,4.4
2023-09-17,4.4
2023-09-18,13.200000000000001
2023-09-19,8.8
2023-09-20,4.4
2023-09-21,4.4
2023-09-22,4.4
2023-09-23,4.4
2023-09-24,4.4
2023-09-25,4.4
2023-09-26,4.4
2023-09-27,4.4
2023-09-28,4.4
2023-09-29,4.4
2023-09-30,4.4
2023-10-01,4.4
2023-10-02,4.4
2023-10-03,4.4
2023-10-04,4.4
2023-10-05,4.4
2023-10-06,4.4
2023-10-07,4.4
2023-10-08,4.4
2023-10-09,4.4
2023-10-10,4.4
2023-10-11,4.4
2023-10-12,4.4
2023-10-13,4.4
2023-10-14,4.4
2023-10-15,4.4
2023-10-16,4.4
2023-10-17,4.4
2023-10-18,4.4
2023-10-19,4.4
2023-10-20,4.4
2023-10-21,4.4
2023-10-22,4.4
2023-10-23,4.4
2023-10-24,4.4
2023-10-25,8.8
2023-10-26,4.4
2023-10-27,4.4
2023-10-28,4.4
2023-10-29,4.4
2023-10-30,4.4
2023-10-31,4.4
2023-11-01,4.4
2023-11-02,4.4
2023-11-03,4.4
2023-11-04,4.4
2023-11-05,4.4
2023-11-06,4.4
2023-11-07,4.4
2023-11-08,4.4
2023-11-09,4.4
2023-11-10,4.4
2023-11-11,4.4
2023-11-12,4.4
2023-11-13,4.4
2023-11-14,4.4
2023-11-15,4.4
2023-11-16,4.4
2023-11-17,4.4
2023-11-18,4.4
2023-11-19,4.4
2023-11-20,4.4
2023-11-21,4.4
2023-11-22,4.4
2023-11-23,4.4
2023-11-24,4.4
2023-11-25,4.4
2023-11-26,4.4
2023-11-27,4.4
2023-11-28,4.4
2023-11-29,4.4
2023-11-30,4.4
2023-12-01,4.4
2023-12-02,4.4
2023-12-03,4.4
2023-12-04,4.4
2023-12-05,4.4
2023-12-06,4.4
2023-12-07,4.4
2023-12-08,8.8
2023-12-09,8.8
2023-12-10,30.800000000000004
2023-12-11,4.4
2023-12-12,4.4
2023-12-13,4.4
2023-12-14,4.4
2023-12-15,4.4
2023-12-16,4.4
2023-12-17,4.4
2023-12-18,4.4
2023-12-19,4.4
2023-12-20,4.4
2023-12-21,4.4
2023-12-22,4.4
2023-12-23,4.4
2023-12-24,4.4
2023-12-25,4.4
2023-12-26,4.4
2023-12-27,4.4
2023-12-28,4.4
2023-12-29,4.4
2023-12-30,4.4
2023-12-31,4.4
2024-01-01,4.4
2024-01-02,4.4
2024-01-03,4.4
2024-01-04,4.4
2024-01-05,4.4
2024-01-06,4.4
2024-01-07,4.4
2024-01-08,4.4
2024-01-09,4.4
2024-01-10,4.4
2024-01-11,4.4
2024-01-12,4.4
2024-01-13,4.4
2024-01-14,4.4
2024-01-15,4.4
2024-01-16,4.4
2024-01-17,4.4
2024-01-18,4.4
2024-01-19,4.4
2024-01-20,4.4
2024-01-21,4.4
2024-01-22,4.4
2024-01-23,4.4
2024-01-24,4.4
2024-01-25,4.4
2024-01-26,4.4
2024-01-27,4.4
2024-01-28,4.4
2024-01-29,4.4
2024-01-30,4.4
2024-01-31,4.4
2024-02-01,4.4
2024-02-02,4.4
2024-02-03,4.4
2024-02-04,4.4
2024-02-05,4.4
2024-02-06,4.4
2024-02-07,4.4
2024-02-08,4.4
2024-02-09,4.4
2024-02-10,4.4
2024-02-11,4.4
2024-02-12,8.8
2024-02-13,4.4
2024-02-14,4.4
2024-02-15,4.4
2024-02-16,4.4
2024-02-17,4.4
2024-02-18,4.4
2024-02-19,4.4
2024-02-20,4.4
2024-02-21,4.4
2024-02-22,4.4
2024-02-23,4.4
2024-02-24,4.4
2024-02-25,4.4
2024-02-26,4.4
2024-02-27,4.4
2024-02-28,4.4
2024-02-29,4.4
2024-03-01,4.4
2024-03-02,4.4
2024-03-03,8.8
2024-03-04,4.4
2024-03-05,4.4
2024-03-06,4.4
2024-03-07,4.4
2024-03-08,4.4
2024-03-09,4.4
2024-03-10,4.4
2024-03-11,4.4
2024-03-12,4.4
2024-03-13,4.4
2024-03-14,4.4
2024-03-15,4.4
2024-03-16,4.4
2024-03-17,4.4
2024-03-18,4.4
2024-03-19,4.4
2024-03-20,4.4
2024-03-21,4.4
2024-03-22,4.4
2024-03-23,4.4
2024-03-24,4.4
2024-03-25,4.4
2024-03-26,4.4
2024-03-27,4.4
2024-03-28,4.4
2024-03-29,4.4
2024-03-30,4.4
2024-03-31,4.4
2024-04-01,4.4
2024-04-02,4.4
2024-04-03,4.4
2024-04-04,4.4
2024-04-05,4.4
2024-04-06,4.4
2024-04-07,4.4
2024-04-08,4.4
2024-04-09,4.4
2024-04-10,4.4
2024-04-11,4.4
2024-04-12,4.4
2024-04-13,4.4
2024-04-14,8.8
2024-04-15,8.8
2024-04-16,8.8
2024-04-17,8.8
2024-04-18,8.8
2024-04-19,8.8
2024-04-20,13.200000000000001
2024-04-21,13.200000000000001
2024-04-22,8.8
2024-04-23,13.200000000000001
2024-04-24,8.8
2024-04-25,8.8
2024-04-26,8.8
2024-04-27,13.200000000000001
2024-04-28,13.200000000000001
2024-04-29,13.200000000000001
2024-04-30,17.6
2024-05-01,8.8
2024-05-02,13.200000000000001
2024-05-03,13.200000000000001
2024-05-04,13.200000000000001
2024-05-05,13.200000000000001
2024-05-06,8.8
2024-05-07,17.6
2024-05-08,13.200000000000001
2024-05-09,13.200000000000001
2024-05-10,8.8
2024-05-11,8.8
2024-05-12,13.200000000000001
2024-05-13,13.200000000000001
2024-05-14,13.200000000000001
2024-05-15,13.200000000000001
2024-05-16,17.6
2024-05-17,17.6
2024-05-18,13.200000000000001
2024-05-19,30.800000000000004
2024-05-20,44.0
2024-05-21,22.0
2024-05-22,22.0
2024-05-23,22.0
2024-05-24,17.6
2024-05-25,22.0
2024-05-26,26.400000000000002
2024-05-27,48.400000000000006
2024-05-28,83.60000000000001
2024-05-29,44.0
2024-05-30,26.400000000000002
2024-05-31,136.4
2024-06-01,101.2
2024-06-02,110.00000000000001
2024-06-03,92.4
2024-06-04,88.0
2024-06-05,110.00000000000001
2024-06-06,233.20000000000002
2024-06-07,413.6
2024-06-08,158.4
2024-06-09,259.6
2024-06-10,294.8
2024-06-11,123.20000000000002
2024-06-12,176.0
2024-06-13,330.0
2024-06-14,167.20000000000002
2024-06-15,378.40000000000003
2024-06-16,189.20000000000002
2024-06-17,198.00000000000003
2024-06-18,440.00000000000006
2024-06-19,44.0
2024-06-20,22.0
2024-06-21,17.6
2024-06-22,17.6
2024-06-23,13.200000000000001
2024-06-24,8.8
2024-06-25,13.200000000000001
2024-06-26,8.8
2024-06-27,8.8
2024-06-28,8.8
2024-06-29,8.8
2024-06-30,4.4
2024-07-01,8.8
2024-07-02,8.8
2024-07-03,4.4
2024-07-04,4.4
2024-07-05,4.4
2024-07-06,4.4
2024-07-07,4.4
2024-07-08,4.4
2024-07-09,4.4
2024-07-10,4.4
2024-07-11,4.4
2024-07-12,4.4
2024-07-13,4.4
2024-07-14,4.4
2024-07-15,4.4
2024-07-16,4.4
2024-07-17,4.4
2024-07-18,4.4
2024-07-19,4.4
2024-07-20,4.4
2024-07-21,4.4
2024-07-22,4.4
2024-07-23,4.4
2024-07-24,4.4
2024-07-25,4.4
2024-07-26,4.4
2024-07-27,4.4
2024-07-28,4.4
2024-07-29,4.4
2024-07-30,4.4
2024-07-31,4.4
2024-08-01,4.4
2024-08-02,4.4
2024-08-03,8.8
2024-08-04,4.4
2024-08-05,4.4
2024-08-06,4.4
2024-08-07,4.4
2024-08-08,4.4
2024-08-09,4.4
2024-08-10,4.4
2024-08-11,4.4
2024-08-12,4.4
2024-08-13,4.4
2024-08-14,4.4
2024-08-15,4.4
2024-08-16,4.4
2024-08-17,4.4
2024-08-18,4.888888888888889
2024-08-19,4.4
2024-08-20,4.644444444444444
2024-08-21,4.644444444444444
2024-08-22,4.888888888888889
2024-08-23,5.133333333333333
2024-08-24,4.888888888888889
2024-08-25,4.888888888888889
2024-08-26,4.4
2024-08-27,4.4
2024-08-28,4.888888888888889
2024-08-29,4.155555555555556
2024-08-30,4.4
2024-08-31,4.4
2024-09-01,4.4
2024-09-02,1.711111111111111
2024-09-03,4.644444444444444
2024-09-04,4.4
2024-09-05,4.644444444444444
2024-09-06,4.4
2024-09-07,4.888888888888889
2024-09-08,4.644444444444444
2024-09-09,1.711111111111111
2024-09-10,4.4
2024-09-11,4.155555555555556
2024-09-12,4.155555555555556
2024-09-13,1.711111111111111
2024-09-14,4.4
2024-09-15,4.644444444444444
2024-09-16,4.4
2024-09-17,3.911111111111111
2024-09-18,3.911111111111111
2024-09-19,3.911111111111111
2024-09-20,4.3999999999999995
2024-09-21,3.911111111111111
2024-09-22,3.911111111111111
2024-09-23,3.911111111111111
2024-09-24,4.3999999999999995
2024-09-25,4.3999999999999995
2024-09-26,3.911111111111111
2024-09-27,3.422222222222222
2024-09-28,5.866666666666666
2024-09-29,4.3999999999999995
2024-09-30,4.888888888888888
2024-10-01,3.911111111111111
2024-10-02,4.888888888888888
2024-10-03,4.3999999999999995
2024-10-04,4.3999999999999995
2024-10-05,3.911111111111111
2024-10-06,3.422222222222222
2024-10-07,4.3999999999999995
2024-10-08,4.3999999999999995
2024-10-09,5.377777777777777
2024-10-10,6.844444444444444
2024-10-11,7.333333333333333
2024-10-12,7.822222222222222
2024-10-13,6.844444444444444
2024-10-14,6.844444444444444
2024-10-15,5.377777777777777
2024-10-16,5.377777777777777
2024-10-17,7.333333333333333
2024-10-18,6.844444444444444
2024-10-19,7.333333333333333
2024-10-20,6.355555555555555
2024-10-21,9.777777777777777
2024-10-22,10.266666666666666
2024-10-23,15.155555555555555
2024-10-24,8.31111111111111
2024-10-25,8.31111111111111
2024-10-26,7.822222222222222
2024-10-27,7.822222222222222
2024-10-28,6.355555555555555
2024-10-29,7.333333333333333
2024-10-30,6.844444444444444
2024-10-31,7.333333333333333
2024-11-01,6.355555555555555
2024-11-02,7.333333333333333
2024-11-03,6.355555555555555
2024-11-04,4.3999999999999995
2024-11-05,4.888888888888888
2024-11-06,4.3999999999999995
2024-11-07,7.333333333333333
2024-11-08,5.377777777777777
2024-11-09,6.844444444444444
2024-11-10,5.377777777777777
2024-11-11,5.866666666666666
2024-11-12,5.866666666666666
2024-11-13,7.333333333333333
2024-11-14,6.355555555555555
2024-11-15,5.866666666666666
2024-11-16,5.866666666666666
2024-11-17,5.377777777777777
2024-11-18,5.866666666666666
2024-11-19,6.355555555555555
2024-11-20,6.355555555555555
2024-11-21,6.355555555555555
2024-11-22,4.3999999999999995
2024-11-23,7.333333333333333
2024-11-24,5.377777777777777
2024-11-25,4.888888888888888
2024-11-26,5.377777777777777
2024-11-27,6.844444444444444
2024-11-28,6.355555555555555
2024-11-29,4.3999999999999995
2024-11-30,5.377777777777777
2024-12-01,5.377777777777777
2024-12-02,4.888888888888888
2024-12-03,4.3999999999999995
2024-12-04,6.844444444444444
2024-12-05,5.377777777777777
2024-12-06,4.888888888888888
2024-12-07,5.866666666666666
2024-12-08,4.888888888888888
2024-12-09,5.377777777777777
2024-12-10,4.888888888888888
2024-12-11,7.822222222222222
2024-12-12,8.799999999999999
2024-12-13,6.844444444444444
2024-12-14,7.822222222222222
2024-12-15,12.71111111111111
2024-12-16,8.31111111111111
2024-12-17,10.266666666666666
2024-12-18,23.955555555555556
2024-12-19,7.822222222222222
2024-12-20,6.844444444444444
2024-12-21,15.155555555555555
2024-12-22,7.822222222222222
2024-12-23,5.377777777777777
2024-12-24,6.844444444444444
2024-12-25,8.31111111111111
2024-12-26,8.799999999999999
2024-12-27,7.333333333333333
2024-12-28,8.799999999999999
2024-12-29,6.355555555555555
2024-12-30,6.355555555555555
2024-12-31,5.866666666666666
2025-01-01,5.377777777777777
2025-01-02,5.377777777777777
2025-01-03,6.844444444444444
2025-01-04,8.31111111111111
2025-01-05,6.355555555555555
2025-01-06,5.866666666666666
2025-01-07,6.355555555555555
2025-01-08,6.844444444444444
2025-01-09,7.333333333333333
2025-01-10,5.866666666666666
2025-01-11,5.866666666666666
2025-01-12,5.377777777777777
2025-01-13,4.888888888888888
2025-01-14,5.377777777777777
2025-01-15,9.777777777777777
2025-01-16,8.799999999999999
2025-01-17,8.31111111111111
2025-01-18,7.333333333333333
2025-01-19,5.377777777777777
2025-01-20,5.377777777777777
2025-01-21,4.888888888888888
2025-01-22,5.866666666666666
2025-01-23,6.355555555555555
2025-01-24,6.844444444444444
2025-01-25,7.333333333333333
2025-01-26,8.799999999999999
2025-01-27,7.333333333333333
2025-01-28,7.822222222222222
2025-01-29,6.844444444444444
2025-01-30,7.333333333333333
2025-01-31,6.355555555555555
2025-02-01,6.844444444444444
2025-02-02,48.888888888888886
2025-02-03,27.377777777777776
2025-02-04,16.62222222222222
2025-02-05,14.177777777777777
2025-02-06,15.644444444444444
2025-02-07,13.688888888888888
2025-02-08,11.244444444444444
2025-02-09,12.71111111111111
2025-02-10,13.688888888888888
2025-02-11,11.733333333333333
2025-02-12,9.288888888888888
2025-02-13,9.288888888888888
2025-02-14,8.31111111111111
2025-02-15,8.31111111111111
2025-02-16,9.288888888888888
2025-02-17,10.755555555555555
2025-02-18,8.799999999999999
2025-02-19,8.31111111111111
2025-02-20,8.31111111111111
2025-02-21,9.288888888888888
2025-02-22,8.799999999999999
2025-02-23,10.755555555555555
2025-02-24,11.244444444444444
2025-02-25,10.266666666666666
2025-02-26,11.244444444444444
2025-02-27,8.799999999999999
2025-02-28,10.755555555555555
2025-03-01,10.755555555555555
2025-03-02,8.799999999999999
2025-03-03,8.799999999999999
2025-03-04,9.777777777777777
2025-03-05,9.777777777777777
2025-03-06,10.755555555555555
2025-03-07,11.733333333333333
2025-03-08,9.288888888888888
2025-03-09,12.222222222222221
2025-03-10,8.799999999999999
2025-03-11,8.31111111111111
2025-03-12,8.799999999999999
2025-03-13,10.755555555555555
2025-03-14,7.333333333333333
2025-03-15,8.799999999999999
2025-03-16,8.799999999999999
2025-03-17,7.333333333333333
2025-03-18,8.31111111111111
