Time,jalen_ramsey
2024-12-04,1.301672706352125
2024-12-05,1.0413381650817
2024-12-06,1.301672706352125
2024-12-07,0.781003623811275
2024-12-08,3.384349036515525
2024-12-09,1.56200724762255
2024-12-10,1.301672706352125
2024-12-11,1.0413381650817
2024-12-12,1.56200724762255
2024-12-13,1.56200724762255
2024-12-14,1.56200724762255
2024-12-15,2.0826763301634
2024-12-16,1.301672706352125
2024-12-17,1.301672706352125
2024-12-18,1.301672706352125
2024-12-19,1.301672706352125
2024-12-20,1.56200724762255
2024-12-21,1.301672706352125
2024-12-22,2.343010871433825
2024-12-23,1.56200724762255
2024-12-24,1.301672706352125
2024-12-25,1.56200724762255
2024-12-26,1.0413381650817
2024-12-27,1.301672706352125
2024-12-28,2.343010871433825
2024-12-29,3.64468357778595
2024-12-30,2.0826763301634
2024-12-31,2.0826763301634
2025-01-01,2.8636799539746747
2025-01-02,2.8636799539746747
2025-01-03,2.60334541270425
2025-01-04,4.68602174286765
2025-01-05,4.425687201597225
2025-01-06,3.9050181190563746
2025-01-07,3.9050181190563746
2025-01-08,2.8636799539746747
2025-01-09,3.9050181190563746
2025-01-10,1.822341788892975
2025-01-11,2.0826763301634
2025-01-12,2.60334541270425
2025-01-13,2.0826763301634
2025-01-14,2.0826763301634
2025-01-15,1.301672706352125
2025-01-16,1.56200724762255
2025-01-17,1.301672706352125
2025-01-18,1.56200724762255
2025-01-19,2.343010871433825
2025-01-20,1.56200724762255
2025-01-21,1.0413381650817
2025-01-22,1.0413381650817
2025-01-23,1.0413381650817
2025-01-24,1.301672706352125
2025-01-25,1.56200724762255
2025-01-26,1.56200724762255
2025-01-27,1.301672706352125
2025-01-28,1.301672706352125
2025-01-29,1.56200724762255
2025-01-30,0.781003623811275
2025-01-31,1.301672706352125
2025-02-01,1.56200724762255
2025-02-02,1.56200724762255
2025-02-03,0.781003623811275
2025-02-04,1.56200724762255
2025-02-05,1.301672706352125
2025-02-06,1.0413381650817
2025-02-07,1.0413381650817
2025-02-08,0.781003623811275
2025-02-09,1.0413381650817
2025-02-10,1.56200724762255
2025-02-11,1.301672706352125
2025-02-12,0.781003623811275
2025-02-13,1.0413381650817
2025-02-14,1.301672706352125
2025-02-15,1.0413381650817
2025-02-16,1.301672706352125
2025-02-17,1.0413381650817
2025-02-18,1.0413381650817
2025-02-19,0.52066908254085
2025-02-20,0.781003623811275
2025-02-21,0.52066908254085
2025-02-22,1.0413381650817
2025-02-23,0.781003623811275
2025-02-24,0.781003623811275
2025-02-25,1.301672706352125
2025-02-26,1.0413381650817
2025-02-27,1.0413381650817
2025-02-28,1.301672706352125
2025-03-01,1.301672706352125
2025-03-02,1.0413381650817
2025-03-03,0.781003623811275
2025-03-04,1.301672706352125
2025-03-05,1.0413381650817
2025-03-06,0.781003623811275
2025-03-07,1.301672706352125
2025-03-08,1.0413381650817
2025-03-09,1.0413381650817
2025-03-10,1.301672706352125
2025-03-11,1.56200724762255
2025-03-12,2.343010871433825
2025-03-13,1.56200724762255
2025-03-14,1.56200724762255
2025-03-15,1.0413381650817
2025-03-16,1.0413381650817
2025-03-17,1.301672706352125
2025-03-18,1.0413381650817
2025-03-19,1.0413381650817
2025-03-20,1.56200724762255
2025-03-21,1.301672706352125
2025-03-22,0.781003623811275
2025-03-23,0.0
2025-03-24,0.52066908254085
2025-03-25,1.0413381650817
2025-03-26,0.52066908254085
2025-03-27,1.0413381650817
2025-03-28,0.781003623811275
2025-03-29,0.0
2025-03-30,0.781003623811275
2025-03-31,0.52066908254085
2025-04-01,0.0
2025-04-02,0.781003623811275
2025-04-03,1.0413381650817
2025-04-04,0.781003623811275
2025-04-05,0.52066908254085
2025-04-06,0.0
2025-04-07,0.781003623811275
2025-04-08,0.52066908254085
2025-04-09,0.52066908254085
2025-04-10,0.781003623811275
2025-04-11,1.0413381650817
2025-04-12,0.781003623811275
2025-04-13,0.781003623811275
2025-04-14,1.0413381650817
2025-04-15,26.58596268585383
2025-04-16,16.49284870811052
2025-04-17,9.209100283645178
2025-04-18,8.81859847173954
2025-04-19,4.734717412457801
2025-04-20,4.214048329916951
2025-04-21,3.3300346358188175
2025-04-22,3.199867365183605
2025-04-23,3.199867365183605
2025-04-24,6.0092329184615725
2025-04-25,9.078933013009966
2025-04-26,6.269567459731997
2025-04-27,4.604550141822589
2025-04-28,4.214048329916951
2025-04-29,3.199867365183605
2025-04-30,2.679198282642755
2025-05-01,3.0697000945483923
2025-05-02,3.0697000945483923
2025-05-03,2.9395328239131797
2025-05-04,5.618731106555934
2025-05-05,4.344215600552164
2025-05-06,2.809365553277967
2025-05-07,4.214048329916951
2025-05-08,4.474382871187377
2025-05-09,3.3300346358188175
2025-05-10,3.0697000945483923
2025-05-11,2.679198282642755
2025-05-12,1.7951845885446212
2025-05-13,2.809365553277967
2025-05-14,1.7951845885446212
2025-05-15,3.0153856938516848
2025-05-16,3.0153856938516848
2025-05-17,3.0153856938516848
2025-05-18,3.0153856938516848
2025-05-19,4.523078540777528
2025-05-20,3.0153856938516848
2025-05-21,4.523078540777528
2025-05-22,3.0153856938516848
2025-05-23,3.0153856938516848
2025-05-24,3.0153856938516848
2025-05-25,6.0307713877033695
2025-05-26,6.0307713877033695
2025-05-27,9.046157081555055
2025-05-28,7.5384642346292114
2025-05-29,9.046157081555055
2025-05-30,6.0307713877033695
2025-05-31,4.523078540777528
2025-06-01,6.0307713877033695
2025-06-02,7.5384642346292114
2025-06-03,4.523078540777528
2025-06-04,6.0307713877033695
2025-06-05,3.0153856938516848
2025-06-06,3.0153856938516848
2025-06-07,3.0153856938516848
2025-06-08,4.523078540777528
2025-06-09,7.5384642346292114
2025-06-10,6.0307713877033695
2025-06-11,4.523078540777528
2025-06-12,4.523078540777528
2025-06-13,3.0153856938516848
2025-06-14,3.0153856938516848
2025-06-15,3.0153856938516848
2025-06-16,3.0153856938516848
2025-06-17,3.0153856938516848
2025-06-18,4.523078540777528
2025-06-19,7.5384642346292114
2025-06-20,18.09231416311011
2025-06-21,9.046157081555055
2025-06-22,9.046157081555055
2025-06-23,7.5384642346292114
2025-06-24,6.0307713877033695
2025-06-25,3.0153856938516848
2025-06-26,3.0153856938516848
2025-06-27,3.0153856938516848
2025-06-28,1.5076928469258424
2025-06-29,1.5076928469258424
2025-06-30,150.76928469258425
2025-07-01,33.16924263236853
2025-07-02,10.553849928480897
2025-07-03,6.0307713877033695
2025-07-04,4.523078540777528
2025-07-05,4.523078540777528
2025-07-06,4.523078540777528
2025-07-07,3.0153856938516848
2025-07-08,3.0153856938516848
2025-07-09,1.5076928469258424
2025-07-10,1.5076928469258424
2025-07-11,1.5076928469258424
2025-07-12,1.5076928469258424
2025-07-13,1.5076928469258424
2025-07-14,1.5076928469258424
2025-07-15,1.5076928469258424
2025-07-16,1.5076928469258424
2025-07-17,3.0153856938516848
2025-07-18,1.5076928469258424
2025-07-19,1.5076928469258424
2025-07-20,1.5076928469258424
2025-07-21,1.5076928469258424
2025-07-22,1.5076928469258424
2025-07-23,3.0153856938516848
2025-07-24,4.523078540777528
2025-07-25,3.0153856938516848
2025-07-26,3.0153856938516848
2025-07-27,3.0153856938516848
2025-07-28,3.0153856938516848
2025-07-29,1.5076928469258424
2025-07-30,3.0153856938516848
2025-07-31,3.0153856938516848
2025-08-01,3.0153856938516848
2025-08-02,3.0153856938516848
2025-08-03,3.0153856938516848
2025-08-04,1.5076928469258424
2025-08-05,3.0153856938516848
2025-08-06,1.5076928469258424
2025-08-07,3.0153856938516848
2025-08-08,3.0153856938516848
2025-08-09,3.0153856938516848
2025-08-10,3.0153856938516848
2025-08-11,1.5076928469258424
2025-08-12,3.0153856938516848
2025-08-13,7.5384642346292114
2025-08-14,4.523078540777528
2025-08-15,4.523078540777528
2025-08-16,3.0153856938516848
2025-08-17,3.0153856938516848
2025-08-18,3.0153856938516848
2025-08-19,3.0153856938516848
2025-08-20,1.5076928469258424
2025-08-21,3.0153856938516848
2025-08-22,4.523078540777528
2025-08-23,3.0153856938516848
2025-08-24,3.0153856938516848
2025-08-25,1.5076928469258424
2025-08-26,1.5076928469258424
2025-08-27,1.5076928469258424
2025-08-28,3.0153856938516848
2025-08-29,3.0153856938516848
2025-08-30,1.5076928469258424
2025-08-31,1.5076928469258424
2025-09-01,3.0153856938516848
2025-09-02,1.5076928469258424
2025-09-03,1.5076928469258424
2025-09-04,1.5076928469258424
2025-09-05,3.0153856938516848
2025-09-06,1.5076928469258424
2025-09-07,31.66154978544269
2025-09-08,18.09231416311011
2025-09-09,9.046157081555055
2025-09-10,4.523078540777528
2025-09-11,4.523078540777528
2025-09-12,3.0153856938516848
2025-09-13,3.0153856938516848
2025-09-14,10.553849928480897
2025-09-15,3.0153856938516848
2025-09-16,3.0153856938516848
2025-09-17,1.5076928469258424
2025-09-18,3.0153856938516848
2025-09-19,3.0153856938516848
2025-09-20,1.5076928469258424
2025-09-21,4.523078540777528
2025-09-22,1.5076928469258424
2025-09-23,1.5076928469258424
2025-09-24,1.5076928469258424
2025-09-25,0.0
2025-09-26,1.5076928469258424
2025-09-27,1.5076928469258424
2025-09-28,10.553849928480897
2025-09-29,7.5384642346292114
2025-09-30,4.523078540777528
2025-10-01,4.523078540777528
2025-10-02,3.0153856938516848
2025-10-03,3.0153856938516848
2025-10-04,3.0153856938516848
2025-10-05,3.0153856938516848
2025-10-06,1.5076928469258424
2025-10-07,3.0153856938516848
2025-10-08,1.5076928469258424
2025-10-09,1.5076928469258424
2025-10-10,1.5076928469258424
2025-10-11,3.0153856938516848
2025-10-12,6.0307713877033695
2025-10-13,6.0307713877033695
2025-10-14,3.0153856938516848
2025-10-15,3.0153856938516848
2025-10-16,6.0307713877033695
2025-10-17,19.600007010035952
2025-10-18,4.523078540777528
2025-10-19,3.0153856938516848
2025-10-20,1.5076928469258424
2025-10-21,1.5076928469258424
2025-10-22,1.5076928469258424
2025-10-23,1.5076928469258424
2025-10-24,1.5076928469258424
2025-10-25,1.5076928469258424
2025-10-26,3.0153856938516848
2025-10-27,7.5384642346292114
2025-10-28,1.5076928469258424
2025-10-29,1.5076928469258424
2025-10-30,1.5076928469258424
2025-10-31,1.5076928469258424
2025-11-01,1.5076928469258424
2025-11-02,3.0153856938516848
2025-11-03,3.0153856938516848
2025-11-04,3.0153856938516848
2025-11-05,3.0153856938516848
2025-11-06,1.5076928469258424
2025-11-07,1.5076928469258424
2025-11-08,1.5076928469258424
2025-11-09,1.5076928469258424
2025-11-10,9.046157081555055
2025-11-11,1.5076928469258424
2025-11-12,1.5076928469258424
2025-11-13,1.5076928469258424
2025-11-14,1.5076928469258424
2025-11-15,1.5076928469258424
2025-11-16,16.584621316184265
2025-11-17,25.63077839773932
2025-11-18,16.584621316184265
2025-11-19,9.046157081555055
2025-11-20,4.523078540777528
2025-11-21,3.0153856938516848
2025-11-22,3.0153856938516848
2025-11-23,6.0307713877033695
2025-11-24,3.0153856938516848
2025-11-25,3.0153856938516848
2025-11-26,1.5076928469258424
2025-11-27,1.5076928469258424
2025-11-28,4.523078540777528
2025-11-29,1.5076928469258424
2025-11-30,3.0153856938516848
2025-12-01,1.5076928469258424
2025-12-02,3.0153856938516848
2025-12-03,1.5076928469258424
2025-12-04,1.5076928469258424
2025-12-05,1.5076928469258424
2025-12-06,1.5076928469258424
2025-12-07,1.5076928469258424
2025-12-08,1.5076928469258424
2025-12-09,1.5076928469258424
2025-12-10,1.5076928469258424
2025-12-11,1.2776106879036604
2025-12-12,1.53949282012403
2025-12-13,1.487116393679956
2025-12-14,1.5918692465681041
2025-12-15,1.8013749523443998
2025-12-16,10.514567608647841
2025-12-17,2.607597802251395
2025-12-18,2.659974228695469
2025-12-19,3.026609213803986
2025-12-20,1.3823635407918085
2025-12-21,2.8171035080276905
2025-12-22,3.288491346024356
2025-12-23,2.8171035080276905
2025-12-24,2.7123506551395424
2025-12-25,1.5918692465681041
2025-12-26,1.487116393679956
2025-12-27,1.6966220994562518
2025-12-28,3.07898564024806
2025-12-29,1.6966220994562518
2025-12-30,2.7123506551395424
2025-12-31,2.659974228695469
2026-01-01,1.53949282012403
2026-01-02,1.2252342614595866
2026-01-03,1.53949282012403
2026-01-04,1.6966220994562518
2026-01-05,10.095556197095249
2026-01-06,2.764727081583617
2026-01-07,1.7489985259003258
2026-01-08,1.5918692465681041
2026-01-09,1.5918692465681041
2026-01-10,2.6188213222036962
2026-01-11,2.304562763539253
2026-01-12,2.93307988086814
2026-01-13,6.808935437729611
2026-01-14,1.8855513519866614
2026-01-15,1.3617870875459221
2026-01-16,1.3617870875459221
2026-01-17,0.8380228231051828
2026-01-18,1.7807984990985135
2026-01-19,2.199809910651105
2026-01-20,1.6760456462103657
2026-01-21,1.5712927933222178
2026-01-22,1.46653994043407
2026-01-23,1.3617870875459221
2026-01-24,1.5712927933222178
2026-01-25,1.5712927933222178
2026-01-26,2.7235741750918443
2026-01-27,1.8855513519866614
2026-01-28,1.2570342346577743
2026-01-29,1.6760456462103657
2026-01-30,1.46653994043407
2026-01-31,1.46653994043407
2026-02-01,1.46653994043407
2026-02-02,1.1522813817696265
2026-02-03,1.0475285288814786
2026-02-04,1.3617870875459221
2026-02-05,0.733269970217035
2026-02-06,0.9427756759933307
2026-02-07,0.8380228231051828
2026-02-08,1.2570342346577743
2026-02-09,1.2570342346577743
2026-02-10,1.3617870875459221
2026-02-11,1.1522813817696265
2026-02-12,0.6285171173288872
2026-02-13,0.8380228231051828
2026-02-14,1.1522813817696265
2026-02-15,1.1522813817696265
2026-02-16,1.0475285288814786
2026-02-17,0.0
2026-02-18,1.0475285288814786
2026-02-19,0.733269970217035
2026-02-20,0.8380228231051828
2026-02-21,0.733269970217035
2026-02-22,1.0475285288814786
2026-02-23,0.4190114115525914
2026-02-24,0.5237642644407393
2026-02-25,1.1522813817696265
2026-02-26,1.0475285288814786
2026-02-27,1.0475285288814786
2026-02-28,0.6285171173288872
2026-03-01,0.733269970217035
2026-03-02,0.733269970217035
2026-03-03,0.8380228231051828
2026-03-04,1.7807984990985135
2026-03-05,2.199809910651105
2026-03-06,1.1522813817696265
2026-03-07,1.3617870875459221
2026-03-08,0.0
2026-03-09,2.828327027979992
2026-03-10,2.304562763539253
2026-03-11,1.5712927933222178
2026-03-12,1.46653994043407
2026-03-13,2.304562763539253
2026-03-14,1.3617870875459221
2026-03-15,1.5712927933222178
2026-03-16,0.733269970217035
2026-03-17,1.7807984990985135
2026-03-18,1.8855513519866614
2026-03-19,0.8380228231051828
2026-03-20,0.733269970217035
2026-03-21,1.2570342346577743
2026-03-22,1.1522813817696265
2026-03-23,0.9427756759933307
2026-03-24,0.8380228231051828
2026-03-25,0.9427756759933307
2026-03-26,1.9903042048748092
2026-03-27,0.6285171173288872
2026-03-28,0.733269970217035
2026-03-29,0.9427756759933307
2026-03-30,0.9427756759933307
2026-03-31,0.0
2026-04-01,0.733269970217035
2026-04-02,0.6285171173288872
2026-04-03,0.8380228231051828
2026-04-04,0.9427756759933307
2026-04-05,0.8380228231051828
2026-04-06,1.2570342346577743
2026-04-07,0.733269970217035
2026-04-08,0.733269970217035
2026-04-09,0.5237642644407393
2026-04-10,0.5237642644407393
2026-04-11,0.5237642644407393
2026-04-12,0.6285171173288872
2026-04-13,0.9427756759933307
2026-04-14,1.46653994043407
2026-04-15,1.0475285288814786
2026-04-16,0.8380228231051828
2026-04-17,0.733269970217035
2026-04-18,0.0
2026-04-19,0.9427756759933307
2026-04-20,0.5237642644407393
2026-04-21,0.5237642644407393
2026-04-22,0.6285171173288872
2026-04-23,0.0
2026-04-24,0.9427756759933307
2026-04-25,1.6760456462103657
2026-04-26,0.8380228231051828
2026-04-27,0.733269970217035
2026-04-28,0.733269970217035
2026-04-29,0.8380228231051828
2026-04-30,0.0
2026-05-01,0.8380228231051828
2026-05-02,0.8380228231051828
2026-05-03,0.8380228231051828
2026-05-04,0.733269970217035
2026-05-05,0.6285171173288872
2026-05-06,0.0
2026-05-07,0.6285171173288872
2026-05-08,0.5237642644407393
2026-05-09,0.0
2026-05-10,0.8380228231051828
2026-05-11,0.6285171173288872
2026-05-12,0.0
2026-05-13,0.8380228231051828
2026-05-14,0.5237642644407393
2026-05-15,0.0
2026-05-16,0.6285171173288872
2026-05-17,0.733269970217035
2026-05-18,0.733269970217035
2026-05-19,0.0
2026-05-20,0.733269970217035
2026-05-21,0.5237642644407393
2026-05-22,0.5237642644407393
2026-05-23,0.0
2026-05-24,0.5237642644407393
2026-05-25,0.733269970217035
2026-05-26,0.5237642644407393
2026-05-27,0.733269970217035
2026-05-28,0.6285171173288872
2026-05-29,0.6285171173288872
2026-05-30,0.0
2026-05-31,0.733269970217035
