Time,poverty
2022-07-05,26.752088088879695
2022-07-06,28.995417044869022
2022-07-07,28.94575234910624
2022-07-08,28.896130123495332
2022-07-09,23.532712142345396
2022-07-10,23.49230014643692
2022-07-11,28.74751826757383
2022-07-12,27.94285366145014
2022-07-13,30.91039205148614
2022-07-14,30.857127220099645
2022-07-15,27.798648874037927
2022-07-16,23.25055575174576
2022-07-17,25.456552697217553
2022-07-18,29.897098658672835
2022-07-19,32.083758233877674
2022-07-20,32.77302494401208
2022-07-21,29.74200628881458
2022-07-22,27.46361837481313
2022-07-23,22.970097049585423
2022-07-24,22.19048720082266
2022-07-25,28.797446279802756
2022-07-26,28.747302786323512
2022-07-27,28.69720288063171
2022-07-28,29.38168878228447
2022-07-29,27.130614148886842
2022-07-30,21.22737887226023
2022-07-31,23.382350060093533
2022-08-01,26.259098925216396
2022-08-02,25.48495276027195
2022-08-03,26.167129845080904
2022-08-04,27.57238374940837
2022-08-05,26.799636196259083
2022-08-06,20.245149545042388
2022-08-07,23.81836829476369
2022-08-08,27.378906324885612
2022-08-09,27.3306431441346
2022-08-10,28.000380918628508
2022-08-11,27.234244193088198
2022-08-12,23.608988893477964
2022-08-13,20.710590488337616
2022-08-14,21.38681391525603
2022-08-15,28.46521677138722
2022-08-16,28.414726361189427
2022-08-17,31.200708722056117
2022-08-18,27.606032665636338
2022-08-19,27.556935279055825
2022-08-20,18.338587653508508
2022-08-21,20.418135046370704
2022-08-22,28.11272271388614
2022-08-23,32.97349065893817
2022-08-24,42.71892902412473
2022-08-25,49.63312583386543
2022-08-26,55.126755088518536
2022-08-27,38.31063830953315
2022-08-28,29.20294488490227
2022-08-29,36.32068659183316
2022-08-30,35.669081021771134
2022-08-31,37.17160002932978
2022-09-01,34.37087110179286
2022-09-02,33.12409008091134
2022-09-03,20.308659915931266
2022-09-04,22.422077705764842
2022-09-05,23.587173006401205
2022-09-06,33.5420841100721
2022-09-07,37.073177253899516
2022-09-08,36.42756691087751
2022-09-09,33.40575036376944
2022-09-10,24.021201475929512
2022-09-11,26.702124051855677
2022-09-12,42.24167747880708
2022-09-13,42.77536131249906
2022-09-14,41.78571230536316
2022-09-15,45.01716235986266
2022-09-16,36.032564505924675
2022-09-17,23.79289488430801
2022-09-18,25.861063787204472
2022-09-19,42.42607047296239
2022-09-20,42.3679845880305
2022-09-21,41.725193777708625
2022-09-22,38.74831447220275
2022-09-23,37.77500663589357
2022-09-24,23.56560078756847
2022-09-25,27.358495501629942
2022-09-26,42.93670679532696
2022-09-27,42.61259618751704
2022-09-28,40.87594989619733
2022-09-29,40.799605699807884
2022-09-30,35.22017952696719
2022-10-01,22.520707456332254
2022-10-02,24.671553785552337
2022-10-03,41.589397489289446
2022-10-04,39.32654676073434
2022-10-05,42.5237375801458
2022-10-06,44.62039575708294
2022-10-07,35.30326625697944
2022-10-08,22.768373840829398
2022-10-09,25.97193914008834
2022-10-10,35.64402284768955
2022-10-11,40.96710076390048
2022-10-12,42.50370697514884
2022-10-13,44.57128016681512
2022-10-14,39.126985606256966
2022-10-15,24.608610494324388
2022-10-16,26.16376770614385
2022-10-17,44.234024405494765
2022-10-18,43.61798313864773
2022-10-19,45.65861730195657
2022-10-20,43.45201698625606
2022-10-21,37.55133896807263
2022-10-22,24.282595486585898
2022-10-23,26.343694174105668
2022-10-24,43.64689599891065
2022-10-25,43.56333938765594
2022-10-26,44.00371626025429
2022-10-27,44.442163281255574
2022-10-28,33.91993507656003
2022-10-29,21.354533920200435
2022-10-30,24.952338572028687
2022-10-31,37.3564399367524
2022-11-01,39.873638472577106
2022-11-02,46.51563944409357
2022-11-03,41.78323248197392
2022-11-04,37.06885978860225
2022-11-05,23.12321102238613
2022-11-06,24.10413580453509
2022-11-07,42.48435785669819
2022-11-08,37.29325257327847
2022-11-09,40.28005978296809
2022-11-10,40.71062686379355
2022-11-11,31.997224828482533
2022-11-12,24.331345913307608
2022-11-13,25.801643712307374
2022-11-14,45.443437721641985
2022-11-15,43.3388872540635
2022-11-16,46.271857571545915
2022-11-17,44.17339152245695
2022-11-18,40.07893626270312
2022-11-19,22.500180397166066
2022-11-20,24.452091466969343
2022-11-21,35.85898809463524
2022-11-22,31.314886360425362
2022-11-23,21.827644769705927
2022-11-24,16.833568080959154
2022-11-25,17.78860842869457
2022-11-26,18.246625506892165
2022-11-27,22.64014338062197
2022-11-28,38.80503540169566
2022-11-29,41.66954064924782
2022-11-30,42.07616741865843
2022-12-01,42.48093349017322
2022-12-02,39.95994344438757
2022-12-03,23.3446625070376
2022-12-04,28.151973191336907
2022-12-05,46.503506031147474
2022-12-06,46.89418000174324
2022-12-07,44.87061662208595
2022-12-08,45.743953790708176
2022-12-09,38.92469725505686
2022-12-10,23.0202860800952
2022-12-11,24.410014187927086
2022-12-12,41.07937279152408
2022-12-13,39.56672102747277
2022-12-14,40.4386479577253
2022-12-15,38.93286833160261
2022-12-16,29.85156186986951
2022-12-17,17.969383533630776
2022-12-18,16.51732856057021
2022-12-19,22.60655005168585
2022-12-20,26.790961749362566
2022-12-21,22.046050925865462
2022-12-22,19.19267048649726
2022-12-23,16.350735651649302
2022-12-24,12.587799537524129
2022-12-25,11.631667001970548
2022-12-26,14.858224734068404
2022-12-27,17.14481307193547
2022-12-28,18.95955169268499
2022-12-29,20.305287830542948
2022-12-30,17.03999846535425
2022-12-31,15.166738760738664
2023-01-01,13.759702498021808
2023-01-02,16.98426271122616
2023-01-03,22.970582515446498
2023-01-04,27.587359132172377
2023-01-05,27.610027980735943
2023-01-06,30.395976120649152
2023-01-07,22.585236704159307
2023-01-08,20.297263753058303
2023-01-09,31.855909332899152
2023-01-10,35.57849583423861
2023-01-11,36.53252893235249
2023-01-12,37.0252726648489
2023-01-13,33.35003187193942
2023-01-14,20.397256505649956
2023-01-15,20.413944384061175
2023-01-16,24.609632941103015
2023-01-17,36.712268392275384
2023-01-18,38.13754111690535
2023-01-19,40.030576273409324
2023-01-20,35.40473794054268
2023-01-21,22.379134006259086
2023-01-22,20.997551137609708
2023-01-23,38.293399934107455
2023-01-24,40.194100560053336
2023-01-25,36.48481107267814
2023-01-26,40.72773277462352
2023-01-27,36.075722484934516
2023-01-28,23.44485194795636
2023-01-29,23.46391735363249
2023-01-30,38.98176346376798
2023-01-31,41.36364320405193
2023-02-01,40.45639046190886
2023-02-02,37.66440282783246
2023-02-03,36.28140449564485
2023-02-04,23.106893395933405
2023-02-05,23.12562742816198
2023-02-06,40.62072855258424
2023-02-07,42.54450041606376
2023-02-08,40.686551429288535
2023-02-09,41.66644633721589
2023-02-10,38.383097387040856
2023-02-11,23.23818142553136
2023-02-12,24.206229285994304
2023-02-13,38.0012350903578
2023-02-14,38.98272423666249
2023-02-15,39.48997730250815
2023-02-16,40.950343738586554
2023-02-17,38.12406894653759
2023-02-18,22.415948834615932
2023-02-19,21.479375111649414
2023-02-20,28.184533512892095
2023-02-21,39.68135499087001
2023-02-22,39.23482014743636
2023-02-23,39.74524422018267
2023-02-24,37.86023313042396
2023-02-25,23.022177416534756
2023-02-26,25.92076035189201
2023-02-27,44.1967641738655
2023-02-28,40.38596403765109
2023-03-01,42.34305744430502
2023-03-02,43.82169373972383
2023-03-03,35.1818526061975
2023-03-04,24.11647221458758
2023-03-05,23.65307654118827
2023-03-06,42.996113319567236
2023-03-07,46.898441875587686
2023-03-08,45.484337583076325
2023-03-09,43.583662579582935
2023-03-10,37.8027038180302
2023-03-11,21.826679666823235
2023-03-12,23.30038792760745
2023-03-13,36.921736064362975
2023-03-14,36.95120230758835
2023-03-15,38.44044328406991
2023-03-16,39.445047459574944
2023-03-17,32.16602697235309
2023-03-18,22.43660769017535
2023-03-19,23.430757570944035
2023-03-20,41.52499644552472
2023-03-21,44.980465452890975
2023-03-22,43.05901433965092
2023-03-23,46.521120484319034
2023-03-24,40.18698432096462
2023-03-25,24.03324999901623
2023-03-26,29.451837029273364
2023-03-27,47.16034145107715
2023-03-28,44.73954108790846
2023-03-29,45.267054962739365
2023-03-30,44.31809242415216
2023-03-31,34.989754082371256
2023-04-01,22.6873735112927
2023-04-02,26.654089595660317
2023-04-03,41.49472967979927
2023-04-04,40.53880314350826
2023-04-05,40.57085829923174
2023-04-06,36.64166437876792
2023-04-07,30.228478900690742
2023-04-08,23.30918882270445
2023-04-09,22.33492589604578
2023-04-10,43.711653129987994
2023-04-11,42.75190041017127
2023-04-12,43.28311392911828
2023-04-13,44.81092240620096
2023-04-14,39.3650178048962
2023-04-15,22.440768163799287
2023-04-16,27.449194020039684
2023-04-17,48.94795400598554
2023-04-18,49.98617275291519
2023-04-19,48.52470417456364
2023-04-20,44.5576526404492
2023-04-21,41.085364322570854
2023-04-22,24.570286567908212
2023-04-23,26.596881708520588
2023-04-24,50.222163935796644
2023-04-25,48.75370035075047
2023-04-26,47.47243056002446
2023-04-27,48.03506718270725
2023-04-28,44.10689673336103
2023-04-29,26.370439828045384
2023-04-30,30.880470026426707
2023-05-01,46.87029080890159
2023-05-02,51.93489233980808
2023-05-03,48.18708844682682
2023-05-04,49.10265581517559
2023-05-05,44.26961229646961
2023-05-06,22.146440701745686
2023-05-07,23.779401057986966
2023-05-08,44.52887917349372
2023-05-09,47.06776895737571
2023-05-10,43.303432095631706
2023-05-11,42.97438022005991
2023-05-12,37.03647669029074
2023-05-13,20.791559729991903
2023-05-14,20.802482974468155
2023-05-15,43.064695871749734
2023-05-16,44.17328697310706
2023-05-17,42.56660524682382
2023-05-18,43.13249375500604
2023-05-19,36.438134984888535
2023-05-20,20.677227131456792
2023-05-21,23.056714342611475
2023-05-22,35.05236196729814
2023-05-23,38.340675264072274
2023-05-24,34.54380724462837
2023-05-25,36.01190087158444
2023-05-26,31.048774109549548
2023-05-27,18.310237864824696
2023-05-28,19.434419842547307
2023-05-29,20.560261056932333
2023-05-30,31.141402409785737
2023-05-31,33.390621561787206
2023-06-01,31.18776609467968
2023-06-02,26.194913126403016
2023-06-03,20.07910465891555
2023-06-04,21.768528001412967
2023-06-05,32.397756553091384
2023-06-06,33.53980691072583
2023-06-07,35.24293719952302
2023-06-08,33.02977935559858
2023-06-09,27.451857182832647
2023-06-10,18.501692395962596
2023-06-11,20.759695626349867
2023-06-12,27.51293706963251
2023-06-13,29.780928743178176
2023-06-14,26.991372845655327
2023-06-15,25.3231365038195
2023-06-16,24.215562372338503
2023-06-17,19.724915255282273
2023-06-18,19.739494204580105
2023-06-19,23.14049173896478
2023-06-20,25.98167739452824
2023-06-21,26.000858643959763
2023-06-22,24.32308710918115
2023-06-23,23.774959618987843
2023-06-24,19.827076257689274
2023-06-25,20.40859679255434
2023-06-26,27.231512988853314
2023-06-27,26.116088553029446
2023-06-28,25.567158202129388
2023-06-29,28.428861712057483
2023-06-30,27.311786147942243
2023-07-01,26.76245812602448
2023-07-02,22.223471713516133
2023-07-03,26.80181395860141
2023-07-04,22.826810441146634
2023-07-05,25.12792958108196
2023-07-06,28.575425185908475
2023-07-07,25.736753079014104
2023-07-08,22.321546108188027
2023-07-09,20.619611043817873
2023-07-10,26.939777635226744
2023-07-11,28.680334518908506
2023-07-12,26.405231419307913
2023-07-13,29.296796847850032
2023-07-14,27.593633830718783
2023-07-15,23.586803627549948
2023-07-16,21.876925381132214
2023-07-17,29.38259834903275
2023-07-18,29.980617864555917
2023-07-19,28.271601301391247
2023-07-20,28.292242992695517
2023-07-21,25.423821304982354
2023-07-22,23.12942697695386
2023-07-23,22.56763765248877
2023-07-24,28.374881996127353
2023-07-25,27.8160585859974
2023-07-26,27.836321476674755
2023-07-27,25.53520882343627
2023-07-28,26.715332300251657
2023-07-29,22.085245813943178
2023-07-30,21.519696265082047
2023-07-31,26.191633196259172
2023-08-01,28.540506746421986
2023-08-02,29.14412484429129
2023-08-03,26.83206771268734
2023-08-04,25.100359479509898
2023-08-05,18.69289305683904
2023-08-06,20.460183563967266
2023-08-07,26.91002695191167
2023-08-08,27.514958361575456
2023-08-09,26.949047260804
2023-08-10,26.38229437914477
2023-08-11,25.228001563542893
2023-08-12,18.78791553790796
2023-08-13,19.976603363979685
2023-08-14,24.694828300527877
2023-08-15,27.06627094460163
2023-08-16,28.85229926242939
2023-08-17,29.462391041566367
2023-08-18,25.94562762705991
2023-08-19,21.83366436583671
2023-08-20,20.668370313272042
2023-08-21,27.774689606777635
2023-08-22,34.29986407012158
2023-08-23,36.69180076715999
2023-08-24,34.34932010940423
2023-08-25,32.59609228492736
2023-08-26,21.35098573527116
2023-08-27,22.55337233328507
2023-08-28,36.824082023010504
2023-08-29,36.25620173239116
2023-08-30,38.66143230653257
2023-08-31,38.09399789488242
2023-09-01,36.930071553910714
2023-09-02,21.458666199193335
2023-09-03,23.263576214450474
2023-09-04,27.458779759400766
2023-09-05,37.633565513087035
2023-09-06,41.8450562705121
2023-09-07,41.87505006845023
2023-09-08,37.714548767519986
2023-09-09,25.76011358304485
2023-09-10,27.57706136448262
2023-09-11,41.995128457652434
2023-09-12,51.630927878158914
2023-09-13,52.26864246647044
2023-09-14,48.097480693572855
2023-09-15,44.52196464636123
2023-09-16,27.093509124696634
2023-09-17,28.920381006037577
2023-09-18,47.632105328086695
2023-09-19,45.252622054087865
2023-09-20,48.303895472500635
2023-09-21,47.12988073426926
2023-09-22,41.116875538149316
2023-09-23,29.04435724853214
2023-09-24,31.487131783252703
2023-09-25,46.65837341849881
2023-09-26,46.69158227890061
2023-09-27,49.75888057485445
2023-09-28,51.00876442348644
2023-09-29,41.32216667517855
2023-09-30,27.973096583562484
2023-10-01,29.210055183398357
2023-10-02,50.46995500041725
2023-10-03,51.03846975967529
2023-10-04,49.78466547422462
2023-10-05,49.13941592405369
2023-10-06,41.220851847228374
2023-10-07,24.834466390916106
2023-10-08,27.2361842989445
2023-10-09,44.7536119821176
2023-10-10,44.718843313701186
2023-10-11,48.91095894857054
2023-10-12,45.25270935816813
2023-10-13,39.79140459755436
2023-10-14,26.50695669679581
2023-10-15,31.30201106153809
2023-10-16,51.126889798253956
2023-10-17,52.89011586633271
2023-10-18,48.64498898131724
2023-10-19,45.60660804164923
2023-10-20,43.172541296467585
2023-10-21,26.36262037754134
2023-10-22,29.93412249707199
2023-10-23,51.44645470251312
2023-10-24,50.80848496948476
2023-10-25,50.76874281462961
2023-10-26,46.55133017145786
2023-10-27,41.147782652723755
2023-10-28,23.239225611612174
2023-10-29,26.79347863127655
2023-10-30,48.19045148739688
2023-10-31,50.53056264629007
2023-11-01,48.70887924422699
2023-11-02,51.04481755590135
2023-11-03,43.29470938010661
2023-11-04,25.48232391178717
2023-11-05,28.423022885321995
2023-11-06,51.47621124594629
2023-11-07,48.479631702649804
2023-11-08,49.622966845312945
2023-11-09,47.222747411666646
2023-11-10,38.928069364634176
2023-11-11,28.289005236302796
2023-11-12,28.266694633070145
2023-11-13,53.54665862868572
2023-11-14,49.38866700396435
2023-11-15,52.28714183402932
2023-11-16,49.31066974326372
2023-11-17,42.232877457099704
2023-11-18,26.96077733316024
2023-11-19,26.93944554230309
2023-11-20,42.717887325696005
2023-11-21,38.00635213301193
2023-11-22,26.291242510933134
2023-11-23,20.432534857738666
2023-11-24,18.666359669538675
2023-11-25,20.982993189560226
2023-11-26,25.043125050937192
2023-11-27,48.882602569249364
2023-11-28,50.58818454308135
2023-11-29,54.615050829804005
2023-11-30,52.24942128018988
2023-12-01,49.30741407719464
2023-12-02,28.401648340997657
2023-12-03,28.958194053168196
2023-12-04,52.66192191141728
2023-12-05,52.61994455152053
2023-12-06,54.88910114529901
2023-12-07,54.26798863208612
2023-12-08,57.68581967532193
2023-12-09,31.701863507197867
2023-12-10,28.796849633966172
2023-12-11,54.67027888604685
2023-12-12,52.32649238490237
2023-12-13,48.837288272889126
2023-12-14,50.52048480314213
2023-12-15,42.44911258987922
2023-12-16,24.646613056673697
2023-12-17,22.335986082010297
2023-12-18,34.33549732022288
2023-12-19,33.73614915978912
2023-12-20,30.281027459209717
2023-12-21,26.260539615322298
2023-12-22,21.709734967676578
2023-12-23,18.457367097314126
2023-12-24,15.42305803081421
2023-12-25,14.873590635500403
2023-12-26,19.17091866590408
2023-12-27,23.2491716355051
2023-12-28,22.370659826551627
2023-12-29,20.205852536623674
2023-12-30,18.580985941922957
2023-12-31,17.494943221018215
2024-01-01,18.019042646216096
2024-01-02,26.3678917522909
2024-01-03,29.026982413789256
2024-01-04,34.68109026666044
2024-01-05,27.91725992788874
2024-01-06,22.019929882809198
2024-01-07,20.080106391589375
2024-01-08,35.11848842992169
2024-01-09,34.56082987331578
2024-01-10,38.266907346163585
2024-01-11,40.370286202486845
2024-01-12,38.745782294894106
2024-01-13,24.039992896128886
2024-01-14,20.834902268296915
2024-01-15,25.06852521621534
2024-01-16,35.453963276390496
2024-01-17,42.85309717854658
2024-01-18,42.823168030812845
2024-01-19,37.49788587855704
2024-01-20,23.840567498867934
2024-01-21,25.37451916494098
2024-01-22,41.91114955624027
2024-01-23,43.42766527563529
2024-01-24,47.007922513905875
2024-01-25,43.87234923596662
2024-01-26,40.74189100829653
2024-01-27,28.34123268489746
2024-01-28,27.288125172239365
2024-01-29,46.300102107777214
2024-01-30,45.233849570387605
2024-01-31,47.25088746484052
2024-02-01,44.64599306456545
2024-02-02,44.609094394897625
2024-02-03,27.66550868779253
2024-02-04,26.618821041592696
2024-02-05,45.521428124169084
2024-02-06,45.99478642589338
2024-02-07,45.95668116182526
2024-02-08,46.93900214251567
2024-02-09,45.88051009780058
2024-02-10,26.48674559430988
2024-02-11,25.95582193646842
2024-02-12,41.69823196986094
2024-02-13,46.74451084455746
2024-02-14,43.6596320830539
2024-02-15,46.666808454588455
2024-02-16,39.53241564730098
2024-02-17,23.80098383781378
2024-02-18,25.29910637085027
2024-02-19,35.894794758372385
2024-02-20,44.452231811279766
2024-02-21,46.93874166573576
2024-02-22,47.90816303000331
2024-02-23,40.813907378813894
2024-02-24,26.17963362002868
2024-02-25,28.67292271320714
2024-02-26,48.250859240814734
2024-02-27,48.71268690802739
2024-02-28,47.166598657562865
2024-02-29,47.628454241980364
2024-03-01,44.58295866667278
2024-03-02,25.025611797415277
2024-03-03,24.004439914067095
2024-03-04,49.46761775681877
2024-03-05,45.432064971266705
2024-03-06,46.890411225580934
2024-03-07,45.85418081780601
2024-03-08,38.84368815346518
2024-03-09,23.386125636831704
2024-03-10,25.355079757326454
2024-03-11,43.21636766189311
2024-03-12,42.6836434886462
2024-03-13,43.63947806325169
2024-03-14,38.64783232972288
2024-03-15,35.64482731849311
2024-03-16,20.77526675597092
2024-03-17,26.1942704022821
2024-03-18,42.468001569318275
2024-03-19,40.45851895415972
2024-03-20,40.91728353099355
2024-03-21,46.79341022100857
2024-03-22,36.41874866415384
2024-03-23,22.127779698626007
2024-03-24,28.004770858055508
2024-03-25,38.7807245363265
2024-03-26,44.633577289605874
2024-03-27,41.16526188573158
2024-03-28,38.19243151172553
2024-03-29,27.886145360054968
2024-03-30,21.507852477074675
2024-03-31,21.489564089856874
2024-04-01,35.62280899475947
2024-04-02,38.03032989774956
2024-04-03,39.946556278578456
2024-04-04,37.96556905736256
2024-04-05,36.96055943730243
2024-04-06,22.83769396843077
2024-04-07,24.760181774618136
2024-04-08,38.32126346993829
2024-04-09,45.55850574517868
2024-04-10,44.066820179715464
2024-04-11,44.51297951316605
2024-04-12,42.54121015190067
2024-04-13,24.633463977349297
2024-04-14,28.9557299230986
2024-04-15,47.736022554486276
2024-04-16,48.17687394548899
2024-04-17,45.24742443241496
2024-04-18,44.24671596573768
2024-04-19,38.9229054395916
2024-04-20,22.56549781976252
2024-04-21,26.863446352703704
2024-04-22,46.01202908022323
2024-04-23,44.53581081467212
2024-04-24,44.97594960000823
2024-04-25,42.068889091382694
2024-04-26,38.21149703522892
2024-04-27,22.907136680998928
2024-04-28,25.271484464692417
2024-04-29,46.6880874068402
2024-04-30,43.3157993367266
2024-05-01,43.75397463449281
2024-05-02,43.240989871506855
2024-05-03,37.50642639698493
2024-05-04,20.39723126614846
2024-05-05,24.171127988343464
2024-05-06,39.30326412936653
2024-05-07,38.79609138283509
2024-05-08,39.23517689915252
2024-05-09,38.72884845148964
2024-05-10,33.03252618870553
2024-05-11,18.859343152064195
2024-05-12,17.429740682476464
2024-05-13,34.82918871467693
2024-05-14,35.26916237887579
2024-05-15,36.17817515411316
2024-05-16,35.67725067823633
2024-05-17,30.955896406960935
2024-05-18,18.74480416467274
2024-05-19,18.26025321737022
2024-05-20,33.68183644533452
2024-05-21,33.18505161230982
2024-05-22,32.22210634392252
2024-05-23,29.394486447325175
2024-05-24,25.173255471254052
2024-05-25,17.699024074623683
2024-05-26,16.287471599787192
2024-05-27,16.738164632552152
2024-05-28,26.94342729319493
2024-05-29,25.063280731322582
2024-05-30,29.214861038770433
2024-05-31,25.482667308904457
2024-06-01,17.127841708251193
2024-06-02,18.037819951795992
2024-06-03,25.41560522513321
2024-06-04,26.316658812460144
2024-06-05,26.293516904731046
2024-06-06,25.34861549223318
2024-06-07,22.56343238732103
2024-06-08,17.942833431707324
2024-06-09,16.548020581224673
2024-06-10,23.42236051095405
2024-06-11,24.77826986771154
2024-06-12,23.38104558238881
2024-06-13,23.818446344694753
2024-06-14,21.051548660255033
2024-06-15,15.088848239256224
2024-06-16,14.161836480285912
2024-06-17,21.45217195008002
2024-06-18,27.36150553019477
2024-06-19,22.325435863722394
2024-06-20,21.85043203897909
2024-06-21,20.466615347019193
2024-06-22,16.358765787877946
2024-06-23,16.798251353356022
2024-06-24,20.865764314616563
2024-06-25,22.206824350216475
2024-06-26,21.28148569566541
2024-06-27,21.71494968988536
2024-06-28,18.983670240460174
2024-06-29,16.70881735052145
2024-06-30,15.340368670063393
2024-07-01,20.285330206138315
2024-07-02,19.36647174004202
2024-07-03,17.99924631660914
2024-07-04,15.735278939517398
2024-07-05,17.517933606887965
2024-07-06,15.707171111640706
2024-07-07,16.141499867601887
2024-07-08,19.262874317296497
2024-07-09,21.931066832796688
2024-07-10,21.01707976262143
2024-07-11,20.998245147136974
2024-07-12,19.64030565231005
2024-07-13,17.39283541453105
2024-07-14,16.040514269685193
2024-07-15,20.922975381985932
2024-07-16,22.23848416478178
2024-07-17,20.44101189370628
2024-07-18,20.8665951897488
2024-07-19,18.62996281555616
2024-07-20,15.954160399136777
2024-07-21,16.382558351296442
2024-07-22,19.906772338341224
2024-07-23,19.446844387988595
2024-07-24,20.754020286598934
2024-07-25,20.29410563711354
2024-07-26,19.834994945404876
2024-07-27,14.532515829737115
2024-07-28,16.279297586284137
2024-07-29,18.46248223203801
2024-07-30,20.202507740990484
2024-07-31,20.62299546997074
2024-08-01,19.28913670596803
2024-08-02,19.27164578613073
2024-08-03,15.315810122997032
2024-08-04,15.739104469108733
2024-08-05,19.21921161375014
2024-08-06,18.76534309097007
2024-08-07,19.62029419238098
2024-08-08,18.731225428383198
2024-08-09,16.538109045019674
2024-08-10,15.65341359563472
2024-08-11,16.50799187775081
2024-08-12,21.26721420121085
2024-08-13,23.84958765795611
2024-08-14,21.6616549781707
2024-08-15,22.074711417877474
2024-08-16,20.75721619986167
2024-08-17,15.121633649816205
2024-08-18,18.249035172189195
2024-08-19,24.20427397450601
2024-08-20,24.656945043091287
2024-08-21,23.69582103256291
2024-08-22,24.618792212778434
2024-08-23,31.183822445602985
2024-08-24,21.453924592378257
2024-08-25,20.335521385881705
2024-08-26,26.888524214469218
2024-08-27,28.27414690604976
2024-08-28,31.06299433739227
2024-08-29,31.506947791357703
2024-08-30,28.208253679729513
2024-08-31,18.371400301310086
2024-09-01,20.386832388451218
2024-09-02,20.797500751286584
2024-09-03,29.866905107808545
2024-09-04,33.337340966859124
2024-09-05,34.935358483215076
2024-09-06,29.36354130441183
2024-09-07,20.050603628715574
2024-09-08,23.369210866611585
2024-09-09,35.640893073212965
2024-09-10,35.15936746785035
2024-09-11,34.522625264401604
2024-09-12,37.16073978926852
2024-09-13,34.86433932284545
2024-09-14,23.24901751788188
