Time,ncedcloud
2024-09-19,57.46194373195844
2024-09-20,53.87057224871104
2024-09-21,8.37986679424394
2024-09-22,9.576990621993074
2024-09-23,58.06050564583301
2024-09-24,55.06769607646018
2024-09-25,52.07488650708734
2024-09-26,53.27201033483647
2024-09-27,23.343914641108118
2024-09-28,8.37986679424394
2024-09-29,9.576990621993074
2024-09-30,46.08926736834167
2024-10-01,45.490705454467104
2024-10-02,49.082076937714504
2024-10-03,47.286391196090804
2024-10-04,43.096457798968835
2024-10-05,7.7813048803693725
2024-10-06,9.576990621993074
2024-10-07,56.86338181808388
2024-10-08,52.07488650708734
2024-10-09,53.27201033483647
2024-10-10,51.47632459321277
2024-10-11,47.88495310996537
2024-10-12,8.978428708118507
2024-10-13,9.576990621993074
2024-10-14,50.877762679338204
2024-10-15,52.67344842096191
2024-10-16,50.27920076546364
2024-10-17,50.27920076546364
2024-10-18,40.702210143470566
2024-10-19,7.7813048803693725
2024-10-20,10.774114449742209
2024-10-21,53.27201033483647
2024-10-22,50.877762679338204
2024-10-23,52.67344842096191
2024-10-24,50.877762679338204
2024-10-25,43.695019712843404
2024-10-26,8.978428708118507
2024-10-27,10.774114449742209
2024-10-28,53.27201033483647
2024-10-29,55.66625799033474
2024-10-30,52.07488650708734
2024-10-31,47.286391196090804
2024-11-01,52.67344842096191
2024-11-02,8.37986679424394
2024-11-03,7.182742966494805
2024-11-04,45.490705454467104
2024-11-05,23.942476554982687
2024-11-06,40.702210143470566
2024-11-07,46.687829282216235
2024-11-08,47.88495310996537
2024-11-09,6.584181052620239
2024-11-10,5.985619138745672
2024-11-11,7.7813048803693725
2024-11-12,52.07488650708734
2024-11-13,50.877762679338204
2024-11-14,49.68063885158907
2024-11-15,51.47632459321277
2024-11-16,7.7813048803693725
2024-11-17,7.7813048803693725
2024-11-18,53.27201033483647
2024-11-19,48.483515023839935
2024-11-20,49.082076937714504
2024-11-21,52.07488650708734
2024-11-22,52.07488650708734
2024-11-23,8.37986679424394
2024-11-24,8.978428708118507
2024-11-25,52.07488650708734
2024-11-26,37.70940057409773
2024-11-27,6.584181052620239
2024-11-28,4.18993339712197
2024-11-29,5.387057224871104
2024-11-30,4.788495310996537
2024-12-01,6.584181052620239
2024-12-02,48.483515023839935
2024-12-03,37.110838660223166
2024-12-04,49.082076937714504
2024-12-05,46.687829282216235
2024-12-06,49.68063885158907
2024-12-07,7.182742966494805
2024-12-08,7.182742966494805
2024-12-09,52.67344842096191
2024-12-10,51.47632459321277
2024-12-11,47.286391196090804
2024-12-12,50.877762679338204
2024-12-13,49.082076937714504
2024-12-14,8.978428708118507
2024-12-15,10.774114449742209
2024-12-16,47.88495310996537
2024-12-17,47.286391196090804
2024-12-18,48.483515023839935
2024-12-19,41.300772057345135
2024-12-20,26.336724210480956
2024-12-21,8.37986679424394
2024-12-22,7.182742966494805
2024-12-23,4.788495310996537
2024-12-24,4.18993339712197
2024-12-25,5.387057224871104
2024-12-26,4.18993339712197
2024-12-27,4.18993339712197
2024-12-28,3.5913714832474026
2024-12-29,4.18993339712197
2024-12-30,3.5913714832474026
2024-12-31,4.18993339712197
2025-01-01,4.18993339712197
2025-01-02,7.7813048803693725
2025-01-03,7.7813048803693725
2025-01-04,5.985619138745672
2025-01-05,10.774114449742209
2025-01-06,40.103648229596
2025-01-07,34.11802909085033
2025-01-08,49.082076937714504
2025-01-09,46.687829282216235
2025-01-10,34.11802909085033
2025-01-11,9.576990621993074
2025-01-12,10.175552535867642
2025-01-13,44.293581626717966
2025-01-14,43.695019712843404
2025-01-15,49.68063885158907
2025-01-16,46.687829282216235
2025-01-17,46.08926736834167
2025-01-18,9.576990621993074
2025-01-19,7.182742966494805
2025-01-20,10.175552535867642
2025-01-21,43.096457798968835
2025-01-22,28.132409952104656
2025-01-23,34.11802909085033
2025-01-24,33.51946717697576
2025-01-25,9.576990621993074
2025-01-26,10.175552535867642
2025-01-27,52.67344842096191
2025-01-28,58.65906755970758
2025-01-29,47.286391196090804
2025-01-30,45.490705454467104
2025-01-31,48.483515023839935
2025-02-01,8.37986679424394
2025-02-02,8.37986679424394
2025-02-03,44.293581626717966
2025-02-04,44.892143540592535
2025-02-05,47.286391196090804
2025-02-06,45.490705454467104
2025-02-07,45.490705454467104
2025-02-08,6.584181052620239
2025-02-09,6.584181052620239
2025-02-10,41.8993339712197
2025-02-11,42.497895885094266
2025-02-12,46.687829282216235
2025-02-13,44.293581626717966
2025-02-14,40.702210143470566
2025-02-15,6.584181052620239
2025-02-16,6.584181052620239
2025-02-17,28.73097186597922
2025-02-18,47.88495310996537
2025-02-19,26.93528612435552
2025-02-20,26.336724210480956
2025-02-21,34.7165910047249
2025-02-22,7.182742966494805
2025-02-23,8.37986679424394
2025-02-24,52.07488650708734
2025-02-25,44.892143540592535
2025-02-26,47.286391196090804
2025-02-27,45.490705454467104
2025-02-28,45.490705454467104
2025-03-01,7.182742966494805
2025-03-02,7.7813048803693725
2025-03-03,47.88495310996537
2025-03-04,46.08926736834167
2025-03-05,39.50508631572143
2025-03-06,52.07488650708734
2025-03-07,42.497895885094266
2025-03-08,7.7813048803693725
2025-03-09,8.978428708118507
2025-03-10,43.695019712843404
2025-03-11,36.5122767463486
2025-03-12,41.8993339712197
2025-03-13,41.300772057345135
2025-03-14,38.906524401846866
2025-03-15,6.584181052620239
2025-03-16,8.37986679424394
2025-03-17,41.8993339712197
2025-03-18,43.096457798968835
2025-03-19,44.293581626717966
2025-03-20,40.103648229596
2025-03-21,42.497895885094266
2025-03-22,8.37986679424394
2025-03-23,8.37986679424394
2025-03-24,49.082076937714504
2025-03-25,44.892143540592535
2025-03-26,46.08926736834167
2025-03-27,49.68063885158907
2025-03-28,45.490705454467104
2025-03-29,8.978428708118507
2025-03-30,8.978428708118507
2025-03-31,38.906524401846866
2025-04-01,41.8993339712197
2025-04-02,37.70940057409773
2025-04-03,38.906524401846866
2025-04-04,39.50508631572143
2025-04-05,5.387057224871104
2025-04-06,6.584181052620239
2025-04-07,43.096457798968835
2025-04-08,41.300772057345135
2025-04-09,39.50508631572143
2025-04-10,43.695019712843404
2025-04-11,38.906524401846866
2025-04-12,5.985619138745672
2025-04-13,5.387057224871104
2025-04-14,28.132409952104656
2025-04-15,25.12058065836571
2025-04-16,27.524510300249446
2025-04-17,21.394005614126655
2025-04-18,4.267217164003259
2025-04-19,4.025856001176339
2025-04-20,4.566498120940542
2025-04-21,15.205581133893507
2025-04-22,31.251085344488498
2025-04-23,30.469082061897375
2025-04-24,29.38779782236897
2025-04-25,28.847155702604766
2025-04-26,5.348501403531664
2025-04-27,5.348501403531664
2025-04-28,47.83723167484769
2025-04-29,43.81137567367136
2025-04-30,40.084800629432294
2025-05-01,46.215305315555085
2025-05-02,39.00351638990389
2025-05-03,5.348501403531664
2025-05-04,8.293073165179598
2025-05-05,47.83723167484769
2025-05-06,43.02937239108023
2025-05-07,42.48873027131603
2025-05-08,41.94808815155183
2025-05-09,38.46287427013969
2025-05-10,6.671146805886989
2025-05-11,7.211788925651192
2025-05-12,47.296589555083486
2025-05-13,39.544158509668094
2025-05-14,39.544158509668094
2025-05-15,42.47956465753779
2025-05-16,35.23872977273022
2025-05-17,6.75811255915374
2025-05-18,8.206279536115256
2025-05-19,40.0659530292686
2025-05-20,35.23872977273022
2025-05-21,34.27328512142254
2025-05-22,32.342395818807184
2025-05-23,27.03245023661496
2025-05-24,6.75811255915374
2025-05-25,6.75811255915374
2025-05-26,10.13716883873061
2025-05-27,34.27328512142254
2025-05-28,28.96333953923031
2025-05-29,30.411506516191828
2025-05-30,28.480617213576473
2025-05-31,9.65444651307677
2025-06-01,10.13716883873061
2025-06-02,21.722504654422735
2025-06-03,21.239782328768896
2025-06-04,19.30889302615354
2025-06-05,16.89528139788435
2025-06-06,16.41255907223051
2025-06-07,7.240834884807578
2025-06-08,6.275390233499901
2025-06-09,12.550780466999802
2025-06-10,10.13716883873061
2025-06-11,8.206279536115256
2025-06-12,7.240834884807578
2025-06-13,5.792667907846063
2025-06-14,3.37905627957687
2025-06-15,3.37905627957687
2025-06-16,4.827223256538385
2025-06-17,4.344500930884547
2025-06-18,3.8617786052307084
2025-06-19,3.37905627957687
2025-06-20,2.8963339539230315
2025-06-21,1.4481669769615158
2025-06-22,2.8963339539230315
2025-06-23,2.4136116282691926
2025-06-24,3.8617786052307084
2025-06-25,2.8963339539230315
2025-06-26,3.37905627957687
2025-06-27,1.9308893026153542
2025-06-28,1.4481669769615158
2025-06-29,1.9308893026153542
2025-06-30,1.9308893026153542
2025-07-01,1.9308893026153542
2025-07-02,1.9308893026153542
2025-07-03,1.4481669769615158
2025-07-04,1.9308893026153542
2025-07-05,1.9308893026153542
2025-07-06,5.309945582192224
2025-07-07,14.481669769615156
2025-07-08,7.240834884807578
2025-07-09,7.723557210461417
2025-07-10,7.240834884807578
2025-07-11,5.309945582192224
2025-07-12,3.37905627957687
2025-07-13,3.37905627957687
2025-07-14,3.37905627957687
2025-07-15,4.827223256538385
2025-07-16,3.37905627957687
2025-07-17,3.8617786052307084
2025-07-18,3.37905627957687
2025-07-19,2.8963339539230315
2025-07-20,2.8963339539230315
2025-07-21,3.8617786052307084
2025-07-22,4.827223256538385
2025-07-23,6.275390233499901
2025-07-24,4.344500930884547
2025-07-25,3.37905627957687
2025-07-26,3.37905627957687
2025-07-27,2.4136116282691926
2025-07-28,5.309945582192224
2025-07-29,5.792667907846063
2025-07-30,5.792667907846063
2025-07-31,6.275390233499901
2025-08-01,6.275390233499901
2025-08-02,5.309945582192224
2025-08-03,4.344500930884547
2025-08-04,9.171724187422932
2025-08-05,9.65444651307677
2025-08-06,11.585335815692126
2025-08-07,14.481669769615156
2025-08-08,12.068058141345963
2025-08-09,5.309945582192224
2025-08-10,5.309945582192224
2025-08-11,18.343448374845863
2025-08-12,16.89528139788435
2025-08-13,15.447114420922833
2025-08-14,15.447114420922833
2025-08-15,14.481669769615156
2025-08-16,4.344500930884547
2025-08-17,5.309945582192224
2025-08-18,21.722504654422735
2025-08-19,22.687949305730413
2025-08-20,20.757060003115058
2025-08-21,21.722504654422735
2025-08-22,20.27433767746122
2025-08-23,5.792667907846063
2025-08-24,8.206279536115256
2025-08-25,31.859673493153345
2025-08-26,25.584283259653443
2025-08-27,31.859673493153345
2025-08-28,29.92878419053799
2025-08-29,31.376951167499506
2025-08-30,4.344500930884547
2025-08-31,3.37905627957687
2025-09-01,5.792667907846063
2025-09-02,35.721452098384056
2025-09-03,35.23872977273022
2025-09-04,40.0659530292686
2025-09-05,35.721452098384056
2025-09-06,4.344500930884547
2025-09-07,5.309945582192224
2025-09-08,41.031397680576276
2025-09-09,33.7905627957687
2025-09-10,38.13506372665324
2025-09-11,39.10050837796092
2025-09-12,38.61778605230708
2025-09-13,5.309945582192224
2025-09-14,5.792667907846063
2025-09-15,40.54867535492244
2025-09-16,38.13506372665324
2025-09-17,38.61778605230708
2025-09-18,38.13506372665324
2025-09-19,34.75600744707638
2025-09-20,6.275390233499901
2025-09-21,6.275390233499901
2025-09-22,41.031397680576276
2025-09-23,36.20417442403789
2025-09-24,36.20417442403789
2025-09-25,34.27328512142254
2025-09-26,35.23872977273022
2025-09-27,6.275390233499901
2025-09-28,7.723557210461417
2025-09-29,38.13506372665324
2025-09-30,39.10050837796092
2025-10-01,35.23872977273022
2025-10-02,31.859673493153345
2025-10-03,37.652341400999404
2025-10-04,4.827223256538385
2025-10-05,7.240834884807578
2025-10-06,38.61778605230708
2025-10-07,37.169619075345565
2025-10-08,39.10050837796092
2025-10-09,37.652341400999404
2025-10-10,33.7905627957687
2025-10-11,5.792667907846063
2025-10-12,7.240834884807578
2025-10-13,34.75600744707638
2025-10-14,33.7905627957687
2025-10-15,41.996842331883954
2025-10-16,37.169619075345565
2025-10-17,31.859673493153345
2025-10-18,5.309945582192224
2025-10-19,7.240834884807578
2025-10-20,48.27223256538385
2025-10-21,41.996842331883954
2025-10-22,37.169619075345565
2025-10-23,38.13506372665324
2025-10-24,37.169619075345565
2025-10-25,5.792667907846063
2025-10-26,6.275390233499901
2025-10-27,39.58323070361476
2025-10-28,35.721452098384056
2025-10-29,35.721452098384056
2025-10-30,37.652341400999404
2025-10-31,31.859673493153345
2025-11-01,6.275390233499901
2025-11-02,6.75811255915374
2025-11-03,36.686896749691726
2025-11-04,28.480617213576473
2025-11-05,36.20417442403789
2025-11-06,35.721452098384056
2025-11-07,36.20417442403789
2025-11-08,5.309945582192224
2025-11-09,5.309945582192224
2025-11-10,31.859673493153345
2025-11-11,5.792667907846063
2025-11-12,39.58323070361476
2025-11-13,39.58323070361476
2025-11-14,35.721452098384056
2025-11-15,6.275390233499901
2025-11-16,5.792667907846063
2025-11-17,35.721452098384056
2025-11-18,31.859673493153345
2025-11-19,34.27328512142254
2025-11-20,32.342395818807184
2025-11-21,35.23872977273022
2025-11-22,6.275390233499901
2025-11-23,5.309945582192224
2025-11-24,31.859673493153345
2025-11-25,25.101560933999604
2025-11-26,3.8617786052307084
2025-11-27,3.8617786052307084
2025-11-28,2.8963339539230315
2025-11-29,3.37905627957687
2025-11-30,6.275390233499901
2025-12-01,34.27328512142254
2025-12-02,32.82511814446102
2025-12-03,31.859673493153345
2025-12-04,35.721452098384056
2025-12-05,29.44606186488415
2025-12-06,5.792667907846063
2025-12-07,6.75811255915374
2025-12-08,29.92878419053799
2025-12-09,27.03245023661496
2025-12-10,38.61778605230708
2025-12-11,35.712892897223384
2025-12-12,36.33817162667463
2025-12-13,7.075675542022761
2025-12-14,8.134274217613095
2025-12-15,31.862415761486375
2025-12-16,33.78765432935488
2025-12-17,32.29573570762546
2025-12-18,27.578618679610287
2025-12-19,19.44434446199719
2025-12-20,6.400994433056757
2025-12-21,5.342395757466424
2025-12-22,4.04243591904917
2025-12-23,3.417157189597921
2025-12-24,2.550517297319752
2025-12-25,2.358558514007587
2025-12-26,2.550517297319752
2025-12-27,2.358558514007587
2025-12-28,2.7918784601466715
2025-12-29,2.358558514007587
2025-12-30,2.9838372434588365
2025-12-31,2.7918784601466715
2026-01-01,2.550517297319752
2026-01-02,3.8504771357370053
2026-01-03,4.717117028015174
2026-01-04,7.700954271474011
2026-01-05,32.72905565376455
2026-01-06,32.92101443707671
2026-01-07,32.05437454479854
2026-01-08,30.99577586920821
2026-01-09,35.712892897223384
2026-01-10,5.374845932740623
2026-01-11,5.758763499364954
2026-01-12,34.93649856281405
2026-01-13,32.24907559644374
2026-01-14,31.86515802981941
2026-01-15,31.86515802981941
2026-01-16,30.71340532994642
2026-01-17,7.678351332486605
2026-01-18,4.990928366116293
2026-01-19,6.910516199237945
2026-01-20,29.1777350634491
2026-01-21,35.320416129438385
2026-01-22,38.391756662433025
2026-01-23,33.40082829631673
2026-01-24,5.758763499364954
2026-01-25,5.374845932740623
2026-01-26,15.74062023159754
2026-01-27,25.722476963830125
2026-01-28,28.79381749682477
2026-01-29,31.86515802981941
2026-01-30,28.02598236357611
2026-01-31,6.526598632613614
2026-02-01,5.374845932740623
2026-02-02,12.669279698602898
2026-02-03,17.276290498094863
2026-02-04,19.579795897840842
2026-02-05,21.883301297586822
2026-02-06,28.79381749682477
2026-02-07,4.607010799491963
2026-02-08,4.607010799491963
2026-02-09,27.25814723032745
2026-02-10,31.86515802981941
2026-02-11,31.48124046319508
2026-02-12,33.40082829631673
2026-02-13,28.79381749682477
2026-02-14,4.223093232867632
2026-02-15,5.758763499364954
2026-02-16,21.499383730962492
2026-02-17,30.71340532994642
2026-02-18,29.56165263007343
2026-02-19,32.63299316306807
2026-02-20,31.86515802981941
2026-02-21,5.374845932740623
2026-02-22,6.142681065989284
2026-02-23,33.78474586294106
2026-02-24,28.79381749682477
2026-02-25,30.71340532994642
2026-02-26,31.48124046319508
2026-02-27,30.32948776332209
2026-02-28,5.758763499364954
2026-03-01,5.758763499364954
2026-03-02,38.00783909580869
2026-03-03,23.802889130708476
2026-03-04,31.48124046319508
2026-03-05,34.93649856281405
2026-03-06,33.78474586294106
2026-03-07,6.526598632613614
2026-03-08,7.678351332486605
2026-03-09,33.0169107296924
2026-03-10,32.24907559644374
2026-03-11,30.32948776332209
2026-03-12,31.48124046319508
2026-03-13,24.954641830581465
2026-03-14,5.374845932740623
2026-03-15,6.910516199237945
2026-03-16,13.437114831851558
2026-03-17,37.623921529184365
2026-03-18,33.78474586294106
2026-03-19,32.63299316306807
2026-03-20,30.32948776332209
2026-03-21,5.758763499364954
2026-03-22,6.142681065989284
2026-03-23,38.391756662433025
2026-03-24,33.40082829631673
2026-03-25,32.24907559644374
2026-03-26,33.0169107296924
2026-03-27,29.56165263007343
2026-03-28,6.142681065989284
2026-03-29,5.758763499364954
2026-03-30,26.490312097078785
2026-03-31,22.651136430835486
2026-04-01,21.499383730962492
2026-04-02,19.963713464465172
2026-04-03,5.758763499364954
2026-04-04,3.8391756662433023
2026-04-05,4.607010799491963
2026-04-06,7.678351332486605
2026-04-07,15.35670266497321
2026-04-08,14.97278509834888
2026-04-09,13.82103239847589
2026-04-10,13.82103239847589
2026-04-11,3.8391756662433023
2026-04-12,4.607010799491963
2026-04-13,29.1777350634491
2026-04-14,27.25814723032745
2026-04-15,31.09732289657075
2026-04-16,31.86515802981941
2026-04-17,28.02598236357611
2026-04-18,4.223093232867632
2026-04-19,6.526598632613614
2026-04-20,31.48124046319508
2026-04-21,30.32948776332209
2026-04-22,29.1777350634491
2026-04-23,32.63299316306807
2026-04-24,28.79381749682477
2026-04-25,4.223093232867632
2026-04-26,5.374845932740623
2026-04-27,33.78474586294106
2026-04-28,32.63299316306807
2026-04-29,28.79381749682477
2026-04-30,31.48124046319508
2026-05-01,17.276290498094863
2026-05-02,4.990928366116293
2026-05-03,5.758763499364954
2026-05-04,34.93649856281405
2026-05-05,29.56165263007343
2026-05-06,31.48124046319508
2026-05-07,31.09732289657075
2026-05-08,30.32948776332209
2026-05-09,5.374845932740623
2026-05-10,6.526598632613614
2026-05-11,29.94557019669776
2026-05-12,29.94557019669776
2026-05-13,28.02598236357611
2026-05-14,27.64206479695178
2026-05-15,24.570724263957135
2026-05-16,7.294433765862275
2026-05-17,6.910516199237945
2026-05-18,24.186806697332806
2026-05-19,23.418971564084146
2026-05-20,23.035053997459816
2026-05-21,22.267218864211156
2026-05-22,19.579795897840842
2026-05-23,6.142681065989284
2026-05-24,4.990928366116293
2026-05-25,5.758763499364954
2026-05-26,20.347631031089502
2026-05-27,19.579795897840842
2026-05-28,18.428043197967853
2026-05-29,15.35670266497321
2026-05-30,5.758763499364954
2026-05-31,4.607010799491963
