Time,hole
2022-07-06,62.34529136540187
2022-07-07,57.306976343319185
2022-07-08,57.323684945458275
2022-07-09,64.9295632818382
2022-07-10,66.63545690925265
2022-07-11,59.905008285046534
2022-07-12,59.07847580560331
2022-07-13,56.56300401562206
2022-07-14,58.26840621356184
2022-07-15,58.285360530438275
2022-07-16,65.90696461000793
2022-07-17,69.30695755744453
2022-07-18,57.4907709668492
2022-07-19,59.19887602689971
2022-07-20,57.52418817112738
2022-07-21,55.848517456405695
2022-07-22,59.25047612174102
2022-07-23,65.19444376869028
2022-07-24,64.36643700082301
2022-07-25,57.60773118182284
2022-07-26,55.082185087610675
2022-07-27,54.25049259868332
2022-07-28,56.809947326648356
2022-07-29,55.13009946139189
2022-07-30,60.23647746571764
2022-07-31,66.19445085269525
2022-08-01,57.72469139679649
2022-08-02,56.04312352837865
2022-08-03,58.60749255109048
2022-08-04,53.526668879448046
2022-08-05,51.84239814891947
2022-08-06,59.50847659594759
2022-08-07,61.22641024549169
2022-08-08,56.14042656436513
2022-08-09,53.60406902171002
2022-08-10,52.76844509698523
2022-08-11,53.63502907861481
2022-08-12,51.94731834176348
2022-08-13,59.62887681724399
2022-08-14,62.202337285237384
2022-08-15,51.992284138696625
2022-08-16,53.71242922087677
2022-08-17,54.58073320566773
2022-08-18,52.89031960670567
2022-08-19,54.612184692047194
2022-08-20,57.18859373688866
2022-08-21,60.620283885442085
2022-08-22,58.929624571742686
2022-08-23,64.07236835719469
2022-08-24,64.9453409219951
2022-08-25,66.67359459050745
2022-08-26,67.54779572899456
2022-08-27,62.435520570972656
2022-08-28,62.45345774679845
2022-08-29,58.677470025496824
2022-08-30,56.104862666017056
2022-08-31,53.958900713707045
2022-09-01,54.40977725674938
2022-09-02,53.56149126503508
2022-09-03,59.625852010712016
2022-09-04,63.1005097940588
2022-09-05,60.953427792071075
2022-09-06,50.16339205097489
2022-09-07,49.312628435659086
2022-09-08,50.19213248475238
2022-09-09,48.03885232851526
2022-09-10,53.68438139566985
2022-09-11,53.26310119274007
2022-09-12,49.81284697805674
2022-09-13,48.96047188358857
2022-09-14,50.27835378608484
2022-09-15,50.292724002973586
2022-09-16,52.471919305983505
2022-09-17,52.92429880416923
2022-09-18,52.93941230813843
2022-09-19,49.4820978900022
2022-09-20,50.79516421612136
2022-09-21,51.67825979562542
2022-09-22,52.99986632401521
2022-09-23,48.669489678149624
2022-09-24,52.59182809780523
2022-09-25,54.346003806157455
2022-09-26,47.4027573934762
2022-09-27,48.25039440351017
2022-09-28,48.264133952573076
2022-09-29,49.15565301984754
2022-09-30,49.169642378893414
2022-10-01,51.818469152471735
2022-10-02,51.83320794146649
2022-10-03,48.3328316978876
2022-10-04,50.98365695132962
2022-10-05,48.360310796013415
2022-10-06,51.0126349093532
2022-10-07,54.54623588066603
2022-10-08,51.92164067543501
2022-10-09,50.1758242283474
2022-10-10,53.712173109472815
2022-10-11,48.44274809039085
2022-10-12,49.33751468744382
2022-10-13,50.23278090446272
2022-10-14,49.36549340553556
2022-10-15,52.90658867633724
2022-10-16,52.039550987393035
2022-10-17,48.52518538476828
2022-10-18,50.30397674960687
2022-10-19,52.083767354377294
2022-10-20,55.630608254787106
2022-10-21,48.580143581019904
2022-10-22,53.01150886918125
2022-10-23,53.026497468158965
2022-10-24,49.50538699599423
2022-10-25,47.75082719950295
2022-10-26,49.53336571408596
2022-10-27,49.54735507313183
2022-10-28,49.5613444321777
2022-10-29,46.9195123381223
2022-10-30,47.81827589490267
2022-10-31,46.94599219631627
2022-11-01,45.187185630114634
2022-11-02,47.8587451121425
2022-11-03,47.872234851222444
2022-11-04,49.65926994549877
2022-11-05,51.44730427970695
2022-11-06,53.236337853846976
2022-11-07,54.13884856037177
2022-11-08,47.93968354662216
2022-11-09,44.401086375650095
2022-11-10,47.96666302478205
2022-11-11,48.868674111340916
2022-11-12,47.10487134548005
2022-11-13,68.45461449325342
2022-11-14,51.57770509081306
2022-11-15,49.81315289500331
2022-11-16,52.49645344623038
2022-11-17,52.51119223522513
2022-11-18,51.63566100686023
2022-11-19,48.08807067650154
2022-11-20,46.320021140930315
2022-11-21,46.33301126004433
2022-11-22,48.12853989374137
2022-11-23,44.575953363723436
2022-11-24,41.02136835384181
2022-11-25,45.49295304926002
2022-11-26,46.397961855614426
2022-11-27,49.088506896347404
2022-11-28,46.42394209384247
2022-11-29,47.32995014012874
2022-11-30,48.23645780638092
2022-12-01,48.24994754546086
2022-12-02,50.050971998783055
2022-12-03,51.8529956920371
2022-12-04,50.07895071687479
2022-12-05,49.19842328885065
2022-12-06,48.31739624086058
2022-12-07,48.330885979940525
2022-12-08,50.13490815305826
2022-12-09,49.25338148510227
2022-12-10,50.16288687114999
2022-12-11,51.07289187716364
2022-12-12,50.19086558924173
2022-12-13,49.30833968135389
2022-12-14,48.425314153500125
2022-12-15,47.54178900568044
2022-12-16,50.2468230254252
2022-12-17,48.465783370739956
2022-12-18,44.88821584242583
2022-12-19,47.59474872206837
2022-12-20,50.30278046160867
2022-12-21,52.11379731424935
2022-12-22,46.73570495257895
2022-12-23,47.6477084384563
2022-12-24,44.06389566056812
2022-12-25,44.076136349733254
2022-12-26,47.68742822574724
2022-12-27,51.30071858162491
2022-12-28,50.41469533397561
2022-12-29,54.03073359966587
2022-12-30,50.442674052067346
2022-12-31,51.35767525774023
2023-01-01,49.569391113549095
2023-01-02,54.10697663427749
2023-01-03,48.72442848476037
2023-01-04,50.558229035658805
2023-01-05,47.87738070679307
2023-01-06,50.61661321265862
2023-01-07,55.16775220304768
2023-01-08,50.67499738965843
2023-01-09,50.70418947815834
2023-01-10,53.45124129344351
2023-01-11,56.20142083249653
2023-01-12,52.605757377360135
2023-01-13,54.45102624874069
2023-01-14,57.20641866074012
2023-01-15,57.23925976030252
2023-01-16,59.09026279192411
2023-01-17,54.576135199454576
2023-01-18,52.787165355895276
2023-01-19,52.817400018984465
2023-01-20,50.11413633644916
2023-01-21,54.70124415016847
2023-01-22,55.64473007764439
2023-01-23,53.85106864843332
2023-01-24,52.055322070043694
2023-01-25,52.08503544583824
2023-01-26,56.68621801651286
2023-01-27,53.97409244996865
2023-01-28,56.75085764104836
2023-01-29,54.95146205159625
2023-01-30,56.81549726558388
2023-01-31,51.346415425156316
2023-02-01,51.37560751365622
2023-02-02,55.994513852348646
2023-02-03,54.18938410265547
2023-02-04,57.89608175155044
2023-02-05,68.04349668225953
2023-02-06,56.1217079522411
2023-02-07,54.312407904190785
2023-02-08,53.42209328076827
2023-02-09,56.21710352716044
2023-02-10,59.93735464571608
2023-02-11,68.27494824108022
2023-02-12,72.00614639282333
2023-02-13,53.573266596214225
2023-02-14,57.30029444960021
2023-02-15,57.33261426186796
2023-02-16,54.58921145764528
2023-02-17,57.397253886403476
2023-02-18,60.20842403892951
2023-02-19,62.09591718117599
2023-02-20,58.421539344548776
2023-02-21,55.67083851820112
2023-02-22,57.558852947742245
2023-02-23,54.80450311033209
2023-02-24,56.69408140175715
2023-02-25,60.445609757991264
2023-02-26,65.13176215769239
2023-02-27,58.651427041485555
2023-02-28,57.75277182134877
2023-03-01,53.12500359864745
2023-03-02,55.95233365730738
2023-03-03,54.11749053181965
2023-03-04,60.68279547705301
2023-03-05,62.584884663549445
2023-03-06,57.01206665148829
2023-03-07,57.0438651764614
2023-03-08,58.011330319490824
2023-03-09,60.852213847811406
2023-03-10,63.69622509989984
2023-03-11,67.48059455569634
2023-03-12,68.45587900814539
2023-03-13,54.41983716271155
2023-03-14,57.266454851273195
2023-03-15,57.298253376246315
2023-03-16,55.45037806839256
2023-03-17,57.36185042619254
2023-03-18,61.15716691517652
2023-03-19,64.01525292422026
2023-03-20,58.399168066703886
2023-03-21,60.316374584744906
2023-03-22,60.34973697160195
2023-03-23,63.21355714088675
2023-03-24,64.19249060439827
2023-03-25,65.17246664249907
2023-03-26,76.54903293814748
2023-03-27,73.75454397904996
2023-03-28,71.90301966013371
2023-03-29,71.94263749452645
2023-03-30,76.71793002161122
2023-03-31,68.2312482599797
2023-04-01,71.11331348457695
2023-04-02,74.94720523336437
2023-04-03,62.648525789320345
2023-04-04,65.53215487580151
2023-04-05,63.667598374519244
2023-04-06,73.2103641192692
2023-04-07,70.39658753026995
2023-04-08,79.00160150778503
2023-04-09,95.23478114848223
2023-04-10,69.55944421090085
2023-04-11,64.83054625303912
2023-04-12,61.05034709559973
2023-04-13,63.94700836444693
2023-04-14,64.93688886114592
2023-04-15,70.70518960869755
2023-04-16,79.3477362714268
2023-04-17,65.99974957909468
2023-04-18,62.20756081387856
2023-04-19,61.283883803599004
2023-04-20,63.23341013390779
2023-04-21,65.18502161339515
2023-04-22,70.01609188100655
2023-04-23,75.81202085517414
2023-04-24,65.29136422150195
2023-04-25,64.36612334933847
2023-04-26,62.065716182971435
2023-04-27,61.618510432454485
2023-04-28,61.65190952968438
2023-04-29,68.32980219191494
2023-04-30,72.16570815228026
2023-05-01,64.60283059198049
2023-05-02,61.785505918603974
2023-05-03,60.86763586852493
2023-05-04,63.7558702981218
2023-05-05,63.79029728579184
2023-05-06,67.63596820533844
2023-05-07,77.20570025578094
2023-05-08,70.57045036266695
2023-05-09,66.79106369236004
2023-05-10,64.91729898799144
2023-05-11,64.95223992088155
2023-05-12,66.89897016235078
2023-05-13,72.1883547929875
2023-05-14,73.66936562211914
2023-05-15,69.87918610219081
2023-05-16,68.95874632601142
2023-05-17,64.20342113783228
2023-05-18,64.23784812550232
2023-05-19,69.54262908651737
2023-05-20,73.90676426134351
2023-05-21,94.5906533102283
2023-05-22,82.14782251691999
2023-05-23,66.33307916727314
2023-05-24,65.40647204845293
2023-05-25,69.26421458016912
2023-05-26,66.4532022285661
2023-05-27,76.93688314784026
2023-05-28,83.63033066951903
2023-05-29,77.96980412725526
2023-05-30,68.49776685528524
2023-05-31,66.63051332948983
2023-06-01,65.7136044703935
2023-06-02,71.46582618199214
2023-06-03,79.13089570248084
2023-06-04,75.3573802086868
2023-06-05,66.80782443041356
2023-06-06,69.70799893562396
2023-06-07,64.96792747447498
2023-06-08,65.00237648836874
2023-06-09,64.08040159781746
2023-06-10,73.68364908447103
2023-06-11,76.59496885888235
2023-06-12,68.01400368558832
2023-06-13,66.13307187486451
2023-06-14,65.20907057173126
2023-06-15,69.08137367889707
2023-06-16,70.07781923183632
2023-06-17,79.71956855754765
2023-06-18,84.56653328239635
2023-06-19,74.99621500020002
2023-06-20,69.26375081127577
2023-06-21,67.37521995336952
2023-06-22,66.44767242821779
2023-06-23,71.30020978766697
2023-06-24,77.12183613019859
2023-06-25,78.12689393661128
2023-06-26,68.51756721221173
2023-06-27,72.41570707979787
2023-06-28,67.62345549466275
2023-06-29,68.62547368220247
2023-06-30,66.72731736453179
2023-07-01,76.43796471803061
2023-07-02,81.3183652504821
2023-07-03,74.58084325514514
2023-07-04,82.37256356200793
2023-07-05,68.84128662218393
2023-07-06,71.78756201363448
2023-07-07,71.82505064640122
2023-07-08,80.60257784014784
2023-07-09,77.72975990479425
2023-07-10,72.90964514665686
2023-07-11,69.05709956216539
2023-07-12,70.06621019374205
2023-07-13,70.1026856202178
2023-07-14,70.13916104669353
2023-07-15,76.99826779694962
2023-07-16,90.69064453704146
2023-07-17,75.12696144599023
2023-07-18,69.30888132547709
2023-07-19,68.36816211854244
2023-07-20,67.4264297053168
2023-07-21,70.39448903202371
2023-07-22,76.30021149670773
2023-07-23,80.25458431344397
2023-07-24,70.50391531145094
2023-07-25,67.60120779051304
2023-07-26,68.61639765983567
2023-07-27,61.78667389201838
2023-07-28,65.7435797244821
2023-07-29,77.55857087586863
2023-07-30,75.63407119463213
2023-07-31,70.75924329678111
2023-08-01,65.87934936747513
2023-08-02,63.945730829619706
2023-08-03,62.99437295662963
2023-08-04,69.92035132209124
2023-08-05,73.89752128037482
2023-08-06,79.85035783759
2023-08-07,67.069317321994
2023-08-08,67.10376633588776
2023-08-09,65.16356195714087
2023-08-10,67.17266436367527
2023-08-11,69.18379318279162
2023-08-12,71.19694841448998
2023-08-13,74.20148316767263
2023-08-14,66.32060070720249
2023-08-15,66.35454311795074
2023-08-16,68.37023136537657
2023-08-17,67.41380746093155
2023-08-18,68.44014259945507
2023-08-19,73.43706185537073
2023-08-20,77.44614781182057
2023-08-21,68.54500945057282
2023-08-22,67.58605253040032
2023-08-23,69.6093398250086
2023-08-24,69.64480204519334
2023-08-25,74.65742599861939
2023-08-26,68.71978753576909
2023-08-27,73.7369709175046
2023-08-28,63.804937989423856
2023-08-29,62.83990183150538
2023-08-30,59.87792174254443
2023-08-31,60.90678989679544
2023-09-01,63.934628394670916
2023-09-02,69.96396202685607
2023-09-03,73.99939134687172
2023-09-04,72.03588322343201
2023-09-05,62.06230883742055
2023-09-06,63.09522981683555
2023-09-07,63.127145815001825
2023-09-08,59.148962650427265
2023-09-09,63.19097781133437
2023-09-10,63.22289380950064
2023-09-11,61.246720607423526
2023-09-12,61.277623399298804
2023-09-13,60.303468384761395
2023-09-14,63.35055780216573
2023-09-15,62.37640278762832
2023-09-16,68.44727787774418
2023-09-17,63.446305796664554
2023-09-18,59.44785850627014
2023-09-19,61.49394294242577
2023-09-20,62.533449762732204
2023-09-21,65.59219105248296
2023-09-22,63.60588578749592
2023-09-23,66.66817329926515
2023-09-24,66.7016091068679
2023-09-25,60.66822264951879
2023-09-26,57.66368789633614
2023-09-27,60.72901502697835
2023-09-28,62.784724922898405
2023-09-29,63.82929777465982
2023-09-30,65.88855389259835
2023-10-01,65.92148309705561
2023-10-02,59.83404522008406
2023-10-03,57.80347520871573
2023-10-04,58.81523366959637
2023-10-05,60.84092697329353
2023-10-06,61.85248391732824
2023-10-07,63.87789509744112
2023-10-08,63.87535598518258
2023-10-09,60.83125416468956
2023-10-10,60.82883596253857
2023-10-11,58.798870501707995
2023-10-12,59.810266232265974
2023-10-13,58.79419531088274
2023-10-14,63.86012131163133
2023-10-15,63.85758219937279
2023-10-16,57.773610412150994
2023-10-17,55.74424950185816
2023-10-18,58.782507333819616
2023-10-19,62.833974547952295
2023-10-20,59.79124304201151
2023-10-21,61.815606334525626
2023-10-22,59.78648724444789
2023-10-23,59.78410934566608
2023-10-24,58.76848176134387
2023-10-25,55.72651601941755
2023-10-26,58.76380657051862
2023-10-27,56.73521142424027
2023-10-28,59.77221985175704
2023-10-29,56.730697446891746
2023-10-30,58.75445618886812
2023-10-31,57.73915103149936
2023-11-01,56.723926480868975
2023-11-02,60.773217313065764
2023-11-03,57.732259155369036
2023-11-04,59.75557456028439
2023-11-05,60.76596270661279
2023-11-06,61.77627024620283
2023-11-07,60.76112630231081
2023-11-08,58.733417830154494
2023-11-09,59.74368506637534
2023-11-10,57.71617811106494
2023-11-11,61.76397771860196
2023-11-12,59.736551370029915
2023-11-13,58.72172985309137
2023-11-14,59.731795572466304
2023-11-15,57.704691650847735
2023-11-16,60.73936248295188
2023-11-17,58.71237947144087
2023-11-18,62.759010281271564
2023-11-19,60.73210787649891
2023-11-20,56.681043696058055
2023-11-21,59.71515028099364
2023-11-22,58.70069149437774
2023-11-23,59.71039448343003
2023-11-24,58.69601630355249
2023-11-25,54.64583879723366
2023-11-26,63.75093948451406
2023-11-27,55.653365404350076
2023-11-28,62.734022192378
2023-11-29,59.69612709073919
2023-11-30,58.68199073107675
2023-12-01,57.66793497815267
2023-12-02,62.724026956820566
2023-12-03,64.74480324947739
2023-12-04,56.64944585461845
2023-12-05,60.69341664208306
2023-12-06,62.71403172126313
2023-12-07,64.73448558696649
2023-12-08,63.72047013741159
2023-12-09,63.71793102515305
2023-12-10,71.80623533040492
2023-12-11,63.712852800635964
2023-12-12,61.687764047476556
2023-12-13,63.70777457611888
2023-12-14,64.7164296775724
2023-12-15,62.69154244125891
2023-12-16,59.65570281144845
2023-12-17,59.65332491266664
2023-12-18,57.628881013414166
2023-12-19,59.64856911510302
2023-12-20,60.657143609818185
2023-12-21,62.676549587922764
2023-12-22,57.34057053098615
2023-12-23,57.338284367484945
2023-12-24,54.41677293034321
2023-12-25,51.495494290274216
2023-12-26,62.664055543475975
2023-12-27,61.22097448418869
2023-12-28,61.21853312263898
2023-12-29,65.10761613570085
2023-12-30,67.51827177862238
2023-12-31,63.15681602724717
2024-01-01,60.703533299906795
2024-01-02,64.12450400170366
2024-01-03,64.12194624161758
2024-01-04,64.58686285663205
2024-01-05,63.14422122437742
2024-01-06,64.11427296135936
2024-01-07,68.0018427934484
2024-01-08,60.21918504706062
2024-01-09,60.21678248502304
2024-01-10,62.15921092200027
2024-01-11,65.07386086092428
2024-01-12,63.12658850035977
2024-01-13,63.59137608443856
2024-01-14,65.5333590789549
2024-01-15,61.64185786374204
2024-01-16,55.33905103858672
2024-01-17,62.1418497945675
2024-01-18,59.22305432327444
2024-01-19,65.0530883841387
2024-01-20,69.14204945928225
2024-01-21,70.07360430487239
2024-01-22,65.39941998869301
2024-01-23,62.59408889457396
2024-01-24,65.39419859698391
2024-01-25,63.52325681823994
2024-01-26,63.52072071369552
2024-01-27,69.12273030995856
2024-01-28,68.18591677700422
2024-01-29,59.77704696476447
2024-01-30,63.51057629551783
2024-01-31,62.57409842345909
2024-02-01,62.571599614569735
2024-02-02,67.23843668670129
2024-02-03,71.90490080228223
2024-02-04,70.0344438670541
2024-02-05,64.42911495749028
2024-02-06,63.49282356370687
2024-02-07,62.55660676123359
2024-02-08,66.28868156143942
2024-02-09,68.15324578316725
2024-02-10,74.68550487709315
2024-02-11,70.94839516345355
2024-02-12,52.27567630059792
2024-02-13,62.54161390789744
2024-02-14,59.73885621397787
2024-02-15,63.46999862280706
2024-02-16,64.40080755529591
2024-02-17,67.19815737923105
2024-02-18,76.52817654929781
2024-02-19,69.99248625510592
2024-02-20,65.32370980891098
2024-02-21,69.05373334808823
2024-02-22,77.44906483753935
2024-02-23,69.0482135911386
2024-02-24,70.91154705624929
2024-02-25,75.57375946715278
2024-02-26,66.24101771426629
2024-02-27,68.10423929241179
2024-02-28,68.10151670959203
2024-02-29,66.23307373973743
2024-03-01,63.43195705464072
2024-03-02,69.95892016554738
2024-03-03,77.41810944383538
2024-03-04,68.08790379549329
2024-03-05,59.69111777549462
2024-03-06,66.21718579067972
2024-03-07,66.21453779917012
2024-03-08,67.14445163593739
2024-03-09,70.87186447926008
2024-03-10,71.80151724644193
2024-03-11,64.33904595050821
2024-03-12,66.20129784162202
2024-03-13,67.13102520011398
2024-03-14,72.7223682390284
2024-03-15,68.99025614316753
2024-03-16,75.51334050594741
2024-03-17,80.17145039479377
2024-03-18,71.77854312292187
2024-03-19,67.1149134771259
2024-03-20,68.04434247037734
2024-03-21,66.17746591803547
2024-03-22,63.37869885920785
2024-03-23,71.76418429572183
2024-03-24,70.82934743248595
2024-03-25,63.37109054557458
2024-03-26,65.23233545400164
2024-03-27,68.0252843906391
2024-03-28,67.09074589264374
2024-03-29,68.01983922499961
2024-03-30,71.74408193764178
2024-03-31,70.80950614399136
2024-04-01,64.28500454631897
2024-04-02,67.07731945682033
2024-04-03,65.21144988716522
2024-04-04,67.07194888249096
2024-04-05,68.93229869519647
2024-04-06,70.7924993252817
2024-04-07,76.37832260724649
2024-04-08,86.62072665619996
2024-04-09,67.05852244666755
2024-04-10,76.36914787610048
2024-04-11,77.29738340838985
2024-04-12,76.36303138866982
2024-04-13,80.08484988373274
2024-04-14,93.1181889039502
2024-04-15,66.11126613029502
2024-04-16,67.03972543651477
2024-04-17,69.830250155573
2024-04-18,67.96538756860464
2024-04-19,68.89366039654908
2024-04-20,69.82185863318337
2024-04-21,72.61182391741563
2024-04-22,67.95449723732565
2024-04-23,67.95177465450591
2024-04-24,64.22581634173075
2024-04-25,67.94632948886641
2024-04-26,68.87434124722539
2024-04-27,75.38646068741616
2024-04-28,76.31409948922449
2024-04-29,68.86606161180094
2024-04-30,67.93271657476767
2024-05-01,68.86054185485132
2024-05-02,66.06625027463151
2024-05-03,70.71596864108822
2024-05-04,71.64357014724149
2024-05-05,75.36229310293402
2024-05-06,69.77710384710532
2024-05-07,70.70463076194845
2024-05-08,70.70179629216351
2024-05-09,75.35020931069293
2024-05-10,70.69612735259362
2024-05-11,74.41399250821965
2024-05-12,75.34114646651213
2024-05-13,67.89732299811094
2024-05-14,66.96453739590363
2024-05-15,69.75192927993642
2024-05-16,70.67912053388396
2024-05-17,71.60623719652138
2024-05-18,76.25293461491782
2024-05-19,82.75901215898806
2024-05-20,69.73794340928703
2024-05-21,70.66494818495924
2024-05-22,68.80258440688024
2024-05-23,67.87009716991346
2024-05-24,76.23458515262581
2024-05-25,79.95013797763781
2024-05-26,79.94693055130222
2024-05-27,78.08456677322322
2024-05-28,68.78602513603137
2024-05-29,68.78326525755655
2024-05-30,72.49837053470777
2024-05-31,68.77774550060693
2024-06-01,81.78646938848144
2024-06-02,84.57125057665965
2024-06-03,69.69878297146873
2024-06-04,67.83742617607649
2024-06-05,70.62243113818509
2024-06-06,69.69039144907909
2024-06-07,70.6167621986152
2024-06-08,78.04697275291765
2024-06-09,90.12205323851838
2024-06-10,78.96976311956753
2024-06-11,73.39248054261263
2024-06-12,72.46055274047181
2024-06-13,74.31553197884794
2024-06-14,75.24145518052327
2024-06-15,86.38486893356864
2024-06-16,86.38140043764759
2024-06-17,79.87636717191916
2024-06-18,75.2293713882822
2024-06-19,81.7273930708584
2024-06-20,74.29464641201152
2024-06-21,77.07760011309155
2024-06-22,83.57476399560126
2024-06-23,90.07140573894004
2024-06-24,73.35417790486083
2024-06-25,70.56574174248624
2024-06-26,68.70598866026178
2024-06-27,72.41691682404571
2024-06-28,74.27077719276988
2024-06-29,78.90953063663748
2024-06-30,78.90636050595695
2024-07-01,73.33355340760986
2024-07-02,71.474135986281
2024-07-03,70.54306598420669
2024-07-04,90.03161127498565
2024-07-05,77.96238620723014
2024-07-06,81.6715987708811
2024-07-07,77.95612053717922
2024-07-08,66.81684660184608
2024-07-09,68.67011024008923
2024-07-10,69.59528752866325
2024-07-11,66.80879074035204
2024-07-12,70.51755575614222
2024-07-13,76.08167296685916
2024-07-14,72.36746278542948
2024-07-15,64.94254821414627
2024-07-16,70.50621787700244
2024-07-17,66.79267901736394
2024-07-18,70.50054893743255
2024-07-19,73.28051898610738
2024-07-20,82.55321473433916
2024-07-21,76.05720701713649
2024-07-22,68.63423181991666
2024-07-23,67.70401961790884
2024-07-24,65.84646697933323
2024-07-25,66.77119672004648
2024-07-26,66.7685114328818
2024-07-27,69.54773556845532
2024-07-28,73.25400177535614
2024-07-29,66.76045557138774
2024-07-30,67.68496153817061
2024-07-31,65.82793103876591
2024-08-01,63.04393305934404
2024-08-02,63.96847632178197
2024-08-03,71.38223949220075
2024-08-04,75.0873868294496
2024-08-05,63.03378864116635
2024-08-06,63.03125253662193
2024-08-07,63.02871643207751
2024-08-08,61.172469141429175
2024-08-09,66.73091741257623
2024-08-10,75.06926114108799
2024-08-11,72.28600907476743
2024-08-12,65.7961551406505
2024-08-13,63.940168919587606
2024-08-14,69.49738643411752
2024-08-15,66.71480568958813
2024-08-16,69.49179208585775
2024-08-17,78.7541942332916
2024-08-18,75.34620041346878
2024-08-19,76.80231875615343
2024-08-20,69.89748700967428
2024-08-21,69.89467305249963
2024-08-22,71.35083428518762
2024-08-23,78.78148825711973
2024-08-24,74.79540315260151
2024-08-25,76.78376789732408
2024-08-26,63.90671471699427
2024-08-27,63.904141316794785
2024-08-28,65.89270372848921
2024-08-29,63.89899451639581
2024-08-30,61.90544567561918
2024-08-31,68.87108585329369
2024-09-01,73.31292237613413
2024-09-02,70.3165340739034
2024-09-03,60.88744410668427
2024-09-04,63.400788458061584
2024-09-05,62.85950048440575
2024-09-06,60.861032698850465
2024-09-07,61.84677311613212
2024-09-08,65.81542676414486
2024-09-09,59.840364842702826
2024-09-10,57.381101864774685
2024-09-11,59.3607339966246
2024-09-12,61.339790585316365
2024-09-13,61.79308698572728
2024-09-14,66.75182439415713
2024-09-15,61.77519160892566
