Time,arsenal
2024-09-22,135.66508914165252
2024-09-23,22.085014511431805
2024-09-24,15.775010365308432
2024-09-25,41.01502694980193
2024-09-26,15.775010365308432
2024-09-27,12.620008292246746
2024-09-28,59.94503938817204
2024-09-29,15.775010365308432
2024-09-30,12.620008292246746
2024-10-01,50.480033168986985
2024-10-02,18.93001243837012
2024-10-03,12.620008292246746
2024-10-04,12.620008292246746
2024-10-05,44.17002902286361
2024-10-06,12.620008292246746
2024-10-07,9.46500621918506
2024-10-08,9.46500621918506
2024-10-09,9.46500621918506
2024-10-10,6.310004146123373
2024-10-11,9.46500621918506
2024-10-12,12.620008292246746
2024-10-13,9.46500621918506
2024-10-14,9.46500621918506
2024-10-15,9.46500621918506
2024-10-16,9.46500621918506
2024-10-17,9.46500621918506
2024-10-18,9.46500621918506
2024-10-19,50.480033168986985
2024-10-20,12.620008292246746
2024-10-21,9.46500621918506
2024-10-22,28.39501865755518
2024-10-23,12.620008292246746
2024-10-24,9.46500621918506
2024-10-25,9.46500621918506
2024-10-26,15.775010365308432
2024-10-27,82.03005389960386
2024-10-28,12.620008292246746
2024-10-29,9.46500621918506
2024-10-30,28.39501865755518
2024-10-31,12.620008292246746
2024-11-01,9.46500621918506
2024-11-02,47.3250310959253
2024-11-03,12.620008292246746
2024-11-04,12.620008292246746
2024-11-05,9.46500621918506
2024-11-06,25.240016584493493
2024-11-07,12.620008292246746
2024-11-08,9.46500621918506
2024-11-09,12.620008292246746
2024-11-10,63.10004146123373
2024-11-11,12.620008292246746
2024-11-12,9.46500621918506
2024-11-13,9.46500621918506
2024-11-14,6.310004146123373
2024-11-15,6.310004146123373
2024-11-16,9.46500621918506
2024-11-17,6.310004146123373
2024-11-18,6.310004146123373
2024-11-19,9.46500621918506
2024-11-20,9.46500621918506
2024-11-21,9.46500621918506
2024-11-22,9.46500621918506
2024-11-23,31.550020730616865
2024-11-24,12.620008292246746
2024-11-25,9.46500621918506
2024-11-26,34.70502280367855
2024-11-27,15.775010365308432
2024-11-28,9.46500621918506
2024-11-29,9.46500621918506
2024-11-30,50.480033168986985
2024-12-01,15.775010365308432
2024-12-02,12.620008292246746
2024-12-03,12.620008292246746
2024-12-04,53.63503524204867
2024-12-05,18.93001243837012
2024-12-06,9.46500621918506
2024-12-07,15.775010365308432
2024-12-08,41.01502694980193
2024-12-09,9.46500621918506
2024-12-10,9.46500621918506
2024-12-11,28.39501865755518
2024-12-12,15.775010365308432
2024-12-13,12.620008292246746
2024-12-14,34.70502280367855
2024-12-15,12.620008292246746
2024-12-16,9.46500621918506
2024-12-17,12.620008292246746
2024-12-18,44.17002902286361
2024-12-19,15.775010365308432
2024-12-20,9.46500621918506
2024-12-21,44.17002902286361
2024-12-22,15.775010365308432
2024-12-23,9.46500621918506
2024-12-24,9.46500621918506
2024-12-25,9.46500621918506
2024-12-26,12.620008292246746
2024-12-27,47.3250310959253
2024-12-28,15.775010365308432
2024-12-29,12.620008292246746
2024-12-30,9.46500621918506
2024-12-31,12.620008292246746
2025-01-01,47.3250310959253
2025-01-02,12.620008292246746
2025-01-03,12.620008292246746
2025-01-04,41.01502694980193
2025-01-05,12.620008292246746
2025-01-06,9.46500621918506
2025-01-07,63.10004146123373
2025-01-08,18.93001243837012
2025-01-09,12.620008292246746
2025-01-10,12.620008292246746
2025-01-11,15.775010365308432
2025-01-12,100.96006633797397
2025-01-13,15.775010365308432
2025-01-14,12.620008292246746
2025-01-15,53.63503524204867
2025-01-16,22.085014511431805
2025-01-17,12.620008292246746
2025-01-18,56.79003731511036
2025-01-19,15.775010365308432
2025-01-20,12.620008292246746
2025-01-21,12.620008292246746
2025-01-22,31.550020730616865
2025-01-23,15.775010365308432
2025-01-24,12.620008292246746
2025-01-25,37.86002487674024
2025-01-26,15.775010365308432
2025-01-27,12.620008292246746
2025-01-28,12.620008292246746
2025-01-29,28.39501865755518
2025-01-30,15.775010365308432
2025-01-31,15.775010365308432
2025-02-01,18.93001243837012
2025-02-02,104.11506841103565
2025-02-03,28.39501865755518
2025-02-04,15.775010365308432
2025-02-05,63.10004146123373
2025-02-06,22.085014511431805
2025-02-07,12.620008292246746
2025-02-08,12.620008292246746
2025-02-09,9.46500621918506
2025-02-10,9.46500621918506
2025-02-11,9.46500621918506
2025-02-12,12.620008292246746
2025-02-13,9.46500621918506
2025-02-14,9.46500621918506
2025-02-15,37.86002487674024
2025-02-16,15.775010365308432
2025-02-17,9.46500621918506
2025-02-18,9.46500621918506
2025-02-19,12.620008292246746
2025-02-20,12.620008292246746
2025-02-21,12.620008292246746
2025-02-22,47.3250310959253
2025-02-23,15.775010365308432
2025-02-24,9.46500621918506
2025-02-25,9.46500621918506
2025-02-26,28.39501865755518
2025-02-27,12.620008292246746
2025-02-28,9.46500621918506
2025-03-01,9.46500621918506
2025-03-02,12.620008292246746
2025-03-03,9.46500621918506
2025-03-04,50.480033168986985
2025-03-05,18.93001243837012
2025-03-06,9.46500621918506
2025-03-07,9.46500621918506
2025-03-08,12.620008292246746
2025-03-09,66.25504353429542
2025-03-10,15.775010365308432
2025-03-11,12.620008292246746
2025-03-12,50.480033168986985
2025-03-13,22.085014511431805
2025-03-14,12.620008292246746
2025-03-15,15.775010365308432
2025-03-16,50.480033168986985
2025-03-17,12.620008292246746
2025-03-18,15.775010365308432
2025-03-19,9.46500621918506
2025-03-20,9.46500621918506
2025-03-21,9.46500621918506
2025-03-22,12.620008292246746
2025-03-23,9.46500621918506
2025-03-24,9.46500621918506
2025-03-25,9.46500621918506
2025-03-26,15.775010365308432
2025-03-27,9.46500621918506
2025-03-28,9.46500621918506
2025-03-29,9.46500621918506
2025-03-30,12.620008292246746
2025-03-31,9.46500621918506
2025-04-01,41.01502694980193
2025-04-02,15.775010365308432
2025-04-03,9.46500621918506
2025-04-04,9.46500621918506
2025-04-05,34.70502280367855
2025-04-06,12.620008292246746
2025-04-07,15.775010365308432
2025-04-08,214.5401409681947
2025-04-09,56.79003731511036
2025-04-10,22.085014511431805
2025-04-11,18.93001243837012
2025-04-12,59.94503938817204
2025-04-13,22.085014511431805
2025-04-14,18.93001243837012
2025-04-15,28.39501865755518
2025-04-16,315.50020730616865
2025-04-17,56.79003731511036
2025-04-18,22.085014511431805
2025-04-19,22.085014511431805
2025-04-20,41.01502694980193
2025-04-21,15.775010365308432
2025-04-22,15.775010365308432
2025-04-23,53.63503524204867
2025-04-24,18.93001243837012
2025-04-25,12.620008292246746
2025-04-26,15.775010365308432
2025-04-27,18.93001243837012
2025-04-28,18.93001243837012
2025-04-29,195.61012852982458
2025-04-30,37.86002487674024
2025-05-01,15.775010365308432
2025-05-02,12.620008292246746
2025-05-03,56.79003731511036
2025-05-04,18.93001243837012
2025-05-05,18.93001243837012
2025-05-06,28.39501865755518
2025-05-07,242.93515962574986
2025-05-08,34.70502280367855
2025-05-09,12.620008292246746
2025-05-10,15.775010365308432
2025-05-11,66.25504353429542
2025-05-12,15.775010365308432
2025-05-13,12.620008292246746
2025-05-14,12.620008292246746
2025-05-15,12.620008292246746
2025-05-16,12.620008292246746
2025-05-17,12.620008292246746
2025-05-18,44.17002902286361
2025-05-19,12.620008292246746
2025-05-20,9.46500621918506
2025-05-21,12.620008292246746
2025-05-22,12.620008292246746
2025-05-23,12.620008292246746
2025-05-24,31.550020730616865
2025-05-25,37.86002487674024
2025-05-26,12.620008292246746
2025-05-27,12.620008292246746
2025-05-28,12.620008292246746
2025-05-29,9.46500621918506
2025-05-30,9.46500621918506
2025-05-31,12.620008292246746
2025-06-01,9.46500621918506
2025-06-02,9.46500621918506
2025-06-03,9.46500621918506
2025-06-04,9.46500621918506
2025-06-05,9.46500621918506
2025-06-06,9.46500621918506
2025-06-07,9.46500621918506
2025-06-08,9.46500621918506
2025-06-09,9.46500621918506
2025-06-10,9.46500621918506
2025-06-11,9.46500621918506
2025-06-12,9.46500621918506
2025-06-13,9.46500621918506
2025-06-14,9.46500621918506
2025-06-15,9.46500621918506
2025-06-16,9.46500621918506
2025-06-17,9.46500621918506
2025-06-18,12.620008292246746
2025-06-19,12.620008292246746
2025-06-20,12.620008292246746
2025-06-21,9.46500621918506
2025-06-22,12.620008292246746
2025-06-23,12.620008292246746
2025-06-24,12.620008292246746
2025-06-25,12.620008292246746
2025-06-26,12.620008292246746
2025-06-27,12.620008292246746
2025-06-28,12.620008292246746
2025-06-29,12.620008292246746
2025-06-30,12.620008292246746
2025-07-01,12.620008292246746
2025-07-02,12.620008292246746
2025-07-03,12.620008292246746
2025-07-04,12.620008292246746
2025-07-05,12.620008292246746
2025-07-06,15.775010365308432
2025-07-07,12.620008292246746
2025-07-08,15.775010365308432
2025-07-09,15.775010365308432
2025-07-10,15.775010365308432
2025-07-11,15.775010365308432
2025-07-12,15.775010365308432
2025-07-13,15.775010365308432
2025-07-14,15.775010365308432
2025-07-15,15.775010365308432
2025-07-16,15.775010365308432
2025-07-17,15.775010365308432
2025-07-18,15.775010365308432
2025-07-19,18.93001243837012
2025-07-20,18.93001243837012
2025-07-21,18.93001243837012
2025-07-22,22.085014511431805
2025-07-23,66.25504353429542
2025-07-24,22.085014511431805
2025-07-25,18.93001243837012
2025-07-26,22.085014511431805
2025-07-27,50.480033168986985
2025-07-28,18.93001243837012
2025-07-29,22.085014511431805
2025-07-30,25.240016584493493
2025-07-31,59.94503938817204
2025-08-01,18.93001243837012
2025-08-02,12.620008292246746
2025-08-03,12.620008292246746
2025-08-04,15.775010365308432
2025-08-05,15.775010365308432
2025-08-06,59.94503938817204
2025-08-07,15.775010365308432
2025-08-08,12.620008292246746
2025-08-09,44.17002902286361
2025-08-10,18.93001243837012
2025-08-11,15.775010365308432
2025-08-12,12.620008292246746
2025-08-13,12.620008292246746
2025-08-14,12.620008292246746
2025-08-15,15.775010365308432
2025-08-16,18.93001243837012
2025-08-17,113.58007463022072
2025-08-18,18.93001243837012
2025-08-19,12.620008292246746
2025-08-20,15.775010365308432
2025-08-21,18.93001243837012
2025-08-22,18.93001243837012
2025-08-23,78.87505182654216
2025-08-24,22.085014511431805
2025-08-25,15.775010365308432
2025-08-26,12.620008292246746
2025-08-27,15.775010365308432
2025-08-28,15.775010365308432
2025-08-29,15.775010365308432
2025-08-30,18.93001243837012
2025-08-31,113.58007463022072
2025-09-01,18.93001243837012
2025-09-02,12.620008292246746
2025-09-03,9.46500621918506
2025-09-04,9.46500621918506
2025-09-05,9.46500621918506
2025-09-06,12.620008292246746
2025-09-07,9.46500621918506
2025-09-08,9.46500621918506
2025-09-09,9.46500621918506
2025-09-10,6.310004146123373
2025-09-11,9.46500621918506
2025-09-12,9.46500621918506
2025-09-13,47.3250310959253
2025-09-14,12.620008292246746
2025-09-15,12.620008292246746
2025-09-16,66.25504353429542
2025-09-17,12.620008292246746
2025-09-18,9.46500621918506
2025-09-19,12.620008292246746
2025-09-20,15.775010365308432
2025-09-21,104.11506841103565
2025-09-22,15.775010365308432
2025-09-23,12.620008292246746
2025-09-24,34.70502280367855
2025-09-25,12.620008292246746
2025-09-26,9.46500621918506
2025-09-27,18.93001243837012
2025-09-28,72.56504768041879
2025-09-29,15.775010365308432
2025-09-30,12.620008292246746
2025-10-01,37.86002487674024
2025-10-02,12.620008292246746
2025-10-03,9.46500621918506
2025-10-04,47.3250310959253
2025-10-05,12.620008292246746
2025-10-06,9.46500621918506
2025-10-07,12.620008292246746
2025-10-08,9.46500621918506
2025-10-09,9.46500621918506
2025-10-10,9.46500621918506
2025-10-11,9.46500621918506
2025-10-12,9.46500621918506
2025-10-13,9.46500621918506
2025-10-14,9.46500621918506
2025-10-15,6.310004146123373
2025-10-16,9.46500621918506
2025-10-17,9.46500621918506
2025-10-18,53.63503524204867
2025-10-19,12.620008292246746
2025-10-20,12.620008292246746
2025-10-21,69.4100456073571
2025-10-22,18.93001243837012
2025-10-23,9.46500621918506
2025-10-24,12.620008292246746
2025-10-25,15.775010365308432
2025-10-26,47.3250310959253
2025-10-27,12.620008292246746
2025-10-28,12.620008292246746
2025-10-29,37.86002487674024
2025-10-30,15.775010365308432
2025-10-31,12.620008292246746
2025-11-01,44.17002902286361
2025-11-02,15.775010365308432
2025-11-03,12.620008292246746
2025-11-04,53.63503524204867
2025-11-05,15.775010365308432
2025-11-06,12.620008292246746
2025-11-07,12.620008292246746
2025-11-08,75.72004975348048
2025-11-09,15.775010365308432
2025-11-10,9.46500621918506
2025-11-11,9.46500621918506
2025-11-12,12.620008292246746
2025-11-13,9.46500621918506
2025-11-14,9.46500621918506
2025-11-15,9.46500621918506
2025-11-16,9.46500621918506
2025-11-17,9.46500621918506
2025-11-18,9.46500621918506
2025-11-19,15.775010365308432
2025-11-20,12.620008292246746
2025-11-21,12.620008292246746
2025-11-22,18.93001243837012
2025-11-23,100.96006633797397
2025-11-24,22.085014511431805
2025-11-25,22.085014511431805
2025-11-26,97.80506426491229
2025-11-27,31.550020730616865
2025-11-28,18.93001243837012
2025-11-29,25.240016584493493
2025-11-30,145.13009536083757
2025-12-01,22.085014511431805
2025-12-02,15.775010365308432
2025-12-03,56.79003731511036
2025-12-04,18.93001243837012
2025-12-05,15.775010365308432
2025-12-06,72.56504768041879
2025-12-07,15.775010365308432
2025-12-08,15.775010365308432
2025-12-09,18.93001243837012
2025-12-10,50.480033168986985
2025-12-11,20.17747589814233
2025-12-12,17.022473825080645
2025-12-13,89.84487223499575
2025-12-14,24.799966482148648
2025-12-15,12.399983241074324
2025-12-16,12.399983241074324
2025-12-17,17.022473825080645
2025-12-18,12.399983241074324
2025-12-19,12.399983241074324
2025-12-20,37.19994972322297
2025-12-21,18.599974861611486
2025-12-22,12.399983241074324
2025-12-23,97.62236489206376
2025-12-24,29.42245706615497
2025-12-25,13.977484277605168
2025-12-26,17.022473825080645
2025-12-27,61.99991620537162
2025-12-28,17.022473825080645
2025-12-29,17.022473825080645
2025-12-30,83.6448806144586
2025-12-31,24.799966482148648
2026-01-01,17.022473825080645
2026-01-02,17.022473825080645
2026-01-03,79.02239003045227
2026-01-04,23.222465445617807
2026-01-05,17.022473825080645
2026-01-06,17.022473825080645
2026-01-07,18.599974861611486
2026-01-08,103.82235651260092
2026-01-09,29.42245706615497
2026-01-10,24.359916379803806
2026-01-11,54.80981185455856
2026-01-12,18.269937284852855
2026-01-13,18.269937284852855
2026-01-14,103.52964461416617
2026-01-15,24.359916379803806
2026-01-16,18.269937284852855
2026-01-17,73.07974913941142
2026-01-18,18.269937284852855
2026-01-19,18.269937284852855
2026-01-20,66.98977004446047
2026-01-21,24.359916379803806
2026-01-22,18.269937284852855
2026-01-23,18.269937284852855
2026-01-24,24.359916379803806
2026-01-25,140.06951918387188
2026-01-26,24.359916379803806
2026-01-27,18.269937284852855
2026-01-28,42.629853664656665
2026-01-29,24.359916379803806
2026-01-30,18.269937284852855
2026-01-31,73.07974913941142
2026-02-01,30.449895474754758
2026-02-02,24.359916379803806
2026-02-03,109.61962370911712
2026-02-04,30.449895474754758
2026-02-05,18.269937284852855
2026-02-06,18.269937284852855
2026-02-07,60.899790949509516
2026-02-08,24.359916379803806
2026-02-09,18.269937284852855
2026-02-10,18.269937284852855
2026-02-11,18.269937284852855
2026-02-12,85.25970732931333
2026-02-13,30.449895474754758
2026-02-14,18.269937284852855
2026-02-15,60.899790949509516
2026-02-16,18.269937284852855
2026-02-17,18.269937284852855
2026-02-18,79.16972823436237
2026-02-19,30.449895474754758
2026-02-20,18.269937284852855
2026-02-21,24.359916379803806
2026-02-22,109.61962370911712
2026-02-23,24.359916379803806
2026-02-24,18.269937284852855
2026-02-25,18.269937284852855
2026-02-26,18.269937284852855
2026-02-27,18.269937284852855
2026-02-28,18.269937284852855
2026-03-01,115.70960280406808
2026-03-02,24.359916379803806
2026-03-03,24.359916379803806
2026-03-04,60.899790949509516
2026-03-05,30.449895474754758
2026-03-06,18.269937284852855
2026-03-07,66.98977004446047
2026-03-08,18.269937284852855
2026-03-09,18.269937284852855
2026-03-10,24.359916379803806
2026-03-11,103.52964461416617
2026-03-12,18.269937284852855
2026-03-13,12.179958189901903
2026-03-14,85.25970732931333
2026-03-15,30.449895474754758
2026-03-16,24.359916379803806
2026-03-17,85.25970732931333
2026-03-18,30.449895474754758
2026-03-19,24.359916379803806
2026-03-20,18.269937284852855
2026-03-21,30.449895474754758
2026-03-22,200.9693101333814
2026-03-23,24.359916379803806
2026-03-24,18.269937284852855
2026-03-25,12.179958189901903
2026-03-26,12.179958189901903
2026-03-27,12.179958189901903
2026-03-28,18.269937284852855
2026-03-29,12.179958189901903
2026-03-30,12.179958189901903
2026-03-31,12.179958189901903
2026-04-01,18.269937284852855
2026-04-02,12.179958189901903
2026-04-03,12.179958189901903
2026-04-04,91.34968642426428
2026-04-05,24.359916379803806
2026-04-06,18.269937284852855
2026-04-07,97.43966551921523
2026-04-08,24.359916379803806
2026-04-09,18.269937284852855
2026-04-10,18.269937284852855
2026-04-11,85.25970732931333
2026-04-12,24.359916379803806
2026-04-13,18.269937284852855
2026-04-14,24.359916379803806
2026-04-15,121.79958189901903
2026-04-16,30.449895474754758
2026-04-17,24.359916379803806
2026-04-18,30.449895474754758
2026-04-19,188.7893519434795
2026-04-20,30.449895474754758
2026-04-21,18.269937284852855
2026-04-22,24.359916379803806
2026-04-23,18.269937284852855
2026-04-24,18.269937284852855
2026-04-25,97.43966551921523
2026-04-26,24.359916379803806
2026-04-27,18.269937284852855
2026-04-28,30.449895474754758
2026-04-29,231.41920560813617
2026-04-30,36.53987456970571
2026-05-01,18.269937284852855
2026-05-02,79.16972823436237
2026-05-03,24.359916379803806
2026-05-04,30.449895474754758
2026-05-05,200.9693101333814
2026-05-06,60.899790949509516
2026-05-07,30.449895474754758
2026-05-08,24.359916379803806
2026-05-09,36.53987456970571
2026-05-10,164.4294355636757
2026-05-11,30.449895474754758
2026-05-12,24.359916379803806
2026-05-13,24.359916379803806
2026-05-14,24.359916379803806
2026-05-15,24.359916379803806
2026-05-16,30.449895474754758
2026-05-17,30.449895474754758
2026-05-18,158.33945646872473
2026-05-19,91.34968642426428
2026-05-20,73.07974913941142
2026-05-21,36.53987456970571
2026-05-22,30.449895474754758
2026-05-23,30.449895474754758
2026-05-24,103.52964461416617
2026-05-25,30.449895474754758
2026-05-26,24.359916379803806
2026-05-27,24.359916379803806
2026-05-28,30.449895474754758
2026-05-29,48.71983275960761
2026-05-30,608.9979094950952
2026-05-31,85.25970732931333
