Time,johnny_depp
2026-02-20,0.5422311487879442
2026-02-21,0.8472361699811628
2026-02-22,0.6947336593845536
2026-02-23,0.5083417019886977
2026-02-24,0.46597989348963953
2026-02-25,0.4066733615909581
2026-02-26,0.4490351700900163
2026-02-27,0.41514572329076976
2026-02-28,0.45750753178982795
2026-03-01,0.5252864253883209
2026-03-02,0.45750753178982795
2026-03-03,0.39820099989114655
2026-03-04,0.3643115530919
2026-03-05,0.3643115530919
2026-03-06,0.3304221062926535
2026-03-07,0.4829246168892628
2026-03-08,0.5337587870881326
2026-03-09,0.4490351700900163
2026-03-10,0.4236180849905814
2026-03-11,0.43209044669039304
2026-03-12,0.4066733615909581
2026-03-13,0.4236180849905814
2026-03-14,0.5083417019886977
2026-03-15,0.5337587870881326
2026-03-16,0.45750753178982795
2026-03-17,0.46597989348963953
2026-03-18,0.5337587870881326
2026-03-19,0.4829246168892628
2026-03-20,0.5507035104877558
2026-03-21,0.593065318986814
2026-03-22,0.5761205955871908
2026-03-23,0.4829246168892628
2026-03-24,0.38125627649152327
2026-03-25,0.39820099989114655
2026-03-26,0.3473668296922768
2026-03-27,0.3897286381913349
2026-03-28,0.47445225518945117
2026-03-29,0.4829246168892628
2026-03-30,0.4490351700900163
2026-03-31,0.41514572329076976
2026-04-01,0.43209044669039304
2026-04-02,0.45750753178982795
2026-04-03,0.41514572329076976
2026-04-04,0.5337587870881326
2026-04-05,0.5591758721875675
2026-04-06,0.38125627649152327
2026-04-07,0.5168140636885094
2026-04-08,0.4490351700900163
2026-04-09,0.4066733615909581
2026-04-10,0.4066733615909581
2026-04-11,0.4490351700900163
2026-04-12,0.47445225518945117
2026-04-13,0.4405628083902047
2026-04-14,0.37278391479171163
2026-04-15,0.38125627649152327
2026-04-16,0.4236180849905814
2026-04-17,0.4998693402888861
2026-04-18,0.49139697858907444
2026-04-19,0.5168140636885094
2026-04-20,0.4405628083902047
2026-04-21,0.4066733615909581
2026-04-22,0.45750753178982795
2026-04-23,0.47445225518945117
2026-04-24,0.43209044669039304
2026-04-25,0.47445225518945117
2026-04-26,0.4829246168892628
2026-04-27,0.45750753178982795
2026-04-28,0.4490351700900163
2026-04-29,0.46597989348963953
2026-04-30,0.4829246168892628
2026-05-01,0.47445225518945117
2026-05-02,0.5422311487879442
2026-05-03,0.593065318986814
2026-05-04,0.5422311487879442
2026-05-05,0.6100100423864372
2026-05-06,0.5083417019886977
2026-05-07,0.5252864253883209
2026-05-08,0.5083417019886977
2026-05-09,0.5676482338873791
2026-05-10,0.5845929572870023
2026-05-11,0.5252864253883209
2026-05-12,0.49139697858907444
2026-05-13,0.4236180849905814
2026-05-14,0.45750753178982795
2026-05-15,0.4405628083902047
2026-05-16,0.49139697858907444
2026-05-17,0.5337587870881326
2026-05-18,0.41514572329076976
2026-05-19,0.4236180849905814
2026-05-20,0.46597989348963953
2026-05-21,0.4490351700900163
2026-05-22,0.4066733615909581
2026-05-23,0.5507035104877558
2026-05-24,0.5507035104877558
2026-05-25,0.5083417019886977
2026-05-26,0.37278391479171163
2026-05-27,0.38125627649152327
2026-05-28,0.41514572329076976
2026-05-29,0.4490351700900163
2026-05-30,0.5083417019886977
2026-05-31,0.593065318986814
