Time,quizlet_live
2024-09-26,57.472283813747225
2024-09-27,43.99113082039911
2024-09-28,1.4190687361419068
2024-09-29,1.4190687361419068
2024-09-30,55.34368070953436
2024-10-01,53.92461197339246
2024-10-02,63.14855875831485
2024-10-03,51.796008869179595
2024-10-04,44.70066518847006
2024-10-05,0.7095343680709534
2024-10-06,1.4190687361419068
2024-10-07,51.08647450110864
2024-10-08,50.37694013303769
2024-10-09,43.99113082039911
2024-10-10,44.70066518847006
2024-10-11,33.34811529933481
2024-10-12,1.4190687361419068
2024-10-13,0.7095343680709534
2024-10-14,29.09090909090909
2024-10-15,46.829268292682926
2024-10-16,46.829268292682926
2024-10-17,48.95787139689578
2024-10-18,41.152993348115295
2024-10-19,0.7095343680709534
2024-10-20,1.4190687361419068
2024-10-21,51.08647450110864
2024-10-22,52.50554323725055
2024-10-23,52.50554323725055
2024-10-24,55.34368070953436
2024-10-25,43.28159645232816
2024-10-26,1.4190687361419068
2024-10-27,1.4190687361419068
2024-10-28,48.24833702882483
2024-10-29,51.796008869179595
2024-10-30,46.829268292682926
2024-10-31,44.70066518847006
2024-11-01,34.05764966740576
2024-11-02,1.4190687361419068
2024-11-03,1.4190687361419068
2024-11-04,45.410199556541016
2024-11-05,29.80044345898004
2024-11-06,41.152993348115295
2024-11-07,51.08647450110864
2024-11-08,43.28159645232816
2024-11-09,1.4190687361419068
2024-11-10,0.7095343680709534
2024-11-11,35.47671840354767
2024-11-12,49.66740576496674
2024-11-13,53.92461197339246
2024-11-14,55.34368070953436
2024-11-15,48.24833702882483
2024-11-16,0.7095343680709534
2024-11-17,2.12860310421286
2024-11-18,44.70066518847006
2024-11-19,56.053215077605316
2024-11-20,53.92461197339246
2024-11-21,51.08647450110864
2024-11-22,41.152993348115295
2024-11-23,0.7095343680709534
2024-11-24,1.4190687361419068
2024-11-25,29.80044345898004
2024-11-26,22.705099778270508
2024-11-27,4.25720620842572
2024-11-28,0.0
2024-11-29,0.7095343680709534
2024-11-30,0.7095343680709534
2024-12-01,0.7095343680709534
2024-12-02,45.410199556541016
2024-12-03,53.215077605321504
2024-12-04,47.53880266075387
2024-12-05,46.829268292682926
2024-12-06,44.70066518847006
2024-12-07,1.4190687361419068
2024-12-08,1.4190687361419068
2024-12-09,52.50554323725055
2024-12-10,48.24833702882483
2024-12-11,47.53880266075387
2024-12-12,50.37694013303769
2024-12-13,43.99113082039911
2024-12-14,1.4190687361419068
2024-12-15,1.4190687361419068
2024-12-16,55.34368070953436
2024-12-17,52.50554323725055
2024-12-18,34.76718403547672
2024-12-19,21.286031042128602
2024-12-20,10.643015521064301
2024-12-21,0.0
2024-12-22,0.0
2024-12-23,0.0
2024-12-24,0.0
2024-12-25,0.0
2024-12-26,0.0
2024-12-27,0.0
2024-12-28,0.0
2024-12-29,0.0
2024-12-30,0.0
2024-12-31,0.0
2025-01-01,0.0
2025-01-02,9.933481152993348
2025-01-03,8.51441241685144
2025-01-04,0.0
2025-01-05,0.0
2025-01-06,21.286031042128602
2025-01-07,35.47671840354767
2025-01-08,41.86252771618625
2025-01-09,46.829268292682926
2025-01-10,36.18625277161862
2025-01-11,0.7095343680709534
2025-01-12,0.0
2025-01-13,47.53880266075387
2025-01-14,51.08647450110864
2025-01-15,47.53880266075387
2025-01-16,46.11973392461197
2025-01-17,39.73392461197339
2025-01-18,0.7095343680709534
2025-01-19,0.7095343680709534
2025-01-20,2.12860310421286
2025-01-21,30.509977827050996
2025-01-22,31.9290465631929
2025-01-23,43.99113082039911
2025-01-24,44.70066518847006
2025-01-25,1.4190687361419068
2025-01-26,0.7095343680709534
2025-01-27,46.829268292682926
2025-01-28,44.70066518847006
2025-01-29,43.99113082039911
2025-01-30,54.63414634146341
2025-01-31,43.99113082039911
2025-02-01,1.4190687361419068
2025-02-02,1.4190687361419068
2025-02-03,46.11973392461197
2025-02-04,51.08647450110864
2025-02-05,43.99113082039911
2025-02-06,39.02439024390244
2025-02-07,49.66740576496674
2025-02-08,0.7095343680709534
2025-02-09,1.4190687361419068
2025-02-10,34.76718403547672
2025-02-11,43.28159645232816
2025-02-12,35.47671840354767
2025-02-13,36.18625277161862
2025-02-14,24.83370288248337
2025-02-15,0.7095343680709534
2025-02-16,0.7095343680709534
2025-02-17,8.51441241685144
2025-02-18,30.509977827050996
2025-02-19,31.9290465631929
2025-02-20,33.34811529933481
2025-02-21,32.63858093126385
2025-02-22,0.0
2025-02-23,0.7095343680709534
2025-02-24,44.70066518847006
2025-02-25,44.70066518847006
2025-02-26,43.99113082039911
2025-02-27,45.410199556541016
2025-02-28,40.44345898004434
2025-03-01,0.7095343680709534
2025-03-02,1.4190687361419068
2025-03-03,43.28159645232816
2025-03-04,42.572062084257205
2025-03-05,36.895787139689574
2025-03-06,42.572062084257205
2025-03-07,32.63858093126385
2025-03-08,1.4190687361419068
2025-03-09,1.4190687361419068
2025-03-10,41.152993348115295
2025-03-11,36.895787139689574
2025-03-12,36.18625277161862
2025-03-13,39.02439024390244
2025-03-14,24.83370288248337
2025-03-15,0.0
2025-03-16,0.7095343680709534
2025-03-17,31.9290465631929
2025-03-18,34.76718403547672
2025-03-19,32.63858093126385
2025-03-20,34.76718403547672
2025-03-21,27.67184035476718
2025-03-22,0.0
2025-03-23,1.4190687361419068
2025-03-24,33.34811529933481
2025-03-25,32.63858093126385
2025-03-26,33.34811529933481
2025-03-27,35.47671840354767
2025-03-28,29.80044345898004
2025-03-29,0.0
2025-03-30,0.7095343680709534
2025-03-31,34.76718403547672
2025-04-01,36.895787139689574
2025-04-02,36.895787139689574
2025-04-03,40.44345898004434
2025-04-04,30.509977827050996
2025-04-05,0.7095343680709534
2025-04-06,0.0
2025-04-07,37.60532150776053
2025-04-08,35.47671840354767
2025-04-09,35.47671840354767
2025-04-10,36.895787139689574
2025-04-11,34.76718403547672
2025-04-12,1.4190687361419068
2025-04-13,0.7095343680709534
2025-04-14,36.895787139689574
2025-04-15,35.476718403547665
2025-04-16,34.53067257945307
2025-04-17,27.080561714708054
2025-04-18,10.6430155210643
2025-04-19,0.6504065040650406
2025-04-20,0.0
2025-04-21,25.484109386548408
2025-04-22,37.07317073170731
2025-04-23,34.53067257945307
2025-04-24,32.579453067257944
2025-04-25,31.27864005912786
2025-04-26,0.9460458240946045
2025-04-27,0.9460458240946045
2025-04-28,41.27124907612712
2025-04-29,40.325203252032516
2025-04-30,34.82631189948263
2025-05-01,38.3739837398374
2025-05-02,30.983000739098298
2025-05-03,0.9460458240946045
2025-05-04,0.9460458240946045
2025-05-05,34.82631189948263
2025-05-06,36.12712490761271
2025-05-07,35.476718403547665
2025-05-08,34.82631189948263
2025-05-09,28.08573540280857
2025-05-10,0.0
2025-05-11,0.6504065040650406
2025-05-12,31.9290465631929
2025-05-13,33.22985957132298
2025-05-14,28.38137472283813
2025-05-15,28.972653362897262
2025-05-16,23.651145602365112
2025-05-17,0.0
2025-05-18,0.0
2025-05-19,26.60753880266075
2025-05-20,22.468588322246855
2025-05-21,20.694752402069472
2025-05-22,16.55580192165558
2025-05-23,14.190687361419066
2025-05-24,0.0
2025-05-25,0.0
2025-05-26,0.0
2025-05-27,15.96452328159645
2025-05-28,14.781966001478194
2025-05-29,13.59940872135994
2025-05-30,11.825572801182556
2025-05-31,0.0
2025-06-01,0.0
2025-06-02,12.416851441241683
2025-06-03,10.051736881005173
2025-06-04,9.460458240946044
2025-06-05,7.686622320768661
2025-06-06,5.32150776053215
2025-06-07,0.0
2025-06-08,0.0
2025-06-09,6.5040650406504055
2025-06-10,5.32150776053215
2025-06-11,4.138950480413895
2025-06-12,3.5476718403547665
2025-06-13,2.365114560236511
2025-06-14,0.0
2025-06-15,0.0
2025-06-16,2.365114560236511
2025-06-17,2.365114560236511
2025-06-18,1.1825572801182556
2025-06-19,0.5912786400591278
2025-06-20,1.1825572801182556
2025-06-21,0.0
2025-06-22,0.0
2025-06-23,1.1825572801182556
2025-06-24,1.1825572801182556
2025-06-25,1.1825572801182556
2025-06-26,0.5912786400591278
2025-06-27,0.0
2025-06-28,0.0
2025-06-29,0.0
2025-06-30,0.5912786400591278
2025-07-01,0.0
2025-07-02,0.0
2025-07-03,0.0
2025-07-04,0.0
2025-07-05,0.0
2025-07-06,0.0
2025-07-07,0.0
2025-07-08,1.1825572801182556
2025-07-09,0.5912786400591278
2025-07-10,0.0
2025-07-11,0.0
2025-07-12,0.0
2025-07-13,0.0
2025-07-14,0.0
2025-07-15,0.5912786400591278
2025-07-16,1.1825572801182556
2025-07-17,1.1825572801182556
2025-07-18,0.0
2025-07-19,0.5912786400591278
2025-07-20,0.0
2025-07-21,1.1825572801182556
2025-07-22,0.5912786400591278
2025-07-23,1.1825572801182556
2025-07-24,0.5912786400591278
2025-07-25,0.5912786400591278
2025-07-26,0.0
2025-07-27,0.0
2025-07-28,0.5912786400591278
2025-07-29,1.1825572801182556
2025-07-30,1.1825572801182556
2025-07-31,1.1825572801182556
2025-08-01,1.1825572801182556
2025-08-02,0.0
2025-08-03,0.0
2025-08-04,1.1825572801182556
2025-08-05,3.5476718403547665
2025-08-06,4.730229120473022
2025-08-07,5.912786400591278
2025-08-08,6.5040650406504055
2025-08-09,0.0
2025-08-10,0.0
2025-08-11,8.869179600886916
2025-08-12,9.460458240946044
2025-08-13,12.416851441241683
2025-08-14,15.96452328159645
2025-08-15,17.738359201773832
2025-08-16,0.0
2025-08-17,0.0
2025-08-18,20.103473762010346
2025-08-19,23.059866962305982
2025-08-20,24.833702882483365
2025-08-21,33.11160384331116
2025-08-22,30.746489283074645
2025-08-23,0.0
2025-08-24,0.5912786400591278
2025-08-25,30.15521064301552
2025-08-26,36.067997043606795
2025-08-27,40.798226164079814
2025-08-28,46.119733924611964
2025-08-29,37.25055432372505
2025-08-30,0.5912786400591278
2025-08-31,0.5912786400591278
2025-09-01,0.5912786400591278
2025-09-02,43.75461936437546
2025-09-03,46.711012564671094
2025-09-04,54.98891352549888
2025-09-05,49.07612712490761
2025-09-06,1.1825572801182556
2025-09-07,1.1825572801182556
2025-09-08,52.032520325203244
2025-09-09,54.98891352549888
2025-09-10,54.39763488543976
2025-09-11,59.12786400591278
2025-09-12,53.80635624538063
2025-09-13,0.0
2025-09-14,1.1825572801182556
2025-09-15,52.623798965262374
2025-09-16,50.25868440502586
2025-09-17,49.07612712490761
2025-09-18,53.80635624538063
2025-09-19,44.34589800443458
2025-09-20,0.5912786400591278
2025-09-21,0.5912786400591278
2025-09-22,44.93717664449371
2025-09-23,40.20694752402069
2025-09-24,46.119733924611964
2025-09-25,50.25868440502586
2025-09-26,44.93717664449371
2025-09-27,1.1825572801182556
2025-09-28,0.5912786400591278
2025-09-29,44.93717664449371
2025-09-30,47.302291204730224
2025-10-01,44.93717664449371
2025-10-02,37.25055432372505
2025-10-03,37.25055432372505
2025-10-04,0.0
2025-10-05,0.0
2025-10-06,37.25055432372505
2025-10-07,43.75461936437546
2025-10-08,37.25055432372505
2025-10-09,41.980783444198075
2025-10-10,28.38137472283813
2025-10-11,1.1825572801182556
2025-10-12,0.0
2025-10-13,24.24242424242424
2025-10-14,37.25055432372505
2025-10-15,37.84183296378418
2025-10-16,35.476718403547665
2025-10-17,28.972653362897262
2025-10-18,0.0
2025-10-19,0.0
2025-10-20,36.067997043606795
2025-10-21,41.389504804138944
2025-10-22,36.659275683665925
2025-10-23,42.5720620842572
2025-10-24,31.9290465631929
2025-10-25,0.0
2025-10-26,0.0
2025-10-27,34.29416112342941
2025-10-28,39.61566888396156
2025-10-29,36.067997043606795
2025-10-30,34.29416112342941
2025-10-31,24.24242424242424
2025-11-01,0.0
2025-11-02,0.5912786400591278
2025-11-03,33.70288248337028
2025-11-04,28.972653362897262
2025-11-05,34.29416112342941
2025-11-06,36.659275683665925
2025-11-07,31.9290465631929
2025-11-08,0.0
2025-11-09,0.0
2025-11-10,33.70288248337028
2025-11-11,22.468588322246855
2025-11-12,34.88543976348854
2025-11-13,40.798226164079814
2025-11-14,33.11160384331116
2025-11-15,0.0
2025-11-16,0.0
2025-11-17,36.659275683665925
2025-11-18,27.19881744271988
2025-11-19,38.43311160384331
2025-11-20,35.476718403547665
2025-11-21,26.016260162601622
2025-11-22,0.0
2025-11-23,0.0
2025-11-24,19.512195121951216
2025-11-25,13.59940872135994
2025-11-26,2.365114560236511
2025-11-27,0.0
2025-11-28,0.0
2025-11-29,0.0
2025-11-30,0.0
2025-12-01,28.972653362897262
2025-12-02,30.746489283074645
2025-12-03,33.70288248337028
2025-12-04,33.70288248337028
2025-12-05,30.15521064301552
2025-12-06,0.5912786400591278
2025-12-07,0.5912786400591278
2025-12-08,31.33776792313377
2025-12-09,31.9290465631929
2025-12-10,30.746489283074645
2025-12-11,33.70288248337028
2025-12-12,30.7750995398517
2025-12-13,0.6580359058722551
2025-12-14,1.1348735188231647
2025-12-15,33.22604487041937
2025-12-16,31.909973058674865
2025-12-17,23.12662422811911
2025-12-18,16.613022435209686
2025-12-19,9.918222349378917
2025-12-20,0.0
2025-12-21,0.0
2025-12-22,3.10898123643993
2025-12-23,1.1348735188231647
2025-12-24,0.0
2025-12-25,0.0
2025-12-26,0.0
2025-12-27,0.0
2025-12-28,0.0
2025-12-29,0.0
2025-12-30,0.0
2025-12-31,0.6580359058722551
2026-01-01,0.0
2026-01-02,0.0
2026-01-03,0.0
2026-01-04,0.0
2026-01-05,18.882769472856015
2026-01-06,25.873208878716348
2026-01-07,31.909973058674865
2026-01-08,36.15382781393796
2026-01-09,33.70288248337028
2026-01-10,0.0
2026-01-11,0.0
2026-01-12,36.23965858426912
2026-01-13,35.87726199842643
2026-01-14,33.340485897527586
2026-01-15,32.25329613999951
2026-01-16,27.54214052404453
2026-01-17,0.0
2026-01-18,0.0
2026-01-19,1.811982929213456
2026-01-20,29.71652003910068
2026-01-21,31.16610638247144
2026-01-22,32.25329613999951
2026-01-23,23.193381493932236
2026-01-24,0.0
2026-01-25,0.0
2026-01-26,12.3214839186515
2026-01-27,19.569415635505322
2026-01-28,24.28057125146031
2026-01-29,28.629330281572603
2026-01-30,25.36776100898838
2026-01-31,0.0
2026-02-01,0.0
2026-02-02,27.904537109887222
2026-02-03,28.26693369572991
2026-02-04,28.991726867415295
2026-02-05,31.16610638247144
2026-02-06,28.991726867415295
2026-02-07,0.0
2026-02-08,0.0
2026-02-09,25.730157594831073
2026-02-10,28.991726867415295
2026-02-11,31.528502968314132
2026-02-12,31.528502968314132
2026-02-13,18.84462246381994
2026-02-14,0.0
2026-02-15,0.0
2026-02-16,6.523138545168441
2026-02-17,20.6566053930334
2026-02-18,25.730157594831073
2026-02-19,27.179743938201838
2026-02-20,21.38139856471878
2026-02-21,0.0
2026-02-22,0.0
2026-02-23,24.28057125146031
2026-02-24,28.26693369572991
2026-02-25,27.179743938201838
2026-02-26,30.803709796628752
2026-02-27,25.005364423145693
2026-02-28,0.7247931716853824
2026-03-01,0.7247931716853824
2026-03-02,29.354123453257987
2026-03-03,28.629330281572603
2026-03-04,28.991726867415295
2026-03-05,29.71652003910068
2026-03-06,23.91817466561762
2026-03-07,1.0871897575280736
2026-03-08,0.7247931716853824
2026-03-09,29.354123453257987
2026-03-10,28.26693369572991
2026-03-11,25.36776100898838
2026-03-12,25.005364423145693
2026-03-13,18.11982929213456
2026-03-14,0.0
2026-03-15,0.7247931716853824
2026-03-16,17.75743270629187
2026-03-17,20.6566053930334
2026-03-18,22.830984908089544
2026-03-19,21.38139856471878
2026-03-20,14.85826001955034
2026-03-21,0.0
2026-03-22,0.0
2026-03-23,27.179743938201838
2026-03-24,27.179743938201838
2026-03-25,27.179743938201838
2026-03-26,27.54214052404453
2026-03-27,20.6566053930334
2026-03-28,0.0
2026-03-29,0.7247931716853824
2026-03-30,22.106191736404163
2026-03-31,21.01900197887609
2026-04-01,18.84462246381994
2026-04-02,16.670242948763793
2026-04-03,5.073552201797677
2026-04-04,0.7247931716853824
2026-04-05,0.7247931716853824
2026-04-06,14.85826001955034
2026-04-07,22.468588322246852
2026-04-08,22.468588322246852
2026-04-09,23.91817466561762
2026-04-10,19.569415635505322
2026-04-11,1.4495863433707648
2026-04-12,0.0
2026-04-13,28.629330281572603
2026-04-14,27.179743938201838
2026-04-15,28.991726867415295
2026-04-16,31.890899554156825
2026-04-17,23.555778079774928
2026-04-18,1.0871897575280736
2026-04-19,0.7247931716853824
2026-04-20,28.629330281572603
2026-04-21,27.904537109887222
2026-04-22,24.28057125146031
2026-04-23,27.54214052404453
2026-04-24,22.468588322246852
2026-04-25,0.0
2026-04-26,0.7247931716853824
2026-04-27,28.26693369572991
2026-04-28,27.54214052404453
2026-04-29,25.005364423145693
2026-04-30,26.454950766516458
2026-05-01,21.38139856471878
2026-05-02,0.7247931716853824
2026-05-03,1.0871897575280736
2026-05-04,27.54214052404453
2026-05-05,21.74379515056147
2026-05-06,22.106191736404163
2026-05-07,22.830984908089544
2026-05-08,19.207019049662634
2026-05-09,0.7247931716853824
2026-05-10,0.0
2026-05-11,23.91817466561762
2026-05-12,21.38139856471878
2026-05-13,20.294208807190707
2026-05-14,19.931812221348014
2026-05-15,16.307846362921104
2026-05-16,0.7247931716853824
2026-05-17,0.0
2026-05-18,18.84462246381994
2026-05-19,17.395036120449177
2026-05-20,14.133466847864955
2026-05-21,13.408673676179575
2026-05-22,10.509500989438045
2026-05-23,0.0
2026-05-24,0.7247931716853824
2026-05-25,0.0
2026-05-26,11.596690746966118
2026-05-27,10.147104403595353
2026-05-28,11.596690746966118
2026-05-29,7.610328302696515
2026-05-30,0.0
2026-05-31,1.0871897575280736
