Time,instagram
2023-05-22,81.31914893617022
2023-05-23,74.68085106382979
2023-05-24,74.68085106382979
2023-05-25,78.00000000000001
2023-05-26,73.0212765957447
2023-05-27,78.00000000000001
2023-05-28,81.31914893617022
2023-05-29,86.29787234042554
2023-05-30,81.31914893617022
2023-05-31,73.0212765957447
2023-06-01,78.00000000000001
2023-06-02,78.00000000000001
2023-06-03,78.00000000000001
2023-06-04,81.31914893617022
2023-06-05,79.65957446808511
2023-06-06,78.00000000000001
2023-06-07,74.68085106382979
2023-06-08,79.65957446808511
2023-06-09,82.97872340425533
2023-06-10,76.3404255319149
2023-06-11,81.31914893617022
2023-06-12,81.31914893617022
2023-06-13,79.65957446808511
2023-06-14,89.61702127659575
2023-06-15,81.31914893617022
2023-06-16,84.63829787234043
2023-06-17,86.29787234042554
2023-06-18,91.27659574468086
2023-06-19,84.63829787234043
2023-06-20,78.00000000000001
2023-06-21,79.65957446808511
2023-06-22,78.00000000000001
2023-06-23,78.00000000000001
2023-06-24,81.31914893617022
2023-06-25,81.31914893617022
2023-06-26,82.97872340425533
2023-06-27,81.31914893617022
2023-06-28,78.00000000000001
2023-06-29,78.00000000000001
2023-06-30,78.00000000000001
2023-07-01,78.00000000000001
2023-07-02,81.31914893617022
2023-07-03,82.97872340425533
2023-07-04,86.29787234042554
2023-07-05,84.63829787234043
2023-07-06,99.57446808510639
2023-07-07,94.59574468085107
2023-07-08,87.95744680851065
2023-07-09,86.29787234042554
2023-07-10,82.97872340425533
2023-07-11,82.97872340425533
2023-07-12,78.00000000000001
2023-07-13,76.3404255319149
2023-07-14,76.3404255319149
2023-07-15,76.3404255319149
2023-07-16,79.65957446808511
2023-07-17,79.65957446808511
2023-07-18,78.00000000000001
2023-07-19,84.63829787234043
2023-07-20,87.95744680851065
2023-07-21,76.3404255319149
2023-07-22,76.3404255319149
2023-07-23,79.65957446808511
2023-07-24,78.00000000000001
2023-07-25,76.3404255319149
2023-07-26,78.00000000000001
2023-07-27,74.68085106382979
2023-07-28,74.68085106382979
2023-07-29,71.36170212765958
2023-07-30,76.3404255319149
2023-07-31,78.00000000000001
2023-08-01,76.3404255319149
2023-08-02,76.3404255319149
2023-08-03,79.65957446808511
2023-08-04,73.0212765957447
2023-08-05,74.68085106382979
2023-08-06,79.65957446808511
2023-08-07,79.65957446808511
2023-08-08,76.3404255319149
2023-08-09,78.00000000000001
2023-08-10,78.00000000000001
2023-08-11,73.0212765957447
2023-08-12,74.68085106382979
2023-08-13,76.3404255319149
2023-08-14,73.0212765957447
2023-08-15,73.0212765957447
2023-08-16,76.3404255319149
2023-08-17,73.0212765957447
2023-08-18,71.36170212765958
2023-08-19,74.68085106382979
2023-08-20,82.97872340425533
2023-08-21,78.00000000000001
2023-08-22,76.3404255319149
2023-08-23,76.3404255319149
2023-08-24,73.0212765957447
2023-08-25,73.0212765957447
2023-08-26,74.68085106382979
2023-08-27,76.3404255319149
2023-08-28,73.0212765957447
2023-08-29,74.68085106382979
2023-08-30,71.36170212765958
2023-08-31,71.36170212765958
2023-09-01,71.36170212765958
2023-09-02,73.0212765957447
2023-09-03,74.68085106382979
2023-09-04,78.00000000000001
2023-09-05,73.0212765957447
2023-09-06,71.36170212765958
2023-09-07,68.04255319148938
2023-09-08,69.70212765957447
2023-09-09,73.0212765957447
2023-09-10,74.68085106382979
2023-09-11,71.36170212765958
2023-09-12,69.70212765957447
2023-09-13,68.04255319148938
2023-09-14,71.36170212765958
2023-09-15,68.04255319148938
2023-09-16,71.36170212765958
2023-09-17,76.3404255319149
2023-09-18,73.0212765957447
2023-09-19,76.3404255319149
2023-09-20,73.0212765957447
2023-09-21,73.0212765957447
2023-09-22,71.36170212765958
2023-09-23,73.0212765957447
2023-09-24,78.00000000000001
2023-09-25,71.36170212765958
2023-09-26,71.36170212765958
2023-09-27,69.70212765957447
2023-09-28,69.70212765957447
2023-09-29,69.70212765957447
2023-09-30,71.36170212765958
2023-10-01,73.0212765957447
2023-10-02,74.68085106382979
2023-10-03,73.0212765957447
2023-10-04,73.0212765957447
2023-10-05,71.36170212765958
2023-10-06,69.70212765957447
2023-10-07,71.36170212765958
2023-10-08,76.3404255319149
2023-10-09,73.0212765957447
2023-10-10,69.70212765957447
2023-10-11,73.0212765957447
2023-10-12,61.404255319148945
2023-10-13,68.04255319148938
2023-10-14,73.0212765957447
2023-10-15,78.00000000000001
2023-10-16,69.70212765957447
2023-10-17,68.04255319148938
2023-10-18,68.04255319148938
2023-10-19,71.36170212765958
2023-10-20,69.70212765957447
2023-10-21,69.70212765957447
2023-10-22,74.68085106382979
2023-10-23,71.36170212765958
2023-10-24,66.38297872340426
2023-10-25,71.36170212765958
2023-10-26,68.04255319148938
2023-10-27,69.70212765957447
2023-10-28,69.70212765957447
2023-10-29,79.65957446808511
2023-10-30,76.3404255319149
2023-10-31,76.3404255319149
2023-11-01,74.68085106382979
2023-11-02,69.70212765957447
2023-11-03,71.36170212765958
2023-11-04,84.63829787234043
2023-11-05,79.65957446808511
2023-11-06,73.0212765957447
2023-11-07,73.0212765957447
2023-11-08,71.36170212765958
2023-11-09,69.70212765957447
2023-11-10,68.04255319148938
2023-11-11,73.0212765957447
2023-11-12,74.68085106382979
2023-11-13,69.70212765957447
2023-11-14,71.36170212765958
2023-11-15,73.0212765957447
2023-11-16,69.70212765957447
2023-11-17,71.36170212765958
2023-11-18,69.70212765957447
2023-11-19,73.0212765957447
2023-11-20,73.0212765957447
2023-11-21,71.36170212765958
2023-11-22,69.70212765957447
2023-11-23,69.70212765957447
2023-11-24,68.04255319148938
2023-11-25,69.70212765957447
2023-11-26,69.70212765957447
2023-11-27,68.04255319148938
2023-11-28,68.04255319148938
2023-11-29,71.36170212765958
2023-11-30,71.36170212765958
2023-12-01,66.38297872340426
2023-12-02,73.0212765957447
2023-12-03,71.36170212765958
2023-12-04,71.36170212765958
2023-12-05,68.04255319148938
2023-12-06,69.70212765957447
2023-12-07,68.04255319148938
2023-12-08,66.38297872340426
2023-12-09,74.68085106382979
2023-12-10,74.68085106382979
2023-12-11,66.38297872340426
2023-12-12,69.70212765957447
2023-12-13,69.70212765957447
2023-12-14,71.36170212765958
2023-12-15,66.38297872340426
2023-12-16,73.0212765957447
2023-12-17,71.36170212765958
2023-12-18,68.04255319148938
2023-12-19,69.70212765957447
2023-12-20,71.36170212765958
2023-12-21,74.68085106382979
2023-12-22,73.06271886396021
2023-12-23,73.89250609800277
2023-12-24,74.63846692588211
2023-12-25,77.78996304972591
2023-12-26,74.63846692588211
2023-12-27,71.48697080203831
2023-12-28,73.06271886396021
2023-12-29,73.06271886396021
2023-12-30,67.58951385031517
2023-12-31,74.63846692588211
2024-01-01,85.66870335933538
2024-01-02,76.21421498780401
2024-01-03,76.21421498780401
2024-01-04,72.31675803608087
2024-01-05,70.74100997415897
2024-01-06,71.48697080203831
2024-01-07,70.74100997415897
2024-01-08,71.48697080203831
2024-01-09,68.33547467819452
2024-01-10,68.33547467819452
2024-01-11,66.75972661627262
2024-01-12,69.16526191223707
2024-01-13,76.21421498780401
2024-01-14,73.89250609800277
2024-01-15,71.48697080203831
2024-01-16,68.33547467819452
2024-01-17,71.48697080203831
2024-01-18,68.33547467819452
2024-01-19,73.06271886396021
2024-01-20,69.16526191223707
2024-01-21,70.12031782065834
2024-01-22,70.12031782065834
2024-01-23,68.62839616489966
2024-01-24,74.59608278793442
2024-01-25,71.61223947641705
2024-01-26,65.64455285338228
2024-01-27,70.12031782065834
2024-01-28,71.61223947641705
2024-01-29,65.64455285338228
2024-01-30,68.62839616489966
2024-01-31,67.13647450914097
2024-02-01,67.13647450914097
2024-02-02,64.15263119762359
2024-02-03,68.62839616489966
2024-02-04,68.62839616489966
2024-02-05,68.62839616489966
2024-02-06,67.13647450914097
2024-02-07,65.64455285338228
2024-02-08,65.64455285338228
2024-02-09,65.64455285338228
2024-02-10,67.13647450914097
2024-02-11,71.61223947641705
2024-02-12,62.66070954186491
2024-02-13,70.12031782065834
2024-02-14,73.10416113217573
2024-02-15,70.12031782065834
2024-02-16,67.13647450914097
2024-02-17,76.08800444369311
2024-02-18,71.61223947641705
2024-02-19,70.12031782065834
2024-02-20,68.62839616489966
2024-02-21,70.12031782065834
2024-02-22,67.13647450914097
2024-02-23,70.12031782065834
2024-02-24,71.61223947641705
2024-02-25,71.61223947641705
2024-02-26,71.61223947641705
2024-02-27,65.64455285338228
2024-02-28,64.15263119762359
2024-02-29,68.62839616489966
2024-03-01,68.62839616489966
2024-03-02,68.62839616489966
2024-03-03,74.59608278793442
2024-03-04,70.12031782065834
2024-03-05,149.19216557586884
2024-03-06,70.12031782065834
2024-03-07,68.62839616489966
2024-03-08,67.13647450914097
2024-03-09,67.13647450914097
2024-03-10,73.10416113217573
2024-03-11,67.13647450914097
2024-03-12,67.13647450914097
2024-03-13,65.64455285338228
2024-03-14,68.62839616489966
2024-03-15,62.66070954186491
2024-03-16,67.13647450914097
2024-03-17,71.61223947641705
2024-03-18,68.62839616489966
2024-03-19,65.64455285338228
2024-03-20,68.62839616489966
2024-03-21,68.62839616489966
2024-03-22,86.53145603400392
2024-03-23,70.12031782065834
2024-03-24,71.61223947641705
2024-03-25,65.64455285338228
2024-03-26,67.13647450914097
2024-03-27,64.15263119762359
2024-03-28,64.15263119762359
2024-03-29,65.64455285338228
2024-03-30,65.64455285338228
2024-03-31,68.62839616489966
2024-04-01,73.10416113217573
2024-04-02,68.62839616489966
2024-04-03,74.59608278793442
2024-04-04,64.15263119762359
2024-04-05,64.15263119762359
2024-04-06,65.64455285338228
2024-04-07,65.64455285338228
2024-04-08,64.15263119762359
2024-04-09,67.13647450914097
2024-04-10,61.16878788610622
2024-04-11,62.66070954186491
2024-04-12,65.64455285338228
2024-04-13,62.66070954186491
2024-04-14,68.62839616489966
2024-04-15,65.64455285338228
2024-04-16,64.15263119762359
2024-04-17,64.15263119762359
2024-04-18,68.62839616489966
2024-04-19,67.13647450914097
2024-04-20,68.62839616489966
2024-04-21,74.59608278793442
2024-04-22,67.13647450914097
2024-04-23,65.64455285338228
2024-04-24,67.13647450914097
2024-04-25,61.16878788610622
2024-04-26,62.66070954186491
2024-04-27,67.13647450914097
2024-04-28,70.12031782065834
2024-04-29,65.64455285338228
2024-04-30,67.13647450914097
2024-05-01,62.66070954186491
2024-05-02,62.66070954186491
2024-05-03,67.13647450914097
2024-05-04,65.64455285338228
2024-05-05,71.61223947641705
2024-05-06,68.62839616489966
2024-05-07,65.64455285338228
2024-05-08,62.66070954186491
2024-05-09,64.15263119762359
2024-05-10,67.13647450914097
2024-05-11,67.13647450914097
2024-05-12,73.10416113217573
2024-05-13,68.62839616489966
2024-05-14,65.64455285338228
2024-05-15,76.08800444369311
2024-05-16,64.15263119762359
2024-05-17,65.64455285338228
2024-05-18,67.13647450914097
2024-05-19,73.10416113217573
2024-05-20,70.12031782065834
2024-05-21,65.64455285338228
2024-05-22,65.64455285338228
2024-05-23,67.13647450914097
2024-05-24,68.62839616489966
2024-05-25,71.61223947641705
2024-05-26,68.62839616489966
2024-05-27,71.61223947641705
2024-05-28,68.62839616489966
2024-05-29,68.62839616489966
2024-05-30,70.12031782065834
2024-05-31,68.62839616489966
2024-06-01,71.61223947641705
2024-06-02,70.12031782065834
2024-06-03,67.13647450914097
2024-06-04,65.64455285338228
2024-06-05,68.62839616489966
2024-06-06,68.62839616489966
2024-06-07,68.62839616489966
2024-06-08,68.62839616489966
2024-06-09,70.12031782065834
2024-06-10,68.62839616489966
2024-06-11,68.62839616489966
2024-06-12,70.12031782065834
2024-06-13,67.13647450914097
2024-06-14,64.15263119762359
2024-06-15,68.62839616489966
2024-06-16,71.61223947641705
2024-06-17,70.12031782065834
2024-06-18,68.62839616489966
2024-06-19,67.13647450914097
2024-06-20,64.15263119762359
2024-06-21,67.13647450914097
2024-06-22,68.62839616489966
2024-06-23,71.61223947641705
2024-06-24,70.12031782065834
2024-06-25,70.12031782065834
2024-06-26,67.13647450914097
2024-06-27,67.13647450914097
2024-06-28,65.64455285338228
2024-06-29,65.64455285338228
2024-06-30,68.62839616489966
2024-07-01,67.13647450914097
2024-07-02,67.13647450914097
2024-07-03,67.13647450914097
2024-07-04,71.61223947641705
2024-07-05,70.12031782065834
2024-07-06,65.64455285338228
2024-07-07,74.59608278793442
2024-07-08,73.10416113217573
2024-07-09,68.62839616489966
2024-07-10,67.13647450914097
2024-07-11,67.13647450914097
2024-07-12,67.13647450914097
2024-07-13,64.15263119762359
2024-07-14,70.12031782065834
2024-07-15,68.62839616489966
2024-07-16,67.13647450914097
2024-07-17,67.13647450914097
2024-07-18,67.13647450914097
2024-07-19,74.59608278793442
2024-07-20,73.10416113217573
2024-07-21,68.62839616489966
2024-07-22,68.62839616489966
2024-07-23,65.64455285338228
2024-07-24,70.12031782065834
2024-07-25,67.13647450914097
2024-07-26,67.13647450914097
2024-07-27,64.15263119762359
2024-07-28,67.13647450914097
2024-07-29,67.13647450914097
2024-07-30,68.62839616489966
2024-07-31,67.13647450914097
2024-08-01,67.13647450914097
2024-08-02,65.64455285338228
2024-08-03,68.62839616489966
2024-08-04,71.61223947641705
2024-08-05,68.62839616489966
2024-08-06,64.15263119762359
2024-08-07,67.13647450914097
2024-08-08,76.08800444369311
2024-08-09,76.08800444369311
2024-08-10,68.62839616489966
2024-08-11,71.61223947641705
2024-08-12,70.12031782065834
2024-08-13,68.62839616489966
2024-08-14,71.61223947641705
2024-08-15,67.13647450914097
2024-08-16,65.64455285338228
2024-08-17,67.13647450914097
2024-08-18,74.56622046496086
2024-08-19,69.93935214343861
2024-08-20,72.11870447404849
2024-08-21,69.93935214343861
2024-08-22,71.64090730647166
2024-08-23,67.0140389849494
2024-08-24,73.34246246950468
2024-08-25,75.0440176325377
2024-08-26,70.41714931101546
2024-08-27,67.49183615252625
2024-08-28,67.0140389849494
2024-08-29,65.79028098949323
2024-08-30,65.79028098949323
2024-08-31,65.79028098949323
2024-09-01,67.0140389849494
2024-09-02,69.93935214343861
2024-09-03,65.79028098949323
2024-09-04,67.0140389849494
2024-09-05,64.08872582646019
2024-09-06,62.86496783100401
2024-09-07,67.0140389849494
2024-09-08,69.93935214343861
2024-09-09,67.0140389849494
2024-09-10,64.08872582646019
2024-09-11,70.41714931101546
2024-09-12,75.78997846041705
2024-09-13,68.71559414798243
2024-09-14,67.0140389849494
2024-09-15,67.49183615252625
2024-09-16,65.79028098949323
2024-09-17,66.89160346075784
2024-09-18,68.8027921310652
2024-09-19,63.06922612014311
2024-09-20,64.98041479045047
2024-09-21,67.84719779591153
2024-09-22,73.58076380683362
2024-09-23,62.11363178498942
2024-09-24,63.06922612014311
