Time,49ers
2025-02-05,1.5436112113153415
2025-02-06,1.5436112113153415
2025-02-07,1.5436112113153415
2025-02-08,1.5436112113153415
2025-02-09,2.3154168169730123
2025-02-10,3.859028028288354
2025-02-11,1.5436112113153415
2025-02-12,1.5436112113153415
2025-02-13,1.5436112113153415
2025-02-14,1.5436112113153415
2025-02-15,1.5436112113153415
2025-02-16,1.5436112113153415
2025-02-17,1.5436112113153415
2025-02-18,1.5436112113153415
2025-02-19,1.5436112113153415
2025-02-20,1.5436112113153415
2025-02-21,1.5436112113153415
2025-02-22,1.5436112113153415
2025-02-23,1.5436112113153415
2025-02-24,1.5436112113153415
2025-02-25,1.5436112113153415
2025-02-26,1.5436112113153415
2025-02-27,1.5436112113153415
2025-02-28,1.5436112113153415
2025-03-01,1.5436112113153415
2025-03-02,2.3154168169730123
2025-03-03,1.5436112113153415
2025-03-04,1.5436112113153415
2025-03-05,1.5436112113153415
2025-03-06,1.5436112113153415
2025-03-07,1.5436112113153415
2025-03-08,1.5436112113153415
2025-03-09,1.5436112113153415
2025-03-10,3.859028028288354
2025-03-11,5.402639239603696
2025-03-12,3.859028028288354
2025-03-13,3.859028028288354
2025-03-14,2.3154168169730123
2025-03-15,3.087222422630683
2025-03-16,2.3154168169730123
2025-03-17,1.5436112113153415
2025-03-18,1.5436112113153415
2025-03-19,1.5436112113153415
2025-03-20,1.5436112113153415
2025-03-21,1.5436112113153415
2025-03-22,1.5436112113153415
2025-03-23,1.5436112113153415
2025-03-24,1.5436112113153415
2025-03-25,1.5436112113153415
2025-03-26,1.5436112113153415
2025-03-27,1.5436112113153415
2025-03-28,1.5436112113153415
2025-03-29,1.5436112113153415
2025-03-30,1.5436112113153415
2025-03-31,1.5436112113153415
2025-04-01,1.5436112113153415
2025-04-02,1.5436112113153415
2025-04-03,1.5436112113153415
2025-04-04,0.7718056056576708
2025-04-05,0.7718056056576708
2025-04-06,0.7718056056576708
2025-04-07,0.7718056056576708
2025-04-08,1.5436112113153415
2025-04-09,0.7718056056576708
2025-04-10,0.7718056056576708
2025-04-11,0.7718056056576708
2025-04-12,1.5436112113153415
2025-04-13,0.7718056056576708
2025-04-14,0.7718056056576708
2025-04-15,1.1577084084865061
2025-04-16,1.1577084084865061
2025-04-17,1.5436112113153415
2025-04-18,1.1577084084865061
2025-04-19,1.1577084084865061
2025-04-20,1.1577084084865061
2025-04-21,1.1577084084865061
2025-04-22,1.5436112113153415
2025-04-23,1.5436112113153415
2025-04-24,2.3154168169730123
2025-04-25,5.402639239603696
2025-04-26,8.103958859405543
2025-04-27,3.859028028288354
2025-04-28,2.701319619801848
2025-04-29,2.3154168169730123
2025-04-30,1.5436112113153415
2025-05-01,1.5436112113153415
2025-05-02,1.5436112113153415
2025-05-03,1.5436112113153415
2025-05-04,1.5436112113153415
2025-05-05,1.5436112113153415
2025-05-06,1.5436112113153415
2025-05-07,1.5436112113153415
2025-05-08,1.1577084084865061
2025-05-09,1.5436112113153415
2025-05-10,1.5436112113153415
2025-05-11,1.5436112113153415
2025-05-12,1.5436112113153415
2025-05-13,1.5436112113153415
2025-05-14,2.701319619801848
2025-05-15,4.6308336339460245
2025-05-16,3.087222422630683
2025-05-17,3.087222422630683
2025-05-18,1.5436112113153415
2025-05-19,1.5436112113153415
2025-05-20,1.5436112113153415
2025-05-21,1.5436112113153415
2025-05-22,1.5436112113153415
2025-05-23,1.5436112113153415
2025-05-24,1.5436112113153415
2025-05-25,1.5436112113153415
2025-05-26,1.5436112113153415
2025-05-27,1.5436112113153415
2025-05-28,1.5436112113153415
2025-05-29,1.5436112113153415
2025-05-30,1.5436112113153415
2025-05-31,1.5436112113153415
2025-06-01,1.5436112113153415
2025-06-02,1.5436112113153415
2025-06-03,1.5436112113153415
2025-06-04,1.5436112113153415
2025-06-05,1.5436112113153415
2025-06-06,1.5436112113153415
2025-06-07,1.5436112113153415
2025-06-08,1.5436112113153415
2025-06-09,1.5436112113153415
2025-06-10,1.5436112113153415
2025-06-11,1.5436112113153415
2025-06-12,1.5436112113153415
2025-06-13,1.5436112113153415
2025-06-14,1.5436112113153415
2025-06-15,1.5436112113153415
2025-06-16,1.5436112113153415
2025-06-17,1.5436112113153415
2025-06-18,1.5436112113153415
2025-06-19,1.5436112113153415
2025-06-20,1.5436112113153415
2025-06-21,1.5436112113153415
2025-06-22,1.5436112113153415
2025-06-23,1.5436112113153415
2025-06-24,1.5436112113153415
2025-06-25,1.5436112113153415
2025-06-26,1.5436112113153415
2025-06-27,1.5436112113153415
2025-06-28,1.5436112113153415
2025-06-29,1.5436112113153415
2025-06-30,1.5436112113153415
2025-07-01,1.5436112113153415
2025-07-02,1.5436112113153415
2025-07-03,1.5436112113153415
2025-07-04,1.5436112113153415
2025-07-05,1.5436112113153415
2025-07-06,1.5436112113153415
2025-07-07,1.5436112113153415
2025-07-08,1.5436112113153415
2025-07-09,1.5436112113153415
2025-07-10,1.5436112113153415
2025-07-11,1.5436112113153415
2025-07-12,1.5436112113153415
2025-07-13,1.5436112113153415
2025-07-14,1.5436112113153415
2025-07-15,1.5436112113153415
2025-07-16,1.5436112113153415
2025-07-17,1.5436112113153415
2025-07-18,1.5436112113153415
2025-07-19,1.5436112113153415
2025-07-20,1.5436112113153415
2025-07-21,1.5436112113153415
2025-07-22,1.5436112113153415
2025-07-23,1.5436112113153415
2025-07-24,1.5436112113153415
2025-07-25,3.087222422630683
2025-07-26,3.087222422630683
2025-07-27,3.087222422630683
2025-07-28,3.087222422630683
2025-07-29,3.087222422630683
2025-07-30,1.5436112113153415
2025-07-31,3.087222422630683
2025-08-01,3.087222422630683
2025-08-02,3.087222422630683
2025-08-03,3.087222422630683
2025-08-04,3.087222422630683
2025-08-05,3.087222422630683
2025-08-06,3.087222422630683
2025-08-07,3.087222422630683
2025-08-08,4.6308336339460245
2025-08-09,9.261667267892049
2025-08-10,18.523334535784098
2025-08-11,3.087222422630683
2025-08-12,3.087222422630683
2025-08-13,3.087222422630683
2025-08-14,3.087222422630683
2025-08-15,3.087222422630683
2025-08-16,20.06694574709944
2025-08-17,9.261667267892049
2025-08-18,4.6308336339460245
2025-08-19,3.087222422630683
2025-08-20,3.087222422630683
2025-08-21,4.6308336339460245
2025-08-22,4.6308336339460245
2025-08-23,7.718056056576708
2025-08-24,16.979723324468758
2025-08-25,4.6308336339460245
2025-08-26,4.6308336339460245
2025-08-27,4.6308336339460245
2025-08-28,6.174444845261366
2025-08-29,6.174444845261366
2025-08-30,6.174444845261366
2025-08-31,6.174444845261366
2025-09-01,4.6308336339460245
2025-09-02,4.6308336339460245
2025-09-03,4.6308336339460245
2025-09-04,4.6308336339460245
2025-09-05,7.718056056576708
2025-09-06,6.174444845261366
2025-09-07,63.288059663929005
2025-09-08,18.523334535784098
2025-09-09,9.261667267892049
2025-09-10,6.174444845261366
2025-09-11,6.174444845261366
2025-09-12,6.174444845261366
2025-09-13,6.174444845261366
2025-09-14,54.026392396036954
2025-09-15,12.348889690522732
2025-09-16,6.174444845261366
2025-09-17,4.6308336339460245
2025-09-18,4.6308336339460245
2025-09-19,4.6308336339460245
2025-09-20,6.174444845261366
2025-09-21,52.48278118472161
2025-09-22,18.523334535784098
2025-09-23,6.174444845261366
2025-09-24,4.6308336339460245
2025-09-25,4.6308336339460245
2025-09-26,6.174444845261366
2025-09-27,6.174444845261366
2025-09-28,57.113614818667635
2025-09-29,15.436112113153415
2025-09-30,6.174444845261366
2025-10-01,7.718056056576708
2025-10-02,26.241390592360805
2025-10-03,97.24750631286652
2025-10-04,7.718056056576708
2025-10-05,10.805278479207391
2025-10-06,6.174444845261366
2025-10-07,4.6308336339460245
2025-10-08,6.174444845261366
2025-10-09,4.6308336339460245
2025-10-10,6.174444845261366
2025-10-11,6.174444845261366
2025-10-12,66.37528208655968
2025-10-13,15.436112113153415
2025-10-14,6.174444845261366
2025-10-15,4.6308336339460245
2025-10-16,4.6308336339460245
2025-10-17,4.6308336339460245
2025-10-18,6.174444845261366
2025-10-19,26.241390592360805
2025-10-20,67.91889329787503
2025-10-21,6.174444845261366
2025-10-22,4.6308336339460245
2025-10-23,4.6308336339460245
2025-10-24,4.6308336339460245
2025-10-25,6.174444845261366
2025-10-26,54.026392396036954
2025-10-27,7.718056056576708
2025-10-28,4.6308336339460245
2025-10-29,4.6308336339460245
2025-10-30,4.6308336339460245
2025-10-31,4.6308336339460245
2025-11-01,4.6308336339460245
2025-11-02,49.39555876209093
2025-11-03,10.805278479207391
2025-11-04,6.174444845261366
2025-11-05,4.6308336339460245
2025-11-06,4.6308336339460245
2025-11-07,4.6308336339460245
2025-11-08,4.6308336339460245
2025-11-09,43.221113916829566
2025-11-10,20.06694574709944
2025-11-11,4.6308336339460245
2025-11-12,3.087222422630683
2025-11-13,3.087222422630683
2025-11-14,4.6308336339460245
2025-11-15,4.6308336339460245
2025-11-16,40.13389149419888
2025-11-17,18.523334535784098
2025-11-18,4.6308336339460245
2025-11-19,4.6308336339460245
2025-11-20,4.6308336339460245
2025-11-21,4.6308336339460245
2025-11-22,6.174444845261366
2025-11-23,10.805278479207391
2025-11-24,18.523334535784098
2025-11-25,74.09333814313639
2025-11-26,6.174444845261366
2025-11-27,6.174444845261366
2025-11-28,6.174444845261366
2025-11-29,6.174444845261366
2025-11-30,60.200837241298316
2025-12-01,12.348889690522732
2025-12-02,4.6308336339460245
2025-12-03,3.087222422630683
2025-12-04,4.6308336339460245
2025-12-05,4.6308336339460245
2025-12-06,4.6308336339460245
2025-12-07,10.805278479207391
2025-12-08,7.718056056576708
2025-12-09,4.6308336339460245
2025-12-10,4.6308336339460245
2025-12-11,3.6875156714755377
2025-12-12,5.059614525978064
2025-12-13,5.059614525978064
2025-12-14,38.50452410447713
2025-12-15,22.553874920885267
2025-12-16,5.059614525978064
2025-12-17,5.059614525978064
2025-12-18,5.059614525978064
2025-12-19,10.891034657613798
2025-12-20,5.831420131635735
2025-12-21,13.806744723431665
2025-12-22,21.782069315227595
2025-12-23,98.79111752418186
2025-12-24,8.7471301974536
2025-12-25,7.97532459179593
2025-12-26,7.20351898613826
2025-12-27,7.97532459179593
2025-12-28,24.697779381045464
2025-12-29,151.10238635209066
2025-12-30,14.578550329089335
2025-12-31,8.7471301974536
2026-01-01,7.97532459179593
2026-01-02,10.891034657613798
2026-01-03,33.444909578499065
2026-01-04,154.0180964179085
2026-01-05,16.722454789249532
2026-01-06,7.97532459179593
2026-01-07,5.831420131635735
2026-01-08,5.831420131635735
2026-01-09,7.97532459179593
2026-01-10,13.720988545025257
2026-01-11,128.9772923232374
2026-01-12,101.53531523318689
2026-01-13,16.465186254030307
2026-01-14,10.976790836020205
2026-01-15,10.976790836020205
2026-01-16,10.976790836020205
2026-01-17,38.41876792607072
2026-01-18,274.4197709005051
2026-01-19,13.720988545025257
2026-01-20,5.488395418010103
2026-01-21,5.488395418010103
2026-01-22,5.488395418010103
2026-01-23,2.7441977090050513
2026-01-24,2.7441977090050513
2026-01-25,5.488395418010103
2026-01-26,5.488395418010103
2026-01-27,2.7441977090050513
2026-01-28,2.7441977090050513
2026-01-29,2.7441977090050513
2026-01-30,2.7441977090050513
2026-01-31,2.7441977090050513
2026-02-01,2.7441977090050513
2026-02-02,2.7441977090050513
2026-02-03,2.7441977090050513
2026-02-04,2.7441977090050513
2026-02-05,2.7441977090050513
2026-02-06,2.7441977090050513
2026-02-07,2.7441977090050513
2026-02-08,5.488395418010103
2026-02-09,5.488395418010103
2026-02-10,2.7441977090050513
2026-02-11,2.7441977090050513
2026-02-12,2.7441977090050513
2026-02-13,2.7441977090050513
2026-02-14,2.7441977090050513
2026-02-15,2.7441977090050513
2026-02-16,2.7441977090050513
2026-02-17,2.7441977090050513
2026-02-18,2.7441977090050513
2026-02-19,2.7441977090050513
2026-02-20,2.7441977090050513
2026-02-21,2.7441977090050513
2026-02-22,2.7441977090050513
2026-02-23,2.7441977090050513
2026-02-24,2.7441977090050513
2026-02-25,2.7441977090050513
2026-02-26,2.7441977090050513
2026-02-27,2.7441977090050513
2026-02-28,0.0
2026-03-01,2.7441977090050513
2026-03-02,2.7441977090050513
2026-03-03,2.7441977090050513
2026-03-04,2.7441977090050513
2026-03-05,2.7441977090050513
2026-03-06,2.7441977090050513
2026-03-07,2.7441977090050513
2026-03-08,2.7441977090050513
2026-03-09,5.488395418010103
2026-03-10,5.488395418010103
2026-03-11,5.488395418010103
2026-03-12,5.488395418010103
2026-03-13,5.488395418010103
2026-03-14,2.7441977090050513
2026-03-15,2.7441977090050513
2026-03-16,2.7441977090050513
2026-03-17,2.7441977090050513
2026-03-18,2.7441977090050513
2026-03-19,2.7441977090050513
2026-03-20,2.7441977090050513
2026-03-21,2.7441977090050513
2026-03-22,2.7441977090050513
2026-03-23,2.7441977090050513
2026-03-24,2.7441977090050513
2026-03-25,2.7441977090050513
2026-03-26,2.7441977090050513
2026-03-27,2.7441977090050513
2026-03-28,2.7441977090050513
2026-03-29,2.7441977090050513
2026-03-30,2.7441977090050513
2026-03-31,2.7441977090050513
2026-04-01,2.7441977090050513
2026-04-02,2.7441977090050513
2026-04-03,2.7441977090050513
2026-04-04,2.7441977090050513
2026-04-05,2.7441977090050513
2026-04-06,2.7441977090050513
2026-04-07,2.7441977090050513
2026-04-08,2.7441977090050513
2026-04-09,2.7441977090050513
2026-04-10,2.7441977090050513
2026-04-11,2.7441977090050513
2026-04-12,2.7441977090050513
2026-04-13,2.7441977090050513
2026-04-14,2.7441977090050513
2026-04-15,2.7441977090050513
2026-04-16,2.7441977090050513
2026-04-17,2.7441977090050513
2026-04-18,2.7441977090050513
2026-04-19,2.7441977090050513
2026-04-20,2.7441977090050513
2026-04-21,2.7441977090050513
2026-04-22,2.7441977090050513
2026-04-23,2.7441977090050513
2026-04-24,10.976790836020205
2026-04-25,8.232593127015154
2026-04-26,5.488395418010103
2026-04-27,2.7441977090050513
2026-04-28,2.7441977090050513
2026-04-29,2.7441977090050513
2026-04-30,2.7441977090050513
2026-05-01,2.7441977090050513
2026-05-02,2.7441977090050513
2026-05-03,2.7441977090050513
2026-05-04,2.7441977090050513
2026-05-05,2.7441977090050513
2026-05-06,2.7441977090050513
2026-05-07,2.7441977090050513
2026-05-08,2.7441977090050513
2026-05-09,2.7441977090050513
2026-05-10,2.7441977090050513
2026-05-11,2.7441977090050513
2026-05-12,2.7441977090050513
2026-05-13,2.7441977090050513
2026-05-14,2.7441977090050513
2026-05-15,5.488395418010103
2026-05-16,2.7441977090050513
2026-05-17,2.7441977090050513
2026-05-18,2.7441977090050513
2026-05-19,2.7441977090050513
2026-05-20,2.7441977090050513
2026-05-21,2.7441977090050513
2026-05-22,2.7441977090050513
2026-05-23,2.7441977090050513
2026-05-24,2.7441977090050513
2026-05-25,2.7441977090050513
2026-05-26,2.7441977090050513
2026-05-27,2.7441977090050513
2026-05-28,2.7441977090050513
2026-05-29,2.7441977090050513
2026-05-30,2.7441977090050513
2026-05-31,2.7441977090050513
