Time,accuweather
2024-10-11,18.74289772727273
2024-10-12,21.97443181818182
2024-10-13,24.559659090909093
2024-10-14,23.267045454545457
2024-10-15,23.267045454545457
2024-10-16,21.328125
2024-10-17,17.450284090909093
2024-10-18,18.74289772727273
2024-10-19,17.450284090909093
2024-10-20,17.450284090909093
2024-10-21,16.803977272727273
2024-10-22,16.803977272727273
2024-10-23,16.803977272727273
2024-10-24,17.450284090909093
2024-10-25,19.389204545454547
2024-10-26,16.803977272727273
2024-10-27,18.09659090909091
2024-10-28,18.74289772727273
2024-10-29,21.328125
2024-10-30,27.791193181818183
2024-10-31,29.73011363636364
2024-11-01,24.559659090909093
2024-11-02,22.620738636363637
2024-11-03,28.437500000000004
2024-11-04,31.022727272727273
2024-11-05,24.559659090909093
2024-11-06,16.157670454545457
2024-11-07,21.328125
2024-11-08,21.97443181818182
2024-11-09,20.681818181818183
2024-11-10,24.559659090909093
2024-11-11,20.035511363636367
2024-11-12,18.09659090909091
2024-11-13,22.620738636363637
2024-11-14,23.267045454545457
2024-11-15,18.74289772727273
2024-11-16,16.157670454545457
2024-11-17,20.035511363636367
2024-11-18,30.376420454545457
2024-11-19,29.08380681818182
2024-11-20,34.90056818181819
2024-11-21,34.25426136363637
2024-11-22,29.73011363636364
2024-11-23,20.035511363636367
2024-11-24,20.035511363636367
2024-11-25,25.20596590909091
2024-11-26,24.559659090909093
2024-11-27,24.559659090909093
2024-11-28,23.267045454545457
2024-11-29,22.620738636363637
2024-11-30,22.620738636363637
2024-12-01,22.620738636363637
2024-12-02,22.620738636363637
2024-12-03,22.620738636363637
2024-12-04,32.96164772727273
2024-12-05,29.08380681818182
2024-12-06,18.74289772727273
2024-12-07,17.450284090909093
2024-12-08,20.681818181818183
2024-12-09,25.85227272727273
2024-12-10,25.20596590909091
2024-12-11,33.60795454545455
2024-12-12,24.559659090909093
2024-12-13,22.620738636363637
2024-12-14,25.85227272727273
2024-12-15,25.20596590909091
2024-12-16,27.791193181818183
2024-12-17,23.267045454545457
2024-12-18,27.791193181818183
2024-12-19,25.85227272727273
2024-12-20,29.73011363636364
2024-12-21,20.681818181818183
2024-12-22,20.035511363636367
2024-12-23,23.913352272727273
2024-12-24,24.559659090909093
2024-12-25,18.09659090909091
2024-12-26,25.85227272727273
2024-12-27,25.20596590909091
2024-12-28,30.376420454545457
2024-12-29,33.60795454545455
2024-12-30,29.08380681818182
2024-12-31,33.60795454545455
2025-01-01,31.022727272727273
2025-01-02,40.071022727272734
2025-01-03,45.24147727272727
2025-01-04,46.534090909090914
2025-01-05,64.63068181818183
2025-01-06,59.46022727272728
2025-01-07,40.071022727272734
2025-01-08,42.00994318181819
2025-01-09,46.534090909090914
2025-01-10,51.70454545454546
2025-01-11,33.60795454545455
2025-01-12,26.498579545454547
2025-01-13,27.791193181818183
2025-01-14,29.08380681818182
2025-01-15,33.60795454545455
2025-01-16,36.83948863636364
2025-01-17,41.36363636363637
2025-01-18,42.00994318181819
2025-01-19,51.05823863636364
2025-01-20,39.424715909090914
2025-01-21,45.88778409090909
2025-01-22,34.90056818181819
2025-01-23,23.913352272727273
2025-01-24,21.97443181818182
2025-01-25,21.97443181818182
2025-01-26,21.328125
2025-01-27,23.267045454545457
2025-01-28,21.328125
2025-01-29,23.267045454545457
2025-01-30,24.559659090909093
2025-01-31,26.498579545454547
2025-02-01,20.681818181818183
2025-02-02,25.85227272727273
2025-02-03,27.144886363636367
2025-02-04,30.376420454545457
2025-02-05,43.94886363636364
2025-02-06,41.36363636363637
2025-02-07,39.424715909090914
2025-02-08,43.30255681818182
2025-02-09,31.022727272727273
2025-02-10,39.424715909090914
2025-02-11,58.81392045454546
2025-02-12,52.99715909090909
2025-02-13,42.65625
2025-02-14,38.77840909090909
2025-02-15,51.05823863636364
2025-02-16,52.99715909090909
2025-02-17,49.76562500000001
2025-02-18,49.76562500000001
2025-02-19,43.30255681818182
2025-02-20,34.90056818181819
2025-02-21,22.620738636363637
2025-02-22,19.389204545454547
2025-02-23,20.035511363636367
2025-02-24,22.620738636363637
2025-02-25,20.035511363636367
2025-02-26,18.74289772727273
2025-02-27,21.97443181818182
2025-02-28,18.09659090909091
2025-03-01,20.035511363636367
2025-03-02,20.681818181818183
2025-03-03,24.559659090909093
2025-03-04,36.19318181818182
2025-03-05,40.71732954545455
2025-03-06,26.498579545454547
2025-03-07,22.620738636363637
2025-03-08,21.97443181818182
2025-03-09,21.328125
2025-03-10,23.913352272727273
2025-03-11,21.97443181818182
2025-03-12,23.913352272727273
2025-03-13,27.144886363636367
2025-03-14,34.25426136363637
2025-03-15,52.99715909090909
2025-03-16,40.71732954545455
2025-03-17,24.559659090909093
2025-03-18,21.97443181818182
2025-03-19,34.25426136363637
2025-03-20,26.498579545454547
2025-03-21,19.389204545454547
2025-03-22,18.74289772727273
2025-03-23,25.20596590909091
2025-03-24,26.498579545454547
2025-03-25,19.389204545454547
2025-03-26,25.85227272727273
2025-03-27,25.85227272727273
2025-03-28,31.022727272727273
2025-03-29,33.60795454545455
2025-03-30,47.180397727272734
2025-03-31,39.424715909090914
2025-04-01,29.08380681818182
2025-04-02,45.24147727272727
2025-04-03,42.00994318181819
2025-04-04,31.669034090909093
2025-04-05,36.19318181818182
2025-04-06,31.022727272727273
2025-04-07,27.791193181818183
2025-04-08,20.681818181818183
2025-04-09,21.97443181818182
2025-04-10,25.20596590909091
2025-04-11,23.913352272727273
2025-04-12,21.328125
2025-04-13,19.389204545454547
2025-04-14,22.620738636363637
2025-04-15,26.386178359683793
2025-04-16,20.04956151185771
2025-04-17,25.023313982213438
2025-04-18,29.111907114624508
2025-04-19,27.74904273715415
2025-04-20,29.111907114624508
2025-04-21,27.187036808300398
2025-04-22,23.660449604743082
2025-04-23,25.26216650197628
2025-04-24,26.94818428853755
2025-04-25,30.235918972332016
2025-04-26,29.91276556324111
2025-04-27,22.775290266798418
2025-04-28,33.523653656126484
2025-04-29,34.64766551383399
2025-04-30,29.111907114624508
2025-05-01,35.68737648221344
2025-05-02,37.3733942687747
2025-05-03,38.73625864624506
2025-05-04,34.085659584980235
2025-05-05,31.59878334980237
2025-05-06,32.96164772727273
2025-05-07,26.62503087944664
2025-05-08,28.311048666007906
2025-05-09,28.54990118577075
2025-05-10,23.660449604743082
2025-05-11,23.337296195652172
2025-05-12,31.59878334980237
2025-05-13,32.39964179841897
2025-05-14,32.96164772727273
2025-05-15,37.260993083003946
2025-05-16,44.42656867588932
2025-05-17,40.1272233201581
2025-05-18,30.095417490118574
2025-05-19,35.35017292490118
2025-05-20,39.17181324110672
2025-05-21,32.006237648221344
2025-05-22,28.18459733201581
2025-05-23,25.318367094861657
2025-05-24,27.706892292490117
2025-05-25,31.050827569169957
2025-05-26,30.573122529644266
2025-05-27,33.439352766798415
2025-05-28,33.91705780632411
2025-05-29,32.96164772727273
2025-05-30,38.21640316205533
2025-05-31,31.050827569169957
2025-06-01,24.840662055335965
2025-06-02,26.751482213438734
2025-06-03,36.30558300395256
2025-06-04,34.87246788537549
2025-06-05,34.87246788537549
2025-06-06,36.78328804347826
2025-06-07,37.73869812252964
2025-06-08,39.17181324110672
2025-06-09,37.73869812252964
2025-06-10,32.006237648221344
2025-06-11,30.095417490118574
2025-06-12,32.48394268774703
2025-06-13,38.694108201581024
2025-06-14,37.260993083003946
2025-06-15,31.52853260869565
2025-06-16,33.91705780632411
2025-06-17,38.21640316205533
2025-06-18,47.770503952569165
2025-06-19,40.60492835968379
2025-06-20,29.617712450592883
2025-06-21,26.27377717391304
2025-06-22,29.617712450592883
2025-06-23,30.573122529644266
2025-06-24,37.73869812252964
2025-06-25,40.1272233201581
2025-06-26,40.60492835968379
2025-06-27,38.694108201581024
2025-06-28,34.87246788537549
2025-06-29,34.87246788537549
2025-06-30,36.30558300395256
2025-07-01,36.30558300395256
2025-07-02,28.6623023715415
2025-07-03,29.617712450592883
2025-07-04,28.6623023715415
2025-07-05,31.52853260869565
2025-07-06,38.694108201581024
2025-07-07,37.260993083003946
2025-07-08,39.17181324110672
2025-07-09,36.78328804347826
2025-07-10,34.87246788537549
2025-07-11,34.3947628458498
2025-07-12,40.1272233201581
2025-07-13,33.91705780632411
2025-07-14,37.260993083003946
2025-07-15,34.3947628458498
2025-07-16,40.1272233201581
2025-07-17,38.694108201581024
2025-07-18,30.573122529644266
2025-07-19,39.17181324110672
2025-07-20,35.827877964426875
2025-07-21,26.27377717391304
2025-07-22,23.885251976284582
2025-07-23,26.751482213438734
2025-07-24,30.573122529644266
2025-07-25,37.260993083003946
2025-07-26,33.91705780632411
2025-07-27,35.35017292490118
2025-07-28,31.52853260869565
2025-07-29,28.6623023715415
2025-07-30,33.439352766798415
2025-07-31,41.082633399209485
2025-08-01,27.229187252964426
2025-08-02,22.452136857707508
2025-08-03,21.496726778656125
2025-08-04,22.9298418972332
2025-08-05,22.452136857707508
2025-08-06,25.318367094861657
2025-08-07,22.9298418972332
2025-08-08,22.452136857707508
2025-08-09,24.840662055335965
2025-08-10,26.751482213438734
2025-08-11,24.840662055335965
2025-08-12,32.006237648221344
2025-08-13,35.827877964426875
2025-08-14,28.6623023715415
2025-08-15,26.751482213438734
2025-08-16,33.91705780632411
2025-08-17,35.827877964426875
2025-08-18,33.439352766798415
2025-08-19,33.91705780632411
2025-08-20,31.050827569169957
2025-08-21,25.318367094861657
2025-08-22,23.885251976284582
2025-08-23,23.885251976284582
2025-08-24,25.796072134387348
2025-08-25,22.9298418972332
2025-08-26,21.496726778656125
2025-08-27,21.496726778656125
2025-08-28,23.885251976284582
2025-08-29,25.318367094861657
2025-08-30,20.541316699604742
2025-08-31,21.496726778656125
2025-09-01,20.541316699604742
2025-09-02,21.496726778656125
2025-09-03,22.9298418972332
2025-09-04,28.6623023715415
2025-09-05,26.27377717391304
2025-09-06,37.73869812252964
2025-09-07,22.452136857707508
2025-09-08,18.630496541501973
2025-09-09,18.630496541501973
2025-09-10,17.67508646245059
2025-09-11,15.764266304347824
2025-09-12,16.719676383399207
2025-09-13,21.019021739130434
2025-09-14,16.719676383399207
2025-09-15,18.15279150197628
2025-09-16,19.108201581027664
2025-09-17,22.9298418972332
2025-09-18,21.496726778656125
2025-09-19,21.974431818181817
2025-09-20,23.40754693675889
2025-09-21,25.318367094861657
2025-09-22,29.14000741106719
2025-09-23,30.095417490118574
2025-09-24,31.050827569169957
2025-09-25,30.095417490118574
2025-09-26,23.885251976284582
2025-09-27,23.40754693675889
2025-09-28,19.108201581027664
2025-09-29,19.58590662055336
2025-09-30,17.67508646245059
2025-10-01,16.241971343873516
2025-10-02,16.241971343873516
2025-10-03,16.719676383399207
2025-10-04,16.719676383399207
2025-10-05,20.541316699604742
2025-10-06,26.27377717391304
2025-10-07,28.18459733201581
2025-10-08,24.362957015810274
2025-10-09,24.840662055335965
2025-10-10,26.751482213438734
2025-10-11,28.18459733201581
2025-10-12,29.14000741106719
2025-10-13,29.14000741106719
2025-10-14,23.885251976284582
2025-10-15,18.630496541501973
2025-10-16,18.630496541501973
2025-10-17,18.630496541501973
2025-10-18,27.706892292490117
2025-10-19,28.18459733201581
2025-10-20,21.019021739130434
2025-10-21,22.9298418972332
2025-10-22,21.496726778656125
2025-10-23,18.15279150197628
2025-10-24,21.496726778656125
2025-10-25,26.751482213438734
2025-10-26,24.362957015810274
2025-10-27,24.362957015810274
2025-10-28,25.318367094861657
2025-10-29,23.40754693675889
2025-10-30,23.885251976284582
2025-10-31,17.1973814229249
2025-11-01,16.719676383399207
2025-11-02,15.764266304347824
2025-11-03,19.108201581027664
2025-11-04,16.241971343873516
2025-11-05,19.58590662055336
2025-11-06,20.541316699604742
2025-11-07,22.9298418972332
2025-11-08,22.9298418972332
2025-11-09,28.18459733201581
2025-11-10,28.18459733201581
2025-11-11,23.40754693675889
2025-11-12,18.630496541501973
2025-11-13,18.15279150197628
2025-11-14,19.108201581027664
2025-11-15,20.541316699604742
2025-11-16,23.40754693675889
2025-11-17,22.9298418972332
2025-11-18,23.40754693675889
2025-11-19,21.019021739130434
2025-11-20,23.885251976284582
2025-11-21,21.496726778656125
2025-11-22,19.58590662055336
2025-11-23,17.67508646245059
2025-11-24,25.318367094861657
2025-11-25,29.14000741106719
2025-11-26,30.095417490118574
2025-11-27,22.9298418972332
2025-11-28,29.617712450592883
2025-11-29,38.694108201581024
2025-11-30,36.78328804347826
2025-12-01,42.03804347826087
2025-12-02,39.64951828063241
2025-12-03,25.796072134387348
2025-12-04,30.095417490118574
2025-12-05,27.229187252964426
2025-12-06,22.9298418972332
2025-12-07,25.796072134387348
2025-12-08,30.095417490118574
2025-12-09,32.006237648221344
2025-12-10,33.91705780632411
2025-12-11,28.25989891099953
2025-12-12,28.25989891099953
2025-12-13,35.94543020311187
2025-12-14,33.70205646542489
2025-12-15,24.20247265517076
2025-12-16,18.7603151007454
2025-12-17,21.481393877958084
2025-12-18,26.68469891262059
2025-12-19,29.16692517007042
2025-12-20,17.185115102366463
2025-12-21,17.185115102366463
2025-12-22,23.05659387633702
2025-12-23,26.016525173312544
2025-12-24,25.109498914241648
2025-12-25,25.777672653549697
2025-12-26,41.148735237774375
2025-12-27,27.591725171691483
2025-12-28,33.46320394566204
2025-12-29,33.46320394566204
2025-12-30,25.109498914241648
2025-12-31,24.870646394478804
2026-01-01,21.481393877958084
2026-01-02,20.335515099124343
2026-01-03,19.667341359816298
2026-01-04,19.667341359816298
2026-01-05,20.574367618887187
2026-01-06,20.813220138650035
2026-01-07,18.7603151007454
2026-01-08,23.05659387633702
2026-01-09,25.109498914241648
2026-01-10,23.18334585544084
2026-01-11,20.607418538169636
2026-01-12,20.607418538169636
2026-01-13,21.46606097726004
2026-01-14,27.476558050892848
2026-01-15,28.33520048998325
2026-01-16,30.052485368164053
2026-01-17,31.769770246344855
2026-01-18,36.06298244179686
2026-01-19,35.20434000270646
2026-01-20,47.225334149972085
2026-01-21,77.27781951813614
2026-01-22,74.70189220086493
2026-01-23,72.98460732268413
2026-01-24,84.14695903085935
2026-01-25,85.86424390904016
2026-01-26,46.36669171088168
2026-01-27,38.63890975906807
2026-01-28,37.78026731997767
2026-01-29,36.06298244179686
2026-01-30,36.921624880887265
2026-01-31,41.21483707633927
2026-02-01,31.769770246344855
2026-02-02,25.759273172712046
2026-02-03,25.759273172712046
2026-02-04,23.18334585544084
2026-02-05,22.324703416350438
2026-02-06,26.617915611802445
2026-02-07,24.041988294531244
2026-02-08,19.748776099079233
2026-02-09,19.748776099079233
2026-02-10,22.324703416350438
2026-02-11,22.324703416350438
2026-02-12,17.172848781808028
2026-02-13,16.31420634271763
2026-02-14,20.607418538169636
2026-02-15,24.041988294531244
2026-02-16,24.041988294531244
2026-02-17,24.041988294531244
2026-02-18,27.476558050892848
2026-02-19,30.911127807254452
2026-02-20,32.62841268543526
2026-02-21,41.21483707633927
2026-02-22,44.649406832700876
2026-02-23,36.06298244179686
2026-02-24,24.041988294531244
2026-02-25,24.041988294531244
2026-02-26,21.46606097726004
2026-02-27,21.46606097726004
2026-02-28,21.46606097726004
2026-03-01,20.607418538169636
2026-03-02,24.900630733621643
2026-03-03,24.900630733621643
2026-03-04,24.900630733621643
2026-03-05,27.476558050892848
2026-03-06,29.19384292907365
2026-03-07,34.345697563616056
2026-03-08,24.900630733621643
2026-03-09,24.900630733621643
2026-03-10,32.62841268543526
2026-03-11,45.50804927179128
2026-03-12,32.62841268543526
2026-03-13,29.19384292907365
2026-03-14,28.33520048998325
2026-03-15,39.497552198158466
2026-03-16,50.65990390633369
2026-03-17,27.476558050892848
2026-03-18,21.46606097726004
2026-03-19,18.890133659988834
2026-03-20,19.748776099079233
2026-03-21,19.748776099079233
2026-03-22,24.041988294531244
2026-03-23,22.324703416350438
2026-03-24,19.748776099079233
2026-03-25,19.748776099079233
2026-03-26,25.759273172712046
2026-03-27,23.18334585544084
2026-03-28,18.890133659988834
2026-03-29,21.46606097726004
2026-03-30,23.18334585544084
2026-03-31,29.19384292907365
2026-04-01,30.911127807254452
2026-04-02,30.052485368164053
2026-04-03,27.476558050892848
2026-04-04,30.911127807254452
2026-04-05,24.041988294531244
2026-04-06,22.324703416350438
2026-04-07,21.46606097726004
2026-04-08,21.46606097726004
2026-04-09,22.324703416350438
2026-04-10,25.759273172712046
2026-04-11,24.041988294531244
2026-04-12,25.759273172712046
2026-04-13,27.476558050892848
2026-04-14,29.19384292907365
2026-04-15,31.769770246344855
2026-04-16,26.617915611802445
2026-04-17,30.911127807254452
2026-04-18,31.769770246344855
2026-04-19,24.041988294531244
2026-04-20,21.46606097726004
2026-04-21,24.041988294531244
2026-04-22,23.18334585544084
2026-04-23,24.900630733621643
2026-04-24,29.19384292907365
2026-04-25,28.33520048998325
2026-04-26,27.476558050892848
2026-04-27,34.345697563616056
2026-04-28,33.48705512452566
2026-04-29,27.476558050892848
2026-04-30,24.900630733621643
2026-05-01,24.041988294531244
2026-05-02,23.18334585544084
2026-05-03,21.46606097726004
2026-05-04,24.041988294531244
2026-05-05,28.33520048998325
2026-05-06,27.476558050892848
2026-05-07,23.18334585544084
2026-05-08,24.900630733621643
2026-05-09,27.476558050892848
2026-05-10,22.324703416350438
2026-05-11,22.324703416350438
2026-05-12,23.18334585544084
2026-05-13,26.617915611802445
2026-05-14,23.18334585544084
2026-05-15,22.324703416350438
2026-05-16,26.617915611802445
2026-05-17,28.33520048998325
2026-05-18,36.921624880887265
2026-05-19,36.06298244179686
2026-05-20,38.63890975906807
2026-05-21,31.769770246344855
2026-05-22,32.62841268543526
2026-05-23,35.20434000270646
2026-05-24,34.345697563616056
2026-05-25,27.476558050892848
2026-05-26,26.617915611802445
2026-05-27,30.052485368164053
2026-05-28,24.900630733621643
2026-05-29,22.324703416350438
2026-05-30,24.041988294531244
2026-05-31,21.46606097726004
