Time,president
2024-09-23,44.063152290693424
2024-09-24,44.063152290693424
2024-09-25,44.063152290693424
2024-09-26,44.063152290693424
2024-09-27,44.063152290693424
2024-09-28,36.71929357557786
2024-09-29,36.71929357557786
2024-09-30,44.063152290693424
2024-10-01,73.43858715115572
2024-10-02,102.814022011618
2024-10-03,51.407011005809
2024-10-04,51.407011005809
2024-10-05,36.71929357557786
2024-10-06,36.71929357557786
2024-10-07,44.063152290693424
2024-10-08,44.063152290693424
2024-10-09,44.063152290693424
2024-10-10,44.063152290693424
2024-10-11,44.063152290693424
2024-10-12,29.375434860462285
2024-10-13,29.375434860462285
2024-10-14,36.71929357557786
2024-10-15,44.063152290693424
2024-10-16,44.063152290693424
2024-10-17,51.407011005809
2024-10-18,44.063152290693424
2024-10-19,36.71929357557786
2024-10-20,36.71929357557786
2024-10-21,51.407011005809
2024-10-22,51.407011005809
2024-10-23,58.75086972092457
2024-10-24,58.75086972092457
2024-10-25,58.75086972092457
2024-10-26,44.063152290693424
2024-10-27,51.407011005809
2024-10-28,73.43858715115572
2024-10-29,73.43858715115572
2024-10-30,73.43858715115572
2024-10-31,66.09472843604014
2024-11-01,73.43858715115572
2024-11-02,58.75086972092457
2024-11-03,80.78244586627129
2024-11-04,139.53331558719586
2024-11-05,315.7859247499696
2024-11-06,734.3858715115571
2024-11-07,198.2841853081204
2024-11-08,132.18945687208029
2024-11-09,80.78244586627129
2024-11-10,73.43858715115572
2024-11-11,73.43858715115572
2024-11-12,73.43858715115572
2024-11-13,73.43858715115572
2024-11-14,66.09472843604014
2024-11-15,51.407011005809
2024-11-16,36.71929357557786
2024-11-17,36.71929357557786
2024-11-18,51.407011005809
2024-11-19,51.407011005809
2024-11-20,51.407011005809
2024-11-21,44.063152290693424
2024-11-22,44.063152290693424
2024-11-23,29.375434860462285
2024-11-24,29.375434860462285
2024-11-25,36.71929357557786
2024-11-26,36.71929357557786
2024-11-27,36.71929357557786
2024-11-28,29.375434860462285
2024-11-29,29.375434860462285
2024-11-30,22.031576145346712
2024-12-01,29.375434860462285
2024-12-02,51.407011005809
2024-12-03,51.407011005809
2024-12-04,51.407011005809
2024-12-05,44.063152290693424
2024-12-06,44.063152290693424
2024-12-07,29.375434860462285
2024-12-08,36.71929357557786
2024-12-09,44.063152290693424
2024-12-10,44.063152290693424
2024-12-11,44.063152290693424
2024-12-12,44.063152290693424
2024-12-13,36.71929357557786
2024-12-14,29.375434860462285
2024-12-15,29.375434860462285
2024-12-16,36.71929357557786
2024-12-17,36.71929357557786
2024-12-18,36.71929357557786
2024-12-19,36.71929357557786
2024-12-20,36.71929357557786
2024-12-21,29.375434860462285
2024-12-22,29.375434860462285
2024-12-23,29.375434860462285
2024-12-24,22.031576145346712
2024-12-25,22.031576145346712
2024-12-26,22.031576145346712
2024-12-27,29.375434860462285
2024-12-28,22.031576145346712
2024-12-29,58.75086972092457
2024-12-30,124.84559815696471
2024-12-31,44.063152290693424
2025-01-01,36.71929357557786
2025-01-02,36.71929357557786
2025-01-03,36.71929357557786
2025-01-04,44.063152290693424
2025-01-05,36.71929357557786
2025-01-06,51.407011005809
2025-01-07,66.09472843604014
2025-01-08,51.407011005809
2025-01-09,110.15788072673357
2025-01-10,66.09472843604014
2025-01-11,36.71929357557786
2025-01-12,36.71929357557786
2025-01-13,44.063152290693424
2025-01-14,44.063152290693424
2025-01-15,51.407011005809
2025-01-16,51.407011005809
2025-01-17,51.407011005809
2025-01-18,44.063152290693424
2025-01-19,66.09472843604014
2025-01-20,235.00347888369828
2025-01-21,146.87717430231143
2025-01-22,88.12630458138685
2025-01-23,88.12630458138685
2025-01-24,80.78244586627129
2025-01-25,58.75086972092457
2025-01-26,58.75086972092457
2025-01-27,66.09472843604014
2025-01-28,66.09472843604014
2025-01-29,66.09472843604014
2025-01-30,66.09472843604014
2025-01-31,58.75086972092457
2025-02-01,44.063152290693424
2025-02-02,44.063152290693424
2025-02-03,58.75086972092457
2025-02-04,58.75086972092457
2025-02-05,58.75086972092457
2025-02-06,58.75086972092457
2025-02-07,51.407011005809
2025-02-08,44.063152290693424
2025-02-09,44.063152290693424
2025-02-10,58.75086972092457
2025-02-11,58.75086972092457
2025-02-12,58.75086972092457
2025-02-13,58.75086972092457
2025-02-14,51.407011005809
2025-02-15,44.063152290693424
2025-02-16,51.407011005809
2025-02-17,66.09472843604014
2025-02-18,58.75086972092457
2025-02-19,58.75086972092457
2025-02-20,58.75086972092457
2025-02-21,58.75086972092457
2025-02-22,44.063152290693424
2025-02-23,44.063152290693424
2025-02-24,51.407011005809
2025-02-25,58.75086972092457
2025-02-26,51.407011005809
2025-02-27,51.407011005809
2025-02-28,66.09472843604014
2025-03-01,58.75086972092457
2025-03-02,44.063152290693424
2025-03-03,51.407011005809
2025-03-04,66.09472843604014
2025-03-05,80.78244586627129
2025-03-06,58.75086972092457
2025-03-07,51.407011005809
2025-03-08,29.375434860462285
2025-03-09,36.71929357557786
2025-03-10,44.063152290693424
2025-03-11,51.407011005809
2025-03-12,51.407011005809
2025-03-13,44.063152290693424
2025-03-14,44.063152290693424
2025-03-15,29.375434860462285
2025-03-16,29.375434860462285
2025-03-17,44.063152290693424
2025-03-18,44.063152290693424
2025-03-19,44.063152290693424
2025-03-20,44.063152290693424
2025-03-21,44.063152290693424
2025-03-22,29.375434860462285
2025-03-23,29.375434860462285
2025-03-24,36.71929357557786
2025-03-25,44.063152290693424
2025-03-26,44.063152290693424
2025-03-27,44.063152290693424
2025-03-28,44.063152290693424
2025-03-29,29.375434860462285
2025-03-30,36.71929357557786
2025-03-31,44.063152290693424
2025-04-01,44.063152290693424
2025-04-02,44.063152290693424
2025-04-03,51.407011005809
2025-04-04,51.407011005809
2025-04-05,36.71929357557786
2025-04-06,36.71929357557786
2025-04-07,51.407011005809
2025-04-08,44.063152290693424
2025-04-09,44.063152290693424
2025-04-10,44.063152290693424
2025-04-11,44.063152290693424
2025-04-12,29.375434860462285
2025-04-13,29.375434860462285
2025-04-14,51.407011005809
2025-04-15,52.14139687732055
2025-04-16,45.82567838232116
2025-04-17,45.82567838232116
2025-04-18,35.9849077040663
2025-04-19,30.550452254880774
2025-04-20,31.431715300694645
2025-04-21,38.6286968415079
2025-04-22,44.063152290693424
2025-04-23,43.18188924487956
2025-04-24,44.063152290693424
2025-04-25,42.30062619906569
2025-04-26,29.669189209066907
2025-04-27,30.550452254880774
2025-04-28,44.94441533650729
2025-04-29,45.82567838232116
2025-04-30,45.82567838232116
2025-05-01,50.37887078569281
2025-05-02,43.18188924487956
2025-05-03,29.669189209066907
2025-05-04,35.9849077040663
2025-05-05,51.260133831506685
2025-05-06,45.82567838232116
2025-05-07,44.063152290693424
2025-05-08,44.94441533650729
2025-05-09,43.18188924487956
2025-05-10,28.78792616325304
2025-05-11,28.78792616325304
2025-05-12,43.18188924487956
2025-05-13,44.063152290693424
2025-05-14,44.063152290693424
2025-05-15,45.825678382321165
2025-05-16,42.30062619906569
2025-05-17,29.96294355767153
2025-05-18,35.25052183255474
2025-05-19,42.30062619906569
2025-05-20,40.53810010743795
2025-05-21,45.825678382321165
2025-05-22,44.063152290693424
2025-05-23,37.01304792418248
2025-05-24,28.200417466043792
2025-05-25,26.437891374416054
2025-05-26,35.25052183255474
2025-05-27,42.30062619906569
2025-05-28,38.775574015810214
2025-05-29,40.53810010743795
2025-05-30,37.01304792418248
2025-05-31,28.200417466043792
2025-06-01,28.200417466043792
2025-06-02,31.725469649299267
2025-06-03,33.487995740927005
2025-06-04,35.25052183255474
2025-06-05,35.25052183255474
2025-06-06,33.487995740927005
2025-06-07,28.200417466043792
2025-06-08,35.25052183255474
2025-06-09,40.53810010743795
2025-06-10,40.53810010743795
2025-06-11,38.775574015810214
2025-06-12,35.25052183255474
2025-06-13,40.53810010743795
2025-06-14,40.53810010743795
2025-06-15,38.775574015810214
2025-06-16,37.01304792418248
2025-06-17,37.01304792418248
2025-06-18,35.25052183255474
2025-06-19,33.487995740927005
2025-06-20,33.487995740927005
2025-06-21,28.200417466043792
2025-06-22,82.83872630650364
2025-06-23,44.063152290693424
2025-06-24,38.775574015810214
2025-06-25,35.25052183255474
2025-06-26,31.725469649299267
2025-06-27,35.25052183255474
2025-06-28,29.96294355767153
2025-06-29,26.437891374416054
2025-06-30,28.200417466043792
2025-07-01,28.200417466043792
2025-07-02,28.200417466043792
2025-07-03,29.96294355767153
2025-07-04,38.775574015810214
2025-07-05,31.725469649299267
2025-07-06,31.725469649299267
2025-07-07,29.96294355767153
2025-07-08,33.487995740927005
2025-07-09,29.96294355767153
2025-07-10,31.725469649299267
2025-07-11,31.725469649299267
2025-07-12,28.200417466043792
2025-07-13,35.25052183255474
2025-07-14,29.96294355767153
2025-07-15,31.725469649299267
2025-07-16,29.96294355767153
2025-07-17,35.25052183255474
2025-07-18,29.96294355767153
2025-07-19,37.01304792418248
2025-07-20,37.01304792418248
2025-07-21,35.25052183255474
2025-07-22,33.487995740927005
2025-07-23,33.487995740927005
2025-07-24,33.487995740927005
2025-07-25,33.487995740927005
2025-07-26,31.725469649299267
2025-07-27,33.487995740927005
2025-07-28,31.725469649299267
2025-07-29,35.25052183255474
2025-07-30,42.30062619906569
2025-07-31,40.53810010743795
2025-08-01,37.01304792418248
2025-08-02,29.96294355767153
2025-08-03,24.675365282788317
2025-08-04,26.437891374416054
2025-08-05,29.96294355767153
2025-08-06,31.725469649299267
2025-08-07,31.725469649299267
2025-08-08,35.25052183255474
2025-08-09,29.96294355767153
2025-08-10,31.725469649299267
2025-08-11,31.725469649299267
2025-08-12,29.96294355767153
2025-08-13,28.200417466043792
2025-08-14,29.96294355767153
2025-08-15,35.25052183255474
2025-08-16,28.200417466043792
2025-08-17,28.200417466043792
2025-08-18,35.25052183255474
2025-08-19,33.487995740927005
2025-08-20,33.487995740927005
2025-08-21,31.725469649299267
2025-08-22,31.725469649299267
2025-08-23,24.675365282788317
2025-08-24,26.437891374416054
2025-08-25,31.725469649299267
2025-08-26,35.25052183255474
2025-08-27,33.487995740927005
2025-08-28,33.487995740927005
2025-08-29,33.487995740927005
2025-08-30,33.487995740927005
2025-08-31,33.487995740927005
2025-09-01,31.725469649299267
2025-09-02,47.5882044739489
2025-09-03,37.01304792418248
2025-09-04,35.25052183255474
2025-09-05,33.487995740927005
2025-09-06,29.96294355767153
2025-09-07,28.200417466043792
2025-09-08,35.25052183255474
2025-09-09,37.01304792418248
2025-09-10,42.30062619906569
2025-09-11,54.63830884045985
2025-09-12,47.5882044739489
2025-09-13,31.725469649299267
2025-09-14,29.96294355767153
2025-09-15,40.53810010743795
2025-09-16,40.53810010743795
2025-09-17,45.825678382321165
2025-09-18,47.5882044739489
2025-09-19,51.113256657204374
2025-09-20,38.775574015810214
2025-09-21,37.01304792418248
2025-09-22,45.825678382321165
2025-09-23,44.063152290693424
2025-09-24,44.063152290693424
2025-09-25,42.30062619906569
2025-09-26,44.063152290693424
2025-09-27,33.487995740927005
2025-09-28,54.63830884045985
2025-09-29,44.063152290693424
2025-09-30,45.825678382321165
2025-10-01,51.113256657204374
2025-10-02,44.063152290693424
2025-10-03,38.775574015810214
2025-10-04,35.25052183255474
2025-10-05,44.063152290693424
2025-10-06,47.5882044739489
2025-10-07,51.113256657204374
2025-10-08,44.063152290693424
2025-10-09,45.825678382321165
2025-10-10,40.53810010743795
2025-10-11,33.487995740927005
2025-10-12,31.725469649299267
2025-10-13,45.825678382321165
2025-10-14,47.5882044739489
2025-10-15,45.825678382321165
2025-10-16,44.063152290693424
2025-10-17,42.30062619906569
2025-10-18,35.25052183255474
2025-10-19,35.25052183255474
2025-10-20,42.30062619906569
2025-10-21,49.35073056557663
2025-10-22,47.5882044739489
2025-10-23,49.35073056557663
2025-10-24,47.5882044739489
2025-10-25,33.487995740927005
2025-10-26,35.25052183255474
2025-10-27,49.35073056557663
2025-10-28,45.825678382321165
2025-10-29,47.5882044739489
2025-10-30,51.113256657204374
2025-10-31,42.30062619906569
2025-11-01,29.96294355767153
2025-11-02,31.725469649299267
2025-11-03,49.35073056557663
2025-11-04,56.400834932087584
2025-11-05,63.450939298598534
2025-11-06,58.16336102371532
2025-11-07,58.16336102371532
2025-11-08,44.063152290693424
2025-11-09,45.825678382321165
2025-11-10,58.16336102371532
2025-11-11,54.63830884045985
2025-11-12,54.63830884045985
2025-11-13,58.16336102371532
2025-11-14,52.87578274883211
2025-11-15,38.775574015810214
2025-11-16,42.30062619906569
2025-11-17,51.113256657204374
2025-11-18,51.113256657204374
2025-11-19,51.113256657204374
2025-11-20,54.63830884045985
2025-11-21,51.113256657204374
2025-11-22,37.01304792418248
2025-11-23,35.25052183255474
2025-11-24,40.53810010743795
2025-11-25,40.53810010743795
2025-11-26,31.725469649299267
2025-11-27,35.25052183255474
2025-11-28,28.200417466043792
2025-11-29,33.487995740927005
2025-11-30,37.01304792418248
2025-12-01,44.063152290693424
2025-12-02,47.5882044739489
2025-12-03,47.5882044739489
2025-12-04,47.5882044739489
2025-12-05,42.30062619906569
2025-12-06,33.487995740927005
2025-12-07,33.487995740927005
2025-12-08,49.35073056557663
2025-12-09,45.825678382321165
2025-12-10,47.5882044739489
2025-12-11,47.5882044739489
2025-12-12,44.063152290693424
2025-12-13,33.487995740927005
2025-12-14,31.725469649299267
2025-12-15,45.825678382321165
2025-12-16,45.825678382321165
2025-12-17,49.35073056557663
2025-12-18,63.450939298598534
2025-12-19,44.063152290693424
2025-12-20,33.487995740927005
2025-12-21,31.725469649299267
2025-12-22,33.487995740927005
2025-12-23,29.96294355767153
2025-12-24,31.725469649299267
2025-12-25,29.96294355767153
2025-12-26,28.200417466043792
2025-12-27,31.725469649299267
2025-12-28,29.96294355767153
2025-12-29,29.96294355767153
2025-12-30,29.96294355767153
2025-12-31,29.96294355767153
2026-01-01,29.96294355767153
2026-01-02,29.96294355767153
2026-01-03,176.2526091627737
2026-01-04,128.6644046888248
2026-01-05,88.12630458138685
2026-01-06,74.02609584836496
2026-01-07,66.97599148185401
2026-01-08,61.68841320697079
2026-01-09,59.92588711534306
2026-01-10,49.35073056557663
2026-01-11,45.825678382321165
2026-01-12,59.92588711534306
2026-01-13,61.68841320697079
2026-01-14,61.68841320697079
2026-01-15,59.92588711534306
2026-01-16,58.16336102371532
2026-01-17,44.063152290693424
2026-01-18,42.30062619906569
2026-01-19,44.063152290693424
2026-01-20,59.92588711534306
2026-01-21,59.92588711534306
2026-01-22,54.63830884045985
2026-01-23,51.113256657204374
2026-01-24,42.30062619906569
2026-01-25,49.35073056557663
2026-01-26,54.63830884045985
2026-01-27,49.35073056557663
2026-01-28,51.113256657204374
2026-01-29,52.87578274883211
2026-01-30,51.113256657204374
2026-01-31,45.825678382321165
2026-02-01,47.5882044739489
2026-02-02,56.400834932087584
2026-02-03,59.92588711534306
2026-02-04,61.68841320697079
2026-02-05,61.68841320697079
2026-02-06,68.73851757348174
2026-02-07,61.68841320697079
2026-02-08,51.113256657204374
2026-02-09,59.92588711534306
2026-02-10,65.21346539022628
2026-02-11,58.16336102371532
2026-02-12,58.16336102371532
2026-02-13,59.92588711534306
2026-02-14,44.063152290693424
2026-02-15,52.87578274883211
2026-02-16,77.55114803162043
2026-02-17,66.97599148185401
2026-02-18,59.92588711534306
2026-02-19,59.92588711534306
2026-02-20,58.16336102371532
2026-02-21,44.063152290693424
2026-02-22,45.825678382321165
2026-02-23,58.16336102371532
2026-02-24,59.92588711534306
2026-02-25,77.55114803162043
2026-02-26,63.450939298598534
2026-02-27,61.68841320697079
2026-02-28,65.21346539022628
2026-03-01,68.73851757348174
2026-03-02,72.26356975673721
2026-03-03,68.73851757348174
2026-03-04,61.68841320697079
2026-03-05,59.92588711534306
2026-03-06,58.16336102371532
2026-03-07,49.35073056557663
2026-03-08,47.5882044739489
2026-03-09,61.68841320697079
2026-03-10,54.63830884045985
2026-03-11,52.87578274883211
2026-03-12,49.35073056557663
2026-03-13,45.825678382321165
2026-03-14,37.01304792418248
2026-03-15,35.25052183255474
2026-03-16,47.5882044739489
2026-03-17,54.63830884045985
2026-03-18,63.450939298598534
2026-03-19,56.400834932087584
2026-03-20,51.113256657204374
2026-03-21,38.775574015810214
2026-03-22,37.01304792418248
2026-03-23,47.5882044739489
2026-03-24,45.825678382321165
2026-03-25,49.35073056557663
2026-03-26,45.825678382321165
2026-03-27,47.5882044739489
2026-03-28,35.25052183255474
2026-03-29,38.775574015810214
2026-03-30,44.063152290693424
2026-03-31,45.825678382321165
2026-04-01,61.68841320697079
2026-04-02,59.92588711534306
2026-04-03,40.53810010743795
2026-04-04,38.775574015810214
2026-04-05,47.5882044739489
2026-04-06,49.35073056557663
2026-04-07,56.400834932087584
2026-04-08,52.87578274883211
2026-04-09,49.35073056557663
2026-04-10,44.063152290693424
2026-04-11,37.01304792418248
2026-04-12,38.775574015810214
2026-04-13,54.63830884045985
2026-04-14,52.87578274883211
2026-04-15,52.87578274883211
2026-04-16,47.5882044739489
2026-04-17,49.35073056557663
2026-04-18,35.25052183255474
2026-04-19,35.25052183255474
2026-04-20,45.825678382321165
2026-04-21,49.35073056557663
2026-04-22,47.5882044739489
2026-04-23,45.825678382321165
2026-04-24,42.30062619906569
2026-04-25,35.25052183255474
2026-04-26,68.73851757348174
2026-04-27,56.400834932087584
2026-04-28,52.87578274883211
2026-04-29,51.113256657204374
2026-04-30,54.63830884045985
2026-05-01,47.5882044739489
2026-05-02,37.01304792418248
2026-05-03,37.01304792418248
2026-05-04,45.825678382321165
2026-05-05,51.113256657204374
2026-05-06,52.87578274883211
2026-05-07,54.63830884045985
2026-05-08,51.113256657204374
2026-05-09,42.30062619906569
2026-05-10,40.53810010743795
2026-05-11,45.825678382321165
2026-05-12,47.5882044739489
2026-05-13,51.113256657204374
2026-05-14,56.400834932087584
2026-05-15,51.113256657204374
2026-05-16,35.25052183255474
2026-05-17,35.25052183255474
2026-05-18,44.063152290693424
2026-05-19,44.063152290693424
2026-05-20,47.5882044739489
2026-05-21,42.30062619906569
2026-05-22,42.30062619906569
2026-05-23,40.53810010743795
2026-05-24,40.53810010743795
2026-05-25,38.775574015810214
2026-05-26,40.53810010743795
2026-05-27,40.53810010743795
2026-05-28,42.30062619906569
2026-05-29,42.30062619906569
2026-05-30,37.01304792418248
2026-05-31,38.775574015810214
