Time,ny_yankees
2024-09-22,46.30692086385869
2024-09-23,17.36509532394701
2024-09-24,17.36509532394701
2024-09-25,30.38891681690727
2024-09-26,30.38891681690727
2024-09-27,39.07146447888077
2024-09-28,39.07146447888077
2024-09-29,33.283099370898434
2024-09-30,15.918004046951426
2024-10-01,10.129638938969089
2024-10-02,11.576730215964673
2024-10-03,13.023821492960257
2024-10-04,15.918004046951426
2024-10-05,43.41273830986752
2024-10-06,68.01329001879246
2024-10-07,30.38891681690727
2024-10-08,49.201103417849865
2024-10-09,34.73019064789402
2024-10-10,73.80165512677479
2024-10-11,70.90747257278362
2024-10-12,24.600551708924932
2024-10-13,23.153460431929346
2024-10-14,39.07146447888077
2024-10-15,85.37838534273946
2024-10-16,72.35456384977921
2024-10-17,56.43655980282778
2024-10-18,82.48420278874829
2024-10-19,123.00275854462465
2024-10-20,123.00275854462465
2024-10-21,34.73019064789402
2024-10-22,17.36509532394701
2024-10-23,15.918004046951426
2024-10-24,14.470912769955842
2024-10-25,28.941825539911683
2024-10-26,107.08475449767323
2024-10-27,104.19057194368206
2024-10-28,28.941825539911683
2024-10-29,109.97893705166439
2024-10-30,138.92076259157608
2024-10-31,144.70912769955842
2024-11-01,14.470912769955842
2024-11-02,11.576730215964673
2024-11-03,11.576730215964673
2024-11-04,10.129638938969089
2024-11-05,8.682547661973505
2024-11-06,4.3412738309867525
2024-11-07,5.788365107982337
2024-11-08,5.788365107982337
2024-11-09,5.788365107982337
2024-11-10,7.235456384977921
2024-11-11,5.788365107982337
2024-11-12,5.788365107982337
2024-11-13,5.788365107982337
2024-11-14,5.788365107982337
2024-11-15,5.788365107982337
2024-11-16,5.788365107982337
2024-11-17,7.235456384977921
2024-11-18,5.788365107982337
2024-11-19,5.788365107982337
2024-11-20,7.235456384977921
2024-11-21,5.788365107982337
2024-11-22,5.788365107982337
2024-11-23,5.788365107982337
2024-11-24,7.235456384977921
2024-11-25,5.788365107982337
2024-11-26,5.788365107982337
2024-11-27,7.235456384977921
2024-11-28,7.235456384977921
2024-11-29,5.788365107982337
2024-11-30,5.788365107982337
2024-12-01,5.788365107982337
2024-12-02,5.788365107982337
2024-12-03,5.788365107982337
2024-12-04,7.235456384977921
2024-12-05,7.235456384977921
2024-12-06,8.682547661973505
2024-12-07,10.129638938969089
2024-12-08,10.129638938969089
2024-12-09,15.918004046951426
2024-12-10,14.470912769955842
2024-12-11,18.812186600942596
2024-12-12,15.918004046951426
2024-12-13,15.918004046951426
2024-12-14,15.918004046951426
2024-12-15,15.918004046951426
2024-12-16,15.918004046951426
2024-12-17,15.918004046951426
2024-12-18,15.918004046951426
2024-12-19,14.470912769955842
2024-12-20,14.470912769955842
2024-12-21,18.812186600942596
2024-12-22,14.470912769955842
2024-12-23,14.470912769955842
2024-12-24,11.576730215964673
2024-12-25,11.576730215964673
2024-12-26,11.576730215964673
2024-12-27,13.023821492960257
2024-12-28,11.576730215964673
2024-12-29,10.129638938969089
2024-12-30,10.129638938969089
2024-12-31,8.682547661973505
2025-01-01,8.682547661973505
2025-01-02,8.682547661973505
2025-01-03,10.129638938969089
2025-01-04,10.129638938969089
2025-01-05,8.682547661973505
2025-01-06,8.682547661973505
2025-01-07,8.682547661973505
2025-01-08,8.682547661973505
2025-01-09,8.682547661973505
2025-01-10,8.682547661973505
2025-01-11,8.682547661973505
2025-01-12,8.682547661973505
2025-01-13,8.682547661973505
2025-01-14,8.682547661973505
2025-01-15,7.235456384977921
2025-01-16,8.682547661973505
2025-01-17,8.682547661973505
2025-01-18,5.788365107982337
2025-01-19,7.235456384977921
2025-01-20,7.235456384977921
2025-01-21,5.788365107982337
2025-01-22,7.235456384977921
2025-01-23,7.235456384977921
2025-01-24,7.235456384977921
2025-01-25,10.129638938969089
2025-01-26,7.235456384977921
2025-01-27,7.235456384977921
2025-01-28,7.235456384977921
2025-01-29,7.235456384977921
2025-01-30,5.788365107982337
2025-01-31,5.788365107982337
2025-02-01,5.788365107982337
2025-02-02,5.788365107982337
2025-02-03,5.788365107982337
2025-02-04,5.788365107982337
2025-02-05,5.788365107982337
2025-02-06,5.788365107982337
2025-02-07,5.788365107982337
2025-02-08,5.788365107982337
2025-02-09,7.235456384977921
2025-02-10,7.235456384977921
2025-02-11,7.235456384977921
2025-02-12,5.788365107982337
2025-02-13,5.788365107982337
2025-02-14,7.235456384977921
2025-02-15,5.788365107982337
2025-02-16,7.235456384977921
2025-02-17,5.788365107982337
2025-02-18,7.235456384977921
2025-02-19,7.235456384977921
2025-02-20,7.235456384977921
2025-02-21,10.129638938969089
2025-02-22,10.129638938969089
2025-02-23,11.576730215964673
2025-02-24,10.129638938969089
2025-02-25,10.129638938969089
2025-02-26,8.682547661973505
2025-02-27,8.682547661973505
2025-02-28,7.235456384977921
2025-03-01,10.129638938969089
2025-03-02,10.129638938969089
2025-03-03,8.682547661973505
2025-03-04,8.682547661973505
2025-03-05,7.235456384977921
2025-03-06,8.682547661973505
2025-03-07,8.682547661973505
2025-03-08,10.129638938969089
2025-03-09,13.023821492960257
2025-03-10,10.129638938969089
2025-03-11,10.129638938969089
2025-03-12,8.682547661973505
2025-03-13,8.682547661973505
2025-03-14,8.682547661973505
2025-03-15,10.129638938969089
2025-03-16,10.129638938969089
2025-03-17,8.682547661973505
2025-03-18,8.682547661973505
2025-03-19,8.682547661973505
2025-03-20,8.682547661973505
2025-03-21,8.682547661973505
2025-03-22,8.682547661973505
2025-03-23,13.023821492960257
2025-03-24,13.023821492960257
2025-03-25,11.576730215964673
2025-03-26,13.023821492960257
2025-03-27,39.07146447888077
2025-03-28,20.259277877938178
2025-03-29,41.96564703287194
2025-03-30,44.85982958686311
2025-03-31,21.70636915493376
2025-04-01,20.259277877938178
2025-04-02,27.494734262916097
2025-04-03,27.494734262916097
2025-04-04,30.38891681690727
2025-04-05,31.83600809390285
2025-04-06,33.283099370898434
2025-04-07,18.812186600942596
2025-04-08,17.36509532394701
2025-04-09,18.812186600942596
2025-04-10,14.470912769955842
2025-04-11,18.812186600942596
2025-04-12,37.62437320188519
2025-04-13,28.941825539911683
2025-04-14,14.470912769955842
2025-04-15,21.645510175994694
2025-04-16,20.431404283018367
2025-04-17,23.35017632344956
2025-04-18,27.483054256857084
2025-04-19,35.02526448517435
2025-04-20,27.483054256857084
2025-04-21,17.512632242587173
2025-04-22,21.645510175994694
2025-04-23,21.154949921516156
2025-04-24,13.379754309179646
2025-04-25,14.593860202155977
2025-04-26,27.483054256857084
2025-04-27,33.320598337719474
2025-04-28,19.94084402853983
2025-04-29,17.022071988108635
2025-04-30,23.35017632344956
2025-05-01,20.431404283018367
2025-05-02,15.807966095132304
2025-05-03,30.40182629728828
2025-05-04,26.268948363880757
2025-05-05,16.298526349610842
2025-05-06,21.645510175994694
2025-05-07,19.21729839004204
2025-05-08,24.56428221642589
2025-05-09,13.379754309179646
2025-05-10,34.53470423069581
2025-05-11,26.99249400237855
2025-05-12,14.593860202155977
2025-05-13,25.778388109402222
2025-05-14,27.483054256857084
2025-05-15,15.697928143313185
2025-05-16,16.679048652270257
2025-05-17,49.0560254478537
2025-05-18,22.565771706012704
2025-05-19,28.452494759755147
2025-05-20,14.71680763435611
2025-05-21,24.52801272392685
2025-05-22,36.301458831411736
2025-05-23,15.697928143313185
2025-05-24,34.33921781349759
2025-05-25,35.32033832245467
2025-05-26,23.546892214969777
2025-05-27,21.584651197055628
2025-05-28,25.509133232883926
2025-05-29,22.565771706012704
2025-05-30,16.679048652270257
2025-05-31,41.20706137619711
2025-06-01,38.26369984932589
2025-06-02,26.490253741841
2025-06-03,17.660169161227333
2025-06-04,22.565771706012704
2025-06-05,22.565771706012704
2025-06-06,22.565771706012704
2025-06-07,36.301458831411736
2025-06-08,36.301458831411736
2025-06-09,25.509133232883926
2025-06-10,14.71680763435611
2025-06-11,22.565771706012704
2025-06-12,27.47137425079807
2025-06-13,23.546892214969777
2025-06-14,30.414735777669296
2025-06-15,35.32033832245467
2025-06-16,14.71680763435611
2025-06-17,20.603530688098555
2025-06-18,21.584651197055628
2025-06-19,31.39585628662637
2025-06-20,16.679048652270257
2025-06-21,33.358097304540514
2025-06-22,33.358097304540514
2025-06-23,14.71680763435611
2025-06-24,18.641289670184406
2025-06-25,22.565771706012704
2025-06-26,22.565771706012704
2025-06-27,16.679048652270257
2025-06-28,31.39585628662637
2025-06-29,25.509133232883926
2025-06-30,15.697928143313185
2025-07-01,23.546892214969777
2025-07-02,17.660169161227333
2025-07-03,29.43361526871222
2025-07-04,40.225940867240034
2025-07-05,31.39585628662637
2025-07-06,35.32033832245467
2025-07-07,14.71680763435611
2025-07-08,16.679048652270257
2025-07-09,27.47137425079807
2025-07-10,26.490253741841
2025-07-11,27.47137425079807
2025-07-12,32.376976795583445
2025-07-13,26.490253741841
2025-07-14,11.773446107484888
2025-07-15,10.792325598527814
2025-07-16,9.811205089570741
2025-07-17,9.811205089570741
2025-07-18,12.754566616441963
2025-07-19,25.509133232883926
2025-07-20,37.28257934036881
2025-07-21,16.679048652270257
2025-07-22,20.603530688098555
2025-07-23,25.509133232883926
2025-07-24,21.584651197055628
2025-07-25,23.546892214969777
2025-07-26,44.15042290306833
2025-07-27,33.358097304540514
2025-07-28,19.622410179141482
2025-07-29,20.603530688098555
2025-07-30,26.490253741841
2025-07-31,53.96162799263907
2025-08-01,22.565771706012704
2025-08-02,45.13154341202541
2025-08-03,33.358097304540514
2025-08-04,14.71680763435611
2025-08-05,28.452494759755147
2025-08-06,32.376976795583445
2025-08-07,16.679048652270257
2025-08-08,17.660169161227333
2025-08-09,40.225940867240034
2025-08-10,30.414735777669296
2025-08-11,15.697928143313185
2025-08-12,18.641289670184406
2025-08-13,26.490253741841
2025-08-14,31.39585628662637
2025-08-15,13.735687125399036
2025-08-16,29.43361526871222
2025-08-17,42.18818188515419
2025-08-18,13.735687125399036
2025-08-19,14.71680763435611
2025-08-20,30.414735777669296
2025-08-21,30.414735777669296
2025-08-22,31.39585628662637
2025-08-23,40.225940867240034
2025-08-24,24.52801272392685
2025-08-25,27.47137425079807
2025-08-26,24.52801272392685
2025-08-27,30.414735777669296
2025-08-28,20.603530688098555
2025-08-29,23.546892214969777
2025-08-30,29.43361526871222
2025-08-31,39.244820358282965
2025-09-01,16.679048652270257
2025-09-02,12.754566616441963
2025-09-03,26.490253741841
2025-09-04,29.43361526871222
2025-09-05,30.414735777669296
2025-09-06,42.18818188515419
2025-09-07,32.376976795583445
2025-09-08,14.71680763435611
2025-09-09,13.735687125399036
2025-09-10,22.565771706012704
2025-09-11,28.452494759755147
2025-09-12,34.33921781349759
2025-09-13,48.07490493889663
2025-09-14,29.43361526871222
2025-09-15,23.546892214969777
2025-09-16,19.622410179141482
2025-09-17,25.509133232883926
2025-09-18,30.414735777669296
2025-09-19,23.546892214969777
2025-09-20,30.414735777669296
2025-09-21,42.18818188515419
2025-09-22,15.697928143313185
2025-09-23,16.679048652270257
2025-09-24,30.414735777669296
2025-09-25,30.414735777669296
2025-09-26,28.452494759755147
2025-09-27,48.07490493889663
2025-09-28,47.093784429939554
2025-09-29,18.641289670184406
2025-09-30,30.414735777669296
2025-10-01,56.904989519510295
2025-10-02,63.772833082209814
2025-10-03,77.50852020760885
2025-10-04,63.772833082209814
2025-10-05,81.43300224343714
2025-10-06,28.452494759755147
2025-10-07,33.358097304540514
2025-10-08,98.1120508957074
2025-10-09,76.52739969865178
2025-10-10,12.754566616441963
2025-10-11,8.830084580613667
2025-10-12,7.848964071656592
2025-10-13,5.886723053742444
2025-10-14,6.867843562699518
2025-10-15,5.886723053742444
2025-10-16,5.886723053742444
2025-10-17,4.905602544785371
2025-10-18,5.886723053742444
2025-10-19,5.886723053742444
2025-10-20,4.905602544785371
2025-10-21,4.905602544785371
2025-10-22,3.924482035828296
2025-10-23,4.905602544785371
2025-10-24,3.924482035828296
2025-10-25,3.924482035828296
2025-10-26,4.905602544785371
2025-10-27,3.924482035828296
2025-10-28,3.924482035828296
2025-10-29,3.924482035828296
2025-10-30,3.924482035828296
2025-10-31,3.924482035828296
2025-11-01,4.905602544785371
2025-11-02,5.886723053742444
2025-11-03,4.905602544785371
2025-11-04,4.905602544785371
2025-11-05,3.924482035828296
2025-11-06,4.905602544785371
2025-11-07,4.905602544785371
2025-11-08,4.905602544785371
2025-11-09,4.905602544785371
2025-11-10,3.924482035828296
2025-11-11,4.905602544785371
2025-11-12,4.905602544785371
2025-11-13,4.905602544785371
2025-11-14,4.905602544785371
2025-11-15,4.905602544785371
2025-11-16,4.905602544785371
2025-11-17,4.905602544785371
2025-11-18,5.886723053742444
2025-11-19,6.867843562699518
2025-11-20,4.905602544785371
2025-11-21,4.905602544785371
2025-11-22,5.886723053742444
2025-11-23,5.886723053742444
2025-11-24,6.867843562699518
2025-11-25,5.886723053742444
2025-11-26,5.886723053742444
2025-11-27,5.886723053742444
2025-11-28,4.905602544785371
2025-11-29,5.886723053742444
2025-11-30,5.886723053742444
2025-12-01,4.905602544785371
2025-12-02,6.867843562699518
2025-12-03,5.886723053742444
2025-12-04,6.867843562699518
2025-12-05,5.886723053742444
2025-12-06,5.886723053742444
2025-12-07,6.867843562699518
2025-12-08,5.886723053742444
2025-12-09,7.848964071656592
2025-12-10,8.830084580613667
2025-12-11,8.129284217072898
2025-12-12,7.078083671761748
2025-12-13,7.848964071656592
2025-12-14,7.078083671761748
2025-12-15,6.797763526345441
2025-12-16,8.129284217072898
2025-12-17,7.848964071656592
2025-12-18,7.848964071656592
2025-12-19,8.129284217072898
2025-12-20,7.848964071656592
2025-12-21,7.078083671761748
2025-12-22,8.900164616967743
2025-12-23,6.797763526345441
2025-12-24,6.797763526345441
2025-12-25,6.026883126450597
2025-12-26,7.848964071656592
2025-12-27,8.129284217072898
2025-12-28,6.797763526345441
2025-12-29,6.026883126450597
2025-12-30,6.797763526345441
2025-12-31,7.078083671761748
2026-01-01,6.797763526345441
2026-01-02,6.797763526345441
2026-01-03,7.078083671761748
2026-01-04,8.129284217072898
2026-01-05,6.797763526345441
2026-01-06,6.797763526345441
2026-01-07,6.797763526345441
2026-01-08,7.078083671761748
2026-01-09,6.797763526345441
2026-01-10,7.288323780823978
2026-01-11,7.288323780823978
2026-01-12,6.727683489991364
2026-01-13,7.288323780823978
2026-01-14,8.409604362489205
2026-01-15,6.727683489991364
2026-01-16,8.409604362489205
2026-01-17,9.530884944154433
2026-01-18,7.288323780823978
2026-01-19,7.848964071656591
2026-01-20,8.409604362489205
2026-01-21,8.970244653321819
2026-01-22,8.409604362489205
2026-01-23,6.727683489991364
2026-01-24,6.16704319915875
2026-01-25,6.16704319915875
2026-01-26,6.16704319915875
2026-01-27,6.16704319915875
2026-01-28,6.16704319915875
2026-01-29,5.606402908326137
2026-01-30,6.16704319915875
2026-01-31,5.606402908326137
2026-02-01,6.727683489991364
2026-02-02,5.606402908326137
2026-02-03,5.045762617493523
2026-02-04,5.606402908326137
2026-02-05,5.045762617493523
2026-02-06,5.045762617493523
2026-02-07,5.606402908326137
2026-02-08,5.606402908326137
2026-02-09,4.4851223266609095
2026-02-10,6.16704319915875
2026-02-11,5.606402908326137
2026-02-12,5.606402908326137
2026-02-13,5.606402908326137
2026-02-14,6.16704319915875
2026-02-15,6.16704319915875
2026-02-16,5.045762617493523
2026-02-17,4.4851223266609095
2026-02-18,5.606402908326137
2026-02-19,5.606402908326137
2026-02-20,6.727683489991364
2026-02-21,7.288323780823978
2026-02-22,8.409604362489205
2026-02-23,6.16704319915875
2026-02-24,6.16704319915875
2026-02-25,5.045762617493523
2026-02-26,8.409604362489205
2026-02-27,7.288323780823978
2026-02-28,8.409604362489205
2026-03-01,8.409604362489205
2026-03-02,7.288323780823978
2026-03-03,6.16704319915875
2026-03-04,6.727683489991364
2026-03-05,6.727683489991364
2026-03-06,6.16704319915875
2026-03-07,7.848964071656591
2026-03-08,7.288323780823978
2026-03-09,6.727683489991364
2026-03-10,6.727683489991364
2026-03-11,5.606402908326137
2026-03-12,6.727683489991364
2026-03-13,6.727683489991364
2026-03-14,7.848964071656591
2026-03-15,7.848964071656591
2026-03-16,6.727683489991364
2026-03-17,5.045762617493523
2026-03-18,7.288323780823978
2026-03-19,5.606402908326137
2026-03-20,7.848964071656591
2026-03-21,8.409604362489205
2026-03-22,8.970244653321819
2026-03-23,8.970244653321819
2026-03-24,10.65216552581966
2026-03-25,19.62241017914148
2026-03-26,38.12353977661773
2026-03-27,22.98625192413716
2026-03-28,21.30433105163932
2026-03-29,29.153295123295912
2026-03-30,12.3340863983175
2026-03-31,20.743690760806707
2026-04-01,26.350093669132843
2026-04-02,16.258568434145797
2026-04-03,28.5926548324633
2026-04-04,23.546892214969773
2026-04-05,56.06402908326137
2026-04-06,20.18305046997409
2026-04-07,15.13728785248057
2026-04-08,24.10753250580239
2026-04-09,27.47137425079807
2026-04-10,14.576647561647956
2026-04-11,24.10753250580239
2026-04-12,30.27457570496114
2026-04-13,15.13728785248057
2026-04-14,24.10753250580239
2026-04-15,19.62241017914148
2026-04-16,28.5926548324633
2026-04-17,15.697928143313183
2026-04-18,30.27457570496114
2026-04-19,33.63841744995682
2026-04-20,14.016007270815342
2026-04-21,15.13728785248057
2026-04-22,24.10753250580239
2026-04-23,25.78945337830023
2026-04-24,18.50112959747625
2026-04-25,29.153295123295912
2026-04-26,35.32033832245466
2026-04-27,14.016007270815342
2026-04-28,24.10753250580239
2026-04-29,31.395856286626366
2026-04-30,15.13728785248057
2026-05-01,16.258568434145797
2026-05-02,31.395856286626366
2026-05-03,30.835215995793753
2026-05-04,20.18305046997409
2026-05-05,24.668172796635
2026-05-06,24.10753250580239
2026-05-07,30.27457570496114
2026-05-08,16.81920872497841
2026-05-09,29.713935414128525
2026-05-10,33.07777715912421
2026-05-11,15.13728785248057
2026-05-12,19.62241017914148
2026-05-13,27.47137425079807
2026-05-14,13.455366979982728
2026-05-15,19.62241017914148
2026-05-16,38.68418006745034
2026-05-17,42.048021812446024
2026-05-18,15.697928143313183
2026-05-19,22.42561163330455
2026-05-20,28.032014541630684
2026-05-21,31.95649657745898
2026-05-22,21.30433105163932
2026-05-23,25.228813087467614
2026-05-24,29.153295123295912
2026-05-25,27.47137425079807
2026-05-26,15.13728785248057
2026-05-27,20.743690760806707
2026-05-28,24.668172796635
2026-05-29,15.697928143313183
2026-05-30,24.668172796635
2026-05-31,31.395856286626366
