Time,zoom
2024-09-23,55.71042566112641
2024-09-24,57.069216530909976
2024-09-25,58.428007400693545
2024-09-26,58.428007400693545
2024-09-27,48.91647131220855
2024-09-28,24.458235656104275
2024-09-29,24.458235656104275
2024-09-30,48.91647131220855
2024-10-01,55.71042566112641
2024-10-02,52.99284392155926
2024-10-03,52.99284392155926
2024-10-04,47.55768044242498
2024-10-05,25.817026525887847
2024-10-06,24.458235656104275
2024-10-07,51.634053051775695
2024-10-08,55.71042566112641
2024-10-09,61.14558914026069
2024-10-10,55.71042566112641
2024-10-11,43.48130783307427
2024-10-12,23.099444786320706
2024-10-13,25.817026525887847
2024-10-14,43.48130783307427
2024-10-15,54.35163479134283
2024-10-16,52.99284392155926
2024-10-17,52.99284392155926
2024-10-18,44.84009870285784
2024-10-19,24.458235656104275
2024-10-20,24.458235656104275
2024-10-21,50.275262181992126
2024-10-22,54.35163479134283
2024-10-23,55.71042566112641
2024-10-24,52.99284392155926
2024-10-25,46.19888957264141
2024-10-26,24.458235656104275
2024-10-27,27.175817395671416
2024-10-28,50.275262181992126
2024-10-29,52.99284392155926
2024-10-30,52.99284392155926
2024-10-31,48.91647131220855
2024-11-01,44.84009870285784
2024-11-02,23.099444786320706
2024-11-03,25.817026525887847
2024-11-04,52.99284392155926
2024-11-05,50.275262181992126
2024-11-06,39.404935223723555
2024-11-07,51.634053051775695
2024-11-08,48.91647131220855
2024-11-09,27.175817395671416
2024-11-10,24.458235656104275
2024-11-11,40.763726093507124
2024-11-12,55.71042566112641
2024-11-13,57.069216530909976
2024-11-14,55.71042566112641
2024-11-15,48.91647131220855
2024-11-16,24.458235656104275
2024-11-17,25.817026525887847
2024-11-18,51.634053051775695
2024-11-19,55.71042566112641
2024-11-20,54.35163479134283
2024-11-21,58.428007400693545
2024-11-22,57.069216530909976
2024-11-23,27.175817395671416
2024-11-24,28.534608265454988
2024-11-25,50.275262181992126
2024-11-26,51.634053051775695
2024-11-27,36.68735348415641
2024-11-28,21.740653916537134
2024-11-29,23.099444786320706
2024-11-30,25.817026525887847
2024-12-01,27.175817395671416
2024-12-02,51.634053051775695
2024-12-03,54.35163479134283
2024-12-04,55.71042566112641
2024-12-05,55.71042566112641
2024-12-06,46.19888957264141
2024-12-07,27.175817395671416
2024-12-08,27.175817395671416
2024-12-09,48.91647131220855
2024-12-10,54.35163479134283
2024-12-11,52.99284392155926
2024-12-12,54.35163479134283
2024-12-13,43.48130783307427
2024-12-14,28.534608265454988
2024-12-15,25.817026525887847
2024-12-16,48.91647131220855
2024-12-17,51.634053051775695
2024-12-18,46.19888957264141
2024-12-19,47.55768044242498
2024-12-20,42.1225169632907
2024-12-21,23.099444786320706
2024-12-22,23.099444786320706
2024-12-23,27.175817395671416
2024-12-24,23.099444786320706
2024-12-25,21.740653916537134
2024-12-26,24.458235656104275
2024-12-27,27.175817395671416
2024-12-28,23.099444786320706
2024-12-29,21.740653916537134
2024-12-30,28.534608265454988
2024-12-31,25.817026525887847
2025-01-01,20.381863046753562
2025-01-02,33.96977174458927
2025-01-03,38.04614435393999
2025-01-04,25.817026525887847
2025-01-05,25.817026525887847
2025-01-06,52.99284392155926
2025-01-07,58.428007400693545
2025-01-08,55.71042566112641
2025-01-09,57.069216530909976
2025-01-10,51.634053051775695
2025-01-11,29.89339913523856
2025-01-12,27.175817395671416
2025-01-13,52.99284392155926
2025-01-14,57.069216530909976
2025-01-15,57.069216530909976
2025-01-16,54.35163479134283
2025-01-17,50.275262181992126
2025-01-18,27.175817395671416
2025-01-19,25.817026525887847
2025-01-20,36.68735348415641
2025-01-21,61.14558914026069
2025-01-22,63.863170879827834
2025-01-23,61.14558914026069
2025-01-24,54.35163479134283
2025-01-25,28.534608265454988
2025-01-26,27.175817395671416
2025-01-27,51.634053051775695
2025-01-28,59.78679827047712
2025-01-29,58.428007400693545
2025-01-30,55.71042566112641
2025-01-31,48.91647131220855
2025-02-01,27.175817395671416
2025-02-02,28.534608265454988
2025-02-03,51.634053051775695
2025-02-04,57.069216530909976
2025-02-05,57.069216530909976
2025-02-06,62.50438001004426
2025-02-07,50.275262181992126
2025-02-08,28.534608265454988
2025-02-09,27.175817395671416
2025-02-10,48.91647131220855
2025-02-11,62.50438001004426
2025-02-12,63.863170879827834
2025-02-13,59.78679827047712
2025-02-14,48.91647131220855
2025-02-15,27.175817395671416
2025-02-16,27.175817395671416
2025-02-17,43.48130783307427
2025-02-18,58.428007400693545
2025-02-19,62.50438001004426
2025-02-20,59.78679827047712
2025-02-21,50.275262181992126
2025-02-22,29.89339913523856
2025-02-23,28.534608265454988
2025-02-24,48.91647131220855
2025-02-25,57.069216530909976
2025-02-26,57.069216530909976
2025-02-27,57.069216530909976
2025-02-28,51.634053051775695
2025-03-01,25.817026525887847
2025-03-02,24.458235656104275
2025-03-03,48.91647131220855
2025-03-04,57.069216530909976
2025-03-05,54.35163479134283
2025-03-06,55.71042566112641
2025-03-07,48.91647131220855
2025-03-08,27.175817395671416
2025-03-09,27.175817395671416
2025-03-10,48.91647131220855
2025-03-11,54.35163479134283
2025-03-12,55.71042566112641
2025-03-13,51.634053051775695
2025-03-14,44.84009870285784
2025-03-15,27.175817395671416
2025-03-16,25.817026525887847
2025-03-17,48.91647131220855
2025-03-18,54.35163479134283
2025-03-19,57.069216530909976
2025-03-20,54.35163479134283
2025-03-21,44.84009870285784
2025-03-22,27.175817395671416
2025-03-23,25.817026525887847
2025-03-24,46.19888957264141
2025-03-25,51.634053051775695
2025-03-26,51.634053051775695
2025-03-27,50.275262181992126
2025-03-28,44.84009870285784
2025-03-29,24.458235656104275
2025-03-30,27.175817395671416
2025-03-31,46.19888957264141
2025-04-01,48.91647131220855
2025-04-02,48.91647131220855
2025-04-03,48.91647131220855
2025-04-04,43.48130783307427
2025-04-05,24.458235656104275
2025-04-06,27.175817395671416
2025-04-07,47.55768044242498
2025-04-08,51.634053051775695
2025-04-09,51.634053051775695
2025-04-10,50.275262181992126
2025-04-11,44.84009870285784
2025-04-12,28.534608265454988
2025-04-13,25.817026525887847
2025-04-14,48.91647131220855
2025-04-15,52.99284392155926
2025-04-16,135.8790869783571
2025-04-17,59.78679827047712
2025-04-18,38.04614435393999
2025-04-19,25.817026525887847
2025-04-20,21.740653916537134
2025-04-21,48.91647131220855
2025-04-22,52.99284392155926
2025-04-23,51.634053051775695
2025-04-24,51.634053051775695
2025-04-25,42.1225169632907
2025-04-26,25.817026525887847
2025-04-27,25.817026525887847
2025-04-28,50.275262181992126
2025-04-29,52.99284392155926
2025-04-30,48.91647131220855
2025-05-01,54.35163479134283
2025-05-02,43.48130783307427
2025-05-03,25.817026525887847
2025-05-04,27.175817395671416
2025-05-05,48.91647131220855
2025-05-06,52.99284392155926
2025-05-07,50.275262181992126
2025-05-08,48.91647131220855
2025-05-09,42.1225169632907
2025-05-10,24.458235656104275
2025-05-11,25.817026525887847
2025-05-12,48.91647131220855
2025-05-13,51.634053051775695
2025-05-14,50.275262181992126
2025-05-15,48.91647131220855
2025-05-16,42.1225169632907
2025-05-17,28.534608265454988
2025-05-18,27.175817395671416
2025-05-19,47.55768044242498
2025-05-20,50.275262181992126
2025-05-21,50.275262181992126
2025-05-22,50.275262181992126
2025-05-23,39.404935223723555
2025-05-24,24.458235656104275
2025-05-25,27.175817395671416
2025-05-26,25.817026525887847
2025-05-27,50.275262181992126
2025-05-28,50.275262181992126
2025-05-29,51.634053051775695
2025-05-30,40.763726093507124
2025-05-31,25.817026525887847
2025-06-01,24.458235656104275
2025-06-02,47.55768044242498
2025-06-03,50.275262181992126
2025-06-04,48.91647131220855
2025-06-05,50.275262181992126
2025-06-06,42.1225169632907
2025-06-07,25.817026525887847
2025-06-08,23.099444786320706
2025-06-09,50.275262181992126
2025-06-10,51.634053051775695
2025-06-11,50.275262181992126
2025-06-12,51.634053051775695
2025-06-13,42.1225169632907
2025-06-14,23.099444786320706
2025-06-15,23.099444786320706
2025-06-16,47.55768044242498
2025-06-17,51.634053051775695
2025-06-18,48.91647131220855
2025-06-19,36.68735348415641
2025-06-20,38.04614435393999
2025-06-21,24.458235656104275
2025-06-22,23.099444786320706
2025-06-23,46.19888957264141
2025-06-24,51.634053051775695
2025-06-25,48.91647131220855
2025-06-26,46.19888957264141
2025-06-27,39.404935223723555
2025-06-28,23.099444786320706
2025-06-29,24.458235656104275
2025-06-30,43.48130783307427
2025-07-01,51.634053051775695
2025-07-02,48.91647131220855
2025-07-03,36.68735348415641
2025-07-04,21.740653916537134
2025-07-05,21.740653916537134
2025-07-06,24.458235656104275
2025-07-07,47.55768044242498
2025-07-08,52.99284392155926
2025-07-09,51.634053051775695
2025-07-10,48.91647131220855
2025-07-11,47.55768044242498
2025-07-12,25.817026525887847
2025-07-13,25.817026525887847
2025-07-14,47.55768044242498
2025-07-15,52.99284392155926
2025-07-16,52.99284392155926
2025-07-17,55.71042566112641
2025-07-18,42.1225169632907
2025-07-19,28.534608265454988
2025-07-20,29.89339913523856
2025-07-21,54.35163479134283
2025-07-22,54.35163479134283
2025-07-23,52.99284392155926
2025-07-24,50.275262181992126
2025-07-25,42.1225169632907
2025-07-26,25.817026525887847
2025-07-27,25.817026525887847
2025-07-28,50.275262181992126
2025-07-29,51.634053051775695
2025-07-30,55.71042566112641
2025-07-31,55.71042566112641
2025-08-01,44.84009870285784
2025-08-02,24.458235656104275
2025-08-03,25.817026525887847
2025-08-04,47.55768044242498
2025-08-05,52.99284392155926
2025-08-06,51.634053051775695
2025-08-07,52.99284392155926
2025-08-08,43.48130783307427
2025-08-09,25.817026525887847
2025-08-10,27.175817395671416
2025-08-11,50.275262181992126
2025-08-12,52.99284392155926
2025-08-13,51.634053051775695
2025-08-14,51.634053051775695
2025-08-15,43.48130783307427
2025-08-16,25.817026525887847
2025-08-17,25.817026525887847
2025-08-18,51.634053051775695
2025-08-19,51.634053051775695
2025-08-20,54.35163479134283
2025-08-21,52.99284392155926
2025-08-22,43.48130783307427
2025-08-23,25.817026525887847
2025-08-24,27.175817395671416
2025-08-25,52.99284392155926
2025-08-26,52.99284392155926
2025-08-27,54.35163479134283
2025-08-28,52.99284392155926
2025-08-29,42.1225169632907
2025-08-30,23.099444786320706
2025-08-31,24.458235656104275
2025-09-01,27.175817395671416
2025-09-02,52.99284392155926
2025-09-03,59.78679827047712
2025-09-04,54.35163479134283
2025-09-05,46.19888957264141
2025-09-06,25.817026525887847
2025-09-07,25.817026525887847
2025-09-08,52.99284392155926
2025-09-09,57.069216530909976
2025-09-10,54.35163479134283
2025-09-11,50.275262181992126
2025-09-12,44.84009870285784
2025-09-13,24.458235656104275
2025-09-14,24.458235656104275
2025-09-15,50.275262181992126
2025-09-16,55.71042566112641
2025-09-17,55.71042566112641
2025-09-18,51.634053051775695
2025-09-19,46.19888957264141
2025-09-20,25.817026525887847
2025-09-21,25.817026525887847
2025-09-22,52.99284392155926
2025-09-23,54.35163479134283
2025-09-24,55.71042566112641
2025-09-25,55.71042566112641
2025-09-26,47.55768044242498
2025-09-27,25.817026525887847
2025-09-28,25.817026525887847
2025-09-29,51.634053051775695
2025-09-30,52.99284392155926
2025-10-01,57.069216530909976
2025-10-02,50.275262181992126
2025-10-03,43.48130783307427
2025-10-04,23.099444786320706
2025-10-05,25.817026525887847
2025-10-06,48.91647131220855
2025-10-07,52.99284392155926
2025-10-08,55.71042566112641
2025-10-09,54.35163479134283
2025-10-10,43.48130783307427
2025-10-11,23.099444786320706
2025-10-12,23.099444786320706
2025-10-13,47.55768044242498
2025-10-14,54.35163479134283
2025-10-15,55.71042566112641
2025-10-16,55.71042566112641
2025-10-17,44.84009870285784
2025-10-18,24.458235656104275
2025-10-19,28.534608265454988
2025-10-20,57.069216530909976
2025-10-21,57.069216530909976
2025-10-22,57.069216530909976
2025-10-23,55.71042566112641
2025-10-24,44.84009870285784
2025-10-25,25.817026525887847
2025-10-26,25.817026525887847
2025-10-27,48.91647131220855
2025-10-28,54.35163479134283
2025-10-29,54.35163479134283
2025-10-30,54.35163479134283
2025-10-31,43.48130783307427
2025-11-01,24.458235656104275
2025-11-02,27.175817395671416
2025-11-03,50.275262181992126
2025-11-04,54.35163479134283
2025-11-05,54.35163479134283
2025-11-06,52.99284392155926
2025-11-07,46.19888957264141
2025-11-08,28.534608265454988
2025-11-09,24.458235656104275
2025-11-10,50.275262181992126
2025-11-11,50.275262181992126
2025-11-12,54.35163479134283
2025-11-13,55.71042566112641
2025-11-14,48.91647131220855
2025-11-15,25.817026525887847
2025-11-16,27.175817395671416
2025-11-17,50.275262181992126
2025-11-18,48.91647131220855
2025-11-19,51.634053051775695
2025-11-20,51.634053051775695
2025-11-21,42.1225169632907
2025-11-22,24.458235656104275
2025-11-23,25.817026525887847
2025-11-24,43.48130783307427
2025-11-25,42.1225169632907
2025-11-26,32.610980874805705
2025-11-27,21.740653916537134
2025-11-28,24.458235656104275
2025-11-29,23.099444786320706
2025-11-30,25.817026525887847
2025-12-01,43.48130783307427
2025-12-02,51.634053051775695
2025-12-03,52.99284392155926
2025-12-04,48.91647131220855
2025-12-05,42.1225169632907
2025-12-06,28.534608265454988
2025-12-07,27.175817395671416
2025-12-08,44.84009870285784
2025-12-09,48.91647131220855
2025-12-10,48.91647131220855
2025-12-11,46.22081643623027
2025-12-12,41.087569001896455
2025-12-13,27.04661756867859
2025-12-14,24.652541401137874
2025-12-15,40.74247390264408
2025-12-16,45.87572133697789
2025-12-17,44.851230802833726
2025-12-18,44.851230802833726
2025-12-19,36.97881210170681
2025-12-20,24.652541401137874
2025-12-21,21.568275035092398
2025-12-22,32.524960102264785
2025-12-23,28.41620320207514
2025-12-24,24.30744630188549
2025-12-25,22.937860668488945
2025-12-26,22.937860668488945
2025-12-27,21.913370134344778
2025-12-28,21.913370134344778
2025-12-29,28.071108102822755
2025-12-30,26.022127034534424
2025-12-31,25.67703193528204
2026-01-01,20.198689401695844
2026-01-02,27.04661756867859
2026-01-03,26.022127034534424
2026-01-04,24.652541401137874
2026-01-05,40.74247390264408
2026-01-06,46.565911535482655
2026-01-07,47.59040206962682
2026-01-08,48.959987703023366
2026-01-09,42.112059536040626
2026-01-10,29.678178535704816
2026-01-11,26.917417741685764
2026-01-12,46.24274329981913
2026-01-13,51.07407468935247
2026-01-14,51.07407468935247
2026-01-15,51.76426488785724
2026-01-16,43.481982505800076
2026-01-17,26.917417741685764
2026-01-18,27.607607940190526
2026-01-19,33.12912952822863
2026-01-20,49.69369429234295
2026-01-21,55.21521588038105
2026-01-22,53.83483548337153
2026-01-23,47.62312369682866
2026-01-24,33.8193197267334
2026-01-25,41.41141191028579
2026-01-26,64.87787865944773
2026-01-27,60.73673746841916
2026-01-28,55.90540607888582
2026-01-29,56.59559627739058
2026-01-30,50.38388449084771
2026-01-31,32.438939329723866
2026-02-01,36.580080520752446
2026-02-02,49.00350409383818
2026-02-03,50.38388449084771
2026-02-04,52.454455086362
2026-02-05,53.14464528486676
2026-02-06,46.24274329981913
2026-02-07,32.438939329723866
2026-02-08,31.748749131219107
2026-02-09,45.552553101314366
2026-02-10,55.21521588038105
2026-02-11,53.14464528486676
2026-02-12,48.31331389533342
2026-02-13,47.62312369682866
2026-02-14,30.36836873420958
2026-02-15,31.748749131219107
2026-02-16,48.31331389533342
2026-02-17,55.21521588038105
2026-02-18,52.454455086362
2026-02-19,51.07407468935247
2026-02-20,46.24274329981913
2026-02-21,31.748749131219107
2026-02-22,33.12912952822863
2026-02-23,54.525025681876286
2026-02-24,55.21521588038105
2026-02-25,53.83483548337153
2026-02-26,57.28578647589534
2026-02-27,53.14464528486676
2026-02-28,28.98798833720005
2026-03-01,26.227227543181
2026-03-02,46.93293349832389
2026-03-03,53.14464528486676
2026-03-04,52.454455086362
2026-03-05,55.21521588038105
2026-03-06,48.31331389533342
2026-03-07,29.678178535704816
2026-03-08,28.98798833720005
2026-03-09,46.24274329981913
2026-03-10,49.69369429234295
2026-03-11,49.69369429234295
2026-03-12,49.00350409383818
2026-03-13,42.10160210879055
2026-03-14,28.29779813869529
2026-03-15,27.607607940190526
2026-03-16,46.93293349832389
2026-03-17,49.00350409383818
2026-03-18,49.00350409383818
2026-03-19,49.00350409383818
2026-03-20,44.17217270430484
2026-03-21,31.748749131219107
2026-03-22,30.36836873420958
2026-03-23,49.69369429234295
2026-03-24,52.454455086362
2026-03-25,57.9759766744001
2026-03-26,50.38388449084771
2026-03-27,45.552553101314366
2026-03-28,32.438939329723866
2026-03-29,38.65065111626674
2026-03-30,50.38388449084771
2026-03-31,58.66616687290487
2026-04-01,59.35635707140963
2026-04-02,60.04654726991439
2026-04-03,50.38388449084771
2026-04-04,37.96046091776197
2026-04-05,35.19970012374292
2026-04-06,58.66616687290487
2026-04-07,62.11711786542868
2026-04-08,66.25825905645726
2026-04-09,63.497498262438214
2026-04-10,57.9759766744001
2026-04-11,48.31331389533342
2026-04-12,48.31331389533342
2026-04-13,60.73673746841916
2026-04-14,64.87787865944773
2026-04-15,66.25825905645726
2026-04-16,69.01901985047631
2026-04-17,62.80730806393345
2026-04-18,50.38388449084771
2026-04-19,44.86236290280961
2026-04-20,56.59559627739058
2026-04-21,57.9759766744001
2026-04-22,62.11711786542868
2026-04-23,59.35635707140963
2026-04-24,49.00350409383818
2026-04-25,35.19970012374292
2026-04-26,42.10160210879055
2026-04-27,55.90540607888582
2026-04-28,55.21521588038105
2026-04-29,51.07407468935247
2026-04-30,53.14464528486676
2026-05-01,46.93293349832389
2026-05-02,37.27027071925721
2026-05-03,38.65065111626674
2026-05-04,51.76426488785724
2026-05-05,53.83483548337153
2026-05-06,55.90540607888582
2026-05-07,55.90540607888582
2026-05-08,49.69369429234295
2026-05-09,37.27027071925721
2026-05-10,31.05855893271434
2026-05-11,49.00350409383818
2026-05-12,54.525025681876286
2026-05-13,59.35635707140963
2026-05-14,61.42692766692392
2026-05-15,51.76426488785724
2026-05-16,43.481982505800076
2026-05-17,40.72122171178103
2026-05-18,52.454455086362
2026-05-19,59.35635707140963
2026-05-20,56.59559627739058
2026-05-21,54.525025681876286
2026-05-22,49.69369429234295
2026-05-23,34.509509925238156
2026-05-24,31.05855893271434
2026-05-25,34.509509925238156
2026-05-26,51.07407468935247
2026-05-27,49.69369429234295
2026-05-28,55.21521588038105
2026-05-29,46.24274329981913
2026-05-30,32.438939329723866
2026-05-31,36.580080520752446
