Time,nhl scores
2025-06-25,1.0
2025-06-26,1.0
2025-06-27,1.0
2025-06-28,2.0
2025-06-29,1.0
2025-06-30,1.0
2025-07-01,1.0
2025-07-02,1.0
2025-07-03,1.0
2025-07-04,1.0
2025-07-05,1.0
2025-07-06,1.0
2025-07-07,0.0
2025-07-08,1.0
2025-07-09,0.0
2025-07-10,1.0
2025-07-11,0.0
2025-07-12,1.0
2025-07-13,1.0
2025-07-14,1.0
2025-07-15,0.0
2025-07-16,0.0
2025-07-17,1.0
2025-07-18,0.0
2025-07-19,1.0
2025-07-20,1.0
2025-07-21,1.0
2025-07-22,1.0
2025-07-23,1.0
2025-07-24,0.0
2025-07-25,1.0
2025-07-26,0.0
2025-07-27,1.0
2025-07-28,1.0
2025-07-29,1.0
2025-07-30,0.0
2025-07-31,1.0
2025-08-01,1.0
2025-08-02,0.0
2025-08-03,0.0
2025-08-04,0.0
2025-08-05,1.0
2025-08-06,1.0
2025-08-07,0.0
2025-08-08,1.0
2025-08-09,1.0
2025-08-10,1.0
2025-08-11,0.0
2025-08-12,1.0
2025-08-13,0.0
2025-08-14,1.0
2025-08-15,0.0
2025-08-16,1.0
2025-08-17,1.0
2025-08-18,1.0
2025-08-19,1.0
2025-08-20,0.0
2025-08-21,0.0
2025-08-22,0.0
2025-08-23,1.0
2025-08-24,1.0
2025-08-25,0.0
2025-08-26,0.0
2025-08-27,0.0
2025-08-28,0.0
2025-08-29,0.0
2025-08-30,0.0
2025-08-31,0.0
2025-09-01,1.0
2025-09-02,1.0
2025-09-03,0.0
2025-09-04,0.0
2025-09-05,1.0
2025-09-06,1.0
2025-09-07,2.0
2025-09-08,2.0
2025-09-09,1.0
2025-09-10,1.0
2025-09-11,0.0
2025-09-12,1.0
2025-09-13,1.0
2025-09-14,2.0
2025-09-15,1.0
2025-09-16,1.0
2025-09-17,1.0
2025-09-18,1.0
2025-09-19,1.0
2025-09-20,1.0
2025-09-21,5.0
2025-09-22,5.0
2025-09-23,5.0
2025-09-24,5.0
2025-09-25,4.0
2025-09-26,5.0
2025-09-27,7.0
2025-09-28,6.0
2025-09-29,4.0
2025-09-30,6.0
2025-10-01,7.0
2025-10-02,7.0
2025-10-03,8.0
2025-10-04,10.0
2025-10-05,9.0
2025-10-06,5.0
2025-10-07,15.0
2025-10-08,39.0
2025-10-09,37.0
2025-10-10,46.0
2025-10-11,26.0
2025-10-12,48.0
2025-10-13,31.0
2025-10-14,27.0
2025-10-15,38.0
2025-10-16,32.0
2025-10-17,37.0
2025-10-18,42.0
2025-10-19,45.0
2025-10-20,20.0
2025-10-21,29.0
2025-10-22,37.0
2025-10-23,28.0
2025-10-24,41.0
2025-10-25,43.0
2025-10-26,44.0
2025-10-27,22.0
2025-10-28,26.0
2025-10-29,42.0
2025-10-30,20.0
2025-10-31,43.0
2025-11-01,37.0
2025-11-02,41.0
2025-11-03,21.0
2025-11-04,24.0
2025-11-05,34.0
2025-11-06,26.0
2025-11-07,38.0
2025-11-08,43.0
2025-11-09,51.0
2025-11-10,23.0
2025-11-11,27.0
2025-11-12,33.0
2025-11-13,29.0
2025-11-14,35.0
2025-11-15,33.0
2025-11-16,50.0
2025-11-17,23.0
2025-11-18,27.0
2025-11-19,32.0
2025-11-20,29.0
2025-11-21,37.0
2025-11-22,39.0
2025-11-23,48.0
2025-11-24,22.0
2025-11-25,28.0
2025-11-26,24.0
2025-11-27,46.0
2025-11-28,32.0
2025-11-29,37.0
2025-11-30,43.0
2025-12-01,14.0
2025-12-02,26.0
2025-12-03,35.0
2025-12-04,28.0
2025-12-05,35.0
2025-12-06,38.0
2025-12-07,46.0
2025-12-08,24.0
2025-12-09,25.0
2025-12-10,35.0
2025-12-11,27.5
2025-12-12,36.5
2025-12-13,39.0
2025-12-14,46.0
2025-12-15,20.5
2025-12-16,21.5
2025-12-17,36.0
2025-12-18,26.0
2025-12-19,31.0
2025-12-20,43.0
2025-12-21,42.0
2025-12-22,31.0
2025-12-23,28.0
2025-12-24,41.0
2025-12-25,12.0
2025-12-26,11.5
2025-12-27,16.5
2025-12-28,46.5
2025-12-29,22.5
2025-12-30,30.0
2025-12-31,37.0
2026-01-01,41.0
2026-01-02,29.0
2026-01-03,43.0
2026-01-04,41.0
2026-01-05,17.5
2026-01-06,25.0
2026-01-07,29.5
2026-01-08,23.5
2026-01-09,38.0
2026-01-10,37.0
2026-01-11,44.0
2026-01-12,20.0
2026-01-13,30.0
2026-01-14,28.0
2026-01-15,24.0
2026-01-16,33.0
2026-01-17,42.0
2026-01-18,40.0
2026-01-19,26.0
2026-01-20,27.0
2026-01-21,28.0
2026-01-22,26.0
2026-01-23,29.0
2026-01-24,41.0
2026-01-25,43.0
2026-01-26,20.0
2026-01-27,24.0
2026-01-28,30.0
2026-01-29,23.0
2026-01-30,38.0
2026-01-31,37.0
2026-02-01,41.0
2026-02-02,25.0
2026-02-03,33.0
2026-02-04,28.0
2026-02-05,29.0
2026-02-06,28.0
2026-02-07,9.0
2026-02-08,5.0
2026-02-09,3.0
2026-02-10,3.0
2026-02-11,3.0
2026-02-12,3.0
2026-02-13,3.0
2026-02-14,3.0
2026-02-15,3.0
2026-02-16,2.0
2026-02-17,2.0
2026-02-18,2.0
2026-02-19,2.0
2026-02-20,3.0
2026-02-21,2.0
2026-02-22,4.0
2026-02-23,2.0
2026-02-24,3.0
2026-02-25,5.0
2026-02-26,27.0
2026-02-27,35.0
2026-02-28,34.0
2026-03-01,39.0
2026-03-02,20.0
2026-03-03,25.0
2026-03-04,32.0
2026-03-05,26.0
2026-03-06,31.0
2026-03-07,42.0
2026-03-08,50.0
2026-03-09,27.0
2026-03-10,23.0
2026-03-11,36.0
2026-03-12,23.0
2026-03-13,36.0
2026-03-14,36.0
2026-03-15,46.0
2026-03-16,23.0
2026-03-17,29.0
2026-03-18,34.0
2026-03-19,29.0
2026-03-20,36.0
2026-03-21,46.0
2026-03-22,51.0
2026-03-23,25.0
2026-03-24,23.0
2026-03-25,38.0
2026-03-26,27.0
2026-03-27,38.0
2026-03-28,47.0
2026-03-29,58.0
2026-03-30,23.0
2026-03-31,35.0
2026-04-01,36.0
2026-04-02,28.0
2026-04-03,44.0
2026-04-04,53.0
2026-04-05,67.0
2026-04-06,27.0
2026-04-07,33.0
2026-04-08,41.0
2026-04-09,32.0
2026-04-10,49.0
2026-04-11,54.0
2026-04-12,63.0
2026-04-13,32.0
2026-04-14,45.0
2026-04-15,36.0
2026-04-16,27.0
2026-04-17,25.0
2026-04-18,40.0
2026-04-19,89.0
2026-04-20,82.0
2026-04-21,82.0
2026-04-22,79.0
2026-04-23,81.0
2026-04-24,79.0
2026-04-25,99.0
2026-04-26,100.0
2026-04-27,66.0
2026-04-28,79.0
2026-04-29,81.0
2026-04-30,90.0
2026-05-01,75.0
2026-05-02,92.0
2026-05-03,83.0
2026-05-04,69.0
2026-05-05,68.0
2026-05-06,57.0
2026-05-07,60.0
2026-05-08,63.0
2026-05-09,77.0
2026-05-10,92.0
2026-05-11,61.0
2026-05-12,56.0
2026-05-13,72.0
2026-05-14,63.0
2026-05-15,66.0
2026-05-16,39.0
2026-05-17,69.0
2026-05-18,25.0
2026-05-19,63.0
2026-05-20,20.0
2026-05-21,51.0
2026-05-22,60.0
2026-05-23,68.0
2026-05-24,69.0
2026-05-25,71.0
2026-05-26,65.0
2026-05-27,68.0
2026-05-28,57.0
2026-05-29,23.0
2026-05-30,56.0
2026-05-31,14.0
