Time,nhl_scores
2024-12-21,22.4981885201652
2024-12-22,24.18555265917759
2024-12-23,15.186277251111509
2024-12-24,20.24836966814868
2024-12-25,6.187001843045429
2024-12-26,5.6245471300413
2024-12-27,7.31191126905369
2024-12-28,23.06064323316933
2024-12-29,24.748007372181718
2024-12-30,15.748731964115638
2024-12-31,19.68591495514455
2025-01-01,20.24836966814868
2025-01-02,10.12418483407434
2025-01-03,18.56100552913629
2025-01-04,20.81082438115281
2025-01-05,24.748007372181718
2025-01-06,11.2490942600826
2025-01-07,12.93645839909499
2025-01-08,16.8736413901239
2025-01-09,11.2490942600826
2025-01-10,16.8736413901239
2025-01-11,19.68591495514455
2025-01-12,26.43537151119411
2025-01-13,9.561730121070209
2025-01-14,11.2490942600826
2025-01-15,19.123460242140418
2025-01-16,10.68663954707847
2025-01-17,20.24836966814868
2025-01-18,17.99855081613216
2025-01-19,25.87291679818998
2025-01-20,15.748731964115638
2025-01-21,15.186277251111509
2025-01-22,16.311186677119768
2025-01-23,12.93645839909499
2025-01-24,18.56100552913629
2025-01-25,22.4981885201652
2025-01-26,26.43537151119411
2025-01-27,10.12418483407434
2025-01-28,14.62382253810738
2025-01-29,16.311186677119768
2025-01-30,13.49891311209912
2025-01-31,17.43609610312803
2025-02-01,19.68591495514455
2025-02-02,25.87291679818998
2025-02-03,11.81154897308673
2025-02-04,8.99927540806608
2025-02-05,20.81082438115281
2025-02-06,14.62382253810738
2025-02-07,15.748731964115638
2025-02-08,25.310462085185847
2025-02-09,23.62309794617346
2025-02-10,4.49963770403304
2025-02-11,4.49963770403304
2025-02-12,3.9371829910289096
2025-02-13,6.74945655604956
2025-02-14,6.187001843045429
2025-02-15,5.6245471300413
2025-02-16,10.68663954707847
2025-02-17,6.74945655604956
2025-02-18,7.874365982057819
2025-02-19,2.81227356502065
2025-02-20,3.37472827802478
2025-02-21,15.748731964115638
2025-02-22,10.68663954707847
2025-02-23,25.310462085185847
2025-02-24,11.2490942600826
2025-02-25,9.561730121070209
2025-02-26,20.81082438115281
2025-02-27,11.2490942600826
2025-02-28,17.99855081613216
2025-03-01,21.37327909415694
2025-03-02,24.18555265917759
2025-03-03,11.81154897308673
2025-03-04,15.748731964115638
2025-03-05,15.748731964115638
2025-03-06,16.8736413901239
2025-03-07,16.8736413901239
2025-03-08,24.18555265917759
2025-03-09,28.122735650206497
2025-03-10,11.81154897308673
2025-03-11,14.061367825103249
2025-03-12,17.43609610312803
2025-03-13,14.62382253810738
2025-03-14,16.8736413901239
2025-03-15,23.06064323316933
2025-03-16,25.310462085185847
2025-03-17,11.2490942600826
2025-03-18,13.49891311209912
2025-03-19,16.8736413901239
2025-03-20,11.81154897308673
2025-03-21,18.56100552913629
2025-03-22,20.81082438115281
2025-03-23,23.62309794617346
2025-03-24,11.2490942600826
2025-03-25,14.62382253810738
2025-03-26,18.56100552913629
2025-03-27,15.186277251111509
2025-03-28,20.24836966814868
2025-03-29,25.310462085185847
2025-03-30,30.372554502223018
2025-03-31,11.2490942600826
2025-04-01,13.49891311209912
2025-04-02,17.99855081613216
2025-04-03,17.43609610312803
2025-04-04,19.123460242140418
2025-04-05,26.99782622419824
2025-04-06,32.059918641235406
2025-04-07,13.49891311209912
2025-04-08,14.061367825103249
2025-04-09,16.8736413901239
2025-04-10,16.311186677119768
2025-04-11,17.99855081613216
2025-04-12,25.310462085185847
2025-04-13,26.99782622419824
2025-04-14,14.061367825103249
2025-04-15,16.8736413901239
2025-04-16,20.81082438115281
2025-04-17,15.748731964115638
2025-04-18,12.374003686090859
2025-04-19,11.81154897308673
2025-04-20,43.871467614322135
2025-04-21,28.68519036321063
2025-04-22,42.74655818831388
2025-04-23,41.05919404930149
2025-04-24,38.809375197284965
2025-04-25,35.99710163226432
2025-04-26,56.245471300412994
2025-04-27,55.683016587408865
2025-04-28,36.55955634526845
2025-04-29,36.55955634526845
2025-04-30,50.620924170371694
2025-05-01,45.55883175333453
2025-05-02,47.80865060535105
2025-05-03,36.55955634526845
2025-05-04,42.74655818831388
2025-05-05,35.43464691926019
2025-05-06,27.560280937202368
2025-05-07,33.7472827802478
2025-05-08,36.55955634526845
2025-05-09,38.246920484280835
2025-05-10,52.87074302238822
2025-05-11,55.120561874404736
2025-05-12,31.497463928231276
2025-05-13,41.62164876230562
2025-05-14,32.622373354239535
2025-05-15,46.68374117934279
2025-05-16,41.62164876230562
2025-05-17,44.9963770403304
2025-05-18,46.12128646633866
2025-05-19,33.18482806724367
2025-05-20,11.2490942600826
2025-05-21,25.87291679818998
2025-05-22,29.24764507621476
2025-05-23,30.372554502223018
2025-05-24,34.30973749325193
2025-05-25,47.24619589234692
2025-05-26,20.81082438115281
2025-05-27,33.18482806724367
2025-05-28,30.372554502223018
2025-05-29,37.12201105827258
2025-05-30,33.18482806724367
2025-05-31,8.43682069506195
2025-06-01,6.74945655604956
2025-06-02,5.06209241703717
2025-06-03,5.06209241703717
2025-06-04,7.874365982057819
2025-06-05,39.3718299102891
2025-06-06,8.43682069506195
2025-06-07,50.620924170371694
2025-06-08,11.81154897308673
2025-06-09,10.12418483407434
2025-06-10,34.30973749325193
2025-06-11,9.561730121070209
2025-06-12,11.2490942600826
2025-06-13,47.80865060535105
2025-06-14,12.374003686090859
2025-06-15,41.62164876230562
2025-06-16,9.561730121070209
2025-06-17,12.374003686090859
2025-06-18,39.93428462329323
2025-06-19,2.81227356502065
2025-06-20,1.68736413901239
2025-06-21,1.12490942600826
2025-06-22,1.12490942600826
2025-06-23,0.56245471300413
2025-06-24,0.56245471300413
2025-06-25,0.56245471300413
2025-06-26,0.56245471300413
2025-06-27,0.56245471300413
2025-06-28,1.12490942600826
2025-06-29,0.56245471300413
2025-06-30,0.56245471300413
2025-07-01,0.56245471300413
2025-07-02,0.56245471300413
2025-07-03,0.56245471300413
2025-07-04,0.56245471300413
2025-07-05,0.56245471300413
2025-07-06,0.56245471300413
2025-07-07,0.0
2025-07-08,0.56245471300413
2025-07-09,0.0
2025-07-10,0.56245471300413
2025-07-11,0.0
2025-07-12,0.56245471300413
2025-07-13,0.56245471300413
2025-07-14,0.56245471300413
2025-07-15,0.0
2025-07-16,0.0
2025-07-17,0.56245471300413
2025-07-18,0.0
2025-07-19,0.56245471300413
2025-07-20,0.56245471300413
2025-07-21,0.56245471300413
2025-07-22,0.56245471300413
2025-07-23,0.56245471300413
2025-07-24,0.0
2025-07-25,0.56245471300413
2025-07-26,0.0
2025-07-27,0.56245471300413
2025-07-28,0.56245471300413
2025-07-29,0.56245471300413
2025-07-30,0.0
2025-07-31,0.56245471300413
2025-08-01,0.56245471300413
2025-08-02,0.0
2025-08-03,0.0
2025-08-04,0.0
2025-08-05,0.56245471300413
2025-08-06,0.56245471300413
2025-08-07,0.0
2025-08-08,0.56245471300413
2025-08-09,0.56245471300413
2025-08-10,0.56245471300413
2025-08-11,0.0
2025-08-12,0.56245471300413
2025-08-13,0.0
2025-08-14,0.56245471300413
2025-08-15,0.0
2025-08-16,0.56245471300413
2025-08-17,0.56245471300413
2025-08-18,0.56245471300413
2025-08-19,0.56245471300413
2025-08-20,0.0
2025-08-21,0.0
2025-08-22,0.0
2025-08-23,0.56245471300413
2025-08-24,0.56245471300413
2025-08-25,0.0
2025-08-26,0.0
2025-08-27,0.0
2025-08-28,0.0
2025-08-29,0.0
2025-08-30,0.0
2025-08-31,0.0
2025-09-01,0.56245471300413
2025-09-02,0.56245471300413
2025-09-03,0.0
2025-09-04,0.0
2025-09-05,0.56245471300413
2025-09-06,0.56245471300413
2025-09-07,1.12490942600826
2025-09-08,1.12490942600826
2025-09-09,0.56245471300413
2025-09-10,0.56245471300413
2025-09-11,0.0
2025-09-12,0.56245471300413
2025-09-13,0.56245471300413
2025-09-14,1.12490942600826
2025-09-15,0.56245471300413
2025-09-16,0.56245471300413
2025-09-17,0.56245471300413
2025-09-18,0.56245471300413
2025-09-19,0.56245471300413
2025-09-20,0.56245471300413
2025-09-21,2.81227356502065
2025-09-22,2.81227356502065
2025-09-23,2.81227356502065
2025-09-24,2.81227356502065
2025-09-25,2.24981885201652
2025-09-26,2.81227356502065
2025-09-27,3.9371829910289096
2025-09-28,3.37472827802478
2025-09-29,2.24981885201652
2025-09-30,3.37472827802478
2025-10-01,3.9371829910289096
2025-10-02,3.9371829910289096
2025-10-03,4.49963770403304
2025-10-04,5.6245471300413
2025-10-05,5.06209241703717
2025-10-06,2.81227356502065
2025-10-07,8.43682069506195
2025-10-08,21.935733807161068
2025-10-09,20.81082438115281
2025-10-10,25.87291679818998
2025-10-11,14.62382253810738
2025-10-12,26.99782622419824
2025-10-13,17.43609610312803
2025-10-14,15.186277251111509
2025-10-15,21.37327909415694
2025-10-16,17.99855081613216
2025-10-17,20.81082438115281
2025-10-18,23.62309794617346
2025-10-19,25.310462085185847
2025-10-20,11.2490942600826
2025-10-21,16.311186677119768
2025-10-22,20.81082438115281
2025-10-23,15.748731964115638
2025-10-24,23.06064323316933
2025-10-25,24.18555265917759
2025-10-26,24.748007372181718
2025-10-27,12.374003686090859
2025-10-28,14.62382253810738
2025-10-29,23.62309794617346
2025-10-30,11.2490942600826
2025-10-31,24.18555265917759
2025-11-01,20.81082438115281
2025-11-02,23.06064323316933
2025-11-03,11.81154897308673
2025-11-04,13.49891311209912
2025-11-05,19.123460242140418
2025-11-06,14.62382253810738
2025-11-07,21.37327909415694
2025-11-08,24.18555265917759
2025-11-09,28.68519036321063
2025-11-10,12.93645839909499
2025-11-11,15.186277251111509
2025-11-12,18.56100552913629
2025-11-13,16.311186677119768
2025-11-14,19.68591495514455
2025-11-15,18.56100552913629
2025-11-16,28.122735650206497
2025-11-17,12.93645839909499
2025-11-18,15.186277251111509
2025-11-19,17.99855081613216
2025-11-20,16.311186677119768
2025-11-21,20.81082438115281
2025-11-22,21.935733807161068
2025-11-23,26.99782622419824
2025-11-24,12.374003686090859
2025-11-25,15.748731964115638
2025-11-26,13.49891311209912
2025-11-27,25.87291679818998
2025-11-28,17.99855081613216
2025-11-29,20.81082438115281
2025-11-30,24.18555265917759
2025-12-01,7.874365982057819
2025-12-02,14.62382253810738
2025-12-03,19.68591495514455
2025-12-04,15.748731964115638
2025-12-05,19.68591495514455
2025-12-06,21.37327909415694
2025-12-07,25.87291679818998
2025-12-08,13.49891311209912
2025-12-09,14.061367825103249
2025-12-10,19.68591495514455
2025-12-11,15.857140006421815
2025-12-12,21.0491108897284
2025-12-13,22.484109553631928
2025-12-14,26.52230912953705
2025-12-15,11.818940430516696
2025-12-16,12.395826084217427
2025-12-17,20.753452592529733
2025-12-18,14.984596055522418
2025-12-19,17.869024324026075
2025-12-20,24.791652168434855
2025-12-21,24.214766514734123
2025-12-22,17.869024324026075
2025-12-23,16.13836736292388
2025-12-24,23.63788086103339
2025-12-25,6.922627844408778
2025-12-26,6.626969547210112
2025-12-27,9.511397815713769
2025-12-28,26.803536486039114
2025-12-29,12.972711737918159
2025-12-30,17.292138670325343
2025-12-31,21.330338246230465
2026-01-01,23.63788086103339
2026-01-02,16.715253016624615
2026-01-03,24.791652168434855
2026-01-04,23.63788086103339
2026-01-05,10.088283469414502
2026-01-06,14.407710401821687
2026-01-07,17.01091131382328
2026-01-08,13.549597391618889
2026-01-09,21.907223899931196
2026-01-10,21.878713992701325
2026-01-11,26.017930153482656
2026-01-12,11.826331887946662
2026-01-13,17.73949783191999
2026-01-14,16.556864643125326
2026-01-15,14.191598265535994
2026-01-16,19.513447615111993
2026-01-17,24.83529696468799
2026-01-18,23.652663775893323
2026-01-19,15.37423145433066
2026-01-20,15.965548048727992
2026-01-21,16.556864643125326
2026-01-22,15.37423145433066
2026-01-23,17.14818123752266
2026-01-24,24.243980370290657
2026-01-25,25.42661355908532
2026-01-26,11.826331887946662
2026-01-27,14.191598265535994
2026-01-28,17.73949783191999
2026-01-29,13.60028167113866
2026-01-30,22.470030587098655
2026-01-31,21.878713992701325
2026-02-01,24.243980370290657
2026-02-02,14.782914859933328
2026-02-03,19.513447615111993
2026-02-04,16.556864643125326
2026-02-05,17.14818123752266
2026-02-06,16.556864643125326
2026-02-07,5.321849349575998
2026-02-08,2.9565829719866654
2026-02-09,1.7739497831919993
2026-02-10,1.7739497831919993
2026-02-11,1.7739497831919993
2026-02-12,1.7739497831919993
2026-02-13,1.7739497831919993
2026-02-14,1.7739497831919993
2026-02-15,1.7739497831919993
2026-02-16,1.1826331887946662
2026-02-17,1.1826331887946662
2026-02-18,1.1826331887946662
2026-02-19,1.1826331887946662
2026-02-20,1.7739497831919993
2026-02-21,1.1826331887946662
2026-02-22,2.3652663775893323
2026-02-23,1.1826331887946662
2026-02-24,1.7739497831919993
2026-02-25,2.9565829719866654
2026-02-26,15.965548048727992
2026-02-27,20.696080803906657
2026-02-28,20.104764209509327
2026-03-01,23.06134718149599
2026-03-02,11.826331887946662
2026-03-03,14.782914859933328
2026-03-04,18.92213102071466
2026-03-05,15.37423145433066
2026-03-06,18.330814426317325
2026-03-07,24.83529696468799
2026-03-08,29.565829719866656
2026-03-09,15.965548048727992
2026-03-10,13.60028167113866
2026-03-11,21.28739739830399
2026-03-12,13.60028167113866
2026-03-13,21.28739739830399
2026-03-14,21.28739739830399
2026-03-15,27.20056334227732
2026-03-16,13.60028167113866
2026-03-17,17.14818123752266
2026-03-18,20.104764209509327
2026-03-19,17.14818123752266
2026-03-20,21.28739739830399
2026-03-21,27.20056334227732
2026-03-22,30.157146314263986
2026-03-23,14.782914859933328
2026-03-24,13.60028167113866
2026-03-25,22.470030587098655
2026-03-26,15.965548048727992
2026-03-27,22.470030587098655
2026-03-28,27.791879936674654
2026-03-29,34.29636247504532
2026-03-30,13.60028167113866
2026-03-31,20.696080803906657
2026-04-01,21.28739739830399
2026-04-02,16.556864643125326
2026-04-03,26.017930153482656
2026-04-04,31.339779503058654
2026-04-05,39.61821182462132
2026-04-06,15.965548048727992
2026-04-07,19.513447615111993
2026-04-08,24.243980370290657
2026-04-09,18.92213102071466
2026-04-10,28.974513125469322
2026-04-11,31.931096097455985
2026-04-12,37.25294544703198
2026-04-13,18.92213102071466
2026-04-14,26.60924674787999
2026-04-15,21.28739739830399
2026-04-16,15.965548048727992
2026-04-17,14.782914859933328
2026-04-18,23.652663775893323
2026-04-19,52.627176901362645
2026-04-20,48.487960740581315
2026-04-21,48.487960740581315
2026-04-22,46.71401095738931
2026-04-23,47.89664414618398
2026-04-24,46.71401095738931
2026-04-25,58.54034284533598
2026-04-26,59.13165943973331
2026-04-27,39.026895230223985
2026-04-28,46.71401095738931
2026-04-29,47.89664414618398
2026-04-30,53.21849349575998
2026-05-01,44.348744579799984
2026-05-02,54.40112668455464
2026-05-03,49.07927733497865
2026-05-04,40.80084501341598
2026-05-05,40.20952841901865
2026-05-06,33.70504588064799
2026-05-07,35.47899566383998
2026-05-08,37.25294544703198
2026-05-09,45.531377768594645
2026-05-10,54.40112668455464
2026-05-11,36.070312258237315
2026-05-12,33.11372928625065
2026-05-13,42.57479479660798
2026-05-14,37.25294544703198
2026-05-15,39.026895230223985
2026-05-16,23.06134718149599
2026-05-17,40.80084501341598
2026-05-18,14.782914859933328
2026-05-19,37.25294544703198
2026-05-20,11.826331887946662
2026-05-21,30.157146314263986
2026-05-22,35.47899566383998
2026-05-23,40.20952841901865
2026-05-24,40.80084501341598
2026-05-25,41.98347820221065
2026-05-26,38.43557863582665
2026-05-27,40.20952841901865
2026-05-28,33.70504588064799
2026-05-29,13.60028167113866
2026-05-30,33.11372928625065
2026-05-31,8.278432321562663
