Time,harris
2024-10-04,128.50078124280535
2024-10-05,128.50078124280535
2024-10-06,149.91757811660625
2024-10-07,171.33437499040713
2024-10-08,171.33437499040713
2024-10-09,149.91757811660625
2024-10-10,149.91757811660625
2024-10-11,149.91757811660625
2024-10-12,149.91757811660625
2024-10-13,149.91757811660625
2024-10-14,149.91757811660625
2024-10-15,171.33437499040713
2024-10-16,235.58476561180981
2024-10-17,257.0015624856107
2024-10-18,192.751171864208
2024-10-19,171.33437499040713
2024-10-20,192.751171864208
2024-10-21,214.1679687380089
2024-10-22,214.1679687380089
2024-10-23,214.1679687380089
2024-10-24,257.0015624856107
2024-10-25,235.58476561180981
2024-10-26,235.58476561180981
2024-10-27,214.1679687380089
2024-10-28,235.58476561180981
2024-10-29,299.8351562332125
2024-10-30,278.41835935941157
2024-10-31,235.58476561180981
2024-11-01,235.58476561180981
2024-11-02,235.58476561180981
2024-11-03,321.2519531070134
2024-11-04,364.08554685461513
2024-11-05,792.421484330633
2024-11-06,2141.679687380089
2024-11-07,364.08554685461513
2024-11-08,214.1679687380089
2024-11-09,171.33437499040713
2024-11-10,149.91757811660625
2024-11-11,149.91757811660625
2024-11-12,128.50078124280535
2024-11-13,107.08398436900445
2024-11-14,85.66718749520356
2024-11-15,85.66718749520356
2024-11-16,64.25039062140267
2024-11-17,64.25039062140267
2024-11-18,64.25039062140267
2024-11-19,85.66718749520356
2024-11-20,64.25039062140267
2024-11-21,64.25039062140267
2024-11-22,64.25039062140267
2024-11-23,64.25039062140267
2024-11-24,64.25039062140267
2024-11-25,64.25039062140267
2024-11-26,64.25039062140267
2024-11-27,85.66718749520356
2024-11-28,85.66718749520356
2024-11-29,64.25039062140267
2024-11-30,42.83359374760178
2024-12-01,64.25039062140267
2024-12-02,64.25039062140267
2024-12-03,64.25039062140267
2024-12-04,64.25039062140267
2024-12-05,64.25039062140267
2024-12-06,42.83359374760178
2024-12-07,42.83359374760178
2024-12-08,42.83359374760178
2024-12-09,42.83359374760178
2024-12-10,42.83359374760178
2024-12-11,42.83359374760178
2024-12-12,42.83359374760178
2024-12-13,42.83359374760178
2024-12-14,42.83359374760178
2024-12-15,42.83359374760178
2024-12-16,42.83359374760178
2024-12-17,42.83359374760178
2024-12-18,42.83359374760178
2024-12-19,42.83359374760178
2024-12-20,64.25039062140267
2024-12-21,42.83359374760178
2024-12-22,42.83359374760178
2024-12-23,64.25039062140267
2024-12-24,64.25039062140267
2024-12-25,64.25039062140267
2024-12-26,42.83359374760178
2024-12-27,42.83359374760178
2024-12-28,42.83359374760178
2024-12-29,42.83359374760178
2024-12-30,42.83359374760178
2024-12-31,42.83359374760178
2025-01-01,42.83359374760178
2025-01-02,42.83359374760178
2025-01-03,42.83359374760178
2025-01-04,64.25039062140267
2025-01-05,64.25039062140267
2025-01-06,64.25039062140267
2025-01-07,64.25039062140267
2025-01-08,42.83359374760178
2025-01-09,64.25039062140267
2025-01-10,64.25039062140267
2025-01-11,64.25039062140267
2025-01-12,64.25039062140267
2025-01-13,64.25039062140267
2025-01-14,64.25039062140267
2025-01-15,64.25039062140267
2025-01-16,64.25039062140267
2025-01-17,64.25039062140267
2025-01-18,64.25039062140267
2025-01-19,42.83359374760178
2025-01-20,85.66718749520356
2025-01-21,64.25039062140267
2025-01-22,64.25039062140267
2025-01-23,64.25039062140267
2025-01-24,64.25039062140267
2025-01-25,64.25039062140267
2025-01-26,64.25039062140267
2025-01-27,64.25039062140267
2025-01-28,42.83359374760178
2025-01-29,42.83359374760178
2025-01-30,42.83359374760178
2025-01-31,64.25039062140267
2025-02-01,42.83359374760178
2025-02-02,42.83359374760178
2025-02-03,42.83359374760178
2025-02-04,42.83359374760178
2025-02-05,42.83359374760178
2025-02-06,64.25039062140267
2025-02-07,64.25039062140267
2025-02-08,42.83359374760178
2025-02-09,42.83359374760178
2025-02-10,42.83359374760178
2025-02-11,42.83359374760178
2025-02-12,42.83359374760178
2025-02-13,42.83359374760178
2025-02-14,42.83359374760178
2025-02-15,42.83359374760178
2025-02-16,42.83359374760178
2025-02-17,42.83359374760178
2025-02-18,42.83359374760178
2025-02-19,42.83359374760178
2025-02-20,42.83359374760178
2025-02-21,42.83359374760178
2025-02-22,42.83359374760178
2025-02-23,42.83359374760178
2025-02-24,64.25039062140267
2025-02-25,42.83359374760178
2025-02-26,42.83359374760178
2025-02-27,42.83359374760178
2025-02-28,42.83359374760178
2025-03-01,42.83359374760178
2025-03-02,42.83359374760178
2025-03-03,42.83359374760178
2025-03-04,42.83359374760178
2025-03-05,42.83359374760178
2025-03-06,42.83359374760178
2025-03-07,42.83359374760178
2025-03-08,42.83359374760178
2025-03-09,42.83359374760178
2025-03-10,42.83359374760178
2025-03-11,64.25039062140267
2025-03-12,42.83359374760178
2025-03-13,42.83359374760178
2025-03-14,42.83359374760178
2025-03-15,42.83359374760178
2025-03-16,42.83359374760178
2025-03-17,42.83359374760178
2025-03-18,42.83359374760178
2025-03-19,42.83359374760178
2025-03-20,42.83359374760178
2025-03-21,42.83359374760178
2025-03-22,42.83359374760178
2025-03-23,42.83359374760178
2025-03-24,42.83359374760178
2025-03-25,42.83359374760178
2025-03-26,42.83359374760178
2025-03-27,42.83359374760178
2025-03-28,42.83359374760178
2025-03-29,42.83359374760178
2025-03-30,42.83359374760178
2025-03-31,42.83359374760178
2025-04-01,42.83359374760178
2025-04-02,42.83359374760178
2025-04-03,42.83359374760178
2025-04-04,42.83359374760178
2025-04-05,42.83359374760178
2025-04-06,42.83359374760178
2025-04-07,42.83359374760178
2025-04-08,42.83359374760178
2025-04-09,42.83359374760178
2025-04-10,42.83359374760178
2025-04-11,42.83359374760178
2025-04-12,42.83359374760178
2025-04-13,42.83359374760178
2025-04-14,42.83359374760178
2025-04-15,41.76275390391174
2025-04-16,42.83359374760178
2025-04-17,41.76275390391174
2025-04-18,39.978020831094994
2025-04-19,40.33496744565834
2025-04-20,42.83359374760178
2025-04-21,44.261380205855176
2025-04-22,43.54748697672848
2025-04-23,41.04886067478504
2025-04-24,43.19054036216512
2025-04-25,44.61832682041852
2025-04-26,43.19054036216512
2025-04-27,41.04886067478504
2025-04-28,42.83359374760178
2025-04-29,44.261380205855176
2025-04-30,43.90443359129182
2025-05-01,59.61008463207914
2025-05-02,44.97527343498187
2025-05-03,38.90718098740495
2025-05-04,38.19328775827825
2025-05-05,42.83359374760178
2025-05-06,46.04611327867191
2025-05-07,43.54748697672848
2025-05-08,42.83359374760178
2025-05-09,42.119700518475085
2025-05-10,37.479394529151556
2025-05-11,38.90718098740495
2025-05-12,44.61832682041852
2025-05-13,43.54748697672848
2025-05-14,43.54748697672848
2025-05-15,45.68916666410856
2025-05-16,38.5502343728416
2025-05-17,34.98076822720812
2025-05-18,37.12244791458821
2025-05-19,43.54748697672847
2025-05-20,41.40580728934838
2025-05-21,46.40305989323526
2025-05-22,39.978020831094994
2025-05-23,40.69191406022169
2025-05-24,33.55298176895472
2025-05-25,32.839088539828026
2025-05-26,34.26687499808142
2025-05-27,47.116953122361956
2025-05-28,44.26138020585517
2025-05-29,42.11970051847508
2025-05-30,40.69191406022169
2025-05-31,32.839088539828026
2025-06-01,32.839088539828026
2025-06-02,42.11970051847508
2025-06-03,39.2641276019683
2025-06-04,42.833593747601775
2025-06-05,45.68916666410856
2025-06-06,39.978020831094994
2025-06-07,34.98076822720812
2025-06-08,34.26687499808142
2025-06-09,47.116953122361956
2025-06-10,58.5392447883891
2025-06-11,59.967031246642485
2025-06-12,71.38932291266963
2025-06-13,53.54199218450222
2025-06-14,40.69191406022169
2025-06-15,39.978020831094994
2025-06-16,44.975273434981865
2025-06-17,44.975273434981865
2025-06-18,42.833593747601775
2025-06-19,39.978020831094994
2025-06-20,40.69191406022169
2025-06-21,34.98076822720812
2025-06-22,39.2641276019683
2025-06-23,45.68916666410856
2025-06-24,44.975273434981865
2025-06-25,44.26138020585517
2025-06-26,46.40305989323526
2025-06-27,43.54748697672847
2025-06-28,35.69466145633481
2025-06-29,34.26687499808142
2025-06-30,42.11970051847508
2025-07-01,45.68916666410856
2025-07-02,43.54748697672847
2025-07-03,43.54748697672847
2025-07-04,41.40580728934838
2025-07-05,38.5502343728416
2025-07-06,39.2641276019683
2025-07-07,42.833593747601775
2025-07-08,46.40305989323526
2025-07-09,42.833593747601775
2025-07-10,49.258632809742046
2025-07-11,52.82809895537552
2025-07-12,39.2641276019683
2025-07-13,34.26687499808142
2025-07-14,45.68916666410856
2025-07-15,46.40305989323526
2025-07-16,43.54748697672847
2025-07-17,54.25588541362892
2025-07-18,38.5502343728416
2025-07-19,42.11970051847508
2025-07-20,53.54199218450222
2025-07-21,47.116953122361956
2025-07-22,42.833593747601775
2025-07-23,46.40305989323526
2025-07-24,45.68916666410856
2025-07-25,42.11970051847508
2025-07-26,38.5502343728416
2025-07-27,36.40855468546151
2025-07-28,44.975273434981865
2025-07-29,43.54748697672847
2025-07-30,54.969778642755614
2025-07-31,59.253138017515795
2025-08-01,59.967031246642485
2025-08-02,46.40305989323526
2025-08-03,41.40580728934838
2025-08-04,45.68916666410856
2025-08-05,47.83084635148865
2025-08-06,48.54473958061535
2025-08-07,45.68916666410856
2025-08-08,42.833593747601775
2025-08-09,41.40580728934838
2025-08-10,34.98076822720812
2025-08-11,42.833593747601775
2025-08-12,42.11970051847508
2025-08-13,45.68916666410856
2025-08-14,42.833593747601775
2025-08-15,42.833593747601775
2025-08-16,36.40855468546151
2025-08-17,38.5502343728416
2025-08-18,44.975273434981865
2025-08-19,42.833593747601775
2025-08-20,43.54748697672847
2025-08-21,45.68916666410856
2025-08-22,47.83084635148865
2025-08-23,40.69191406022169
2025-08-24,42.833593747601775
2025-08-25,47.83084635148865
2025-08-26,46.40305989323526
2025-08-27,48.54473958061535
2025-08-28,42.833593747601775
2025-08-29,54.25588541362892
2025-08-30,41.40580728934838
2025-08-31,37.836341143714904
2025-09-01,39.978020831094994
2025-09-02,43.54748697672847
2025-09-03,46.40305989323526
2025-09-04,46.40305989323526
2025-09-05,44.26138020585517
2025-09-06,44.26138020585517
2025-09-07,34.98076822720812
2025-09-08,39.978020831094994
2025-09-09,40.69191406022169
2025-09-10,44.26138020585517
2025-09-11,39.978020831094994
2025-09-12,40.69191406022169
2025-09-13,35.69466145633481
2025-09-14,32.839088539828026
2025-09-15,39.2641276019683
2025-09-16,47.116953122361956
2025-09-17,42.11970051847508
2025-09-18,42.11970051847508
2025-09-19,44.26138020585517
2025-09-20,37.836341143714904
2025-09-21,44.26138020585517
2025-09-22,57.111458330135704
2025-09-23,60.68092447576918
2025-09-24,53.54199218450222
2025-09-25,51.40031249712213
2025-09-26,47.83084635148865
2025-09-27,37.12244791458821
2025-09-28,37.836341143714904
2025-09-29,44.26138020585517
2025-09-30,43.54748697672847
2025-10-01,41.40580728934838
2025-10-02,42.833593747601775
2025-10-03,40.69191406022169
2025-10-04,31.411302081574636
2025-10-05,33.55298176895472
2025-10-06,42.11970051847508
2025-10-07,42.833593747601775
2025-10-08,44.26138020585517
2025-10-09,42.11970051847508
2025-10-10,37.12244791458821
2025-10-11,34.98076822720812
2025-10-12,34.26687499808142
2025-10-13,45.68916666410856
2025-10-14,42.11970051847508
2025-10-15,42.11970051847508
2025-10-16,40.69191406022169
2025-10-17,42.11970051847508
2025-10-18,33.55298176895472
2025-10-19,34.26687499808142
2025-10-20,40.69191406022169
2025-10-21,41.40580728934838
2025-10-22,43.54748697672847
2025-10-23,41.40580728934838
2025-10-24,41.40580728934838
2025-10-25,36.40855468546151
2025-10-26,35.69466145633481
2025-10-27,42.833593747601775
2025-10-28,39.2641276019683
2025-10-29,41.40580728934838
2025-10-30,44.975273434981865
2025-10-31,46.40305989323526
2025-11-01,36.40855468546151
2025-11-02,35.69466145633481
2025-11-03,46.40305989323526
2025-11-04,52.11420572624883
2025-11-05,49.97252603886874
2025-11-06,43.54748697672847
2025-11-07,39.2641276019683
2025-11-08,34.26687499808142
2025-11-09,34.98076822720812
2025-11-10,44.26138020585517
2025-11-11,42.11970051847508
2025-11-12,42.11970051847508
2025-11-13,40.69191406022169
2025-11-14,40.69191406022169
2025-11-15,35.69466145633481
2025-11-16,34.26687499808142
2025-11-17,40.69191406022169
2025-11-18,44.26138020585517
2025-11-19,42.11970051847508
2025-11-20,41.40580728934838
2025-11-21,39.978020831094994
2025-11-22,34.98076822720812
2025-11-23,32.839088539828026
2025-11-24,37.836341143714904
2025-11-25,41.40580728934838
2025-11-26,41.40580728934838
2025-11-27,40.69191406022169
2025-11-28,32.12519531070133
2025-11-29,31.411302081574636
2025-11-30,33.55298176895472
2025-12-01,41.40580728934838
2025-12-02,39.2641276019683
2025-12-03,40.69191406022169
2025-12-04,44.26138020585517
2025-12-05,42.833593747601775
2025-12-06,37.836341143714904
2025-12-07,35.69466145633481
2025-12-08,40.69191406022169
2025-12-09,39.2641276019683
2025-12-10,41.40580728934838
2025-12-11,39.433207577287774
2025-12-12,37.5545411848491
2025-12-13,37.19759457028576
2025-12-14,33.66570175250105
2025-12-15,40.08134748267912
2025-12-16,40.72948738807047
2025-12-17,42.025767198853146
2025-12-18,43.97018691502718
2025-12-19,40.08134748267912
2025-12-20,32.07822865089037
2025-12-21,33.66570175250105
2025-12-22,37.8457344756771
2025-12-23,38.785067671896435
2025-12-24,47.793273023639884
2025-12-25,35.610121468675075
2025-12-26,34.96198156328373
2025-12-27,34.96198156328373
2025-12-28,34.31384165789239
2025-12-29,42.67390710424449
2025-12-30,42.96510039507248
2025-12-31,44.261380205855176
2026-01-01,34.96198156328373
2026-01-02,38.49387438106844
2026-01-03,34.02264836706439
2026-01-04,35.610121468675075
2026-01-05,45.557660016637854
2026-01-06,44.261380205855176
2026-01-07,43.61324030046383
2026-01-08,41.3776272934618
2026-01-09,43.61324030046383
2026-01-10,42.5142204608872
2026-01-11,34.94319489935935
2026-01-12,43.67899362419919
2026-01-13,44.261380205855176
2026-01-14,43.67899362419919
2026-01-15,45.42615336916715
2026-01-16,44.843766787511164
2026-01-17,44.261380205855176
2026-01-18,39.01990097095127
2026-01-19,43.09660704254319
2026-01-20,45.42615336916715
2026-01-21,46.59092653247913
2026-01-22,46.59092653247913
2026-01-23,44.843766787511164
2026-01-24,40.18467413426325
2026-01-25,43.09660704254319
2026-01-26,41.93183387923121
2026-01-27,43.67899362419919
2026-01-28,47.17331311413512
2026-01-29,50.08524602241506
2026-01-30,51.25001918572704
2026-01-31,50.08524602241506
2026-02-01,44.843766787511164
2026-02-02,46.59092653247913
2026-02-03,45.42615336916715
2026-02-04,48.920472859103086
2026-02-05,55.90911183897495
2026-02-06,52.99717893069501
2026-02-07,46.00853995082314
2026-02-08,37.85512780763929
2026-02-09,40.767060715919236
2026-02-10,44.261380205855176
2026-02-11,43.09660704254319
2026-02-12,45.42615336916715
2026-02-13,46.59092653247913
2026-02-14,41.349447297575225
2026-02-15,39.60228755260726
2026-02-16,47.75569969579111
2026-02-17,46.00853995082314
2026-02-18,47.75569969579111
2026-02-19,46.00853995082314
2026-02-20,46.00853995082314
2026-02-21,41.93183387923121
2026-02-22,36.690354644327314
2026-02-23,52.99717893069501
2026-02-24,51.83240576738303
2026-02-25,50.08524602241506
2026-02-26,51.25001918572704
2026-02-27,58.23865816559891
2026-02-28,47.75569969579111
2026-03-01,37.85512780763929
2026-03-02,48.920472859103086
2026-03-03,55.90911183897495
2026-03-04,50.66763260407105
2026-03-05,47.75569969579111
2026-03-06,45.42615336916715
2026-03-07,41.349447297575225
2026-03-08,39.60228755260726
2026-03-09,45.42615336916715
2026-03-10,48.3380862774471
2026-03-11,51.83240576738303
2026-03-12,46.59092653247913
2026-03-13,46.00853995082314
2026-03-14,36.690354644327314
2026-03-15,50.66763260407105
2026-03-16,56.49149842063095
2026-03-17,50.08524602241506
2026-03-18,46.59092653247913
2026-03-19,45.42615336916715
2026-03-20,46.59092653247913
2026-03-21,39.01990097095127
2026-03-22,37.85512780763929
2026-03-23,44.843766787511164
2026-03-24,44.261380205855176
2026-03-25,46.59092653247913
2026-03-26,52.41479234903902
2026-03-27,48.3380862774471
2026-03-28,39.60228755260726
2026-03-29,39.01990097095127
2026-03-30,43.67899362419919
2026-03-31,44.261380205855176
2026-04-01,46.59092653247913
2026-04-02,48.3380862774471
2026-04-03,46.59092653247913
2026-04-04,42.5142204608872
2026-04-05,44.843766787511164
2026-04-06,44.843766787511164
2026-04-07,46.59092653247913
2026-04-08,51.25001918572704
2026-04-09,47.17331311413512
2026-04-10,48.920472859103086
2026-04-11,46.00853995082314
2026-04-12,46.59092653247913
2026-04-13,49.502859440759075
2026-04-14,52.41479234903902
2026-04-15,52.41479234903902
2026-04-16,48.3380862774471
2026-04-17,48.3380862774471
2026-04-18,42.5142204608872
2026-04-19,43.67899362419919
2026-04-20,55.32672525731896
2026-04-21,47.75569969579111
2026-04-22,46.59092653247913
2026-04-23,47.17331311413512
2026-04-24,43.09660704254319
2026-04-25,47.17331311413512
2026-04-26,47.17331311413512
2026-04-27,47.17331311413512
2026-04-28,47.17331311413512
2026-04-29,46.00853995082314
2026-04-30,47.75569969579111
2026-05-01,47.75569969579111
2026-05-02,44.261380205855176
2026-05-03,55.32672525731896
2026-05-04,53.579565512350996
2026-05-05,48.3380862774471
2026-05-06,50.08524602241506
2026-05-07,50.08524602241506
2026-05-08,50.66763260407105
2026-05-09,48.920472859103086
2026-05-10,39.60228755260726
2026-05-11,49.502859440759075
2026-05-12,47.75569969579111
2026-05-13,48.920472859103086
2026-05-14,50.66763260407105
2026-05-15,48.920472859103086
2026-05-16,55.90911183897495
2026-05-17,51.83240576738303
2026-05-18,54.161952094006985
2026-05-19,47.17331311413512
2026-05-20,47.17331311413512
2026-05-21,44.843766787511164
2026-05-22,48.920472859103086
2026-05-23,43.67899362419919
2026-05-24,39.60228755260726
2026-05-25,38.43751438929528
2026-05-26,47.75569969579111
2026-05-27,49.502859440759075
2026-05-28,46.59092653247913
2026-05-29,46.59092653247913
2026-05-30,41.93183387923121
2026-05-31,41.93183387923121
