Time,carvana
2024-11-14,27.790912750010857
2024-11-15,29.775977946440204
2024-11-16,28.187925789296727
2024-11-17,28.187925789296727
2024-11-18,27.393899710724988
2024-11-19,26.996886671439118
2024-11-20,25.40883451429564
2024-11-21,25.01182147500977
2024-11-22,25.40883451429564
2024-11-23,26.59987363215325
2024-11-24,23.820782357152165
2024-11-25,27.790912750010857
2024-11-26,26.59987363215325
2024-11-27,27.790912750010857
2024-11-28,22.232730200008685
2024-11-29,25.80584755358151
2024-11-30,28.584938828582597
2024-12-01,25.80584755358151
2024-12-02,24.6148084357239
2024-12-03,24.21779539643803
2024-12-04,24.6148084357239
2024-12-05,24.21779539643803
2024-12-06,25.40883451429564
2024-12-07,24.6148084357239
2024-12-08,21.43870412143695
2024-12-09,24.6148084357239
2024-12-10,25.80584755358151
2024-12-11,26.20286059286738
2024-12-12,26.996886671439118
2024-12-13,25.80584755358151
2024-12-14,28.187925789296727
2024-12-15,25.40883451429564
2024-12-16,25.01182147500977
2024-12-17,25.80584755358151
2024-12-18,26.996886671439118
2024-12-19,27.393899710724988
2024-12-20,26.20286059286738
2024-12-21,25.01182147500977
2024-12-22,22.629743239294555
2024-12-23,26.996886671439118
2024-12-24,24.6148084357239
2024-12-25,19.4536389250076
2024-12-26,29.775977946440204
2024-12-27,33.7461083392989
2024-12-28,33.349095300013026
2024-12-29,30.967017064297814
2024-12-30,34.143121378584766
2024-12-31,28.981951867868467
2025-01-01,23.026756278580425
2025-01-02,32.95208226072716
2025-01-03,39.70130392858694
2025-01-04,34.937147457156506
2025-01-05,31.364030103583683
2025-01-06,29.378964907154334
2025-01-07,31.761043142869553
2025-01-08,28.584938828582597
2025-01-09,27.393899710724988
2025-01-10,27.790912750010857
2025-01-11,30.967017064297814
2025-01-12,29.775977946440204
2025-01-13,29.775977946440204
2025-01-14,29.775977946440204
2025-01-15,29.378964907154334
2025-01-16,28.981951867868467
2025-01-17,28.584938828582597
2025-01-18,27.790912750010857
2025-01-19,25.40883451429564
2025-01-20,26.996886671439118
2025-01-21,26.20286059286738
2025-01-22,27.393899710724988
2025-01-23,27.393899710724988
2025-01-24,28.981951867868467
2025-01-25,30.172990985726074
2025-01-26,27.393899710724988
2025-01-27,28.981951867868467
2025-01-28,29.775977946440204
2025-01-29,29.378964907154334
2025-01-30,28.584938828582597
2025-01-31,28.981951867868467
2025-02-01,30.570004025011944
2025-02-02,30.172990985726074
2025-02-03,27.393899710724988
2025-02-04,29.775977946440204
2025-02-05,26.996886671439118
2025-02-06,28.584938828582597
2025-02-07,28.981951867868467
2025-02-08,33.349095300013026
2025-02-09,30.172990985726074
2025-02-10,26.59987363215325
2025-02-11,27.393899710724988
2025-02-12,28.187925789296727
2025-02-13,28.187925789296727
2025-02-14,28.584938828582597
2025-02-15,30.967017064297814
2025-02-16,32.15805618215542
2025-02-17,30.967017064297814
2025-02-18,31.364030103583683
2025-02-19,36.92221265358585
2025-02-20,36.525199614299986
2025-02-21,34.143121378584766
2025-02-22,36.12818657501411
2025-02-23,32.95208226072716
2025-02-24,34.54013441787064
2025-02-25,33.7461083392989
2025-02-26,34.143121378584766
2025-02-27,34.143121378584766
2025-02-28,33.7461083392989
2025-03-01,36.12818657501411
2025-03-02,32.15805618215542
2025-03-03,32.55506922144129
2025-03-04,34.143121378584766
2025-03-05,32.15805618215542
2025-03-06,32.15805618215542
2025-03-07,32.95208226072716
2025-03-08,32.55506922144129
2025-03-09,31.761043142869553
2025-03-10,32.15805618215542
2025-03-11,32.95208226072716
2025-03-12,35.731173535728246
2025-03-13,34.54013441787064
2025-03-14,34.143121378584766
2025-03-15,36.92221265358585
2025-03-16,34.937147457156506
2025-03-17,31.761043142869553
2025-03-18,34.143121378584766
2025-03-19,34.54013441787064
2025-03-20,32.95208226072716
2025-03-21,31.364030103583683
2025-03-22,34.143121378584766
2025-03-23,32.55506922144129
2025-03-24,32.55506922144129
2025-03-25,32.15805618215542
2025-03-26,32.15805618215542
2025-03-27,35.33416049644238
2025-03-28,33.7461083392989
2025-03-29,36.525199614299986
2025-03-30,34.937147457156506
2025-03-31,34.143121378584766
2025-04-01,31.364030103583683
2025-04-02,31.364030103583683
2025-04-03,34.937147457156506
2025-04-04,33.349095300013026
2025-04-05,34.937147457156506
2025-04-06,33.349095300013026
2025-04-07,31.761043142869553
2025-04-08,32.15805618215542
2025-04-09,32.15805618215542
2025-04-10,31.364030103583683
2025-04-11,30.570004025011944
2025-04-12,34.143121378584766
2025-04-13,28.584938828582597
2025-04-14,30.570004025011944
2025-04-15,34.999956575076666
2025-04-16,33.340183195443274
2025-04-17,30.65201660635026
2025-04-18,32.726733330891996
2025-04-19,32.510296505626584
2025-04-20,28.162356536900177
2025-04-21,31.265466470901544
2025-04-22,34.17006988525997
2025-04-23,32.92523985053493
2025-04-24,30.65201660635026
2025-04-25,31.680409815809888
2025-04-26,28.992243226716873
2025-04-27,29.407186571625218
2025-04-28,31.680409815809888
2025-04-29,31.481903296166955
2025-04-30,31.481903296166955
2025-05-01,31.680409815809888
2025-05-02,30.0206364361765
2025-05-03,31.265466470901544
2025-05-04,31.066959951258607
2025-05-05,31.066959951258607
2025-05-06,32.09535316071823
2025-05-07,32.726733330891996
2025-05-08,33.340183195443274
2025-05-09,30.65201660635026
2025-05-10,32.09535316071823
2025-05-11,28.793736707073936
2025-05-12,32.510296505626584
2025-05-13,33.755126540351625
2025-05-14,33.755126540351625
2025-05-15,33.33127109087352
2025-05-16,31.599776488750223
2025-05-17,35.92851299405847
2025-05-18,35.49563934352765
2025-05-19,35.92851299405847
2025-05-20,37.22713394565095
2025-05-21,35.92851299405847
2025-05-22,34.629892042466
2025-05-23,34.629892042466
2025-05-24,34.629892042466
2025-05-25,33.33127109087352
2025-05-26,37.66000759618178
2025-05-27,36.794260295120125
2025-05-28,36.3613866445893
2025-05-29,37.22713394565095
2025-05-30,34.629892042466
2025-05-31,40.25724949936672
2025-06-01,33.76414474140435
2025-06-02,34.197018391935174
2025-06-03,36.794260295120125
2025-06-04,36.794260295120125
2025-06-05,35.49563934352765
2025-06-06,36.794260295120125
2025-06-07,35.92851299405847
2025-06-08,34.197018391935174
2025-06-09,35.06276569299683
2025-06-10,35.49563934352765
2025-06-11,35.92851299405847
2025-06-12,34.197018391935174
2025-06-13,35.06276569299683
2025-06-14,36.3613866445893
2025-06-15,31.599776488750223
2025-06-16,35.49563934352765
2025-06-17,38.525754897243424
2025-06-18,37.22713394565095
2025-06-19,33.33127109087352
2025-06-20,34.629892042466
2025-06-21,33.76414474140435
2025-06-22,31.1669028382194
2025-06-23,33.33127109087352
2025-06-24,35.92851299405847
2025-06-25,34.629892042466
2025-06-26,35.49563934352765
2025-06-27,36.3613866445893
2025-06-28,35.92851299405847
2025-06-29,35.06276569299683
2025-06-30,36.3613866445893
2025-07-01,35.92851299405847
2025-07-02,33.76414474140435
2025-07-03,34.197018391935174
2025-07-04,30.734029187688574
2025-07-05,31.599776488750223
2025-07-06,34.197018391935174
2025-07-07,35.06276569299683
2025-07-08,37.66000759618178
2025-07-09,38.0928812467126
2025-07-10,37.66000759618178
2025-07-11,35.92851299405847
2025-07-12,35.92851299405847
2025-07-13,34.629892042466
2025-07-14,39.391502198305076
2025-07-15,40.69012314989755
2025-07-16,40.25724949936672
2025-07-17,42.85449140255167
2025-07-18,37.66000759618178
2025-07-19,43.287365053082496
2025-07-20,38.958628547774246
2025-07-21,38.958628547774246
2025-07-22,40.25724949936672
2025-07-23,39.8243758488359
2025-07-24,36.3613866445893
2025-07-25,37.22713394565095
2025-07-26,36.794260295120125
2025-07-27,35.49563934352765
2025-07-28,35.92851299405847
2025-07-29,36.794260295120125
2025-07-30,38.958628547774246
2025-07-31,43.287365053082496
2025-08-01,36.3613866445893
2025-08-02,38.525754897243424
2025-08-03,35.49563934352765
2025-08-04,36.794260295120125
2025-08-05,37.22713394565095
2025-08-06,36.794260295120125
2025-08-07,37.66000759618178
2025-08-08,36.3613866445893
2025-08-09,36.794260295120125
2025-08-10,35.49563934352765
2025-08-11,38.0928812467126
2025-08-12,36.794260295120125
2025-08-13,35.92851299405847
2025-08-14,36.3613866445893
2025-08-15,35.92851299405847
2025-08-16,37.22713394565095
2025-08-17,35.06276569299683
2025-08-18,35.92851299405847
2025-08-19,36.3613866445893
2025-08-20,37.66000759618178
2025-08-21,35.06276569299683
2025-08-22,34.629892042466
2025-08-23,35.92851299405847
2025-08-24,34.197018391935174
2025-08-25,35.49563934352765
2025-08-26,34.629892042466
2025-08-27,34.629892042466
2025-08-28,33.33127109087352
2025-08-29,32.465523789811876
2025-08-30,30.30115553715775
2025-08-31,29.435408236096098
2025-09-01,33.33127109087352
2025-09-02,32.8983974403427
2025-09-03,33.33127109087352
2025-09-04,30.30115553715775
2025-09-05,32.03265013928105
2025-09-06,31.1669028382194
2025-09-07,26.83816633291115
2025-09-08,32.03265013928105
2025-09-09,30.734029187688574
2025-09-10,29.002534585565275
2025-09-11,29.868281886626924
2025-09-12,28.56966093503445
2025-09-13,30.734029187688574
2025-09-14,27.7039136339728
2025-09-15,30.734029187688574
2025-09-16,32.8983974403427
2025-09-17,33.33127109087352
2025-09-18,30.30115553715775
2025-09-19,31.1669028382194
2025-09-20,32.465523789811876
2025-09-21,27.7039136339728
2025-09-22,32.03265013928105
2025-09-23,34.197018391935174
2025-09-24,32.03265013928105
2025-09-25,34.197018391935174
2025-09-26,33.76414474140435
2025-09-27,32.465523789811876
2025-09-28,29.435408236096098
2025-09-29,34.197018391935174
2025-09-30,34.197018391935174
2025-10-01,31.599776488750223
2025-10-02,31.599776488750223
2025-10-03,30.734029187688574
2025-10-04,31.1669028382194
2025-10-05,29.435408236096098
2025-10-06,30.30115553715775
2025-10-07,31.599776488750223
2025-10-08,32.03265013928105
2025-10-09,31.599776488750223
2025-10-10,31.1669028382194
2025-10-11,34.629892042466
2025-10-12,29.868281886626924
2025-10-13,32.465523789811876
2025-10-14,30.734029187688574
2025-10-15,30.30115553715775
2025-10-16,31.1669028382194
2025-10-17,32.8983974403427
2025-10-18,32.03265013928105
2025-10-19,29.868281886626924
2025-10-20,30.734029187688574
2025-10-21,32.8983974403427
2025-10-22,32.03265013928105
2025-10-23,32.465523789811876
2025-10-24,30.30115553715775
2025-10-25,29.002534585565275
2025-10-26,30.30115553715775
2025-10-27,31.1669028382194
2025-10-28,30.30115553715775
2025-10-29,31.599776488750223
2025-10-30,33.33127109087352
2025-10-31,32.03265013928105
2025-11-01,32.03265013928105
2025-11-02,28.136787284503626
2025-11-03,31.1669028382194
2025-11-04,30.734029187688574
2025-11-05,31.1669028382194
2025-11-06,32.03265013928105
2025-11-07,34.629892042466
2025-11-08,35.92851299405847
2025-11-09,32.03265013928105
2025-11-10,32.8983974403427
2025-11-11,32.465523789811876
2025-11-12,32.465523789811876
2025-11-13,32.03265013928105
2025-11-14,32.465523789811876
2025-11-15,32.03265013928105
2025-11-16,32.03265013928105
2025-11-17,32.8983974403427
2025-11-18,33.33127109087352
2025-11-19,32.03265013928105
2025-11-20,32.8983974403427
2025-11-21,30.30115553715775
2025-11-22,32.465523789811876
2025-11-23,29.435408236096098
2025-11-24,32.03265013928105
2025-11-25,30.30115553715775
2025-11-26,29.435408236096098
2025-11-27,22.942303478133724
2025-11-28,27.7039136339728
2025-11-29,29.435408236096098
2025-11-30,29.002534585565275
2025-12-01,28.56966093503445
2025-12-02,31.1669028382194
2025-12-03,31.1669028382194
2025-12-04,32.03265013928105
2025-12-05,30.30115553715775
2025-12-06,38.0928812467126
2025-12-07,31.599776488750223
2025-12-08,36.3613866445893
2025-12-09,35.92851299405847
2025-12-10,35.49563934352765
2025-12-11,33.25287295779039
2025-12-12,33.4800953880966
2025-12-13,33.25287295779039
2025-12-14,29.259939657645745
2025-12-15,30.374480599095214
2025-12-16,31.921895191075507
2025-12-17,32.59277687695335
2025-12-18,32.809213702218756
2025-12-19,29.93082134352359
2025-12-20,31.921895191075507
2025-12-21,31.261799110238467
2025-12-22,32.14911762138172
2025-12-23,32.36555444664714
2025-12-24,28.156184321237085
2025-12-25,21.944954743234312
2025-12-26,32.59277687695335
2025-12-27,34.36741389923985
2025-12-28,34.36741389923985
2025-12-29,36.8021470023634
2025-12-30,35.91482849122015
2025-12-31,33.69653221336201
2026-01-01,26.381547298950576
2026-01-02,34.81107315481148
2026-01-03,35.47116923564852
2026-01-04,32.59277687695335
2026-01-05,32.36555444664714
2026-01-06,33.92375464366823
2026-01-07,34.58385072450527
2026-01-08,33.03643613252497
2026-01-09,33.69653221336201
2026-01-10,36.81003370960667
2026-01-11,34.083364545932106
2026-01-12,32.72002996409482
2026-01-13,35.44669912776939
2026-01-14,33.62891968531967
2026-01-15,31.811140242869964
2026-01-16,34.53780940654453
2026-01-17,36.81003370960667
2026-01-18,36.81003370960667
2026-01-19,35.44669912776939
2026-01-20,34.99225426715696
2026-01-21,33.62891968531967
2026-01-22,33.62891968531967
2026-01-23,30.44780566103268
2026-01-24,32.265585103482394
2026-01-25,29.084471079195396
2026-01-26,29.993360800420252
2026-01-27,31.811140242869964
2026-01-28,39.08225801266882
2026-01-29,39.08225801266882
2026-01-30,32.72002996409482
2026-01-31,37.71892343083153
2026-02-01,34.083364545932106
2026-02-02,34.99225426715696
2026-02-03,35.44669912776939
2026-02-04,34.99225426715696
2026-02-05,34.083364545932106
2026-02-06,32.72002996409482
2026-02-07,38.17336829144396
2026-02-08,29.993360800420252
2026-02-09,28.17558135797054
2026-02-10,32.72002996409482
2026-02-11,36.81003370960667
2026-02-12,35.44669912776939
2026-02-13,34.99225426715696
2026-02-14,36.355588848994245
2026-02-15,34.53780940654453
2026-02-16,39.08225801266882
2026-02-17,36.355588848994245
2026-02-18,40.90003745511852
2026-02-19,45.444486061242806
2026-02-20,41.354482315730955
2026-02-21,44.99004120063038
2026-02-22,38.62781315205638
2026-02-23,37.2644785702191
2026-02-24,39.99114773389367
2026-02-25,40.445592594506095
2026-02-26,39.99114773389367
2026-02-27,39.99114773389367
2026-02-28,43.17226175818067
2026-03-01,38.17336829144396
2026-03-02,38.17336829144396
2026-03-03,39.99114773389367
2026-03-04,38.62781315205638
2026-03-05,40.90003745511852
2026-03-06,38.62781315205638
2026-03-07,40.445592594506095
2026-03-08,39.53670287328124
2026-03-09,39.53670287328124
2026-03-10,40.90003745511852
2026-03-11,38.17336829144396
2026-03-12,39.53670287328124
2026-03-13,38.17336829144396
2026-03-14,43.626706618793094
2026-03-15,39.99114773389367
2026-03-16,37.2644785702191
2026-03-17,39.53670287328124
2026-03-18,38.62781315205638
2026-03-19,37.71892343083153
2026-03-20,41.80892717634338
2026-03-21,42.71781689756824
2026-03-22,39.53670287328124
2026-03-23,39.53670287328124
2026-03-24,39.99114773389367
2026-03-25,42.26337203695581
2026-03-26,39.53670287328124
2026-03-27,39.53670287328124
2026-03-28,41.354482315730955
2026-03-29,42.26337203695581
2026-03-30,40.90003745511852
2026-03-31,39.99114773389367
2026-04-01,37.71892343083153
2026-04-02,37.71892343083153
2026-04-03,41.354482315730955
2026-04-04,40.445592594506095
2026-04-05,35.44669912776939
2026-04-06,39.53670287328124
2026-04-07,38.62781315205638
2026-04-08,39.08225801266882
2026-04-09,38.17336829144396
2026-04-10,36.355588848994245
2026-04-11,38.17336829144396
2026-04-12,37.2644785702191
2026-04-13,38.62781315205638
2026-04-14,39.53670287328124
2026-04-15,35.90114398838182
2026-04-16,39.53670287328124
2026-04-17,38.62781315205638
2026-04-18,41.80892717634338
2026-04-19,36.81003370960667
2026-04-20,37.71892343083153
2026-04-21,41.80892717634338
2026-04-22,39.08225801266882
2026-04-23,38.62781315205638
2026-04-24,37.71892343083153
2026-04-25,38.17336829144396
2026-04-26,38.62781315205638
2026-04-27,37.2644785702191
2026-04-28,39.53670287328124
2026-04-29,38.62781315205638
2026-04-30,38.62781315205638
2026-05-01,34.99225426715696
2026-05-02,38.62781315205638
2026-05-03,39.53670287328124
2026-05-04,42.26337203695581
2026-05-05,38.62781315205638
2026-05-06,38.62781315205638
2026-05-07,39.53670287328124
2026-05-08,42.26337203695581
2026-05-09,39.08225801266882
2026-05-10,39.08225801266882
2026-05-11,39.08225801266882
2026-05-12,40.90003745511852
2026-05-13,38.17336829144396
2026-05-14,39.08225801266882
2026-05-15,37.71892343083153
2026-05-16,39.99114773389367
2026-05-17,37.2644785702191
2026-05-18,40.90003745511852
2026-05-19,41.354482315730955
2026-05-20,39.08225801266882
2026-05-21,39.08225801266882
2026-05-22,40.445592594506095
2026-05-23,42.26337203695581
2026-05-24,37.2644785702191
2026-05-25,38.62781315205638
2026-05-26,39.99114773389367
2026-05-27,39.53670287328124
2026-05-28,40.90003745511852
2026-05-29,40.445592594506095
2026-05-30,43.626706618793094
2026-05-31,37.71892343083153
