Time,canva
2024-09-24,219.55561172426482
2024-09-25,222.5632228437753
2024-09-26,216.54800060475435
2024-09-27,174.44144493160766
2024-09-28,75.19027798776192
2024-09-29,81.20550022678287
2024-09-30,195.494722768181
2024-10-01,207.5251672462229
2024-10-02,219.55561172426482
2024-10-03,216.54800060475435
2024-10-04,177.44905605111813
2024-10-05,75.19027798776192
2024-10-06,81.20550022678287
2024-10-07,186.47188940964958
2024-10-08,201.50994500720196
2024-10-09,192.48711164867052
2024-10-10,192.48711164867052
2024-10-11,162.41100045356575
2024-10-12,69.17505574874097
2024-10-13,72.18266686825145
2024-10-14,162.41100045356575
2024-10-15,201.50994500720196
2024-10-16,204.51755612671244
2024-10-17,201.50994500720196
2024-10-18,171.4338338120972
2024-10-19,75.19027798776192
2024-10-20,81.20550022678287
2024-10-21,201.50994500720196
2024-10-22,216.54800060475435
2024-10-23,216.54800060475435
2024-10-24,216.54800060475435
2024-10-25,180.4566671706286
2024-10-26,72.18266686825145
2024-10-27,78.1978891072724
2024-10-28,204.51755612671244
2024-10-29,210.53277836573338
2024-10-30,216.54800060475435
2024-10-31,195.494722768181
2024-11-01,162.41100045356575
2024-11-02,75.19027798776192
2024-11-03,87.22072246580383
2024-11-04,192.48711164867052
2024-11-05,162.41100045356575
2024-11-06,144.3653337365029
2024-11-07,201.50994500720196
2024-11-08,180.4566671706286
2024-11-09,81.20550022678287
2024-11-10,84.21311134629335
2024-11-11,171.4338338120972
2024-11-12,225.57083396328576
2024-11-13,237.60127844132768
2024-11-14,231.5860562023067
2024-11-15,198.50233388769146
2024-11-16,78.1978891072724
2024-11-17,93.23594470482479
2024-11-18,219.55561172426482
2024-11-19,228.57844508279624
2024-11-20,231.5860562023067
2024-11-21,225.57083396328576
2024-11-22,195.494722768181
2024-11-23,84.21311134629335
2024-11-24,81.20550022678287
2024-11-25,168.4262226925867
2024-11-26,162.41100045356575
2024-11-27,120.30444478041908
2024-11-28,66.16744462923049
2024-11-29,66.16744462923049
2024-11-30,72.18266686825145
2024-12-01,111.28161142188765
2024-12-02,225.57083396328576
2024-12-03,246.6241117998591
2024-12-04,252.63933403888007
2024-12-05,228.57844508279624
2024-12-06,210.53277836573338
2024-12-07,96.24355582433526
2024-12-08,102.25877806335622
2024-12-09,222.5632228437753
2024-12-10,240.60888956083815
2024-12-11,231.5860562023067
2024-12-12,237.60127844132768
2024-12-13,210.53277836573338
2024-12-14,81.20550022678287
2024-12-15,87.22072246580383
2024-12-16,213.54038948524385
2024-12-17,216.54800060475435
2024-12-18,204.51755612671244
2024-12-19,180.4566671706286
2024-12-20,144.3653337365029
2024-12-21,66.16744462923049
2024-12-22,63.159833509720016
2024-12-23,90.2283335853143
2024-12-24,78.1978891072724
2024-12-25,60.15222239020954
2024-12-26,69.17505574874097
2024-12-27,72.18266686825145
2024-12-28,57.14461127069906
2024-12-29,63.159833509720016
2024-12-30,93.23594470482479
2024-12-31,96.24355582433526
2025-01-01,78.1978891072724
2025-01-02,123.31205589992955
2025-01-03,120.30444478041908
2025-01-04,78.1978891072724
2025-01-05,81.20550022678287
2025-01-06,156.3957782145448
2025-01-07,180.4566671706286
2025-01-08,195.494722768181
2025-01-09,192.48711164867052
2025-01-10,171.4338338120972
2025-01-11,87.22072246580383
2025-01-12,81.20550022678287
2025-01-13,204.51755612671244
2025-01-14,213.54038948524385
2025-01-15,213.54038948524385
2025-01-16,216.54800060475435
2025-01-17,201.50994500720196
2025-01-18,84.21311134629335
2025-01-19,81.20550022678287
2025-01-20,114.28922254139812
2025-01-21,180.4566671706286
2025-01-22,198.50233388769146
2025-01-23,204.51755612671244
2025-01-24,192.48711164867052
2025-01-25,93.23594470482479
2025-01-26,96.24355582433526
2025-01-27,204.51755612671244
2025-01-28,222.5632228437753
2025-01-29,216.54800060475435
2025-01-30,225.57083396328576
2025-01-31,213.54038948524385
2025-02-01,90.2283335853143
2025-02-02,96.24355582433526
2025-02-03,207.5251672462229
2025-02-04,228.57844508279624
2025-02-05,234.5936673218172
2025-02-06,219.55561172426482
2025-02-07,210.53277836573338
2025-02-08,96.24355582433526
2025-02-09,96.24355582433526
2025-02-10,201.50994500720196
2025-02-11,231.5860562023067
2025-02-12,219.55561172426482
2025-02-13,228.57844508279624
2025-02-14,183.46427829013908
2025-02-15,75.19027798776192
2025-02-16,81.20550022678287
2025-02-17,135.34250037797145
2025-02-18,201.50994500720196
2025-02-19,204.51755612671244
2025-02-20,210.53277836573338
2025-02-21,195.494722768181
2025-02-22,93.23594470482479
2025-02-23,99.25116694384573
2025-02-24,216.54800060475435
2025-02-25,249.6317229193696
2025-02-26,234.5936673218172
2025-02-27,246.6241117998591
2025-02-28,222.5632228437753
2025-03-01,93.23594470482479
2025-03-02,99.25116694384573
2025-03-03,222.5632228437753
2025-03-04,237.60127844132768
2025-03-05,231.5860562023067
2025-03-06,237.60127844132768
2025-03-07,210.53277836573338
2025-03-08,90.2283335853143
2025-03-09,99.25116694384573
2025-03-10,222.5632228437753
2025-03-11,219.55561172426482
2025-03-12,237.60127844132768
2025-03-13,222.5632228437753
2025-03-14,177.44905605111813
2025-03-15,84.21311134629335
2025-03-16,90.2283335853143
2025-03-17,204.51755612671244
2025-03-18,219.55561172426482
2025-03-19,210.53277836573338
2025-03-20,210.53277836573338
2025-03-21,180.4566671706286
2025-03-22,84.21311134629335
2025-03-23,93.23594470482479
2025-03-24,198.50233388769146
2025-03-25,228.57844508279624
2025-03-26,228.57844508279624
2025-03-27,222.5632228437753
2025-03-28,192.48711164867052
2025-03-29,84.21311134629335
2025-03-30,99.25116694384573
2025-03-31,201.50994500720196
2025-04-01,228.57844508279624
2025-04-02,222.5632228437753
2025-04-03,234.5936673218172
2025-04-04,195.494722768181
2025-04-05,96.24355582433526
2025-04-06,105.26638918286669
2025-04-07,216.54800060475435
2025-04-08,237.60127844132768
2025-04-09,234.5936673218172
2025-04-10,249.6317229193696
2025-04-11,216.54800060475435
2025-04-12,96.24355582433526
2025-04-13,99.25116694384573
2025-04-14,216.54800060475435
2025-04-15,237.60127844132768
2025-04-16,225.57083396328576
2025-04-17,225.57083396328576
2025-04-18,147.37294485601336
2025-04-19,84.21311134629335
2025-04-20,87.22072246580383
2025-04-21,210.53277836573338
2025-04-22,249.6317229193696
2025-04-23,237.60127844132768
2025-04-24,243.61650068034862
2025-04-25,213.54038948524385
2025-04-26,96.24355582433526
2025-04-27,114.28922254139812
2025-04-28,261.6621673974115
2025-04-29,276.7002229949639
2025-04-30,270.6850007559429
2025-05-01,300.76111195104767
2025-05-02,243.61650068034862
2025-05-03,102.25877806335622
2025-05-04,111.28161142188765
2025-05-05,258.654556277901
2025-05-06,279.70783411447434
2025-05-07,270.6850007559429
2025-05-08,276.7002229949639
2025-05-09,243.61650068034862
2025-05-10,99.25116694384573
2025-05-11,99.25116694384573
2025-05-12,261.6621673974115
2025-05-13,291.7382785925163
2025-05-14,282.71544523398484
2025-05-15,261.6621673974115
2025-05-16,228.57844508279624
2025-05-17,87.22072246580383
2025-05-18,99.25116694384573
2025-05-19,234.5936673218172
2025-05-20,246.6241117998591
2025-05-21,255.64694515839054
2025-05-22,216.54800060475435
2025-05-23,183.46427829013908
2025-05-24,81.20550022678287
2025-05-25,75.19027798776192
2025-05-26,105.26638918286669
2025-05-27,201.50994500720196
2025-05-28,210.53277836573338
2025-05-29,210.53277836573338
2025-05-30,177.44905605111813
2025-05-31,84.21311134629335
2025-06-01,96.24355582433526
2025-06-02,189.47950052916005
2025-06-03,195.494722768181
2025-06-04,180.4566671706286
2025-06-05,171.4338338120972
2025-06-06,156.3957782145448
2025-06-07,81.20550022678287
2025-06-08,78.1978891072724
2025-06-09,162.41100045356575
2025-06-10,165.41861157307622
2025-06-11,165.41861157307622
2025-06-12,150.38055597552383
2025-06-13,135.34250037797145
2025-06-14,75.19027798776192
2025-06-15,81.20550022678287
2025-06-16,141.35772261699242
2025-06-17,144.3653337365029
2025-06-18,138.35011149748195
2025-06-19,114.28922254139812
2025-06-20,114.28922254139812
2025-06-21,81.20550022678287
2025-06-22,69.17505574874097
2025-06-23,129.3272781389505
2025-06-24,141.35772261699242
2025-06-25,132.33488925846098
2025-06-26,132.33488925846098
2025-06-27,117.2968336609086
2025-06-28,78.1978891072724
2025-06-29,75.19027798776192
2025-06-30,126.31966701944003
2025-07-01,135.34250037797145
2025-07-02,138.35011149748195
2025-07-03,117.2968336609086
2025-07-04,69.17505574874097
2025-07-05,63.159833509720016
2025-07-06,78.1978891072724
2025-07-07,135.34250037797145
2025-07-08,153.38816709503433
2025-07-09,135.34250037797145
2025-07-10,132.33488925846098
2025-07-11,120.30444478041908
2025-07-12,78.1978891072724
2025-07-13,78.1978891072724
2025-07-14,141.35772261699242
2025-07-15,144.3653337365029
2025-07-16,150.38055597552383
2025-07-17,159.40338933405528
2025-07-18,129.3272781389505
2025-07-19,105.26638918286669
2025-07-20,105.26638918286669
2025-07-21,174.44144493160766
2025-07-22,171.4338338120972
2025-07-23,159.40338933405528
2025-07-24,153.38816709503433
2025-07-25,144.3653337365029
2025-07-26,102.25877806335622
2025-07-27,105.26638918286669
2025-07-28,165.41861157307622
2025-07-29,180.4566671706286
2025-07-30,201.50994500720196
2025-07-31,207.5251672462229
2025-08-01,168.4262226925867
2025-08-02,90.2283335853143
2025-08-03,93.23594470482479
2025-08-04,165.41861157307622
2025-08-05,189.47950052916005
2025-08-06,189.47950052916005
2025-08-07,192.48711164867052
2025-08-08,177.44905605111813
2025-08-09,108.27400030237717
2025-08-10,111.28161142188765
2025-08-11,195.494722768181
2025-08-12,216.54800060475435
2025-08-13,228.57844508279624
2025-08-14,234.5936673218172
2025-08-15,210.53277836573338
2025-08-16,105.26638918286669
2025-08-17,114.28922254139812
2025-08-18,231.5860562023067
2025-08-19,258.654556277901
2025-08-20,276.7002229949639
2025-08-21,276.7002229949639
2025-08-22,231.5860562023067
2025-08-23,102.25877806335622
2025-08-24,117.2968336609086
2025-08-25,264.66977851692195
2025-08-26,264.66977851692195
2025-08-27,279.70783411447434
2025-08-28,276.7002229949639
2025-08-29,231.5860562023067
2025-08-30,96.24355582433526
2025-08-31,99.25116694384573
2025-09-01,123.31205589992955
2025-09-02,273.6926118754534
2025-09-03,294.7458897120267
2025-09-04,270.6850007559429
2025-09-05,270.6850007559429
2025-09-06,99.25116694384573
2025-09-07,117.2968336609086
2025-09-08,258.654556277901
2025-09-09,270.6850007559429
2025-09-10,264.66977851692195
2025-09-11,273.6926118754534
2025-09-12,237.60127844132768
2025-09-13,93.23594470482479
2025-09-14,108.27400030237717
2025-09-15,255.64694515839054
2025-09-16,249.6317229193696
2025-09-17,282.71544523398484
2025-09-18,273.6926118754534
2025-09-19,231.5860562023067
2025-09-20,102.25877806335622
2025-09-21,108.27400030237717
2025-09-22,264.66977851692195
2025-09-23,258.654556277901
2025-09-24,264.66977851692195
2025-09-25,270.6850007559429
2025-09-26,243.61650068034862
2025-09-27,102.25877806335622
2025-09-28,111.28161142188765
2025-09-29,264.66977851692195
2025-09-30,285.7230563534953
2025-10-01,267.67738963643245
2025-10-02,273.6926118754534
2025-10-03,237.60127844132768
2025-10-04,96.24355582433526
2025-10-05,111.28161142188765
2025-10-06,258.654556277901
2025-10-07,258.654556277901
2025-10-08,258.654556277901
2025-10-09,267.67738963643245
2025-10-10,219.55561172426482
2025-10-11,90.2283335853143
2025-10-12,102.25877806335622
2025-10-13,207.5251672462229
2025-10-14,288.7306674730058
2025-10-15,264.66977851692195
2025-10-16,255.64694515839054
2025-10-17,222.5632228437753
2025-10-18,93.23594470482479
2025-10-19,114.28922254139812
2025-10-20,294.7458897120267
2025-10-21,285.7230563534953
2025-10-22,273.6926118754534
2025-10-23,276.7002229949639
2025-10-24,249.6317229193696
2025-10-25,99.25116694384573
2025-10-26,108.27400030237717
2025-10-27,261.6621673974115
2025-10-28,273.6926118754534
2025-10-29,267.67738963643245
2025-10-30,270.6850007559429
2025-10-31,210.53277836573338
2025-11-01,96.24355582433526
2025-11-02,117.2968336609086
2025-11-03,252.63933403888007
2025-11-04,258.654556277901
2025-11-05,273.6926118754534
2025-11-06,288.7306674730058
2025-11-07,246.6241117998591
2025-11-08,108.27400030237717
2025-11-09,120.30444478041908
2025-11-10,255.64694515839054
2025-11-11,240.60888956083815
2025-11-12,285.7230563534953
2025-11-13,288.7306674730058
2025-11-14,258.654556277901
2025-11-15,120.30444478041908
2025-11-16,123.31205589992955
2025-11-17,276.7002229949639
2025-11-18,276.7002229949639
2025-11-19,258.654556277901
2025-11-20,258.654556277901
2025-11-21,210.53277836573338
2025-11-22,93.23594470482479
2025-11-23,96.24355582433526
2025-11-24,186.47188940964958
2025-11-25,174.44144493160766
2025-11-26,123.31205589992955
2025-11-27,72.18266686825145
2025-11-28,75.19027798776192
2025-11-29,87.22072246580383
2025-11-30,117.2968336609086
2025-12-01,240.60888956083815
2025-12-02,270.6850007559429
2025-12-03,264.66977851692195
2025-12-04,273.6926118754534
2025-12-05,228.57844508279624
2025-12-06,114.28922254139812
2025-12-07,114.28922254139812
2025-12-08,246.6241117998591
2025-12-09,252.63933403888007
2025-12-10,252.63933403888007
2025-12-11,258.5710115245813
2025-12-12,226.40628149648313
2025-12-13,102.2587780633562
2025-12-14,99.33471169716546
2025-12-15,226.40628149648313
2025-12-16,229.33034786267385
2025-12-17,241.02661332743682
2025-12-18,208.86188329933867
2025-12-19,162.16036619360654
2025-12-20,80.37005269358552
2025-12-21,73.0181144014488
2025-12-22,116.87910989430992
2025-12-23,112.45123796836394
2025-12-24,87.63844623240252
2025-12-25,62.825654496441075
2025-12-26,65.74972086263182
2025-12-27,65.74972086263182
2025-12-28,68.67378722882256
2025-12-29,99.33471169716546
2025-12-30,108.10691079573769
2025-12-31,102.2587780633562
2026-01-01,77.44598632739478
2026-01-02,105.18284442954695
2026-01-03,93.48657896478399
2026-01-04,99.33471169716546
2026-01-05,163.58062700004206
2026-01-06,207.44162249290315
2026-01-07,220.55814876410165
2026-01-08,222.06195432385687
2026-01-09,210.3656888590939
2026-01-10,96.5777348376142
2026-01-11,102.2587780633562
2026-01-12,218.72016419106745
2026-01-13,227.24172902968047
2026-01-14,230.08225064255146
2026-01-15,221.56068580393844
2026-01-16,198.8365129009704
2026-01-17,102.2587780633562
2026-01-18,93.73721322474319
2026-01-19,119.30190774058224
2026-01-20,213.03912096532542
2026-01-21,244.2848587069065
2026-01-22,213.03912096532542
2026-01-23,195.9959912880994
2026-01-24,105.09929967622722
2026-01-25,110.78034290196922
2026-01-26,173.27181838513135
2026-01-27,204.5175561267124
2026-01-28,218.72016419106745
2026-01-29,235.7632938682935
2026-01-30,207.35807773958342
2026-01-31,105.09929967622722
2026-02-01,113.62086451484024
2026-02-02,221.56068580393844
2026-02-03,232.92277225542247
2026-02-04,230.08225064255146
2026-02-05,230.08225064255146
2026-02-06,215.87964257819644
2026-02-07,102.2587780633562
2026-02-08,99.4182564504852
2026-02-09,198.8365129009704
2026-02-10,235.7632938682935
2026-02-11,261.32798838413254
2026-02-12,232.92277225542247
2026-02-13,193.1554696752284
2026-02-14,96.5777348376142
2026-02-15,90.89669161187219
2026-02-16,142.0260806435503
2026-02-17,201.67703451384142
2026-02-18,215.87964257819644
2026-02-19,213.03912096532542
2026-02-20,193.1554696752284
2026-02-21,102.2587780633562
2026-02-22,102.2587780633562
2026-02-23,221.56068580393844
2026-02-24,224.40120741680946
2026-02-25,238.60381548116447
2026-02-26,244.2848587069065
2026-02-27,218.72016419106745
2026-02-28,102.2587780633562
2026-03-01,105.09929967622722
2026-03-02,238.60381548116447
2026-03-03,244.2848587069065
2026-03-04,258.48746677126155
2026-03-05,255.6469451583905
2026-03-06,235.7632938682935
2026-03-07,110.78034290196922
2026-03-08,110.78034290196922
2026-03-09,235.7632938682935
2026-03-10,235.7632938682935
2026-03-11,218.72016419106745
2026-03-12,241.4443370940355
2026-03-13,198.8365129009704
2026-03-14,105.09929967622722
2026-03-15,107.93982128909822
2026-03-16,195.9959912880994
2026-03-17,221.56068580393844
2026-03-18,221.56068580393844
2026-03-19,213.03912096532542
2026-03-20,181.79338322374437
2026-03-21,107.93982128909822
2026-03-22,119.30190774058224
2026-03-23,215.87964257819644
2026-03-24,238.60381548116447
2026-03-25,238.60381548116447
2026-03-26,227.24172902968047
2026-03-27,201.67703451384142
2026-03-28,96.5777348376142
2026-03-29,107.93982128909822
2026-03-30,210.19859935245444
2026-03-31,218.72016419106745
2026-04-01,230.08225064255146
2026-04-02,201.67703451384142
2026-04-03,139.1855590306793
2026-04-04,93.73721322474319
2026-04-05,88.05616999900118
2026-04-06,187.47442644948637
2026-04-07,213.03912096532542
2026-04-08,224.40120741680946
2026-04-09,221.56068580393844
2026-04-10,195.9959912880994
2026-04-11,102.2587780633562
2026-04-12,113.62086451484024
2026-04-13,241.4443370940355
2026-04-14,244.2848587069065
2026-04-15,244.2848587069065
2026-04-16,255.6469451583905
2026-04-17,218.72016419106745
2026-04-18,110.78034290196922
2026-04-19,122.14242935345325
2026-04-20,241.4443370940355
2026-04-21,255.6469451583905
2026-04-22,264.1685099970035
2026-04-23,261.32798838413254
2026-04-24,218.72016419106745
2026-04-25,105.09929967622722
2026-04-26,124.98295096632425
2026-04-27,261.32798838413254
2026-04-28,278.3711180613586
2026-04-29,272.69007483561654
2026-04-30,258.48746677126155
2026-05-01,238.60381548116447
2026-05-02,105.09929967622722
2026-05-03,116.46138612771124
2026-05-04,261.32798838413254
2026-05-05,278.3711180613586
2026-05-06,284.0521612871006
2026-05-07,267.00903160987457
2026-05-08,269.84955322274556
2026-05-09,113.62086451484024
2026-05-10,105.09929967622722
2026-05-11,261.32798838413254
2026-05-12,278.3711180613586
2026-05-13,272.69007483561654
2026-05-14,272.69007483561654
2026-05-15,238.60381548116447
2026-05-16,107.93982128909822
2026-05-17,110.78034290196922
2026-05-18,244.2848587069065
2026-05-19,249.9659019326485
2026-05-20,232.92277225542247
2026-05-21,235.7632938682935
2026-05-22,193.1554696752284
2026-05-23,96.5777348376142
2026-05-24,88.05616999900118
2026-05-25,107.93982128909822
2026-05-26,213.03912096532542
2026-05-27,201.67703451384142
2026-05-28,210.19859935245444
2026-05-29,178.95286161087336
2026-05-30,102.2587780633562
2026-05-31,102.2587780633562
