Time,what_time_is_it
2025-01-15,38.99133179231864
2025-01-16,38.99133179231864
2025-01-17,36.20623666429588
2025-01-18,27.8509512802276
2025-01-19,34.34950657894738
2025-01-20,33.42114153627312
2025-01-21,37.13460170697013
2025-01-22,38.06296674964439
2025-01-23,38.06296674964439
2025-01-24,37.13460170697013
2025-01-25,26.922586237553347
2025-01-26,25.994221194879096
2025-01-27,38.06296674964439
2025-01-28,38.06296674964439
2025-01-29,37.13460170697013
2025-01-30,37.13460170697013
2025-01-31,35.27787162162163
2025-02-01,27.8509512802276
2025-02-02,28.779316322901852
2025-02-03,38.99133179231864
2025-02-04,38.06296674964439
2025-02-05,37.13460170697013
2025-02-06,38.99133179231864
2025-02-07,36.20623666429588
2025-02-08,29.707681365576107
2025-02-09,36.20623666429588
2025-02-10,38.06296674964439
2025-02-11,38.99133179231864
2025-02-12,38.99133179231864
2025-02-13,38.99133179231864
2025-02-14,39.91969683499289
2025-02-15,31.564411450924613
2025-02-16,33.42114153627312
2025-02-17,37.13460170697013
2025-02-18,40.84806187766715
2025-02-19,38.99133179231864
2025-02-20,38.06296674964439
2025-02-21,38.99133179231864
2025-02-22,29.707681365576107
2025-02-23,30.636046408250362
2025-02-24,40.84806187766715
2025-02-25,39.91969683499289
2025-02-26,39.91969683499289
2025-02-27,39.91969683499289
2025-02-28,36.20623666429588
2025-03-01,29.707681365576107
2025-03-02,29.707681365576107
2025-03-03,39.91969683499289
2025-03-04,40.84806187766715
2025-03-05,38.06296674964439
2025-03-06,39.91969683499289
2025-03-07,40.84806187766715
2025-03-08,32.49277649359887
2025-03-09,84.48121888335706
2025-03-10,62.200457859174975
2025-03-11,50.13171230440968
2025-03-12,45.48988709103841
2025-03-13,46.41825213371267
2025-03-14,46.41825213371267
2025-03-15,35.27787162162163
2025-03-16,36.20623666429588
2025-03-17,44.56152204836416
2025-03-18,41.7764269203414
2025-03-19,41.7764269203414
2025-03-20,42.70479196301565
2025-03-21,39.91969683499289
2025-03-22,34.34950657894738
2025-03-23,35.27787162162163
2025-03-24,43.63315700568991
2025-03-25,43.63315700568991
2025-03-26,41.7764269203414
2025-03-27,41.7764269203414
2025-03-28,40.84806187766715
2025-03-29,31.564411450924613
2025-03-30,32.49277649359887
2025-03-31,42.70479196301565
2025-04-01,40.84806187766715
2025-04-02,38.99133179231864
2025-04-03,39.91969683499289
2025-04-04,40.84806187766715
2025-04-05,32.49277649359887
2025-04-06,33.42114153627312
2025-04-07,42.70479196301565
2025-04-08,40.84806187766715
2025-04-09,42.70479196301565
2025-04-10,40.84806187766715
2025-04-11,41.7764269203414
2025-04-12,35.27787162162163
2025-04-13,37.13460170697013
2025-04-14,44.56152204836416
2025-04-15,42.85623267338376
2025-04-16,44.29659382776934
2025-04-17,42.85623267338376
2025-04-18,41.8800540403353
2025-04-19,33.094446342899175
2025-04-20,33.094446342899175
2025-04-21,44.29659382776934
2025-04-22,42.34423656167243
2025-04-23,39.927696774238385
2025-04-24,41.8800540403353
2025-04-25,41.8800540403353
2025-04-26,32.11826770985072
2025-04-27,30.165910443753802
2025-04-28,43.83241130643222
2025-04-29,40.90387540728685
2025-04-30,38.95151814118992
2025-05-01,40.391879295575514
2025-05-02,39.927696774238385
2025-05-03,32.11826770985072
2025-05-04,35.04680360899609
2025-05-05,41.36805792862397
2025-05-06,39.927696774238385
2025-05-07,39.927696774238385
2025-05-08,42.34423656167243
2025-05-09,38.95151814118992
2025-05-10,30.677906555465135
2025-05-11,29.701727922416673
2025-05-12,42.34423656167243
2025-05-13,40.90387540728685
2025-05-14,39.927696774238385
2025-05-15,39.93569671348388
2025-05-16,39.93569671348388
2025-05-17,29.695774479257242
2025-05-18,29.695774479257242
2025-05-19,39.93569671348388
2025-05-20,41.983681160329205
2025-05-21,38.91170449006121
2025-05-22,39.93569671348388
2025-05-23,37.88771226663855
2025-05-24,33.7917433729479
2025-05-25,31.74375892610257
2025-05-26,33.7917433729479
2025-05-27,40.95968893690654
2025-05-28,39.93569671348388
2025-05-29,39.93569671348388
2025-05-30,43.007673383751865
2025-05-31,35.839727819793225
2025-06-01,31.74375892610257
2025-06-02,40.95968893690654
2025-06-03,41.983681160329205
2025-06-04,40.95968893690654
2025-06-05,45.05565783059719
2025-06-06,43.007673383751865
2025-06-07,36.863720043215885
2025-06-08,35.839727819793225
2025-06-09,44.03166560717453
2025-06-10,41.983681160329205
2025-06-11,45.05565783059719
2025-06-12,43.007673383751865
2025-06-13,45.05565783059719
2025-06-14,40.95968893690654
2025-06-15,39.93569671348388
2025-06-16,46.07965005401986
2025-06-17,47.10364227744252
2025-06-18,49.15162672428785
2025-06-19,43.007673383751865
2025-06-20,45.05565783059719
2025-06-21,40.95968893690654
2025-06-22,46.07965005401986
2025-06-23,46.07965005401986
2025-06-24,45.05565783059719
2025-06-25,40.95968893690654
2025-06-26,45.05565783059719
2025-06-27,46.07965005401986
2025-06-28,38.91170449006121
2025-06-29,38.91170449006121
2025-06-30,41.983681160329205
2025-07-01,43.007673383751865
2025-07-02,45.05565783059719
2025-07-03,43.007673383751865
2025-07-04,44.03166560717453
2025-07-05,41.983681160329205
2025-07-06,43.007673383751865
2025-07-07,47.10364227744252
2025-07-08,44.03166560717453
2025-07-09,45.05565783059719
2025-07-10,44.03166560717453
2025-07-11,46.07965005401986
2025-07-12,40.95968893690654
2025-07-13,39.93569671348388
2025-07-14,45.05565783059719
2025-07-15,44.03166560717453
2025-07-16,44.03166560717453
2025-07-17,46.07965005401986
2025-07-18,45.05565783059719
2025-07-19,40.95968893690654
2025-07-20,41.983681160329205
2025-07-21,41.983681160329205
2025-07-22,41.983681160329205
2025-07-23,43.007673383751865
2025-07-24,39.93569671348388
2025-07-25,43.007673383751865
2025-07-26,36.863720043215885
2025-07-27,35.839727819793225
2025-07-28,41.983681160329205
2025-07-29,39.93569671348388
2025-07-30,64.5115100756278
2025-07-31,44.03166560717453
2025-08-01,43.007673383751865
2025-08-02,36.863720043215885
2025-08-03,33.7917433729479
2025-08-04,40.95968893690654
2025-08-05,39.93569671348388
2025-08-06,39.93569671348388
2025-08-07,39.93569671348388
2025-08-08,41.983681160329205
2025-08-09,34.81573559637056
2025-08-10,33.7917433729479
2025-08-11,38.91170449006121
2025-08-12,41.983681160329205
2025-08-13,37.88771226663855
2025-08-14,40.95968893690654
2025-08-15,41.983681160329205
2025-08-16,32.76775114952523
2025-08-17,33.7917433729479
2025-08-18,40.95968893690654
2025-08-19,39.93569671348388
2025-08-20,37.88771226663855
2025-08-21,40.95968893690654
2025-08-22,39.93569671348388
2025-08-23,34.81573559637056
2025-08-24,31.74375892610257
2025-08-25,41.983681160329205
2025-08-26,38.91170449006121
2025-08-27,39.93569671348388
2025-08-28,41.983681160329205
2025-08-29,40.95968893690654
2025-08-30,33.7917433729479
2025-08-31,33.7917433729479
2025-09-01,32.76775114952523
2025-09-02,41.983681160329205
2025-09-03,43.007673383751865
2025-09-04,43.007673383751865
2025-09-05,45.05565783059719
2025-09-06,38.91170449006121
2025-09-07,33.7917433729479
2025-09-08,44.03166560717453
2025-09-09,41.983681160329205
2025-09-10,43.007673383751865
2025-09-11,41.983681160329205
2025-09-12,40.95968893690654
2025-09-13,32.76775114952523
2025-09-14,38.91170449006121
2025-09-15,44.03166560717453
2025-09-16,44.03166560717453
2025-09-17,41.983681160329205
2025-09-18,44.03166560717453
2025-09-19,41.983681160329205
2025-09-20,35.839727819793225
2025-09-21,40.95968893690654
2025-09-22,47.10364227744252
2025-09-23,47.10364227744252
2025-09-24,46.07965005401986
2025-09-25,43.007673383751865
2025-09-26,44.03166560717453
2025-09-27,36.863720043215885
2025-09-28,41.983681160329205
2025-09-29,46.07965005401986
2025-09-30,46.07965005401986
2025-10-01,44.03166560717453
2025-10-02,45.05565783059719
2025-10-03,40.95968893690654
2025-10-04,34.81573559637056
2025-10-05,36.863720043215885
2025-10-06,46.07965005401986
2025-10-07,46.07965005401986
2025-10-08,44.03166560717453
2025-10-09,46.07965005401986
2025-10-10,44.03166560717453
2025-10-11,38.91170449006121
2025-10-12,39.93569671348388
2025-10-13,48.127634500865184
2025-10-14,46.07965005401986
2025-10-15,47.10364227744252
2025-10-16,44.03166560717453
2025-10-17,44.03166560717453
2025-10-18,35.839727819793225
2025-10-19,36.863720043215885
2025-10-20,45.05565783059719
2025-10-21,46.07965005401986
2025-10-22,44.03166560717453
2025-10-23,45.05565783059719
2025-10-24,45.05565783059719
2025-10-25,35.839727819793225
2025-10-26,36.863720043215885
2025-10-27,47.10364227744252
2025-10-28,51.19961117113318
2025-10-29,47.10364227744252
2025-10-30,46.07965005401986
2025-10-31,44.03166560717453
2025-11-01,38.91170449006121
2025-11-02,102.39922234226636
2025-11-03,69.63147119274112
2025-11-04,54.271587841401164
2025-11-05,51.19961117113318
2025-11-06,48.127634500865184
2025-11-07,49.15162672428785
2025-11-08,38.91170449006121
2025-11-09,41.983681160329205
2025-11-10,48.127634500865184
2025-11-11,45.05565783059719
2025-11-12,47.10364227744252
2025-11-13,48.127634500865184
2025-11-14,44.03166560717453
2025-11-15,35.839727819793225
2025-11-16,36.863720043215885
2025-11-17,47.10364227744252
2025-11-18,47.10364227744252
2025-11-19,45.05565783059719
2025-11-20,48.127634500865184
2025-11-21,45.05565783059719
2025-11-22,36.863720043215885
2025-11-23,36.863720043215885
2025-11-24,43.007673383751865
2025-11-25,43.007673383751865
2025-11-26,47.10364227744252
2025-11-27,46.07965005401986
2025-11-28,39.93569671348388
2025-11-29,40.95968893690654
2025-11-30,41.983681160329205
2025-12-01,50.17561894771051
2025-12-02,52.22360339455584
2025-12-03,52.22360339455584
2025-12-04,55.29558006482383
2025-12-05,48.127634500865184
2025-12-06,41.983681160329205
2025-12-07,43.007673383751865
2025-12-08,52.22360339455584
2025-12-09,51.19961117113318
2025-12-10,50.17561894771051
2025-12-11,47.21434413943416
2025-12-12,48.764170207317115
2025-12-13,38.91170449006121
2025-12-14,37.8738745338896
2025-12-15,45.13868422709092
2025-12-16,45.13868422709092
2025-12-17,47.726340251145494
2025-12-18,48.764170207317115
2025-12-19,44.10085427091931
2025-12-20,40.98736440240445
2025-12-21,38.91170449006121
2025-12-22,44.61285038263064
2025-12-23,42.02519435857607
2025-12-24,53.44132387646387
2025-12-25,51.365663964120635
2025-12-26,41.49936051411578
2025-12-27,41.49936051411578
2025-12-28,42.02519435857607
2025-12-29,44.61285038263064
2025-12-30,45.13868422709092
2025-12-31,65.369449506063
2026-01-01,87.67587469737833
2026-01-02,38.91170449006121
2026-01-03,41.49936051411578
2026-01-04,37.8738745338896
2026-01-05,44.10085427091931
2026-01-06,46.688510294973874
2026-01-07,46.688510294973874
2026-01-08,45.13868422709092
2026-01-09,45.65068033880226
2026-01-10,38.91170449006122
2026-01-11,36.80836911222007
2026-01-12,46.27337831250523
2026-01-13,46.27337831250523
2026-01-14,46.27337831250523
2026-01-15,49.42838137926695
2026-01-16,48.37671369034638
2026-01-17,39.963372178981786
2026-01-18,41.01503986790236
2026-01-19,41.01503986790236
2026-01-20,49.42838137926695
2026-01-21,49.42838137926695
2026-01-22,49.42838137926695
2026-01-23,48.37671369034638
2026-01-24,42.066707556822934
2026-01-25,45.221710623584656
2026-01-26,47.325046001425804
2026-01-27,48.37671369034638
2026-01-28,48.37671369034638
2026-01-29,48.37671369034638
2026-01-30,50.480049068187526
2026-01-31,44.17004293466408
2026-02-01,47.325046001425804
2026-02-02,50.480049068187526
2026-02-03,50.480049068187526
2026-02-04,47.325046001425804
2026-02-05,47.325046001425804
2026-02-06,52.58338444602867
2026-02-07,46.27337831250523
2026-02-08,52.58338444602867
2026-02-09,50.480049068187526
2026-02-10,50.480049068187526
2026-02-11,49.42838137926695
2026-02-12,47.325046001425804
2026-02-13,45.221710623584656
2026-02-14,41.01503986790236
2026-02-15,39.963372178981786
2026-02-16,45.221710623584656
2026-02-17,48.37671369034638
2026-02-18,50.480049068187526
2026-02-19,48.37671369034638
2026-02-20,49.42838137926695
2026-02-21,44.17004293466408
2026-02-22,45.221710623584656
2026-02-23,50.480049068187526
2026-02-24,50.480049068187526
2026-02-25,49.42838137926695
2026-02-26,49.42838137926695
2026-02-27,51.53171675710809
2026-02-28,45.221710623584656
2026-03-01,44.17004293466408
2026-03-02,53.63505213494924
2026-03-03,54.686719823869815
2026-03-04,50.480049068187526
2026-03-05,50.480049068187526
2026-03-06,50.480049068187526
2026-03-07,45.221710623584656
2026-03-08,105.16676889205733
2026-03-09,74.66840591336071
2026-03-10,62.048393646313826
2026-03-11,56.79005520171096
2026-03-12,55.73838751279039
2026-03-13,53.63505213494924
2026-03-14,48.37671369034638
2026-03-15,48.37671369034638
2026-03-16,52.58338444602867
2026-03-17,51.53171675710809
2026-03-18,51.53171675710809
2026-03-19,50.480049068187526
2026-03-20,47.325046001425804
2026-03-21,43.11837524574351
2026-03-22,46.27337831250523
2026-03-23,51.53171675710809
2026-03-24,51.53171675710809
2026-03-25,60.99672595739326
2026-03-26,57.84172289063154
2026-03-27,65.20339671307555
2026-03-28,58.89339057955211
2026-03-29,65.20339671307555
2026-03-30,73.61673822444014
2026-03-31,54.686719823869815
2026-04-01,50.480049068187526
2026-04-02,48.37671369034638
2026-04-03,45.221710623584656
2026-04-04,41.01503986790236
2026-04-05,41.01503986790236
2026-04-06,49.42838137926695
2026-04-07,60.99672595739326
2026-04-08,49.42838137926695
2026-04-09,48.37671369034638
2026-04-10,48.37671369034638
2026-04-11,44.17004293466408
2026-04-12,49.42838137926695
2026-04-13,52.58338444602867
2026-04-14,47.325046001425804
2026-04-15,47.325046001425804
2026-04-16,49.42838137926695
2026-04-17,47.325046001425804
2026-04-18,39.963372178981786
2026-04-19,37.860036801140645
2026-04-20,49.42838137926695
2026-04-21,48.37671369034638
2026-04-22,46.27337831250523
2026-04-23,48.37671369034638
2026-04-24,46.27337831250523
2026-04-25,38.91170449006122
2026-04-26,37.860036801140645
2026-04-27,49.42838137926695
2026-04-28,47.325046001425804
2026-04-29,47.325046001425804
2026-04-30,45.221710623584656
2026-05-01,46.27337831250523
2026-05-02,43.11837524574351
2026-05-03,36.80836911222007
2026-05-04,47.325046001425804
2026-05-05,47.325046001425804
2026-05-06,46.27337831250523
2026-05-07,46.27337831250523
2026-05-08,43.11837524574351
2026-05-09,37.860036801140645
2026-05-10,37.860036801140645
2026-05-11,44.17004293466408
2026-05-12,47.325046001425804
2026-05-13,48.37671369034638
2026-05-14,49.42838137926695
2026-05-15,48.37671369034638
2026-05-16,39.963372178981786
2026-05-17,38.91170449006122
2026-05-18,46.27337831250523
2026-05-19,46.27337831250523
2026-05-20,45.221710623584656
2026-05-21,45.221710623584656
2026-05-22,47.325046001425804
2026-05-23,42.066707556822934
2026-05-24,42.066707556822934
2026-05-25,41.01503986790236
2026-05-26,50.480049068187526
2026-05-27,46.27337831250523
2026-05-28,50.480049068187526
2026-05-29,49.42838137926695
2026-05-30,50.480049068187526
2026-05-31,43.11837524574351
