Time,disney_plus
2024-09-23,37.3701830237963
2024-09-24,38.92727398312115
2024-09-25,49.04836521873264
2024-09-26,46.712728779745376
2024-09-27,50.605456178057494
2024-09-28,49.04836521873264
2024-09-29,50.605456178057494
2024-09-30,36.591637544133874
2024-10-01,47.4912742594078
2024-10-02,49.04836521873264
2024-10-03,42.82000138143326
2024-10-04,47.4912742594078
2024-10-05,51.384001657719914
2024-10-06,50.605456178057494
2024-10-07,35.034546584809036
2024-10-08,38.92727398312115
2024-10-09,37.3701830237963
2024-10-10,38.14872850345873
2024-10-11,38.14872850345873
2024-10-12,41.26291042210842
2024-10-13,45.15563782042053
2024-10-14,36.591637544133874
2024-10-15,32.69891014582176
2024-10-16,40.48436494244599
2024-10-17,38.14872850345873
2024-10-18,45.15563782042053
2024-10-19,45.15563782042053
2024-10-20,44.37709234075811
2024-10-21,35.813092064471455
2024-10-22,35.813092064471455
2024-10-23,36.591637544133874
2024-10-24,35.813092064471455
2024-10-25,38.92727398312115
2024-10-26,42.82000138143326
2024-10-27,43.598546861095684
2024-10-28,35.813092064471455
2024-10-29,35.034546584809036
2024-10-30,40.48436494244599
2024-10-31,58.39091097468172
2024-11-01,52.16254713738233
2024-11-02,42.04145590177084
2024-11-03,40.48436494244599
2024-11-04,35.034546584809036
2024-11-05,35.813092064471455
2024-11-06,25.692000828859957
2024-11-07,32.69891014582176
2024-11-08,38.92727398312115
2024-11-09,42.04145590177084
2024-11-10,42.82000138143326
2024-11-11,36.591637544133874
2024-11-12,39.705819462783566
2024-11-13,45.15563782042053
2024-11-14,39.705819462783566
2024-11-15,42.04145590177084
2024-11-16,42.04145590177084
2024-11-17,43.598546861095684
2024-11-18,36.591637544133874
2024-11-19,35.813092064471455
2024-11-20,40.48436494244599
2024-11-21,37.3701830237963
2024-11-22,45.15563782042053
2024-11-23,42.82000138143326
2024-11-24,44.37709234075811
2024-11-25,38.92727398312115
2024-11-26,49.82691069839507
2024-11-27,67.73345673063079
2024-11-28,73.18327508826775
2024-11-29,77.8545479662423
2024-11-30,73.18327508826775
2024-12-01,70.06909316961807
2024-12-02,56.05527453569445
2024-12-03,49.04836521873264
2024-12-04,38.14872850345873
2024-12-05,35.813092064471455
2024-12-06,38.92727398312115
2024-12-07,43.598546861095684
2024-12-08,44.37709234075811
2024-12-09,33.47745562548418
2024-12-10,38.14872850345873
2024-12-11,33.47745562548418
2024-12-12,35.813092064471455
2024-12-13,39.705819462783566
2024-12-14,44.37709234075811
2024-12-15,45.93418330008295
2024-12-16,38.14872850345873
2024-12-17,40.48436494244599
2024-12-18,42.82000138143326
2024-12-19,56.05527453569445
2024-12-20,67.73345673063079
2024-12-21,42.04145590177084
2024-12-22,44.37709234075811
2024-12-23,39.705819462783566
2024-12-24,48.26981973907022
2024-12-25,58.39091097468172
2024-12-26,49.82691069839507
2024-12-27,42.82000138143326
2024-12-28,44.37709234075811
2024-12-29,46.712728779745376
2024-12-30,39.705819462783566
2024-12-31,42.82000138143326
2025-01-01,55.276729056032025
2025-01-02,43.598546861095684
2025-01-03,39.705819462783566
2025-01-04,47.4912742594078
2025-01-05,49.04836521873264
2025-01-06,35.813092064471455
2025-01-07,34.25600110514661
2025-01-08,35.813092064471455
2025-01-09,35.034546584809036
2025-01-10,40.48436494244599
2025-01-11,45.15563782042053
2025-01-12,47.4912742594078
2025-01-13,36.591637544133874
2025-01-14,35.813092064471455
2025-01-15,37.3701830237963
2025-01-16,32.69891014582176
2025-01-17,37.3701830237963
2025-01-18,39.705819462783566
2025-01-19,46.712728779745376
2025-01-20,39.705819462783566
2025-01-21,41.26291042210842
2025-01-22,32.69891014582176
2025-01-23,35.813092064471455
2025-01-24,35.034546584809036
2025-01-25,42.04145590177084
2025-01-26,45.15563782042053
2025-01-27,32.69891014582176
2025-01-28,36.591637544133874
2025-01-29,38.92727398312115
2025-01-30,35.034546584809036
2025-01-31,49.04836521873264
2025-02-01,51.384001657719914
2025-02-02,50.605456178057494
2025-02-03,34.25600110514661
2025-02-04,34.25600110514661
2025-02-05,37.3701830237963
2025-02-06,37.3701830237963
2025-02-07,43.598546861095684
2025-02-08,49.04836521873264
2025-02-09,51.384001657719914
2025-02-10,34.25600110514661
2025-02-11,36.591637544133874
2025-02-12,32.69891014582176
2025-02-13,35.813092064471455
2025-02-14,44.37709234075811
2025-02-15,50.605456178057494
2025-02-16,54.498183576369605
2025-02-17,40.48436494244599
2025-02-18,38.14872850345873
2025-02-19,38.14872850345873
2025-02-20,38.14872850345873
2025-02-21,43.598546861095684
2025-02-22,52.16254713738233
2025-02-23,49.82691069839507
2025-02-24,35.813092064471455
2025-02-25,35.034546584809036
2025-02-26,32.69891014582176
2025-02-27,35.034546584809036
2025-02-28,39.705819462783566
2025-03-01,45.15563782042053
2025-03-02,49.04836521873264
2025-03-03,41.26291042210842
2025-03-04,37.3701830237963
2025-03-05,43.598546861095684
2025-03-06,37.3701830237963
2025-03-07,39.705819462783566
2025-03-08,52.94109261704476
2025-03-09,57.6123654950193
2025-03-10,38.92727398312115
2025-03-11,38.14872850345873
2025-03-12,43.598546861095684
2025-03-13,42.04145590177084
2025-03-14,42.04145590177084
2025-03-15,50.605456178057494
2025-03-16,49.04836521873264
2025-03-17,39.705819462783566
2025-03-18,33.47745562548418
2025-03-19,34.25600110514661
2025-03-20,39.705819462783566
2025-03-21,39.705819462783566
2025-03-22,41.26291042210842
2025-03-23,43.598546861095684
2025-03-24,36.591637544133874
2025-03-25,33.47745562548418
2025-03-26,38.14872850345873
2025-03-27,36.591637544133874
2025-03-28,41.26291042210842
2025-03-29,45.15563782042053
2025-03-30,46.712728779745376
2025-03-31,34.25600110514661
2025-04-01,33.47745562548418
2025-04-02,31.92036466615934
2025-04-03,35.034546584809036
2025-04-04,33.47745562548418
2025-04-05,38.14872850345873
2025-04-06,42.82000138143326
2025-04-07,31.92036466615934
2025-04-08,31.92036466615934
2025-04-09,33.47745562548418
2025-04-10,31.92036466615934
2025-04-11,37.3701830237963
2025-04-12,38.92727398312115
2025-04-13,38.92727398312115
2025-04-14,33.47745562548418
2025-04-15,35.33504471394211
2025-04-16,33.36864780617718
2025-04-17,35.33504471394211
2025-04-18,34.15387102204256
2025-04-19,35.72431745377332
2025-04-20,41.616830440865144
2025-04-21,32.979375066345966
2025-04-22,32.58342459031179
2025-04-23,35.33504471394211
2025-04-24,36.12026792980748
2025-04-25,35.33504471394211
2025-04-26,42.00610318069636
2025-04-27,39.65043353310021
2025-04-28,34.15387102204256
2025-04-29,32.19415185048059
2025-04-30,34.15387102204256
2025-05-01,34.93909423790794
2025-05-02,40.83160722499977
2025-05-03,41.220879964830985
2025-05-04,49.073112123484776
2025-05-05,36.12026792980748
2025-05-06,37.69071436153825
2025-05-07,34.15387102204256
2025-05-08,36.12026792980748
2025-05-09,42.00610318069636
2025-05-10,39.65043353310021
2025-05-11,40.83160722499977
2025-05-12,43.576549612427115
2025-05-13,37.69071436153825
2025-05-14,39.65043353310021
2025-05-15,40.386948555485205
2025-05-16,44.34645331582689
2025-05-17,41.970750459621875
2025-05-18,43.55455236375855
2025-05-19,41.178849507553544
2025-05-20,38.80314665134853
2025-05-21,41.178849507553544
2025-05-22,44.34645331582689
2025-05-23,43.55455236375855
2025-05-24,42.762651411690214
2025-05-25,45.93025521996356
2025-05-26,43.55455236375855
2025-05-27,41.970750459621875
2025-05-28,45.13835426789523
2025-05-29,45.93025521996356
2025-05-30,45.13835426789523
2025-05-31,45.13835426789523
2025-06-01,45.13835426789523
2025-06-02,40.386948555485205
2025-06-03,39.595047603416866
2025-06-04,38.80314665134853
2025-06-05,36.42744379514352
2025-06-06,39.595047603416866
2025-06-07,40.386948555485205
2025-06-08,38.80314665134853
2025-06-09,37.219344747211856
2025-06-10,35.63554284307518
2025-06-11,37.219344747211856
2025-06-12,39.595047603416866
2025-06-13,36.42744379514352
2025-06-14,38.011245699280195
2025-06-15,39.595047603416866
2025-06-16,33.25983998687017
2025-06-17,37.219344747211856
2025-06-18,34.84364189100684
2025-06-19,32.46793903480183
2025-06-20,34.05174093893851
2025-06-21,36.42744379514352
2025-06-22,37.219344747211856
2025-06-23,33.25983998687017
2025-06-24,37.219344747211856
2025-06-25,33.25983998687017
2025-06-26,36.42744379514352
2025-06-27,36.42744379514352
2025-06-28,39.595047603416866
2025-06-29,38.80314665134853
2025-06-30,34.05174093893851
2025-07-01,34.05174093893851
2025-07-02,41.970750459621875
2025-07-03,38.011245699280195
2025-07-04,42.762651411690214
2025-07-05,39.595047603416866
2025-07-06,45.93025521996356
2025-07-07,34.05174093893851
2025-07-08,34.05174093893851
2025-07-09,35.63554284307518
2025-07-10,34.05174093893851
2025-07-11,42.762651411690214
2025-07-12,38.80314665134853
2025-07-13,39.595047603416866
2025-07-14,33.25983998687017
2025-07-15,34.84364189100684
2025-07-16,31.67603808273349
2025-07-17,34.84364189100684
2025-07-18,34.05174093893851
2025-07-19,41.178849507553544
2025-07-20,42.762651411690214
2025-07-21,36.42744379514352
2025-07-22,37.219344747211856
2025-07-23,34.84364189100684
2025-07-24,34.05174093893851
2025-07-25,39.595047603416866
2025-07-26,40.386948555485205
2025-07-27,42.762651411690214
2025-07-28,38.011245699280195
2025-07-29,37.219344747211856
2025-07-30,38.011245699280195
2025-07-31,37.219344747211856
2025-08-01,40.386948555485205
2025-08-02,45.13835426789523
2025-08-03,45.13835426789523
2025-08-04,34.84364189100684
2025-08-05,37.219344747211856
2025-08-06,37.219344747211856
2025-08-07,38.80314665134853
2025-08-08,40.386948555485205
2025-08-09,43.55455236375855
2025-08-10,45.13835426789523
2025-08-11,43.55455236375855
2025-08-12,35.63554284307518
2025-08-13,37.219344747211856
2025-08-14,36.42744379514352
2025-08-15,37.219344747211856
2025-08-16,41.178849507553544
2025-08-17,46.7221561720319
2025-08-18,38.80314665134853
2025-08-19,34.05174093893851
2025-08-20,35.63554284307518
2025-08-21,36.42744379514352
2025-08-22,38.80314665134853
2025-08-23,45.93025521996356
2025-08-24,42.762651411690214
2025-08-25,39.595047603416866
2025-08-26,32.46793903480183
2025-08-27,34.84364189100684
2025-08-28,33.25983998687017
2025-08-29,39.595047603416866
2025-08-30,44.34645331582689
2025-08-31,45.13835426789523
2025-09-01,42.762651411690214
2025-09-02,32.46793903480183
2025-09-03,35.63554284307518
2025-09-04,32.46793903480183
2025-09-05,35.63554284307518
2025-09-06,44.34645331582689
2025-09-07,44.34645331582689
2025-09-08,32.46793903480183
2025-09-09,30.884137130665156
2025-09-10,28.508434274460143
2025-09-11,29.30033522652848
2025-09-12,32.46793903480183
2025-09-13,37.219344747211856
2025-09-14,36.42744379514352
2025-09-15,30.884137130665156
2025-09-16,35.63554284307518
2025-09-17,41.970750459621875
2025-09-18,57.016868548920286
2025-09-19,69.68728378201368
2025-09-20,79.19009520683373
2025-09-21,55.433066644783615
2025-09-22,39.595047603416866
2025-09-23,39.595047603416866
2025-09-24,57.808769500988625
2025-09-25,41.178849507553544
2025-09-26,39.595047603416866
2025-09-27,47.51405712410024
2025-09-28,41.178849507553544
2025-09-29,33.25983998687017
2025-09-30,37.219344747211856
2025-10-01,40.386948555485205
2025-10-02,37.219344747211856
2025-10-03,38.011245699280195
2025-10-04,44.34645331582689
2025-10-05,39.595047603416866
2025-10-06,34.05174093893851
2025-10-07,33.25983998687017
2025-10-08,40.386948555485205
2025-10-09,36.42744379514352
2025-10-10,39.595047603416866
2025-10-11,44.34645331582689
2025-10-12,38.80314665134853
2025-10-13,41.178849507553544
2025-10-14,35.63554284307518
2025-10-15,38.80314665134853
2025-10-16,33.25983998687017
2025-10-17,34.05174093893851
2025-10-18,39.595047603416866
2025-10-19,41.970750459621875
2025-10-20,34.84364189100684
2025-10-21,34.05174093893851
2025-10-22,38.011245699280195
2025-10-23,34.84364189100684
2025-10-24,38.011245699280195
2025-10-25,39.595047603416866
2025-10-26,40.386948555485205
2025-10-27,32.46793903480183
2025-10-28,34.05174093893851
2025-10-29,36.42744379514352
2025-10-30,37.219344747211856
2025-10-31,66.51967997374034
2025-11-01,74.43868949442371
2025-11-02,47.51405712410024
2025-11-03,38.80314665134853
2025-11-04,47.51405712410024
2025-11-05,62.56017521339865
2025-11-06,40.386948555485205
2025-11-07,43.55455236375855
2025-11-08,53.0573637885786
2025-11-09,45.93025521996356
2025-11-10,34.05174093893851
2025-11-11,42.762651411690214
2025-11-12,41.970750459621875
2025-11-13,35.63554284307518
2025-11-14,39.595047603416866
2025-11-15,41.970750459621875
2025-11-16,42.762651411690214
2025-11-17,32.46793903480183
2025-11-18,30.884137130665156
2025-11-19,38.011245699280195
2025-11-20,33.25983998687017
2025-11-21,37.219344747211856
2025-11-22,42.762651411690214
2025-11-23,40.386948555485205
2025-11-24,38.80314665134853
2025-11-25,49.88975998030525
2025-11-26,64.93587806960366
2025-11-27,52.26546283651027
2025-11-28,67.31158092580867
2025-11-29,64.93587806960366
2025-11-30,59.3925714051253
2025-12-01,53.0573637885786
2025-12-02,45.93025521996356
2025-12-03,35.63554284307518
2025-12-04,34.84364189100684
2025-12-05,34.84364189100684
2025-12-06,41.178849507553544
2025-12-07,40.386948555485205
2025-12-08,34.05174093893851
2025-12-09,33.25983998687017
2025-12-10,39.595047603416866
2025-12-11,35.737358679769684
2025-12-12,47.37830267517424
2025-12-13,54.47147263155777
2025-12-14,45.10441565566373
2025-12-15,37.34378632539402
2025-12-16,35.46584978191768
2025-12-17,38.011245699280195
2025-12-18,44.436956281777555
2025-12-19,51.530126238161095
2025-12-20,41.22410099052888
2025-12-21,40.95259209267688
2025-12-22,42.83052863615322
2025-12-23,42.163069262267044
2025-12-24,42.55901973830122
2025-12-25,49.92369859253675
2025-12-26,40.285132718790706
2025-12-27,43.49798801003939
2025-12-28,42.83052863615322
2025-12-29,36.40481805365585
2025-12-30,38.011245699280195
2025-12-31,38.011245699280195
2026-01-01,45.771875029549896
2026-01-02,40.55664161664271
2026-01-03,40.285132718790706
2026-01-04,41.22410099052888
2026-01-05,33.19196276240717
2026-01-06,31.189584640748656
2026-01-07,34.79839040803151
2026-01-08,32.524503388521
2026-01-09,34.13093103414534
2026-01-10,42.35538806491222
2026-01-11,40.72633467780021
2026-01-12,29.32296096801615
2026-01-13,32.581067742240165
2026-01-14,29.865978763720154
2026-01-15,30.952014355128156
2026-01-16,34.210121129352174
2026-01-17,40.72633467780021
2026-01-18,41.26935247350421
2026-01-19,35.83917451646418
2026-01-20,35.29615672076018
2026-01-21,32.581067742240165
2026-01-22,29.865978763720154
2026-01-23,34.210121129352174
2026-01-24,42.89840586061622
2026-01-25,43.98444145202422
2026-01-26,36.92521010787219
2026-01-27,37.46822790357619
2026-01-28,36.382192312168186
2026-01-29,34.75313892505618
2026-01-30,36.382192312168186
2026-01-31,50.50065500047226
2026-02-01,40.72633467780021
2026-02-02,32.581067742240165
2026-02-03,29.32296096801615
2026-02-04,29.32296096801615
2026-02-05,30.408996559424153
2026-02-06,29.865978763720154
2026-02-07,36.92521010787219
2026-02-08,37.46822790357619
2026-02-09,25.52183639808813
2026-02-10,26.607871989496136
2026-02-11,27.693907580904142
2026-02-12,33.66710333364817
2026-02-13,34.210121129352174
2026-02-14,34.75313892505618
2026-02-15,36.382192312168186
2026-02-16,34.75313892505618
2026-02-17,32.03804994653616
2026-02-18,30.952014355128156
2026-02-19,30.952014355128156
2026-02-20,32.03804994653616
2026-02-21,36.382192312168186
2026-02-22,36.92521010787219
2026-02-23,32.03804994653616
2026-02-24,30.952014355128156
2026-02-25,29.865978763720154
2026-02-26,32.03804994653616
2026-02-27,33.12408553794417
2026-02-28,41.812370269208216
2026-03-01,39.640299086392204
2026-03-02,34.210121129352174
2026-03-03,30.408996559424153
2026-03-04,30.408996559424153
2026-03-05,32.581067742240165
2026-03-06,35.29615672076018
2026-03-07,41.812370269208216
2026-03-08,39.640299086392204
2026-03-09,30.952014355128156
2026-03-10,32.581067742240165
2026-03-11,32.581067742240165
2026-03-12,33.12408553794417
2026-03-13,39.640299086392204
2026-03-14,41.812370269208216
2026-03-15,45.07047704343223
2026-03-16,34.75313892505618
2026-03-17,33.12408553794417
2026-03-18,33.12408553794417
2026-03-19,34.75313892505618
2026-03-20,35.29615672076018
2026-03-21,36.92521010787219
2026-03-22,37.46822790357619
2026-03-23,38.011245699280195
2026-03-24,43.98444145202422
2026-03-25,41.26935247350421
2026-03-26,33.66710333364817
2026-03-27,35.83917451646418
2026-03-28,39.0972812906882
2026-03-29,40.72633467780021
2026-03-30,31.49503215083216
2026-03-31,33.12408553794417
2026-04-01,34.75313892505618
2026-04-02,37.46822790357619
2026-04-03,36.92521010787219
2026-04-04,38.011245699280195
2026-04-05,43.441423656320225
2026-04-06,39.0972812906882
2026-04-07,33.12408553794417
2026-04-08,31.49503215083216
2026-04-09,33.12408553794417
2026-04-10,35.83917451646418
2026-04-11,37.46822790357619
2026-04-12,39.640299086392204
2026-04-13,32.03804994653616
2026-04-14,32.03804994653616
2026-04-15,32.581067742240165
2026-04-16,33.66710333364817
2026-04-17,33.66710333364817
2026-04-18,42.35538806491222
2026-04-19,41.812370269208216
2026-04-20,32.03804994653616
2026-04-21,33.66710333364817
2026-04-22,31.49503215083216
2026-04-23,33.12408553794417
2026-04-24,33.12408553794417
2026-04-25,35.29615672076018
2026-04-26,36.382192312168186
2026-04-27,32.03804994653616
2026-04-28,33.12408553794417
2026-04-29,30.952014355128156
2026-04-30,33.66710333364817
2026-05-01,36.382192312168186
2026-05-02,35.29615672076018
2026-05-03,38.011245699280195
2026-05-04,40.18331688209621
2026-05-05,30.952014355128156
2026-05-06,30.952014355128156
2026-05-07,32.03804994653616
2026-05-08,33.12408553794417
2026-05-09,35.83917451646418
2026-05-10,36.382192312168186
2026-05-11,29.865978763720154
2026-05-12,30.952014355128156
2026-05-13,35.83917451646418
2026-05-14,36.382192312168186
2026-05-15,40.18331688209621
2026-05-16,37.46822790357619
2026-05-17,36.382192312168186
2026-05-18,33.66710333364817
2026-05-19,37.46822790357619
2026-05-20,35.83917451646418
2026-05-21,36.92521010787219
2026-05-22,36.92521010787219
2026-05-23,36.92521010787219
2026-05-24,39.640299086392204
2026-05-25,37.46822790357619
2026-05-26,35.29615672076018
2026-05-27,30.952014355128156
2026-05-28,33.12408553794417
2026-05-29,35.29615672076018
2026-05-30,35.83917451646418
2026-05-31,35.83917451646418
