Time,hilary_duff
2024-11-25,2.9364308600530697
2024-11-26,2.7529039312997527
2024-11-27,3.6705385750663373
2024-11-28,4.037592432572971
2024-11-29,4.404646290079604
2024-11-30,4.404646290079604
2024-12-01,4.221119361326288
2024-12-02,3.3034847175597033
2024-12-03,3.1199577888063867
2024-12-04,3.4870116463130203
2024-12-05,5.138754005092872
2024-12-06,5.138754005092872
2024-12-07,7.708131007639308
2024-12-08,7.708131007639308
2024-12-09,5.138754005092872
2024-12-10,5.689334791352823
2024-12-11,5.689334791352823
2024-12-12,4.771700147586238
2024-12-13,4.588173218832922
2024-12-14,5.8728617201061395
2024-12-15,11.378669582705646
2024-12-16,9.35987336641916
2024-12-17,10.277508010185745
2024-12-18,7.891657936392625
2024-12-19,9.35987336641916
2024-12-20,11.011615725199011
2024-12-21,7.891657936392625
2024-12-22,7.157550221379357
2024-12-23,6.2399155776127735
2024-12-24,5.8728617201061395
2024-12-25,4.771700147586238
2024-12-26,4.221119361326288
2024-12-27,4.221119361326288
2024-12-28,4.404646290079604
2024-12-29,4.955227076339555
2024-12-30,3.854065503819654
2024-12-31,3.3034847175597033
2025-01-01,5.5058078625995055
2025-01-02,3.3034847175597033
2025-01-03,3.4870116463130203
2025-01-04,5.322280933846189
2025-01-05,5.138754005092872
2025-01-06,3.1199577888063867
2025-01-07,4.221119361326288
2025-01-08,4.404646290079604
2025-01-09,5.8728617201061395
2025-01-10,6.790496363872724
2025-01-11,11.195142653952328
2025-01-12,12.84688501273218
2025-01-13,10.828088796445694
2025-01-14,18.352692875331687
2025-01-15,16.51742358779852
2025-01-16,12.29630422647223
2025-01-17,10.828088796445694
2025-01-18,14.68215430026535
2025-01-19,14.315100442758714
2025-01-20,12.84688501273218
2025-01-21,12.112777297718912
2025-01-22,11.929250368965596
2025-01-23,11.195142653952328
2025-01-24,11.378669582705646
2025-01-25,14.315100442758714
2025-01-26,15.599788944031934
2025-01-27,11.929250368965596
2025-01-28,10.828088796445694
2025-01-29,11.011615725199011
2025-01-30,10.277508010185745
2025-01-31,10.461034938939061
2025-02-01,13.030411941485497
2025-02-02,13.580992727745448
2025-02-03,9.91045415267911
2025-02-04,8.625765651405892
2025-02-05,8.992819508912525
2025-02-06,8.809292580159209
2025-02-07,8.442238722652576
2025-02-08,11.011615725199011
2025-02-09,12.479831155225547
2025-02-10,6.606969435119407
2025-02-11,8.442238722652576
2025-02-12,8.992819508912525
2025-02-13,8.992819508912525
2025-02-14,8.442238722652576
2025-02-15,9.35987336641916
2025-02-16,10.828088796445694
2025-02-17,8.625765651405892
2025-02-18,7.524604078885991
2025-02-19,7.891657936392625
2025-02-20,6.606969435119407
2025-02-21,6.42344250636609
2025-02-22,8.442238722652576
2025-02-23,7.524604078885991
2025-02-24,5.689334791352823
2025-02-25,5.5058078625995055
2025-02-26,4.404646290079604
2025-02-27,5.322280933846189
2025-02-28,4.404646290079604
2025-03-01,5.8728617201061395
2025-03-02,6.606969435119407
2025-03-03,4.404646290079604
2025-03-04,4.404646290079604
2025-03-05,5.138754005092872
2025-03-06,4.221119361326288
2025-03-07,3.854065503819654
2025-03-08,6.606969435119407
2025-03-09,5.322280933846189
2025-03-10,4.404646290079604
2025-03-11,4.955227076339555
2025-03-12,4.771700147586238
2025-03-13,4.037592432572971
2025-03-14,3.6705385750663373
2025-03-15,5.322280933846189
2025-03-16,6.2399155776127735
2025-03-17,4.221119361326288
2025-03-18,4.221119361326288
2025-03-19,3.854065503819654
2025-03-20,5.138754005092872
2025-03-21,5.322280933846189
2025-03-22,6.2399155776127735
2025-03-23,7.341077150132675
2025-03-24,4.955227076339555
2025-03-25,4.955227076339555
2025-03-26,4.771700147586238
2025-03-27,4.404646290079604
2025-03-28,4.588173218832922
2025-03-29,6.056388648859456
2025-03-30,7.524604078885991
2025-03-31,4.404646290079604
2025-04-01,3.6705385750663373
2025-04-02,4.037592432572971
2025-04-03,4.037592432572971
2025-04-04,4.955227076339555
2025-04-05,4.771700147586238
2025-04-06,5.138754005092872
2025-04-07,3.4870116463130203
2025-04-08,3.854065503819654
2025-04-09,3.854065503819654
2025-04-10,3.6705385750663373
2025-04-11,4.037592432572971
2025-04-12,4.771700147586238
2025-04-13,5.5058078625995055
2025-04-14,3.854065503819654
2025-04-15,3.2752498054438086
2025-04-16,4.197926397802517
2025-04-17,4.197926397802517
2025-04-18,8.304089331228376
2025-04-19,6.366972682134301
2025-04-20,5.0288395257845675
2025-04-21,4.106162933425859
2025-04-22,2.859793241452784
2025-04-23,3.6907063694348334
2025-04-24,3.7824698338114917
2025-04-25,4.106162933425859
2025-04-26,4.613382961793542
2025-04-27,4.197926397802517
2025-04-28,3.2752498054438086
2025-04-29,3.7824698338114917
2025-04-30,2.768029777076125
2025-05-01,3.2752498054438086
2025-05-02,3.598942905058175
2025-05-03,4.613382961793542
2025-05-04,5.0288395257845675
2025-05-05,3.1834863410671503
2025-05-06,3.2752498054438086
2025-05-07,3.1834863410671503
2025-05-08,3.3670132698204673
2025-05-09,4.7051464261702005
2025-05-10,5.212366454537884
2025-05-11,5.53605955415225
2025-05-12,4.106162933425859
2025-05-13,3.2752498054438086
2025-05-14,4.106162933425859
2025-05-15,4.174733434278746
2025-05-16,4.638592704754163
2025-05-17,5.102451975229579
2025-05-18,6.030170516180411
2025-05-19,5.102451975229579
2025-05-20,4.638592704754163
2025-05-21,4.174733434278746
2025-05-22,4.638592704754163
2025-05-23,4.174733434278746
2025-05-24,5.566311245704995
2025-05-25,5.102451975229579
2025-05-26,5.102451975229579
2025-05-27,5.102451975229579
2025-05-28,5.566311245704995
2025-05-29,4.638592704754163
2025-05-30,5.566311245704995
2025-05-31,6.9578890571312435
2025-06-01,6.9578890571312435
2025-06-02,8.81332613903291
2025-06-03,17.62665227806582
2025-06-04,10.204903950459158
2025-06-05,4.638592704754163
2025-06-06,4.638592704754163
2025-06-07,4.638592704754163
2025-06-08,4.638592704754163
2025-06-09,3.71087416380333
2025-06-10,2.7831556228524974
2025-06-11,3.71087416380333
2025-06-12,4.174733434278746
2025-06-13,4.174733434278746
2025-06-14,4.638592704754163
2025-06-15,4.174733434278746
2025-06-16,3.247014893327914
2025-06-17,3.247014893327914
2025-06-18,3.71087416380333
2025-06-19,4.174733434278746
2025-06-20,4.174733434278746
2025-06-21,4.638592704754163
2025-06-22,4.638592704754163
2025-06-23,3.71087416380333
2025-06-24,3.247014893327914
2025-06-25,2.7831556228524974
2025-06-26,3.71087416380333
2025-06-27,2.7831556228524974
2025-06-28,4.174733434278746
2025-06-29,4.638592704754163
2025-06-30,3.247014893327914
2025-07-01,3.71087416380333
2025-07-02,3.247014893327914
2025-07-03,3.247014893327914
2025-07-04,5.102451975229579
2025-07-05,4.638592704754163
2025-07-06,5.566311245704995
2025-07-07,6.030170516180411
2025-07-08,3.71087416380333
2025-07-09,5.102451975229579
2025-07-10,4.174733434278746
2025-07-11,4.174733434278746
2025-07-12,4.638592704754163
2025-07-13,4.638592704754163
2025-07-14,3.247014893327914
2025-07-15,4.174733434278746
2025-07-16,4.174733434278746
2025-07-17,4.174733434278746
2025-07-18,4.638592704754163
2025-07-19,4.174733434278746
2025-07-20,5.566311245704995
2025-07-21,3.247014893327914
2025-07-22,3.71087416380333
2025-07-23,3.71087416380333
2025-07-24,3.247014893327914
2025-07-25,4.174733434278746
2025-07-26,4.174733434278746
2025-07-27,3.71087416380333
2025-07-28,3.71087416380333
2025-07-29,4.638592704754163
2025-07-30,4.174733434278746
2025-07-31,4.638592704754163
2025-08-01,5.102451975229579
2025-08-02,4.638592704754163
2025-08-03,4.638592704754163
2025-08-04,4.174733434278746
2025-08-05,6.494029786655828
2025-08-06,5.566311245704995
2025-08-07,5.102451975229579
2025-08-08,3.71087416380333
2025-08-09,5.566311245704995
2025-08-10,5.566311245704995
2025-08-11,4.638592704754163
2025-08-12,4.174733434278746
2025-08-13,4.174733434278746
2025-08-14,4.174733434278746
2025-08-15,5.102451975229579
2025-08-16,4.638592704754163
2025-08-17,4.174733434278746
2025-08-18,3.71087416380333
2025-08-19,3.71087416380333
2025-08-20,3.71087416380333
2025-08-21,4.174733434278746
2025-08-22,3.247014893327914
2025-08-23,4.174733434278746
2025-08-24,4.638592704754163
2025-08-25,4.638592704754163
2025-08-26,3.247014893327914
2025-08-27,2.7831556228524974
2025-08-28,4.638592704754163
2025-08-29,4.174733434278746
2025-08-30,3.247014893327914
2025-08-31,3.71087416380333
2025-09-01,3.71087416380333
2025-09-02,3.247014893327914
2025-09-03,3.247014893327914
2025-09-04,3.71087416380333
2025-09-05,2.7831556228524974
2025-09-06,4.174733434278746
2025-09-07,4.174733434278746
2025-09-08,2.7831556228524974
2025-09-09,5.566311245704995
2025-09-10,11.596481761885407
2025-09-11,7.885607598082077
2025-09-12,5.566311245704995
2025-09-13,5.102451975229579
2025-09-14,6.030170516180411
2025-09-15,5.566311245704995
2025-09-16,3.71087416380333
2025-09-17,3.71087416380333
2025-09-18,3.247014893327914
2025-09-19,4.174733434278746
2025-09-20,5.102451975229579
2025-09-21,3.71087416380333
2025-09-22,2.7831556228524974
2025-09-23,3.247014893327914
2025-09-24,3.71087416380333
2025-09-25,4.174733434278746
2025-09-26,4.638592704754163
2025-09-27,4.638592704754163
2025-09-28,6.9578890571312435
2025-09-29,5.566311245704995
2025-09-30,4.638592704754163
2025-10-01,4.638592704754163
2025-10-02,4.638592704754163
2025-10-03,4.174733434278746
2025-10-04,16.698933737114984
2025-10-05,21.801385712344565
2025-10-06,11.596481761885407
2025-10-07,6.9578890571312435
2025-10-08,6.494029786655828
2025-10-09,6.030170516180411
2025-10-10,4.638592704754163
2025-10-11,6.030170516180411
2025-10-12,5.566311245704995
2025-10-13,5.566311245704995
2025-10-14,4.174733434278746
2025-10-15,3.71087416380333
2025-10-16,3.247014893327914
2025-10-17,4.638592704754163
2025-10-18,5.566311245704995
2025-10-19,7.885607598082077
2025-10-20,5.102451975229579
2025-10-21,4.638592704754163
2025-10-22,3.71087416380333
2025-10-23,4.174733434278746
2025-10-24,3.247014893327914
2025-10-25,5.102451975229579
2025-10-26,5.566311245704995
2025-10-27,5.566311245704995
2025-10-28,7.885607598082077
2025-10-29,12.524200302836238
2025-10-30,7.885607598082077
2025-10-31,7.885607598082077
2025-11-01,6.9578890571312435
2025-11-02,6.030170516180411
2025-11-03,12.988059573311656
2025-11-04,8.349466868557492
2025-11-05,7.42174832760666
2025-11-06,21.801385712344565
2025-11-07,46.38592704754163
2025-11-08,28.75927476947581
2025-11-09,17.62665227806582
2025-11-10,17.62665227806582
2025-11-11,19.482089359967482
2025-11-12,17.62665227806582
2025-11-13,13.451918843787071
2025-11-14,22.26524498281998
2025-11-15,18.55437081901665
2025-11-16,12.060341032360823
2025-11-17,8.81332613903291
2025-11-18,6.494029786655828
2025-11-19,6.494029786655828
2025-11-20,6.030170516180411
2025-11-21,8.81332613903291
2025-11-22,9.741044679983741
2025-11-23,6.9578890571312435
2025-11-24,6.494029786655828
2025-11-25,7.42174832760666
2025-11-26,6.030170516180411
2025-11-27,5.102451975229579
2025-11-28,5.102451975229579
2025-11-29,6.030170516180411
2025-11-30,5.102451975229579
2025-12-01,5.102451975229579
2025-12-02,5.566311245704995
2025-12-03,6.9578890571312435
2025-12-04,6.494029786655828
2025-12-05,6.030170516180411
2025-12-06,6.9578890571312435
2025-12-07,5.566311245704995
2025-12-08,4.638592704754163
2025-12-09,5.102451975229579
2025-12-10,4.174733434278746
2025-12-11,3.5253304556131635
2025-12-12,4.313891215421371
2025-12-13,4.545820850659079
2025-12-14,6.354872005513203
2025-12-15,6.818731275988618
2025-12-16,9.091641701318158
2025-12-17,8.859712066080451
2025-12-18,3.5253304556131635
2025-12-19,4.545820850659079
2025-12-20,5.334381610467287
2025-12-21,5.334381610467287
2025-12-22,4.545820850659079
2025-12-23,5.334381610467287
2025-12-24,4.777750485896787
2025-12-25,4.313891215421371
2025-12-26,4.777750485896787
2025-12-27,5.334381610467287
2025-12-28,5.334381610467287
2025-12-29,4.313891215421371
2025-12-30,5.566311245704995
2025-12-31,4.313891215421371
2026-01-01,5.334381610467287
2026-01-02,4.313891215421371
2026-01-03,5.7982408809427035
2026-01-04,5.566311245704995
2026-01-05,5.7982408809427035
2026-01-06,7.839221671034535
2026-01-07,22.26524498281998
2026-01-08,23.74959464834131
2026-01-09,16.930863372352693
2026-01-10,14.472409238832986
2026-01-11,11.13262249140999
2026-01-12,5.566311245704995
2026-01-13,5.566311245704995
2026-01-14,6.679573494845993
2026-01-15,7.792835743986992
2026-01-16,23.378507231960977
2026-01-17,15.585671487973984
2026-01-18,11.13262249140999
2026-01-19,10.01936024226899
2026-01-20,61.22942370275494
2026-01-21,46.757014463921955
2026-01-22,30.05808072680697
2026-01-23,21.15198273367898
2026-01-24,17.812195986255983
2026-01-25,18.92545823539698
2026-01-26,15.585671487973984
2026-01-27,14.472409238832986
2026-01-28,17.812195986255983
2026-01-29,20.03872048453798
2026-01-30,33.39786747422997
2026-01-31,35.624391972511965
2026-02-01,18.92545823539698
2026-02-02,11.13262249140999
2026-02-03,7.792835743986992
2026-02-04,7.792835743986992
2026-02-05,10.01936024226899
2026-02-06,8.906097993127991
2026-02-07,10.01936024226899
2026-02-08,8.906097993127991
2026-02-09,5.566311245704995
2026-02-10,6.679573494845993
2026-02-11,5.566311245704995
2026-02-12,52.32332570962695
2026-02-13,38.964178719934964
2026-02-14,30.05808072680697
2026-02-15,25.605031730242974
2026-02-16,24.491769481101976
2026-02-17,47.87027671306296
2026-02-18,67.90899719760094
2026-02-19,51.21006346048595
2026-02-20,103.5333891701129
2026-02-21,111.3262249140999
2026-02-22,56.77637470619094
2026-02-23,33.39786747422997
2026-02-24,41.19070321821696
2026-02-25,44.53048996563996
2026-02-26,52.32332570962695
2026-02-27,38.964178719934964
2026-02-28,28.944818477665972
2026-03-01,23.378507231960977
2026-03-02,14.472409238832986
2026-03-03,16.698933737114984
2026-03-04,18.92545823539698
2026-03-05,15.585671487973984
2026-03-06,15.585671487973984
2026-03-07,15.585671487973984
2026-03-08,14.472409238832986
2026-03-09,12.245884740550988
2026-03-10,36.73765422165297
2026-03-11,38.964178719934964
2026-03-12,24.491769481101976
2026-03-13,16.698933737114984
2026-03-14,16.698933737114984
2026-03-15,15.585671487973984
2026-03-16,10.01936024226899
2026-03-17,12.245884740550988
2026-03-18,14.472409238832986
2026-03-19,14.472409238832986
2026-03-20,13.359146989691986
2026-03-21,16.698933737114984
2026-03-22,13.359146989691986
2026-03-23,10.01936024226899
2026-03-24,8.906097993127991
2026-03-25,11.13262249140999
2026-03-26,14.472409238832986
2026-03-27,18.92545823539698
2026-03-28,18.92545823539698
2026-03-29,17.812195986255983
2026-03-30,14.472409238832986
2026-03-31,12.245884740550988
2026-04-01,11.13262249140999
2026-04-02,11.13262249140999
2026-04-03,11.13262249140999
2026-04-04,11.13262249140999
2026-04-05,11.13262249140999
2026-04-06,8.906097993127991
2026-04-07,7.792835743986992
2026-04-08,10.01936024226899
2026-04-09,7.792835743986992
2026-04-10,10.01936024226899
2026-04-11,8.906097993127991
2026-04-12,8.906097993127991
2026-04-13,6.679573494845993
2026-04-14,6.679573494845993
2026-04-15,8.906097993127991
2026-04-16,8.906097993127991
2026-04-17,8.906097993127991
2026-04-18,11.13262249140999
2026-04-19,11.13262249140999
2026-04-20,7.792835743986992
2026-04-21,11.13262249140999
2026-04-22,11.13262249140999
2026-04-23,10.01936024226899
2026-04-24,8.906097993127991
2026-04-25,8.906097993127991
2026-04-26,10.01936024226899
2026-04-27,7.792835743986992
2026-04-28,7.792835743986992
2026-04-29,11.13262249140999
2026-04-30,10.01936024226899
2026-05-01,10.01936024226899
2026-05-02,10.01936024226899
2026-05-03,11.13262249140999
2026-05-04,7.792835743986992
2026-05-05,7.792835743986992
2026-05-06,6.679573494845993
2026-05-07,7.792835743986992
2026-05-08,5.566311245704995
2026-05-09,8.906097993127991
2026-05-10,6.679573494845993
2026-05-11,5.566311245704995
2026-05-12,17.812195986255983
2026-05-13,25.605031730242974
2026-05-14,30.05808072680697
2026-05-15,25.605031730242974
2026-05-16,20.03872048453798
2026-05-17,15.585671487973984
2026-05-18,12.245884740550988
2026-05-19,10.01936024226899
2026-05-20,12.245884740550988
2026-05-21,18.92545823539698
2026-05-22,14.472409238832986
2026-05-23,13.359146989691986
2026-05-24,13.359146989691986
2026-05-25,12.245884740550988
2026-05-26,16.698933737114984
2026-05-27,11.13262249140999
2026-05-28,13.359146989691986
2026-05-29,15.585671487973984
2026-05-30,12.245884740550988
2026-05-31,10.01936024226899
