Time,ebay
2024-09-27,61.28139370669491
2024-09-28,67.64829175414373
2024-09-29,67.64829175414373
2024-09-30,58.8938069389016
2024-10-01,60.48553145076381
2024-10-02,61.28139370669491
2024-10-03,62.87311821855712
2024-10-04,63.668980474488215
2024-10-05,64.46484273041932
2024-10-06,65.26070498635042
2024-10-07,61.28139370669491
2024-10-08,60.48553145076381
2024-10-09,58.8938069389016
2024-10-10,60.48553145076381
2024-10-11,58.8938069389016
2024-10-12,66.05656724228153
2024-10-13,65.26070498635042
2024-10-14,63.668980474488215
2024-10-15,64.46484273041932
2024-10-16,58.0979446829705
2024-10-17,64.46484273041932
2024-10-18,61.28139370669491
2024-10-19,62.07725596262601
2024-10-20,62.07725596262601
2024-10-21,64.46484273041932
2024-10-22,62.07725596262601
2024-10-23,61.28139370669491
2024-10-24,58.8938069389016
2024-10-25,58.0979446829705
2024-10-26,62.07725596262601
2024-10-27,66.05656724228153
2024-10-28,61.28139370669491
2024-10-29,59.6896691948327
2024-10-30,58.8938069389016
2024-10-31,56.50622017110829
2024-11-01,58.8938069389016
2024-11-02,62.87311821855712
2024-11-03,65.26070498635042
2024-11-04,60.48553145076381
2024-11-05,56.50622017110829
2024-11-06,40.58897505248624
2024-11-07,58.0979446829705
2024-11-08,60.48553145076381
2024-11-09,63.668980474488215
2024-11-10,68.44415401007484
2024-11-11,66.05656724228153
2024-11-12,64.46484273041932
2024-11-13,61.28139370669491
2024-11-14,61.28139370669491
2024-11-15,62.87311821855712
2024-11-16,61.28139370669491
2024-11-17,70.03587852193704
2024-11-18,65.26070498635042
2024-11-19,63.668980474488215
2024-11-20,62.87311821855712
2024-11-21,64.46484273041932
2024-11-22,60.48553145076381
2024-11-23,65.26070498635042
2024-11-24,68.44415401007484
2024-11-25,67.64829175414373
2024-11-26,67.64829175414373
2024-11-27,66.85242949821263
2024-11-28,64.46484273041932
2024-11-29,77.99450108124806
2024-11-30,77.19863882531696
2024-12-01,71.62760303379925
2024-12-02,70.83174077786815
2024-12-03,66.85242949821263
2024-12-04,66.85242949821263
2024-12-05,67.64829175414373
2024-12-06,66.85242949821263
2024-12-07,72.42346528973034
2024-12-08,72.42346528973034
2024-12-09,66.85242949821263
2024-12-10,67.64829175414373
2024-12-11,67.64829175414373
2024-12-12,70.83174077786815
2024-12-13,68.44415401007484
2024-12-14,71.62760303379925
2024-12-15,71.62760303379925
2024-12-16,68.44415401007484
2024-12-17,68.44415401007484
2024-12-18,66.05656724228153
2024-12-19,65.26070498635042
2024-12-20,65.26070498635042
2024-12-21,63.668980474488215
2024-12-22,62.87311821855712
2024-12-23,63.668980474488215
2024-12-24,62.07725596262601
2024-12-25,64.46484273041932
2024-12-26,73.21932754566144
2024-12-27,76.40277656938586
2024-12-28,71.62760303379925
2024-12-29,70.83174077786815
2024-12-30,72.42346528973034
2024-12-31,66.85242949821263
2025-01-01,61.28139370669491
2025-01-02,70.03587852193704
2025-01-03,74.81105205752365
2025-01-04,71.62760303379925
2025-01-05,74.81105205752365
2025-01-06,64.46484273041932
2025-01-07,64.46484273041932
2025-01-08,68.44415401007484
2025-01-09,63.668980474488215
2025-01-10,63.668980474488215
2025-01-11,70.03587852193704
2025-01-12,68.44415401007484
2025-01-13,68.44415401007484
2025-01-14,66.85242949821263
2025-01-15,63.668980474488215
2025-01-16,62.87311821855712
2025-01-17,63.668980474488215
2025-01-18,68.44415401007484
2025-01-19,67.64829175414373
2025-01-20,64.46484273041932
2025-01-21,63.668980474488215
2025-01-22,67.64829175414373
2025-01-23,77.99450108124806
2025-01-24,79.58622559311027
2025-01-25,79.58622559311027
2025-01-26,74.01518980159256
2025-01-27,66.85242949821263
2025-01-28,67.64829175414373
2025-01-29,63.668980474488215
2025-01-30,62.87311821855712
2025-01-31,65.26070498635042
2025-02-01,69.24001626600594
2025-02-02,71.62760303379925
2025-02-03,63.668980474488215
2025-02-04,63.668980474488215
2025-02-05,62.87311821855712
2025-02-06,64.46484273041932
2025-02-07,62.87311821855712
2025-02-08,69.24001626600594
2025-02-09,65.26070498635042
2025-02-10,59.6896691948327
2025-02-11,61.28139370669491
2025-02-12,63.668980474488215
2025-02-13,59.6896691948327
2025-02-14,62.07725596262601
2025-02-15,66.05656724228153
2025-02-16,69.24001626600594
2025-02-17,66.85242949821263
2025-02-18,63.668980474488215
2025-02-19,64.46484273041932
2025-02-20,62.87311821855712
2025-02-21,63.668980474488215
2025-02-22,68.44415401007484
2025-02-23,72.42346528973034
2025-02-24,66.85242949821263
2025-02-25,65.26070498635042
2025-02-26,62.07725596262601
2025-02-27,62.87311821855712
2025-02-28,62.07725596262601
2025-03-01,67.64829175414373
2025-03-02,70.83174077786815
2025-03-03,66.05656724228153
2025-03-04,62.87311821855712
2025-03-05,62.07725596262601
2025-03-06,65.26070498635042
2025-03-07,65.26070498635042
2025-03-08,67.64829175414373
2025-03-09,70.03587852193704
2025-03-10,62.87311821855712
2025-03-11,63.668980474488215
2025-03-12,66.05656724228153
2025-03-13,62.87311821855712
2025-03-14,63.668980474488215
2025-03-15,64.46484273041932
2025-03-16,68.44415401007484
2025-03-17,64.46484273041932
2025-03-18,62.87311821855712
2025-03-19,64.46484273041932
2025-03-20,62.07725596262601
2025-03-21,61.28139370669491
2025-03-22,64.46484273041932
2025-03-23,66.05656724228153
2025-03-24,63.668980474488215
2025-03-25,64.46484273041932
2025-03-26,60.48553145076381
2025-03-27,56.50622017110829
2025-03-28,62.07725596262601
2025-03-29,66.05656724228153
2025-03-30,66.05656724228153
2025-03-31,62.87311821855712
2025-04-01,62.87311821855712
2025-04-02,58.0979446829705
2025-04-03,62.87311821855712
2025-04-04,61.28139370669491
2025-04-05,67.64829175414373
2025-04-06,69.24001626600594
2025-04-07,62.87311821855712
2025-04-08,63.668980474488215
2025-04-09,61.28139370669491
2025-04-10,63.668980474488215
2025-04-11,61.28139370669491
2025-04-12,66.85242949821263
2025-04-13,66.85242949821263
2025-04-14,62.07725596262601
2025-04-15,64.9281871944888
2025-04-16,61.70112928002844
2025-04-17,62.91672710929306
2025-04-18,62.91672710929306
2025-04-19,60.4964336734478
2025-04-20,64.53025606652325
2025-04-21,62.91672710929306
2025-04-22,63.31465823725861
2025-04-23,60.4964336734478
2025-04-24,59.6896691948327
2025-04-25,57.26937575898744
2025-04-26,62.91672710929306
2025-04-27,64.9281871944888
2025-04-28,61.70112928002844
2025-04-29,61.30319815206288
2025-04-30,58.07614023760252
2025-05-01,57.667306886952986
2025-05-02,59.6896691948327
2025-05-03,64.1214227158737
2025-05-04,64.53025606652325
2025-05-05,62.10996263067798
2025-05-06,63.31465823725861
2025-05-07,60.894364801413346
2025-05-08,59.6896691948327
2025-05-09,58.88290471621761
2025-05-10,64.53025606652325
2025-05-11,59.6896691948327
2025-05-12,65.7349516731039
2025-05-13,62.10996263067798
2025-05-14,61.30319815206288
2025-05-15,60.507335896131785
2025-05-16,58.054335792234546
2025-05-17,67.0486695065244
2025-05-18,62.96033600002902
2025-05-19,62.14266929872994
2025-05-20,63.7780027013281
2025-05-21,61.32500259743086
2025-05-22,63.7780027013281
2025-05-23,61.32500259743086
2025-05-24,61.32500259743086
2025-05-25,62.14266929872994
2025-05-26,65.41333610392626
2025-05-27,64.59566940262718
2025-05-28,65.41333610392626
2025-05-29,67.86633620782348
2025-05-30,64.59566940262718
2025-05-31,65.41333610392626
2025-06-01,65.41333610392626
2025-06-02,64.59566940262718
2025-06-03,66.23100280522533
2025-06-04,61.32500259743086
2025-06-05,71.1370030130198
2025-06-06,69.50166961042164
2025-06-07,64.59566940262718
2025-06-08,62.96033600002902
2025-06-09,65.41333610392626
2025-06-10,65.41333610392626
2025-06-11,66.23100280522533
2025-06-12,63.7780027013281
2025-06-13,61.32500259743086
2025-06-14,63.7780027013281
2025-06-15,63.7780027013281
2025-06-16,65.41333610392626
2025-06-17,66.23100280522533
2025-06-18,64.59566940262718
2025-06-19,62.14266929872994
2025-06-20,61.32500259743086
2025-06-21,65.41333610392626
2025-06-22,62.14266929872994
2025-06-23,62.14266929872994
2025-06-24,64.59566940262718
2025-06-25,59.6896691948327
2025-06-26,62.96033600002902
2025-06-27,63.7780027013281
2025-06-28,63.7780027013281
2025-06-29,62.14266929872994
2025-06-30,62.96033600002902
2025-07-01,65.41333610392626
2025-07-02,61.32500259743086
2025-07-03,63.7780027013281
2025-07-04,64.59566940262718
2025-07-05,62.14266929872994
2025-07-06,65.41333610392626
2025-07-07,66.23100280522533
2025-07-08,67.86633620782348
2025-07-09,65.41333610392626
2025-07-10,65.41333610392626
2025-07-11,71.1370030130198
2025-07-12,64.59566940262718
2025-07-13,66.23100280522533
2025-07-14,68.68400290912257
2025-07-15,67.0486695065244
2025-07-16,66.23100280522533
2025-07-17,67.0486695065244
2025-07-18,65.41333610392626
2025-07-19,71.95466971431888
2025-07-20,70.31933631172072
2025-07-21,74.4076698182161
2025-07-22,68.68400290912257
2025-07-23,68.68400290912257
2025-07-24,65.41333610392626
2025-07-25,64.59566940262718
2025-07-26,67.86633620782348
2025-07-27,70.31933631172072
2025-07-28,67.86633620782348
2025-07-29,67.86633620782348
2025-07-30,65.41333610392626
2025-07-31,71.95466971431888
2025-08-01,67.0486695065244
2025-08-02,67.86633620782348
2025-08-03,69.50166961042164
2025-08-04,69.50166961042164
2025-08-05,68.68400290912257
2025-08-06,65.41333610392626
2025-08-07,67.86633620782348
2025-08-08,67.86633620782348
2025-08-09,67.86633620782348
2025-08-10,71.1370030130198
2025-08-11,68.68400290912257
2025-08-12,67.86633620782348
2025-08-13,63.7780027013281
2025-08-14,65.41333610392626
2025-08-15,62.96033600002902
2025-08-16,63.7780027013281
2025-08-17,69.50166961042164
2025-08-18,66.23100280522533
2025-08-19,64.59566940262718
2025-08-20,63.7780027013281
2025-08-21,62.96033600002902
2025-08-22,61.32500259743086
2025-08-23,62.96033600002902
2025-08-24,66.23100280522533
2025-08-25,66.23100280522533
2025-08-26,64.59566940262718
2025-08-27,63.7780027013281
2025-08-28,60.507335896131785
2025-08-29,62.96033600002902
2025-08-30,62.96033600002902
2025-08-31,65.41333610392626
2025-09-01,67.0486695065244
2025-09-02,63.7780027013281
2025-09-03,65.41333610392626
2025-09-04,62.14266929872994
2025-09-05,61.32500259743086
2025-09-06,62.14266929872994
2025-09-07,66.23100280522533
2025-09-08,65.41333610392626
2025-09-09,62.14266929872994
2025-09-10,58.054335792234546
2025-09-11,55.601335688337315
2025-09-12,58.87200249353363
2025-09-13,60.507335896131785
2025-09-14,58.87200249353363
2025-09-15,62.14266929872994
2025-09-16,58.054335792234546
2025-09-17,60.507335896131785
2025-09-18,60.507335896131785
2025-09-19,55.601335688337315
2025-09-20,62.14266929872994
2025-09-21,59.6896691948327
2025-09-22,59.6896691948327
2025-09-23,62.14266929872994
2025-09-24,61.32500259743086
2025-09-25,62.14266929872994
2025-09-26,60.507335896131785
2025-09-27,61.32500259743086
2025-09-28,63.7780027013281
2025-09-29,65.41333610392626
2025-09-30,61.32500259743086
2025-10-01,62.14266929872994
2025-10-02,60.507335896131785
2025-10-03,57.23666909093547
2025-10-04,60.507335896131785
2025-10-05,62.14266929872994
2025-10-06,62.14266929872994
2025-10-07,61.32500259743086
2025-10-08,62.14266929872994
2025-10-09,60.507335896131785
2025-10-10,58.87200249353363
2025-10-11,59.6896691948327
2025-10-12,59.6896691948327
2025-10-13,67.0486695065244
2025-10-14,62.96033600002902
2025-10-15,60.507335896131785
2025-10-16,61.32500259743086
2025-10-17,65.41333610392626
2025-10-18,60.507335896131785
2025-10-19,64.59566940262718
2025-10-20,65.41333610392626
2025-10-21,63.7780027013281
2025-10-22,62.96033600002902
2025-10-23,61.32500259743086
2025-10-24,60.507335896131785
2025-10-25,64.59566940262718
2025-10-26,64.59566940262718
2025-10-27,61.32500259743086
2025-10-28,58.87200249353363
2025-10-29,61.32500259743086
2025-10-30,62.14266929872994
2025-10-31,58.87200249353363
2025-11-01,64.59566940262718
2025-11-02,66.23100280522533
2025-11-03,67.0486695065244
2025-11-04,62.96033600002902
2025-11-05,60.507335896131785
2025-11-06,65.41333610392626
2025-11-07,67.0486695065244
2025-11-08,63.7780027013281
2025-11-09,67.86633620782348
2025-11-10,68.68400290912257
2025-11-11,67.0486695065244
2025-11-12,63.7780027013281
2025-11-13,67.0486695065244
2025-11-14,62.96033600002902
2025-11-15,67.86633620782348
2025-11-16,68.68400290912257
2025-11-17,65.41333610392626
2025-11-18,65.41333610392626
2025-11-19,65.41333610392626
2025-11-20,67.86633620782348
2025-11-21,66.23100280522533
2025-11-22,71.1370030130198
2025-11-23,67.86633620782348
2025-11-24,69.50166961042164
2025-11-25,66.23100280522533
2025-11-26,65.41333610392626
2025-11-27,61.32500259743086
2025-11-28,75.2253365195152
2025-11-29,81.76667012990781
2025-11-30,72.77233641561796
2025-12-01,68.68400290912257
2025-12-02,70.31933631172072
2025-12-03,69.50166961042164
2025-12-04,67.86633620782348
2025-12-05,67.86633620782348
2025-12-06,76.86066992211335
2025-12-07,72.77233641561796
2025-12-08,72.77233641561796
2025-12-09,71.1370030130198
2025-12-10,71.1370030130198
2025-12-11,70.28086028221843
2025-12-12,65.57650170868285
2025-12-13,73.71728046052726
2025-12-14,67.7035451484868
2025-12-15,67.7035451484868
2025-12-16,64.71739666410565
2025-12-17,63.858291619528444
2025-12-18,63.858291619528444
2025-12-19,70.28086028221843
2025-12-20,65.57650170868285
2025-12-21,63.858291619528444
2025-12-22,62.14008153037403
2025-12-23,61.28097648579682
2025-12-24,60.42187144121962
2025-12-25,61.28097648579682
2025-12-26,71.99907037137285
2025-12-27,74.57638550510447
2025-12-28,68.56265019306402
2025-12-29,71.99907037137285
2025-12-30,71.13996532679563
2025-12-31,69.42175523764122
2026-01-01,62.14008153037403
2026-01-02,69.42175523764122
2026-01-03,71.13996532679563
2026-01-04,70.28086028221843
2026-01-05,65.57650170868285
2026-01-06,64.71739666410565
2026-01-07,62.99918657495124
2026-01-08,62.14008153037403
2026-01-09,63.858291619528444
2026-01-10,69.3418408648608
2026-01-11,65.73966731343945
2026-01-12,64.83912392558412
2026-01-13,63.93858053772879
2026-01-14,62.13749376201812
2026-01-15,61.23695037416278
2026-01-16,64.83912392558412
2026-01-17,68.44129747700546
2026-01-18,69.3418408648608
2026-01-19,67.54075408915013
2026-01-20,63.03803714987345
2026-01-21,63.93858053772879
2026-01-22,61.23695037416278
2026-01-23,61.23695037416278
2026-01-24,64.83912392558412
2026-01-25,62.13749376201812
2026-01-26,64.83912392558412
2026-01-27,63.93858053772879
2026-01-28,61.23695037416278
2026-01-29,64.83912392558412
2026-01-30,63.03803714987345
2026-01-31,68.44129747700546
2026-02-01,67.54075408915013
2026-02-02,60.33640698630745
2026-02-03,61.23695037416278
2026-02-04,62.13749376201812
2026-02-05,62.13749376201812
2026-02-06,59.435863598452116
2026-02-07,63.93858053772879
2026-02-08,60.33640698630745
2026-02-09,51.3309731077541
2026-02-10,57.63477682274144
2026-02-11,63.93858053772879
2026-02-12,57.63477682274144
2026-02-13,54.933146659175435
2026-02-14,60.33640698630745
2026-02-15,65.73966731343945
2026-02-16,65.73966731343945
2026-02-17,61.23695037416278
2026-02-18,61.23695037416278
2026-02-19,63.03803714987345
2026-02-20,60.33640698630745
2026-02-21,67.54075408915013
2026-02-22,64.83912392558412
2026-02-23,64.83912392558412
2026-02-24,63.93858053772879
2026-02-25,61.23695037416278
2026-02-26,63.03803714987345
2026-02-27,61.23695037416278
2026-02-28,66.64021070129479
2026-03-01,66.64021070129479
2026-03-02,69.3418408648608
2026-03-03,70.24238425271614
2026-03-04,65.73966731343945
2026-03-05,66.64021070129479
2026-03-06,67.54075408915013
2026-03-07,72.94401441628214
2026-03-08,71.14292764057147
2026-03-09,68.44129747700546
2026-03-10,67.54075408915013
2026-03-11,67.54075408915013
2026-03-12,65.73966731343945
2026-03-13,65.73966731343945
2026-03-14,71.14292764057147
2026-03-15,75.64564457984814
2026-03-16,68.44129747700546
2026-03-17,66.64021070129479
2026-03-18,68.44129747700546
2026-03-19,65.73966731343945
2026-03-20,64.83912392558412
2026-03-21,68.44129747700546
2026-03-22,72.04347102842681
2026-03-23,72.94401441628214
2026-03-24,66.64021070129479
2026-03-25,81.04890490698016
2026-03-26,71.14292764057147
2026-03-27,76.54618796770347
2026-03-28,85.55162184625684
2026-03-29,90.0543387855335
2026-03-30,84.6510784584015
2026-03-31,69.3418408648608
2026-04-01,63.03803714987345
2026-04-02,67.54075408915013
2026-04-03,66.64021070129479
2026-04-04,70.24238425271614
2026-04-05,68.44129747700546
2026-04-06,67.54075408915013
2026-04-07,67.54075408915013
2026-04-08,68.44129747700546
2026-04-09,67.54075408915013
2026-04-10,64.83912392558412
2026-04-11,71.14292764057147
2026-04-12,68.44129747700546
2026-04-13,65.73966731343945
2026-04-14,64.83912392558412
2026-04-15,63.93858053772879
2026-04-16,63.93858053772879
2026-04-17,66.64021070129479
2026-04-18,68.44129747700546
2026-04-19,69.3418408648608
2026-04-20,61.23695037416278
2026-04-21,65.73966731343945
2026-04-22,63.03803714987345
2026-04-23,63.93858053772879
2026-04-24,59.435863598452116
2026-04-25,63.03803714987345
2026-04-26,73.84455780413748
2026-04-27,86.45216523411216
2026-04-28,67.54075408915013
2026-04-29,63.93858053772879
2026-04-30,63.93858053772879
2026-05-01,62.13749376201812
2026-05-02,68.44129747700546
2026-05-03,70.24238425271614
2026-05-04,76.54618796770347
2026-05-05,68.44129747700546
2026-05-06,66.64021070129479
2026-05-07,63.93858053772879
2026-05-08,62.13749376201812
2026-05-09,65.73966731343945
2026-05-10,63.03803714987345
2026-05-11,63.03803714987345
2026-05-12,69.3418408648608
2026-05-13,65.73966731343945
2026-05-14,65.73966731343945
2026-05-15,62.13749376201812
2026-05-16,68.44129747700546
2026-05-17,68.44129747700546
2026-05-18,65.73966731343945
2026-05-19,61.23695037416278
2026-05-20,63.03803714987345
2026-05-21,63.93858053772879
2026-05-22,64.83912392558412
2026-05-23,72.94401441628214
2026-05-24,67.54075408915013
2026-05-25,68.44129747700546
2026-05-26,69.3418408648608
2026-05-27,64.83912392558412
2026-05-28,67.54075408915013
2026-05-29,67.54075408915013
2026-05-30,68.44129747700546
2026-05-31,68.44129747700546
