Time,nearpod
2024-11-22,29.38682752332188
2024-11-23,0.7535083980338944
2024-11-24,0.7535083980338944
2024-11-25,18.084201552813465
2024-11-26,13.563151164610098
2024-11-27,2.260525194101683
2024-11-28,0.7535083980338944
2024-11-29,0.0
2024-11-30,0.0
2024-12-01,0.0
2024-12-02,51.99207946433871
2024-12-03,50.48506266827092
2024-12-04,46.71752067810145
2024-12-05,41.442961891864186
2024-12-06,32.40086111545746
2024-12-07,0.7535083980338944
2024-12-08,1.5070167960677887
2024-12-09,39.9359450957964
2024-12-10,39.182436697762505
2024-12-11,34.66138630955914
2024-12-12,36.16840310562693
2024-12-13,25.619285533152407
2024-12-14,0.7535083980338944
2024-12-15,0.7535083980338944
2024-12-16,32.40086111545746
2024-12-17,27.126302329220195
2024-12-18,21.098235144949044
2024-12-19,15.823676358711781
2024-12-20,7.5350839803389436
2024-12-21,0.7535083980338944
2024-12-22,0.0
2024-12-23,0.0
2024-12-24,0.0
2024-12-25,0.0
2024-12-26,0.0
2024-12-27,0.0
2024-12-28,0.0
2024-12-29,0.0
2024-12-30,0.7535083980338944
2024-12-31,0.0
2025-01-01,0.0
2025-01-02,8.288592378372838
2025-01-03,7.5350839803389436
2025-01-04,0.7535083980338944
2025-01-05,0.7535083980338944
2025-01-06,23.358760339050725
2025-01-07,39.182436697762505
2025-01-08,45.96401228006756
2025-01-09,45.21050388203366
2025-01-10,29.38682752332188
2025-01-11,1.5070167960677887
2025-01-12,1.5070167960677887
2025-01-13,52.7455878623726
2025-01-14,53.499096260406496
2025-01-15,45.96401228006756
2025-01-16,45.21050388203366
2025-01-17,33.90787791152525
2025-01-18,0.7535083980338944
2025-01-19,0.0
2025-01-20,3.0140335921355774
2025-01-21,29.38682752332188
2025-01-22,33.15436951349135
2025-01-23,38.42892829972861
2025-01-24,33.90787791152525
2025-01-25,1.5070167960677887
2025-01-26,0.7535083980338944
2025-01-27,45.21050388203366
2025-01-28,47.471029076135345
2025-01-29,43.703487085965875
2025-01-30,43.703487085965875
2025-01-31,36.92191150366082
2025-02-01,1.5070167960677887
2025-02-02,0.7535083980338944
2025-02-03,41.442961891864186
2025-02-04,47.471029076135345
2025-02-05,41.442961891864186
2025-02-06,41.442961891864186
2025-02-07,31.647352717423562
2025-02-08,1.5070167960677887
2025-02-09,0.7535083980338944
2025-02-10,39.9359450957964
2025-02-11,41.442961891864186
2025-02-12,37.67541990169472
2025-02-13,33.90787791152525
2025-02-14,22.60525194101683
2025-02-15,1.5070167960677887
2025-02-16,0.7535083980338944
2025-02-17,9.042100776406732
2025-02-18,37.67541990169472
2025-02-19,32.40086111545746
2025-02-20,33.90787791152525
2025-02-21,30.893844319389668
2025-02-22,1.5070167960677887
2025-02-23,1.5070167960677887
2025-02-24,48.22453747416924
2025-02-25,45.21050388203366
2025-02-26,41.442961891864186
2025-02-27,40.68945349383029
2025-02-28,30.140335921355774
2025-03-01,0.7535083980338944
2025-03-02,0.7535083980338944
2025-03-03,38.42892829972861
2025-03-04,40.68945349383029
2025-03-05,33.90787791152525
2025-03-06,33.90787791152525
2025-03-07,26.3727939311863
2025-03-08,1.5070167960677887
2025-03-09,0.7535083980338944
2025-03-10,32.40086111545746
2025-03-11,31.647352717423562
2025-03-12,27.879810727254092
2025-03-13,28.633319125287986
2025-03-14,19.591218348881252
2025-03-15,0.7535083980338944
2025-03-16,0.7535083980338944
2025-03-17,32.40086111545746
2025-03-18,33.15436951349135
2025-03-19,32.40086111545746
2025-03-20,27.879810727254092
2025-03-21,20.344726746915146
2025-03-22,0.7535083980338944
2025-03-23,0.7535083980338944
2025-03-24,38.42892829972861
2025-03-25,39.182436697762505
2025-03-26,33.90787791152525
2025-03-27,32.40086111545746
2025-03-28,21.851743542982938
2025-03-29,0.7535083980338944
2025-03-30,0.7535083980338944
2025-03-31,30.893844319389668
2025-04-01,36.92191150366082
2025-04-02,33.15436951349135
2025-04-03,33.15436951349135
2025-04-04,21.851743542982938
2025-04-05,1.5070167960677887
2025-04-06,1.5070167960677887
2025-04-07,36.92191150366082
2025-04-08,30.893844319389668
2025-04-09,31.647352717423562
2025-04-10,28.633319125287986
2025-04-11,23.358760339050725
2025-04-12,1.5070167960677887
2025-04-13,0.7535083980338944
2025-04-14,30.140335921355774
2025-04-15,27.126302329220195
2025-04-16,23.233175606045076
2025-04-17,20.470311479920795
2025-04-18,6.279236650282453
2025-04-19,0.8790931310395435
2025-04-20,0.0
2025-04-21,21.72615880997729
2025-04-22,31.647352717423566
2025-04-23,28.00539546025974
2025-04-24,24.991361868124166
2025-04-25,21.098235144949044
2025-04-26,0.6279236650282454
2025-04-27,0.8790931310395435
2025-04-28,32.52644584846311
2025-04-29,27.754225994248443
2025-04-30,25.619285533152407
2025-05-01,25.619285533152407
2025-05-02,18.71212521784171
2025-05-03,0.8790931310395435
2025-05-04,1.2558473300564907
2025-05-05,28.00539546025974
2025-05-06,24.11226873708462
2025-05-07,22.60525194101683
2025-05-08,20.470311479920795
2025-05-09,16.577184756745677
2025-05-10,0.6279236650282454
2025-05-11,0.6279236650282454
2025-05-12,23.233175606045076
2025-05-13,19.591218348881256
2025-05-14,18.71212521784171
2025-05-15,16.07484582472308
2025-05-16,12.558473300564907
2025-05-17,1.0046778640451925
2025-05-18,0.0
2025-05-19,17.079523688768273
2025-05-20,14.065490096632695
2025-05-21,12.05613436854231
2025-05-22,11.553795436519714
2025-05-23,8.539761844384136
2025-05-24,0.5023389320225963
2025-05-25,0.0
2025-05-26,0.5023389320225963
2025-05-27,10.549117572474522
2025-05-28,10.549117572474522
2025-05-29,8.539761844384136
2025-05-30,6.530406116293752
2025-05-31,0.0
2025-06-01,0.0
2025-06-02,8.03742291236154
2025-06-03,8.03742291236154
2025-06-04,7.535083980338944
2025-06-05,5.023389320225963
2025-06-06,3.516372524158174
2025-06-07,0.0
2025-06-08,0.0
2025-06-09,6.028067184271155
2025-06-10,4.01871145618077
2025-06-11,4.01871145618077
2025-06-12,4.521050388203366
2025-06-13,2.009355728090385
2025-06-14,0.0
2025-06-15,0.5023389320225963
2025-06-16,3.516372524158174
2025-06-17,3.516372524158174
2025-06-18,3.0140335921355774
2025-06-19,1.0046778640451925
2025-06-20,1.5070167960677887
2025-06-21,0.0
2025-06-22,0.0
2025-06-23,2.009355728090385
2025-06-24,2.009355728090385
2025-06-25,1.5070167960677887
2025-06-26,2.009355728090385
2025-06-27,1.5070167960677887
2025-06-28,0.0
2025-06-29,0.0
2025-06-30,1.0046778640451925
2025-07-01,1.5070167960677887
2025-07-02,1.5070167960677887
2025-07-03,1.0046778640451925
2025-07-04,0.0
2025-07-05,0.0
2025-07-06,0.0
2025-07-07,1.5070167960677887
2025-07-08,2.009355728090385
2025-07-09,2.5116946601129815
2025-07-10,2.5116946601129815
2025-07-11,1.0046778640451925
2025-07-12,0.5023389320225963
2025-07-13,0.5023389320225963
2025-07-14,1.5070167960677887
2025-07-15,3.0140335921355774
2025-07-16,2.009355728090385
2025-07-17,2.009355728090385
2025-07-18,1.0046778640451925
2025-07-19,0.0
2025-07-20,0.0
2025-07-21,2.009355728090385
2025-07-22,2.009355728090385
2025-07-23,2.009355728090385
2025-07-24,2.009355728090385
2025-07-25,1.0046778640451925
2025-07-26,1.0046778640451925
2025-07-27,0.0
2025-07-28,2.5116946601129815
2025-07-29,2.009355728090385
2025-07-30,2.5116946601129815
2025-07-31,3.0140335921355774
2025-08-01,3.0140335921355774
2025-08-02,0.0
2025-08-03,0.0
2025-08-04,4.01871145618077
2025-08-05,7.032745048316348
2025-08-06,8.539761844384136
2025-08-07,9.54443970842933
2025-08-08,8.539761844384136
2025-08-09,0.0
2025-08-10,1.0046778640451925
2025-08-11,13.060812232587503
2025-08-12,14.567829028655291
2025-08-13,18.58654048483606
2025-08-14,22.102913008994236
2025-08-15,20.093557280903852
2025-08-16,1.0046778640451925
2025-08-17,1.0046778640451925
2025-08-18,34.159047377536545
2025-08-19,35.16372524158174
2025-08-20,35.66606417360433
2025-08-21,38.17775883371732
2025-08-22,32.65203058146876
2025-08-23,1.0046778640451925
2025-08-24,1.5070167960677887
2025-08-25,44.20582601798847
2025-08-26,42.19647028989809
2025-08-27,40.187114561807704
2025-08-28,43.20114815394328
2025-08-29,28.13098019326539
2025-08-30,0.5023389320225963
2025-08-31,1.0046778640451925
2025-09-01,2.009355728090385
2025-09-02,46.71752067810145
2025-09-03,49.22921533821444
2025-09-04,48.22453747416924
2025-09-05,34.66138630955914
2025-09-06,1.5070167960677887
2025-09-07,1.5070167960677887
2025-09-08,50.23389320225963
2025-09-09,47.72219854214664
2025-09-10,43.703487085965875
2025-09-11,47.72219854214664
2025-09-12,32.65203058146876
2025-09-13,1.0046778640451925
2025-09-14,1.5070167960677887
2025-09-15,47.72219854214664
2025-09-16,45.21050388203366
2025-09-17,40.187114561807704
2025-09-18,41.191792425852896
2025-09-19,29.135658057310582
2025-09-20,1.0046778640451925
2025-09-21,1.0046778640451925
2025-09-22,40.6894534938303
2025-09-23,38.17775883371732
2025-09-24,39.18243669776251
2025-09-25,38.17775883371732
2025-09-26,29.135658057310582
2025-09-27,1.0046778640451925
2025-09-28,1.5070167960677887
2025-09-29,39.68477562978511
2025-09-30,41.69413135787549
2025-10-01,36.670742037649525
2025-10-02,28.633319125287986
2025-10-03,24.11226873708462
2025-10-04,1.0046778640451925
2025-10-05,1.0046778640451925
2025-10-06,35.66606417360433
2025-10-07,33.15436951349135
2025-10-08,31.14501378540097
2025-10-09,30.140335921355778
2025-10-10,20.093557280903852
2025-10-11,1.0046778640451925
2025-10-12,1.0046778640451925
2025-10-13,20.093557280903852
2025-10-14,36.16840310562693
2025-10-15,35.66606417360433
2025-10-16,32.14969164944616
2025-10-17,22.60525194101683
2025-10-18,1.0046778640451925
2025-10-19,1.0046778640451925
2025-10-20,36.670742037649525
2025-10-21,41.69413135787549
2025-10-22,33.65670844551395
2025-10-23,36.670742037649525
2025-10-24,26.121624465175007
2025-10-25,1.0046778640451925
2025-10-26,1.0046778640451925
2025-10-27,36.670742037649525
2025-10-28,35.16372524158174
2025-10-29,31.647352717423566
2025-10-30,30.642674853378374
2025-10-31,20.093557280903852
2025-11-01,1.0046778640451925
2025-11-02,1.5070167960677887
2025-11-03,34.66138630955914
2025-11-04,31.14501378540097
2025-11-05,33.65670844551395
2025-11-06,36.670742037649525
2025-11-07,26.623963397197603
2025-11-08,1.0046778640451925
2025-11-09,1.0046778640451925
2025-11-10,33.65670844551395
2025-11-11,21.098235144949044
2025-11-12,36.16840310562693
2025-11-13,34.159047377536545
2025-11-14,26.121624465175007
2025-11-15,1.0046778640451925
2025-11-16,1.5070167960677887
2025-11-17,38.680097765739916
2025-11-18,34.66138630955914
2025-11-19,32.65203058146876
2025-11-20,29.135658057310582
2025-11-21,19.08887941685866
2025-11-22,0.5023389320225963
2025-11-23,1.0046778640451925
2025-11-24,11.553795436519714
2025-11-25,8.539761844384136
2025-11-26,2.009355728090385
2025-11-27,0.0
2025-11-28,0.0
2025-11-29,0.0
2025-11-30,1.5070167960677887
2025-12-01,36.670742037649525
2025-12-02,30.140335921355778
2025-12-03,32.14969164944616
2025-12-04,29.637996989333182
2025-12-05,21.60057407697164
2025-12-06,1.0046778640451925
2025-12-07,1.0046778640451925
2025-12-08,29.637996989333182
2025-12-09,27.1263023292202
2025-12-10,25.61928553315241
2025-12-11,20.56575587700509
2025-12-12,18.026432575630864
2025-12-13,0.6178768863877934
2025-12-14,0.0
2025-12-15,19.51335581441775
2025-12-16,18.026432575630864
2025-12-17,15.921632450456187
2025-12-18,13.131139683070666
2025-12-19,5.513169778947994
2025-12-20,0.0
2025-12-21,0.0
2025-12-22,2.104800125174678
2025-12-23,1.052400062587339
2025-12-24,0.0
2025-12-25,0.0
2025-12-26,0.0
2025-12-27,0.0
2025-12-28,0.0
2025-12-29,0.0
2025-12-30,0.0
2025-12-31,0.0
2026-01-01,0.0
2026-01-02,1.052400062587339
2026-01-03,0.0
2026-01-04,0.6178768863877934
2026-01-05,17.157386223231775
2026-01-06,29.05277213352685
2026-01-07,33.5135418498875
2026-01-08,36.670742037649525
2026-01-09,28.801602667515553
2026-01-10,0.7334148407529905
2026-01-11,1.1001222611294856
2026-01-12,36.304034617273025
2026-01-13,34.470497515390555
2026-01-14,30.8034233116256
2026-01-15,29.703301050496112
2026-01-16,22.36915264296621
2026-01-17,0.7334148407529905
2026-01-18,0.0
2026-01-19,2.2002445222589713
2026-01-20,31.903545572755085
2026-01-21,31.170130732002093
2026-01-22,29.703301050496112
2026-01-23,20.168908120707236
2026-01-24,1.1001222611294856
2026-01-25,1.466829681505981
2026-01-26,14.301589394683313
2026-01-27,24.56939716522518
2026-01-28,28.236471368990134
2026-01-29,28.603178789366627
2026-01-30,20.168908120707236
2026-01-31,1.1001222611294856
2026-02-01,1.1001222611294856
2026-02-02,28.236471368990134
2026-02-03,28.969886209743123
2026-02-04,28.236471368990134
2026-02-05,28.603178789366627
2026-02-06,20.90232296146023
2026-02-07,0.7334148407529905
2026-02-08,0.7334148407529905
2026-02-09,26.769641687484153
2026-02-10,29.33659363011962
2026-02-11,30.070008470872608
2026-02-12,26.402934267107657
2026-02-13,15.035004235436304
2026-02-14,0.36670742037649523
2026-02-15,0.7334148407529905
2026-02-16,5.867318726023924
2026-02-17,23.83598232447219
2026-02-18,24.202689744848684
2026-02-19,24.202689744848684
2026-02-20,19.435493279954247
2026-02-21,1.1001222611294856
2026-02-22,0.7334148407529905
2026-02-23,24.936104585601676
2026-02-24,28.969886209743123
2026-02-25,26.769641687484153
2026-02-26,25.669519426354665
2026-02-27,19.06878585957775
2026-02-28,0.7334148407529905
2026-03-01,0.7334148407529905
2026-03-02,29.33659363011962
2026-03-03,26.769641687484153
2026-03-04,26.402934267107657
2026-03-05,25.302812005978172
2026-03-06,19.802200700330744
2026-03-07,1.1001222611294856
2026-03-08,0.7334148407529905
2026-03-09,26.769641687484153
2026-03-10,23.1025674837192
2026-03-11,21.269030381836725
2026-03-12,19.06878585957775
2026-03-13,15.035004235436304
2026-03-14,1.1001222611294856
2026-03-15,1.1001222611294856
2026-03-16,17.235248757695278
2026-03-17,20.90232296146023
2026-03-18,21.269030381836725
2026-03-19,18.702078439201255
2026-03-20,13.201467133553829
2026-03-21,0.7334148407529905
2026-03-22,1.1001222611294856
2026-03-23,28.236471368990134
2026-03-24,28.236471368990134
2026-03-25,25.669519426354665
2026-03-26,24.936104585601676
2026-03-27,16.501833916942285
2026-03-28,0.7334148407529905
2026-03-29,0.0
2026-03-30,24.202689744848684
2026-03-31,19.435493279954247
2026-04-01,17.968663598448266
2026-04-02,13.934881974306819
2026-04-03,5.133903885270933
2026-04-04,0.0
2026-04-05,0.7334148407529905
2026-04-06,14.301589394683313
2026-04-07,22.002445222589714
2026-04-08,21.269030381836725
2026-04-09,20.168908120707236
2026-04-10,16.13512649656579
2026-04-11,0.7334148407529905
2026-04-12,0.0
2026-04-13,27.503056528237142
2026-04-14,21.635737802213217
2026-04-15,24.202689744848684
2026-04-16,22.735860063342706
2026-04-17,18.335371018824763
2026-04-18,1.1001222611294856
2026-04-19,1.1001222611294856
2026-04-20,25.302812005978172
2026-04-21,21.269030381836725
2026-04-22,19.802200700330744
2026-04-23,17.60195617807177
2026-04-24,15.4017116558128
2026-04-25,1.466829681505981
2026-04-26,0.7334148407529905
2026-04-27,19.802200700330744
2026-04-28,21.269030381836725
2026-04-29,18.702078439201255
2026-04-30,17.968663598448266
2026-05-01,13.568174553930323
2026-05-02,0.0
2026-05-03,0.0
2026-05-04,19.06878585957775
2026-05-05,18.335371018824763
2026-05-06,16.86854133731878
2026-05-07,14.66829681505981
2026-05-08,13.568174553930323
2026-05-09,1.1001222611294856
2026-05-10,0.0
2026-05-11,17.235248757695278
2026-05-12,15.035004235436304
2026-05-13,14.301589394683313
2026-05-14,11.734637452047847
2026-05-15,10.634515190918362
2026-05-16,0.0
2026-05-17,1.1001222611294856
2026-05-18,10.634515190918362
2026-05-19,10.267807770541866
2026-05-20,9.534392929788876
2026-05-21,8.800978089035885
2026-05-22,6.9674409871534095
2026-05-23,0.7334148407529905
2026-05-24,0.0
2026-05-25,0.0
2026-05-26,8.43427066865939
2026-05-27,6.600733566776914
2026-05-28,6.9674409871534095
2026-05-29,5.500611305647428
2026-05-30,0.7334148407529905
2026-05-31,0.36670742037649523
