Time,twisters
2024-09-25,313.7370173819081
2024-09-26,352.95414455464663
2024-09-27,431.38839890012366
2024-09-28,549.0397804183392
2024-09-29,549.0397804183392
2024-09-30,313.7370173819081
2024-10-01,235.3027630364311
2024-10-02,235.3027630364311
2024-10-03,235.3027630364311
2024-10-04,274.5198902091696
2024-10-05,470.6055260728622
2024-10-06,470.6055260728622
2024-10-07,313.7370173819081
2024-10-08,274.5198902091696
2024-10-09,352.95414455464663
2024-10-10,352.95414455464663
2024-10-11,392.17127172738515
2024-10-12,549.0397804183392
2024-10-13,549.0397804183392
2024-10-14,352.95414455464663
2024-10-15,274.5198902091696
2024-10-16,235.3027630364311
2024-10-17,235.3027630364311
2024-10-18,274.5198902091696
2024-10-19,392.17127172738515
2024-10-20,431.38839890012366
2024-10-21,274.5198902091696
2024-10-22,235.3027630364311
2024-10-23,235.3027630364311
2024-10-24,196.08563586369257
2024-10-25,235.3027630364311
2024-10-26,352.95414455464663
2024-10-27,392.17127172738515
2024-10-28,235.3027630364311
2024-10-29,196.08563586369257
2024-10-30,196.08563586369257
2024-10-31,196.08563586369257
2024-11-01,235.3027630364311
2024-11-02,431.38839890012366
2024-11-03,470.6055260728622
2024-11-04,274.5198902091696
2024-11-05,196.08563586369257
2024-11-06,156.86850869095406
2024-11-07,196.08563586369257
2024-11-08,274.5198902091696
2024-11-09,509.8226532456007
2024-11-10,509.8226532456007
2024-11-11,313.7370173819081
2024-11-12,235.3027630364311
2024-11-13,196.08563586369257
2024-11-14,235.3027630364311
2024-11-15,392.17127172738515
2024-11-16,1176.5138151821554
2024-11-17,1333.3823238731095
2024-11-18,666.6911619365547
2024-11-19,431.38839890012366
2024-11-20,392.17127172738515
2024-11-21,392.17127172738515
2024-11-22,392.17127172738515
2024-11-23,705.9082891092933
2024-11-24,745.1254162820318
2024-11-25,470.6055260728622
2024-11-26,392.17127172738515
2024-11-27,431.38839890012366
2024-11-28,588.2569075910777
2024-11-29,666.6911619365547
2024-11-30,705.9082891092933
2024-12-01,627.4740347638162
2024-12-02,313.7370173819081
2024-12-03,235.3027630364311
2024-12-04,235.3027630364311
2024-12-05,196.08563586369257
2024-12-06,196.08563586369257
2024-12-07,313.7370173819081
2024-12-08,313.7370173819081
2024-12-09,196.08563586369257
2024-12-10,156.86850869095406
2024-12-11,156.86850869095406
2024-12-12,196.08563586369257
2024-12-13,156.86850869095406
2024-12-14,274.5198902091696
2024-12-15,313.7370173819081
2024-12-16,196.08563586369257
2024-12-17,156.86850869095406
2024-12-18,156.86850869095406
2024-12-19,196.08563586369257
2024-12-20,235.3027630364311
2024-12-21,235.3027630364311
2024-12-22,274.5198902091696
2024-12-23,196.08563586369257
2024-12-24,235.3027630364311
2024-12-25,274.5198902091696
2024-12-26,313.7370173819081
2024-12-27,352.95414455464663
2024-12-28,431.38839890012366
2024-12-29,431.38839890012366
2024-12-30,313.7370173819081
2024-12-31,274.5198902091696
2025-01-01,431.38839890012366
2025-01-02,313.7370173819081
2025-01-03,235.3027630364311
2025-01-04,313.7370173819081
2025-01-05,313.7370173819081
2025-01-06,235.3027630364311
2025-01-07,196.08563586369257
2025-01-08,156.86850869095406
2025-01-09,196.08563586369257
2025-01-10,196.08563586369257
2025-01-11,274.5198902091696
2025-01-12,274.5198902091696
2025-01-13,156.86850869095406
2025-01-14,156.86850869095406
2025-01-15,156.86850869095406
2025-01-16,156.86850869095406
2025-01-17,156.86850869095406
2025-01-18,196.08563586369257
2025-01-19,235.3027630364311
2025-01-20,196.08563586369257
2025-01-21,156.86850869095406
2025-01-22,156.86850869095406
2025-01-23,117.65138151821554
2025-01-24,117.65138151821554
2025-01-25,196.08563586369257
2025-01-26,235.3027630364311
2025-01-27,117.65138151821554
2025-01-28,117.65138151821554
2025-01-29,117.65138151821554
2025-01-30,117.65138151821554
2025-01-31,117.65138151821554
2025-02-01,196.08563586369257
2025-02-02,196.08563586369257
2025-02-03,117.65138151821554
2025-02-04,117.65138151821554
2025-02-05,117.65138151821554
2025-02-06,117.65138151821554
2025-02-07,156.86850869095406
2025-02-08,196.08563586369257
2025-02-09,196.08563586369257
2025-02-10,235.3027630364311
2025-02-11,117.65138151821554
2025-02-12,117.65138151821554
2025-02-13,117.65138151821554
2025-02-14,117.65138151821554
2025-02-15,196.08563586369257
2025-02-16,235.3027630364311
2025-02-17,156.86850869095406
2025-02-18,117.65138151821554
2025-02-19,117.65138151821554
2025-02-20,117.65138151821554
2025-02-21,117.65138151821554
2025-02-22,156.86850869095406
2025-02-23,235.3027630364311
2025-02-24,117.65138151821554
2025-02-25,117.65138151821554
2025-02-26,117.65138151821554
2025-02-27,117.65138151821554
2025-02-28,117.65138151821554
2025-03-01,156.86850869095406
2025-03-02,235.3027630364311
2025-03-03,156.86850869095406
2025-03-04,117.65138151821554
2025-03-05,117.65138151821554
2025-03-06,117.65138151821554
2025-03-07,117.65138151821554
2025-03-08,156.86850869095406
2025-03-09,196.08563586369257
2025-03-10,117.65138151821554
2025-03-11,117.65138151821554
2025-03-12,117.65138151821554
2025-03-13,156.86850869095406
2025-03-14,156.86850869095406
2025-03-15,352.95414455464663
2025-03-16,352.95414455464663
2025-03-17,156.86850869095406
2025-03-18,235.3027630364311
2025-03-19,470.6055260728622
2025-03-20,431.38839890012366
2025-03-21,352.95414455464663
2025-03-22,588.2569075910777
2025-03-23,705.9082891092933
2025-03-24,392.17127172738515
2025-03-25,313.7370173819081
2025-03-26,274.5198902091696
2025-03-27,235.3027630364311
2025-03-28,235.3027630364311
2025-03-29,313.7370173819081
2025-03-30,431.38839890012366
2025-03-31,313.7370173819081
2025-04-01,196.08563586369257
2025-04-02,235.3027630364311
2025-04-03,235.3027630364311
2025-04-04,235.3027630364311
2025-04-05,392.17127172738515
2025-04-06,431.38839890012366
2025-04-07,235.3027630364311
2025-04-08,156.86850869095406
2025-04-09,156.86850869095406
2025-04-10,156.86850869095406
2025-04-11,156.86850869095406
2025-04-12,235.3027630364311
2025-04-13,274.5198902091696
2025-04-14,156.86850869095406
2025-04-15,151.50195444626354
2025-04-16,150.26351885133494
2025-04-17,150.26351885133494
2025-04-18,202.0714079058474
2025-04-19,226.63371387193098
2025-04-20,241.494941011074
2025-04-21,166.36318158540655
2025-04-22,150.26351885133494
2025-04-23,128.1780840751085
2025-04-24,121.98590610046558
2025-04-25,151.50195444626354
2025-04-26,167.60161718033513
2025-04-27,239.01806982121684
2025-04-28,188.44861636163296
2025-04-29,161.4094392056922
2025-04-30,150.26351885133494
2025-05-01,125.70121288525134
2025-05-02,149.02508325640633
2025-05-03,232.8258918465739
2025-05-04,237.77963422628824
2025-05-05,124.46277729032275
2025-05-06,126.93964848017993
2025-05-07,120.747470505537
2025-05-08,115.79372812582267
2025-05-09,147.78664766147776
2025-05-10,160.1710036107636
2025-05-11,232.8258918465739
2025-05-12,158.93256801583505
2025-05-13,123.22434169539417
2025-05-14,150.26351885133494
2025-05-15,151.08914258128732
2025-05-16,180.81159685957334
2025-05-17,225.3952782770024
2025-05-18,217.96466470743087
2025-05-19,188.24221042914485
2025-05-20,158.51975615085883
2025-05-21,151.08914258128732
2025-05-22,133.75104425228713
2025-05-23,146.135400201573
2025-05-24,160.996627340716
2025-05-25,242.73337660600257
2025-05-26,240.25650541614542
2025-05-27,153.5660137711445
2025-05-28,128.7973018725728
2025-05-29,133.75104425228713
2025-05-30,126.32043068271562
2025-05-31,165.95036972043033
2025-06-01,185.7653392392877
2025-06-02,151.08914258128732
2025-06-03,148.61227139143014
2025-06-04,128.7973018725728
2025-06-05,136.2279154421443
2025-06-06,136.2279154421443
2025-06-07,156.04288496100165
2025-06-08,195.67282399871635
2025-06-09,143.6585290117158
2025-06-10,116.41294592328696
2025-06-11,123.84355949285846
2025-06-12,136.2279154421443
2025-06-13,153.5660137711445
2025-06-14,173.38098329000184
2025-06-15,188.24221042914485
2025-06-16,138.70478663200146
2025-06-17,131.27417306242995
2025-06-18,123.84355949285846
2025-06-19,123.84355949285846
2025-06-20,146.135400201573
2025-06-21,180.81159685957334
2025-06-22,178.3347256697162
2025-06-23,131.27417306242995
2025-06-24,131.27417306242995
2025-06-25,126.32043068271562
2025-06-26,128.7973018725728
2025-06-27,128.7973018725728
2025-06-28,188.24221042914485
2025-06-29,198.14969518857353
2025-06-30,123.84355949285846
2025-07-01,138.70478663200146
2025-07-02,123.84355949285846
2025-07-03,128.7973018725728
2025-07-04,188.24221042914485
2025-07-05,190.71908161900203
2025-07-06,245.21024779585974
2025-07-07,153.5660137711445
2025-07-08,128.7973018725728
2025-07-09,148.61227139143014
2025-07-10,126.32043068271562
2025-07-11,158.51975615085883
2025-07-12,230.34902065671673
2025-07-13,245.21024779585974
2025-07-14,170.90411210014466
2025-07-15,163.47349853057315
2025-07-16,141.18165782185864
2025-07-17,143.6585290117158
2025-07-18,153.5660137711445
2025-07-19,188.24221042914485
2025-07-20,208.05717994800222
2025-07-21,153.5660137711445
2025-07-22,121.36668830300128
2025-07-23,126.32043068271562
2025-07-24,111.45920354357261
2025-07-25,123.84355949285846
2025-07-26,165.95036972043033
2025-07-27,168.4272409102875
2025-07-28,121.36668830300128
2025-07-29,108.98233235371544
2025-07-30,121.36668830300128
2025-07-31,111.45920354357261
2025-08-01,116.41294592328696
2025-08-02,133.75104425228713
2025-08-03,151.08914258128732
2025-08-04,116.41294592328696
2025-08-05,116.41294592328696
2025-08-06,94.12110521457242
2025-08-07,99.07484759428677
2025-08-08,104.02858997400111
2025-08-09,133.75104425228713
2025-08-10,153.5660137711445
2025-08-11,108.98233235371544
2025-08-12,86.69049164500092
2025-08-13,94.12110521457242
2025-08-14,96.5979764044296
2025-08-15,104.02858997400111
2025-08-16,141.18165782185864
2025-08-17,173.38098329000184
2025-08-18,96.5979764044296
2025-08-19,94.12110521457242
2025-08-20,91.64423402471526
2025-08-21,91.64423402471526
2025-08-22,96.5979764044296
2025-08-23,111.45920354357261
2025-08-24,136.2279154421443
2025-08-25,96.5979764044296
2025-08-26,79.25987807542941
2025-08-27,101.55171878414393
2025-08-28,96.5979764044296
2025-08-29,91.64423402471526
2025-08-30,126.32043068271562
2025-08-31,131.27417306242995
2025-09-01,141.18165782185864
2025-09-02,96.5979764044296
2025-09-03,76.78300688557225
2025-09-04,89.1673628348581
2025-09-05,89.1673628348581
2025-09-06,96.5979764044296
2025-09-07,106.50546116385827
2025-09-08,81.73674926528658
2025-09-09,81.73674926528658
2025-09-10,81.73674926528658
2025-09-11,71.8292645058579
2025-09-12,84.21362045514375
2025-09-13,96.5979764044296
2025-09-14,81.73674926528658
2025-09-15,79.25987807542941
2025-09-16,69.35239331600073
2025-09-17,76.78300688557225
2025-09-18,76.78300688557225
2025-09-19,89.1673628348581
2025-09-20,108.98233235371544
2025-09-21,128.7973018725728
2025-09-22,81.73674926528658
2025-09-23,94.12110521457242
2025-09-24,79.25987807542941
2025-09-25,74.30613569571507
2025-09-26,76.78300688557225
2025-09-27,99.07484759428677
2025-09-28,106.50546116385827
2025-09-29,79.25987807542941
2025-09-30,86.69049164500092
2025-10-01,71.8292645058579
2025-10-02,81.73674926528658
2025-10-03,79.25987807542941
2025-10-04,91.64423402471526
2025-10-05,84.21362045514375
2025-10-06,79.25987807542941
2025-10-07,71.8292645058579
2025-10-08,79.25987807542941
2025-10-09,86.69049164500092
2025-10-10,86.69049164500092
2025-10-11,104.02858997400111
2025-10-12,99.07484759428677
2025-10-13,76.78300688557225
2025-10-14,84.21362045514375
2025-10-15,84.21362045514375
2025-10-16,71.8292645058579
2025-10-17,76.78300688557225
2025-10-18,89.1673628348581
2025-10-19,91.64423402471526
2025-10-20,84.21362045514375
2025-10-21,76.78300688557225
2025-10-22,79.25987807542941
2025-10-23,76.78300688557225
2025-10-24,91.64423402471526
2025-10-25,94.12110521457242
2025-10-26,104.02858997400111
2025-10-27,89.1673628348581
2025-10-28,74.30613569571507
2025-10-29,76.78300688557225
2025-10-30,69.35239331600073
2025-10-31,71.8292645058579
2025-11-01,81.73674926528658
2025-11-02,99.07484759428677
2025-11-03,81.73674926528658
2025-11-04,79.25987807542941
2025-11-05,64.3986509362864
2025-11-06,79.25987807542941
2025-11-07,76.78300688557225
2025-11-08,111.45920354357261
2025-11-09,99.07484759428677
2025-11-10,91.64423402471526
2025-11-11,81.73674926528658
2025-11-12,76.78300688557225
2025-11-13,71.8292645058579
2025-11-14,76.78300688557225
2025-11-15,94.12110521457242
2025-11-16,113.93607473342978
2025-11-17,94.12110521457242
2025-11-18,76.78300688557225
2025-11-19,86.69049164500092
2025-11-20,89.1673628348581
2025-11-21,81.73674926528658
2025-11-22,106.50546116385827
2025-11-23,94.12110521457242
2025-11-24,86.69049164500092
2025-11-25,74.30613569571507
2025-11-26,84.21362045514375
2025-11-27,74.30613569571507
2025-11-28,71.8292645058579
2025-11-29,84.21362045514375
2025-11-30,84.21362045514375
2025-12-01,69.35239331600073
2025-12-02,71.8292645058579
2025-12-03,71.8292645058579
2025-12-04,69.35239331600073
2025-12-05,71.8292645058579
2025-12-06,94.12110521457242
2025-12-07,76.78300688557225
2025-12-08,64.3986509362864
2025-12-09,71.8292645058579
2025-12-10,71.8292645058579
2025-12-11,69.35239331600073
2025-12-12,67.20142623007214
2025-12-13,81.93229172764373
2025-12-14,96.66315722521531
2025-12-15,71.50336040192933
2025-12-16,69.35239331600073
2025-12-17,66.28889473907213
2025-12-18,61.98696056721494
2025-12-19,69.35239331600073
2025-12-20,76.71782606478652
2025-12-21,76.71782606478652
2025-12-22,81.01976023664372
2025-12-23,64.13792765314354
2025-12-24,59.83599348128635
2025-12-25,67.20142623007214
2025-12-26,79.78132464171513
2025-12-27,74.56685897885794
2025-12-28,96.66315722521531
2025-12-29,81.93229172764373
2025-12-30,74.56685897885794
2025-12-31,81.01976023664372
2026-01-01,93.5996586482867
2026-01-02,91.4486915623581
2026-01-03,94.51219013928672
2026-01-04,91.4486915623581
2026-01-05,69.35239331600073
2026-01-06,76.71782606478652
2026-01-07,69.35239331600073
2026-01-08,78.86879315071512
2026-01-09,65.05045914414355
2026-01-10,93.07821208200099
2026-01-11,96.72833804600103
2026-01-12,76.65264524400081
2026-01-13,80.30277120800085
2026-01-14,73.00251928000077
2026-01-15,62.052141388000656
2026-01-16,80.30277120800085
2026-01-17,89.42808611800095
2026-01-18,83.95289717200089
2026-01-19,80.30277120800085
2026-01-20,62.052141388000656
2026-01-21,82.12783419000087
2026-01-22,71.17745629800075
2026-01-23,83.95289717200089
2026-01-24,85.77796015400091
2026-01-25,83.95289717200089
2026-01-26,71.17745629800075
2026-01-27,76.65264524400081
2026-01-28,71.17745629800075
2026-01-29,69.35239331600073
2026-01-30,67.52733033400071
2026-01-31,89.42808611800095
2026-02-01,91.25314910000097
2026-02-02,69.35239331600073
2026-02-03,76.65264524400081
2026-02-04,65.70226735200069
2026-02-05,80.30277120800085
2026-02-06,67.52733033400071
2026-02-07,89.42808611800095
2026-02-08,96.72833804600103
2026-02-09,71.17745629800075
2026-02-10,73.00251928000077
2026-02-11,78.47770822600083
2026-02-12,67.52733033400071
2026-02-13,69.35239331600073
2026-02-14,100.37846401000105
2026-02-15,111.32884190200117
2026-02-16,96.72833804600103
2026-02-17,82.12783419000087
2026-02-18,76.65264524400081
2026-02-19,82.12783419000087
2026-02-20,93.07821208200099
2026-02-21,111.32884190200117
2026-02-22,124.10428277600131
2026-02-23,87.60302313600093
2026-02-24,89.42808611800095
2026-02-25,82.12783419000087
2026-02-26,91.25314910000097
2026-02-27,93.07821208200099
2026-02-28,96.72833804600103
2026-03-01,105.85365295600111
2026-03-02,87.60302313600093
2026-03-03,83.95289717200089
2026-03-04,83.95289717200089
2026-03-05,82.12783419000087
2026-03-06,116.80403084800123
2026-03-07,146.00503856000154
2026-03-08,124.10428277600131
2026-03-09,91.25314910000097
2026-03-10,89.42808611800095
2026-03-11,127.75440874000135
2026-03-12,109.50377892000115
2026-03-13,113.1539048840012
2026-03-14,136.87972365000144
2026-03-15,151.4802275060016
2026-03-16,175.20604627200186
2026-03-17,107.67871593800113
2026-03-18,100.37846401000105
2026-03-19,91.25314910000097
2026-03-20,98.55340102800103
2026-03-21,136.87972365000144
2026-03-22,140.52984961400148
2026-03-23,104.0285899740011
2026-03-24,85.77796015400091
2026-03-25,78.47770822600083
2026-03-26,83.95289717200089
2026-03-27,93.07821208200099
2026-03-28,111.32884190200117
2026-03-29,111.32884190200117
2026-03-30,89.42808611800095
2026-03-31,80.30277120800085
2026-04-01,78.47770822600083
2026-04-02,91.25314910000097
2026-04-03,105.85365295600111
2026-04-04,114.97896786600121
2026-04-05,118.62909383000125
2026-04-06,102.20352699200107
2026-04-07,78.47770822600083
2026-04-08,80.30277120800085
2026-04-09,93.07821208200099
2026-04-10,85.77796015400091
2026-04-11,100.37846401000105
2026-04-12,125.92934575800133
2026-04-13,89.42808611800095
2026-04-14,89.42808611800095
2026-04-15,93.07821208200099
2026-04-16,105.85365295600111
2026-04-17,127.75440874000135
2026-04-18,146.00503856000154
2026-04-19,140.52984961400148
2026-04-20,100.37846401000105
2026-04-21,104.0285899740011
2026-04-22,107.67871593800113
2026-04-23,93.07821208200099
2026-04-24,105.85365295600111
2026-04-25,124.10428277600131
2026-04-26,146.00503856000154
2026-04-27,135.05466066800142
2026-04-28,109.50377892000115
2026-04-29,104.0285899740011
2026-04-30,98.55340102800103
2026-05-01,104.0285899740011
2026-05-02,104.0285899740011
2026-05-03,111.32884190200117
2026-05-04,100.37846401000105
2026-05-05,94.90327506400101
2026-05-06,80.30277120800085
2026-05-07,85.77796015400091
2026-05-08,93.07821208200099
2026-05-09,109.50377892000115
2026-05-10,109.50377892000115
2026-05-11,102.20352699200107
2026-05-12,94.90327506400101
2026-05-13,100.37846401000105
2026-05-14,82.12783419000087
2026-05-15,107.67871593800113
2026-05-16,138.70478663200146
2026-05-17,182.50629820000194
2026-05-18,147.83010154200156
2026-05-19,140.52984961400148
2026-05-20,116.80403084800123
2026-05-21,129.57947172200136
2026-05-22,124.10428277600131
2026-05-23,149.65516452400158
2026-05-24,147.83010154200156
2026-05-25,164.25566838000174
2026-05-26,120.45415681200127
2026-05-27,102.20352699200107
2026-05-28,105.85365295600111
2026-05-29,102.20352699200107
2026-05-30,135.05466066800142
2026-05-31,124.10428277600131
