Time,quizizz
2024-09-12,74.62354710195183
2024-09-13,79.90264640337864
2024-09-14,2.6395496507134046
2024-09-15,4.399249417855674
2024-09-16,62.766035298940835
2024-09-17,74.58262385155317
2024-09-18,73.66185071758338
2024-09-19,75.50339698552295
2024-09-20,71.8203044496438
2024-09-21,3.683092535879169
2024-09-22,4.603865669848961
2024-09-23,62.61257310994587
2024-09-24,69.05798504773442
2024-09-25,68.13721191376462
2024-09-26,64.45411937788546
2024-09-27,51.563295502308364
2024-09-28,2.7623194019093766
2024-09-29,4.603865669848961
2024-09-30,59.85025370803649
2024-10-01,65.37489251185525
2024-10-02,67.21643877979483
2024-10-03,65.37489251185525
2024-10-04,65.37489251185525
2024-10-05,2.7623194019093766
2024-10-06,3.683092535879169
2024-10-07,57.08793430612712
2024-10-08,58.00870744009691
2024-10-09,55.24638803818753
2024-10-10,55.24638803818753
2024-10-11,45.117883564519815
2024-10-12,2.7623194019093766
2024-10-13,2.7623194019093766
2024-10-14,27.623194019093766
2024-10-15,54.325614904217744
2024-10-16,58.9294805740667
2024-10-17,62.61257310994587
2024-10-18,63.53334624391566
2024-10-19,2.7623194019093766
2024-10-20,3.683092535879169
2024-10-21,65.37489251185525
2024-10-22,69.97875818170421
2024-10-23,72.74107758361359
2024-10-24,72.74107758361359
2024-10-25,71.8203044496438
2024-10-26,2.7623194019093766
2024-10-27,4.603865669848961
2024-10-28,68.13721191376462
2024-10-29,73.66185071758338
2024-10-30,69.05798504773442
2024-10-31,70.899531315674
2024-11-01,62.61257310994587
2024-11-02,2.7623194019093766
2024-11-03,3.683092535879169
2024-11-04,58.00870744009691
2024-11-05,33.14783282291252
2024-11-06,55.24638803818753
2024-11-07,68.13721191376462
2024-11-08,70.899531315674
2024-11-09,2.7623194019093766
2024-11-10,3.683092535879169
2024-11-11,44.197110430550026
2024-11-12,67.21643877979483
2024-11-13,69.97875818170421
2024-11-14,81.9488089233115
2024-11-15,83.7903551912511
2024-11-16,4.603865669848961
2024-11-17,5.524638803818753
2024-11-18,77.34494325346255
2024-11-19,80.10726265537193
2024-11-20,74.58262385155317
2024-11-21,73.66185071758338
2024-11-22,66.29566564582504
2024-11-23,2.7623194019093766
2024-11-24,2.7623194019093766
2024-11-25,26.702420885123974
2024-11-26,22.098555215275013
2024-11-27,5.524638803818753
2024-11-28,1.8415462679395844
2024-11-29,1.8415462679395844
2024-11-30,1.8415462679395844
2024-12-01,3.683092535879169
2024-12-02,58.00870744009691
2024-12-03,67.21643877979483
2024-12-04,67.21643877979483
2024-12-05,68.13721191376462
2024-12-06,81.02803578934171
2024-12-07,3.683092535879169
2024-12-08,4.603865669848961
2024-12-09,72.74107758361359
2024-12-10,73.66185071758338
2024-12-11,70.899531315674
2024-12-12,81.02803578934171
2024-12-13,75.50339698552295
2024-12-14,3.683092535879169
2024-12-15,3.683092535879169
2024-12-16,87.47344772713026
2024-12-17,81.9488089233115
2024-12-18,69.05798504773442
2024-12-19,49.72174923436878
2024-12-20,25.781647751154182
2024-12-21,0.9207731339697922
2024-12-22,0.9207731339697922
2024-12-23,1.8415462679395844
2024-12-24,0.9207731339697922
2024-12-25,0.9207731339697922
2024-12-26,0.9207731339697922
2024-12-27,0.9207731339697922
2024-12-28,0.9207731339697922
2024-12-29,1.8415462679395844
2024-12-30,1.8415462679395844
2024-12-31,0.9207731339697922
2025-01-01,0.9207731339697922
2025-01-02,8.28695820572813
2025-01-03,8.28695820572813
2025-01-04,1.8415462679395844
2025-01-05,1.8415462679395844
2025-01-06,28.54396715306356
2025-01-07,48.800976100398984
2025-01-08,63.53334624391566
2025-01-09,65.37489251185525
2025-01-10,56.16716117215732
2025-01-11,2.7623194019093766
2025-01-12,3.683092535879169
2025-01-13,71.8203044496438
2025-01-14,76.42417011949276
2025-01-15,79.18648952140214
2025-01-16,86.55267459316048
2025-01-17,89.31499399506984
2025-01-18,3.683092535879169
2025-01-19,2.7623194019093766
2025-01-20,8.28695820572813
2025-01-21,46.959429832459406
2025-01-22,49.72174923436878
2025-01-23,70.899531315674
2025-01-24,84.71112832522088
2025-01-25,3.683092535879169
2025-01-26,3.683092535879169
2025-01-27,73.66185071758338
2025-01-28,83.7903551912511
2025-01-29,87.47344772713026
2025-01-30,92.07731339697922
2025-01-31,82.86958205728129
2025-02-01,3.683092535879169
2025-02-02,3.683092535879169
2025-02-03,72.74107758361359
2025-02-04,75.50339698552295
2025-02-05,75.50339698552295
2025-02-06,81.9488089233115
2025-02-07,86.55267459316048
2025-02-08,2.7623194019093766
2025-02-09,3.683092535879169
2025-02-10,67.21643877979483
2025-02-11,78.26571638743233
2025-02-12,78.26571638743233
2025-02-13,79.18648952140214
2025-02-14,55.24638803818753
2025-02-15,2.7623194019093766
2025-02-16,2.7623194019093766
2025-02-17,19.336235813365636
2025-02-18,66.29566564582504
2025-02-19,58.00870744009691
2025-02-20,65.37489251185525
2025-02-21,74.58262385155317
2025-02-22,3.683092535879169
2025-02-23,3.683092535879169
2025-02-24,74.58262385155317
2025-02-25,81.02803578934171
2025-02-26,81.02803578934171
2025-02-27,86.55267459316048
2025-02-28,82.86958205728129
2025-03-01,3.683092535879169
2025-03-02,4.603865669848961
2025-03-03,71.8203044496438
2025-03-04,78.26571638743233
2025-03-05,73.66185071758338
2025-03-06,80.10726265537193
2025-03-07,80.10726265537193
2025-03-08,3.683092535879169
2025-03-09,4.603865669848961
2025-03-10,66.29566564582504
2025-03-11,70.899531315674
2025-03-12,66.29566564582504
2025-03-13,73.66185071758338
2025-03-14,50.642522368338575
2025-03-15,2.7623194019093766
2025-03-16,3.683092535879169
2025-03-17,52.48406863627815
2025-03-18,62.61257310994587
2025-03-19,64.45411937788546
2025-03-20,62.61257310994587
2025-03-21,62.61257310994587
2025-03-22,3.683092535879169
2025-03-23,3.683092535879169
2025-03-24,80.10726265537193
2025-03-25,72.74107758361359
2025-03-26,77.34494325346255
2025-03-27,74.58262385155317
2025-03-28,71.8203044496438
2025-03-29,3.683092535879169
2025-03-30,3.683092535879169
2025-03-31,65.37489251185525
2025-04-01,73.66185071758338
2025-04-02,75.50339698552295
2025-04-03,81.02803578934171
2025-04-04,79.18648952140214
2025-04-05,3.683092535879169
2025-04-06,3.683092535879169
2025-04-07,75.50339698552295
2025-04-08,70.899531315674
2025-04-09,77.34494325346255
2025-04-10,73.66185071758338
2025-04-11,88.39422086110005
2025-04-12,3.683092535879169
2025-04-13,3.683092535879169
2025-04-14,74.58262385155317
2025-04-15,69.33025667337066
2025-04-16,73.00344842286304
2025-04-17,59.964112751484365
2025-04-18,19.19267441075744
2025-04-19,2.01976042290148
2025-04-20,2.01976042290148
2025-04-21,46.09806141681024
2025-04-22,66.4837805871737
2025-04-23,62.81058883768131
2025-04-24,61.98387317438585
2025-04-25,61.61754407807529
2025-04-26,2.8464760861969385
2025-04-27,3.673191749492397
2025-04-28,69.33025667337066
2025-04-29,61.98387317438585
2025-04-30,65.29073582756769
2025-05-01,68.13721191376462
2025-05-02,61.61754407807529
2025-05-03,3.673191749492397
2025-05-04,3.673191749492397
2025-05-05,66.4837805871737
2025-05-06,65.29073582756769
2025-05-07,57.944352328582895
2025-05-08,58.771067991878354
2025-05-09,54.27116057909049
2025-05-10,2.480146989886376
2025-05-11,2.8464760861969385
2025-05-12,63.2709754046662
2025-05-13,54.27116057909049
2025-05-14,51.79101358920412
2025-05-15,47.62278252037312
2025-05-16,45.42480794250975
2025-05-17,2.9306327704845
2025-05-18,2.9306327704845
2025-05-19,49.8207570982365
2025-05-20,41.76151697940412
2025-05-21,34.43493505319287
2025-05-22,29.306327704845
2025-05-23,19.781771200770375
2025-05-24,1.46531638524225
2025-05-25,0.732658192621125
2025-05-26,2.197974577863375
2025-05-27,24.177720356497122
2025-05-28,20.5144293933915
2025-05-29,19.04911300814925
2025-05-30,16.851138430285875
2025-05-31,1.46531638524225
2025-06-01,1.46531638524225
2025-06-02,17.583796622907
2025-06-03,16.851138430285875
2025-06-04,13.18784746718025
2025-06-05,13.18784746718025
2025-06-06,10.25721469669575
2025-06-07,1.46531638524225
2025-06-08,2.197974577863375
2025-06-09,11.722531081938
2025-06-10,10.989872889316874
2025-06-11,9.524556504074624
2025-06-12,8.059240118832374
2025-06-13,5.861265540969
2025-06-14,0.732658192621125
2025-06-15,0.732658192621125
2025-06-16,6.593923733590125
2025-06-17,5.861265540969
2025-06-18,5.128607348347875
2025-06-19,2.197974577863375
2025-06-20,2.9306327704845
2025-06-21,0.732658192621125
2025-06-22,1.46531638524225
2025-06-23,5.128607348347875
2025-06-24,4.39594915572675
2025-06-25,3.663290963105625
2025-06-26,3.663290963105625
2025-06-27,2.197974577863375
2025-06-28,0.732658192621125
2025-06-29,1.46531638524225
2025-06-30,2.197974577863375
2025-07-01,2.197974577863375
2025-07-02,2.197974577863375
2025-07-03,2.197974577863375
2025-07-04,0.732658192621125
2025-07-05,0.0
2025-07-06,0.732658192621125
2025-07-07,2.197974577863375
2025-07-08,2.197974577863375
2025-07-09,2.197974577863375
2025-07-10,2.197974577863375
2025-07-11,1.46531638524225
2025-07-12,0.732658192621125
2025-07-13,0.732658192621125
2025-07-14,2.197974577863375
2025-07-15,2.197974577863375
2025-07-16,2.9306327704845
2025-07-17,2.9306327704845
2025-07-18,1.46531638524225
2025-07-19,1.46531638524225
2025-07-20,0.732658192621125
2025-07-21,2.197974577863375
2025-07-22,2.197974577863375
2025-07-23,2.197974577863375
2025-07-24,2.197974577863375
2025-07-25,1.46531638524225
2025-07-26,1.46531638524225
2025-07-27,0.732658192621125
2025-07-28,1.46531638524225
2025-07-29,3.663290963105625
2025-07-30,3.663290963105625
2025-07-31,3.663290963105625
2025-08-01,2.9306327704845
2025-08-02,0.732658192621125
2025-08-03,0.732658192621125
2025-08-04,3.663290963105625
2025-08-05,5.861265540969
2025-08-06,8.059240118832374
2025-08-07,8.7918983114535
2025-08-08,10.989872889316874
2025-08-09,1.46531638524225
2025-08-10,1.46531638524225
2025-08-11,11.722531081938
2025-08-12,15.385822045043625
2025-08-13,17.583796622907
2025-08-14,21.247087586012626
2025-08-15,29.306327704845
2025-08-16,2.197974577863375
2025-08-17,1.46531638524225
2025-08-18,24.91037854911825
2025-08-19,27.84101131960275
2025-08-20,31.504302282708373
2025-08-21,35.90025143843512
2025-08-22,41.028858786783
2025-08-23,1.46531638524225
2025-08-24,2.9306327704845
2025-08-25,35.90025143843512
2025-08-26,35.167593245814
2025-08-27,38.83088420891962
2025-08-28,42.49417517202525
2025-08-29,37.365567823677374
2025-08-30,1.46531638524225
2025-08-31,1.46531638524225
2025-09-01,2.197974577863375
2025-09-02,33.70227686057175
2025-09-03,40.296200594161874
2025-09-04,42.49417517202525
2025-09-05,40.296200594161874
2025-09-06,2.197974577863375
2025-09-07,3.663290963105625
2025-09-08,37.365567823677374
2025-09-09,38.83088420891962
2025-09-10,38.0982260162985
2025-09-11,39.56354240154075
2025-09-12,41.028858786783
2025-09-13,1.46531638524225
2025-09-14,2.9306327704845
2025-09-15,33.70227686057175
2025-09-16,38.83088420891962
2025-09-17,38.83088420891962
2025-09-18,38.0982260162985
2025-09-19,35.167593245814
2025-09-20,2.197974577863375
2025-09-21,2.197974577863375
2025-09-22,32.2369604753295
2025-09-23,31.504302282708373
2025-09-24,32.2369604753295
2025-09-25,31.504302282708373
2025-09-26,32.2369604753295
2025-09-27,1.46531638524225
2025-09-28,2.197974577863375
2025-09-29,30.77164409008725
2025-09-30,30.77164409008725
2025-10-01,30.038985897466123
2025-10-02,30.038985897466123
2025-10-03,30.038985897466123
2025-10-04,2.197974577863375
2025-10-05,2.197974577863375
2025-10-06,27.84101131960275
2025-10-07,29.306327704845
2025-10-08,30.038985897466123
2025-10-09,24.177720356497122
2025-10-10,19.781771200770375
2025-10-11,0.732658192621125
2025-10-12,1.46531638524225
2025-10-13,13.920505659801375
2025-10-14,21.247087586012626
2025-10-15,21.247087586012626
2025-10-16,22.712403971254876
2025-10-17,21.97974577863375
2025-10-18,1.46531638524225
2025-10-19,2.197974577863375
2025-10-20,21.97974577863375
2025-10-21,23.445062163876
2025-10-22,21.97974577863375
2025-10-23,27.108353126981623
2025-10-24,24.91037854911825
2025-10-25,0.732658192621125
2025-10-26,1.46531638524225
2025-10-27,25.643036741739373
2025-10-28,25.643036741739373
2025-10-29,24.177720356497122
2025-10-30,21.97974577863375
2025-10-31,18.316454815528125
2025-11-01,0.732658192621125
2025-11-02,1.46531638524225
2025-11-03,21.247087586012626
2025-11-04,18.316454815528125
2025-11-05,23.445062163876
2025-11-06,22.712403971254876
2025-11-07,20.5144293933915
2025-11-08,1.46531638524225
2025-11-09,1.46531638524225
2025-11-10,19.04911300814925
2025-11-11,16.11848023766475
2025-11-12,22.712403971254876
2025-11-13,23.445062163876
2025-11-14,23.445062163876
2025-11-15,1.46531638524225
2025-11-16,2.197974577863375
2025-11-17,21.97974577863375
2025-11-18,22.712403971254876
2025-11-19,23.445062163876
2025-11-20,21.247087586012626
2025-11-21,17.583796622907
2025-11-22,0.732658192621125
2025-11-23,0.732658192621125
2025-11-24,8.7918983114535
2025-11-25,7.32658192621125
2025-11-26,1.46531638524225
2025-11-27,0.0
2025-11-28,0.0
2025-11-29,0.732658192621125
2025-11-30,1.46531638524225
2025-12-01,19.04911300814925
2025-12-02,18.316454815528125
2025-12-03,20.5144293933915
2025-12-04,20.5144293933915
2025-12-05,20.5144293933915
2025-12-06,1.46531638524225
2025-12-07,0.732658192621125
2025-12-08,20.5144293933915
2025-12-09,19.781771200770375
2025-12-10,21.97974577863375
2025-12-11,21.27252710658975
2025-12-12,20.438110831660133
2025-12-13,1.5518107552044662
2025-12-14,1.5518107552044662
2025-12-15,23.4247105474143
2025-12-16,21.38954890124451
2025-12-17,16.851138430285875
2025-12-18,13.264166028911617
2025-12-19,7.290966597403278
2025-12-20,0.0
2025-12-21,0.8344162749296146
2025-12-22,1.5518107552044662
2025-12-23,0.8344162749296146
2025-12-24,0.7173944802748515
2025-12-25,0.7173944802748515
2025-12-26,0.7173944802748515
2025-12-27,0.6003726856200885
2025-12-28,0.7173944802748515
2025-12-29,0.6003726856200885
2025-12-30,0.0
2025-12-31,0.7173944802748515
2026-01-01,0.0
2026-01-02,0.7173944802748515
2026-01-03,0.0
2026-01-04,0.0
2026-01-05,7.290966597403278
2026-01-06,13.981560509186469
2026-01-07,16.133743950011024
2026-01-08,17.802576499870252
2026-01-09,20.672154420969658
2026-01-10,1.1702179465476301
2026-01-11,1.4042615358571562
2026-01-12,19.659661502000187
2026-01-13,19.42561791269066
2026-01-14,20.127748680619238
2026-01-15,18.021356376833506
2026-01-16,18.95753073407161
2026-01-17,0.9361743572381042
2026-01-18,0.9361743572381042
2026-01-19,2.1063923037857344
2026-01-20,17.55326919821445
2026-01-21,18.723487144762082
2026-01-22,18.489443555452556
2026-01-23,17.55326919821445
2026-01-24,1.1702179465476301
2026-01-25,1.8723487144762083
2026-01-26,8.89365639376199
2026-01-27,12.638353822714405
2026-01-28,14.042615358571563
2026-01-29,16.851138430285875
2026-01-30,16.383051251666824
2026-01-31,1.4042615358571562
2026-02-01,1.6383051251666823
2026-02-02,13.57452817995251
2026-02-03,16.61709484097635
2026-02-04,15.44687689442872
2026-02-05,17.0851820195954
2026-02-06,16.851138430285875
2026-02-07,0.9361743572381042
2026-02-08,1.1702179465476301
2026-02-09,14.276658947881089
2026-02-10,17.0851820195954
2026-02-11,18.489443555452556
2026-02-12,16.383051251666824
2026-02-13,13.340484590642983
2026-02-14,1.1702179465476301
2026-02-15,0.7021307679285781
2026-02-16,5.617046143428625
2026-02-17,12.872397412023933
2026-02-18,14.510702537190614
2026-02-19,14.744746126500141
2026-02-20,14.510702537190614
2026-02-21,0.9361743572381042
2026-02-22,1.1702179465476301
2026-02-23,14.276658947881089
2026-02-24,13.808571769262036
2026-02-25,15.44687689442872
2026-02-26,16.61709484097635
2026-02-27,14.978789715809667
2026-02-28,1.4042615358571562
2026-03-01,1.6383051251666823
2026-03-02,16.149007662357295
2026-03-03,15.212833305119192
2026-03-04,16.61709484097635
2026-03-05,16.149007662357295
2026-03-06,14.744746126500141
2026-03-07,1.1702179465476301
2026-03-08,1.6383051251666823
2026-03-09,14.510702537190614
2026-03-10,15.44687689442872
2026-03-11,13.808571769262036
2026-03-12,14.042615358571563
2026-03-13,10.531961518928671
2026-03-14,0.9361743572381042
2026-03-15,1.1702179465476301
2026-03-16,9.595787161690568
2026-03-17,11.702179465476302
2026-03-18,11.702179465476302
2026-03-19,11.23409228685725
2026-03-20,9.829830751000094
2026-03-21,0.9361743572381042
2026-03-22,1.1702179465476301
2026-03-23,13.340484590642983
2026-03-24,15.212833305119192
2026-03-25,15.680920483738245
2026-03-26,14.744746126500141
2026-03-27,12.638353822714405
2026-03-28,0.9361743572381042
2026-03-29,0.7021307679285781
2026-03-30,13.106441001333458
2026-03-31,13.808571769262036
2026-04-01,13.106441001333458
2026-04-02,11.23409228685725
2026-04-03,3.510653839642891
2026-04-04,1.4042615358571562
2026-04-05,0.9361743572381042
2026-04-06,6.787264089976255
2026-04-07,11.468135876166777
2026-04-08,11.23409228685725
2026-04-09,11.702179465476302
2026-04-10,11.702179465476302
2026-04-11,0.9361743572381042
2026-04-12,1.6383051251666823
2026-04-13,17.0851820195954
2026-04-14,14.744746126500141
2026-04-15,15.44687689442872
2026-04-16,15.44687689442872
2026-04-17,15.680920483738245
2026-04-18,1.1702179465476301
2026-04-19,1.4042615358571562
2026-04-20,17.319225608904926
2026-04-21,14.042615358571563
2026-04-22,13.808571769262036
2026-04-23,14.744746126500141
2026-04-24,15.44687689442872
2026-04-25,0.9361743572381042
2026-04-26,1.4042615358571562
2026-04-27,15.91496407304777
2026-04-28,14.276658947881089
2026-04-29,13.808571769262036
2026-04-30,15.680920483738245
2026-05-01,11.702179465476302
2026-05-02,0.7021307679285781
2026-05-03,1.4042615358571562
2026-05-04,14.978789715809667
2026-05-05,11.936223054785827
2026-05-06,10.766005108238199
2026-05-07,13.340484590642983
2026-05-08,12.170266644095355
2026-05-09,0.7021307679285781
2026-05-10,1.1702179465476301
2026-05-11,12.170266644095355
2026-05-12,11.702179465476302
2026-05-13,9.829830751000094
2026-05-14,11.000048697547724
2026-05-15,9.595787161690568
2026-05-16,0.0
2026-05-17,1.1702179465476301
2026-05-18,11.702179465476302
2026-05-19,9.595787161690568
2026-05-20,8.425569215142938
2026-05-21,7.021307679285782
2026-05-22,4.6808717861905205
2026-05-23,0.7021307679285781
2026-05-24,0.0
2026-05-25,0.7021307679285781
2026-05-26,5.383002554119099
2026-05-27,4.446828196880995
2026-05-28,4.6808717861905205
2026-05-29,3.7446974289524166
2026-05-30,0.7021307679285781
2026-05-31,0.7021307679285781
